step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,eval_loss
80000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.2,0,2.81939,1.493,0.499091,0.53,0,0.274247
80000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,3.00512,1.36423,0.233447,0.49,0,0.0835506
80000,A_w5_T10000_std_lr0.01_bfull_s3,0,0.1,0,2.78619,2.02203,0.354923,0.5,0,0.561979
80000,A_w5_T10000_std_lr0.01_bfull_s4,0,0.1,0,2.68702,1.40451,0.419968,0.49,0,0.229477
90000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.11397,1.56997,0.247849,0.5,0,0.515301
90000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.2,0,2.51485,1.44561,0.474214,0.53,0,0.242306
90000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,3.13822,1.7671,0.284629,0.5,0,0.135711
90000,A_w5_T10000_std_lr0.01_bfull_s3,0,0.2,0,2.70265,1.85615,0.349122,0.48,0,0.718726
90000,A_w5_T10000_std_lr0.01_bfull_s4,0,0.1,0,2.79967,1.35247,0.457356,0.49,0,0.302749
100000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.34191,1.34154,0.363535,0.49,0,0.787555
100000,A_w5_T10000_std_lr0.01_bfull_s1,0.2,0.1,0,2.36618,1.27004,0.50486,0.52,0,0.208634
100000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,3.08666,1.38885,0.292596,0.51,0,0.234195
100000,A_w5_T10000_std_lr0.01_bfull_s3,0,0.3,0,2.27185,1.4209,0.342772,0.49,0,0.287732
100000,A_w5_T10000_std_lr0.01_bfull_s4,0,0.1,0,2.47887,1.29889,0.432463,0.49,0,0.597354
110000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.05439,1.45378,0.262612,0.5,0,0.575426
110000,A_w5_T10000_std_lr0.01_bfull_s1,0.2,0.1,0.2,1.88385,1.13495,0.49422,0.52,0,0.747117
110000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,3.24558,1.66455,0.339683,0.51,0,0.22404
110000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.3,0.2,2.33648,1.74256,0.363866,0.52,0,0.348804
110000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.2,2.12993,1.27761,0.480514,0.48,0,0.564173
120000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.11808,1.48582,0.228434,0.49,0,0.584793
120000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.1,0,1.9666,1.09682,0.506939,0.54,0,0.23835
120000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0.1,0.2,2.96594,1.8713,0.310362,0.51,0,0.244764
120000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.3,0.2,2.35006,1.76916,0.426683,0.52,0,0.7949
120000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.23056,1.36424,0.483093,0.49,0,0.925853
130000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,2.8869,1.88431,0.287537,0.49,0,0.55963
130000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.1,0,2.82915,1.44616,0.453977,0.52,0,0.303994
130000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,3.0724,2.34622,0.289997,0.5,0,0.0915851
130000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.3,0.2,2.25812,1.54782,0.402316,0.51,0,0.915814
130000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.00769,1.24664,0.504443,0.48,0,0.530802
140000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0.1,0.2,2.14766,1.24885,0.254723,0.49,0,0.591125
140000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.2,0,2.63991,1.49507,0.463598,0.53,0,0.205106
140000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,3.01743,2.28158,0.254552,0.52,0,0.36431
140000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.2,0.2,2.421,1.81063,0.465006,0.51,0,1.29564
140000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.05047,1.34678,0.458799,0.48,0,0.295734
150000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.2,2.32943,1.42064,0.274025,0.48,0,0.179789
150000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.74317,1.54882,0.409019,0.52,0,0.126182
150000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,3.15698,2.30814,0.27641,0.5,0,0.313506
150000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.3,0.2,2.40197,1.50559,0.435873,0.49,0,0.356607
150000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.04218,1.43572,0.436349,0.48,0,0.782021
160000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0.1,0.2,2.22136,1.24454,0.442092,0.51,0,0.135857
160000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.1,0,2.54109,1.40601,0.455767,0.53,0,0.153777
160000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,3.08664,2.49844,0.294578,0.49,0,0.366219
160000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.1,0.2,2.39307,1.49922,0.512376,0.52,0,0.724129
160000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0,0.4,2.21019,1.51322,0.434199,0.48,0,0.724034
170000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.2,2.18759,1.81886,0.345247,0.48,0,0.349458
170000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.1,0,2.74409,1.6054,0.397489,0.52,0,0.442733
170000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,2.89651,2.41125,0.319206,0.5,0,0.613035
170000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.1,0.2,2.39723,1.48005,0.542772,0.52,0,0.290546
170000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0,0.4,2.34813,1.48237,0.438264,0.46,0,0.498225
180000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.3432,1.38195,0.479961,0.47,0,0.679823
180000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.76405,1.82849,0.4531,0.49,0,0.314516
180000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.05042,2.08143,0.31905,0.52,0,0.414015
180000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.1,0.2,2.3491,1.68345,0.424014,0.52,0,0.449398
180000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0,0.4,2.18908,1.47425,0.465295,0.47,0,1.65743
190000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.14042,1.76368,0.394453,0.49,0,0.386381
190000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.40273,1.70212,0.522276,0.53,0,0.386014
190000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0.2,2.66159,1.97629,0.273023,0.52,0,0.493188
190000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.21771,1.85501,0.338701,0.52,0,0.687414
190000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.12488,1.45147,0.466967,0.48,0,0.9039
200000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0,0.4,2.34383,1.80351,0.38547,0.51,0,0.584896
200000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.61581,1.73063,0.44973,0.51,0,0.164733
200000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.02687,2.01896,0.302178,0.52,0,0.414983
200000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.26366,1.92005,0.418927,0.58,0,0.281356
200000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.10185,1.50829,0.454275,0.48,0,0.778145
210000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.37153,1.5938,0.329242,0.5,0,0.297317
210000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.1,0,2.42695,1.66953,0.485697,0.5,0,0.250077
210000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,4.05778,2.39209,0.353292,0.51,0,0.463718
210000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.48504,2.01076,0.403743,0.55,0,0.310954
210000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0,0.4,2.15519,1.57454,0.433498,0.48,0,1.23851
220000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.02053,1.26885,0.359968,0.49,0,0.273701
220000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.78282,1.76474,0.453636,0.48,0,0.234194
220000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.71033,2.45538,0.392076,0.53,0,0.444461
220000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.28382,1.95293,0.334995,0.48,0,0.287259
220000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.10622,1.51026,0.45202,0.48,0,0.777968
230000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,1.85213,1.14441,0.339961,0.5,0,0.457443
230000,A_w5_T10000_std_lr0.01_bfull_s1,0.2,0.2,0,2.24252,1.61393,0.466429,0.48,0,0.30869
230000,A_w5_T10000_std_lr0.01_bfull_s2,0.2,0,0,3.1017,1.88411,0.416643,0.53,0,0.724157
230000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.17786,1.86831,0.348227,0.48,0,0.422276
230000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.04416,1.4987,0.461128,0.48,0,0.417146
240000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.03097,1.38579,0.350454,0.48,0,0.192339
240000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.1,0,2.54954,1.39894,0.49363,0.48,0,0.235248
240000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.21674,1.77419,0.39097,0.5,0,0.471044
240000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.15311,1.84868,0.28953,0.48,0,0.579183
240000,A_w5_T10000_std_lr0.01_bfull_s4,0.4,0.1,0.4,2.05494,1.49138,0.484041,0.48,0,1.16105
250000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0,0.4,2.3673,1.72396,0.317188,0.48,0,0.316104
250000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.92345,1.43951,0.54762,0.45,0,0.284639
250000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.38178,1.89161,0.400736,0.5,0,0.245595
250000,A_w5_T10000_std_lr0.01_bfull_s3,0.4,0,0,2.18078,1.85419,0.296026,0.47,0,0.835865
250000,A_w5_T10000_std_lr0.01_bfull_s4,0.2,0,0.2,2.58117,1.62111,0.494925,0.5,0,1.55443
260000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,2.08176,1.62235,0.321464,0.47,0,0.756534
260000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.1,0,2.71321,1.52852,0.496497,0.46,0,0.234628
260000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.05572,1.54837,0.374659,0.49,0,0.223091
260000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.15079,1.9104,0.264475,0.48,0,0.602019
260000,A_w5_T10000_std_lr0.01_bfull_s4,0.2,0,0.2,2.76422,1.55445,0.417436,0.5,0,0.893754
270000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0.1,0.2,2.45825,1.44121,0.310718,0.5,0,1.07098
270000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.74897,1.6558,0.436866,0.47,0,0.692538
270000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.02592,1.55972,0.364752,0.5,0,0.343565
270000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0,2.13004,1.9393,0.27698,0.47,0,0.580001
270000,A_w5_T10000_std_lr0.01_bfull_s4,0.2,0,0.2,2.58691,1.51733,0.442868,0.5,0,0.907869
280000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,2.78658,1.92928,0.345926,0.47,0,0.519323
280000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.61614,1.65407,0.469875,0.46,0,0.357674
280000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.35226,1.69621,0.367129,0.51,0,0.358875
280000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.32066,2.03101,0.30363,0.47,0,0.854731
280000,A_w5_T10000_std_lr0.01_bfull_s4,0.2,0,0.2,2.76932,1.60816,0.441712,0.5,0,0.508091
290000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,3.13021,1.98582,0.299552,0.48,0,0.452382
290000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.35062,1.64318,0.473221,0.47,0,0.267511
290000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.1836,1.6236,0.40682,0.5,0,0.159767
290000,A_w5_T10000_std_lr0.01_bfull_s3,0.4,0,0.4,1.93526,1.90867,0.291311,0.47,0,0.432492
290000,A_w5_T10000_std_lr0.01_bfull_s4,0.2,0,0.2,2.5612,1.58925,0.444705,0.51,0,0.586711
300000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,2.52913,1.65844,0.297289,0.48,0,0.30375
300000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.55313,1.89971,0.426093,0.5,0,0.299498
300000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.58629,1.97616,0.459769,0.51,0,0.246938
300000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.15849,1.97794,0.302047,0.47,0,0.356705
300000,A_w5_T10000_std_lr0.01_bfull_s4,0.2,0,0.2,2.60183,1.60044,0.435858,0.52,0,0.737161
310000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,2.32752,2.10472,0.288489,0.47,0,0.229089
310000,A_w5_T10000_std_lr0.01_bfull_s1,0,0,0,2.27383,1.86671,0.458671,0.48,0,0.306023
310000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.26565,1.83288,0.460472,0.5,0,0.210432
310000,A_w5_T10000_std_lr0.01_bfull_s3,0.4,0.1,0.4,1.91295,1.90891,0.290677,0.47,0,0.430547
310000,A_w5_T10000_std_lr0.01_bfull_s4,0.2,0.1,0,2.73637,1.49046,0.402595,0.54,0,0.673861
320000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0,0.4,2.27015,1.88646,0.313304,0.47,0,0.224936
320000,A_w5_T10000_std_lr0.01_bfull_s1,0,0.1,0,2.21829,1.84423,0.461104,0.48,0,0.392173
320000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.31789,2.02034,0.437973,0.5,0,0.122457
320000,A_w5_T10000_std_lr0.01_bfull_s3,0.4,0.1,0.2,2.02876,1.92155,0.336475,0.47,0,0.50158
320000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,3.04202,1.40867,0.415389,0.5,0,0.131747
330000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0,0.4,2.2544,1.95697,0.2796,0.46,0,0.364245
330000,A_w5_T10000_std_lr0.01_bfull_s1,0.2,0.1,0,2.16699,1.87334,0.459931,0.48,0,0.474109
330000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.23365,2.23571,0.37054,0.48,0,0.174425
330000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.35122,2.11414,0.329561,0.47,0,0.286913
330000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,2.8503,1.34515,0.366161,0.49,0,0.0685855
340000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0,0.4,2.20201,2.0854,0.276113,0.46,0,0.775781
340000,A_w5_T10000_std_lr0.01_bfull_s1,0.2,0.1,0,2.28423,1.87467,0.461851,0.48,0,0.627918
340000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.54821,2.07201,0.41721,0.5,0,0.126745
340000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.1,0.2,2.78497,2.09806,0.410453,0.49,0,0.491364
340000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,3.18893,1.38814,0.377459,0.49,0,0.0651489
350000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0,0.4,2.30455,2.04269,0.285267,0.46,0,0.559079
350000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0.1,0.4,2.11877,1.81857,0.463064,0.48,0,0.37522
350000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.36318,2.09948,0.451813,0.48,0,0.360413
350000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.92888,1.81193,0.407419,0.49,0,0.34395
350000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,3.11686,1.73622,0.38128,0.5,0,0.102556
360000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0,0.4,2.25523,2.05666,0.272212,0.47,0,0.384933
360000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0.1,0,2.18496,1.84236,0.45797,0.49,0,0.460437
360000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.04272,1.97652,0.408907,0.52,0,0.436686
360000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.80011,1.6091,0.492214,0.48,0,0.272219
360000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,2.96637,1.62908,0.382775,0.51,0,0.1424
370000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,2.40309,1.83729,0.219298,0.47,0,0.417664
370000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0,0.4,2.20715,1.92211,0.44878,0.49,0,0.35456
370000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.2339,2.06428,0.399803,0.48,0,0.106327
370000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.1,0.2,2.99798,1.72297,0.501416,0.48,0,0.0992056
370000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,2.86139,1.6836,0.395344,0.52,0,0.577234
380000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0,0.4,2.08204,1.64233,0.303381,0.47,0,0.2817
380000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0,0.4,2.15687,1.84161,0.453587,0.49,0,0.531734
380000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.64197,2.23102,0.404308,0.47,0,0.264786
380000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.1,0.2,2.76151,1.54035,0.510354,0.48,0,0.165615
380000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,3.06387,1.75751,0.449803,0.52,0,0.251555
390000,A_w5_T10000_std_lr0.01_bfull_s0,0.4,0.1,0.4,1.75589,1.21187,0.301202,0.47,0,0.455149
390000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0,0.4,2.02688,1.86204,0.473724,0.45,0,0.487539
390000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.91696,2.33558,0.382492,0.46,0,0.314836
390000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.69741,1.54694,0.580078,0.46,0,0.323948
390000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,3.27572,1.99718,0.460581,0.52,0,0.429871
400000,A_w5_T10000_std_lr0.01_bfull_s0,0.6,0,0.6,1.52018,1.04574,0.290853,0.48,0,0.164024
400000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0.1,0,2.0705,1.89583,0.460106,0.45,0,0.695267
400000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.78094,2.30139,0.413565,0.46,0,0.206205
400000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.1,0.2,2.67125,1.38469,0.593719,0.47,0,0.461369
400000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,3.17823,1.91193,0.419564,0.53,0,0.23341
410000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,1.87189,1.10585,0.312443,0.48,0,0.322451
410000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0.1,0.4,2.19056,1.88305,0.464652,0.44,0,0.65593
410000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.41617,2.19466,0.405543,0.46,0,0.123051
410000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0.1,0.2,2.82748,1.5439,0.560058,0.45,0,0.645371
410000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,3.23496,2.11499,0.432066,0.52,0,0.347428
420000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,2.01316,1.18532,0.450098,0.53,0,0.0805491
420000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0,0.2,2.08515,1.908,0.473773,0.45,0,0.434431
420000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.75587,2.30921,0.406287,0.45,0,0.184866
420000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.47199,1.41551,0.60657,0.44,0,0.670627
420000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,2.97348,2.06575,0.414029,0.5,0,0.351518
430000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0.2,2.0004,1.24091,0.445469,0.51,0,0.0845432
430000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0.1,0.2,2.15857,1.92366,0.468824,0.45,0,0.654764
430000,A_w5_T10000_std_lr0.01_bfull_s2,0,0,0,3.71126,2.21326,0.434177,0.44,0,0.113068
430000,A_w5_T10000_std_lr0.01_bfull_s3,0.2,0,0.2,2.74389,1.64742,0.525979,0.47,0,0.260255
430000,A_w5_T10000_std_lr0.01_bfull_s4,0,0,0,3.21886,2.17478,0.464987,0.5,0,0.236807
440000,A_w5_T10000_std_lr0.01_bfull_s0,0.2,0,0,2.143,1.30485,0.309979,0.5,0,0.418659
440000,A_w5_T10000_std_lr0.01_bfull_s1,0.4,0,0.2,2.14428,1.93793,0.468536,0.45,0,0.434443
