step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,eval_loss
50000,A_w100_T10000_std_lr0.01_b32_s3,0.26,0.0127273,0.84,10.2337,5.18641,0.181763,0.49898,0,6.47296e-11
50000,A_w100_T10000_std_lr0.01_b32_s4,0.29,0.00424242,0.51,11.3422,5.28245,0.185694,0.500212,0,1.80282e-09
60000,A_w100_T10000_std_lr0.01_b32_s0,0.45,0.00363636,0.41,11.593,5.55274,0.189203,0.504313,0,0.000368305
60000,A_w100_T10000_std_lr0.01_b32_s1,0.26,0.00606061,0.82,12.3178,5.24931,0.187996,0.499364,0.00020202,1.35379e-11
60000,A_w100_T10000_std_lr0.01_b32_s2,0.19,0.00222222,0.99,13.922,5.45603,0.185583,0.500616,0,7.68017e-13
60000,A_w100_T10000_std_lr0.01_b32_s3,0.23,0.00646465,0.22,12.5134,5.02808,0.183826,0.498818,0,8.90689e-05
60000,A_w100_T10000_std_lr0.01_b32_s4,0.34,0.00424242,0.32,12.0028,5.56483,0.185829,0.50001,0,7.43213e-07
70000,A_w100_T10000_std_lr0.01_b32_s0,0.43,0.00282828,0.42,12.5788,5.73719,0.19108,0.503687,0,3.24622e-07
70000,A_w100_T10000_std_lr0.01_b32_s1,0.28,0.0040404,0.26,12.6338,5.2449,0.189388,0.498737,0.00020202,4.5822e-08
70000,A_w100_T10000_std_lr0.01_b32_s2,0.2,0.00282828,0.88,13.7153,5.3579,0.185673,0.500939,0,5.16505e-12
70000,A_w100_T10000_std_lr0.01_b32_s3,0.24,0.00585859,0.79,13.1854,5.25615,0.184997,0.498646,0,3.19279e-11
70000,A_w100_T10000_std_lr0.01_b32_s4,0.34,0.00262626,0.7,12.9347,5.7444,0.18619,0.500121,0,1.23769e-10
80000,A_w100_T10000_std_lr0.01_b32_s0,0.45,0.00282828,0.82,12.1591,5.48534,0.190732,0.503828,0,5.51409e-11
80000,A_w100_T10000_std_lr0.01_b32_s1,0.23,0.00383838,0.93,12.9455,5.3002,0.190161,0.499172,0.00020202,3.11155e-12
80000,A_w100_T10000_std_lr0.01_b32_s2,0.19,0.00282828,0.93,13.8835,5.28034,0.186109,0.501394,0,3.08726e-12
80000,A_w100_T10000_std_lr0.01_b32_s3,0.22,0.00262626,0.91,13.911,5.52367,0.184247,0.498657,0,3.07995e-12
80000,A_w100_T10000_std_lr0.01_b32_s4,0.35,0.00282828,0.54,12.3686,5.6619,0.1875,0.500778,0,1.06521e-09
90000,A_w100_T10000_std_lr0.01_b32_s0,0.41,0.00161616,0.81,12.5944,5.68808,0.191026,0.504434,0,1.23208e-11
90000,A_w100_T10000_std_lr0.01_b32_s1,0.24,0.00424242,0.46,13.2366,5.20244,0.190845,0.499182,0.00020202,7.79101e-10
90000,A_w100_T10000_std_lr0.01_b32_s2,0.22,0.00383838,0.9,12.863,5.00966,0.185772,0.500475,0,8.81932e-12
90000,A_w100_T10000_std_lr0.01_b32_s3,0.32,0.00343434,0.29,12.623,5.01394,0.185247,0.49904,0,3.02763e-06
90000,A_w100_T10000_std_lr0.01_b32_s4,0.26,0.00323232,0.62,13.3554,5.73195,0.188348,0.50203,0,1.0207e-10
100000,A_w100_T10000_std_lr0.01_b32_s0,0.35,0.00141414,0.83,13.7861,5.87696,0.191449,0.503879,0,6.66796e-12
100000,A_w100_T10000_std_lr0.01_b32_s1,0.3,0.00181818,0.92,14.3885,5.61382,0.190985,0.49997,0.00020202,5.40968e-12
100000,A_w100_T10000_std_lr0.01_b32_s2,0.32,0.00262626,0.86,13.4098,5.24406,0.185883,0.500828,0,6.77474e-12
100000,A_w100_T10000_std_lr0.01_b32_s3,0.28,0.00242424,0.89,14.6183,5.4874,0.185992,0.499091,0,5.30573e-12
100000,A_w100_T10000_std_lr0.01_b32_s4,0.3,0.00141414,0.87,14.2054,6.30525,0.189195,0.501414,0,7.64201e-12
110000,A_w100_T10000_std_lr0.01_b32_s0,0.33,0.00141414,0.46,12.7207,5.32946,0.192768,0.504293,0,2.17645e-09
110000,A_w100_T10000_std_lr0.01_b32_s1,0.35,0.0030303,0.81,14.0756,5.26546,0.191452,0.500707,0,1.02544e-11
110000,A_w100_T10000_std_lr0.01_b32_s2,0.29,0.00222222,0.85,14.4221,5.21778,0.186107,0.501242,0,4.34323e-12
110000,A_w100_T10000_std_lr0.01_b32_s3,0.3,0.00222222,0.9,14.3245,6.18856,0.186384,0.499172,0,3.64345e-12
110000,A_w100_T10000_std_lr0.01_b32_s4,0.34,0.0010101,0.66,13.5887,5.88641,0.189271,0.502253,0,2.06015e-10
120000,A_w100_T10000_std_lr0.01_b32_s0,0.46,0.00242424,0.47,13.1564,5.96419,0.194503,0.504667,0,7.19904e-08
120000,A_w100_T10000_std_lr0.01_b32_s1,0.3,0.00242424,0.83,14.7691,5.89592,0.192146,0.500394,0,5.54934e-12
120000,A_w100_T10000_std_lr0.01_b32_s2,0.31,0.00242424,0.63,13.7119,5.38108,0.187389,0.501333,0,1.83992e-10
120000,A_w100_T10000_std_lr0.01_b32_s3,0.31,0.00222222,0.71,13.3351,5.63443,0.186634,0.499071,0,1.9948e-11
120000,A_w100_T10000_std_lr0.01_b32_s4,0.38,0.000808081,0.91,13.7611,6.11448,0.189217,0.502515,0,2.96964e-12
130000,A_w100_T10000_std_lr0.01_b32_s0,0.45,0.0010101,0.51,14.0397,5.68536,0.195049,0.504232,0,3.17295e-08
130000,A_w100_T10000_std_lr0.01_b32_s1,0.28,0.00181818,0.79,14.217,5.50319,0.192475,0.50002,0,6.60413e-12
130000,A_w100_T10000_std_lr0.01_b32_s2,0.28,0.00282828,0.41,13.6378,5.19941,0.188397,0.501545,0,2.02382e-09
130000,A_w100_T10000_std_lr0.01_b32_s3,0.34,0.0030303,0.86,13.2223,5.88751,0.18619,0.499252,0,4.56777e-12
130000,A_w100_T10000_std_lr0.01_b32_s4,0.39,0.00121212,0.32,13.3686,5.99336,0.189124,0.50199,0,9.65243e-07
140000,A_w100_T10000_std_lr0.01_b32_s0,0.42,0.000808081,0.94,15.3464,5.99213,0.195173,0.504636,0,1.82968e-12
140000,A_w100_T10000_std_lr0.01_b32_s1,0.25,0.00222222,0.9,13.9496,5.63577,0.193016,0.49998,0,4.43267e-12
140000,A_w100_T10000_std_lr0.01_b32_s2,0.37,0.00282828,0.72,13.7983,5.10507,0.189663,0.501424,0,4.23022e-11
140000,A_w100_T10000_std_lr0.01_b32_s3,0.37,0.00222222,0.34,13.6496,6.0193,0.187369,0.499838,0,2.86228e-07
140000,A_w100_T10000_std_lr0.01_b32_s4,0.33,0.00121212,0.67,13.5209,6.14048,0.189747,0.501919,0,5.20429e-11
150000,A_w100_T10000_std_lr0.01_b32_s0,0.44,0.00121212,0.39,14.1046,5.12127,0.195611,0.505667,0,4.39998e-07
150000,A_w100_T10000_std_lr0.01_b32_s1,0.32,0.00424242,0.92,13.0911,5.51847,0.193783,0.500768,0,2.7116e-12
150000,A_w100_T10000_std_lr0.01_b32_s2,0.41,0.00323232,0.36,13.4357,5.09839,0.191998,0.502212,0,2.39352e-06
150000,A_w100_T10000_std_lr0.01_b32_s3,0.32,0.000808081,0.47,15.0377,6.07594,0.18856,0.499192,0,1.41555e-09
150000,A_w100_T10000_std_lr0.01_b32_s4,0.37,0.00040404,0.84,13.1874,5.63725,0.190134,0.501657,0,4.41636e-12
160000,A_w100_T10000_std_lr0.01_b32_s0,0.43,0.00282828,0.85,14.7539,6.01535,0.196503,0.506727,0,7.97392e-12
160000,A_w100_T10000_std_lr0.01_b32_s1,0.33,0.00222222,0.95,13.5789,6.05376,0.193861,0.501283,0,7.06965e-13
160000,A_w100_T10000_std_lr0.01_b32_s2,0.47,0.00262626,0.35,13.3023,4.47573,0.196159,0.503071,0,1.22248e-05
160000,A_w100_T10000_std_lr0.01_b32_s3,0.32,0.00181818,0.83,15.7516,5.93422,0.188517,0.500192,0,3.16806e-12
160000,A_w100_T10000_std_lr0.01_b32_s4,0.4,0.00141414,0.35,13.1957,5.03219,0.190187,0.501061,0,6.50688e-08
170000,A_w100_T10000_std_lr0.01_b32_s0,0.44,0.00222222,0.82,14.5643,4.87317,0.196433,0.506758,0,6.18941e-12
170000,A_w100_T10000_std_lr0.01_b32_s1,0.34,0.00363636,0.84,12.4888,5.34411,0.195079,0.501465,0,7.8135e-12
170000,A_w100_T10000_std_lr0.01_b32_s2,0.33,0.00282828,0.92,15.4153,5.47172,0.196475,0.503364,0,3.07427e-12
170000,A_w100_T10000_std_lr0.01_b32_s3,0.36,0.00161616,0.94,15.4488,5.29619,0.188478,0.499778,0,7.7684e-13
170000,A_w100_T10000_std_lr0.01_b32_s4,0.38,0.00161616,0.98,12.8403,5.45148,0.190152,0.501566,0,5.71083e-13
180000,A_w100_T10000_std_lr0.01_b32_s0,0.48,0.00161616,0.9,13.6993,5.94183,0.196491,0.508273,0,2.54586e-12
180000,A_w100_T10000_std_lr0.01_b32_s1,0.28,0.00141414,0.9,13.3481,5.52835,0.195601,0.501293,0,1.8482e-12
180000,A_w100_T10000_std_lr0.01_b32_s2,0.32,0.00242424,0.8,16.4028,5.77478,0.19635,0.503374,0,7.60423e-12
180000,A_w100_T10000_std_lr0.01_b32_s3,0.36,0.0010101,0.91,15.7851,4.87587,0.188268,0.500283,0,1.86362e-12
180000,A_w100_T10000_std_lr0.01_b32_s4,0.33,0.0020202,0.71,13.3621,5.77858,0.190586,0.501788,0,3.2298e-11
190000,A_w100_T10000_std_lr0.01_b32_s0,0.47,0.0010101,0.64,15.3121,5.14859,0.197569,0.508576,0,5.68997e-11
190000,A_w100_T10000_std_lr0.01_b32_s1,0.28,0.00282828,0.89,13.2437,5.64384,0.196188,0.501505,0,1.24677e-12
190000,A_w100_T10000_std_lr0.01_b32_s2,0.34,0.00242424,0.86,15.2675,4.66105,0.196828,0.503,0,2.95708e-12
190000,A_w100_T10000_std_lr0.01_b32_s3,0.34,0.00141414,0.56,15.293,4.9303,0.188684,0.499758,0,2.33723e-10
190000,A_w100_T10000_std_lr0.01_b32_s4,0.4,0.000606061,0.89,12.7358,5.43909,0.190251,0.502162,0,4.77202e-12
200000,A_w100_T10000_std_lr0.01_b32_s0,0.46,0.0010101,0.76,15.3438,5.21954,0.197363,0.509394,0,5.55657e-12
200000,A_w100_T10000_std_lr0.01_b32_s1,0.34,0.00323232,0.69,12.7173,4.95651,0.197833,0.501455,0,1.93964e-11
200000,A_w100_T10000_std_lr0.01_b32_s2,0.36,0.00242424,0.78,15.9055,5.59299,0.196588,0.503606,0,6.43792e-12
200000,A_w100_T10000_std_lr0.01_b32_s3,0.34,0.0010101,0.9,14.8169,4.95333,0.18868,0.500869,0,1.14466e-12
200000,A_w100_T10000_std_lr0.01_b32_s4,0.36,0.000808081,0.93,12.958,5.06649,0.18984,0.502182,0,1.58406e-12
210000,A_w100_T10000_std_lr0.01_b32_s0,0.37,0.00141414,0.9,16.0835,5.67234,0.197364,0.508869,0,8.97646e-13
210000,A_w100_T10000_std_lr0.01_b32_s1,0.29,0.00424242,0.93,13.4101,5.17741,0.197839,0.501636,0,7.55599e-12
210000,A_w100_T10000_std_lr0.01_b32_s2,0.35,0.00121212,0.96,15.94,6.10207,0.196898,0.503273,0,6.65025e-13
210000,A_w100_T10000_std_lr0.01_b32_s3,0.37,0.0020202,0.97,13.8975,4.586,0.188807,0.501111,0,3.95865e-12
210000,A_w100_T10000_std_lr0.01_b32_s4,0.32,0.000808081,0.92,13.7927,4.93636,0.190091,0.501232,0,2.75144e-12
220000,A_w100_T10000_std_lr0.01_b32_s0,0.41,0.00121212,0.88,15.6328,6.01181,0.19692,0.509182,0,1.36731e-12
220000,A_w100_T10000_std_lr0.01_b32_s1,0.28,0.00181818,0.93,14.5032,5.03642,0.197704,0.501798,0,1.83217e-12
220000,A_w100_T10000_std_lr0.01_b32_s2,0.33,0.00141414,0.91,15.8729,5.8665,0.196637,0.503596,0,1.5219e-12
220000,A_w100_T10000_std_lr0.01_b32_s3,0.33,0.00181818,0.98,13.475,4.52431,0.189126,0.501121,0,1.5499e-12
220000,A_w100_T10000_std_lr0.01_b32_s4,0.4,0.00181818,0.8,12.9787,4.76833,0.190682,0.501222,0,3.39326e-11
230000,A_w100_T10000_std_lr0.01_b32_s0,0.31,0.00161616,0.98,15.7786,6.13854,0.197082,0.509444,0,3.98012e-13
230000,A_w100_T10000_std_lr0.01_b32_s1,0.36,0.00121212,0.95,14.6021,5.22679,0.197294,0.501556,0,1.29359e-12
230000,A_w100_T10000_std_lr0.01_b32_s2,0.32,0.000606061,0.94,16.287,6.78665,0.198026,0.50399,0,2.63139e-12
230000,A_w100_T10000_std_lr0.01_b32_s3,0.4,0.000606061,0.57,13.717,5.34282,0.189338,0.502465,0,6.61985e-10
230000,A_w100_T10000_std_lr0.01_b32_s4,0.35,0.00161616,0.9,14.1873,5.3133,0.191155,0.501495,0,2.8666e-12
240000,A_w100_T10000_std_lr0.01_b32_s0,0.36,0.0020202,0.85,15.494,5.95681,0.197618,0.510404,0,4.01791e-12
240000,A_w100_T10000_std_lr0.01_b32_s1,0.28,0.00222222,0.92,14.7819,6.04858,0.198018,0.501889,0,1.63037e-12
240000,A_w100_T10000_std_lr0.01_b32_s2,0.35,0.00242424,0.3,15.41,5.81003,0.199032,0.504414,0,1.25745e-08
240000,A_w100_T10000_std_lr0.01_b32_s3,0.42,0.00141414,0.73,13.8589,6.18805,0.189911,0.50299,0,7.60107e-11
240000,A_w100_T10000_std_lr0.01_b32_s4,0.34,0.00141414,0.87,13.5935,5.75937,0.191487,0.501626,0,3.04027e-12
250000,A_w100_T10000_std_lr0.01_b32_s0,0.32,0.0020202,0.9,15.5711,5.85199,0.197581,0.511556,0,1.90312e-12
250000,A_w100_T10000_std_lr0.01_b32_s1,0.3,0.00222222,0.87,15.0066,5.84736,0.197844,0.501758,0,4.15887e-12
250000,A_w100_T10000_std_lr0.01_b32_s2,0.28,0.00141414,0.8,16.5721,6.00581,0.199774,0.504263,0,2.59006e-12
250000,A_w100_T10000_std_lr0.01_b32_s3,0.42,0.00161616,0.91,13.3119,5.38874,0.189887,0.502859,0,4.66862e-12
250000,A_w100_T10000_std_lr0.01_b32_s4,0.32,0.00141414,0.87,14.2074,5.78006,0.191601,0.501727,0,4.82991e-12
260000,A_w100_T10000_std_lr0.01_b32_s0,0.4,0.00121212,0.84,14.8541,5.71621,0.1978,0.511495,0,2.79346e-12
260000,A_w100_T10000_std_lr0.01_b32_s1,0.36,0.0030303,0.88,14.1303,5.34908,0.197531,0.501212,0,3.25896e-12
260000,A_w100_T10000_std_lr0.01_b32_s2,0.28,0.00181818,0.9,16.6298,5.96287,0.199998,0.504626,0,1.24974e-12
260000,A_w100_T10000_std_lr0.01_b32_s3,0.45,0.00121212,0.47,13.1208,4.99546,0.190086,0.502444,0,1.16952e-08
260000,A_w100_T10000_std_lr0.01_b32_s4,0.34,0.00141414,0.84,15.0075,5.86506,0.191391,0.50196,0,3.32487e-12
270000,A_w100_T10000_std_lr0.01_b32_s0,0.39,0.000606061,0.94,15.4698,5.60832,0.19797,0.511455,0,6.21986e-13
270000,A_w100_T10000_std_lr0.01_b32_s1,0.29,0.00161616,0.95,14.9047,5.83723,0.198105,0.501576,0,1.1203e-12
270000,A_w100_T10000_std_lr0.01_b32_s2,0.34,0.00141414,0.91,15.9397,6.00973,0.20006,0.504505,0,1.49753e-12
270000,A_w100_T10000_std_lr0.01_b32_s3,0.49,0.0010101,0.45,13.8628,5.27956,0.190903,0.50296,0,1.78693e-07
270000,A_w100_T10000_std_lr0.01_b32_s4,0.31,0.00161616,0.26,15.7237,6.54776,0.19214,0.502657,0,1.13264e-08
280000,A_w100_T10000_std_lr0.01_b32_s0,0.45,0.000808081,0.88,16.1924,5.44337,0.198188,0.512192,0,2.05799e-12
280000,A_w100_T10000_std_lr0.01_b32_s1,0.3,0.00282828,0.81,14.3018,5.30644,0.197277,0.501273,0,8.33675e-12
280000,A_w100_T10000_std_lr0.01_b32_s2,0.36,0.00121212,0.94,17.0035,6.06455,0.199689,0.504354,0,1.023e-12
280000,A_w100_T10000_std_lr0.01_b32_s3,0.46,0.000606061,0.52,14.7929,5.44369,0.191638,0.50299,0,9.68554e-10
280000,A_w100_T10000_std_lr0.01_b32_s4,0.29,0.000808081,0.96,14.926,6.54804,0.192398,0.502737,0,1.55494e-12
290000,A_w100_T10000_std_lr0.01_b32_s0,0.39,0.000606061,0.96,15.2544,5.02428,0.197958,0.510838,0,9.51065e-13
290000,A_w100_T10000_std_lr0.01_b32_s1,0.23,0.00343434,0.93,14.3336,5.34702,0.197239,0.501192,0,4.79387e-13
290000,A_w100_T10000_std_lr0.01_b32_s2,0.22,0.00242424,0.9,16.5275,5.76515,0.199603,0.504677,0,7.05756e-13
290000,A_w100_T10000_std_lr0.01_b32_s3,0.46,0.000606061,0.93,14.7108,5.24581,0.191695,0.502707,0,1.11116e-12
290000,A_w100_T10000_std_lr0.01_b32_s4,0.37,0.000606061,0.46,14.8341,6.12284,0.193583,0.503131,0,4.87945e-10
300000,A_w100_T10000_std_lr0.01_b32_s0,0.42,0.00242424,0.84,15.851,5.60635,0.198129,0.511131,0,6.07818e-12
300000,A_w100_T10000_std_lr0.01_b32_s1,0.21,0.00141414,0.94,15.3268,5.67872,0.197313,0.501343,0,4.92597e-13
300000,A_w100_T10000_std_lr0.01_b32_s2,0.31,0.00323232,0.92,16.24,5.30829,0.199677,0.504748,0,5.26253e-13
300000,A_w100_T10000_std_lr0.01_b32_s3,0.4,0.00161616,0.91,14.6775,5.10924,0.19187,0.50299,0,1.86251e-12
300000,A_w100_T10000_std_lr0.01_b32_s4,0.4,0.000808081,0.89,14.7346,5.93477,0.194126,0.502697,0,2.63822e-12
310000,A_w100_T10000_std_lr0.01_b32_s0,0.38,0.00121212,0.84,15.8488,5.62536,0.198332,0.511636,0,7.16138e-12
310000,A_w100_T10000_std_lr0.01_b32_s1,0.25,0.0020202,0.91,14.9531,5.50655,0.196802,0.501596,0,1.73379e-12
310000,A_w100_T10000_std_lr0.01_b32_s2,0.29,0.00121212,0.9,16.1985,5.98286,0.199786,0.506323,0,1.43196e-12
310000,A_w100_T10000_std_lr0.01_b32_s3,0.44,0.00040404,0.72,15.8846,5.84505,0.192747,0.503505,0,2.99833e-11
310000,A_w100_T10000_std_lr0.01_b32_s4,0.33,0.00181818,0.99,14.5941,5.48493,0.194037,0.502677,0,5.80983e-13
320000,A_w100_T10000_std_lr0.01_b32_s0,0.42,0.000606061,0.84,15.8402,6.00064,0.198641,0.511859,0,3.81146e-12
320000,A_w100_T10000_std_lr0.01_b32_s1,0.24,0.0020202,0.92,13.7563,5.228,0.197123,0.501475,0,1.72392e-12
320000,A_w100_T10000_std_lr0.01_b32_s2,0.41,0.00121212,0.79,15.2493,5.9434,0.199476,0.507798,0,3.6663e-12
320000,A_w100_T10000_std_lr0.01_b32_s3,0.44,0.00181818,0.41,14.2981,5.69609,0.193781,0.503151,0,2.20452e-08
320000,A_w100_T10000_std_lr0.01_b32_s4,0.36,0.00141414,0.89,14.524,5.42741,0.194918,0.50303,0,1.64573e-12
330000,A_w100_T10000_std_lr0.01_b32_s0,0.37,0.0020202,0.88,16.0881,6.2979,0.199207,0.512364,0,1.29733e-12
330000,A_w100_T10000_std_lr0.01_b32_s1,0.26,0.00282828,0.87,14.1023,5.18556,0.197649,0.501152,0,2.01108e-12
330000,A_w100_T10000_std_lr0.01_b32_s2,0.41,0.00040404,0.96,17.1588,6.4384,0.199558,0.506596,0,1.35034e-12
330000,A_w100_T10000_std_lr0.01_b32_s3,0.47,0.00141414,0.82,14.7168,5.57085,0.193824,0.503849,0,5.01497e-12
330000,A_w100_T10000_std_lr0.01_b32_s4,0.4,0.00121212,0.4,13.5506,5.28162,0.196156,0.503414,0,6.31382e-09
340000,A_w100_T10000_std_lr0.01_b32_s0,0.36,0.00121212,0.9,14.9236,5.69884,0.199582,0.512899,0,1.5295e-12
340000,A_w100_T10000_std_lr0.01_b32_s1,0.27,0.00181818,0.91,14.5146,5.39816,0.197121,0.501414,0,1.6868e-12
340000,A_w100_T10000_std_lr0.01_b32_s2,0.38,0.000808081,0.93,16.1645,6.14502,0.199788,0.50595,0,1.53767e-12
340000,A_w100_T10000_std_lr0.01_b32_s3,0.55,0.00141414,0.51,12.1657,4.9189,0.195046,0.50404,0,0.000216828
340000,A_w100_T10000_std_lr0.01_b32_s4,0.46,0.00161616,0.66,13.0392,5.35064,0.196589,0.504323,0,9.82105e-11
350000,A_w100_T10000_std_lr0.01_b32_s0,0.42,0.00161616,0.92,15.8878,6.13982,0.20006,0.513061,0,5.50178e-12
350000,A_w100_T10000_std_lr0.01_b32_s1,0.33,0.00121212,0.93,15.9047,5.73417,0.198298,0.500798,0,1.54166e-12
350000,A_w100_T10000_std_lr0.01_b32_s2,0.39,0.000606061,0.91,16.7024,6.47761,0.200168,0.507545,0,7.16675e-13
350000,A_w100_T10000_std_lr0.01_b32_s3,0.59,0.000808081,0.68,11.7205,4.76282,0.195185,0.503596,0,1.76332e-10
350000,A_w100_T10000_std_lr0.01_b32_s4,0.5,0,0.87,12.9512,5.92568,0.196967,0.505071,0,6.68941e-12
360000,A_w100_T10000_std_lr0.01_b32_s0,0.35,0.00141414,0.95,15.0372,5.74409,0.20007,0.513778,0,8.10132e-13
360000,A_w100_T10000_std_lr0.01_b32_s1,0.31,0.0020202,0.89,14.8336,5.14035,0.198925,0.50104,0,2.08263e-12
360000,A_w100_T10000_std_lr0.01_b32_s2,0.38,0.00121212,0.81,16.5956,6.13575,0.200602,0.507404,0,7.39384e-12
360000,A_w100_T10000_std_lr0.01_b32_s3,0.57,0.000808081,0.78,12.3823,5.4895,0.195889,0.503939,0,3.10116e-11
360000,A_w100_T10000_std_lr0.01_b32_s4,0.46,0.000808081,0.89,12.891,5.20234,0.197113,0.505172,0,7.39164e-12
370000,A_w100_T10000_std_lr0.01_b32_s0,0.42,0.00121212,0.79,15.6778,5.96344,0.20174,0.513798,0,1.29032e-11
370000,A_w100_T10000_std_lr0.01_b32_s1,0.38,0.00161616,0.91,14.6296,5.34169,0.19869,0.500515,0,1.68026e-12
370000,A_w100_T10000_std_lr0.01_b32_s2,0.39,0.000808081,0.94,17.4762,6.76808,0.200245,0.507556,0,8.14719e-13
370000,A_w100_T10000_std_lr0.01_b32_s3,0.57,0.00121212,0.68,11.5313,4.96265,0.196036,0.503323,0,6.65883e-10
370000,A_w100_T10000_std_lr0.01_b32_s4,0.52,0.000808081,0.64,13.3226,4.97458,0.197293,0.505475,0,9.84175e-11
380000,A_w100_T10000_std_lr0.01_b32_s0,0.39,0.0010101,0.93,15.701,5.83795,0.201409,0.514051,0,3.81031e-13
380000,A_w100_T10000_std_lr0.01_b32_s1,0.35,0.00181818,0.91,13.7446,4.84779,0.198806,0.500354,0,1.36167e-12
380000,A_w100_T10000_std_lr0.01_b32_s2,0.43,0.00181818,0.93,16.3178,6.61875,0.200211,0.507384,0,1.72581e-12
380000,A_w100_T10000_std_lr0.01_b32_s3,0.56,0.00040404,0.53,12.0103,5.58806,0.196532,0.503354,0,1.34368e-07
380000,A_w100_T10000_std_lr0.01_b32_s4,0.43,0.000808081,0.5,14.9126,5.4582,0.198714,0.505869,0,2.77282e-10
390000,A_w100_T10000_std_lr0.01_b32_s0,0.46,0.000808081,0.82,16.1926,6.42823,0.201953,0.514061,0,5.88584e-12
390000,A_w100_T10000_std_lr0.01_b32_s1,0.45,0.00323232,0.91,12.5655,4.39693,0.199127,0.501,0,2.85069e-12
390000,A_w100_T10000_std_lr0.01_b32_s2,0.47,0.00141414,0.92,15.1464,6.27944,0.20049,0.507556,0,2.132e-12
