run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,500000,50.0,0.001414213445968926,0.14752866327762604,0.08357264846563339,0.16272208094596863,0.15203160047531128,0.21061401069164276
B_w100_K10000_c0.0_lr0.01_bfull_s1,0,500000,50.0,0.001414213445968926,0.11669500172138214,0.09071280807256699,0.11183352768421173,0.1191156879067421,0.08534912019968033
B_w100_K10000_c0.0_lr0.01_bfull_s2,0,500000,50.0,0.001414213445968926,0.2490721493959427,0.09890136122703552,0.320287823677063,0.2576963007450104,0.4440242648124695
B_w100_K10000_c0.0_lr0.01_bfull_s3,0,500000,50.0,0.001414213445968926,0.12609030306339264,0.07373711466789246,0.1418827474117279,0.12998457252979279,0.16694867610931396
B_w100_K10000_c0.0_lr0.01_bfull_s4,0,500000,50.0,0.001414213445968926,0.1274127960205078,0.08888009190559387,0.1271369755268097,0.13118314743041992,0.132282093167305
B_w100_K10000_c2.0_lr0.01_bfull_s0,0,500000,50.0,0.001414213445968926,0.11679836362600327,0.09176409244537354,0.10239475965499878,0.11945915222167969,0.08328209072351456
B_w100_K10000_c2.0_lr0.01_bfull_s1,0,500000,50.0,0.001414213445968926,0.18313348293304443,0.11474151164293289,0.20269031822681427,0.18973243236541748,0.249477818608284
B_w100_K10000_c2.0_lr0.01_bfull_s2,0,500000,50.0,0.001414213445968926,0.13720287382602692,0.09147606045007706,0.15213283896446228,0.14119309186935425,0.1765768975019455
B_w100_K10000_c2.0_lr0.01_bfull_s3,0,500000,50.0,0.001414213445968926,0.4175799787044525,0.21557623147964478,0.5266727209091187,0.4322899281978607,0.7889454960823059
B_w100_K10000_c2.0_lr0.01_bfull_s4,0,500000,50.0,0.001414213445968926,0.10740137845277786,0.08583763986825943,0.11766742914915085,0.1094883605837822,0.1241183653473854
B_w100_K10000_c0.0_lr0.01_bfull_s0,10000,500000,50.0,0.001414213445968926,0.14169372618198395,0.08339983224868774,0.15777213871479034,0.14650996029376984,0.1832135170698166
B_w100_K10000_c0.0_lr0.01_bfull_s1,10000,500000,50.0,0.001414213445968926,0.24103204905986786,0.08344744890928268,0.31045815348625183,0.2475055754184723,0.44177258014678955
B_w100_K10000_c0.0_lr0.01_bfull_s2,10000,500000,50.0,0.001414213445968926,0.19276931881904602,0.10169711709022522,0.21382054686546326,0.1974414587020874,0.2722197473049164
B_w100_K10000_c0.0_lr0.01_bfull_s3,10000,500000,50.0,0.001414213445968926,0.221078023314476,0.09064874798059464,0.2966606914997101,0.2273169457912445,0.41299140453338623
B_w100_K10000_c0.0_lr0.01_bfull_s4,10000,500000,50.0,0.001414213445968926,0.08783461898565292,0.07826296985149384,0.0863151103258133,0.08881258964538574,0.04530002549290657
B_w100_K10000_c2.0_lr0.01_bfull_s0,10000,500000,50.0,0.001414213445968926,0.24303320050239563,0.1426919400691986,0.28758004307746887,0.24701757729053497,0.3689618408679962
B_w100_K10000_c2.0_lr0.01_bfull_s1,10000,500000,50.0,0.001414213445968926,0.37390434741973877,0.1845954954624176,0.45753833651542664,0.38513511419296265,0.7005184292793274
B_w100_K10000_c2.0_lr0.01_bfull_s2,10000,500000,50.0,0.001414213445968926,0.13302479684352875,0.10106240212917328,0.11308393627405167,0.1356351226568222,0.07759243994951248
B_w100_K10000_c2.0_lr0.01_bfull_s3,10000,500000,50.0,0.001414213445968926,0.10030542314052582,0.08846502006053925,0.09234608709812164,0.1014036312699318,0.06105256825685501
B_w100_K10000_c2.0_lr0.01_bfull_s4,10000,500000,50.0,0.001414213445968926,0.3207555413246155,0.18127043545246124,0.4060976207256317,0.3278660774230957,0.5509519577026367
B_w100_K10000_c0.0_lr0.01_bfull_s0,50000,500000,50.0,0.001414213445968926,0.2864744961261749,0.10393592715263367,0.3915882706642151,0.2940570116043091,0.527953565120697
B_w100_K10000_c0.0_lr0.01_bfull_s1,50000,500000,50.0,0.001414213445968926,0.08166272193193436,0.07493312656879425,0.06349854171276093,0.08256842941045761,0.03670145943760872
B_w100_K10000_c0.0_lr0.01_bfull_s2,50000,500000,50.0,0.001414213445968926,0.22101619839668274,0.09043050557374954,0.26363760232925415,0.22614845633506775,0.3740180730819702
