run_id,ckpt,neuron,w_norm,snr_i,cos_intra,cos_inter,E_adelta,sign_v,cov_norm,cov_proj
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,1.187190294265747,0.083686962723732,0.0,-0.05342502146959305,-0.14492668211460114,-1.0,0.36742231249809265,0.020478639751672745
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,1,1.365617036819458,0.07370167970657349,0.0,0.059315696358680725,0.074656642973423,1.0,0.30861079692840576,0.018291015177965164
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,2,1.2048975229263306,0.08283520489931107,0.0,-0.030193764716386795,-0.1376258283853531,-1.0,0.3607215881347656,0.011735891923308372
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,3,1.5051804780960083,0.07971835881471634,0.0,0.05971406400203705,-0.006813623011112213,1.0,0.3467562198638916,0.021127849817276
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,4,1.2276467084884644,0.08347116410732269,0.0,0.004838496446609497,-0.17081168293952942,1.0,0.36658814549446106,0.0028409231454133987
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,5,1.0159636735916138,0.08590526878833771,0.0,0.020316854119300842,-0.13868016004562378,1.0,0.38785025477409363,0.008895091712474823
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,6,1.4064526557922363,0.07424620538949966,0.0,-0.0575750358402729,-0.02199247106909752,1.0,0.31854361295700073,-0.017853112891316414
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,7,1.5621870756149292,0.08829443156719208,0.0,-0.08858203887939453,-0.26691269874572754,-1.0,0.39496374130249023,0.036156367510557175
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,8,1.0942610502243042,0.08377794176340103,0.0,0.0688401460647583,-0.15058790147304535,-1.0,0.372154176235199,-0.02463461272418499
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,9,1.4052062034606934,0.08304684609174728,0.0,-0.05513787269592285,-0.05792853236198425,1.0,0.3666383922100067,-0.01961439847946167
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,10,1.316574215888977,0.0751422867178917,0.0,0.13113197684288025,-0.026932302862405777,-1.0,0.317266047000885,-0.0412374772131443
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,11,1.3784117698669434,0.08232524245977402,0.0,-0.21925362944602966,-0.19260184466838837,-1.0,0.3618161082267761,0.08023282885551453
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,12,1.1714184284210205,0.07660958915948868,0.0,-0.0035827821120619774,-0.05646799877285957,-1.0,0.32972288131713867,0.0017542298883199692
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,13,1.404605507850647,0.08212168514728546,0.0,0.018000029027462006,-0.18116237223148346,-1.0,0.36276617646217346,-0.005489878356456757
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,14,1.4764741659164429,0.07930544018745422,0.0,-0.0845458060503006,-0.07018259912729263,1.0,0.35221177339553833,-0.02906014770269394
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,15,1.2652709484100342,0.0823381096124649,0.0,-0.038544781506061554,-0.11046109348535538,1.0,0.36741903424263,-0.013302097097039223
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,16,1.1760817766189575,0.09120967239141464,0.0,0.007248308509588242,-0.3122011423110962,-1.0,0.41771984100341797,-0.0014181341975927353
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,17,1.4985765218734741,0.07387398928403854,0.0,-0.1662982851266861,-0.0808870941400528,1.0,0.31399837136268616,-0.05161190778017044
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,18,1.477789044380188,0.07437975704669952,0.0,0.01611867919564247,-0.07308279722929001,-1.0,0.31125888228416443,-0.00448121502995491
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,19,1.2739582061767578,0.08157843351364136,0.0,-0.09781107306480408,-0.10392148792743683,1.0,0.35340094566345215,-0.03383385390043259
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,20,1.4194177389144897,0.08520618826150894,0.0,-0.0669020414352417,-0.27530112862586975,-1.0,0.3799913823604584,0.026715070009231567
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,21,1.4448505640029907,0.0920465737581253,0.0,0.1115904226899147,-0.3597792387008667,-1.0,0.4244902431964874,-0.04587113857269287
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,22,1.3943041563034058,0.08975237607955933,0.0,-0.03621330112218857,-0.3615571856498718,1.0,0.4116658568382263,-0.013162247836589813
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,23,1.6413345336914062,0.07665614038705826,0.0,-0.07534884661436081,-0.0012785698054358363,1.0,0.33329740166664124,-0.02464902773499489
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,24,1.338078498840332,0.09339459240436554,0.0,0.007022254168987274,-0.38575616478919983,-1.0,0.4381716847419739,-0.0013097673654556274
B_w100_K10000_c0.0_lr0.01_bfull_s0,0,25,1.2574615478515625,0.09201092272996902,0.0,0.03489535301923752,-0.22391928732395172,-1.0,0.41853198409080505,-0.01346883736550808
