run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
A_w100_T10000_std_lr0.01_b32_s0,0,500000,50.0,0.001414213445968926,0.6174909472465515,0.47592827677726746,0.6302888989448547,0.6279194355010986,0.7818877696990967
A_w100_T10000_std_lr0.01_b32_s1,0,500000,50.0,0.001414213445968926,0.46535977721214294,0.3834936320781708,0.4666394293308258,0.4720274806022644,0.5468850135803223
A_w100_T10000_std_lr0.01_b32_s2,0,500000,50.0,0.001414213445968926,0.9003956317901611,0.6724177598953247,0.9660304188728333,0.9202662110328674,1.3476237058639526
A_w100_T10000_std_lr0.01_b32_s3,0,500000,50.0,0.001414213445968926,0.826137363910675,0.5860273241996765,0.8835198283195496,0.8419569730758667,1.2511337995529175
A_w100_T10000_std_lr0.01_b32_s4,0,500000,50.0,0.001414213445968926,0.5013585090637207,0.38015425205230713,0.5105547308921814,0.5068799257278442,0.6252575516700745
A_w100_T10000_std_lr0.01_b32_s0,10000,500000,50.0,0.001414213445968926,0.2145361304283142,0.21092942357063293,0.22574426233768463,0.22006931900978088,0.23051758110523224
A_w100_T10000_std_lr0.01_b32_s1,10000,500000,50.0,0.001414213445968926,0.5322324633598328,0.4596344828605652,0.5975745916366577,0.6197412610054016,0.78946453332901
A_w100_T10000_std_lr0.01_b32_s2,10000,500000,50.0,0.001414213445968926,0.23913878202438354,0.2334287464618683,0.23174051940441132,0.2547174394130707,0.2581455111503601
A_w100_T10000_std_lr0.01_b32_s3,10000,500000,50.0,0.001414213445968926,0.352420836687088,0.3171630799770355,0.3531392812728882,0.3857508599758148,0.4242936670780182
A_w100_T10000_std_lr0.01_b32_s4,10000,500000,50.0,0.001414213445968926,0.5708133578300476,0.4969162344932556,0.6488441228866577,0.6629854440689087,0.8789421916007996
A_w100_T10000_std_lr0.01_b32_s0,50000,500000,50.0,0.001414213445968926,0.505843460559845,0.4628380239009857,0.5803913474082947,0.6321239471435547,0.8443695306777954
A_w100_T10000_std_lr0.01_b32_s1,50000,500000,50.0,0.001414213445968926,0.5152028799057007,0.4634261429309845,0.614156186580658,0.6598039865493774,1.0179073810577393
A_w100_T10000_std_lr0.01_b32_s2,50000,500000,50.0,0.001414213445968926,0.3405982255935669,0.31058019399642944,0.3895266652107239,0.41044560074806213,0.4376808702945709
A_w100_T10000_std_lr0.01_b32_s3,50000,500000,50.0,0.001414213445968926,0.42933085560798645,0.3831484615802765,0.48424479365348816,0.5124632120132446,0.6385242938995361
A_w100_T10000_std_lr0.01_b32_s4,50000,500000,50.0,0.001414213445968926,0.6594913005828857,0.5786773562431335,0.7561147809028625,0.9242107272148132,1.4518450498580933
A_w100_T10000_std_lr0.01_b32_s0,100000,500000,50.0,0.001414213445968926,0.3760811686515808,0.3441111445426941,0.4346489906311035,0.4990420639514923,0.6691533923149109
A_w100_T10000_std_lr0.01_b32_s1,100000,500000,50.0,0.001414213445968926,0.3379732072353363,0.3211938142776489,0.34748074412345886,0.40936335921287537,0.4729374349117279
A_w100_T10000_std_lr0.01_b32_s2,100000,500000,50.0,0.001414213445968926,0.4482644498348236,0.3923698663711548,0.5733065009117126,0.5721033811569214,1.0020744800567627
A_w100_T10000_std_lr0.01_b32_s3,100000,500000,50.0,0.001414213445968926,0.09685702621936798,0.09723243117332458,0.08823360502719879,0.09959587454795837,0.04901403561234474
A_w100_T10000_std_lr0.01_b32_s4,100000,500000,50.0,0.001414213445968926,0.22193817794322968,0.22094008326530457,0.20783120393753052,0.2400650829076767,0.13014471530914307
A_w100_T10000_std_lr0.01_b32_s0,300000,500000,50.0,0.001414213445968926,0.18667387962341309,0.1744898557662964,0.2014876902103424,0.25793278217315674,0.3220866918563843
A_w100_T10000_std_lr0.01_b32_s1,300000,500000,50.0,0.001414213445968926,0.19375945627689362,0.19157789647579193,0.17609935998916626,0.2179776281118393,0.20636625587940216
A_w100_T10000_std_lr0.01_b32_s2,300000,500000,50.0,0.001414213445968926,0.4158550500869751,0.38498255610466003,0.500357449054718,0.5723726749420166,0.9560422301292419
A_w100_T10000_std_lr0.01_b32_s3,300000,500000,50.0,0.001414213445968926,0.1728292554616928,0.17335806787014008,0.16989366710186005,0.17413553595542908,0.0543791837990284
A_w100_T10000_std_lr0.01_b32_s4,300000,500000,50.0,0.001414213445968926,0.19857057929039001,0.1992901861667633,0.2004672884941101,0.19619014859199524,0.06091797351837158
A_w100_T10000_std_lr0.01_b32_s0,1000000,500000,50.0,0.001414213445968926,0.16501861810684204,0.1565750241279602,0.183844193816185,0.22101710736751556,0.2775874137878418
A_w100_T10000_std_lr0.01_b32_s1,1000000,500000,50.0,0.001414213445968926,0.3376762568950653,0.31602323055267334,0.35513803362846375,0.462009072303772,0.5871086120605469
A_w100_T10000_std_lr0.01_b32_s2,1000000,500000,50.0,0.001414213445968926,0.18263807892799377,0.1764291226863861,0.18718725442886353,0.23785151541233063,0.27041733264923096
A_w100_T10000_std_lr0.01_b32_s3,1000000,500000,50.0,0.001414213445968926,0.2069668471813202,0.19702227413654327,0.24123868346214294,0.2602495849132538,0.317251056432724
A_w100_T10000_std_lr0.01_b32_s4,1000000,500000,50.0,0.001414213445968926,0.15619760751724243,0.14938728511333466,0.1636178195476532,0.21827161312103271,0.2775278389453888
