step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,eval_loss
0,B_w100_K10000_c0.0_lr0.01_b32_s0,0,0,0,70.7738,27.22,0.174437,0.500058,0,1.40495
0,B_w100_K10000_c0.0_lr0.01_b32_s1,0,0,0,71.0886,27.2099,0.176653,0.500972,0,0.726822
0,B_w100_K10000_c0.0_lr0.01_b32_s2,0,0,0,71.0264,27.4562,0.174293,0.498874,0,1.46477
0,B_w100_K10000_c0.0_lr0.01_b32_s3,0,0,0,70.931,27.1469,0.176685,0.497287,0,0.951766
0,B_w100_K10000_c0.0_lr0.01_b32_s4,0,0,0,71.0942,27.6057,0.175731,0.500606,0,1.46309
0,B_w100_K10000_c2.0_lr0.01_b32_s0,0,0,0,65.9167,23.6214,0.176449,0.498105,0.00020202,0.802305
0,B_w100_K10000_c2.0_lr0.01_b32_s1,0,0,0.01,66.4895,24.5674,0.174395,0.500394,0,1.26557
0,B_w100_K10000_c2.0_lr0.01_b32_s2,0,0,0,65.4022,24.0253,0.17375,0.500721,0,1.58585
0,B_w100_K10000_c2.0_lr0.01_b32_s3,0,0,0,64.763,23.9527,0.175115,0.498692,0,0.898678
0,B_w100_K10000_c2.0_lr0.01_b32_s4,0,0,0,66.8259,24.456,0.175885,0.500741,0,0.942328
10000,B_w100_K10000_c0.0_lr0.01_b32_s0,0,0,0,70.9841,27.5914,0.173322,0.498519,0,0.0432406
10000,B_w100_K10000_c0.0_lr0.01_b32_s1,0,0,0,71.3353,27.636,0.175512,0.499798,0,0.0368672
10000,B_w100_K10000_c0.0_lr0.01_b32_s2,0,0,0,71.3179,27.7505,0.173382,0.49771,0,0.039692
10000,B_w100_K10000_c0.0_lr0.01_b32_s3,0,0,0,71.0159,27.415,0.175549,0.497874,0,0.0349549
10000,B_w100_K10000_c0.0_lr0.01_b32_s4,0,0,0,71.3132,27.9557,0.174521,0.499461,0,0.0363672
10000,B_w100_K10000_c2.0_lr0.01_b32_s0,0,0,0,66.6918,24.2652,0.175376,0.499606,0,0.0427306
10000,B_w100_K10000_c2.0_lr0.01_b32_s1,0,0,0,67.3573,25.1943,0.173922,0.499779,0,0.0427429
10000,B_w100_K10000_c2.0_lr0.01_b32_s2,0,0,0,66.0237,24.6118,0.1731,0.500038,0,0.0434356
10000,B_w100_K10000_c2.0_lr0.01_b32_s3,0,0,0,65.9863,25.0241,0.173539,0.498451,0,0.0430619
10000,B_w100_K10000_c2.0_lr0.01_b32_s4,0,0,0,67.6213,25.2855,0.174315,0.500135,0,0.0378673
20000,B_w100_K10000_c0.0_lr0.01_b32_s0,0,0,0,71.1189,27.9017,0.171969,0.499009,0,0.041474
20000,B_w100_K10000_c0.0_lr0.01_b32_s1,0,0,0.01,71.5207,27.9376,0.172993,0.497807,0,0.0369583
20000,B_w100_K10000_c0.0_lr0.01_b32_s2,0,0,0,71.4324,28.0827,0.172737,0.498365,0,0.037615
20000,B_w100_K10000_c0.0_lr0.01_b32_s3,0,0,0,71.1932,27.8802,0.174025,0.497201,0,0.0357425
20000,B_w100_K10000_c0.0_lr0.01_b32_s4,0,0,0,71.4096,28.0981,0.174175,0.498442,0,0.037474
20000,B_w100_K10000_c2.0_lr0.01_b32_s0,0,0,0,67.3697,24.6633,0.174623,0.498509,0,0.039484
20000,B_w100_K10000_c2.0_lr0.01_b32_s1,0,0,0,68.2635,26.0196,0.172743,0.499182,0,0.0437703
20000,B_w100_K10000_c2.0_lr0.01_b32_s2,0,0,0,67.0615,25.3969,0.173097,0.50051,0,0.0425542
20000,B_w100_K10000_c2.0_lr0.01_b32_s3,0,0,0,67.237,26.012,0.172707,0.499586,0,0.0551187
20000,B_w100_K10000_c2.0_lr0.01_b32_s4,0,0,0,68.5353,25.8268,0.172991,0.498644,0,0.0426446
30000,B_w100_K10000_c0.0_lr0.01_b32_s0,0,0,0,71.2013,28.0222,0.172322,0.499452,0,0.0384661
30000,B_w100_K10000_c0.0_lr0.01_b32_s1,0,0,0,71.5173,28.0077,0.172445,0.498393,0,0.0356013
30000,B_w100_K10000_c0.0_lr0.01_b32_s2,0,0,0,71.5073,28.3339,0.171861,0.499009,0,0.0351273
30000,B_w100_K10000_c0.0_lr0.01_b32_s3,0,0,0,71.2681,28.0853,0.173115,0.497557,0,0.0401483
30000,B_w100_K10000_c0.0_lr0.01_b32_s4,0,0,0,71.6242,28.6879,0.17138,0.498903,0,0.0349739
