arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,0,0.001,1,none,0.9728875,1,1,0,0,-0.06005654112,1.191438913,-2.606642962,0.9698855877,76.21630964,0,0,1.153900266,2.103423834,-0.09605389833,1.301259518,58.11634498,3.077748537,1.470636964,2.194913149,0.516944468,0.295746237,0.8221878409,0,1.200000048,0.2933810651,0.1644247174,0.4212556779,0,1.200000048
SNA,0,0.001,2,none,0.9774708333,1,1,0,0,-2.398269176,2.536361217,-22.40589714,0.6316726804,64.99131434,0,0,-3.003284931,4.999453068,-23.87557983,0.7225125432,68.30845439,4.712154865,1.980310082,2.830009222,0.244469285,0.09840274602,0.4194544852,0,1.200000048,0.1240616664,0.05000000075,0.2256364822,0.009999999776,1.200000048
SNA,0,0.001,3,none,0.9787979167,1,1,0,0,-2.775716543,2.727077246,-44.14935303,0.5808398128,57.79921528,0,0,-5.716385841,5.950892448,-15.4904232,0.5685734153,74.46977883,5.629312038,2.253222942,2.956204891,0.2267640233,0.05000000075,0.3628302515,0.009999999776,1.200000048,0.1019743606,0.06485129893,0.1762443781,0,1.200000048
SNA,0,0.001,4,none,0.98138125,1,1,0,0,-3.072110415,2.94012022,-40.35670853,0.5831167102,61.42129539,0,0,-6.292776108,6.296469688,-22.36741066,0.5652855039,74.71171481,6.441550255,2.402405977,3.005198479,0.209667623,0.05633656681,0.3171951473,0,1.200000048,0.09805519879,0.05084644631,0.1516144872,0,1.200000048
SNA,0,0.001,5,none,0.9815229167,1,1,0,0,-2.978525877,3.036043406,-47.34244919,0.6240676641,60.49312232,0,0,-7.111022949,7.503905296,-18.0304451,0.5751214623,76.81922142,7.17073679,2.55527544,3.024205446,0.2027925551,0.05000000075,0.2965429723,0.009999999776,1.200000048,0.08239308,0.05154904723,0.1217580363,0,1.200000048
SNA,0,0.001,6,none,0.9852104167,1,1,0,0,-3.29264307,3.314074278,-53.70260239,0.5833083987,57.00422186,0,0,-9.707165718,8.166823387,-19.60035133,0.5512008071,75.32978663,7.780334949,2.748722553,3.13357234,0.1858310103,0.05000000075,0.2538177967,0.009999999776,1.200000048,0.07554381341,0.0522698909,0.1227121726,0,1.200000048
SNA,0,0.001,7,none,0.9851104167,1,1,0,0,-3.63337636,3.496186972,-54.8315773,0.5699816942,57.0470614,0,0,-9.255368233,8.439265251,-19.56825066,0.5589603782,77.0375865,8.206809044,2.88480854,3.173054695,0.1774078161,0.05000000075,0.2376761287,0.009999999776,1.200000048,0.07334267348,0.05234193802,0.1018316373,0,1.200000048
SNA,0,0.001,8,none,0.9841625,1,1,0,0,-3.380978584,3.56538105,-55.51854324,0.5842796564,57.35945264,0,0,-8.919102669,8.244359016,-18.39517975,0.5501063466,78.57805257,8.602802277,2.936393976,3.007265806,0.1734391749,0.05000000075,0.2877004445,0.009999999776,1.200000048,0.07468634844,0.05000000075,0.1006217971,0.009999999776,1.200000048
SNA,0,0.001,9,none,0.9851854167,1,1,0,0,-3.864250422,3.838573217,-57.43408203,0.5810235739,57.89238145,0,0,-11.45176315,9.601882935,-20.3169651,0.5491171479,77.27807959,9.11751461,3.09437108,3.092565536,0.1610942483,0.05000000075,0.2403968424,0.009999999776,1.200000048,0.06414568424,0.05012164637,0.09503605217,0,1.200000048
SNA,0,0.001,10,none,0.98504375,1,1,0,0,-3.760770559,3.750654459,-56.49287796,0.5671476126,59.08747788,0,0,-11.45959663,9.806867599,-22.28981972,0.5479412079,78.4010827,9.441033363,3.183641911,3.056298494,0.16495727,0.05000000075,0.240807727,0.009999999776,1.200000048,0.06327159703,0.05000000075,0.08627897501,0.01999999955,1.200000048
