arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,3,0.001,1,none,0.9723770833,1,1,0,0,-0.2919284701,1.138844371,-2.81565094,0.8316141963,79.7787425,0,0,0.8616960645,1.755601168,-0.6140145659,1.252936006,61.66671325,3.154542923,1.411610603,2.061929226,0.5389085412,0.3247545063,0.8183450699,0,1.200000048,0.350478977,0.202535376,0.5612962842,0,1.200000048
SNA,3,0.001,2,none,0.9786354167,1,1,0,0,-2.318751574,2.134029627,-22.59695244,0.6043281555,67.5970429,0,0,-2.746010065,4.166004181,-12.95900249,0.677773118,73.26207522,4.832653522,1.895706654,2.602025747,0.2878055573,0.09434378147,0.4313775003,0,1.200000048,0.1479962468,0.08092458546,0.2460483164,0,1.200000048
SNA,3,0.001,3,none,0.98076875,1,1,0,0,-2.552615166,2.77786541,-45.59923553,0.6134830117,57.37114027,0,0,-5.618880272,6.013922691,-19.06771088,0.5931357741,73.65487016,5.848586559,2.210426331,2.872964621,0.2230986059,0.05000000075,0.3435373902,0.009999999776,1.200000048,0.1031741276,0.06107992306,0.1647932678,0,1.200000048
SNA,3,0.001,4,none,0.98178125,1,1,0,0,-3.14408803,3.007731915,-46.08053207,0.5869645476,59.21428134,0,0,-7.026198864,6.587770462,-14.24982929,0.5477154255,77.01485653,6.747119427,2.421710014,2.871427536,0.2052185535,0.05000466108,0.2804543376,0,1.200000048,0.09312587976,0.06023780257,0.1600652784,0,1.200000048
SNA,3,0.001,5,none,0.9838416667,1,1,0,0,-2.832730293,3.310750961,-51.35329437,0.6082888842,57.96233256,0,0,-8.631234169,7.664064407,-17.63992119,0.5656975508,76.30788601,7.367281914,2.611566544,2.954858541,0.1865390092,0.05000000075,0.2710341215,0.009999999776,1.200000048,0.08114215732,0.05560920388,0.1319536716,0,1.200000048
SNA,3,0.001,6,none,0.9827583333,1,1,0,0,-2.853640556,3.303080559,-53.79219437,0.5985611081,57.45649202,0,0,-9.108790398,7.827869892,-22.6588974,0.5512706637,77.07671826,7.953078747,2.746043921,2.984428644,0.1866493672,0.05000000075,0.2551817,0.009999999776,1.200000048,0.07872452587,0.05121750757,0.1188728288,0,1.200000048
SNA,3,0.001,7,none,0.9854645833,1,1,0,0,-3.455122471,3.524025202,-58.90246582,0.5896421075,56.87714786,0,0,-11.66169071,8.971529961,-22.16743088,0.5493670702,76.01126089,8.572827339,2.922929764,3.116893053,0.1751055121,0.05000000075,0.2669789195,0.009999999776,1.200000048,0.06866574287,0.05000000075,0.09917178005,0.01999999955,1.200000048
SNA,3,0.001,8,none,0.9831333333,1,1,0,0,-3.268075466,3.314429045,-59.09738159,0.5834943652,55.08564959,0,0,-9.34570694,7.814756393,-17.81174088,0.5478033423,78.27336546,8.861721039,2.924054861,2.985895157,0.1864444166,0.05000000075,0.2584276199,0.009999999776,1.200000048,0.07922780514,0.05439562723,0.1088179275,0,1.200000048
SNA,3,0.001,9,none,0.985925,1,1,0,0,-3.607500315,3.483436823,-59.77583313,0.5876979232,56.11366793,0,0,-10.13498116,8.583223343,-17.73975945,0.5549448729,78.86115478,9.278943062,3.050194502,2.94307518,0.1770943254,0.05000000075,0.2478277534,0.009999999776,1.200000048,0.07229568809,0.05144546553,0.1077980399,0,1.200000048
SNA,3,0.001,10,none,0.9841708333,1,1,0,0,-3.435229063,3.596911907,-62.18074036,0.5736536384,55.84631989,0,0,-10.64908695,8.828173637,-19.79876518,0.5467134118,78.42108105,9.669229507,3.120239496,2.890165806,0.171933502,0.05000000075,0.2890989482,0.009999999776,1.200000048,0.06994378567,0.05271254852,0.09048493207,0,1.200000048
