act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,l2,0.001,0.001,0,1,0.95138125,1,1,0,0,-0.2158282399,0.7349653244,-0.8998342156,0.7815595865,67.5341982,0,0,0.371296525,0.4268727303,-0.04605929181,1.428655744,38.68180022,1.230760098,0.7019554973,1.948573351,0.8321214914,0.5307045579,3,0.1299999952,1.200000048,1.414915085,0.8515896797,3,0.09000000358,1.200000048,0.2190854727,0.2190854727,0.2488227583,0.05326205083
SNA,l2,0.001,0.001,0,2,0.9577145833,0.9991666675,0.9991666675,0,0,-0.6066758633,0.8720049262,-4.416460514,0.7065494657,63.50346526,0,0,0.001289233565,0.5385846496,-4.066792011,1.031172633,39.35752739,1.12450552,0.6278010607,2.031851292,0.703060627,0.3536773026,3,0.0700000003,1.200000048,1.14440608,0.2892253697,3,0.2099999934,1.200000048,0.2163501318,0.2163501318,0.2652996591,0.05153249611
SNA,l2,0.001,0.001,0,3,0.9617291667,1,1,0,0,-0.3687848449,1.038419485,-6.600607872,0.7915449739,60.72811974,0,0,-0.02770831808,0.7996085286,-5.332821846,0.9517946243,45.13017803,1.239251852,0.7760728002,2.056382656,0.5916489959,0.2960993648,3,0.0700000003,1.200000048,0.7539534569,0.2109737396,3,0.2399999946,1.200000048,0.249055314,0.249055314,0.30450696,0.06520517313
SNA,l2,0.001,0.001,0,4,0.9630895833,1,1,0,0,-0.5030103326,1.094787955,-6.278821468,0.7275530696,62.00084667,0,0,-0.07184287161,0.8854598403,-5.073327541,0.8363537788,48.35704926,1.227600098,0.8517140746,2.101415157,0.5620702505,0.3252584934,3,0.03999999911,1.200000048,0.599109292,0.1728052795,3,0.1899999976,1.200000048,0.2733276064,0.2733276064,0.330269913,0.07587821
SNA,l2,0.001,0.001,0,5,0.9636416667,1,1,0,0,-0.3749434948,1.148200035,-6.980636597,0.8048341274,60.558213,0,0,-0.7551797628,1.856116414,-7.144717693,0.6521532536,55.54785129,1.337134719,0.9961913228,2.195836544,0.5296182036,0.2794085443,2.571970224,0,1.200000048,0.3355650306,0.1670253128,3,0.07999999821,1.200000048,0.3157922118,0.3157922118,0.3760616959,0.09649046832
SNA,l2,0.001,0.001,0,6,0.9639833333,1,1,0,0,-0.1746068895,1.06915164,-10.90413761,0.9334943891,58.7230996,0,0,-0.7759244442,1.941993117,-5.815642834,0.6764895916,57.05737158,1.242940784,0.9462879896,2.229667187,0.566601038,0.2024557889,3,0.02999999933,1.200000048,0.3175776005,0.1409180611,3,0.09000000358,1.200000048,0.2960060688,0.2960060688,0.3584803407,0.08632094966
SNA,l2,0.001,0.001,0,7,0.9663729167,1,1,0,0,-0.2778838575,1.020135522,-7.265525818,0.8583157063,60.53277914,0,0,-0.09751158208,1.505882621,-5.396429539,0.923273325,56.87627326,1.219883561,0.8638378382,2.192996979,0.5979614258,0.2735622525,3,0.0700000003,1.200000048,0.4081704617,0.1909094304,3,0.09000000358,1.200000048,0.2738242004,0.2738242004,0.3375642318,0.07569589369
SNA,l2,0.001,0.001,0,8,0.96275,1,1,0,0,-0.3070352077,1.081064105,-11.82481098,0.8330842257,57.63370438,0,0,-0.4876287878,1.574347496,-6.073356628,0.791552484,51.51703206,1.172301054,0.8279658556,2.161301851,0.5557228923,0.1766487658,3,0.02999999933,1.200000048,0.3780805469,0.1624251753,3,0.1199999973,1.200000048,0.2843314648,0.2843314648,0.3507428808,0.0808908717
SNA,l2,0.001,0.001,0,9,0.9635583333,0.9900000095,0.9900000095,0,0,-0.3159878552,1.051114559,-7.462573051,0.8792226315,59.90969898,0,0,-0.4411419034,1.49228847,-5.895379543,0.8500621319,55.08870154,1.203862309,0.8365522027,2.151800871,0.5809602141,0.2634514868,3,0.02999999933,1.200000048,0.401403904,0.1513298601,3,0.09000000358,1.200000048,0.2754821468,0.2754821468,0.343690458,0.07603955137
SNA,l2,0.001,0.001,0,10,0.9640229167,1,1,0,0,-0.3404222429,1.172274947,-8.341784477,0.8139525652,58.12362398,0,0,-0.4424829185,1.594481587,-4.835264683,0.7490296364,56.8169226,1.284626126,0.9004244804,2.17822361,0.5227980018,0.25242576,3,0.07999999821,1.200000048,0.3830656111,0.1798883229,3,0.1000000015,1.200000048,0.2917421828,0.2917421828,0.3608370799,0.08468819734
SNA,l2,0.001,0.001,0,11,0.96436875,0.9341666698,0.9341666698,0,0,-0.3701897562,1.185644507,-12.30022907,0.7899493575,56.17582328,0,0,-1.881714463,2.228963852,-5.842592716,0.6233465075,59.88511095,1.288182139,0.9788511992,2.263742208,0.5380398631,0.1723565161,3,0.07999999821,1.200000048,0.2635635138,0.1353422701,3,0.03999999911,1.200000048,0.3166360494,0.3166360494,0.3867911289,0.09654042021
SNA,l2,0.001,0.001,0,12,0.9655458333,0.8274999857,0.8274999857,0,0,-0.4692648351,1.141910434,-10.16165733,0.7905113101,60.58900207,0,0,-1.521382928,1.865053654,-5.066930294,0.6362848878,58.42900295,1.33247757,0.9578107595,2.242899895,0.5509437323,0.2124366015,3,0.0700000003,1.200000048,0.3188356757,0.1531733871,3,0.05000000075,1.200000048,0.320818654,0.320818654,0.3908599041,0.09953813525
SNA,l2,0.001,0.001,0,13,0.9649916667,1,1,0,0,-0.1595340669,1.258711696,-13.92906761,0.8957747221,56.11636095,0,0,-1.402495742,2.33017087,-8.033352852,0.6504566669,56.2032921,1.315734863,0.957901299,2.286171675,0.4870021641,0.1535511613,3,0.02999999933,1.200000048,0.2641306818,0.1218640059,3,0.05999999866,1.200000048,0.3353425426,0.3353425426,0.408431089,0.1067244157
SNA,l2,0.001,0.001,0,14,0.9639479167,1,1,0,0,-0.2767432034,1.140178204,-9.282448769,0.8634364605,59.9172378,0,0,-0.7681474686,1.797008753,-5.341282368,0.6673948169,56.99163263,1.347282887,0.9461529255,2.205414772,0.5358124971,0.2163277268,3,0.03999999911,1.200000048,0.3416438699,0.1538805962,3,0.05000000075,1.200000048,0.3069255075,0.3069255075,0.3783810346,0.09206648199
SNA,l2,0.001,0.001,0,15,0.965275,0.9908333421,0.9908333421,0,0,-0.1232976019,1.068189144,-7.806828022,0.9703387618,58.3004651,0,0,-0.9986341596,1.96615696,-5.537811279,0.7894722819,58.15410883,1.204655409,0.9117684364,2.21413064,0.5621874928,0.2519544065,3,0.03999999911,1.200000048,0.309571445,0.1633808315,3,0.0700000003,1.200000048,0.2844671721,0.2844671721,0.3572331313,0.08007425797
SNA,l2,0.001,0.001,0,16,0.9643520833,1,1,0,0,-0.2664200962,1.14287281,-11.6284399,0.8654493093,55.73051533,0,0,-1.036643386,1.94975841,-6.704922676,0.7003439069,54.45696768,1.230982304,0.9296448231,2.197316408,0.535232842,0.1834315807,3,0.07999999821,1.200000048,0.3074343801,0.1476043314,3,0.07999999821,1.200000048,0.3043058614,0.3043058614,0.3745623818,0.0905149054
SNA,l2,0.001,0.001,0,17,0.9654625,0.8774999976,0.8774999976,0,0,-0.5674399734,1.124750495,-9.672366142,0.7693419456,63.21750077,0,0,-0.8835430741,1.561329722,-5.199831009,0.6583297849,58.88136461,1.290468693,0.8935412169,2.172563314,0.5788423419,0.2073567063,3,0.03999999911,1.200000048,0.3906897902,0.1846591532,3,0.02999999933,1.200000048,0.3135927334,0.3135927334,0.3837812398,0.09608365599
SNA,l2,0.001,0.001,0,18,0.9630166667,1,1,0,0,-0.5105717778,1.119789004,-6.292298794,0.7868788838,62.544031,0,0,-0.02748635039,1.263526797,-5.21222353,0.9205787182,53.21895824,1.198715687,0.8527892828,2.138244629,0.5463892221,0.3037663698,3,0.02999999933,1.200000048,0.4842554331,0.1746061742,3,0.1299999952,1.200000048,0.2686811557,0.2686811557,0.3389451982,0.07340668516
SNA,l2,0.001,0.001,0,19,0.9645604167,0.8783333302,0.8783333302,0,0,-0.6889724731,1.08406496,-10.72317791,0.6915111542,61.63329459,0,0,-0.6633214355,1.446549416,-6.234364033,0.6663586497,50.70377713,1.306555867,0.8506255746,2.148295164,0.5867195129,0.1963124722,3,0.02999999933,1.200000048,0.4104196727,0.1682890952,3,0.1299999952,1.200000048,0.2878438713,0.2878438713,0.3558537823,0.08326331953
SNA,l2,0.001,0.001,0,20,0.9656583333,1,1,0,0,-0.6398715377,1.035987496,-7.200951099,0.7220286131,60.95047136,0,0,-0.1670656353,1.225183725,-4.627127647,0.82862252,50.27644951,1.213454723,0.7354559898,2.138475657,0.5975851417,0.2736786008,3,0.02999999933,1.200000048,0.4985260665,0.2006664425,3,0.150000006,1.200000048,0.2557319144,0.2557319144,0.3234337764,0.06756917299
SNA,l2,0.001,0.001,0,21,0.9620729167,0.9066666961,0.9066666961,0,0,-0.6852279902,1.08804369,-7.629523277,0.7081785798,64.35646642,0,0,-0.8465427756,1.365849733,-4.722008228,0.6794908643,57.77756435,1.28631413,0.8805834651,2.146570683,0.5703135133,0.2685240805,3,0.009999999776,1.200000048,0.4460233748,0.1808747351,3,0.07999999821,1.200000048,0.310303755,0.310303755,0.3754819125,0.09449273063
SNA,l2,0.001,0.001,0,22,0.96258125,1,1,0,0,-0.4576904774,1.087569952,-8.26175499,0.7712619305,61.90227215,0,0,-0.4768801928,1.297777534,-4.249653816,0.7179999352,53.76941905,1.241076827,0.8065009713,2.158416748,0.5607403517,0.2447966486,3,0.03999999911,1.200000048,0.4509017467,0.1774510145,3,0.1000000015,1.200000048,0.2870669613,0.2870669613,0.3564482503,0.0831424285
SNA,l2,0.001,0.001,0,23,0.9628,0.9316666722,0.9316666722,0,0,-0.6031124592,1.182039499,-9.351697922,0.7255738378,59.69813609,0,0,-0.7937040925,1.640348315,-5.647285938,0.6621666551,55.59887473,1.298296809,0.9288800955,2.221623898,0.5364424586,0.217691049,3,0.05999999866,1.200000048,0.3790975511,0.1398809403,3,0.09000000358,1.200000048,0.3089620182,0.3089620182,0.3766436001,0.09344327277
SNA,l2,0.001,0.001,0,24,0.96568125,0.9391666651,0.9391666651,0,0,-0.6015324593,1.211135864,-12.04129028,0.7653385401,59.9537644,0,0,-1.612833261,1.966123104,-7.141284943,0.6314588785,59.46477086,1.355572701,0.9506201148,2.233692408,0.5319174528,0.178593412,3,0.01999999955,1.200000048,0.3229295313,0.1446316838,3,0.03999999911,1.200000048,0.3364951967,0.3364951967,0.40575352,0.1081160469
SNA,l2,0.001,0.001,0,25,0.9653125,1,1,0,0,-0.2383441627,1.126947641,-9.089906693,0.9139875174,55.35461404,0,0,-1.384073973,1.956822991,-5.548550129,0.7312877774,57.43302099,1.216487646,0.933868885,2.225310087,0.5368434191,0.2203368396,3,0.03999999911,1.200000048,0.317245543,0.154781878,3,0.07999999821,1.200000048,0.2884676018,0.2884676018,0.3601230295,0.08229795589
SNA,l2,0.001,0.001,0,26,0.96498125,1,1,0,0,-0.3559359312,1.143787503,-9.224817276,0.8651068211,60.03013993,0,0,-0.9977332354,1.880042672,-6.543457031,0.6844432354,57.97568203,1.322925091,0.9490818381,2.217019558,0.534452498,0.2248007506,2.925045967,0,1.200000048,0.3186439276,0.1466340125,3,0.07999999821,1.200000048,0.3124526705,0.3124526705,0.3848146366,0.09482281104
SNA,l2,0.001,0.001,0,27,0.96425,1,1,0,0,-0.2033510059,1.210134983,-11.07464314,0.9304500222,56.83750607,0,0,-1.523274779,2.399347067,-6.821181774,0.6605084538,60.56473441,1.250508547,0.9480230212,2.257840872,0.5043965578,0.193285808,3,0.05000000075,1.200000048,0.2561071515,0.1439924985,3,0.03999999911,1.200000048,0.3209975141,0.3209975141,0.3911370988,0.09876791082
