zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,sat,dead_units,gcorr,gcorr_degenerate,task,step,clamp,arm,seed,act,twin,lr
0.21539446613075253,1.060708671159091,0.3441274212361475,0.55837890625,0.027768075664942125,0.3303249633284775,0.2725493662011838,0.5082275390625,0.026456840884997637,0.0852444739824394,-0.0025867334694770288,0.00020723949870732908,0.005232631475574542,1.1686613674958022,0.006513092483510263,0.037976009413106866,0.027742253260291116,0.5352997108185928,0.18232811225137702,0.8317243913612576,0.7812553475044842,0.3612314462661743,0.9099000096321106,0.7812553474580636,0.07115816848052062,0.01752300984913749,0.08868117832970655,4.844735723708027e-14,0.0853125,0.0853125,0.0,0.228046875,0.343920835852623,0,0.10000000149011612,1.0,0.0,0,0.15645141427464668,0,1,625,ref,GN,1,GN,,0.001
-0.34570802312893373,1.2498086254100729,0.6555887267006356,0.4044140625,-0.26129587337598825,0.47130511620287274,0.6256753921490928,0.38108642578125007,0.06327918780663319,0.16037218286830238,-0.001522858115932235,-0.002442757420010582,0.007721650260666506,1.5727776424039808,0.005335659214761108,0.05632208234554931,-0.24489506577514206,0.7799002284568813,0.14780015052804418,0.9240681433066148,0.6348422134289285,0.3226495385169983,0.9138000011444092,0.6348422134423163,0.09608011555996976,0.034329525450562046,0.13040964101056773,3.5915714846623814e-14,0.23923828125,0.23923828125,0.0,0.40919921875,0.15245825201272964,0,0.10000000149011612,1.0,0.0,0,0.22866394953659416,0,2,625,ref,GN,1,GN,,0.001
-0.6103507458335105,1.3429455628946503,0.7620927610271515,0.343359375,-0.5060680933576918,0.5560869535998842,0.6966472588424045,0.29817382812500004,0.08295461295936271,0.22466766953987188,0.0016104174647652192,-0.004733467117249167,0.007973672736583752,1.8654818942176916,0.004238605779828503,0.06770378710583905,-0.4806474081822107,0.7915188972941543,0.26229923551398826,0.9909773476063424,0.5730365950849955,0.27647948265075684,0.9175999760627747,0.573036594906589,0.10225859917791097,0.034895834311142244,0.13715443348908565,3.24462678946702e-14,0.30876953125,0.30876953125,0.0,0.4837109375,0.1078375145792961,0,0.10000000149011612,1.0,0.0,0,0.29427997473757317,0,3,625,ref,GN,1,GN,,0.001
-0.8535238718463418,1.4214525640715292,1.2681668148331546,0.31068359375,-0.7381281261326884,0.6508634144727394,0.9609534630454297,0.25838867187500003,0.133588433834543,0.28524877625269585,0.004785974211874129,-0.006974674999731727,0.009477483152573053,2.0887563758914194,0.0041382763418369,0.07809672847057678,-0.7103321690060528,0.9344216643013772,0.2784835412374629,1.0553136601689523,0.5187554468752933,0.27348947525024414,0.9241999983787537,0.5187554465419089,0.09562190192181438,0.04893716714776441,0.14455906906954977,2.9032332093947844e-14,0.3924609375,0.3924609375,0.0,0.54921875,0.10000000149011612,0,0.10000000149011612,1.0,0.0,0,0.35544857895729165,0,4,625,ref,GN,1,GN,,0.001
-0.9784458982379971,1.3875105104581704,1.1575623353740405,0.27484375,-0.8929691688048763,0.7116751138396706,1.0606097075398933,0.2306640625,0.16476084826273352,0.33453324504894705,0.0071873743470275645,-0.008520633174712596,0.009908522344179285,2.2614940045943466,0.005962574849836528,0.08741776227885589,-0.866872443157034,0.9710621943210789,0.262808738132306,1.1083636062193853,0.4888104863191256,0.2612488865852356,0.919700026512146,0.4888104867700895,0.09258958452630414,0.047070382032756194,0.13965996655909765,3.733124920302089e-14,0.42146484375,0.42146484375,0.0,0.58486328125,0.10000000149011612,0,0.10000000149011612,1.0,0.0,0,0.4055902402450445,0,5,625,ref,GN,1,GN,,0.001
-1.1355853048729172,1.4520826324976794,1.2227793727508274,0.25484375,-1.0718222555774237,0.7699663493114888,1.1161223991626552,0.2039794921875,0.19694134249373285,0.3862511420687971,0.009655694509531434,-0.010205685674258762,0.00999900589118069,2.4332202143558117,0.006241168737178668,0.09731573348177175,-1.039206940178104,0.9777556448444727,0.3222015556455913,1.162074649063523,0.4633680442321929,0.26266396045684814,0.9211999773979187,0.46336804445963936,0.094885254769466,0.04374173902169787,0.1386269937910903,7.355227538141662e-14,0.45802734375,0.45802734375,0.0,0.61255859375,0.10000000149011612,0,0.10000000149011612,1.0,0.0,0,0.38892376442735954,0,6,625,ref,GN,1,GN,,0.001
-1.2604992603037715,1.472325871715895,1.4299600022849879,0.24166015625,-1.1962671874147377,0.8283688910906187,1.3551886173652932,0.19783203124999998,0.23980882323504715,0.4328266034355549,0.01355959305609914,-0.011257025177343671,0.01103852653405536,2.574402296490113,0.007949823441449552,0.10438664990777641,-1.1451952036828963,1.0866654426048368,0.4420376839698465,1.206294319595298,0.4445966934824537,0.25047874450683594,0.9248999953269958,0.44459669321309775,0.09261080922873167,0.04505560003906361,0.1376664092677236,7.166489623955385e-14,0.48470703125,0.48470703125,0.0,0.6341796875,0.10000000149011612,0,0.10000000149011612,1.0,0.0,0,0.4875584893609321,0,7,625,ref,GN,1,GN,,0.001
-1.4939242141983886,1.4814502249095813,1.6551518004993324,0.2153515625,-1.3738713538331355,0.8778874679984667,1.4962297284963497,0.17981689453125,0.2953233150364715,0.4657250987846038,0.009637992647683518,-0.01305226948201197,0.01165120296807506,2.6990509404422975,0.0075313101138453934,0.10709459341540453,-1.3295146153195916,1.1535005080232357,0.4854857551627181,1.232764007694671,0.41204043166391785,0.2634768486022949,0.917900025844574,0.41204043167075727,0.0859814593552525,0.04674150527387209,0.13272296462917513,5.054290319606025e-14,0.5294921875,0.5294921875,0.0,0.6708203125,0.10000000149011612,0,0.10000000149011612,1.0,0.0,0,0.4685974007316732,0,8,625,ref,GN,1,GN,,0.001
-1.3825972916387212,1.5274428098800623,1.5800242593273688,0.23318359375,-1.400071810843821,0.90927517095411,1.5758451368045914,0.18602294921875,0.3060171244136555,0.5133485506872627,0.007415661412707671,-0.013259718883719386,0.01189018954120745,2.8236809488672066,0.01111064716707915,0.11408750322459246,-1.347185941047169,1.1801386799382978,0.5905563387644082,1.2578529012384616,0.42958589959540405,0.24793218076229095,0.9275000095367432,0.4295859001198551,0.09119014189112111,0.04578978250660947,0.13697992439772658,3.9968028886505635e-15,0.50755859375,0.50755859375,0.0,0.6509375,0.10000000149011612,0,0.10000000149011612,1.0,0.0,0,0.3940752890715649,0,9,625,ref,GN,1,GN,,0.001
-1.4839080912118425,1.5244218253419957,1.7763160850840507,0.22791015625,-1.4540484931149917,0.9412783087624367,1.6587060075895153,0.18283935546875002,0.32462871585687936,0.5547250552063727,0.006651083483420826,-0.013705493238944155,0.012192117542256473,2.9337150530607463,0.015725110230268912,0.11931638408320606,-1.3882356275127177,1.211522227320645,0.6873113304506339,1.293692260535896,0.41653449468300097,0.2795086205005646,0.9178000092506409,0.41653449453035135,0.08690546741126727,0.050657599539870646,0.13756306695107137,6.65301147506625e-14,0.5348828125,0.5348828125,0.0,0.66361328125,0.10000000149011612,0,0.10000000149011612,1.0,0.0,0,0.5453719245485567,0,10,625,ref,GN,1,GN,,0.001
-1.5249804432609773,1.5634597066448455,1.700136349172054,0.214375,-1.520733341612479,0.9670681290465374,1.5980529370688694,0.16931640625,0.343012272363024,0.5886606919009157,0.0035478019536305514,-0.014492428161274802,0.01206287520854937,3.0374772144769553,0.021094884099438785,0.12386533842843979,-1.4634777451566308,1.2004765847461571,0.7687148991952646,1.331807755488609,0.4050543498119805,0.23910638689994812,0.9296000003814697,0.40505434998398415,0.08649585443908457,0.04690744196533306,0.13340329640436183,5.5788706987414116e-14,0.54423828125,0.54423828125,0.0,0.67796875,0.10000000149011612,0,0.10000000149011612,1.0,0.0,0,0.4667577579889113,0,11,625,ref,GN,1,GN,,0.001
