step,diag_net,diag_U,diag_D,diag_net_pos,diag_U_pos,diag_D_pos,diag_net_neg,diag_U_neg,diag_D_neg,diag_frozenD,diag_sgd,diag_block_min,diag_block_max,diag_block_negfrac,train_current,train_history,train_actual,arm,iv,seed,task
20,0.001782197253197813,0.014883239499166374,0.013101042245968562,0.00028306815576228245,0.006211867332496188,0.0059287991767339055,0.001499129097435531,0.008671372166670185,0.007172243069234654,0.002258762475567385,9.625368277348897e-05,-3.224141137962752e-05,0.0031178526173208676,0.125,0.0028102653744612504,0.003699478310631177,0.006509743639658175,SNA,none,2,21
21,0.0013337311217712974,0.014355348014417388,0.013021616892646092,0.00011732508146790419,0.005947375053929822,0.005830049972461918,0.0012164060403033932,0.008407972960487566,0.007191566920184173,0.0017114544910671054,7.333022179244437e-05,-0.0004971353448229418,0.0025348256184964764,0.25,0.000574632004050491,0.005816262232178134,0.006390894679831565,SNA,none,2,21
22,0.0009882437691064968,0.01381823612890924,0.012829992359802747,6.402724207404953e-06,0.005696114050419007,0.005689711326211602,0.000981841044899092,0.008122122078490236,0.007140281033591144,0.0012904331537078031,5.584156773685792e-05,-0.0008260014897815653,0.0020298138156195616,0.25,0.002169603126675487,0.00569736865320032,0.007866973674550965,SNA,none,2,21
23,0.0006176585683341677,0.013186082317888688,0.01256842374955452,-0.00011831666049449876,0.005406379490645819,0.005524696151140318,0.0007359752288286668,0.007779702827242869,0.007043727598414202,0.0008373758147252954,3.716429998422839e-05,-0.0011532920861177375,0.0014732105782283803,0.25,-0.0009014394551705823,0.007006391484991711,0.006104953236307463,SNA,none,2,21
24,0.00034529769147906443,0.012668939478266951,0.012323641786787886,-0.00021997016377759727,0.005168192061073554,0.005388162224851151,0.0005652678552566619,0.007500747417193398,0.006935479561936736,0.0005010252903669866,2.2613951898657725e-05,-0.0013456332237985656,0.001172782274001861,0.25,0.00033658523234749674,0.005484989087640968,0.005821572243716343,SNA,none,2,21
25,0.00013813640914116528,0.012286224962986982,0.01214808855384582,-0.00029981432445425234,0.004980335957941846,0.005280150282396099,0.0004379507335954165,0.007305889005045137,0.006867938271449721,0.0002441802719613909,1.1560501530452943e-05,-0.0015573098654185454,0.0009653553251124952,0.25,0.0031544841670320943,0.0052111957671628776,0.00836567959212104,SNA,none,2,21
26,-0.00023352506457450844,0.011888099472673254,0.012121624537247765,-0.00043123670660403547,0.004789804765893183,0.0052210414724972185,0.00019771164202952735,0.007098294706780071,0.0069005830647505435,-0.00022326164900018643,-8.650603360047971e-06,-0.0019664474082863575,0.0005838377354912136,0.375,0.0016021550866034751,0.007510526971953344,0.00911268172382339,SNA,none,2,21
27,-0.0006468242327095108,0.011498321696461714,0.012145145929171224,-0.0005787983568162468,0.004601453059037252,0.005180251415853499,-6.80258758932635e-05,0.006896868637424462,0.006964894513317725,-0.000770498636285429,-3.2352872559403066e-05,-0.0023981506803613093,0.00014107218965327587,0.625,-0.003389257577359318,0.008104066591968518,0.004714808291517123,SNA,none,2,21
28,-0.0006890740086653679,0.011273773191530459,0.011962847200195827,-0.0006043814636594981,0.0044728736162577215,0.00507725507991722,-8.469254500586935e-05,0.006800899575272738,0.006885592120278608,-0.0008309143288061972,-3.611022876637848e-05,-0.002386880188661527,4.243883474604651e-05,0.75,-0.001155423486787157,0.004246871469453639,0.0030914472963887024,SNA,none,2,21
29,-0.0005961322884489127,0.011178767636631042,0.011774899925079949,-0.0005733196138940893,0.004401217565353651,0.00497453717924774,-2.2812674554823983e-05,0.006777550071277387,0.006800362745832211,-0.0007188083333887062,-3.27569318634888e-05,-0.002196614462944952,0.00011946194907374495,0.75,-0.004862776373166882,0.0027410352491733774,-0.0021217432236101674,SNA,none,2,21
30,-0.00025060251830010373,0.011218857220674745,0.01146945973897485,-0.00043445785087321744,0.00439355545482773,0.004828013305700947,0.0001838553325731124,0.006825301765847016,0.006641446433273903,-0.0002785212683960547,-1.511776033748352e-05,-0.0016744221091888967,0.0006441263573733509,0.375,-0.0016096321409785153,-0.0019277241855019142,-0.0035373535569454256,SNA,none,2,21
31,0.00012973889006944204,0.011277646296985641,0.0111479074069162,-0.0002785032047176849,0.00439253772607327,0.004671040930790955,0.00040824209478712657,0.006885108570912371,0.006476866476125245,0.000220864074544408,5.298466785643814e-06,-0.001047603114636756,0.0012022588755001653,0.375,-0.0010356304148410945,-0.0031926573490599474,-0.004228290377893164,SNA,none,2,21
32,0.00044007074964623347,0.011304616580732958,0.010864545831086725,-0.00017894689243611907,0.004362668038115491,0.00454161493055161,0.0006190176420823538,0.006941948542617469,0.006322930900535115,0.0006276114981308151,2.1610701640129784e-05,-0.0007852831754788312,0.0017313893802608977,0.25,-0.0010653010529024143,-0.0038061978658441233,-0.004871495531910327,SNA,none,2,21
33,0.0007931670233481718,0.011411968309592433,0.010618801286244262,-6.469613042498976e-05,0.004357366403935768,0.004422062534360758,0.0008578631537731638,0.007054601905656666,0.006196738751883502,0.0010777389037053976,3.967356991775128e-05,-0.0005153667324410738,0.0023211370992722935,0.125,-0.0012529086308757228,-0.004448302988441286,-0.00570121172389157,SNA,none,2,21
34,0.0010769124706167797,0.011405734096194444,0.010328821625577663,1.4285135756046327e-05,0.004313539331603713,0.004299254195847667,0.001062627334860733,0.007092194764590729,0.006029567429729996,0.0014483948970037707,5.471780699048534e-05,-0.00026189327264081034,0.002835542561214117,0.125,0.0022075461943347925,-0.005125791188944697,-0.0029182476960188993,SNA,none,2,21
35,0.001256337196975984,0.011268968810159694,0.010012631613183711,5.2385789024478845e-05,0.0042358121550755586,0.00418342636605108,0.0012039514079515033,0.007033156655084134,0.005829205247132631,0.0016859871525252402,6.507776065370715e-05,-5.3804397380089604e-05,0.0031198128028493244,0.125,0.0013056494153711772,-0.0026692292948163505,-0.0013635823149457966,SNA,none,2,21
36,0.0014183614624291602,0.011117924968411796,0.009699563505982634,0.00010698680111820291,0.004165436439281486,0.004058449638163283,0.001311374661310958,0.00695248852913031,0.005641113867819352,0.0018822795687693079,7.427471237968061e-05,0.00011730150043447434,0.0033703383920396825,0.0,0.0005863053447046859,-0.0012443908378145514,-0.0006580856195861988,SNA,none,2,21
37,0.0015944452157922672,0.010954685771903346,0.00936024055611108,0.00017690336241432073,0.004090569195312926,0.003913665832898605,0.001417541853377946,0.006864116576590418,0.005446574723212472,0.002086113236813847,8.397358857635552e-05,0.00032216262612329446,0.003644539290576708,0.0,0.00017488165021071895,-0.0006634327155378958,-0.0004885543650793765,SNA,none,2,21
38,0.00175126183640818,0.010875643875917173,0.009124382039508995,0.00021573480641029139,0.0040518888908199265,0.003836154084409635,0.0015355270299978897,0.006823754985097248,0.0052882279550993585,0.002286305188006572,9.34947437565988e-05,0.00044247041868744104,0.003931089170144346,0.0,0.0022986003582974052,-0.00044740649739350813,0.0018511930692893482,SNA,none,2,21
39,0.0018274424688179735,0.010746984584898884,0.00891954211608091,0.00022466473218354932,0.003991011570008049,0.0037663468378244993,0.0016027777366344241,0.006755973014890834,0.00515319527825641,0.002377843236008295,9.821371145713975e-05,0.0005050184079894575,0.004085719987997885,0.0,0.0012258818312649777,0.0016533379698496203,0.002879219584839431,SNA,none,2,21
40,0.0017937266400796829,0.010570000655342542,0.008776274015262858,0.00019483345365427446,0.003913937716334308,0.0037191042626800335,0.0015988931864254078,0.006656062939008234,0.005057169752582826,0.002352219300547194,9.723817968522977e-05,0.00044677163666270915,0.004092888641606833,0.0,0.00759902729672653,0.0025763781073959457,0.010175405866889798,SNA,none,2,21
1,-0.01329487047452273,0.041566697839069855,0.05486156831359258,-0.01700544189442333,0.01963674592854646,0.03664218782296979,0.003710571419900603,0.021929951910523396,0.018219380490622793,-0.013294870474522729,-0.0007853232019986728,-0.018169399127218155,-0.009043804012040503,1.0,-0.024121640186856634,-0.00023745943901643053,-0.02435910276977409,SNA,none,2,22
2,-0.006876042359170673,0.03852278327654783,0.0453988256357185,-0.01117377242145029,0.01867086473781507,0.029844637159265358,0.004297730062279615,0.01985191853873276,0.015554188476453144,-0.0073978952244653584,-0.00048622536456298534,-0.010803560794192259,-0.0026977539333442858,1.0,-0.006474995163804859,-0.020738537496111195,-0.027213534030733646,SNA,none,2,22
3,-0.0015657397937855434,0.035418566433716075,0.03698430622750161,-0.006490618899765748,0.017388465298158046,0.023879084197923794,0.004924879105980204,0.018030101135558023,0.013105222029577819,-0.0015448927392394285,-0.00018040813229922557,-0.004847340346660176,0.002370748252022093,0.75,-0.003443454772876385,-0.0240852018203657,-0.02752865810802626,SNA,none,2,22
4,0.0021938282595209448,0.0328478755305875,0.03065404727106656,-0.0030431392206215803,0.01618606206166255,0.01922920128228413,0.0052369674801425285,0.016661813468924952,0.011424845988782423,0.002518396328344138,3.431207234601018e-05,-0.000457742508621867,0.005798400812534493,0.125,-0.0010944641006643168,-0.024456395089044358,-0.02555085869309707,SNA,none,2,22
5,0.004026196685050956,0.029987211914311328,0.02596101522926037,-0.001228025723561092,0.014488804494872826,0.015716830218433918,0.005254222408612046,0.015498407419438498,0.010244185010826452,0.004515540674990077,0.00014909004062676839,0.0015663230178865574,0.007484324715176591,0.0,0.0007691906888694816,-0.022809883963851495,-0.02204069230463261,SNA,none,2,22
6,0.003787628837889514,0.02739872466615333,0.023611095828263817,-0.0008225910215616267,0.012936465591257834,0.01375905661281946,0.004610219859451139,0.014462259074895501,0.009852039215444362,0.0043285682318732754,0.00015913386014657668,0.00112935503736448,0.007094866861431018,0.0,0.0012061276732609999,-0.019822373624146076,-0.01861624618903863,SNA,none,2,22
7,0.002952449579123969,0.025316467028380956,0.02236401744925699,-0.0008184710809816618,0.011661078492373309,0.01247954957335497,0.0037709206601056304,0.01365538853600765,0.00988446787590202,0.0034402124496389847,0.00013120867333403163,0.00016124467439786042,0.005906455362851674,0.0,-0.00025857373740430543,-0.01694534368071167,-0.017203919003970024,SNA,none,2,22
8,0.002034022412814515,0.023682791108800557,0.021648768695986042,-0.0008735319043658481,0.010669099069376348,0.011542630973742196,0.0029075543171803615,0.013013692039424207,0.010106137722243846,0.002537193721135787,9.87763279536593e-05,-0.0006504665382185069,0.004646471115576602,0.125,0.007307907686736205,-0.015612909785748736,-0.008305004694742421,SNA,none,2,22
9,0.0005953329820130552,0.02209446359188714,0.02149913060987409,-0.0011453873722284073,0.009766251075366252,0.010911638447594659,0.0017407203542414602,0.012328212516520888,0.010587492162279428,0.0008825974375273461,3.545515131892979e-05,-0.001850261984990264,0.0028892364921906167,0.25,-0.00018101234258845856,-0.007633453962204567,-0.007814465560666473,SNA,none,2,22
10,-0.001296180239146026,0.020578407180991336,0.021874587420137367,-0.001599898670554054,0.008865247492641018,0.010465146163195072,0.00030371843140802705,0.011713159688350324,0.011409441256942297,-0.001463970740579335,-5.2477276606581186e-05,-0.003489290090083999,0.000998978354471768,0.75,-0.0003272289739391063,-0.007445960482985046,-0.007773189625178367,SNA,none,2,22
11,-0.002908799763063229,0.019102706600822923,0.022011506363886154,-0.002068912904563673,0.007995042167237452,0.010063955071801125,-0.0008398868584995542,0.011107664433585471,0.011947551292085025,-0.0036999645400461363,-0.00013328593150307302,-0.004810580836551256,-0.0005238602381668205,1.0,-0.00017432362681385954,-0.007066226064148415,-0.007240550754376132,SNA,none,2,22
12,-0.004389715930404767,0.017671942493645607,0.022061658424050373,-0.0025455000744121345,0.007147804412506458,0.009693304486918592,-0.0018442158559926342,0.01052413808113915,0.012368353937131784,-0.005960172970650165,-0.00021492168138661117,-0.006139247955020469,-0.001861900042262891,1.0,-0.007593231554980805,-0.006476527867399749,-0.01406976087916831,SNA,none,2,22
13,-0.004335188651294711,0.016759699122369843,0.02109488777366456,-0.0024442913548912114,0.00658499063104356,0.009029281985934771,-0.0018908972964034997,0.010174708491326285,0.012065605787729784,-0.006245616121492319,-0.00022030026921787037,-0.005936336826875056,-0.0016765282523673976,1.0,-0.007474945132071951,-0.012476404559351569,-0.01995135218420258,SNA,none,2,22
14,-0.002814937987328203,0.016250360861481,0.0190652988488092,-0.0018338152708201622,0.0062610114984431465,0.008094826769263309,-0.0009811227165080413,0.009989349363037851,0.010970472079545893,-0.00422229284009467,-0.00014208632170993775,-0.004234344972602631,-0.00023858508026990938,1.0,-0.002352985349884124,-0.017861395119426807,-0.02021438113704801,SNA,none,2,22
15,-0.0014270364578735366,0.01594549537441353,0.017372531832287062,-0.001318695804364744,0.006035103795798542,0.007353799600163286,-0.00010834065350879239,0.009910391578614985,0.010018732232123777,-0.0023986261627739276,-7.292152634647848e-05,-0.0026612839466491757,0.0010799100893516354,0.875,-0.007594793204444447,-0.018079857451057266,-0.02567465169584948,SNA,none,2,22
16,0.00044876237591438107,0.01590539279567872,0.01545663041976434,-0.000585683944088586,0.005968663007332622,0.006554346951421208,0.0010344463200029665,0.009936729788346102,0.008902283468343136,0.0003193658734288901,2.733066456598254e-05,-0.0005843276502710194,0.0028901894787527233,0.5,-0.004756401788661489,-0.02296984962254067,-0.02772625348209701,SNA,none,2,22
17,0.002074697360311359,0.01600552874841621,0.013930831388104851,0.00011210966010486573,0.005994210051450505,0.005882100391345639,0.0019625877002064935,0.010011318696965706,0.008048730996759212,0.002700923109060624,0.00011554807700329904,0.0008543049902719073,0.0044572632812683016,0.0,-0.0009068045675886368,-0.024890847401967592,-0.025797650772206127,SNA,none,2,22
18,0.0030754820898946373,0.01600129415808918,0.012925812068194542,0.0005653387168283019,0.005965388728682539,0.005400050011854237,0.002510143373066334,0.010035905429406642,0.0075257620563403075,0.004193249542577138,0.00017058575942533632,0.0018181532995573224,0.0053989809345831455,0.0,0.002032789034607433,-0.02314539627033685,-0.021112605474110927,SNA,none,2,22
19,0.0035958850242563544,0.015927073574150467,0.012331188549894114,0.0008536196494671614,0.005930517017730305,0.005076897368263143,0.0027422653747891943,0.009996556556420164,0.007254291181630969,0.005061633242847939,0.0002003413323201261,0.0021374265732074377,0.005821224068563467,0.0,0.00379559538040115,-0.019005649580235758,-0.015210052007303512,SNA,none,2,22
20,0.0037798135554868275,0.015836921366463502,0.012057107810976676,0.0009609542355926617,0.0058559462850405345,0.004894992049447873,0.002818859319894166,0.009980975081422967,0.007162115761528801,0.005418108830504713,0.00021104141573343306,0.002211216665598749,0.005932697911147902,0.0,0.00246316480396333,-0.013684394244587093,-0.011221230431796942,SNA,none,2,22
21,0.003800115246616882,0.015649549911265773,0.01184943466464889,0.0009674041384419305,0.005725296979733119,0.004757892841291188,0.0028327111081749515,0.009924252931532655,0.007091541823357703,0.005544947294510414,0.00021375401119673196,0.0021902686120095606,0.0058572130394944555,0.0,0.0018001984905698448,-0.010186787834075381,-0.008386590379836039,SNA,none,2,22
22,0.0036995616665814156,0.015340830225023581,0.011641268558442166,0.0009293159509797385,0.005554450237868807,0.004625134286889068,0.0027702457156016805,0.009786379987154774,0.007016134271553094,0.0054543999500363104,0.00020727520241139405,0.002125354592198494,0.005677272859019138,0.0,0.0032040928790642237,-0.007556879788126847,-0.004352787444316556,SNA,none,2,22
23,0.003473534058564897,0.01509907095319206,0.011625536894627163,0.0007748664771258882,0.005354011769443592,0.004579145292317704,0.00269866758143901,0.009745059183748466,0.007046391602309457,0.005127193519314329,0.0001925374067169681,0.001985469137243509,0.0054631294896250225,0.0,0.0029130043877752627,-0.003959694602671451,-0.0010466860675880287,SNA,none,2,22
24,0.00312433138778058,0.01479271918320283,0.011668387795422251,0.000589418393289365,0.00514724642020816,0.004557828026918795,0.0025349129944912145,0.009645472762994671,0.007110559768503457,0.004630107598767873,0.0001722041376023107,0.00182829368829266,0.005009379399842037,0.0,0.004163102061159699,-0.0009776270912607884,0.0031854748017238303,SNA,none,2,22
25,0.0026045292638972165,0.014472308624199036,0.01186777936030182,0.0003457255822039134,0.004925985778868827,0.004580260196664914,0.0022588036816933036,0.00954632284533021,0.007287519163636906,0.003843920993410539,0.00014281163540596722,0.0014591172115367866,0.004400697359883296,0.0,0.0028364042497603546,0.0028516710164549017,0.0056880745587963855,SNA,none,2,22
26,0.002010300560043012,0.014168124917748997,0.012157824357705982,6.193612346484106e-05,0.004712881798393142,0.004650945674928301,0.0019483644365781722,0.009455243119355852,0.00750687868277768,0.0029633825834652484,0.00010976325405210266,0.0009850068717724516,0.00374422954916169,0.0,0.0030702515204212035,0.0050625995183024046,0.008132851588318245,SNA,none,2,22
27,0.0014133548054949413,0.013866363883412563,0.012453009077917623,-0.00021785000221256814,0.004519708705378214,0.004737558707590782,0.0016312048077075092,0.00934665517803435,0.007715450370326841,0.002076675666389573,7.774357892870771e-05,0.00040679470145968177,0.0031708237274526907,0.0,0.0025977721007773686,0.0072822854527595645,0.009880057624243292,SNA,none,2,22
28,0.0007753550626341878,0.01361363454916662,0.012838279486532433,-0.0005159075277133508,0.004350914764080766,0.0048668222917941165,0.0012912625903475378,0.009262719785085857,0.007971457194738319,0.0011041881586745209,4.316749898920027e-05,-0.0003219808753940388,0.0025141981279193596,0.5,-1.4233205888100714e-05,0.008841624500018614,0.008827391642133902,SNA,none,2,22
29,0.00010014259453533087,0.013453905580543171,0.01335376298600784,-0.0008049013047609806,0.004219920410209841,0.005024821714970822,0.0009050438992963122,0.00923398517033333,0.008328941271037017,6.784024702362432e-05,6.877095840862265e-06,-0.0012349270316943618,0.001921999525006396,0.5,0.004436335689181942,0.00788345661925204,0.012319793455590382,SNA,none,2,22
30,-0.0007792624678604836,0.013343919163287246,0.01412318163114773,-0.0011606349616731307,0.004101289628001516,0.005261924589674647,0.00038137249381264664,0.009242629535285728,0.008861257041473081,-0.0012638122281403562,-4.0907338172692235e-05,-0.0023277933078530632,0.0012175431086709216,0.75,0.0005209463112320577,0.011051619755990743,0.011572565739106184,SNA,none,2,22
31,-0.0015012587507399018,0.01322308311650825,0.01472434186724815,-0.001426860562878612,0.004010230645307813,0.005437091208186425,-7.439818786128712e-05,0.009212852471200437,0.009287250659061724,-0.0023648281441269892,-8.066798796878887e-05,-0.0031716618481387056,0.0006459253918472161,0.875,-0.0018086826646178784,0.010335644878558713,0.008526962164441116,SNA,none,2,22
32,-0.002009165176876603,0.012810611726991326,0.014819776903867926,-0.0015668711519611286,0.0038818018515183695,0.005448673003479498,-0.0004422940249154735,0.008928809875472956,0.00937110390038843,-0.0031027268372471116,-0.000109890338464898,-0.003698275047943727,0.00013063300101230532,0.875,-0.0011685602116082864,0.007628577727943052,0.006460021525917669,SNA,none,2,22
33,-0.002289099714923832,0.012553302023419319,0.014842401738343152,-0.0016347670035867343,0.0038028959608149347,0.005437662964401669,-0.0006543327113371009,0.00875040606260438,0.009404738773941481,-0.0035275755287212853,-0.00012578744524722015,-0.003956709687403453,-7.575124489249143e-05,1.0,0.0013892069304562798,0.005776362313249493,0.007165569793570758,SNA,none,2,22
34,-0.0025302749178476892,0.011903004643886973,0.014433279561734664,-0.001612041861846581,0.003655291042810674,0.005267332904657255,-0.0009182330560011075,0.0082477136010763,0.009165946657077408,-0.0038754766393059065,-0.00014160815512248424,-0.0041551067559647235,-0.00036141140118995123,1.0,-0.0038775519984883444,0.006465286478488379,0.0025877388276308562,SNA,none,2,22
35,-0.0023772385735074657,0.011259591303148358,0.013636829876655822,-0.0014258469773691367,0.0035409070209891317,0.004966753998358268,-0.000951391596138329,0.0077186842821592265,0.008670075878297556,-0.0036044667777870663,-0.00013305299343443916,-0.003914129584459244,-0.0003662653674879016,1.0,-0.00775246303867036,0.002275726635504561,-0.005476738050495787,SNA,none,2,22
36,-0.0017979270796807155,0.010890684765055529,0.012688611844736247,-0.001117056868076179,0.0034906095792049097,0.004607666447281089,-0.0006808702116045352,0.007400075185850621,0.008080945397455156,-0.002645967006609868,-9.922854242993447e-05,-0.003538349075937165,7.731207901963844e-05,0.875,-0.0057115056902933515,-0.00490777644571328,-0.010619283822858962,SNA,none,2,22
37,-0.001173849173765827,0.010720130321192083,0.011893979494957909,-0.0007794117020319372,0.0035110744388011654,0.004290486140833103,-0.000394437471733889,0.007209055882390918,0.007603493354124807,-0.0016116132238167514,-6.242063417326981e-05,-0.0030547668479873292,0.0009680358205452277,0.75,-0.002912971076130621,-0.0095236990818843,-0.012436668942974571,SNA,none,2,22
38,-0.0004904460654576903,0.010765521459604837,0.011255967525062525,-0.0004442556018669202,0.0035878178248337127,0.004032073426700633,-4.6190463590772314e-05,0.007177703634771121,0.007223894098361893,-0.0005292668381901934,-2.194810416263482e-05,-0.002479264606385655,0.0018852330614815681,0.625,-0.0004884229257937026,-0.011149557886414198,-0.011637980913276124,SNA,none,2,22
39,0.00013737162292955574,0.010923850906890839,0.010786479283961283,-0.00016428548587790748,0.0036796245820704876,0.003843910067948395,0.00030165710880746596,0.007244226324820352,0.006942569216012886,0.0004153763628898944,1.5912836765993425e-05,-0.001976323124725332,0.0026204135611621825,0.625,0.001638421629160365,-0.010430506736728995,-0.008792085886239335,SNA,none,2,22
