step,diag_net,diag_U,diag_D,diag_net_pos,diag_U_pos,diag_D_pos,diag_net_neg,diag_U_neg,diag_D_neg,diag_frozenD,diag_sgd,diag_block_min,diag_block_max,diag_block_negfrac,train_current,train_history,train_actual,arm,iv,seed,task
1,-0.007764680282449089,0.03496750466824559,0.04273218495069467,-0.00993449455923449,0.02063781110134781,0.0305723056605823,0.0021698142767853992,0.014329693566897776,0.012159879290112377,-0.007764680282449089,-0.00043434781323346475,-0.01094641981468012,-0.0048110625983857624,1.0,-0.010218998204078462,-0.0005585501970363926,-0.010763606553791622,SNA,l2,0,21
2,-0.002555898699742068,0.033560480540901626,0.036116379240643696,-0.005850930597977064,0.019789010494934665,0.02563994109291173,0.0032950318982349937,0.013771470045966955,0.010476438147731961,-0.0026386558456688424,-0.0001780726228380772,-0.006480311856947748,0.0004014390130393258,0.875,0.0004289069704243001,-0.009455936329237875,-0.00901252707337114,SNA,l2,0,21
3,-5.7133911807822485e-06,0.031390208674223666,0.031395922065404445,-0.0035083852268483103,0.01832412382849743,0.021832509055345742,0.0035026718356675306,0.013066084845726234,0.009563413010058704,7.704482882217208e-06,-3.2791282970327466e-05,-0.004033025368687686,0.0031003444266309264,0.5,-0.0017736530029348468,-0.007983487217244381,-0.00974234217640656,SNA,l2,0,21
4,0.0008664603006232432,0.029136530124803092,0.028270069824179848,-0.00168909215709619,0.01697793873055117,0.01866703088764736,0.002555552457719431,0.01215859139425192,0.009603038936532488,0.0008849868846163652,1.1903698709682037e-05,-0.002882154262244782,0.003783371597688634,0.25,-0.0016192443548809382,-0.00872407944775202,-0.010328095892884864,SNA,l2,0,21
5,-0.0002564174534378679,0.02687927136453762,0.027135688817975484,-0.0011645938918185758,0.015587349490191426,0.016751943382010002,0.0009081764383807051,0.011291921874346189,0.010383745435965484,-0.00047367387956996984,-5.365541269008205e-05,-0.003028794949352507,0.0022833542120893747,0.5,0.00037415714140950185,-0.009389574610179459,-0.008999662905109144,SNA,l2,0,21
6,-0.0002539477926162927,0.02520856120353101,0.0254625089961473,-0.0006308686560852761,0.014367653786383095,0.014998522442468371,0.0003769208634689814,0.010840907417147912,0.01046398655367893,-0.0011599832821815826,-9.584717522406829e-05,-0.0019770726474800902,0.0020323001417522297,0.625,-0.011633598606540181,-0.007973914110312747,-0.01959129684274259,SNA,l2,0,21
7,0.0013594582681517903,0.02413565441112022,0.022776196142968438,6.51437041060271e-05,0.01332989849689279,0.013264754792786763,0.0012943145640457645,0.010805755914227437,0.009511441350181673,0.0011836499010816,-7.852484081191701e-07,-0.0007801162812593756,0.003619208141254111,0.125,0.0011694609952772965,-0.017612055976509316,-0.01642550061382815,SNA,l2,0,21
8,0.0010971015069316111,0.022931699594143488,0.021834598087211873,1.5802019656407235e-05,0.01235821277768294,0.012342410758026532,0.0010812994872752037,0.010573486816460545,0.009492187329185341,0.0012991228804206446,1.0432202205500126e-05,-0.000996361112241028,0.003912692412002813,0.25,0.002319217497617818,-0.014839017904418097,-0.012502036575093736,SNA,l2,0,21
9,-0.000526471646156826,0.02159237975365927,0.022118851399816095,-0.0004923971113459744,0.011465248455742793,0.011957645567088768,-3.407453481084864e-05,0.010127131297916479,0.010161205832727328,-0.000446510430067111,-5.4896560259556275e-05,-0.0024426844032618576,0.0029344818660683365,0.625,-0.0014041815905602997,-0.011342059475730838,-0.012727966276758216,SNA,l2,0,21
10,-0.0014618861267157485,0.020348666235472265,0.021810552362188016,-0.0006153119277000473,0.010694576629497781,0.011309888557197828,-0.000846574199015699,0.009654089605974482,0.01050066380499018,-0.0016820828966031235,-0.00010180696035460421,-0.00309202297667099,0.0021078769652142916,0.875,-0.003582547381775775,-0.011563678730067082,-0.015127363297763327,SNA,l2,0,21
11,-0.0009604903673918687,0.019193989821578446,0.020154480188970317,-0.00035630791478906756,0.009986061871553067,0.010342369786342134,-0.0006041824526028042,0.009207927950025379,0.009812110402628183,-0.0013216810228609025,-8.586571441464859e-05,-0.0023206715344407424,0.002213183685290677,0.875,-0.007252561709548596,-0.013533563584524228,-0.02076641801696744,SNA,l2,0,21
12,0.0006925888295057701,0.018346114700919906,0.01765352587141413,0.000239064190685305,0.009437873428301774,0.009198809237616469,0.00045352463882046383,0.008908241272618128,0.008454716633797665,0.0006460152916608755,-6.173362726099474e-06,-0.0003475477379888015,0.003286794160173916,0.25,0.0025638509991983633,-0.018679491344979034,-0.01609488799175662,SNA,l2,0,21
13,0.0016994295347812103,0.017606463438199316,0.015907033903418105,0.0006235491566918046,0.00897912291530992,0.008355573758618116,0.0010758803780894057,0.008627340522889394,0.007551460144799988,0.001851893859617899,4.7123616610617e-05,0.0006717024064147799,0.004018815913186996,0.0,0.00020409630882402364,-0.014510385039324622,-0.01428479660034239,SNA,l2,0,21
14,0.0023719918593300884,0.01702610358575998,0.014654111726429895,0.0009485182239359962,0.008653143144101254,0.0077046249201652576,0.001423473635394093,0.00837296044165873,0.006949486806264636,0.002661481270138653,8.761828716265296e-05,0.0010462265964669712,0.0045883641215222655,0.0,0.003040329738805816,-0.012849505159144348,-0.009787118303379902,SNA,l2,0,21
15,0.0025692338442858662,0.016628445906338263,0.014059212062052398,0.0011391733608953807,0.008443076922244995,0.007303903561349614,0.0014300604833904842,0.008185368984093269,0.006755308500702785,0.0029495537147684516,0.00010665488306547278,0.0010725312086834007,0.004819226565281556,0.0,0.006731542969456765,-0.008879536245572495,-0.0021256048469412824,SNA,l2,0,21
16,0.002356192808671984,0.016217664509215187,0.013861471700543207,0.001085993095739075,0.008196399834918744,0.0071104067391796685,0.0012701997129329085,0.008021264674296444,0.006751064961363535,0.002730342273045632,0.0001043451641012097,0.0008723357882445381,0.004834253608970701,0.0,-0.0012785749952535603,-0.0019554436860117256,-0.003211705879566244,SNA,l2,0,21
17,0.0022998753390774894,0.016080279193522003,0.013780403854444514,0.0011482930633709698,0.00808102259110257,0.0069327295277316,0.0011515822757065218,0.007999256602419435,0.0068476743267129134,0.00275830767792509,0.00011048997362809651,0.001047668080824532,0.0048497331244545,0.0,0.004822277340780349,-0.0030498305296550506,0.0017948278821394367,SNA,l2,0,21
18,0.001913379212963792,0.015791387245101925,0.013878008032138133,0.0008768688336447906,0.00784477997175854,0.006967911138113749,0.0010365103793190016,0.007946607273343384,0.006910096894024382,0.002295531150860011,9.636537310083127e-05,0.0010655075123097379,0.004607020582033856,0.0,0.0005568790129414152,0.0014957891338875668,0.002074826090630044,SNA,l2,0,21
19,0.0014735746312400533,0.015539881442584723,0.01406630681134467,0.0003948826619099167,0.0075418989139758455,0.007147016252065929,0.0010786919693301393,0.007997982528608876,0.006919290559278737,0.0017384314744837565,7.623944753131667e-05,0.00019715780655691476,0.004315088724846975,0.0,0.00015181925510154235,0.00180207734059669,0.001975861253425578,SNA,l2,0,21
20,0.0009511829459018206,0.015453285382802946,0.014502102436901122,-0.0001278716296767993,0.007302192924512547,0.0074300645541893464,0.0010790545755786215,0.008151092458290397,0.007072037882711776,0.0010449348085929343,5.22933035626774e-05,-0.0008134371798020723,0.003957763168097074,0.125,-0.00232509065763754,0.0017054638133681104,-0.0005978527242238302,SNA,l2,0,21
21,0.0007880195888407995,0.01563066541868928,0.01484264582984848,-0.0003467903766266045,0.007236845546189507,0.007583635922816112,0.0011348099654674062,0.008393819872499774,0.007259009907032368,0.0008107885562202675,4.783182735235288e-05,-0.0013630671566069042,0.0038337964449049766,0.125,0.0009071591836122794,-0.0005781962278527514,0.0003506900760129085,SNA,l2,0,21
22,0.0008137219584656262,0.01586122782168305,0.015047505863217424,-0.00033977786914620237,0.007238015004696778,0.0075777928738429805,0.0011534998276118277,0.008623212816986272,0.007469712989374444,0.0008399220885101533,5.064728665087847e-05,-0.0015334426069210309,0.003846572713508019,0.125,-0.0018159188914809664,0.0002584474452295165,-0.0015357855625587934,SNA,l2,0,21
23,0.0012166350686821361,0.01615591297583621,0.014939277907154071,-6.80777219689132e-05,0.007302156762750021,0.007370234484718934,0.0012847127906510485,0.008853756213086188,0.00756904342243514,0.001398214478652311,7.119405073027215e-05,-0.001120181197046743,0.004114196694065766,0.125,0.0005692482448736603,-0.0014851427001026137,-0.0008941428815436113,SNA,l2,0,21
24,0.001379376780264994,0.01610866971703611,0.014729292936771117,8.766899305921727e-06,0.00720683662560294,0.007198069726297019,0.0013706098809590722,0.00890183309143317,0.0075312232104740974,0.0016464496476697543,7.747620715534343e-05,-0.0008788309320478384,0.004282664165099052,0.125,-0.00031852211610535445,-0.0008545409260410606,-0.0011512736373633105,SNA,l2,0,21
25,0.0013925021160370865,0.01585365470373376,0.014461152587696672,-3.16264297951941e-05,0.007004345955479278,0.007035972385274472,0.0014241285458322823,0.008849308748254483,0.0074251802024222005,0.0016896403650902877,7.218548890514865e-05,-0.0006789553338269267,0.004334792014936406,0.125,0.0017247464103449272,-0.0010639128019689843,0.0006827109982455087,SNA,l2,0,21
26,0.0013424787983906347,0.015572116530289329,0.014229637731898694,-7.386120796566611e-05,0.006796193514663568,0.006870054722629234,0.0014163400063563012,0.00877592301562576,0.00735958300926946,0.0016745291313445476,6.333822389952435e-05,-0.0004814791553295587,0.0042820345023976145,0.125,0.0063203230253931686,0.0005447913503231214,0.006886994130554776,SNA,l2,0,21
27,0.000839729203225979,0.01510085122685977,0.014261122023633792,-0.00037897704479992675,0.006480966183057868,0.0068599432278577946,0.0012187062480259036,0.008619885043801902,0.0074011787957759985,0.0010461930355146914,3.4209819991742744e-05,-0.0009821222942219868,0.0038155439987439268,0.125,-0.0005544392614735056,0.00618150164164638,0.005648617715714422,SNA,l2,0,21
28,0.0004785219523029102,0.014675871576096395,0.014197349623793482,-0.0006301492639964332,0.006202901400837615,0.006833050664834048,0.0011086712162993468,0.008472970175258781,0.0073642989589594345,0.0005883694377773177,1.3652533334747442e-05,-0.001398532673111735,0.0034256546601404993,0.25,0.002126319472477306,0.005008672253999436,0.0071562372833725695,SNA,l2,0,21
29,7.887399319184252e-05,0.014160988537874846,0.014082114544683005,-0.0008989493265441273,0.005936053675083374,0.006835003001627501,0.0009778233197359704,0.008224934862791472,0.007247111543055501,7.717612210125715e-05,-1.0687880990556896e-06,-0.0018608219729126052,0.0029762715816551576,0.625,-0.0022044057194865723,0.006386176819734562,0.004202540819438491,SNA,l2,0,21
30,-0.00036476075288101664,0.013665573127365771,0.014030333880246788,-0.0011107538630774029,0.005712853558968154,0.006823607422045557,0.0007459931101963854,0.007952719568397618,0.007206726458201232,-0.0004881780224974596,-1.6163631432982846e-05,-0.0023678940457466852,0.002439582653065921,0.875,0.0016211167370232627,0.0037205525543019457,0.0053621025800944236,SNA,l2,0,21
