pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_40,J:weights_only,A,weights_only,A,A,1,0.002146840909919885,SNA,l2,0,22
1_40,alpha_only,A,alpha,alpha,A,1,-0.0005146416076425894,SNA,l2,0,22
1_15,AAAA,A,A,A,A,0,-0.016068565857210778,SNA,l2,0,23
1_15,AAAB,A,A,A,B,1,-0.01537249707780588,SNA,l2,0,23
1_15,AABA,A,A,B,A,1,0.014975010434850316,SNA,l2,0,23
1_15,AABB,A,A,B,B,2,0.010286879278731424,SNA,l2,0,23
1_15,ABAA,A,B,A,A,1,-0.005747112926408469,SNA,l2,0,23
1_15,ABAB,A,B,A,B,2,-0.005557029705050748,SNA,l2,0,23
1_15,ABBA,A,B,B,A,2,0.014038141466585975,SNA,l2,0,23
1_15,ABBB,A,B,B,B,3,0.010755365740128208,SNA,l2,0,23
1_15,BAAA,B,A,A,A,1,-0.006131166461299114,SNA,l2,0,23
1_15,BAAB,B,A,A,B,2,-0.004978099596236185,SNA,l2,0,23
1_15,BABA,B,A,B,A,2,-0.004095886391859863,SNA,l2,0,23
1_15,BABB,B,A,B,B,3,-0.003107712484776224,SNA,l2,0,23
1_15,BBAA,B,B,A,A,2,-0.006629517996390556,SNA,l2,0,23
1_15,BBAB,B,B,A,B,3,-0.005448765454776457,SNA,l2,0,23
1_15,BBBA,B,B,B,A,3,-0.0061838278527556615,SNA,l2,0,23
1_15,BBBB,B,B,B,B,4,-0.004797373418603427,SNA,l2,0,23
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.009341339546213558,SNA,l2,0,23
1_15,J:weights_only,A,weights_only,A,A,1,-0.011081712389328561,SNA,l2,0,23
1_15,alpha_only,A,alpha,alpha,A,1,-0.01618435350861944,SNA,l2,0,23
1_40,AAAA,A,A,A,A,0,-0.016068565857210778,SNA,l2,0,23
1_40,AAAB,A,A,A,B,1,-0.01473626916608945,SNA,l2,0,23
1_40,AABA,A,A,B,A,1,0.012557141829332801,SNA,l2,0,23
1_40,AABB,A,A,B,B,2,0.007427780644380622,SNA,l2,0,23
1_40,ABAA,A,B,A,A,1,-0.0034069623019430018,SNA,l2,0,23
1_40,ABAB,A,B,A,B,2,-0.00345374012233758,SNA,l2,0,23
1_40,ABBA,A,B,B,A,2,0.024322339867553854,SNA,l2,0,23
1_40,ABBB,A,B,B,B,3,0.017228404198755792,SNA,l2,0,23
1_40,BAAA,B,A,A,A,1,-0.0014146960935687298,SNA,l2,0,23
1_40,BAAB,B,A,A,B,2,-0.0010880227617093522,SNA,l2,0,23
1_40,BABA,B,A,B,A,2,-0.000662760805276108,SNA,l2,0,23
1_40,BABB,B,A,B,B,3,-0.00040863500676946,SNA,l2,0,23
1_40,BBAA,B,B,A,A,2,-0.0024966272534008085,SNA,l2,0,23
1_40,BBAB,B,B,A,B,3,-0.0018795554369829932,SNA,l2,0,23
1_40,BBBA,B,B,B,A,3,-0.0007894437048586634,SNA,l2,0,23
1_40,BBBB,B,B,B,B,4,-0.00044288900415163354,SNA,l2,0,23
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.01062318824515671,SNA,l2,0,23
1_40,J:weights_only,A,weights_only,A,A,1,-0.007757746000111782,SNA,l2,0,23
1_40,alpha_only,A,alpha,alpha,A,1,-0.016133140646630503,SNA,l2,0,23
1_15,AAAA,A,A,A,A,0,-0.02246838444857291,SNA,l2,0,24
1_15,AAAB,A,A,A,B,1,-0.020367562151177007,SNA,l2,0,24
1_15,AABA,A,A,B,A,1,0.006179026392517535,SNA,l2,0,24
1_15,AABB,A,A,B,B,2,0.0030029478082489614,SNA,l2,0,24
1_15,ABAA,A,B,A,A,1,-0.0019040312739495144,SNA,l2,0,24
1_15,ABAB,A,B,A,B,2,-0.0018894018635970383,SNA,l2,0,24
1_15,ABBA,A,B,B,A,2,0.01626845781392654,SNA,l2,0,24
1_15,ABBB,A,B,B,B,3,0.012481423583866875,SNA,l2,0,24
1_15,BAAA,B,A,A,A,1,-0.0022727381693583917,SNA,l2,0,24
1_15,BAAB,B,A,A,B,2,-0.0017645759166106648,SNA,l2,0,24
1_15,BABA,B,A,B,A,2,0.00020999301419732025,SNA,l2,0,24
1_15,BABB,B,A,B,B,3,0.0004633798010047472,SNA,l2,0,24
1_15,BBAA,B,B,A,A,2,-0.0014486512108872818,SNA,l2,0,24
1_15,BBAB,B,B,A,B,3,-0.0010315039071512652,SNA,l2,0,24
1_15,BBBA,B,B,B,A,3,0.00035128570276516974,SNA,l2,0,24
1_15,BBBB,B,B,B,B,4,0.0006594406179424334,SNA,l2,0,24
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.006895425409418554,SNA,l2,0,24
1_15,J:weights_only,A,weights_only,A,A,1,-0.014665095796914043,SNA,l2,0,24
1_15,alpha_only,A,alpha,alpha,A,1,-0.022730950642411527,SNA,l2,0,24
1_40,AAAA,A,A,A,A,0,-0.02246838444857291,SNA,l2,0,24
1_40,AAAB,A,A,A,B,1,-0.019464141913961657,SNA,l2,0,24
1_40,AABA,A,A,B,A,1,0.001636983048636208,SNA,l2,0,24
1_40,AABB,A,A,B,B,2,-0.0018394994660669284,SNA,l2,0,24
1_40,ABAA,A,B,A,A,1,-0.0016417126755352534,SNA,l2,0,24
1_40,ABAB,A,B,A,B,2,-0.0012417026329178734,SNA,l2,0,24
1_40,ABBA,A,B,B,A,2,0.02363903168878109,SNA,l2,0,24
1_40,ABBB,A,B,B,B,3,0.016472274051595376,SNA,l2,0,24
1_40,BAAA,B,A,A,A,1,0.0012873632922334327,SNA,l2,0,24
1_40,BAAB,B,A,A,B,2,0.0010673943158755245,SNA,l2,0,24
1_40,BABA,B,A,B,A,2,0.0018579030041499503,SNA,l2,0,24
1_40,BABB,B,A,B,B,3,0.0014707934723764736,SNA,l2,0,24
1_40,BBAA,B,B,A,A,2,-0.0006086289037266715,SNA,l2,0,24
1_40,BBAB,B,B,A,B,3,-0.0002889358790118162,SNA,l2,0,24
1_40,BBBA,B,B,B,A,3,0.00010509999339849564,SNA,l2,0,24
1_40,BBBB,B,B,B,B,4,0.00012576879034239454,SNA,l2,0,24
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.010392685073622105,SNA,l2,0,24
1_40,J:weights_only,A,weights_only,A,A,1,-0.009779720853685751,SNA,l2,0,24
1_40,alpha_only,A,alpha,alpha,A,1,-0.02284170714015564,SNA,l2,0,24
1_15,AAAA,A,A,A,A,0,-0.004086100647637232,SNA,l2,0,25
1_15,AAAB,A,A,A,B,1,-0.005470555337072896,SNA,l2,0,25
1_15,AABA,A,A,B,A,1,0.018938703143262167,SNA,l2,0,25
1_15,AABB,A,A,B,B,2,0.01352539756882901,SNA,l2,0,25
1_15,ABAA,A,B,A,A,1,0.003277356204775347,SNA,l2,0,25
1_15,ABAB,A,B,A,B,2,0.0013117178641158078,SNA,l2,0,25
1_15,ABBA,A,B,B,A,2,0.02071766171419723,SNA,l2,0,25
1_15,ABBB,A,B,B,B,3,0.015016487461813584,SNA,l2,0,25
1_15,BAAA,B,A,A,A,1,-0.0001063867301040941,SNA,l2,0,25
1_15,BAAB,B,A,A,B,2,-0.00043432734782638546,SNA,l2,0,25
1_15,BABA,B,A,B,A,2,0.0019104480221092607,SNA,l2,0,25
1_15,BABB,B,A,B,B,3,0.001399727692478687,SNA,l2,0,25
1_15,BBAA,B,B,A,A,2,0.0008444559119582252,SNA,l2,0,25
1_15,BBAB,B,B,A,B,3,0.0005598309125666494,SNA,l2,0,25
1_15,BBBA,B,B,B,A,3,0.0025887482350950364,SNA,l2,0,25
1_15,BBBB,B,B,B,B,4,0.00208222207132045,SNA,l2,0,25
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0012231288456595979,SNA,l2,0,25
1_15,J:weights_only,A,weights_only,A,A,1,-0.001968076675172207,SNA,l2,0,25
1_15,alpha_only,A,alpha,alpha,A,1,-0.004344104198666407,SNA,l2,0,25
1_40,AAAA,A,A,A,A,0,-0.004086100647637232,SNA,l2,0,25
1_40,AAAB,A,A,A,B,1,-0.005717793962616258,SNA,l2,0,25
1_40,AABA,A,A,B,A,1,0.020401795557617643,SNA,l2,0,25
1_40,AABB,A,A,B,B,2,0.01296712771216554,SNA,l2,0,25
1_40,ABAA,A,B,A,A,1,0.006958395420433475,SNA,l2,0,25
1_40,ABAB,A,B,A,B,2,0.004039507349283742,SNA,l2,0,25
1_40,ABBA,A,B,B,A,2,0.03687155227575828,SNA,l2,0,25
1_40,ABBB,A,B,B,B,3,0.025538055220770288,SNA,l2,0,25
1_40,BAAA,B,A,A,A,1,-0.0012575630383616098,SNA,l2,0,25
1_40,BAAB,B,A,A,B,2,-0.0009128693542651467,SNA,l2,0,25
1_40,BABA,B,A,B,A,2,-0.0007207995282324178,SNA,l2,0,25
1_40,BABB,B,A,B,B,3,-0.0005472771982084104,SNA,l2,0,25
1_40,BBAA,B,B,A,A,2,-0.00166297173952598,SNA,l2,0,25
1_40,BBAB,B,B,A,B,3,-0.001219102690016112,SNA,l2,0,25
1_40,BBBA,B,B,B,A,3,-0.00012834227838663954,SNA,l2,0,25
1_40,BBBB,B,B,B,B,4,-5.6785280699649836e-05,SNA,l2,0,25
1_40,J:gate2_only,A,gate2_only,A,A,1,0.0010660691944904298,SNA,l2,0,25
1_40,J:weights_only,A,weights_only,A,A,1,0.0008243548663722308,SNA,l2,0,25
1_40,alpha_only,A,alpha,alpha,A,1,-0.0045654136142177235,SNA,l2,0,25
1_15,AAAA,A,A,A,A,0,-0.010820801863376174,SNA,l2,0,26
1_15,AAAB,A,A,A,B,1,-0.009885238581179933,SNA,l2,0,26
1_15,AABA,A,A,B,A,1,0.013013791115119853,SNA,l2,0,26
1_15,AABB,A,A,B,B,2,0.009536203955288498,SNA,l2,0,26
1_15,ABAA,A,B,A,A,1,-0.002618307544543943,SNA,l2,0,26
1_15,ABAB,A,B,A,B,2,-0.0025876259300127596,SNA,l2,0,26
1_15,ABBA,A,B,B,A,2,0.015564316286448297,SNA,l2,0,26
1_15,ABBB,A,B,B,B,3,0.012011932118788964,SNA,l2,0,26
1_15,BAAA,B,A,A,A,1,-0.003949405292592799,SNA,l2,0,26
1_15,BAAB,B,A,A,B,2,-0.003325072502145804,SNA,l2,0,26
1_15,BABA,B,A,B,A,2,9.17452071216604e-05,SNA,l2,0,26
1_15,BABB,B,A,B,B,3,-0.00013018877160071946,SNA,l2,0,26
1_15,BBAA,B,B,A,A,2,-0.002519670892379816,SNA,l2,0,26
1_15,BBAB,B,B,A,B,3,-0.002089126240905394,SNA,l2,0,26
1_15,BBBA,B,B,B,A,3,3.462129985488296e-05,SNA,l2,0,26
1_15,BBBB,B,B,B,B,4,-8.58257024491204e-05,SNA,l2,0,26
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.005245948964900518,SNA,l2,0,26
1_15,J:weights_only,A,weights_only,A,A,1,-0.007184255824647279,SNA,l2,0,26
1_15,alpha_only,A,alpha,alpha,A,1,-0.011126133208757156,SNA,l2,0,26
1_40,AAAA,A,A,A,A,0,-0.010820801863376174,SNA,l2,0,26
1_40,AAAB,A,A,A,B,1,-0.009685090632210513,SNA,l2,0,26
1_40,AABA,A,A,B,A,1,0.016681969487750373,SNA,l2,0,26
1_40,AABB,A,A,B,B,2,0.01142010661657232,SNA,l2,0,26
1_40,ABAA,A,B,A,A,1,-0.00048006110331011903,SNA,l2,0,26
1_40,ABAB,A,B,A,B,2,-0.0007621328500121301,SNA,l2,0,26
1_40,ABBA,A,B,B,A,2,0.030091263167101832,SNA,l2,0,26
1_40,ABBB,A,B,B,B,3,0.022251934691399588,SNA,l2,0,26
1_40,BAAA,B,A,A,A,1,-0.004167293416550619,SNA,l2,0,26
1_40,BAAB,B,A,A,B,2,-0.00321107855326805,SNA,l2,0,26
1_40,BABA,B,A,B,A,2,-0.002230543355855283,SNA,l2,0,26
1_40,BABB,B,A,B,B,3,-0.001654675351845903,SNA,l2,0,26
1_40,BBAA,B,B,A,A,2,-0.004176159070382709,SNA,l2,0,26
1_40,BBAB,B,B,A,B,3,-0.0031082366600519305,SNA,l2,0,26
1_40,BBBA,B,B,B,A,3,-0.002609847183452091,SNA,l2,0,26
1_40,BBBB,B,B,B,B,4,-0.00188468466689599,SNA,l2,0,26
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.005311150079121775,SNA,l2,0,26
1_40,J:weights_only,A,weights_only,A,A,1,-0.0046285452886442825,SNA,l2,0,26
1_40,alpha_only,A,alpha,alpha,A,1,-0.011407609070475612,SNA,l2,0,26
1_15,AAAA,A,A,A,A,0,-0.006545486202589776,SNA,l2,0,27
1_15,AAAB,A,A,A,B,1,-0.006828880853087444,SNA,l2,0,27
1_15,AABA,A,A,B,A,1,0.01608420172686762,SNA,l2,0,27
1_15,AABB,A,A,B,B,2,0.012535472873021161,SNA,l2,0,27
1_15,ABAA,A,B,A,A,1,-0.0001234295542401274,SNA,l2,0,27
1_15,ABAB,A,B,A,B,2,-0.0009069825183909078,SNA,l2,0,27
1_15,ABBA,A,B,B,A,2,0.02178141240408631,SNA,l2,0,27
1_15,ABBB,A,B,B,B,3,0.017463243218163706,SNA,l2,0,27
1_15,BAAA,B,A,A,A,1,-0.0007333337761459606,SNA,l2,0,27
1_15,BAAB,B,A,A,B,2,-0.0004888301582539826,SNA,l2,0,27
1_15,BABA,B,A,B,A,2,-0.0009522317442318549,SNA,l2,0,27
1_15,BABB,B,A,B,B,3,-0.0006903616900212955,SNA,l2,0,27
1_15,BBAA,B,B,A,A,2,-0.001813715922139325,SNA,l2,0,27
1_15,BBAB,B,B,A,B,3,-0.0013277634531276134,SNA,l2,0,27
1_15,BBBA,B,B,B,A,3,-0.0021446532268137664,SNA,l2,0,27
1_15,BBBB,B,B,B,B,4,-0.0015627442966091405,SNA,l2,0,27
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.002513009924316219,SNA,l2,0,27
1_15,J:weights_only,A,weights_only,A,A,1,-0.0037510593068811942,SNA,l2,0,27
1_15,alpha_only,A,alpha,alpha,A,1,-0.006738356768206809,SNA,l2,0,27
1_40,AAAA,A,A,A,A,0,-0.006545486202589776,SNA,l2,0,27
1_40,AAAB,A,A,A,B,1,-0.006629950064051586,SNA,l2,0,27
1_40,AABA,A,A,B,A,1,0.0175050699942382,SNA,l2,0,27
1_40,AABB,A,A,B,B,2,0.012350318310535431,SNA,l2,0,27
1_40,ABAA,A,B,A,A,1,0.0031860108032333457,SNA,l2,0,27
1_40,ABAB,A,B,A,B,2,0.0018754643711280906,SNA,l2,0,27
1_40,ABBA,A,B,B,A,2,0.028318871960563728,SNA,l2,0,27
1_40,ABBB,A,B,B,B,3,0.020979738069659835,SNA,l2,0,27
1_40,BAAA,B,A,A,A,1,-0.0007579930772725652,SNA,l2,0,27
1_40,BAAB,B,A,A,B,2,-0.0005536074509371215,SNA,l2,0,27
1_40,BABA,B,A,B,A,2,-0.00022870148209999886,SNA,l2,0,27
1_40,BABB,B,A,B,B,3,-0.00015767842646325635,SNA,l2,0,27
1_40,BBAA,B,B,A,A,2,-7.144114232108186e-05,SNA,l2,0,27
1_40,BBAB,B,B,A,B,3,5.050864014686525e-05,SNA,l2,0,27
1_40,BBBA,B,B,B,A,3,0.000255785181231811,SNA,l2,0,27
1_40,BBBB,B,B,B,B,4,0.00026463352273982914,SNA,l2,0,27
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.0011108029392957104,SNA,l2,0,27
1_40,J:weights_only,A,weights_only,A,A,1,-0.0016708757401802964,SNA,l2,0,27
1_40,alpha_only,A,alpha,alpha,A,1,-0.006870597719560407,SNA,l2,0,27
1_15,AAAA,A,A,A,A,0,-0.0017468308386033133,SNA,l2,0,28
1_15,AAAB,A,A,A,B,1,-0.002271959370180576,SNA,l2,0,28
1_15,AABA,A,A,B,A,1,0.021653316466047158,SNA,l2,0,28
1_15,AABB,A,A,B,B,2,0.01602726244930678,SNA,l2,0,28
1_15,ABAA,A,B,A,A,1,0.0022348480498565,SNA,l2,0,28
1_15,ABAB,A,B,A,B,2,0.0010933821998983764,SNA,l2,0,28
1_15,ABBA,A,B,B,A,2,0.023475464341555997,SNA,l2,0,28
1_15,ABBB,A,B,B,B,3,0.017579753202985573,SNA,l2,0,28
1_15,BAAA,B,A,A,A,1,-0.003849656971934666,SNA,l2,0,28
1_15,BAAB,B,A,A,B,2,-0.0029787202420090376,SNA,l2,0,28
1_15,BABA,B,A,B,A,2,-0.0008108194084544257,SNA,l2,0,28
1_15,BABB,B,A,B,B,3,-0.0006530119457320592,SNA,l2,0,28
1_15,BBAA,B,B,A,A,2,-0.0037509893037484354,SNA,l2,0,28
1_15,BBAB,B,B,A,B,3,-0.002913377887211472,SNA,l2,0,28
1_15,BBBA,B,B,B,A,3,0.00039144151288487196,SNA,l2,0,28
1_15,BBBB,B,B,B,B,4,0.00026184471666197603,SNA,l2,0,28
1_15,J:gate2_only,A,gate2_only,A,A,1,0.00041614998479464925,SNA,l2,0,28
1_15,J:weights_only,A,weights_only,A,A,1,0.00031786012662484374,SNA,l2,0,28
1_15,alpha_only,A,alpha,alpha,A,1,-0.002022442810719995,SNA,l2,0,28
1_40,AAAA,A,A,A,A,0,-0.0017468308386033133,SNA,l2,0,28
1_40,AAAB,A,A,A,B,1,-0.0026219400314621655,SNA,l2,0,28
1_40,AABA,A,A,B,A,1,0.02182603228245613,SNA,l2,0,28
1_40,AABB,A,A,B,B,2,0.014693108223234011,SNA,l2,0,28
1_40,ABAA,A,B,A,A,1,0.005160069160540893,SNA,l2,0,28
1_40,ABAB,A,B,A,B,2,0.0032953329693057535,SNA,l2,0,28
1_40,ABBA,A,B,B,A,2,0.030610934310177543,SNA,l2,0,28
1_40,ABBB,A,B,B,B,3,0.021574200019982906,SNA,l2,0,28
1_40,BAAA,B,A,A,A,1,-0.002328628401858142,SNA,l2,0,28
1_40,BAAB,B,A,A,B,2,-0.0017602110454794295,SNA,l2,0,28
1_40,BABA,B,A,B,A,2,-0.0013620200421707628,SNA,l2,0,28
1_40,BABB,B,A,B,B,3,-0.0010645274617820063,SNA,l2,0,28
1_40,BBAA,B,B,A,A,2,-0.0020964522504589027,SNA,l2,0,28
1_40,BBAB,B,B,A,B,3,-0.001434683104229899,SNA,l2,0,28
1_40,BBBA,B,B,B,A,3,-0.001686138897278952,SNA,l2,0,28
1_40,BBBB,B,B,B,B,4,-0.0011392338584015518,SNA,l2,0,28
1_40,J:gate2_only,A,gate2_only,A,A,1,0.0006120645993208381,SNA,l2,0,28
1_40,J:weights_only,A,weights_only,A,A,1,0.002237345049800578,SNA,l2,0,28
1_40,alpha_only,A,alpha,alpha,A,1,-0.0024225596034640213,SNA,l2,0,28
1_15,AAAA,A,A,A,A,0,-0.001059688210831701,SNA,l2,0,29
1_15,AAAB,A,A,A,B,1,-0.0022456616451061646,SNA,l2,0,29
1_15,AABA,A,A,B,A,1,0.019813467227698764,SNA,l2,0,29
1_15,AABB,A,A,B,B,2,0.014468646631107316,SNA,l2,0,29
1_15,ABAA,A,B,A,A,1,0.0030368255031732374,SNA,l2,0,29
1_15,ABAB,A,B,A,B,2,0.0015994656126593423,SNA,l2,0,29
1_15,ABBA,A,B,B,A,2,0.029011958222937874,SNA,l2,0,29
1_15,ABBB,A,B,B,B,3,0.022174172456793526,SNA,l2,0,29
1_15,BAAA,B,A,A,A,1,-0.0022262613858782397,SNA,l2,0,29
1_15,BAAB,B,A,A,B,2,-0.0015077320417302004,SNA,l2,0,29
1_15,BABA,B,A,B,A,2,-0.0033546088932501876,SNA,l2,0,29
1_15,BABB,B,A,B,B,3,-0.002444030310030411,SNA,l2,0,29
1_15,BBAA,B,B,A,A,2,-0.002251728951084278,SNA,l2,0,29
1_15,BBAB,B,B,A,B,3,-0.0015838425434920409,SNA,l2,0,29
1_15,BBBA,B,B,B,A,3,-0.0039072403405433845,SNA,l2,0,29
1_15,BBBB,B,B,B,B,4,-0.002889510367256366,SNA,l2,0,29
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0018123591257397582,SNA,l2,0,29
1_15,J:weights_only,A,weights_only,A,A,1,0.0004365601455401008,SNA,l2,0,29
1_15,alpha_only,A,alpha,alpha,A,1,-0.0011753972879069191,SNA,l2,0,29
1_40,AAAA,A,A,A,A,0,-0.001059688210831701,SNA,l2,0,29
1_40,AAAB,A,A,A,B,1,-0.002515891212900197,SNA,l2,0,29
1_40,AABA,A,A,B,A,1,0.02163627330450848,SNA,l2,0,29
1_40,AABB,A,A,B,B,2,0.014010468223258733,SNA,l2,0,29
1_40,ABAA,A,B,A,A,1,0.003370198649246931,SNA,l2,0,29
1_40,ABAB,A,B,A,B,2,0.001516731481342593,SNA,l2,0,29
1_40,ABBA,A,B,B,A,2,0.0347317031529693,SNA,l2,0,29
1_40,ABBB,A,B,B,B,3,0.024114885223738187,SNA,l2,0,29
1_40,BAAA,B,A,A,A,1,-0.002073127762376742,SNA,l2,0,29
1_40,BAAB,B,A,A,B,2,-0.0014444645939454734,SNA,l2,0,29
1_40,BABA,B,A,B,A,2,-0.0013844306561842607,SNA,l2,0,29
1_40,BABB,B,A,B,B,3,-0.0008935767790913108,SNA,l2,0,29
1_40,BBAA,B,B,A,A,2,-0.001781443617924408,SNA,l2,0,29
1_40,BBAB,B,B,A,B,3,-0.0012804342037665115,SNA,l2,0,29
1_40,BBBA,B,B,B,A,3,-0.0015365604000496334,SNA,l2,0,29
1_40,BBBB,B,B,B,B,4,-0.0010568712170707394,SNA,l2,0,29
1_40,J:gate2_only,A,gate2_only,A,A,1,0.0013786352930208936,SNA,l2,0,29
1_40,J:weights_only,A,weights_only,A,A,1,0.001466947661955257,SNA,l2,0,29
1_40,alpha_only,A,alpha,alpha,A,1,-0.0011859777556089855,SNA,l2,0,29
