pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_40,BBBA,B,B,B,A,3,-0.0023232763955521886,SNA,none,1,21
1_40,BBBB,B,B,B,B,4,-0.0016083629928747018,SNA,none,1,21
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.002513908427049016,SNA,none,1,21
1_40,J:weights_only,A,weights_only,A,A,1,-0.00566451867244395,SNA,none,1,21
1_40,alpha_only,A,alpha,alpha,A,1,-0.010105520455596437,SNA,none,1,21
1_15,AAAA,A,A,A,A,0,0.0016489713500029218,SNA,none,1,22
1_15,AAAB,A,A,A,B,1,0.0008025412830241227,SNA,none,1,22
1_15,AABA,A,A,B,A,1,0.019628210672902012,SNA,none,1,22
1_15,AABB,A,A,B,B,2,0.015425318429309085,SNA,none,1,22
1_15,ABAA,A,B,A,A,1,0.008647978181709834,SNA,none,1,22
1_15,ABAB,A,B,A,B,2,0.006448389828484588,SNA,none,1,22
1_15,ABBA,A,B,B,A,2,0.022543717314003044,SNA,none,1,22
1_15,ABBB,A,B,B,B,3,0.017614576110876058,SNA,none,1,22
1_15,BAAA,B,A,A,A,1,-0.006144341848705107,SNA,none,1,22
1_15,BAAB,B,A,A,B,2,-0.0046359724854874084,SNA,none,1,22
1_15,BABA,B,A,B,A,2,-0.006910201264828845,SNA,none,1,22
1_15,BABB,B,A,B,B,3,-0.005163169159359551,SNA,none,1,22
1_15,BBAA,B,B,A,A,2,-0.005629819783328094,SNA,none,1,22
1_15,BBAB,B,B,A,B,3,-0.004114603998414765,SNA,none,1,22
1_15,BBBA,B,B,B,A,3,-0.006759773143748062,SNA,none,1,22
1_15,BBBB,B,B,B,B,4,-0.004946326715061137,SNA,none,1,22
1_15,J:gate2_only,A,gate2_only,A,A,1,0.006285875884050583,SNA,none,1,22
1_15,J:weights_only,A,weights_only,A,A,1,0.004461312094436278,SNA,none,1,22
1_15,alpha_only,A,alpha,alpha,A,1,0.0017430842439884956,SNA,none,1,22
1_40,AAAA,A,A,A,A,0,0.0016489713500029218,SNA,none,1,22
1_40,AAAB,A,A,A,B,1,0.000625065081784407,SNA,none,1,22
1_40,AABA,A,A,B,A,1,0.02206279733322205,SNA,none,1,22
1_40,AABB,A,A,B,B,2,0.01607355477677757,SNA,none,1,22
1_40,ABAA,A,B,A,A,1,0.010553160544186712,SNA,none,1,22
1_40,ABAB,A,B,A,B,2,0.007288342616679956,SNA,none,1,22
1_40,ABBA,A,B,B,A,2,0.028000985836151737,SNA,none,1,22
1_40,ABBB,A,B,B,B,3,0.02027214768520853,SNA,none,1,22
1_40,BAAA,B,A,A,A,1,-6.134414689706221e-05,SNA,none,1,22
1_40,BAAB,B,A,A,B,2,-6.878479964314358e-06,SNA,none,1,22
1_40,BABA,B,A,B,A,2,0.0005334404159518392,SNA,none,1,22
1_40,BABB,B,A,B,B,3,0.00041411328104707046,SNA,none,1,22
1_40,BBAA,B,B,A,A,2,-0.00039515503243599845,SNA,none,1,22
1_40,BBAB,B,B,A,B,3,-0.0002596633570002981,SNA,none,1,22
1_40,BBBA,B,B,B,A,3,0.0005155455405692496,SNA,none,1,22
1_40,BBBB,B,B,B,B,4,0.00042985807982423184,SNA,none,1,22
1_40,J:gate2_only,A,gate2_only,A,A,1,0.005571312183167634,SNA,none,1,22
1_40,J:weights_only,A,weights_only,A,A,1,0.0072458228177985995,SNA,none,1,22
1_40,alpha_only,A,alpha,alpha,A,1,0.0019923503852594783,SNA,none,1,22
1_15,AAAA,A,A,A,A,0,0.005389190787339912,SNA,none,1,23
1_15,AAAB,A,A,A,B,1,0.003956669164503209,SNA,none,1,23
1_15,AABA,A,A,B,A,1,0.01769121113636112,SNA,none,1,23
1_15,AABB,A,A,B,B,2,0.013848199678609676,SNA,none,1,23
1_15,ABAA,A,B,A,A,1,0.007520719098307434,SNA,none,1,23
1_15,ABAB,A,B,A,B,2,0.005325750794382373,SNA,none,1,23
1_15,ABBA,A,B,B,A,2,0.013511529278871894,SNA,none,1,23
1_15,ABBB,A,B,B,B,3,0.010110708828058338,SNA,none,1,23
1_15,BAAA,B,A,A,A,1,-0.004078634187993135,SNA,none,1,23
1_15,BAAB,B,A,A,B,2,-0.003387797435133975,SNA,none,1,23
1_15,BABA,B,A,B,A,2,-0.0021670793116990304,SNA,none,1,23
1_15,BABB,B,A,B,B,3,-0.0019349199130460548,SNA,none,1,23
1_15,BBAA,B,B,A,A,2,-0.001933488077960043,SNA,none,1,23
1_15,BBAB,B,B,A,B,3,-0.0016804014975332418,SNA,none,1,23
1_15,BBBA,B,B,B,A,3,-0.0014615799388090387,SNA,none,1,23
1_15,BBBB,B,B,B,B,4,-0.0014135191767813949,SNA,none,1,23
1_15,J:gate2_only,A,gate2_only,A,A,1,0.007660385230089888,SNA,none,1,23
1_15,J:weights_only,A,weights_only,A,A,1,0.0050194215658857155,SNA,none,1,23
1_15,alpha_only,A,alpha,alpha,A,1,0.005548118721871953,SNA,none,1,23
1_40,AAAA,A,A,A,A,0,0.005389190787339912,SNA,none,1,23
1_40,AAAB,A,A,A,B,1,0.00338502572801717,SNA,none,1,23
1_40,AABA,A,A,B,A,1,0.018152524199875227,SNA,none,1,23
1_40,AABB,A,A,B,B,2,0.013041297798643513,SNA,none,1,23
1_40,ABAA,A,B,A,A,1,0.013853241111585141,SNA,none,1,23
1_40,ABAB,A,B,A,B,2,0.009207778169898555,SNA,none,1,23
1_40,ABBA,A,B,B,A,2,0.02318168293604528,SNA,none,1,23
1_40,ABBB,A,B,B,B,3,0.016236044130101733,SNA,none,1,23
1_40,BAAA,B,A,A,A,1,-0.00013776409713604375,SNA,none,1,23
1_40,BAAB,B,A,A,B,2,-3.341628712343787e-05,SNA,none,1,23
1_40,BABA,B,A,B,A,2,0.0008381170345301017,SNA,none,1,23
1_40,BABB,B,A,B,B,3,0.000711634169100122,SNA,none,1,23
1_40,BBAA,B,B,A,A,2,0.00042109478043775165,SNA,none,1,23
1_40,BBAB,B,B,A,B,3,0.0004432497521602614,SNA,none,1,23
1_40,BBBA,B,B,B,A,3,0.0008976596328337519,SNA,none,1,23
1_40,BBBB,B,B,B,B,4,0.0008251812623176956,SNA,none,1,23
1_40,J:gate2_only,A,gate2_only,A,A,1,0.01263836954921402,SNA,none,1,23
1_40,J:weights_only,A,weights_only,A,A,1,0.006068597912400054,SNA,none,1,23
1_40,alpha_only,A,alpha,alpha,A,1,0.005814780041350352,SNA,none,1,23
1_15,AAAA,A,A,A,A,0,0.0009016538475422776,SNA,none,1,24
1_15,AAAB,A,A,A,B,1,0.00031728701085534177,SNA,none,1,24
1_15,AABA,A,A,B,A,1,0.009619696513977882,SNA,none,1,24
1_15,AABB,A,A,B,B,2,0.0071348077872386275,SNA,none,1,24
1_15,ABAA,A,B,A,A,1,0.005419997740896488,SNA,none,1,24
1_15,ABAB,A,B,A,B,2,0.003565815346974737,SNA,none,1,24
1_15,ABBA,A,B,B,A,2,0.011208322187507778,SNA,none,1,24
1_15,ABBB,A,B,B,B,3,0.008061016883104163,SNA,none,1,24
1_15,BAAA,B,A,A,A,1,-0.0040744023237838075,SNA,none,1,24
1_15,BAAB,B,A,A,B,2,-0.003044308795898053,SNA,none,1,24
1_15,BABA,B,A,B,A,2,-0.0011481852395027186,SNA,none,1,24
1_15,BABB,B,A,B,B,3,-0.0006967755453078204,SNA,none,1,24
1_15,BBAA,B,B,A,A,2,-0.00321240195169753,SNA,none,1,24
1_15,BBAB,B,B,A,B,3,-0.0024193318004435732,SNA,none,1,24
1_15,BBBA,B,B,B,A,3,-0.0013754214339166454,SNA,none,1,24
1_15,BBBB,B,B,B,B,4,-0.0009266745012312732,SNA,none,1,24
1_15,J:gate2_only,A,gate2_only,A,A,1,0.004191339972653929,SNA,none,1,24
1_15,J:weights_only,A,weights_only,A,A,1,0.0022734146680773214,SNA,none,1,24
1_15,alpha_only,A,alpha,alpha,A,1,0.0009279903017013599,SNA,none,1,24
1_40,AAAA,A,A,A,A,0,0.0009016538475422776,SNA,none,1,24
1_40,AAAB,A,A,A,B,1,5.391880229585533e-05,SNA,none,1,24
1_40,AABA,A,A,B,A,1,0.012696539924395574,SNA,none,1,24
1_40,AABB,A,A,B,B,2,0.008843612685830891,SNA,none,1,24
1_40,ABAA,A,B,A,A,1,0.009555828418154938,SNA,none,1,24
1_40,ABAB,A,B,A,B,2,0.006040695406028398,SNA,none,1,24
1_40,ABBA,A,B,B,A,2,0.017558934917396858,SNA,none,1,24
1_40,ABBB,A,B,B,B,3,0.0119725038392269,SNA,none,1,24
1_40,BAAA,B,A,A,A,1,-0.0013793264772395007,SNA,none,1,24
1_40,BAAB,B,A,A,B,2,-0.0009491418639797971,SNA,none,1,24
1_40,BABA,B,A,B,A,2,0.00011522758865510956,SNA,none,1,24
1_40,BABB,B,A,B,B,3,0.00010934433791994977,SNA,none,1,24
1_40,BBAA,B,B,A,A,2,-0.0011383475645060995,SNA,none,1,24
1_40,BBAB,B,B,A,B,3,-0.000789347473419247,SNA,none,1,24
1_40,BBBA,B,B,B,A,3,-0.00021165595004473146,SNA,none,1,24
1_40,BBBB,B,B,B,B,4,-0.0001453972308591157,SNA,none,1,24
1_40,J:gate2_only,A,gate2_only,A,A,1,0.007302716667837609,SNA,none,1,24
1_40,J:weights_only,A,weights_only,A,A,1,0.004044277358863036,SNA,none,1,24
1_40,alpha_only,A,alpha,alpha,A,1,0.0010274143946347818,SNA,none,1,24
1_15,AAAA,A,A,A,A,0,-0.004093427775674625,SNA,none,1,25
1_15,AAAB,A,A,A,B,1,-0.0034094613390274393,SNA,none,1,25
1_15,AABA,A,A,B,A,1,0.0072114105670408,SNA,none,1,25
1_15,AABB,A,A,B,B,2,0.00529397441094698,SNA,none,1,25
1_15,ABAA,A,B,A,A,1,0.0008268525261525861,SNA,none,1,25
1_15,ABAB,A,B,A,B,2,0.0005080127531333949,SNA,none,1,25
1_15,ABBA,A,B,B,A,2,0.007044577596126713,SNA,none,1,25
1_15,ABBB,A,B,B,B,3,0.005260512872162677,SNA,none,1,25
1_15,BAAA,B,A,A,A,1,-0.004293306232189807,SNA,none,1,25
1_15,BAAB,B,A,A,B,2,-0.003321268755772471,SNA,none,1,25
1_15,BABA,B,A,B,A,2,-0.000208350790224266,SNA,none,1,25
1_15,BABB,B,A,B,B,3,-0.0001481520942799885,SNA,none,1,25
1_15,BBAA,B,B,A,A,2,-0.003278489250907317,SNA,none,1,25
1_15,BBAB,B,B,A,B,3,-0.0025580073447915162,SNA,none,1,25
1_15,BBBA,B,B,B,A,3,-0.0014872618886452027,SNA,none,1,25
1_15,BBBB,B,B,B,B,4,-0.0011677758188218745,SNA,none,1,25
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.00017593209348130772,SNA,none,1,25
1_15,J:weights_only,A,weights_only,A,A,1,-0.0028601634301259255,SNA,none,1,25
1_15,alpha_only,A,alpha,alpha,A,1,-0.003949160883019471,SNA,none,1,25
1_40,AAAA,A,A,A,A,0,-0.004093427775674625,SNA,none,1,25
1_40,AAAB,A,A,A,B,1,-0.003351780156316545,SNA,none,1,25
1_40,AABA,A,A,B,A,1,0.010487091649684845,SNA,none,1,25
1_40,AABB,A,A,B,B,2,0.007391451957759503,SNA,none,1,25
1_40,ABAA,A,B,A,A,1,0.0034516919047235363,SNA,none,1,25
1_40,ABAB,A,B,A,B,2,0.0021746633498539373,SNA,none,1,25
1_40,ABBA,A,B,B,A,2,0.01580165126455392,SNA,none,1,25
1_40,ABBB,A,B,B,B,3,0.01124733428537369,SNA,none,1,25
1_40,BAAA,B,A,A,A,1,-0.004349679108606166,SNA,none,1,25
1_40,BAAB,B,A,A,B,2,-0.0032193015599664893,SNA,none,1,25
1_40,BABA,B,A,B,A,2,-0.002391655410445271,SNA,none,1,25
1_40,BABB,B,A,B,B,3,-0.001794051171002273,SNA,none,1,25
1_40,BBAA,B,B,A,A,2,-0.0027600467549322126,SNA,none,1,25
1_40,BBAB,B,B,A,B,3,-0.001999803839338279,SNA,none,1,25
1_40,BBBA,B,B,B,A,3,-0.001508896961995386,SNA,none,1,25
1_40,BBBB,B,B,B,B,4,-0.001089190304889587,SNA,none,1,25
1_40,J:gate2_only,A,gate2_only,A,A,1,0.002756196922646834,SNA,none,1,25
1_40,J:weights_only,A,weights_only,A,A,1,-0.0026227844608080653,SNA,none,1,25
1_40,alpha_only,A,alpha,alpha,A,1,-0.00388926516636949,SNA,none,1,25
1_15,AAAA,A,A,A,A,0,-0.006828486566627494,SNA,none,1,26
1_15,AAAB,A,A,A,B,1,-0.005862736720174946,SNA,none,1,26
1_15,AABA,A,A,B,A,1,0.006285836630052492,SNA,none,1,26
1_15,AABB,A,A,B,B,2,0.00426339205144222,SNA,none,1,26
1_15,ABAA,A,B,A,A,1,0.0035984394858277037,SNA,none,1,26
1_15,ABAB,A,B,A,B,2,0.0022092952196694853,SNA,none,1,26
1_15,ABBA,A,B,B,A,2,0.013606725868924908,SNA,none,1,26
1_15,ABBB,A,B,B,B,3,0.009963187572985435,SNA,none,1,26
1_15,BAAA,B,A,A,A,1,-0.004153384785995322,SNA,none,1,26
1_15,BAAB,B,A,A,B,2,-0.0031281249840855473,SNA,none,1,26
1_15,BABA,B,A,B,A,2,-0.005129930698074223,SNA,none,1,26
1_15,BABB,B,A,B,B,3,-0.0039085803685660805,SNA,none,1,26
1_15,BBAA,B,B,A,A,2,-0.004507443354964439,SNA,none,1,26
1_15,BBAB,B,B,A,B,3,-0.003362207948851646,SNA,none,1,26
1_15,BBBA,B,B,B,A,3,-0.0050288632425661475,SNA,none,1,26
1_15,BBBB,B,B,B,B,4,-0.0037705109444451817,SNA,none,1,26
1_15,J:gate2_only,A,gate2_only,A,A,1,-4.5363358188297564e-05,SNA,none,1,26
1_15,J:weights_only,A,weights_only,A,A,1,-0.0022276841265985695,SNA,none,1,26
1_15,alpha_only,A,alpha,alpha,A,1,-0.006959964527139931,SNA,none,1,26
1_40,AAAA,A,A,A,A,0,-0.006828486566627494,SNA,none,1,26
1_40,AAAB,A,A,A,B,1,-0.005760257799822663,SNA,none,1,26
1_40,AABA,A,A,B,A,1,0.007101679371922747,SNA,none,1,26
1_40,AABB,A,A,B,B,2,0.004444269120610949,SNA,none,1,26
1_40,ABAA,A,B,A,A,1,0.006514212390365144,SNA,none,1,26
1_40,ABAB,A,B,A,B,2,0.0038055297439746304,SNA,none,1,26
1_40,ABBA,A,B,B,A,2,0.019576739499644585,SNA,none,1,26
1_40,ABBB,A,B,B,B,3,0.013382145180162064,SNA,none,1,26
1_40,BAAA,B,A,A,A,1,-0.00018327389344238569,SNA,none,1,26
1_40,BAAB,B,A,A,B,2,-0.00019085964606150324,SNA,none,1,26
1_40,BABA,B,A,B,A,2,7.154776702249123e-05,SNA,none,1,26
1_40,BABB,B,A,B,B,3,3.3376866376198905e-05,SNA,none,1,26
1_40,BBAA,B,B,A,A,2,-0.00045655017819427857,SNA,none,1,26
1_40,BBAB,B,B,A,B,3,-0.0003590673241786763,SNA,none,1,26
1_40,BBBA,B,B,B,A,3,0.0002434238730706808,SNA,none,1,26
1_40,BBBB,B,B,B,B,4,0.00018736104878804466,SNA,none,1,26
1_40,J:gate2_only,A,gate2_only,A,A,1,0.0020491466270147487,SNA,none,1,26
1_40,J:weights_only,A,weights_only,A,A,1,-0.0003832281002672308,SNA,none,1,26
1_40,alpha_only,A,alpha,alpha,A,1,-0.007257415109789992,SNA,none,1,26
1_15,AAAA,A,A,A,A,0,0.0033471434307844423,SNA,none,1,27
1_15,AAAB,A,A,A,B,1,0.0025231765956191935,SNA,none,1,27
1_15,AABA,A,A,B,A,1,0.01271475522430272,SNA,none,1,27
1_15,AABB,A,A,B,B,2,0.009734376812299892,SNA,none,1,27
1_15,ABAA,A,B,A,A,1,-0.00022198267256621273,SNA,none,1,27
1_15,ABAB,A,B,A,B,2,-0.0006171662658412879,SNA,none,1,27
1_15,ABBA,A,B,B,A,2,0.007217439300980443,SNA,none,1,27
1_15,ABBB,A,B,B,B,3,0.005141667280643969,SNA,none,1,27
1_15,BAAA,B,A,A,A,1,-0.0053258999615493465,SNA,none,1,27
1_15,BAAB,B,A,A,B,2,-0.004304246847312454,SNA,none,1,27
1_15,BABA,B,A,B,A,2,-0.003721146915506701,SNA,none,1,27
1_15,BABB,B,A,B,B,3,-0.002999424868016296,SNA,none,1,27
1_15,BBAA,B,B,A,A,2,-0.003909286126153452,SNA,none,1,27
1_15,BBAB,B,B,A,B,3,-0.003134390444302226,SNA,none,1,27
1_15,BBBA,B,B,B,A,3,-0.0025386598354562528,SNA,none,1,27
1_15,BBBB,B,B,B,B,4,-0.0020119353215403567,SNA,none,1,27
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.00013277043638539043,SNA,none,1,27
1_15,J:weights_only,A,weights_only,A,A,1,0.002113846848313129,SNA,none,1,27
1_15,alpha_only,A,alpha,alpha,A,1,0.003486088446291115,SNA,none,1,27
1_40,AAAA,A,A,A,A,0,0.0033471434307844423,SNA,none,1,27
1_40,AAAB,A,A,A,B,1,0.00218262302404755,SNA,none,1,27
1_40,AABA,A,A,B,A,1,0.01395404606440353,SNA,none,1,27
1_40,AABB,A,A,B,B,2,0.009806346213347118,SNA,none,1,27
1_40,ABAA,A,B,A,A,1,0.005395269837716269,SNA,none,1,27
1_40,ABAB,A,B,A,B,2,0.003162445590698002,SNA,none,1,27
1_40,ABBA,A,B,B,A,2,0.01844701302888611,SNA,none,1,27
1_40,ABBB,A,B,B,B,3,0.012383471031293412,SNA,none,1,27
1_40,BAAA,B,A,A,A,1,1.9457848186198794e-05,SNA,none,1,27
1_40,BAAB,B,A,A,B,2,2.1963123047253586e-05,SNA,none,1,27
1_40,BABA,B,A,B,A,2,0.001081978308348157,SNA,none,1,27
1_40,BABB,B,A,B,B,3,0.0007240277775922574,SNA,none,1,27
1_40,BBAA,B,B,A,A,2,0.0002513309179586976,SNA,none,1,27
1_40,BBAB,B,B,A,B,3,0.0001680568571138962,SNA,none,1,27
1_40,BBBA,B,B,B,A,3,0.0012386615013270216,SNA,none,1,27
1_40,BBBB,B,B,B,B,4,0.0008150925308799996,SNA,none,1,27
1_40,J:gate2_only,A,gate2_only,A,A,1,0.003330587087212341,SNA,none,1,27
1_40,J:weights_only,A,weights_only,A,A,1,0.0045433026296588745,SNA,none,1,27
1_40,alpha_only,A,alpha,alpha,A,1,0.0038911778074749866,SNA,none,1,27
1_15,AAAA,A,A,A,A,0,-0.009264615271219107,SNA,none,1,28
1_15,AAAB,A,A,A,B,1,-0.007822212073278328,SNA,none,1,28
1_15,AABA,A,A,B,A,1,0.004877472649742461,SNA,none,1,28
1_15,AABB,A,A,B,B,2,0.003323011084281307,SNA,none,1,28
1_15,ABAA,A,B,A,A,1,-0.0031027488562614786,SNA,none,1,28
1_15,ABAB,A,B,A,B,2,-0.0028479458017578565,SNA,none,1,28
1_15,ABBA,A,B,B,A,2,0.006274121503432355,SNA,none,1,28
1_15,ABBB,A,B,B,B,3,0.004471420190231853,SNA,none,1,28
1_15,BAAA,B,A,A,A,1,-0.006845846607489854,SNA,none,1,28
1_15,BAAB,B,A,A,B,2,-0.005171033561294539,SNA,none,1,28
1_15,BABA,B,A,B,A,2,-0.00561638953351386,SNA,none,1,28
1_15,BABB,B,A,B,B,3,-0.004171686510572489,SNA,none,1,28
1_15,BBAA,B,B,A,A,2,-0.005037090333051924,SNA,none,1,28
1_15,BBAB,B,B,A,B,3,-0.003726111285440229,SNA,none,1,28
1_15,BBBA,B,B,B,A,3,-0.004819407702546308,SNA,none,1,28
1_15,BBBB,B,B,B,B,4,-0.0035546447815417437,SNA,none,1,28
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.005682399394429461,SNA,none,1,28
1_15,J:weights_only,A,weights_only,A,A,1,-0.005662656284114407,SNA,none,1,28
1_15,alpha_only,A,alpha,alpha,A,1,-0.009248201849723843,SNA,none,1,28
1_40,AAAA,A,A,A,A,0,-0.009264615271219107,SNA,none,1,28
1_40,AAAB,A,A,A,B,1,-0.007503319417173801,SNA,none,1,28
1_40,AABA,A,A,B,A,1,0.007194109597015989,SNA,none,1,28
1_40,AABB,A,A,B,B,2,0.004815820157089258,SNA,none,1,28
1_40,ABAA,A,B,A,A,1,4.366797628960223e-05,SNA,none,1,28
1_40,ABAB,A,B,A,B,2,-0.00014687536919455568,SNA,none,1,28
1_40,ABBA,A,B,B,A,2,0.013482721537524162,SNA,none,1,28
1_40,ABBB,A,B,B,B,3,0.009563806441084616,SNA,none,1,28
1_40,BAAA,B,A,A,A,1,-0.0011417692734059456,SNA,none,1,28
1_40,BAAB,B,A,A,B,2,-0.0007789061112316443,SNA,none,1,28
1_40,BABA,B,A,B,A,2,0.00011159090945309009,SNA,none,1,28
1_40,BABB,B,A,B,B,3,0.00013737156740098482,SNA,none,1,28
1_40,BBAA,B,B,A,A,2,-0.0009250664482859157,SNA,none,1,28
1_40,BBAB,B,B,A,B,3,-0.0006230121004855011,SNA,none,1,28
1_40,BBBA,B,B,B,A,3,0.0001492130254926144,SNA,none,1,28
1_40,BBBB,B,B,B,B,4,0.00014956521991391577,SNA,none,1,28
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.004120294540192914,SNA,none,1,28
1_40,J:weights_only,A,weights_only,A,A,1,-0.0034438406219243407,SNA,none,1,28
1_40,alpha_only,A,alpha,alpha,A,1,-0.009115284069226546,SNA,none,1,28
1_15,AAAA,A,A,A,A,0,-0.005188846082947413,SNA,none,1,29
1_15,AAAB,A,A,A,B,1,-0.00405470841907453,SNA,none,1,29
1_15,AABA,A,A,B,A,1,0.009899022214004129,SNA,none,1,29
1_15,AABB,A,A,B,B,2,0.007480349774570696,SNA,none,1,29
1_15,ABAA,A,B,A,A,1,-0.003568200335194317,SNA,none,1,29
1_15,ABAB,A,B,A,B,2,-0.0032714610923981423,SNA,none,1,29
1_15,ABBA,A,B,B,A,2,0.006426307483433644,SNA,none,1,29
1_15,ABBB,A,B,B,B,3,0.004455505594554419,SNA,none,1,29
1_15,BAAA,B,A,A,A,1,-0.005271771720854498,SNA,none,1,29
1_15,BAAB,B,A,A,B,2,-0.004074471343654203,SNA,none,1,29
1_15,BABA,B,A,B,A,2,-0.0031984073650021365,SNA,none,1,29
1_15,BABB,B,A,B,B,3,-0.0024101498829854242,SNA,none,1,29
1_15,BBAA,B,B,A,A,2,-0.006049227653955114,SNA,none,1,29
1_15,BBAB,B,B,A,B,3,-0.00443535442389431,SNA,none,1,29
1_15,BBBA,B,B,B,A,3,-0.005696487783044049,SNA,none,1,29
1_15,BBBB,B,B,B,B,4,-0.004154762316769731,SNA,none,1,29
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.005509814071851431,SNA,none,1,29
1_15,J:weights_only,A,weights_only,A,A,1,-0.0031180284374255946,SNA,none,1,29
1_15,alpha_only,A,alpha,alpha,A,1,-0.005224366178308455,SNA,none,1,29
1_40,AAAA,A,A,A,A,0,-0.005188846082947413,SNA,none,1,29
1_40,AAAB,A,A,A,B,1,-0.004223083599751903,SNA,none,1,29
1_40,AABA,A,A,B,A,1,0.014264044427051087,SNA,none,1,29
1_40,AABB,A,A,B,B,2,0.009709300865596425,SNA,none,1,29
1_40,ABAA,A,B,A,A,1,0.0002407397676312417,SNA,none,1,29
1_40,ABAB,A,B,A,B,2,-0.00028095223385546765,SNA,none,1,29
1_40,ABBA,A,B,B,A,2,0.016867495857701035,SNA,none,1,29
1_40,ABBB,A,B,B,B,3,0.011616700377462241,SNA,none,1,29
1_40,BAAA,B,A,A,A,1,-0.002762679591903172,SNA,none,1,29
1_40,BAAB,B,A,A,B,2,-0.0019375652688325717,SNA,none,1,29
1_40,BABA,B,A,B,A,2,-0.002060198422570364,SNA,none,1,29
1_40,BABB,B,A,B,B,3,-0.0014076934473332809,SNA,none,1,29
1_40,BBAA,B,B,A,A,2,-0.0032753264130808025,SNA,none,1,29
1_40,BBAB,B,B,A,B,3,-0.0023382902796283927,SNA,none,1,29
1_40,BBBA,B,B,B,A,3,-0.0031257811201966567,SNA,none,1,29
1_40,BBBB,B,B,B,B,4,-0.00220494325929138,SNA,none,1,29
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.004151055518572993,SNA,none,1,29
1_40,J:weights_only,A,weights_only,A,A,1,-0.0007728106402941492,SNA,none,1,29
1_40,alpha_only,A,alpha,alpha,A,1,-0.005152961337294829,SNA,none,1,29
1_15,AAAA,A,A,A,A,0,-0.010013363647492342,SNA,none,1,30
1_15,AAAB,A,A,A,B,1,-0.007752373940559898,SNA,none,1,30
1_15,AABA,A,A,B,A,1,0.004226817965996348,SNA,none,1,30
1_15,AABB,A,A,B,B,2,0.003316342959594905,SNA,none,1,30
1_15,ABAA,A,B,A,A,1,-0.00016202974201400807,SNA,none,1,30
1_15,ABAB,A,B,A,B,2,7.732685230839302e-05,SNA,none,1,30
1_15,ABBA,A,B,B,A,2,0.009546445099763238,SNA,none,1,30
1_15,ABBB,A,B,B,B,3,0.007420195686706781,SNA,none,1,30
1_15,BAAA,B,A,A,A,1,-0.0034574333979819462,SNA,none,1,30
