step,diag_net,diag_U,diag_D,diag_net_pos,diag_U_pos,diag_D_pos,diag_net_neg,diag_U_neg,diag_D_neg,diag_frozenD,diag_sgd,diag_block_min,diag_block_max,diag_block_negfrac,train_current,train_history,train_actual,arm,iv,seed,task
11,-0.0021672152692053274,0.019148985703802412,0.02131620097300774,-0.0023159481310882322,0.0096500024048696,0.011965950535957831,0.00014873286188290397,0.009498983298932813,0.00935025043704991,-0.0027103522252107776,-0.00011617819906951331,-0.004436571712811282,0.0018872527745733949,0.875,-0.0012518098004248468,-0.015835096066147608,-0.01706263160532219,SNA,l2,1,21
12,-0.0019414635081146869,0.01856317444511498,0.02050463795322967,-0.0018824488297701537,0.009210435606491128,0.011092884436261281,-5.901467834453118e-05,0.009352738838623859,0.00941175351696839,-0.0024551295051125905,-9.513936324095371e-05,-0.004254504934076058,0.001630523867367821,0.875,0.002789560503410863,-0.015380948281725662,-0.012566245650156137,SNA,l2,1,21
13,-0.0018098308529581949,0.018263562112223172,0.02007339296518136,-0.0015993668757472764,0.008931020649022174,0.01053038752476945,-0.00021046397721091216,0.009332541463200998,0.00954300544041191,-0.0024256675686416956,-8.582162692815219e-05,-0.004156934308639247,0.00131734846130463,0.75,-0.0015605574888639983,-0.011425730965027591,-0.012960423755224748,SNA,l2,1,21
14,-0.0009477438006871349,0.018041381158826846,0.01898912495951398,-0.0012928500014641846,0.008666172843344769,0.009959022844808953,0.0003451062007770473,0.009375208315482076,0.009030102114705028,-0.001441026470813839,-4.4564252880409045e-05,-0.0030432058238640874,0.001820098835219977,0.625,0.0017637277603305037,-0.011699884075177538,-0.00990962031293832,SNA,l2,1,21
15,-0.00043170057729004257,0.017924152700520182,0.018355853277810225,-0.0011800364165747718,0.008415027040078897,0.009595063456653669,0.0007483358392847295,0.009509125660441283,0.008760789821156554,-0.0008747514313280458,-2.23024710805993e-05,-0.002656472677433887,0.0020698953396632407,0.625,0.000583833071485626,-0.008968597972802816,-0.008357752891551702,SNA,l2,1,21
16,-0.0001489529752414971,0.0177073944752736,0.017856347450515092,-0.0011235134659928273,0.008182444574569783,0.00930595804056261,0.0009745604907513347,0.009524949900703817,0.008550389409952482,-0.0005527389648183797,-1.075337807360084e-05,-0.002609509090432623,0.0020727372875493032,0.5,-0.0013809991697028706,-0.007552509001284331,-0.00890609426803441,SNA,l2,1,21
17,-0.00012815001202515702,0.017361046426380682,0.01748919643840584,-0.0011042148312931047,0.007923835115354867,0.009028049946647972,0.0009760648192679491,0.009437211311025819,0.00846114649175787,-0.0005563884076361686,-1.0859751174694518e-05,-0.00266366831852774,0.0019964915665679262,0.625,0.003603580927493546,-0.008104000587971125,-0.004472554369261774,SNA,l2,1,21
18,-0.0004402045590267102,0.016954698022964513,0.017394902581991226,-0.0011038646514861267,0.007721526355985296,0.008825391007471423,0.0006636600924594168,0.00923317166697922,0.008569511574519803,-0.0009888835844431539,-2.5359558992752367e-05,-0.0031002051479842863,0.001627202410936121,0.625,0.0007575587071413018,-0.004046227696041376,-0.0032606574108547527,SNA,l2,1,21
19,-0.0007635591612234445,0.016362362142600964,0.01712592130382441,-0.0010045967503710162,0.007482798425130883,0.0084873951755019,0.0002410375891475705,0.00887956371747008,0.00863852612832251,-0.0015311127647744374,-4.236720861132935e-05,-0.003668271900815879,0.0013772532588122066,0.625,-0.005509281658676595,-0.0029789772099073253,-0.008460210028847653,SNA,l2,1,21
20,-0.0003404203762445988,0.015892728740860316,0.016233149117104915,-0.0007316273768304179,0.007245083239901695,0.007976710616732113,0.0003912070005858189,0.008647645500958619,0.0082564385003728,-0.0009129983979644014,-1.3128706406866386e-05,-0.0035664091113321796,0.001973700610703857,0.625,-0.004063505420074685,-0.007568424751622897,-0.011603656782327276,SNA,l2,1,21
21,0.0006196401019559772,0.015492107772135782,0.014872467670179806,-0.00028388553939084037,0.00703586078234923,0.007319746321740071,0.000903525641346819,0.008456246989786554,0.007552721348439735,0.00044867327747106833,4.751241284858902e-05,-0.002784252944342609,0.0029265259072581385,0.25,-0.005146696599672036,-0.010406744955042391,-0.015524736025381297,SNA,l2,1,21
22,0.0018973388754806092,0.015279022860440868,0.013381683984960256,0.0003116610851435324,0.0069355715597624904,0.006623910474618958,0.0015856777903370794,0.008343451300678378,0.006757773510341299,0.0022988441114335494,0.00012855994207388712,-0.0015323289583358507,0.003943544957619993,0.125,0.0027371255999044625,-0.013986857648493665,-0.011220370086590088,SNA,l2,1,21
23,0.0025688154588616903,0.014994438398393782,0.012425622939532093,0.000673160726904134,0.006811161400065609,0.006138000673161475,0.0018956547319575572,0.008183276998328173,0.006287622266370616,0.003337591245850517,0.0001712321237403943,-0.0007286598921067242,0.004398029896351742,0.125,-0.0011256260133573628,-0.009984492109119537,-0.011080221443456028,SNA,l2,1,21
24,0.0030394299840564177,0.01486795018746589,0.011828520203409474,0.0009938839983247537,0.006829097195540504,0.00583521319721575,0.002045545985731664,0.008038852991925388,0.005993307006193724,0.004082222546333854,0.00020072426429416267,7.385586112031061e-05,0.004922550574594791,0.0,-0.00030793885254785605,-0.010071372112773962,-0.010348853111065598,SNA,l2,1,21
25,0.0032601809108863994,0.014652513584500038,0.011392332673613639,0.001015037564588186,0.006714124719980723,0.005699087155392537,0.002245143346298213,0.007938388864519315,0.005693245518221102,0.004434728549572967,0.00021291861893748033,0.0005809176543042769,0.005352945989550752,0.0,0.004572736108319634,-0.0093475856942618,-0.004743916387214087,SNA,l2,1,21
26,0.003098139489687708,0.014409085862354787,0.011310946372667078,0.0008722570000426434,0.006572738172320659,0.005700481172278016,0.002225882489645065,0.007836347690034128,0.005610465200389062,0.004297933466076145,0.00020486600712443968,0.0007061023908087402,0.005351114921198957,0.0,0.004907011006415523,-0.004276717609719732,0.0006614811963546194,SNA,l2,1,21
27,0.002322204393727967,0.013823675200754554,0.011501470807026588,0.0003316367559363046,0.006216188406920753,0.005884551650984449,0.0019905676377916627,0.007607486793833801,0.005616919156042138,0.003308990554421745,0.00015426546613103443,0.00019657236735577525,0.004660968882902391,0.0,0.00560465953768076,0.0005674696370282189,0.006203376587197367,SNA,l2,1,21
28,0.001379961464882894,0.013155112288628042,0.011775150823745148,-0.00036841810447408967,0.005785644954042182,0.006154063058516271,0.0017483795693569847,0.007369467334585862,0.005621087765228877,0.0020088962665783024,8.870161750943184e-05,-0.0004883451031339084,0.0037917473001968017,0.125,-0.0014931574906398059,0.005544782188068615,0.00408266769061244,SNA,l2,1,21
29,0.0008205938652755896,0.012607998615139645,0.011787404749864054,-0.0008323702077118831,0.005423995966868307,0.00625636617458019,0.0016529640729874735,0.007184002648271337,0.005531038575283863,0.0012064472617886693,4.791133142512807e-05,-0.0008639693614584928,0.003249252462691814,0.25,-0.00017771669897760655,0.003655444478854719,0.0035086591850724165,SNA,l2,1,21
30,0.0004491801477600319,0.01213708170980764,0.011687901562047609,-0.0010778202549083177,0.005136058040330638,0.006213878295238956,0.001527000402668348,0.007001023669477,0.005474023266808652,0.0006654106551636427,2.1375040558185043e-05,-0.0011948039834201393,0.002815771575717738,0.375,-0.0006788296372952512,0.0031159691554824343,0.0024678705956667855,SNA,l2,1,21
31,0.00031409847046341493,0.011702298382326974,0.011388199911863559,-0.001191227289579289,0.004868032355971202,0.006059259645550491,0.0015053257600427033,0.006834266026355773,0.00532894026631307,0.0003998557406590493,9.369562500096143e-06,-0.001359115512376467,0.0024926380693376994,0.375,-0.0008293253252109387,0.002161595129224289,0.0013628831691613976,SNA,l2,1,21
32,0.00015866125876183283,0.011370215627019129,0.011211554368257296,-0.001145504096960009,0.004711207512399944,0.005856711609359953,0.0013041653557218412,0.006659008114619185,0.005354842758897344,0.00012793666537012506,-3.359084584509645e-07,-0.0017259847969129133,0.002046622378647123,0.375,0.0006771911883349892,0.0012241725965516446,0.0019318650245727165,SNA,l2,1,21
33,5.2102263757787363e-05,0.01122872115238645,0.011176618888628663,-0.001144639597070389,0.004624626731410453,0.005769266328480842,0.0011967418608281773,0.006604094420975998,0.00540735256014782,-0.00010818302850288169,-7.1006941025837095e-06,-0.001879669105517568,0.0016510475482324602,0.375,0.005552497882118927,0.0016580532424245354,0.007240930857733212,SNA,l2,1,21
34,-0.0005948529955370811,0.011230993947655081,0.011825846943192162,-0.0012404090193799053,0.004676976261769691,0.0059173852811495965,0.0006455560238428247,0.0065540176858853915,0.005908461662042567,-0.0010874982533803533,-4.5657941109057736e-05,-0.0029201318242620977,0.0006863843418929336,0.5,-0.0010820918992462296,0.006476428193037358,0.005424338595847126,SNA,l2,1,21
35,-0.0012196878450009539,0.011555342167522312,0.012775030012523267,-0.0013350380410194138,0.0048687825388616405,0.006203820579881054,0.00011535019601845858,0.006686559628660672,0.0065712094326422135,-0.0020629057771604704,-8.165226335896752e-05,-0.003823344399234342,-5.667250857005458e-05,1.0,-0.003192853842985851,0.004861192824049657,0.0016980344813938089,SNA,l2,1,21
36,-0.0015055284554852963,0.011888449284167803,0.0133939777396531,-0.0012739004775133636,0.0050550857923961166,0.00632898626990948,-0.0002316279779719316,0.006833363491771687,0.007064991469743619,-0.0026670167956980508,-0.00010175728934102737,-0.004124272475935936,-0.0003256859114397674,1.0,-0.0060778924882321315,0.0014272252700230797,-0.0046211976578046585,SNA,l2,1,21
37,-0.0011919714959327812,0.011692640493539437,0.012884611989472217,-0.0010409421670343763,0.004981579846301582,0.006022522013335958,-0.00015102932889840548,0.006711060647237854,0.0068620899761362595,-0.002168143852199679,-7.98308989693317e-05,-0.003646769948503964,0.00017895131239707325,0.875,0.004709336168817638,-0.004161472174684712,0.0005773778073572169,SNA,l2,1,21
38,-0.001074763825990645,0.01121234143819424,0.012287105264184887,-0.0008539579175084007,0.00479233931960869,0.0056462972371170905,-0.00022080590848224356,0.006420002118585551,0.006640808027067795,-0.0019174340558457711,-7.026852468041981e-05,-0.0034655861709484877,0.0005871513326876287,0.875,-0.0022726272453018905,0.0004820094475834093,-0.001761088546496859,SNA,l2,1,21
39,-0.0007283551479647536,0.010840105492151041,0.011568460640115795,-0.0005776841827512761,0.004638668103902977,0.005216352286654253,-0.0001506709652134763,0.006201437388248065,0.006352108353461542,-0.0012818230910536148,-4.4583761572063764e-05,-0.002964520008152875,0.0013942618104977106,0.875,-0.0008274929407826856,-0.0016347929518886728,-0.002432695661572343,SNA,l2,1,21
40,-0.0003737870632867273,0.010633531936723357,0.011007319000010085,-0.0002582684564656724,0.004577179041948002,0.004835447498413675,-0.00011551860682105369,0.0060563528947753555,0.006171871501596409,-0.0006208569939354304,-1.6714179332325922e-05,-0.002399936606961638,0.0020671447438232226,0.625,-0.00014599895145002754,-0.002204216796259973,-0.0023205255834634745,SNA,l2,1,21
1,-0.005580062733006564,0.03609211893387925,0.04167218166688581,-0.008806888692918242,0.021663297698067904,0.030470186390986146,0.003226825959911679,0.014428821235811351,0.011201995275899672,-0.005580062733006564,-0.00036920701277806173,-0.009266663635257933,0.0006305008887929472,0.875,-0.017350714293872537,0.0005452331264204734,-0.01679071796306735,SNA,l2,1,22
2,-0.000515103994769509,0.03496711701928103,0.03548222101405054,-0.0043882045183553375,0.02120056189486681,0.025588766413222146,0.00387310052358583,0.01376655512441422,0.00989345460082839,-0.0005217246175438398,-9.597538143621789e-05,-0.004024775664098416,0.004741990375939363,0.625,-0.004032817503228805,-0.014953075369011623,-0.01897048093415217,SNA,l2,1,22
3,0.0038246467075599257,0.0341746317713785,0.030349985063818568,-0.0005647098824872673,0.020721915454790532,0.0212866253372778,0.004389356590047192,0.013452716316587962,0.00906335972654077,0.0039604584685831,0.00013793640071929617,0.0008290937408060775,0.008523002343950942,0.0,0.0029838962053873354,-0.016979818237005874,-0.013979679419633994,SNA,l2,1,22
4,0.005799838639083846,0.032269117532875605,0.02646927889379175,0.0014878985363673408,0.01933001595868449,0.017842117422317148,0.004311940102716506,0.012939101574191115,0.008627161471474609,0.006275211271983033,0.0002578620427631767,0.0028523389080536625,0.010331066782036182,0.0,0.011548531441319216,-0.012545745448087182,-0.0009804699045082776,SNA,l2,1,22
5,0.005412009191398027,0.029687631857556723,0.02427562266615869,0.0015432197151325454,0.01748695888470551,0.015943739169572965,0.0038687894762654846,0.012200672972851212,0.008331883496585727,0.006226190983220633,0.00024334192417123693,0.00250974113770472,0.009448082962782808,0.0,0.007757909285433624,-0.0014763729797270264,0.006298288138478794,SNA,l2,1,22
6,0.004378121454409478,0.02759252287770546,0.023214401423295988,0.0010437906936364046,0.015823655917443485,0.01477986522380708,0.003334330760773073,0.011768866960261977,0.008434536199488904,0.00506571017758081,0.00018312588513256907,0.0013591579045763886,0.007953518659265088,0.0,0.003646843581156774,0.005441324742137194,0.009104611168939871,SNA,l2,1,22
7,0.0023063600730547323,0.025647509737614826,0.0233411496645601,0.0002743326945516423,0.014328412407603693,0.01405407971305205,0.0020320273785030887,0.011319097330011135,0.009287069951508046,0.002669921923297944,8.978086691677621e-05,-0.0007521664931715595,0.005326469885328449,0.25,0.0013775036252960987,0.007890867366156311,0.009284270181359376,SNA,l2,1,22
8,-2.7285404449203245e-05,0.024148213479093354,0.024175498883542562,-0.0006515431472351174,0.01318448087501106,0.013836024022246178,0.0006242577427859174,0.010963732604082295,0.010339474861296378,-0.00010477191257503113,-1.5741995090802114e-05,-0.0031947910176473716,0.002684867136185709,0.5,0.002545231480377652,0.008139439586794245,0.010700091448924523,SNA,l2,1,22
9,-0.0026784073200989285,0.022856202350544502,0.025534609670643426,-0.0016076544362896659,0.012311212680119605,0.01391886711640927,-0.001070752883809263,0.010544989670424894,0.011615742554234157,-0.0033224116719006926,-0.00013672386359409348,-0.006299015257940679,0.00018630817014910774,0.625,0.0020708903173138555,0.00931735734947211,0.011403142013816401,SNA,l2,1,22
10,-0.005486807499077951,0.021628911002313362,0.027115718501391314,-0.0024367176226102166,0.011572332994024541,0.014009050616634757,-0.0030500898764677306,0.010056578008288826,0.013106667884756557,-0.006821478255675866,-0.00026466526634412896,-0.009650216745477013,-0.002131750969577533,1.0,0.0005746041370926736,0.01008939740229347,0.010678373266607064,SNA,l2,1,22
11,-0.0070161161182095,0.020298456069877253,0.027314572188086753,-0.003040379028224016,0.010779136200880963,0.013819515229104979,-0.003975737089985483,0.009519319868996292,0.013495056958981774,-0.009015418095141382,-0.0003553413174713657,-0.011510343420477617,-0.0033616645508706077,1.0,-0.005623537166881041,0.009397326738748098,0.0037878061772162377,SNA,l2,1,22
12,-0.006685344555289834,0.019305612226483117,0.025990956781772948,-0.0032899135659652367,0.010097938289204099,0.013387851855169336,-0.0033954309893245976,0.009207673937279021,0.012603104926603619,-0.008687352420297865,-0.0003613276995041982,-0.01107641509058668,-0.003165247859894755,1.0,-0.004265720410505638,0.0034686515702244793,-0.000783079701387463,SNA,l2,1,22
13,-0.005555048994322529,0.01863794173540742,0.024192990729729955,-0.003211524149967202,0.009548521956523347,0.01276004610649055,-0.0023435248443553266,0.009089419778884073,0.0114329446232394,-0.00728251874703137,-0.0003242846299289549,-0.009646672084583734,-0.0024669545173527894,1.0,-0.007433819631972867,-0.0007404611643427222,-0.008160094233136912,SNA,l2,1,22
14,-0.0038352045800861736,0.018358902294000886,0.02219410687408706,-0.0028782825611855054,0.009174244941868661,0.012052527503054166,-0.0009569220189006699,0.009184657352132227,0.010141579371032897,-0.005065043449768477,-0.00024401677018187723,-0.007479919543175399,-0.001122059042660355,1.0,0.0003626314307011643,-0.0073754160774705405,-0.006998137759125064,SNA,l2,1,22
15,-0.0026095249969978447,0.01837483151744658,0.020984356514444427,-0.0023940074225014436,0.009064929946879737,0.01145893736938118,-0.00021551757449640198,0.009309901570566846,0.009525419145063248,-0.003526779605298674,-0.00018593087741509626,-0.005789594654820418,6.341715760657535e-06,0.875,-0.0038684050388468148,-0.006254879197814855,-0.010108228967238161,SNA,l2,1,22
16,-0.0014004180405526665,0.01842982800260977,0.01983024604316243,-0.002054263594872768,0.008911977154350563,0.010966240749223331,0.0006538455543201004,0.009517850848259204,0.008864005293939103,-0.0019995533711826825,-0.0001287015853478034,-0.004182511559757991,0.0011302545192993009,0.625,-0.0026204145919239224,-0.009174337104786991,-0.011779157685843733,SNA,l2,1,22
17,-0.00057384668161271,0.017976228170306145,0.018550074851918855,-0.0019361168955893456,0.008473227081641378,0.010409343977230723,0.0013622702139766355,0.009503001088664765,0.00814073087468813,-0.0009108330540386692,-9.137596042012898e-05,-0.003084629142957407,0.0017937246164555338,0.5,0.0005659473002404533,-0.010710170678563778,-0.010127947255144093,SNA,l2,1,22
18,-0.0002917019107796695,0.01704719574515519,0.01733889765593486,-0.0015607797354860106,0.00799281041217551,0.00955359014766152,0.00126907782470634,0.00905438533297968,0.00778530750827334,-0.00047752786940342214,-6.720544295083312e-05,-0.002763884985262763,0.0020616642510165985,0.5,-0.0021751426148336195,-0.009098732607262176,-0.011257236741561547,SNA,l2,1,22
19,-5.0549407538711606e-05,0.01628933157706108,0.0163398809845998,-0.00139437030000855,0.007569711837105817,0.008964082137114367,0.0013438208924698401,0.008719619739955269,0.0073757988474854284,-0.00011877134735374023,-5.05808315286381e-05,-0.002669730158212361,0.002243369811236008,0.5,-0.0030218422267553435,-0.010072211842854785,-0.013077010173152557,SNA,l2,1,22
20,3.0108228486296906e-05,0.015230491725765422,0.015200383497279125,-0.0010665988292804726,0.00708555297245873,0.008152151801739203,0.0010967070577667711,0.008144938753306696,0.0070482316955399246,5.4257794886398774e-05,-3.680631878308291e-05,-0.002716519540665533,0.0021590682828869566,0.5,0.0015839924984395767,-0.011635628429940943,-0.01003408113533769,SNA,l2,1,22
21,0.00023193558355929497,0.014292222166531561,0.014060286582972266,-0.0009952984612836982,0.006506036933505574,0.007501335394789272,0.0012272340448429928,0.007786185233025989,0.0065589511881829965,0.00025865260126971425,-1.8996071068168493e-05,-0.0025279849505369773,0.0021465967091826798,0.375,0.0011479937256006602,-0.009043536299181686,-0.007877660224354658,SNA,l2,1,22
22,3.518357469777458e-05,0.013457256464266064,0.01342207288956829,-0.0009857377487561061,0.006039595933088906,0.007025333681845012,0.0010209213234538802,0.007417660531177159,0.006396739207723279,-1.4613102578156876e-05,-1.7476009087310447e-05,-0.002686934949323151,0.0017778097152557227,0.375,-0.00027557337219033583,-0.00710799598830407,-0.007365541981298835,SNA,l2,1,22
23,-3.398597343007959e-05,0.013011194903991337,0.013045180877421417,-0.0009790977582419189,0.005760413750715557,0.006739511508957476,0.0009451117848118399,0.00725078115327578,0.00630566936846394,-0.00016622809111113592,-1.1287231126296039e-05,-0.0026264055313449087,0.001691469194640654,0.375,-0.0008409386898988089,-0.006627299046717868,-0.00745007826864733,SNA,l2,1,22
24,-0.00011082003746787774,0.012835173385390704,0.012945993422858581,-0.0009474946183629122,0.005639360480165311,0.006586855098528223,0.0008366745808950325,0.007195812905225391,0.006359138324330359,-0.00034203391609125916,-6.069912028881632e-06,-0.0025584664399906577,0.0016705073214283873,0.375,-0.0016241526840918264,-0.006703883792850997,-0.00830966882400454,SNA,l2,1,22
25,6.503509259972183e-05,0.012874507703829174,0.012809472611229451,-0.0006896080743532818,0.005685981759188729,0.006375589833542011,0.0007546431669530045,0.007188525944640445,0.006433882777687441,-0.00013283236141436457,1.6062641026454814e-05,-0.0023427467114991007,0.001934825400392873,0.375,0.000959617720931769,-0.007502990267607985,-0.006524815225323522,SNA,l2,1,22
26,0.0002666218667528362,0.012894294716408697,0.012627672849655863,-0.00035476380214007844,0.0057329345704441766,0.006087698372584255,0.0006213856688929145,0.00716136014596452,0.006539974477071606,0.00014425020576138117,3.89180993633691e-05,-0.002084592792377129,0.002200773821912333,0.25,0.0008665489277070275,-0.005891966584841593,-0.005006722614766125,SNA,l2,1,22
27,0.00034565002258775087,0.012920264662100858,0.012574614639513109,-2.6659225298481318e-05,0.005803643456323493,0.005830302681621974,0.0003723092478862336,0.007116621205777365,0.006744311957891131,0.0003006761541581031,5.732950410731161e-05,-0.001949084002600171,0.0023395861781971517,0.25,0.0023121174756232433,-0.004509847359288746,-0.0021790088338406897,SNA,l2,1,22
28,0.00030802250637612785,0.012831439207013346,0.01252341670063722,0.00017329053551391055,0.005807815565090171,0.00563452502957626,0.00013473197086221606,0.007023623641923176,0.00688889167106096,0.00030235241561209713,6.644791178330632e-05,-0.0019066170806720068,0.0023383577173328725,0.25,0.003333275415870364,-0.0019813432331791166,0.0013706272833108385,SNA,l2,1,22
29,-2.8621092295161127e-05,0.012443913824382688,0.012472534916677849,0.00013658109605486825,0.005628303859918444,0.005491722763863576,-0.00016520218835003233,0.006815609964464242,0.0069808121528142746,-9.257251877995893e-05,5.0318559018423154e-05,-0.0022785349790507164,0.0020682816461793626,0.375,0.0012225883591590356,0.0011897687103736444,0.002430893873636157,SNA,l2,1,22
30,-0.0004134538838752709,0.012059129722908735,0.012472583606784007,0.0001823862033872364,0.005507681209325449,0.0053252950059382125,-0.0005958400872625074,0.006551448513583287,0.007147288600845794,-0.0005673348805379433,3.0317696073324236e-05,-0.002632282466687663,0.00168792341467539,0.625,-0.0013415175499054916,0.002158546048150871,0.0008353761239601664,SNA,l2,1,22
31,-0.0005070945743047488,0.011742122833824399,0.012249217408129147,0.0002943377657932773,0.005413532791356221,0.005119195025562944,-0.0008014323400980256,0.006328590042468178,0.007130022382566203,-0.00065546206382508,2.127718407921463e-05,-0.0025493108304952008,0.001450278641315946,0.5,-0.0020486031274864506,0.0007656598162144832,-0.0012646300171602093,SNA,l2,1,22
32,-0.0003396912602983655,0.011462519704641095,0.011802210964939462,0.00048368636168875413,0.005334113278902553,0.0048504269172137985,-0.0008233776219871199,0.006128406425738542,0.006951784047725662,-0.0003943226975689003,2.57305882878263e-05,-0.00215983045582385,0.0013407455850262973,0.5,0.001145173270660807,-0.0011856810656028353,-2.2077022842331707e-05,SNA,l2,1,22
33,5.515018608265433e-05,0.011113695955249232,0.011058545769166579,0.00047050304430243904,0.005137572263216539,0.0046670692189141,-0.00041535285821978334,0.005976123692032696,0.006391476550252479,0.00011773142021413527,3.470729517705168e-05,-0.0016415620123803277,0.001397134201309208,0.25,0.00010138945640551137,-1.7491531196211772e-05,0.00010246702976916406,SNA,l2,1,22
34,0.0003622224730223761,0.011003343270618597,0.010641120797596222,0.0005448948695874018,0.005087176389459367,0.004542281519871965,-0.00018267239656502565,0.00591616688115923,0.006098839277724256,0.0004997911475262507,4.236184280005985e-05,-0.0012216224320992257,0.0013941161630753227,0.25,-0.004783003487643254,0.0001368033907391994,-0.004627549216148041,SNA,l2,1,22
35,0.0008724109557435646,0.010997774486815581,0.010125363531072018,0.0006039076662550441,0.005054596021490712,0.004450688355235668,0.0002685032894885206,0.005943178465324871,0.00567467517583635,0.001205780061229472,6.000821296143963e-05,-0.0006139620828015808,0.0016893260833250095,0.25,-0.0009607818853227663,-0.004144729059270774,-0.005086511576639211,SNA,l2,1,22
36,0.0012352464457383308,0.011053073942546298,0.009817827496807967,0.0005850309904452582,0.005030181908948825,0.004445150918503567,0.0006502154552930715,0.006022892033597473,0.005372676578304402,0.0017079994556903383,7.127670662279167e-05,-0.0002655845329014072,0.002066749988203993,0.125,0.001269142158502487,-0.004576737762944669,-0.0032882896184095005,SNA,l2,1,22
37,0.0014429624705303717,0.011131809307097318,0.009688846836566945,0.0004663905603372563,0.0049916651603747544,0.004525274600037498,0.0009765719101931143,0.006140144146722561,0.005163572236529447,0.0019944870536582593,7.449682714462428e-05,-0.0001103340575544138,0.0023118122581799612,0.125,0.0014032409735310286,-0.0029640201282768335,-0.0015412351036972543,SNA,l2,1,22
38,0.001527117678217339,0.011205251189020462,0.009678133510803122,0.0003737470139481532,0.004969958373364924,0.004596211359416771,0.0011533706642691864,0.006235292815655538,0.005081922151386351,0.0021062960418464323,7.311745792258822e-05,-4.209160542751354e-05,0.002463733969564073,0.125,-0.0003680064369555019,-0.001417008307907693,-0.0017652916510686354,SNA,l2,1,22
