pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_40,BBAB,B,B,A,B,3,-0.001838475152237061,SNA,none,0,22
1_40,BBBA,B,B,B,A,3,-0.002381386570490365,SNA,none,0,22
1_40,BBBB,B,B,B,B,4,-0.0016699823235251472,SNA,none,0,22
1_40,J:gate2_only,A,gate2_only,A,A,1,0.007458512169676895,SNA,none,0,22
1_40,J:weights_only,A,weights_only,A,A,1,0.00283800753009202,SNA,none,0,22
1_40,alpha_only,A,alpha,alpha,A,1,0.005207818911955256,SNA,none,0,22
1_15,AAAA,A,A,A,A,0,-0.008550575590537984,SNA,none,0,23
1_15,AAAB,A,A,A,B,1,-0.007294035528948601,SNA,none,0,23
1_15,AABA,A,A,B,A,1,0.0043924452034119175,SNA,none,0,23
1_15,AABB,A,A,B,B,2,0.0035860401757243586,SNA,none,0,23
1_15,ABAA,A,B,A,A,1,-0.0024679350914619726,SNA,none,0,23
1_15,ABAB,A,B,A,B,2,-0.002144877282741909,SNA,none,0,23
1_15,ABBA,A,B,B,A,2,0.006729725819026815,SNA,none,0,23
1_15,ABBB,A,B,B,B,3,0.005432916406948828,SNA,none,0,23
1_15,BAAA,B,A,A,A,1,-0.004353187012237627,SNA,none,0,23
1_15,BAAB,B,A,A,B,2,-0.003667283981016735,SNA,none,0,23
1_15,BABA,B,A,B,A,2,-0.000960235155093868,SNA,none,0,23
1_15,BABB,B,A,B,B,3,-0.0007056401274695364,SNA,none,0,23
1_15,BBAA,B,B,A,A,2,-0.003430232999115933,SNA,none,0,23
1_15,BBAB,B,B,A,B,3,-0.0028512252826793784,SNA,none,0,23
1_15,BBBA,B,B,B,A,3,-0.0014139977368454928,SNA,none,0,23
1_15,BBBB,B,B,B,B,4,-0.0010842826786840426,SNA,none,0,23
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0056341221084457134,SNA,none,0,23
1_15,J:weights_only,A,weights_only,A,A,1,-0.004950495217979701,SNA,none,0,23
1_15,alpha_only,A,alpha,alpha,A,1,-0.00830432676660806,SNA,none,0,23
1_40,AAAA,A,A,A,A,0,-0.008550575590537984,SNA,none,0,23
1_40,AAAB,A,A,A,B,1,-0.007052029827952489,SNA,none,0,23
1_40,AABA,A,A,B,A,1,0.006274052043609606,SNA,none,0,23
1_40,AABB,A,A,B,B,2,0.0045871957581011796,SNA,none,0,23
1_40,ABAA,A,B,A,A,1,0.0007034289825347356,SNA,none,0,23
1_40,ABAB,A,B,A,B,2,0.00015609660926975798,SNA,none,0,23
1_40,ABBA,A,B,B,A,2,0.01160975223715774,SNA,none,0,23
1_40,ABBB,A,B,B,B,3,0.008680025603283282,SNA,none,0,23
1_40,BAAA,B,A,A,A,1,-0.0001283276656380752,SNA,none,0,23
1_40,BAAB,B,A,A,B,2,-2.1449307535293652e-05,SNA,none,0,23
1_40,BABA,B,A,B,A,2,0.001093073894246219,SNA,none,0,23
1_40,BABB,B,A,B,B,3,0.0009351597362454827,SNA,none,0,23
1_40,BBAA,B,B,A,A,2,-0.00021924644599663443,SNA,none,0,23
1_40,BBAB,B,B,A,B,3,-0.00017481883318361765,SNA,none,0,23
1_40,BBBA,B,B,B,A,3,0.0011858140031894811,SNA,none,0,23
1_40,BBBB,B,B,B,B,4,0.000958893007438453,SNA,none,0,23
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.005810665123807231,SNA,none,0,23
1_40,J:weights_only,A,weights_only,A,A,1,-0.0018401918336286849,SNA,none,0,23
1_40,alpha_only,A,alpha,alpha,A,1,-0.007882295428945562,SNA,none,0,23
1_15,AAAA,A,A,A,A,0,-0.010852195068794592,SNA,none,0,24
1_15,AAAB,A,A,A,B,1,-0.008818312516314455,SNA,none,0,24
1_15,AABA,A,A,B,A,1,0.010433250391654901,SNA,none,0,24
1_15,AABB,A,A,B,B,2,0.007298581641291765,SNA,none,0,24
1_15,ABAA,A,B,A,A,1,0.0006918300379264205,SNA,none,0,24
1_15,ABAB,A,B,A,B,2,-0.00014629962892611398,SNA,none,0,24
1_15,ABBA,A,B,B,A,2,0.009100788584445832,SNA,none,0,24
1_15,ABBB,A,B,B,B,3,0.0061243840995311395,SNA,none,0,24
1_15,BAAA,B,A,A,A,1,-0.0005871938245797534,SNA,none,0,24
1_15,BAAB,B,A,A,B,2,-0.0004104971929787411,SNA,none,0,24
1_15,BABA,B,A,B,A,2,-0.0017963100042459152,SNA,none,0,24
1_15,BABB,B,A,B,B,3,-0.001210611825979872,SNA,none,0,24
1_15,BBAA,B,B,A,A,2,-0.0015228779591364794,SNA,none,0,24
1_15,BBAB,B,B,A,B,3,-0.0009920244981618234,SNA,none,0,24
1_15,BBBA,B,B,B,A,3,-0.0017762981616524134,SNA,none,0,24
1_15,BBBB,B,B,B,B,4,-0.0011219186807102652,SNA,none,0,24
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.002063083445226857,SNA,none,0,24
1_15,J:weights_only,A,weights_only,A,A,1,-0.005514150192462275,SNA,none,0,24
1_15,alpha_only,A,alpha,alpha,A,1,-0.010693808058667553,SNA,none,0,24
1_40,AAAA,A,A,A,A,0,-0.010852195068794592,SNA,none,0,24
1_40,AAAB,A,A,A,B,1,-0.008830642250003988,SNA,none,0,24
1_40,AABA,A,A,B,A,1,0.011342126950933331,SNA,none,0,24
1_40,AABB,A,A,B,B,2,0.007358979246026727,SNA,none,0,24
1_40,ABAA,A,B,A,A,1,0.005331322251752532,SNA,none,0,24
1_40,ABAB,A,B,A,B,2,0.002937305776297896,SNA,none,0,24
1_40,ABBA,A,B,B,A,2,0.016518548750547934,SNA,none,0,24
1_40,ABBB,A,B,B,B,3,0.010750779560004387,SNA,none,0,24
1_40,BAAA,B,A,A,A,1,0.00013892157859080365,SNA,none,0,24
1_40,BAAB,B,A,A,B,2,0.00018035612281021963,SNA,none,0,24
1_40,BABA,B,A,B,A,2,0.0005150437868314724,SNA,none,0,24
1_40,BABB,B,A,B,B,3,0.00041563137069558297,SNA,none,0,24
1_40,BBAA,B,B,A,A,2,0.00037739935193861263,SNA,none,0,24
1_40,BBAB,B,B,A,B,3,0.000378299483956563,SNA,none,0,24
1_40,BBBA,B,B,B,A,3,0.0016715825924881465,SNA,none,0,24
1_40,BBBB,B,B,B,B,4,0.0012524759033995616,SNA,none,0,24
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.0009649123007518415,SNA,none,0,24
1_40,J:weights_only,A,weights_only,A,A,1,-0.001396570041203589,SNA,none,0,24
1_40,alpha_only,A,alpha,alpha,A,1,-0.010479862679679559,SNA,none,0,24
1_15,AAAA,A,A,A,A,0,-0.0026632018396680417,SNA,none,0,25
1_15,AAAB,A,A,A,B,1,-0.0028753322670721226,SNA,none,0,25
1_15,AABA,A,A,B,A,1,0.00831255248596156,SNA,none,0,25
1_15,AABB,A,A,B,B,2,0.006043846215947247,SNA,none,0,25
1_15,ABAA,A,B,A,A,1,0.00393728329123237,SNA,none,0,25
1_15,ABAB,A,B,A,B,2,0.002468953738342056,SNA,none,0,25
1_15,ABBA,A,B,B,A,2,0.009027449975222108,SNA,none,0,25
1_15,ABBB,A,B,B,B,3,0.006593398998259209,SNA,none,0,25
1_15,BAAA,B,A,A,A,1,-0.0015332203715970202,SNA,none,0,25
1_15,BAAB,B,A,A,B,2,-0.0012013685883790618,SNA,none,0,25
1_15,BABA,B,A,B,A,2,0.000678817761409273,SNA,none,0,25
1_15,BABB,B,A,B,B,3,0.0005376561638406021,SNA,none,0,25
1_15,BBAA,B,B,A,A,2,-0.0012695640125458334,SNA,none,0,25
1_15,BBAB,B,B,A,B,3,-0.0010756048535991594,SNA,none,0,25
1_15,BBBA,B,B,B,A,3,0.0003752283238435559,SNA,none,0,25
1_15,BBBB,B,B,B,B,4,0.0002413820751923688,SNA,none,0,25
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0015212460512082505,SNA,none,0,25
1_15,J:weights_only,A,weights_only,A,A,1,0.0003095794782895261,SNA,none,0,25
1_15,alpha_only,A,alpha,alpha,A,1,-0.002756708743867932,SNA,none,0,25
1_40,AAAA,A,A,A,A,0,-0.0026632018396680417,SNA,none,0,25
1_40,AAAB,A,A,A,B,1,-0.0029685949776227993,SNA,none,0,25
1_40,AABA,A,A,B,A,1,0.010448983049022594,SNA,none,0,25
1_40,AABB,A,A,B,B,2,0.006942129471224353,SNA,none,0,25
1_40,ABAA,A,B,A,A,1,0.010263414788241228,SNA,none,0,25
1_40,ABAB,A,B,A,B,2,0.00648989159331915,SNA,none,0,25
1_40,ABBA,A,B,B,A,2,0.016442997486091824,SNA,none,0,25
1_40,ABBB,A,B,B,B,3,0.01111756818642205,SNA,none,0,25
1_40,BAAA,B,A,A,A,1,-0.001475218710228014,SNA,none,0,25
1_40,BAAB,B,A,A,B,2,-0.0011289332669900305,SNA,none,0,25
1_40,BABA,B,A,B,A,2,0.00017515626092421126,SNA,none,0,25
1_40,BABB,B,A,B,B,3,4.884027631633571e-05,SNA,none,0,25
1_40,BBAA,B,B,A,A,2,-0.00022072229932171836,SNA,none,0,25
1_40,BBAB,B,B,A,B,3,-0.00013793162434809847,SNA,none,0,25
1_40,BBBA,B,B,B,A,3,0.0008954571937303089,SNA,none,0,25
1_40,BBBB,B,B,B,B,4,0.000613451550752135,SNA,none,0,25
1_40,J:gate2_only,A,gate2_only,A,A,1,0.005034934578170999,SNA,none,0,25
1_40,J:weights_only,A,weights_only,A,A,1,0.003371203777537617,SNA,none,0,25
1_40,alpha_only,A,alpha,alpha,A,1,-0.0026089115559401036,SNA,none,0,25
1_15,AAAA,A,A,A,A,0,-0.007776419554692025,SNA,none,0,26
1_15,AAAB,A,A,A,B,1,-0.006644562144190449,SNA,none,0,26
1_15,AABA,A,A,B,A,1,0.007985941652705768,SNA,none,0,26
1_15,AABB,A,A,B,B,2,0.005614526792465316,SNA,none,0,26
1_15,ABAA,A,B,A,A,1,0.0018773126117970862,SNA,none,0,26
1_15,ABAB,A,B,A,B,2,0.0013132885934626676,SNA,none,0,26
1_15,ABBA,A,B,B,A,2,0.008149010155538518,SNA,none,0,26
1_15,ABBB,A,B,B,B,3,0.006129239367318287,SNA,none,0,26
1_15,BAAA,B,A,A,A,1,-0.004482201000665821,SNA,none,0,26
1_15,BAAB,B,A,A,B,2,-0.003723432015308864,SNA,none,0,26
1_15,BABA,B,A,B,A,2,-0.004357033244505507,SNA,none,0,26
1_15,BABB,B,A,B,B,3,-0.0035692800267608815,SNA,none,0,26
1_15,BBAA,B,B,A,A,2,-0.002394660542271344,SNA,none,0,26
1_15,BBAB,B,B,A,B,3,-0.0019736933852290296,SNA,none,0,26
1_15,BBBA,B,B,B,A,3,-0.0015647909358352374,SNA,none,0,26
1_15,BBBB,B,B,B,B,4,-0.0013567513826676359,SNA,none,0,26
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.002008225826181502,SNA,none,0,26
1_15,J:weights_only,A,weights_only,A,A,1,-0.0028759414984112198,SNA,none,0,26
1_15,alpha_only,A,alpha,alpha,A,1,-0.007791273538722729,SNA,none,0,26
1_40,AAAA,A,A,A,A,0,-0.007776419554692025,SNA,none,0,26
1_40,AAAB,A,A,A,B,1,-0.006736774215643437,SNA,none,0,26
1_40,AABA,A,A,B,A,1,0.011175630680922175,SNA,none,0,26
1_40,AABB,A,A,B,B,2,0.0069985032970091045,SNA,none,0,26
1_40,ABAA,A,B,A,A,1,0.00657653769130592,SNA,none,0,26
1_40,ABAB,A,B,A,B,2,0.004437935220550087,SNA,none,0,26
1_40,ABBA,A,B,B,A,2,0.018553706226588695,SNA,none,0,26
1_40,ABBB,A,B,B,B,3,0.012814672455747975,SNA,none,0,26
1_40,BAAA,B,A,A,A,1,-0.0008192357403515721,SNA,none,0,26
1_40,BAAB,B,A,A,B,2,-0.0007235682274416823,SNA,none,0,26
1_40,BABA,B,A,B,A,2,0.0007983466613384396,SNA,none,0,26
1_40,BABB,B,A,B,B,3,0.000445081363698309,SNA,none,0,26
1_40,BBAA,B,B,A,A,2,-0.0013310435888387435,SNA,none,0,26
1_40,BBAB,B,B,A,B,3,-0.0009414204111347649,SNA,none,0,26
1_40,BBBA,B,B,B,A,3,-0.00011187940804592872,SNA,none,0,26
1_40,BBBB,B,B,B,B,4,-0.00013326854732384374,SNA,none,0,26
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.0018133698677248525,SNA,none,0,26
1_40,J:weights_only,A,weights_only,A,A,1,0.003088435441206784,SNA,none,0,26
1_40,alpha_only,A,alpha,alpha,A,1,-0.008046565115505826,SNA,none,0,26
1_15,AAAA,A,A,A,A,0,-0.000744642654480035,SNA,none,0,27
1_15,AAAB,A,A,A,B,1,-0.0011075050173808682,SNA,none,0,27
1_15,AABA,A,A,B,A,1,0.011508912235844519,SNA,none,0,27
1_15,AABB,A,A,B,B,2,0.009055103734043994,SNA,none,0,27
1_15,ABAA,A,B,A,A,1,0.00022005895563205133,SNA,none,0,27
1_15,ABAB,A,B,A,B,2,-1.354928749217471e-06,SNA,none,0,27
1_15,ABBA,A,B,B,A,2,0.007071747888656339,SNA,none,0,27
1_15,ABBB,A,B,B,B,3,0.005635697388265922,SNA,none,0,27
1_15,BAAA,B,A,A,A,1,-0.004266250987462802,SNA,none,0,27
1_15,BAAB,B,A,A,B,2,-0.003712117232836414,SNA,none,0,27
1_15,BABA,B,A,B,A,2,-0.0027283141093730457,SNA,none,0,27
1_15,BABB,B,A,B,B,3,-0.0023396436880374774,SNA,none,0,27
1_15,BBAA,B,B,A,A,2,-0.0023111362827956394,SNA,none,0,27
1_15,BBAB,B,B,A,B,3,-0.0018796058432185804,SNA,none,0,27
1_15,BBBA,B,B,B,A,3,-0.0014281234270108083,SNA,none,0,27
1_15,BBBB,B,B,B,B,4,-0.0010844633418763514,SNA,none,0,27
1_15,J:gate2_only,A,gate2_only,A,A,1,0.00021231794460405647,SNA,none,0,27
1_15,J:weights_only,A,weights_only,A,A,1,-0.000949588058759277,SNA,none,0,27
1_15,alpha_only,A,alpha,alpha,A,1,-0.0006093699553629173,SNA,none,0,27
1_40,AAAA,A,A,A,A,0,-0.000744642654480035,SNA,none,0,27
1_40,AAAB,A,A,A,B,1,-0.0013855716097508025,SNA,none,0,27
1_40,AABA,A,A,B,A,1,0.016806121275302767,SNA,none,0,27
1_40,AABB,A,A,B,B,2,0.012072631377737215,SNA,none,0,27
1_40,ABAA,A,B,A,A,1,0.0008032587436042196,SNA,none,0,27
1_40,ABAB,A,B,A,B,2,0.00012037824568629465,SNA,none,0,27
1_40,ABBA,A,B,B,A,2,0.01334947492673847,SNA,none,0,27
1_40,ABBB,A,B,B,B,3,0.009577845163078646,SNA,none,0,27
1_40,BAAA,B,A,A,A,1,-0.0011981946864769045,SNA,none,0,27
1_40,BAAB,B,A,A,B,2,-0.0008610773056784289,SNA,none,0,27
1_40,BABA,B,A,B,A,2,-0.0013671448716184608,SNA,none,0,27
1_40,BABB,B,A,B,B,3,-0.0009486178320793265,SNA,none,0,27
1_40,BBAA,B,B,A,A,2,-0.0010592962731749986,SNA,none,0,27
1_40,BBAB,B,B,A,B,3,-0.0007343616169756009,SNA,none,0,27
1_40,BBBA,B,B,B,A,3,-0.0013325563425537913,SNA,none,0,27
1_40,BBBB,B,B,B,B,4,-0.0009207790878612132,SNA,none,0,27
1_40,J:gate2_only,A,gate2_only,A,A,1,-6.386873204815524e-05,SNA,none,0,27
1_40,J:weights_only,A,weights_only,A,A,1,0.00039017966155025814,SNA,none,0,27
1_40,alpha_only,A,alpha,alpha,A,1,-0.00039838244457333525,SNA,none,0,27
1_15,AAAA,A,A,A,A,0,0.006821063721259246,SNA,none,0,28
1_15,AAAB,A,A,A,B,1,0.0057296413625814455,SNA,none,0,28
1_15,AABA,A,A,B,A,1,0.018461920809257383,SNA,none,0,28
1_15,AABB,A,A,B,B,2,0.01428933803625769,SNA,none,0,28
1_15,ABAA,A,B,A,A,1,0.008902805055100022,SNA,none,0,28
1_15,ABAB,A,B,A,B,2,0.00700128890890323,SNA,none,0,28
1_15,ABBA,A,B,B,A,2,0.016096745012152826,SNA,none,0,28
1_15,ABBB,A,B,B,B,3,0.012220144800884436,SNA,none,0,28
1_15,BAAA,B,A,A,A,1,-0.004443262899853111,SNA,none,0,28
1_15,BAAB,B,A,A,B,2,-0.0035244598697279136,SNA,none,0,28
1_15,BABA,B,A,B,A,2,-0.002715515785480397,SNA,none,0,28
1_15,BABB,B,A,B,B,3,-0.002221809438571347,SNA,none,0,28
1_15,BBAA,B,B,A,A,2,-0.002922287140511818,SNA,none,0,28
1_15,BBAB,B,B,A,B,3,-0.0022972607663194525,SNA,none,0,28
1_15,BBBA,B,B,B,A,3,-0.0017706414011941852,SNA,none,0,28
1_15,BBBB,B,B,B,B,4,-0.001401879046891778,SNA,none,0,28
1_15,J:gate2_only,A,gate2_only,A,A,1,0.009101068080172884,SNA,none,0,28
1_15,J:weights_only,A,weights_only,A,A,1,0.006817154574644039,SNA,none,0,28
1_15,alpha_only,A,alpha,alpha,A,1,0.007072215322227336,SNA,none,0,28
1_40,AAAA,A,A,A,A,0,0.006821063721259246,SNA,none,0,28
1_40,AAAB,A,A,A,B,1,0.005291194749617279,SNA,none,0,28
1_40,AABA,A,A,B,A,1,0.02004170523343312,SNA,none,0,28
1_40,AABB,A,A,B,B,2,0.014832322884754574,SNA,none,0,28
1_40,ABAA,A,B,A,A,1,0.014090811214244247,SNA,none,0,28
1_40,ABAB,A,B,A,B,2,0.010696820385281986,SNA,none,0,28
1_40,ABBA,A,B,B,A,2,0.024053315561294773,SNA,none,0,28
1_40,ABBB,A,B,B,B,3,0.01812507437992973,SNA,none,0,28
1_40,BAAA,B,A,A,A,1,-0.0004710947966230887,SNA,none,0,28
1_40,BAAB,B,A,A,B,2,-0.00028908346296259565,SNA,none,0,28
1_40,BABA,B,A,B,A,2,0.0009045016486788105,SNA,none,0,28
1_40,BABB,B,A,B,B,3,0.0005841403999328905,SNA,none,0,28
1_40,BBAA,B,B,A,A,2,-0.0011763557532722315,SNA,none,0,28
1_40,BBAB,B,B,A,B,3,-0.0008179551593758303,SNA,none,0,28
1_40,BBBA,B,B,B,A,3,-0.0003583736861251556,SNA,none,0,28
1_40,BBBB,B,B,B,B,4,-0.0002753053757622638,SNA,none,0,28
1_40,J:gate2_only,A,gate2_only,A,A,1,0.010933077223933845,SNA,none,0,28
1_40,J:weights_only,A,weights_only,A,A,1,0.009946507299484255,SNA,none,0,28
1_40,alpha_only,A,alpha,alpha,A,1,0.0076291285916050946,SNA,none,0,28
1_15,AAAA,A,A,A,A,0,-0.0031661727601266353,SNA,none,0,29
1_15,AAAB,A,A,A,B,1,-0.00285280851404056,SNA,none,0,29
1_15,AABA,A,A,B,A,1,0.0049105140931853435,SNA,none,0,29
1_15,AABB,A,A,B,B,2,0.0032715058509463616,SNA,none,0,29
1_15,ABAA,A,B,A,A,1,0.0006993613689177887,SNA,none,0,29
1_15,ABAB,A,B,A,B,2,0.00015996313590848466,SNA,none,0,29
1_15,ABBA,A,B,B,A,2,0.006487999067944938,SNA,none,0,29
1_15,ABBB,A,B,B,B,3,0.004550388649713248,SNA,none,0,29
1_15,BAAA,B,A,A,A,1,-0.005504612904417088,SNA,none,0,29
1_15,BAAB,B,A,A,B,2,-0.004491379141924709,SNA,none,0,29
1_15,BABA,B,A,B,A,2,-0.003936161170668886,SNA,none,0,29
1_15,BABB,B,A,B,B,3,-0.003137154651675808,SNA,none,0,29
1_15,BBAA,B,B,A,A,2,-0.004769378464826422,SNA,none,0,29
1_15,BBAB,B,B,A,B,3,-0.003756096788454279,SNA,none,0,29
1_15,BBBA,B,B,B,A,3,-0.003271164245129266,SNA,none,0,29
1_15,BBBB,B,B,B,B,4,-0.002456414998016457,SNA,none,0,29
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.00017578474051790097,SNA,none,0,29
1_15,J:weights_only,A,weights_only,A,A,1,-0.0019585479163814214,SNA,none,0,29
1_15,alpha_only,A,alpha,alpha,A,1,-0.0030827638918319313,SNA,none,0,29
1_40,AAAA,A,A,A,A,0,-0.0031661727601266353,SNA,none,0,29
1_40,AAAB,A,A,A,B,1,-0.002757886183946354,SNA,none,0,29
1_40,AABA,A,A,B,A,1,0.007443278580068502,SNA,none,0,29
1_40,AABB,A,A,B,B,2,0.004848519499100943,SNA,none,0,29
1_40,ABAA,A,B,A,A,1,0.00666902606866753,SNA,none,0,29
1_40,ABAB,A,B,A,B,2,0.00427930962740214,SNA,none,0,29
1_40,ABBA,A,B,B,A,2,0.01730974416951289,SNA,none,0,29
1_40,ABBB,A,B,B,B,3,0.011841694676208568,SNA,none,0,29
1_40,BAAA,B,A,A,A,1,-0.0030323689868575277,SNA,none,0,29
1_40,BAAB,B,A,A,B,2,-0.0022299786536866405,SNA,none,0,29
1_40,BABA,B,A,B,A,2,-0.0019890646667227356,SNA,none,0,29
1_40,BABB,B,A,B,B,3,-0.001448283528949319,SNA,none,0,29
1_40,BBAA,B,B,A,A,2,-0.0024874462613190466,SNA,none,0,29
1_40,BBAB,B,B,A,B,3,-0.0018002870479250838,SNA,none,0,29
1_40,BBBA,B,B,B,A,3,-0.001840862601551576,SNA,none,0,29
1_40,BBBB,B,B,B,B,4,-0.0013676253862803334,SNA,none,0,29
1_40,J:gate2_only,A,gate2_only,A,A,1,0.003057466486216957,SNA,none,0,29
1_40,J:weights_only,A,weights_only,A,A,1,0.0005879725705987129,SNA,none,0,29
1_40,alpha_only,A,alpha,alpha,A,1,-0.0028062175430444863,SNA,none,0,29
1_15,AAAA,A,A,A,A,0,-0.0031342070774449233,SNA,none,0,30
1_15,AAAB,A,A,A,B,1,-0.00204090232877591,SNA,none,0,30
1_15,AABA,A,A,B,A,1,0.010212925481147519,SNA,none,0,30
1_15,AABB,A,A,B,B,2,0.008653951412505252,SNA,none,0,30
1_15,ABAA,A,B,A,A,1,0.0010730756039721825,SNA,none,0,30
1_15,ABAB,A,B,A,B,2,0.0004729168714032483,SNA,none,0,30
1_15,ABBA,A,B,B,A,2,0.009145649023380205,SNA,none,0,30
1_15,ABBB,A,B,B,B,3,0.007116924603618413,SNA,none,0,30
1_15,BAAA,B,A,A,A,1,-0.0014843440837079495,SNA,none,0,30
