pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_15,BBAA,B,B,A,A,2,-0.002668381089298713,SNA,l2,1,22
1_15,BBAB,B,B,A,B,3,-0.001838238438382756,SNA,l2,1,22
1_15,BBBA,B,B,B,A,3,-0.003526779605298674,SNA,l2,1,22
1_15,BBBB,B,B,B,B,4,-0.0026095249969978447,SNA,l2,1,22
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0030263975268994938,SNA,l2,1,22
1_15,J:weights_only,A,weights_only,A,A,1,-0.0029809475414265007,SNA,l2,1,22
1_15,alpha_only,A,alpha,alpha,A,1,-0.005637841274527317,SNA,l2,1,22
1_40,AAAA,A,A,A,A,0,-0.005580062733006564,SNA,l2,1,22
1_40,AAAB,A,A,A,B,1,-0.006365297886418575,SNA,l2,1,22
1_40,AABA,A,A,B,A,1,0.02065424912325863,SNA,l2,1,22
1_40,AABB,A,A,B,B,2,0.013974736184803525,SNA,l2,1,22
1_40,ABAA,A,B,A,A,1,-0.005787066948523385,SNA,l2,1,22
1_40,ABAB,A,B,A,B,2,-0.005638193646101306,SNA,l2,1,22
1_40,ABBA,A,B,B,A,2,0.02689073966611411,SNA,l2,1,22
1_40,ABBB,A,B,B,B,3,0.019397156465256183,SNA,l2,1,22
1_40,BAAA,B,A,A,A,1,0.0010441454295490866,SNA,l2,1,22
1_40,BAAB,B,A,A,B,2,0.0008417538574560074,SNA,l2,1,22
1_40,BABA,B,A,B,A,2,0.0018038038573021335,SNA,l2,1,22
1_40,BABB,B,A,B,B,3,0.0012853345415877382,SNA,l2,1,22
1_40,BBAA,B,B,A,A,2,0.0013266193337488558,SNA,l2,1,22
1_40,BBAB,B,B,A,B,3,0.0011207697998063617,SNA,l2,1,22
1_40,BBBA,B,B,B,A,3,0.0022673114623851533,SNA,l2,1,22
1_40,BBBB,B,B,B,B,4,0.0016367097605783233,SNA,l2,1,22
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.006969746242289205,SNA,l2,1,22
1_40,J:weights_only,A,weights_only,A,A,1,-0.0032965923142105297,SNA,l2,1,22
1_40,alpha_only,A,alpha,alpha,A,1,-0.005652389917226659,SNA,l2,1,22
1_15,AAAA,A,A,A,A,0,-0.008380818227527132,SNA,l2,1,23
1_15,AAAB,A,A,A,B,1,-0.007698166879877411,SNA,l2,1,23
1_15,AABA,A,A,B,A,1,0.01223721811560279,SNA,l2,1,23
1_15,AABB,A,A,B,B,2,0.009443704223567571,SNA,l2,1,23
1_15,ABAA,A,B,A,A,1,-0.004443017568397431,SNA,l2,1,23
1_15,ABAB,A,B,A,B,2,-0.0038483518658400085,SNA,l2,1,23
1_15,ABBA,A,B,B,A,2,0.009951745497419484,SNA,l2,1,23
1_15,ABBB,A,B,B,B,3,0.00801702210064666,SNA,l2,1,23
1_15,BAAA,B,A,A,A,1,-0.007076424566830878,SNA,l2,1,23
1_15,BAAB,B,A,A,B,2,-0.005994121951804781,SNA,l2,1,23
1_15,BABA,B,A,B,A,2,-0.0012847967390754405,SNA,l2,1,23
1_15,BABB,B,A,B,B,3,-0.0011341123974743538,SNA,l2,1,23
1_15,BBAA,B,B,A,A,2,-0.005942303557024127,SNA,l2,1,23
1_15,BBAB,B,B,A,B,3,-0.0047565064226591704,SNA,l2,1,23
1_15,BBBA,B,B,B,A,3,-0.003008718491134769,SNA,l2,1,23
1_15,BBBB,B,B,B,B,4,-0.0023092860625392457,SNA,l2,1,23
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.005942218492747728,SNA,l2,1,23
1_15,J:weights_only,A,weights_only,A,A,1,-0.0060351275196487576,SNA,l2,1,23
1_15,alpha_only,A,alpha,alpha,A,1,-0.008457970246974587,SNA,l2,1,23
1_40,AAAA,A,A,A,A,0,-0.008380818227527132,SNA,l2,1,23
1_40,AAAB,A,A,A,B,1,-0.007504807666628169,SNA,l2,1,23
1_40,AABA,A,A,B,A,1,0.0153789464873141,SNA,l2,1,23
1_40,AABB,A,A,B,B,2,0.009948772047062324,SNA,l2,1,23
1_40,ABAA,A,B,A,A,1,-0.006885156852009728,SNA,l2,1,23
1_40,ABAB,A,B,A,B,2,-0.005753134455263559,SNA,l2,1,23
1_40,ABBA,A,B,B,A,2,0.022936939871944357,SNA,l2,1,23
1_40,ABBB,A,B,B,B,3,0.01570647098725113,SNA,l2,1,23
1_40,BAAA,B,A,A,A,1,0.0006026032759465613,SNA,l2,1,23
1_40,BAAB,B,A,A,B,2,0.000295650270846891,SNA,l2,1,23
1_40,BABA,B,A,B,A,2,0.0021975229717905607,SNA,l2,1,23
1_40,BABB,B,A,B,B,3,0.0015292125416528038,SNA,l2,1,23
1_40,BBAA,B,B,A,A,2,0.0012427402185485941,SNA,l2,1,23
1_40,BBAB,B,B,A,B,3,0.0009391220648813912,SNA,l2,1,23
1_40,BBBA,B,B,B,A,3,0.002505224270517498,SNA,l2,1,23
1_40,BBBB,B,B,B,B,4,0.0018636024275085323,SNA,l2,1,23
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.009964147903976216,SNA,l2,1,23
1_40,J:weights_only,A,weights_only,A,A,1,-0.005445946159993475,SNA,l2,1,23
1_40,alpha_only,A,alpha,alpha,A,1,-0.008413252634182558,SNA,l2,1,23
1_15,AAAA,A,A,A,A,0,-0.003671924293032835,SNA,l2,1,24
1_15,AAAB,A,A,A,B,1,-0.0046144410478738355,SNA,l2,1,24
1_15,AABA,A,A,B,A,1,0.019154791073132026,SNA,l2,1,24
1_15,AABB,A,A,B,B,2,0.013881960020333959,SNA,l2,1,24
1_15,ABAA,A,B,A,A,1,-0.0037331965702285335,SNA,l2,1,24
1_15,ABAB,A,B,A,B,2,-0.0036067990246904436,SNA,l2,1,24
1_15,ABBA,A,B,B,A,2,0.017041995829547425,SNA,l2,1,24
1_15,ABBB,A,B,B,B,3,0.013140826609219256,SNA,l2,1,24
1_15,BAAA,B,A,A,A,1,-0.004571652868867462,SNA,l2,1,24
1_15,BAAB,B,A,A,B,2,-0.003418462448019974,SNA,l2,1,24
1_15,BABA,B,A,B,A,2,-0.0032119750169328277,SNA,l2,1,24
1_15,BABB,B,A,B,B,3,-0.0021930028722778752,SNA,l2,1,24
1_15,BBAA,B,B,A,A,2,-0.0050682841172821425,SNA,l2,1,24
1_15,BBAB,B,B,A,B,3,-0.003973958975518047,SNA,l2,1,24
1_15,BBBA,B,B,B,A,3,-0.003055094762157643,SNA,l2,1,24
1_15,BBBB,B,B,B,B,4,-0.0022601814490716098,SNA,l2,1,24
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.004588870187351109,SNA,l2,1,24
1_15,J:weights_only,A,weights_only,A,A,1,-0.0025918362839547474,SNA,l2,1,24
1_15,alpha_only,A,alpha,alpha,A,1,-0.003718024301489831,SNA,l2,1,24
1_40,AAAA,A,A,A,A,0,-0.003671924293032835,SNA,l2,1,24
1_40,AAAB,A,A,A,B,1,-0.0047839079497948985,SNA,l2,1,24
1_40,AABA,A,A,B,A,1,0.016785447658063703,SNA,l2,1,24
1_40,AABB,A,A,B,B,2,0.010340119492691136,SNA,l2,1,24
1_40,ABAA,A,B,A,A,1,-0.006337644676740033,SNA,l2,1,24
1_40,ABAB,A,B,A,B,2,-0.005212065642555174,SNA,l2,1,24
1_40,ABBA,A,B,B,A,2,0.0188800055214139,SNA,l2,1,24
1_40,ABBB,A,B,B,B,3,0.013445238377440693,SNA,l2,1,24
1_40,BAAA,B,A,A,A,1,-0.0019148451402775856,SNA,l2,1,24
1_40,BAAB,B,A,A,B,2,-0.0014279001555776633,SNA,l2,1,24
1_40,BABA,B,A,B,A,2,-0.0001846322548727435,SNA,l2,1,24
1_40,BABB,B,A,B,B,3,-0.000136133187403216,SNA,l2,1,24
1_40,BBAA,B,B,A,A,2,-0.002180704457667493,SNA,l2,1,24
1_40,BBAB,B,B,A,B,3,-0.001594142094871049,SNA,l2,1,24
1_40,BBBA,B,B,B,A,3,-0.0003613513003477536,SNA,l2,1,24
1_40,BBBB,B,B,B,B,4,-0.00022660950362337964,SNA,l2,1,24
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.007665308779393495,SNA,l2,1,24
1_40,J:weights_only,A,weights_only,A,A,1,-0.002308132655436628,SNA,l2,1,24
1_40,alpha_only,A,alpha,alpha,A,1,-0.0037044345778624766,SNA,l2,1,24
1_15,AAAA,A,A,A,A,0,-0.012235937268436818,SNA,l2,1,25
1_15,AAAB,A,A,A,B,1,-0.011897471393074977,SNA,l2,1,25
1_15,AABA,A,A,B,A,1,0.008302508825903537,SNA,l2,1,25
1_15,AABB,A,A,B,B,2,0.005159285511496961,SNA,l2,1,25
1_15,ABAA,A,B,A,A,1,-0.003479344838131274,SNA,l2,1,25
1_15,ABAB,A,B,A,B,2,-0.0034183609007389848,SNA,l2,1,25
1_15,ABBA,A,B,B,A,2,0.008002624568741007,SNA,l2,1,25
1_15,ABBB,A,B,B,B,3,0.0060017272208271,SNA,l2,1,25
1_15,BAAA,B,A,A,A,1,-0.0012407802859400957,SNA,l2,1,25
1_15,BAAB,B,A,A,B,2,-0.0013100869894154504,SNA,l2,1,25
1_15,BABA,B,A,B,A,2,0.0003850885610268459,SNA,l2,1,25
1_15,BABB,B,A,B,B,3,2.3971428328784308e-05,SNA,l2,1,25
1_15,BBAA,B,B,A,A,2,-0.00046016929568143807,SNA,l2,1,25
1_15,BBAB,B,B,A,B,3,-0.0006720474027823606,SNA,l2,1,25
1_15,BBBA,B,B,B,A,3,0.0005062608545319103,SNA,l2,1,25
1_15,BBBB,B,B,B,B,4,0.00014392367814561755,SNA,l2,1,25
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.005595447234606741,SNA,l2,1,25
1_15,J:weights_only,A,weights_only,A,A,1,-0.007832809026733563,SNA,l2,1,25
1_15,alpha_only,A,alpha,alpha,A,1,-0.012395524963562445,SNA,l2,1,25
1_40,AAAA,A,A,A,A,0,-0.012235937268436818,SNA,l2,1,25
1_40,AAAB,A,A,A,B,1,-0.01179092638966601,SNA,l2,1,25
1_40,AABA,A,A,B,A,1,0.010039862252747549,SNA,l2,1,25
1_40,AABB,A,A,B,B,2,0.005705759004644983,SNA,l2,1,25
1_40,ABAA,A,B,A,A,1,-0.006266992286209001,SNA,l2,1,25
1_40,ABAB,A,B,A,B,2,-0.005667360955862574,SNA,l2,1,25
1_40,ABBA,A,B,B,A,2,0.020048026293017145,SNA,l2,1,25
1_40,ABBB,A,B,B,B,3,0.0145032534403736,SNA,l2,1,25
1_40,BAAA,B,A,A,A,1,-0.001132122801092891,SNA,l2,1,25
1_40,BAAB,B,A,A,B,2,-0.0009060133192532836,SNA,l2,1,25
1_40,BABA,B,A,B,A,2,-6.699710678463349e-05,SNA,l2,1,25
1_40,BABB,B,A,B,B,3,-1.2516378601537884e-05,SNA,l2,1,25
1_40,BBAA,B,B,A,A,2,-0.0017877878334226949,SNA,l2,1,25
1_40,BBAB,B,B,A,B,3,-0.0013606420559756768,SNA,l2,1,25
1_40,BBBA,B,B,B,A,3,0.00015812704946833604,SNA,l2,1,25
1_40,BBBB,B,B,B,B,4,0.00019567913747348668,SNA,l2,1,25
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.009367093990889532,SNA,l2,1,25
1_40,J:weights_only,A,weights_only,A,A,1,-0.006549504379204898,SNA,l2,1,25
1_40,alpha_only,A,alpha,alpha,A,1,-0.012528242194495274,SNA,l2,1,25
1_15,AAAA,A,A,A,A,0,-0.005899766310169436,SNA,l2,1,26
1_15,AAAB,A,A,A,B,1,-0.005604380933990489,SNA,l2,1,26
1_15,AABA,A,A,B,A,1,0.01594097278582366,SNA,l2,1,26
1_15,AABB,A,A,B,B,2,0.011456485564358307,SNA,l2,1,26
1_15,ABAA,A,B,A,A,1,-0.0034917846752567662,SNA,l2,1,26
1_15,ABAB,A,B,A,B,2,-0.0033356327032534193,SNA,l2,1,26
1_15,ABBA,A,B,B,A,2,0.018720349333780195,SNA,l2,1,26
1_15,ABBB,A,B,B,B,3,0.014028657422571804,SNA,l2,1,26
1_15,BAAA,B,A,A,A,1,-0.001870662492032697,SNA,l2,1,26
1_15,BAAB,B,A,A,B,2,-0.0013186630472377765,SNA,l2,1,26
1_15,BABA,B,A,B,A,2,-0.0018943199895477003,SNA,l2,1,26
1_15,BABB,B,A,B,B,3,-0.0013187279806120072,SNA,l2,1,26
1_15,BBAA,B,B,A,A,2,-0.0023156172202078167,SNA,l2,1,26
1_15,BBAB,B,B,A,B,3,-0.0016505683402970091,SNA,l2,1,26
1_15,BBBA,B,B,B,A,3,-0.0022305633588765657,SNA,l2,1,26
1_15,BBBB,B,B,B,B,4,-0.0016128182432525767,SNA,l2,1,26
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0059066545911065395,SNA,l2,1,26
1_15,J:weights_only,A,weights_only,A,A,1,-0.003341994222184841,SNA,l2,1,26
1_15,alpha_only,A,alpha,alpha,A,1,-0.0060133497561397605,SNA,l2,1,26
1_40,AAAA,A,A,A,A,0,-0.005899766310169436,SNA,l2,1,26
1_40,AAAB,A,A,A,B,1,-0.0055496062452500316,SNA,l2,1,26
1_40,AABA,A,A,B,A,1,0.01297341562855973,SNA,l2,1,26
1_40,AABB,A,A,B,B,2,0.007487747586639713,SNA,l2,1,26
1_40,ABAA,A,B,A,A,1,-0.006809743985624013,SNA,l2,1,26
1_40,ABAB,A,B,A,B,2,-0.005756007532258451,SNA,l2,1,26
1_40,ABBA,A,B,B,A,2,0.02073525955130519,SNA,l2,1,26
1_40,ABBB,A,B,B,B,3,0.013173640707726326,SNA,l2,1,26
1_40,BAAA,B,A,A,A,1,-0.00067283424394588,SNA,l2,1,26
1_40,BAAB,B,A,A,B,2,-0.0005568293307319361,SNA,l2,1,26
1_40,BABA,B,A,B,A,2,3.963755094084455e-05,SNA,l2,1,26
1_40,BABB,B,A,B,B,3,-4.204469600832504e-05,SNA,l2,1,26
1_40,BBAA,B,B,A,A,2,-0.0013847178630560287,SNA,l2,1,26
1_40,BBAB,B,B,A,B,3,-0.0011335996491400131,SNA,l2,1,26
1_40,BBBA,B,B,B,A,3,-0.0005083659845299068,SNA,l2,1,26
1_40,BBBB,B,B,B,B,4,-0.0005123952723832735,SNA,l2,1,26
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.008904906904562792,SNA,l2,1,26
1_40,J:weights_only,A,weights_only,A,A,1,-0.0029703377099075177,SNA,l2,1,26
1_40,alpha_only,A,alpha,alpha,A,1,-0.006084042858426571,SNA,l2,1,26
1_15,AAAA,A,A,A,A,0,-0.0017675196995579007,SNA,l2,1,27
1_15,AAAB,A,A,A,B,1,-0.0024341890654158275,SNA,l2,1,27
1_15,AABA,A,A,B,A,1,0.0169498154749163,SNA,l2,1,27
1_15,AABB,A,A,B,B,2,0.012386248370229704,SNA,l2,1,27
1_15,ABAA,A,B,A,A,1,-0.00047576927362491636,SNA,l2,1,27
1_15,ABAB,A,B,A,B,2,-0.001248594469971734,SNA,l2,1,27
1_15,ABBA,A,B,B,A,2,0.020130724276102317,SNA,l2,1,27
1_15,ABBB,A,B,B,B,3,0.015075141868915334,SNA,l2,1,27
1_15,BAAA,B,A,A,A,1,-0.0014910531394054032,SNA,l2,1,27
1_15,BAAB,B,A,A,B,2,-0.0012337496032918918,SNA,l2,1,27
1_15,BABA,B,A,B,A,2,-0.0010389549412075712,SNA,l2,1,27
1_15,BABB,B,A,B,B,3,-0.0007633063895832731,SNA,l2,1,27
1_15,BBAA,B,B,A,A,2,-0.0022750600944774053,SNA,l2,1,27
1_15,BBAB,B,B,A,B,3,-0.0018691546103704443,SNA,l2,1,27
1_15,BBBA,B,B,B,A,3,-0.00047441558181249586,SNA,l2,1,27
1_15,BBBB,B,B,B,B,4,-0.000254968067742935,SNA,l2,1,27
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0017680621632186672,SNA,l2,1,27
1_15,J:weights_only,A,weights_only,A,A,1,-8.896005799966939e-05,SNA,l2,1,27
1_15,alpha_only,A,alpha,alpha,A,1,-0.001904043970507738,SNA,l2,1,27
1_40,AAAA,A,A,A,A,0,-0.0017675196995579007,SNA,l2,1,27
1_40,AAAB,A,A,A,B,1,-0.0024904060251472867,SNA,l2,1,27
1_40,AABA,A,A,B,A,1,0.019006660701913907,SNA,l2,1,27
1_40,AABB,A,A,B,B,2,0.01208209224946847,SNA,l2,1,27
1_40,ABAA,A,B,A,A,1,0.00019263634537615288,SNA,l2,1,27
1_40,ABAB,A,B,A,B,2,-0.0009706122287986591,SNA,l2,1,27
1_40,ABBA,A,B,B,A,2,0.0288631263527379,SNA,l2,1,27
1_40,ABBB,A,B,B,B,3,0.01900288198091473,SNA,l2,1,27
1_40,BAAA,B,A,A,A,1,-0.001538134147830676,SNA,l2,1,27
1_40,BAAB,B,A,A,B,2,-0.0012528963319850136,SNA,l2,1,27
1_40,BABA,B,A,B,A,2,0.0005944137260860758,SNA,l2,1,27
1_40,BABB,B,A,B,B,3,0.00023599670076264692,SNA,l2,1,27
1_40,BBAA,B,B,A,A,2,-0.0018723896919093878,SNA,l2,1,27
1_40,BBAB,B,B,A,B,3,-0.00145368478084836,SNA,l2,1,27
1_40,BBBA,B,B,B,A,3,0.0010002236571171183,SNA,l2,1,27
1_40,BBBB,B,B,B,B,4,0.0005751346814821107,SNA,l2,1,27
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.0022451299832935982,SNA,l2,1,27
1_40,J:weights_only,A,weights_only,A,A,1,0.0010814844747414338,SNA,l2,1,27
1_40,alpha_only,A,alpha,alpha,A,1,-0.002049932162335718,SNA,l2,1,27
1_15,AAAA,A,A,A,A,0,-0.014110124615110638,SNA,l2,1,28
1_15,AAAB,A,A,A,B,1,-0.01304100854172579,SNA,l2,1,28
1_15,AABA,A,A,B,A,1,0.013839675452099194,SNA,l2,1,28
1_15,AABB,A,A,B,B,2,0.009922769458260644,SNA,l2,1,28
1_15,ABAA,A,B,A,A,1,-0.008517845534018444,SNA,l2,1,28
1_15,ABAB,A,B,A,B,2,-0.0071960571551840736,SNA,l2,1,28
1_15,ABBA,A,B,B,A,2,0.010989866535519564,SNA,l2,1,28
1_15,ABBB,A,B,B,B,3,0.008620566651471963,SNA,l2,1,28
1_15,BAAA,B,A,A,A,1,-0.006887442268137695,SNA,l2,1,28
1_15,BAAB,B,A,A,B,2,-0.0055105360203109586,SNA,l2,1,28
1_15,BABA,B,A,B,A,2,-0.0021564364990166625,SNA,l2,1,28
1_15,BABB,B,A,B,B,3,-0.001665499470899797,SNA,l2,1,28
1_15,BBAA,B,B,A,A,2,-0.006195995271755601,SNA,l2,1,28
1_15,BBAB,B,B,A,B,3,-0.004667465434704202,SNA,l2,1,28
1_15,BBBA,B,B,B,A,3,-0.004014466117335115,SNA,l2,1,28
1_15,BBBB,B,B,B,B,4,-0.0028598575996142883,SNA,l2,1,28
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.010314491898470056,SNA,l2,1,28
1_15,J:weights_only,A,weights_only,A,A,1,-0.012085319139644324,SNA,l2,1,28
1_15,alpha_only,A,alpha,alpha,A,1,-0.014236182292193162,SNA,l2,1,28
1_40,AAAA,A,A,A,A,0,-0.014110124615110638,SNA,l2,1,28
1_40,AAAB,A,A,A,B,1,-0.012671468201371232,SNA,l2,1,28
1_40,AABA,A,A,B,A,1,0.015879235890383828,SNA,l2,1,28
1_40,AABB,A,A,B,B,2,0.010391115553361672,SNA,l2,1,28
1_40,ABAA,A,B,A,A,1,-0.010463101435158682,SNA,l2,1,28
1_40,ABAB,A,B,A,B,2,-0.008252159629874882,SNA,l2,1,28
1_40,ABBA,A,B,B,A,2,0.02851748085124986,SNA,l2,1,28
1_40,ABBB,A,B,B,B,3,0.020347749907058253,SNA,l2,1,28
1_40,BAAA,B,A,A,A,1,-0.0017756669810345248,SNA,l2,1,28
1_40,BAAB,B,A,A,B,2,-0.0015564286275252842,SNA,l2,1,28
1_40,BABA,B,A,B,A,2,0.0002476315430784252,SNA,l2,1,28
1_40,BABB,B,A,B,B,3,9.344146191423272e-05,SNA,l2,1,28
1_40,BBAA,B,B,A,A,2,-0.0021399474399769534,SNA,l2,1,28
1_40,BBAB,B,B,A,B,3,-0.001611900349968144,SNA,l2,1,28
1_40,BBBA,B,B,B,A,3,-0.0002732629045353333,SNA,l2,1,28
1_40,BBBB,B,B,B,B,4,-0.00014171373060358682,SNA,l2,1,28
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.014802003999578197,SNA,l2,1,28
1_40,J:weights_only,A,weights_only,A,A,1,-0.01153957581188773,SNA,l2,1,28
1_40,alpha_only,A,alpha,alpha,A,1,-0.014320271893056175,SNA,l2,1,28
1_15,AAAA,A,A,A,A,0,-0.016191114396041317,SNA,l2,1,29
1_15,AAAB,A,A,A,B,1,-0.014468444482791762,SNA,l2,1,29
1_15,AABA,A,A,B,A,1,0.012780130675752042,SNA,l2,1,29
1_15,AABB,A,A,B,B,2,0.00795021029382969,SNA,l2,1,29
1_15,ABAA,A,B,A,A,1,-0.007134673295965661,SNA,l2,1,29
1_15,ABAB,A,B,A,B,2,-0.007051559104740722,SNA,l2,1,29
1_15,ABBA,A,B,B,A,2,0.015348126980818872,SNA,l2,1,29
1_15,ABBB,A,B,B,B,3,0.00977726813280127,SNA,l2,1,29
1_15,BAAA,B,A,A,A,1,-0.005424776840735978,SNA,l2,1,29
1_15,BAAB,B,A,A,B,2,-0.0037058213763545827,SNA,l2,1,29
1_15,BABA,B,A,B,A,2,-0.003300713840659926,SNA,l2,1,29
1_15,BABB,B,A,B,B,3,-0.0020586408425759856,SNA,l2,1,29
1_15,BBAA,B,B,A,A,2,-0.00514529462937122,SNA,l2,1,29
1_15,BBAB,B,B,A,B,3,-0.003522952546314071,SNA,l2,1,29
1_15,BBBA,B,B,B,A,3,-0.003422169797097787,SNA,l2,1,29
1_15,BBBB,B,B,B,B,4,-0.00215720557025602,SNA,l2,1,29
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.010565996071148729,SNA,l2,1,29
1_15,J:weights_only,A,weights_only,A,A,1,-0.012232290338716055,SNA,l2,1,29
1_15,alpha_only,A,alpha,alpha,A,1,-0.01639016158309409,SNA,l2,1,29
1_40,AAAA,A,A,A,A,0,-0.016191114396041317,SNA,l2,1,29
1_40,AAAB,A,A,A,B,1,-0.014242701664145567,SNA,l2,1,29
1_40,AABA,A,A,B,A,1,0.012162444058856905,SNA,l2,1,29
1_40,AABB,A,A,B,B,2,0.0061136452582996135,SNA,l2,1,29
1_40,ABAA,A,B,A,A,1,-0.00782484631117282,SNA,l2,1,29
1_40,ABAB,A,B,A,B,2,-0.007400856808804219,SNA,l2,1,29
1_40,ABBA,A,B,B,A,2,0.022058261080060607,SNA,l2,1,29
1_40,ABBB,A,B,B,B,3,0.013627104245074215,SNA,l2,1,29
1_40,BAAA,B,A,A,A,1,-0.0021074567962716217,SNA,l2,1,29
1_40,BAAB,B,A,A,B,2,-0.0014424360704129032,SNA,l2,1,29
1_40,BABA,B,A,B,A,2,-0.0019994281853597195,SNA,l2,1,29
1_40,BABB,B,A,B,B,3,-0.0013155507407830698,SNA,l2,1,29
1_40,BBAA,B,B,A,A,2,-0.0022897914507366483,SNA,l2,1,29
1_40,BBAB,B,B,A,B,3,-0.0015158780094892488,SNA,l2,1,29
1_40,BBBA,B,B,B,A,3,-0.002394127264989949,SNA,l2,1,29
1_40,BBBB,B,B,B,B,4,-0.0015066314663026172,SNA,l2,1,29
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.012886936825045454,SNA,l2,1,29
1_40,J:weights_only,A,weights_only,A,A,1,-0.010632055039951098,SNA,l2,1,29
