pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_40,AABA,A,A,B,A,1,0.022607309578939444,LR,l2,0,22
1_40,AABB,A,A,B,B,2,0.014612609383259987,LR,l2,0,22
1_40,ABAA,A,B,A,A,1,0.0031510590586025468,LR,l2,0,22
1_40,ABAB,A,B,A,B,2,0.0020602093055779435,LR,l2,0,22
1_40,ABBA,A,B,B,A,2,0.03831604121303344,LR,l2,0,22
1_40,ABBB,A,B,B,B,3,0.025972168840203334,LR,l2,0,22
1_40,BAAA,B,A,A,A,1,0.00046734641398816514,LR,l2,0,22
1_40,BAAB,B,A,A,B,2,0.00013911288638721836,LR,l2,0,22
1_40,BABA,B,A,B,A,2,0.0013058635415545198,LR,l2,0,22
1_40,BABB,B,A,B,B,3,0.0008928817202775133,LR,l2,0,22
1_40,BBAA,B,B,A,A,2,-0.000494244092419454,LR,l2,0,22
1_40,BBAB,B,B,A,B,3,-0.00045314025285302274,LR,l2,0,22
1_40,BBBA,B,B,B,A,3,0.0003599049386531141,LR,l2,0,22
1_40,BBBB,B,B,B,B,4,0.0004607357051068408,LR,l2,0,22
1_40,J:gate2_only,A,gate2_only,A,A,1,0.0010904657083365744,LR,l2,0,22
1_40,J:weights_only,A,weights_only,A,A,1,-0.004692920046173145,LR,l2,0,22
1_15,AAAA,A,A,A,A,0,-0.016111447447561197,LR,l2,0,23
1_15,AAAB,A,A,A,B,1,-0.014257135228270332,LR,l2,0,23
1_15,AABA,A,A,B,A,1,0.005599439625234653,LR,l2,0,23
1_15,AABB,A,A,B,B,2,0.003985871934983831,LR,l2,0,23
1_15,ABAA,A,B,A,A,1,-0.007461718495172995,LR,l2,0,23
1_15,ABAB,A,B,A,B,2,-0.006845789407385541,LR,l2,0,23
1_15,ABBA,A,B,B,A,2,0.010770958907380824,LR,l2,0,23
1_15,ABBB,A,B,B,B,3,0.008408085527031057,LR,l2,0,23
1_15,BAAA,B,A,A,A,1,-0.0036077359577633295,LR,l2,0,23
1_15,BAAB,B,A,A,B,2,-0.00333433964499819,LR,l2,0,23
1_15,BABA,B,A,B,A,2,-0.0020447174469288335,LR,l2,0,23
1_15,BABB,B,A,B,B,3,-0.0016926109744976542,LR,l2,0,23
1_15,BBAA,B,B,A,A,2,-0.003669678769881195,LR,l2,0,23
1_15,BBAB,B,B,A,B,3,-0.0033252681373502923,LR,l2,0,23
1_15,BBBA,B,B,B,A,3,-0.000908381895507871,LR,l2,0,23
1_15,BBBB,B,B,B,B,4,-0.0006970586665599857,LR,l2,0,23
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.009864315989798892,LR,l2,0,23
1_15,J:weights_only,A,weights_only,A,A,1,-0.011305263674645627,LR,l2,0,23
1_40,AAAA,A,A,A,A,0,-0.016111447447561197,LR,l2,0,23
1_40,AAAB,A,A,A,B,1,-0.01394653615339287,LR,l2,0,23
1_40,AABA,A,A,B,A,1,0.011118344393238938,LR,l2,0,23
1_40,AABB,A,A,B,B,2,0.006224007783869719,LR,l2,0,23
1_40,ABAA,A,B,A,A,1,-0.007625954679856555,LR,l2,0,23
1_40,ABAB,A,B,A,B,2,-0.007920498572480674,LR,l2,0,23
1_40,ABBA,A,B,B,A,2,0.03439839294538736,LR,l2,0,23
1_40,ABBB,A,B,B,B,3,0.021239271264387752,LR,l2,0,23
1_40,BAAA,B,A,A,A,1,-0.003093746018056303,LR,l2,0,23
1_40,BAAB,B,A,A,B,2,-0.0023967491829362756,LR,l2,0,23
1_40,BABA,B,A,B,A,2,-0.001854697187610282,LR,l2,0,23
1_40,BABB,B,A,B,B,3,-0.0011323882458709649,LR,l2,0,23
1_40,BBAA,B,B,A,A,2,-0.0035457890499268957,LR,l2,0,23
1_40,BBAB,B,B,A,B,3,-0.002957902696163005,LR,l2,0,23
1_40,BBBA,B,B,B,A,3,-0.0013133498433022391,LR,l2,0,23
1_40,BBBB,B,B,B,B,4,-0.0010595460153346148,LR,l2,0,23
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.010768944601757537,LR,l2,0,23
1_40,J:weights_only,A,weights_only,A,A,1,-0.011325922250994526,LR,l2,0,23
1_15,AAAA,A,A,A,A,0,-0.02282266720693249,LR,l2,0,24
1_15,AAAB,A,A,A,B,1,-0.01873541384718589,LR,l2,0,24
1_15,AABA,A,A,B,A,1,0.003793513031565663,LR,l2,0,24
1_15,AABB,A,A,B,B,2,0.002164543505721463,LR,l2,0,24
1_15,ABAA,A,B,A,A,1,-0.010567954975271987,LR,l2,0,24
1_15,ABAB,A,B,A,B,2,-0.007809208407953587,LR,l2,0,24
1_15,ABBA,A,B,B,A,2,0.009792529252296829,LR,l2,0,24
1_15,ABBB,A,B,B,B,3,0.00768377736267015,LR,l2,0,24
1_15,BAAA,B,A,A,A,1,-0.0021161184775201096,LR,l2,0,24
1_15,BAAB,B,A,A,B,2,-0.00161638312408384,LR,l2,0,24
1_15,BABA,B,A,B,A,2,0.002965224642889212,LR,l2,0,24
1_15,BABB,B,A,B,B,3,0.001990552877897719,LR,l2,0,24
1_15,BBAA,B,B,A,A,2,-0.0030694220642314145,LR,l2,0,24
1_15,BBAB,B,B,A,B,3,-0.0021481374836774887,LR,l2,0,24
1_15,BBBA,B,B,B,A,3,0.0027107183302039883,LR,l2,0,24
1_15,BBBB,B,B,B,B,4,0.001992497429653865,LR,l2,0,24
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.014127016722027905,LR,l2,0,24
1_15,J:weights_only,A,weights_only,A,A,1,-0.014754923611762418,LR,l2,0,24
1_40,AAAA,A,A,A,A,0,-0.02282266720693249,LR,l2,0,24
1_40,AAAB,A,A,A,B,1,-0.018081382491979027,LR,l2,0,24
1_40,AABA,A,A,B,A,1,0.010529955917394139,LR,l2,0,24
1_40,AABB,A,A,B,B,2,0.006113730760072755,LR,l2,0,24
1_40,ABAA,A,B,A,A,1,-0.01379514946733049,LR,l2,0,24
1_40,ABAB,A,B,A,B,2,-0.008059441762759112,LR,l2,0,24
1_40,ABBA,A,B,B,A,2,0.021763014817705147,LR,l2,0,24
1_40,ABBB,A,B,B,B,3,0.015692508696860917,LR,l2,0,24
1_40,BAAA,B,A,A,A,1,-0.0011705444939537025,LR,l2,0,24
1_40,BAAB,B,A,A,B,2,-0.0010503862029776106,LR,l2,0,24
1_40,BABA,B,A,B,A,2,-7.232521024010337e-05,LR,l2,0,24
1_40,BABB,B,A,B,B,3,-0.00010920955553023755,LR,l2,0,24
1_40,BBAA,B,B,A,A,2,-0.0022209444755571673,LR,l2,0,24
1_40,BBAB,B,B,A,B,3,-0.0014701648668198294,LR,l2,0,24
1_40,BBBA,B,B,B,A,3,-0.0008838791955821964,LR,l2,0,24
1_40,BBBB,B,B,B,B,4,-0.0005526209235878496,LR,l2,0,24
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.013484828669955231,LR,l2,0,24
1_40,J:weights_only,A,weights_only,A,A,1,-0.021931354429317675,LR,l2,0,24
1_15,AAAA,A,A,A,A,0,-0.006996691389268263,LR,l2,0,25
1_15,AAAB,A,A,A,B,1,-0.005915349789337352,LR,l2,0,25
1_15,AABA,A,A,B,A,1,0.015540650646126128,LR,l2,0,25
1_15,AABB,A,A,B,B,2,0.009875663338263245,LR,l2,0,25
1_15,ABAA,A,B,A,A,1,-0.0005341861655686644,LR,l2,0,25
1_15,ABAB,A,B,A,B,2,-0.0003962030397649549,LR,l2,0,25
1_15,ABBA,A,B,B,A,2,0.01917342280418437,LR,l2,0,25
1_15,ABBB,A,B,B,B,3,0.013168912237259906,LR,l2,0,25
1_15,BAAA,B,A,A,A,1,-0.005375171083796113,LR,l2,0,25
1_15,BAAB,B,A,A,B,2,-0.0040377544904247106,LR,l2,0,25
1_15,BABA,B,A,B,A,2,0.0022530274911068677,LR,l2,0,25
1_15,BABB,B,A,B,B,3,0.0011699958861250042,LR,l2,0,25
1_15,BBAA,B,B,A,A,2,-0.00364659754661523,LR,l2,0,25
1_15,BBAB,B,B,A,B,3,-0.002424758122389809,LR,l2,0,25
1_15,BBBA,B,B,B,A,3,0.003666595747340965,LR,l2,0,25
1_15,BBBB,B,B,B,B,4,0.002451171704572248,LR,l2,0,25
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0011420946868140511,LR,l2,0,25
1_15,J:weights_only,A,weights_only,A,A,1,-0.005409920223133049,LR,l2,0,25
1_40,AAAA,A,A,A,A,0,-0.006996691389268263,LR,l2,0,25
1_40,AAAB,A,A,A,B,1,-0.0055637888608458,LR,l2,0,25
1_40,AABA,A,A,B,A,1,0.022528096679248804,LR,l2,0,25
1_40,AABB,A,A,B,B,2,0.013346504173194879,LR,l2,0,25
1_40,ABAA,A,B,A,A,1,0.0033524573415222836,LR,l2,0,25
1_40,ABAB,A,B,A,B,2,0.0018246566220988037,LR,l2,0,25
1_40,ABBA,A,B,B,A,2,0.04006020791929655,LR,l2,0,25
1_40,ABBB,A,B,B,B,3,0.024530095512444002,LR,l2,0,25
1_40,BAAA,B,A,A,A,1,-0.0006259357385627884,LR,l2,0,25
1_40,BAAB,B,A,A,B,2,-0.0006478006030386705,LR,l2,0,25
1_40,BABA,B,A,B,A,2,0.0006636308113397352,LR,l2,0,25
1_40,BABB,B,A,B,B,3,0.00012218917530869882,LR,l2,0,25
1_40,BBAA,B,B,A,A,2,1.7589518612881257e-05,LR,l2,0,25
1_40,BBAB,B,B,A,B,3,-0.0001175622790962894,LR,l2,0,25
1_40,BBBA,B,B,B,A,3,0.002015629614370619,LR,l2,0,25
1_40,BBBB,B,B,B,B,4,0.001072328583259158,LR,l2,0,25
1_40,J:gate2_only,A,gate2_only,A,A,1,0.0019999072637581004,LR,l2,0,25
1_40,J:weights_only,A,weights_only,A,A,1,-0.005404250477083483,LR,l2,0,25
1_15,AAAA,A,A,A,A,0,-0.015320804866708376,LR,l2,0,26
1_15,AAAB,A,A,A,B,1,-0.01191780351239667,LR,l2,0,26
1_15,AABA,A,A,B,A,1,0.009613073844331119,LR,l2,0,26
1_15,AABB,A,A,B,B,2,0.006461035677068785,LR,l2,0,26
1_15,ABAA,A,B,A,A,1,-0.0027543771346926304,LR,l2,0,26
1_15,ABAB,A,B,A,B,2,-0.0018837657402334255,LR,l2,0,26
1_15,ABBA,A,B,B,A,2,0.012760705358038263,LR,l2,0,26
1_15,ABBB,A,B,B,B,3,0.009368200288696312,LR,l2,0,26
1_15,BAAA,B,A,A,A,1,-0.0023141536046704875,LR,l2,0,26
1_15,BAAB,B,A,A,B,2,-0.002193690908853296,LR,l2,0,26
1_15,BABA,B,A,B,A,2,-0.0014816910958242904,LR,l2,0,26
1_15,BABB,B,A,B,B,3,-0.0011729490338525375,LR,l2,0,26
1_15,BBAA,B,B,A,A,2,-0.0012841524014584953,LR,l2,0,26
1_15,BBAB,B,B,A,B,3,-0.001349122577437093,LR,l2,0,26
1_15,BBBA,B,B,B,A,3,0.0006222886402462376,LR,l2,0,26
1_15,BBBB,B,B,B,B,4,0.0001789360103147305,LR,l2,0,26
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.003935375587133079,LR,l2,0,26
1_15,J:weights_only,A,weights_only,A,A,1,-0.011318746138920166,LR,l2,0,26
1_40,AAAA,A,A,A,A,0,-0.015320804866708376,LR,l2,0,26
1_40,AAAB,A,A,A,B,1,-0.011776001028434502,LR,l2,0,26
1_40,AABA,A,A,B,A,1,0.013146908436883232,LR,l2,0,26
1_40,AABB,A,A,B,B,2,0.00712377642162476,LR,l2,0,26
1_40,ABAA,A,B,A,A,1,-0.00698328708073116,LR,l2,0,26
1_40,ABAB,A,B,A,B,2,-0.00523477186557749,LR,l2,0,26
1_40,ABBA,A,B,B,A,2,0.029814489680570547,LR,l2,0,26
1_40,ABBB,A,B,B,B,3,0.01783229910014184,LR,l2,0,26
1_40,BAAA,B,A,A,A,1,-0.003704312074996536,LR,l2,0,26
1_40,BAAB,B,A,A,B,2,-0.0030207723205726176,LR,l2,0,26
1_40,BABA,B,A,B,A,2,-0.0004786158435260729,LR,l2,0,26
1_40,BABB,B,A,B,B,3,-0.0007724864171650575,LR,l2,0,26
1_40,BBAA,B,B,A,A,2,-0.004638881703289601,LR,l2,0,26
1_40,BBAB,B,B,A,B,3,-0.003667776434821296,LR,l2,0,26
1_40,BBBA,B,B,B,A,3,-0.0010864707111766865,LR,l2,0,26
1_40,BBBB,B,B,B,B,4,-0.001270599272853404,LR,l2,0,26
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.007987844962603493,LR,l2,0,26
1_40,J:weights_only,A,weights_only,A,A,1,-0.012551446123457106,LR,l2,0,26
1_15,AAAA,A,A,A,A,0,-0.007750262361244815,LR,l2,0,27
1_15,AAAB,A,A,A,B,1,-0.005560736944923262,LR,l2,0,27
1_15,AABA,A,A,B,A,1,0.009147711231880322,LR,l2,0,27
1_15,AABB,A,A,B,B,2,0.006811057127941483,LR,l2,0,27
1_15,ABAA,A,B,A,A,1,-0.0025889585501928814,LR,l2,0,27
1_15,ABAB,A,B,A,B,2,-0.0015496569759869488,LR,l2,0,27
1_15,ABBA,A,B,B,A,2,0.015853656113349893,LR,l2,0,27
1_15,ABBB,A,B,B,B,3,0.012032790516467898,LR,l2,0,27
1_15,BAAA,B,A,A,A,1,-0.0016534280675065693,LR,l2,0,27
1_15,BAAB,B,A,A,B,2,-0.0013859948512473747,LR,l2,0,27
1_15,BABA,B,A,B,A,2,-0.002644318426730663,LR,l2,0,27
1_15,BABB,B,A,B,B,3,-0.0020083348565105765,LR,l2,0,27
1_15,BBAA,B,B,A,A,2,-0.0015741519761887518,LR,l2,0,27
1_15,BBAB,B,B,A,B,3,-0.001402012490157618,LR,l2,0,27
1_15,BBBA,B,B,B,A,3,-0.0031009432526078406,LR,l2,0,27
1_15,BBBB,B,B,B,B,4,-0.0023806487279121862,LR,l2,0,27
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.004097473683146448,LR,l2,0,27
1_15,J:weights_only,A,weights_only,A,A,1,-0.005605147469516047,LR,l2,0,27
1_40,AAAA,A,A,A,A,0,-0.007750262361244815,LR,l2,0,27
1_40,AAAB,A,A,A,B,1,-0.005280616288149964,LR,l2,0,27
1_40,AABA,A,A,B,A,1,0.015625360944652195,LR,l2,0,27
1_40,AABB,A,A,B,B,2,0.00987590838090887,LR,l2,0,27
1_40,ABAA,A,B,A,A,1,-0.0019205508628274998,LR,l2,0,27
1_40,ABAB,A,B,A,B,2,-0.0012540976596291042,LR,l2,0,27
1_40,ABBA,A,B,B,A,2,0.027776859208184145,LR,l2,0,27
1_40,ABBB,A,B,B,B,3,0.01783380847822358,LR,l2,0,27
1_40,BAAA,B,A,A,A,1,-0.00037974551969358354,LR,l2,0,27
1_40,BAAB,B,A,A,B,2,-0.0004699745160418784,LR,l2,0,27
1_40,BABA,B,A,B,A,2,2.613076750543619e-05,LR,l2,0,27
1_40,BABB,B,A,B,B,3,-0.00018059734086065156,LR,l2,0,27
1_40,BBAA,B,B,A,A,2,3.5928453975704047e-05,LR,l2,0,27
1_40,BBAB,B,B,A,B,3,-0.00030699787256527106,LR,l2,0,27
1_40,BBBA,B,B,B,A,3,-0.0003809090107133678,LR,l2,0,27
1_40,BBBB,B,B,B,B,4,-0.00047207972459707785,LR,l2,0,27
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.003507487417618033,LR,l2,0,27
1_40,J:weights_only,A,weights_only,A,A,1,-0.00590764734626309,LR,l2,0,27
1_15,AAAA,A,A,A,A,0,-0.005520219179831501,LR,l2,0,28
1_15,AAAB,A,A,A,B,1,-0.004126480446526331,LR,l2,0,28
1_15,AABA,A,A,B,A,1,0.015983784215843868,LR,l2,0,28
1_15,AABB,A,A,B,B,2,0.011108262808695672,LR,l2,0,28
1_15,ABAA,A,B,A,A,1,0.002742101315761507,LR,l2,0,28
1_15,ABAB,A,B,A,B,2,0.0024646885819283736,LR,l2,0,28
1_15,ABBA,A,B,B,A,2,0.02026584183041356,LR,l2,0,28
1_15,ABBB,A,B,B,B,3,0.014727945428526602,LR,l2,0,28
1_15,BAAA,B,A,A,A,1,-0.003032475447881294,LR,l2,0,28
1_15,BAAB,B,A,A,B,2,-0.002278999930847934,LR,l2,0,28
1_15,BABA,B,A,B,A,2,0.0007424773491617771,LR,l2,0,28
1_15,BABB,B,A,B,B,3,0.00048594788969278063,LR,l2,0,28
1_15,BBAA,B,B,A,A,2,-0.0023661077901439144,LR,l2,0,28
1_15,BBAB,B,B,A,B,3,-0.001655522602530055,LR,l2,0,28
1_15,BBBA,B,B,B,A,3,0.0015474446919608764,LR,l2,0,28
1_15,BBBB,B,B,B,B,4,0.001141105834117926,LR,l2,0,28
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0012056647750892228,LR,l2,0,28
1_15,J:weights_only,A,weights_only,A,A,1,-0.0016029098673929253,LR,l2,0,28
1_40,AAAA,A,A,A,A,0,-0.005520219179831501,LR,l2,0,28
1_40,AAAB,A,A,A,B,1,-0.0041504436847436925,LR,l2,0,28
1_40,AABA,A,A,B,A,1,0.020024598342891598,LR,l2,0,28
1_40,AABB,A,A,B,B,2,0.013236492172182637,LR,l2,0,28
1_40,ABAA,A,B,A,A,1,0.0025507105067892138,LR,l2,0,28
1_40,ABAB,A,B,A,B,2,0.002295091015736599,LR,l2,0,28
1_40,ABBA,A,B,B,A,2,0.03311267623106154,LR,l2,0,28
1_40,ABBB,A,B,B,B,3,0.02224988017465947,LR,l2,0,28
1_40,BAAA,B,A,A,A,1,-0.0027731106832719087,LR,l2,0,28
1_40,BAAB,B,A,A,B,2,-0.0017792609275023602,LR,l2,0,28
1_40,BABA,B,A,B,A,2,-0.0010033326486469439,LR,l2,0,28
1_40,BABB,B,A,B,B,3,-0.0005369883228568272,LR,l2,0,28
1_40,BBAA,B,B,A,A,2,-0.0034973971213047308,LR,l2,0,28
1_40,BBAB,B,B,A,B,3,-0.001989360180895012,LR,l2,0,28
1_40,BBBA,B,B,B,A,3,-0.0023619464158447035,LR,l2,0,28
1_40,BBBB,B,B,B,B,4,-0.001052578933288742,LR,l2,0,28
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.0011025316306741096,LR,l2,0,28
1_40,J:weights_only,A,weights_only,A,A,1,-0.00132633567019244,LR,l2,0,28
1_15,AAAA,A,A,A,A,0,-0.006647899796866995,LR,l2,0,29
1_15,AAAB,A,A,A,B,1,-0.00632237288546192,LR,l2,0,29
1_15,AABA,A,A,B,A,1,0.013921901114488796,LR,l2,0,29
1_15,AABB,A,A,B,B,2,0.009344595105056157,LR,l2,0,29
1_15,ABAA,A,B,A,A,1,0.0020964805757770037,LR,l2,0,29
1_15,ABAB,A,B,A,B,2,0.0011570437440803832,LR,l2,0,29
1_15,ABBA,A,B,B,A,2,0.02370885339957558,LR,l2,0,29
1_15,ABBB,A,B,B,B,3,0.016979317830388953,LR,l2,0,29
1_15,BAAA,B,A,A,A,1,-0.0027549063595384686,LR,l2,0,29
1_15,BAAB,B,A,A,B,2,-0.001697669135122454,LR,l2,0,29
1_15,BABA,B,A,B,A,2,-0.0035128636234406274,LR,l2,0,29
1_15,BABB,B,A,B,B,3,-0.0021624439138651654,LR,l2,0,29
1_15,BBAA,B,B,A,A,2,-0.0035522211905861024,LR,l2,0,29
1_15,BBAB,B,B,A,B,3,-0.0023902399897117533,LR,l2,0,29
1_15,BBBA,B,B,B,A,3,-0.003920160537291543,LR,l2,0,29
1_15,BBBB,B,B,B,B,4,-0.0025434309794763986,LR,l2,0,29
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0007171192485327431,LR,l2,0,29
1_15,J:weights_only,A,weights_only,A,A,1,-0.0035978113859746487,LR,l2,0,29
1_40,AAAA,A,A,A,A,0,-0.006647899796866995,LR,l2,0,29
1_40,AAAB,A,A,A,B,1,-0.006283792912508249,LR,l2,0,29
1_40,AABA,A,A,B,A,1,0.01694356027471929,LR,l2,0,29
1_40,AABB,A,A,B,B,2,0.009587359361750153,LR,l2,0,29
1_40,ABAA,A,B,A,A,1,0.002127528986412003,LR,l2,0,29
1_40,ABAB,A,B,A,B,2,0.0007444107137961675,LR,l2,0,29
1_40,ABBA,A,B,B,A,2,0.030938627972955927,LR,l2,0,29
1_40,ABBB,A,B,B,B,3,0.019158546289291253,LR,l2,0,29
1_40,BAAA,B,A,A,A,1,-0.002402124521062975,LR,l2,0,29
1_40,BAAB,B,A,A,B,2,-0.001653275392791301,LR,l2,0,29
1_40,BABA,B,A,B,A,2,-0.0014860911051468254,LR,l2,0,29
1_40,BABB,B,A,B,B,3,-0.0008060455145746217,LR,l2,0,29
1_40,BBAA,B,B,A,A,2,-0.0022546568262049854,LR,l2,0,29
1_40,BBAB,B,B,A,B,3,-0.0014899122707705693,LR,l2,0,29
1_40,BBBA,B,B,B,A,3,-0.0009545403332080377,LR,l2,0,29
1_40,BBBB,B,B,B,B,4,-0.00039431711338114127,LR,l2,0,29
1_40,J:gate2_only,A,gate2_only,A,A,1,0.000285031427741726,LR,l2,0,29
1_40,J:weights_only,A,weights_only,A,A,1,-0.0037462153772509863,LR,l2,0,29
1_15,AAAA,A,A,A,A,0,-0.004008367093502091,LR,l2,0,30
1_15,AAAB,A,A,A,B,1,-0.004046719112546829,LR,l2,0,30
1_15,AABA,A,A,B,A,1,0.018089260180359376,LR,l2,0,30
1_15,AABB,A,A,B,B,2,0.014057154444064277,LR,l2,0,30
1_15,ABAA,A,B,A,A,1,0.0044154941020749985,LR,l2,0,30
1_15,ABAB,A,B,A,B,2,0.0037629146742002785,LR,l2,0,30
1_15,ABBA,A,B,B,A,2,0.01813391662025643,LR,l2,0,30
1_15,ABBB,A,B,B,B,3,0.014661546141320958,LR,l2,0,30
1_15,BAAA,B,A,A,A,1,-0.0010293026036289122,LR,l2,0,30
1_15,BAAB,B,A,A,B,2,-0.00046252327006361454,LR,l2,0,30
1_15,BABA,B,A,B,A,2,0.0032830949288424898,LR,l2,0,30
1_15,BABB,B,A,B,B,3,0.0027788517777189523,LR,l2,0,30
1_15,BBAA,B,B,A,A,2,-0.00019525749453534462,LR,l2,0,30
1_15,BBAB,B,B,A,B,3,0.00021647650567869353,LR,l2,0,30
1_15,BBBA,B,B,B,A,3,0.002890999474758565,LR,l2,0,30
1_15,BBBB,B,B,B,B,4,0.0024226639769377185,LR,l2,0,30
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0028286312879039427,LR,l2,0,30
1_15,J:weights_only,A,weights_only,A,A,1,6.986441796493242e-05,LR,l2,0,30
1_40,AAAA,A,A,A,A,0,-0.004008367093502091,LR,l2,0,30
1_40,AAAB,A,A,A,B,1,-0.004600413514953262,LR,l2,0,30
1_40,AABA,A,A,B,A,1,0.021862149818142856,LR,l2,0,30
1_40,AABB,A,A,B,B,2,0.014206748496189915,LR,l2,0,30
1_40,ABAA,A,B,A,A,1,0.0033921405025718865,LR,l2,0,30
1_40,ABAB,A,B,A,B,2,0.00262712870239878,LR,l2,0,30
1_40,ABBA,A,B,B,A,2,0.01751002149802349,LR,l2,0,30
1_40,ABBB,A,B,B,B,3,0.016345316396275133,LR,l2,0,30
1_40,BAAA,B,A,A,A,1,0.0014945925730538556,LR,l2,0,30
1_40,BAAB,B,A,A,B,2,0.0008708684068644809,LR,l2,0,30
1_40,BABA,B,A,B,A,2,0.0032137362759094056,LR,l2,0,30
