pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_40,AAAB,A,A,A,B,1,-0.013794792825046228,LR,l2,2,22
1_40,AABA,A,A,B,A,1,0.0171219601360549,LR,l2,2,22
1_40,AABB,A,A,B,B,2,0.009664188422945088,LR,l2,2,22
1_40,ABAA,A,B,A,A,1,-0.005617057814992264,LR,l2,2,22
1_40,ABAB,A,B,A,B,2,-0.004713051223333734,LR,l2,2,22
1_40,ABBA,A,B,B,A,2,0.03700339563983488,LR,l2,2,22
1_40,ABBB,A,B,B,B,3,0.022284794841719666,LR,l2,2,22
1_40,BAAA,B,A,A,A,1,-0.0019334005661029597,LR,l2,2,22
1_40,BAAB,B,A,A,B,2,-0.0014347208872872374,LR,l2,2,22
1_40,BABA,B,A,B,A,2,0.0008747099793014529,LR,l2,2,22
1_40,BABB,B,A,B,B,3,0.00024034076915167767,LR,l2,2,22
1_40,BBAA,B,B,A,A,2,-0.002850961827214901,LR,l2,2,22
1_40,BBAB,B,B,A,B,3,-0.0020923672914485714,LR,l2,2,22
1_40,BBBA,B,B,B,A,3,5.01774629391542e-05,LR,l2,2,22
1_40,BBBB,B,B,B,B,4,-0.00027742183826780795,LR,l2,2,22
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.00826201087354513,LR,l2,2,22
1_40,J:weights_only,A,weights_only,A,A,1,-0.013958493873291223,LR,l2,2,22
1_15,AAAA,A,A,A,A,0,-0.015798101949666618,LR,l2,2,23
1_15,AAAB,A,A,A,B,1,-0.012516369604856071,LR,l2,2,23
1_15,AABA,A,A,B,A,1,0.007177108648118257,LR,l2,2,23
1_15,AABB,A,A,B,B,2,0.00304924495193973,LR,l2,2,23
1_15,ABAA,A,B,A,A,1,-0.005252093166671881,LR,l2,2,23
1_15,ABAB,A,B,A,B,2,-0.004270087347949064,LR,l2,2,23
1_15,ABBA,A,B,B,A,2,0.010616557810221427,LR,l2,2,23
1_15,ABBB,A,B,B,B,3,0.00610494440389229,LR,l2,2,23
1_15,BAAA,B,A,A,A,1,-0.007914942968790965,LR,l2,2,23
1_15,BAAB,B,A,A,B,2,-0.006179376133701861,LR,l2,2,23
1_15,BABA,B,A,B,A,2,0.0031943376394880196,LR,l2,2,23
1_15,BABB,B,A,B,B,3,0.0014200675911265255,LR,l2,2,23
1_15,BBAA,B,B,A,A,2,-0.00426580011213879,LR,l2,2,23
1_15,BBAB,B,B,A,B,3,-0.0032642040046222134,LR,l2,2,23
1_15,BBBA,B,B,B,A,3,0.0042473677559570445,LR,l2,2,23
1_15,BBBB,B,B,B,B,4,0.002335792251508131,LR,l2,2,23
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.007198121193713627,LR,l2,2,23
1_15,J:weights_only,A,weights_only,A,A,1,-0.011521744438280038,LR,l2,2,23
1_40,AAAA,A,A,A,A,0,-0.015798101949666618,LR,l2,2,23
1_40,AAAB,A,A,A,B,1,-0.012386432063018198,LR,l2,2,23
1_40,AABA,A,A,B,A,1,0.011626634594513484,LR,l2,2,23
1_40,AABB,A,A,B,B,2,0.005061302994851909,LR,l2,2,23
1_40,ABAA,A,B,A,A,1,-0.003249186964054462,LR,l2,2,23
1_40,ABAB,A,B,A,B,2,-0.0031975167743140353,LR,l2,2,23
1_40,ABBA,A,B,B,A,2,0.03127048324092323,LR,l2,2,23
1_40,ABBB,A,B,B,B,3,0.017146612636469914,LR,l2,2,23
1_40,BAAA,B,A,A,A,1,-0.0035090686802644257,LR,l2,2,23
1_40,BAAB,B,A,A,B,2,-0.002479231138670268,LR,l2,2,23
1_40,BABA,B,A,B,A,2,0.00016787615086410053,LR,l2,2,23
1_40,BABB,B,A,B,B,3,-0.0001947421024817588,LR,l2,2,23
1_40,BBAA,B,B,A,A,2,-0.0034298249246393154,LR,l2,2,23
1_40,BBAB,B,B,A,B,3,-0.0022517500040632947,LR,l2,2,23
1_40,BBBA,B,B,B,A,3,0.001742436376260818,LR,l2,2,23
1_40,BBBB,B,B,B,B,4,0.0007523645326583668,LR,l2,2,23
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.007272174345690365,LR,l2,2,23
1_40,J:weights_only,A,weights_only,A,A,1,-0.012192697424967083,LR,l2,2,23
1_15,AAAA,A,A,A,A,0,0.002626009725269177,LR,l2,2,24
1_15,AAAB,A,A,A,B,1,0.000572318696326162,LR,l2,2,24
1_15,AABA,A,A,B,A,1,0.026229215276093242,LR,l2,2,24
1_15,AABB,A,A,B,B,2,0.017153605082097515,LR,l2,2,24
1_15,ABAA,A,B,A,A,1,0.007142879668139593,LR,l2,2,24
1_15,ABAB,A,B,A,B,2,0.004571889073423243,LR,l2,2,24
1_15,ABBA,A,B,B,A,2,0.024771270665997925,LR,l2,2,24
1_15,ABBB,A,B,B,B,3,0.016587358704792644,LR,l2,2,24
1_15,BAAA,B,A,A,A,1,-0.004598129869267544,LR,l2,2,24
1_15,BAAB,B,A,A,B,2,-0.0035334213950999932,LR,l2,2,24
1_15,BABA,B,A,B,A,2,-0.00304596000544626,LR,l2,2,24
1_15,BABB,B,A,B,B,3,-0.002417898639337745,LR,l2,2,24
1_15,BBAA,B,B,A,A,2,-0.004332586126737603,LR,l2,2,24
1_15,BBAB,B,B,A,B,3,-0.0032547845446021023,LR,l2,2,24
1_15,BBBA,B,B,B,A,3,-0.003252307996586934,LR,l2,2,24
1_15,BBBB,B,B,B,B,4,-0.0023494849284504083,LR,l2,2,24
1_15,J:gate2_only,A,gate2_only,A,A,1,0.007493539989258812,LR,l2,2,24
1_15,J:weights_only,A,weights_only,A,A,1,0.003948448392822305,LR,l2,2,24
1_40,AAAA,A,A,A,A,0,0.002626009725269177,LR,l2,2,24
1_40,AAAB,A,A,A,B,1,-4.483102686674262e-05,LR,l2,2,24
1_40,AABA,A,A,B,A,1,0.030264012864941865,LR,l2,2,24
1_40,AABB,A,A,B,B,2,0.01785600569335727,LR,l2,2,24
1_40,ABAA,A,B,A,A,1,0.010936700541892086,LR,l2,2,24
1_40,ABAB,A,B,A,B,2,0.006534854453094896,LR,l2,2,24
1_40,ABBA,A,B,B,A,2,0.03500051909463174,LR,l2,2,24
1_40,ABBB,A,B,B,B,3,0.02140137274860762,LR,l2,2,24
1_40,BAAA,B,A,A,A,1,-0.0006359272035346476,LR,l2,2,24
1_40,BAAB,B,A,A,B,2,-0.00040501610483853376,LR,l2,2,24
1_40,BABA,B,A,B,A,2,0.00034435724724121415,LR,l2,2,24
1_40,BABB,B,A,B,B,3,0.00040143635659114796,LR,l2,2,24
1_40,BBAA,B,B,A,A,2,-0.00045181293930589755,LR,l2,2,24
1_40,BBAB,B,B,A,B,3,-0.00024067372960184658,LR,l2,2,24
1_40,BBBA,B,B,B,A,3,-0.0005553931681965426,LR,l2,2,24
1_40,BBBB,B,B,B,B,4,-0.00014464625375931053,LR,l2,2,24
1_40,J:gate2_only,A,gate2_only,A,A,1,0.011716482578236818,LR,l2,2,24
1_40,J:weights_only,A,weights_only,A,A,1,0.0038207033125731843,LR,l2,2,24
1_15,AAAA,A,A,A,A,0,-0.005115747665392345,LR,l2,2,25
1_15,AAAB,A,A,A,B,1,-0.0041469467305567595,LR,l2,2,25
1_15,AABA,A,A,B,A,1,0.009198477042024344,LR,l2,2,25
1_15,AABB,A,A,B,B,2,0.007243258843088264,LR,l2,2,25
1_15,ABAA,A,B,A,A,1,-0.0005483027679022898,LR,l2,2,25
1_15,ABAB,A,B,A,B,2,-0.00027164846992538754,LR,l2,2,25
1_15,ABBA,A,B,B,A,2,0.012050760975410153,LR,l2,2,25
1_15,ABBB,A,B,B,B,3,0.009722800864931895,LR,l2,2,25
1_15,BAAA,B,A,A,A,1,-0.005246098977780225,LR,l2,2,25
1_15,BAAB,B,A,A,B,2,-0.004010068084748864,LR,l2,2,25
1_15,BABA,B,A,B,A,2,0.0009703380032832353,LR,l2,2,25
1_15,BABB,B,A,B,B,3,0.0008551311704046522,LR,l2,2,25
1_15,BBAA,B,B,A,A,2,-0.004091226405089367,LR,l2,2,25
1_15,BBAB,B,B,A,B,3,-0.0029677021237807244,LR,l2,2,25
1_15,BBBA,B,B,B,A,3,0.0016630155973203723,LR,l2,2,25
1_15,BBBB,B,B,B,B,4,0.001509348511663451,LR,l2,2,25
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0017697825534454133,LR,l2,2,25
1_15,J:weights_only,A,weights_only,A,A,1,-0.0020930144752471565,LR,l2,2,25
1_40,AAAA,A,A,A,A,0,-0.005115747665392345,LR,l2,2,25
1_40,AAAB,A,A,A,B,1,-0.004119380495821426,LR,l2,2,25
1_40,AABA,A,A,B,A,1,0.016462333063132793,LR,l2,2,25
1_40,AABB,A,A,B,B,2,0.011523160140040137,LR,l2,2,25
1_40,ABAA,A,B,A,A,1,0.00029507938880204363,LR,l2,2,25
1_40,ABAB,A,B,A,B,2,0.00032701279957959156,LR,l2,2,25
1_40,ABBA,A,B,B,A,2,0.03421684711387927,LR,l2,2,25
1_40,ABBB,A,B,B,B,3,0.02425541393146248,LR,l2,2,25
1_40,BAAA,B,A,A,A,1,-0.0011342468312631959,LR,l2,2,25
1_40,BAAB,B,A,A,B,2,-0.000855433772449205,LR,l2,2,25
1_40,BABA,B,A,B,A,2,-0.0014226320425346436,LR,l2,2,25
1_40,BABB,B,A,B,B,3,-0.0011284095340451732,LR,l2,2,25
1_40,BBAA,B,B,A,A,2,-0.0013853861109064637,LR,l2,2,25
1_40,BBAB,B,B,A,B,3,-0.0010900266181404473,LR,l2,2,25
1_40,BBBA,B,B,B,A,3,-0.004255855077955189,LR,l2,2,25
1_40,BBBB,B,B,B,B,4,-0.003156373801856174,LR,l2,2,25
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.001779679717029553,LR,l2,2,25
1_40,J:weights_only,A,weights_only,A,A,1,-0.0026954228854019747,LR,l2,2,25
1_15,AAAA,A,A,A,A,0,-0.013342560573919783,LR,l2,2,26
1_15,AAAB,A,A,A,B,1,-0.011414754517548063,LR,l2,2,26
1_15,AABA,A,A,B,A,1,0.004661494118758618,LR,l2,2,26
1_15,AABB,A,A,B,B,2,0.003486476936247036,LR,l2,2,26
1_15,ABAA,A,B,A,A,1,-0.004902558697414221,LR,l2,2,26
1_15,ABAB,A,B,A,B,2,-0.004165246563390852,LR,l2,2,26
1_15,ABBA,A,B,B,A,2,0.013587364892321539,LR,l2,2,26
1_15,ABBB,A,B,B,B,3,0.01070097721396543,LR,l2,2,26
1_15,BAAA,B,A,A,A,1,-0.003169126374743838,LR,l2,2,26
1_15,BAAB,B,A,A,B,2,-0.003047450394272594,LR,l2,2,26
1_15,BABA,B,A,B,A,2,-0.0006572157063213716,LR,l2,2,26
1_15,BABB,B,A,B,B,3,-0.0007186424261116839,LR,l2,2,26
1_15,BBAA,B,B,A,A,2,-0.0021340875098892196,LR,l2,2,26
1_15,BBAB,B,B,A,B,3,-0.0021283290434734297,LR,l2,2,26
1_15,BBBA,B,B,B,A,3,8.563255529667794e-05,LR,l2,2,26
1_15,BBBB,B,B,B,B,4,-0.00010879475762964223,LR,l2,2,26
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0068869185060242135,LR,l2,2,26
1_15,J:weights_only,A,weights_only,A,A,1,-0.009229249745447027,LR,l2,2,26
1_40,AAAA,A,A,A,A,0,-0.013342560573919783,LR,l2,2,26
1_40,AAAB,A,A,A,B,1,-0.011065603603796603,LR,l2,2,26
1_40,AABA,A,A,B,A,1,0.011779650380256855,LR,l2,2,26
1_40,AABB,A,A,B,B,2,0.007196509597208666,LR,l2,2,26
1_40,ABAA,A,B,A,A,1,-0.006182966438747839,LR,l2,2,26
1_40,ABAB,A,B,A,B,2,-0.005247498065856749,LR,l2,2,26
1_40,ABBA,A,B,B,A,2,0.030656641520158016,LR,l2,2,26
1_40,ABBB,A,B,B,B,3,0.019916815455420563,LR,l2,2,26
1_40,BAAA,B,A,A,A,1,-0.0034060236540668807,LR,l2,2,26
1_40,BAAB,B,A,A,B,2,-0.0024730705077178243,LR,l2,2,26
1_40,BABA,B,A,B,A,2,-0.0011885114094537157,LR,l2,2,26
1_40,BABB,B,A,B,B,3,-0.0008060148518479551,LR,l2,2,26
1_40,BBAA,B,B,A,A,2,-0.0035265754258615367,LR,l2,2,26
1_40,BBAB,B,B,A,B,3,-0.0024792842555427554,LR,l2,2,26
1_40,BBBA,B,B,B,A,3,0.0010441260137053466,LR,l2,2,26
1_40,BBBB,B,B,B,B,4,0.0008326151600039544,LR,l2,2,26
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.010002767712927968,LR,l2,2,26
1_40,J:weights_only,A,weights_only,A,A,1,-0.00885495029888577,LR,l2,2,26
1_15,AAAA,A,A,A,A,0,-0.017975091024280056,LR,l2,2,27
1_15,AAAB,A,A,A,B,1,-0.016058242599438916,LR,l2,2,27
1_15,AABA,A,A,B,A,1,0.010199806168115182,LR,l2,2,27
1_15,AABB,A,A,B,B,2,0.007318594768429557,LR,l2,2,27
1_15,ABAA,A,B,A,A,1,-0.004794252993884042,LR,l2,2,27
1_15,ABAB,A,B,A,B,2,-0.004569532166662203,LR,l2,2,27
1_15,ABBA,A,B,B,A,2,0.014050343276145768,LR,l2,2,27
1_15,ABBB,A,B,B,B,3,0.01081219917500424,LR,l2,2,27
1_15,BAAA,B,A,A,A,1,-0.00347399792633497,LR,l2,2,27
1_15,BAAB,B,A,A,B,2,-0.002766714997659342,LR,l2,2,27
1_15,BABA,B,A,B,A,2,0.0023452952515193503,LR,l2,2,27
1_15,BABB,B,A,B,B,3,0.0019398655106229973,LR,l2,2,27
1_15,BBAA,B,B,A,A,2,-0.0028086115549442446,LR,l2,2,27
1_15,BBAB,B,B,A,B,3,-0.0020279344114761434,LR,l2,2,27
1_15,BBBA,B,B,B,A,3,0.002587267696459107,LR,l2,2,27
1_15,BBBB,B,B,B,B,4,0.0023216275794296468,LR,l2,2,27
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0064511120140699485,LR,l2,2,27
1_15,J:weights_only,A,weights_only,A,A,1,-0.012352253282944337,LR,l2,2,27
1_40,AAAA,A,A,A,A,0,-0.017975091024280056,LR,l2,2,27
1_40,AAAB,A,A,A,B,1,-0.01547081197823176,LR,l2,2,27
1_40,AABA,A,A,B,A,1,0.013650126056995133,LR,l2,2,27
1_40,AABB,A,A,B,B,2,0.00851281619716339,LR,l2,2,27
1_40,ABAA,A,B,A,A,1,-0.00395766279418437,LR,l2,2,27
1_40,ABAB,A,B,A,B,2,-0.004364654583456493,LR,l2,2,27
1_40,ABBA,A,B,B,A,2,0.031279681703434155,LR,l2,2,27
1_40,ABBB,A,B,B,B,3,0.018875062536791477,LR,l2,2,27
1_40,BAAA,B,A,A,A,1,0.0004601360246858506,LR,l2,2,27
1_40,BAAB,B,A,A,B,2,0.00043038967387541325,LR,l2,2,27
1_40,BABA,B,A,B,A,2,0.0005595235384795938,LR,l2,2,27
1_40,BABB,B,A,B,B,3,0.0003815672608369441,LR,l2,2,27
1_40,BBAA,B,B,A,A,2,7.918820561507247e-05,LR,l2,2,27
1_40,BBAB,B,B,A,B,3,0.00012650671103344891,LR,l2,2,27
1_40,BBBA,B,B,B,A,3,0.0022552315461923235,LR,l2,2,27
1_40,BBBB,B,B,B,B,4,0.001238175366449208,LR,l2,2,27
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.006813175672217549,LR,l2,2,27
1_40,J:weights_only,A,weights_only,A,A,1,-0.012724386739332459,LR,l2,2,27
1_15,AAAA,A,A,A,A,0,-0.007892936463028674,LR,l2,2,28
1_15,AAAB,A,A,A,B,1,-0.007289157507363553,LR,l2,2,28
1_15,AABA,A,A,B,A,1,0.01616309945015519,LR,l2,2,28
1_15,AABB,A,A,B,B,2,0.010896338992742238,LR,l2,2,28
1_15,ABAA,A,B,A,A,1,-4.2091320055248005e-05,LR,l2,2,28
1_15,ABAB,A,B,A,B,2,-0.0010421991117843632,LR,l2,2,28
1_15,ABBA,A,B,B,A,2,0.02199225746067522,LR,l2,2,28
1_15,ABBB,A,B,B,B,3,0.014709874335188866,LR,l2,2,28
1_15,BAAA,B,A,A,A,1,-0.0030066325317092512,LR,l2,2,28
1_15,BAAB,B,A,A,B,2,-0.0023835752005805246,LR,l2,2,28
1_15,BABA,B,A,B,A,2,0.0011543621961797464,LR,l2,2,28
1_15,BABB,B,A,B,B,3,0.0008182868049161499,LR,l2,2,28
1_15,BBAA,B,B,A,A,2,-0.0026729247242894267,LR,l2,2,28
1_15,BBAB,B,B,A,B,3,-0.0021356435188433,LR,l2,2,28
1_15,BBBA,B,B,B,A,3,0.0015601133693884956,LR,l2,2,28
1_15,BBBB,B,B,B,B,4,0.0009705657029160406,LR,l2,2,28
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0019083721349645482,LR,l2,2,28
1_15,J:weights_only,A,weights_only,A,A,1,-0.004194143968874943,LR,l2,2,28
1_40,AAAA,A,A,A,A,0,-0.007892936463028674,LR,l2,2,28
1_40,AAAB,A,A,A,B,1,-0.0073652092453127945,LR,l2,2,28
1_40,AABA,A,A,B,A,1,0.023888964157281926,LR,l2,2,28
1_40,AABB,A,A,B,B,2,0.014027715009196308,LR,l2,2,28
1_40,ABAA,A,B,A,A,1,0.0010774728904940959,LR,l2,2,28
1_40,ABAB,A,B,A,B,2,-0.00036501574208241505,LR,l2,2,28
1_40,ABBA,A,B,B,A,2,0.0395944003224348,LR,l2,2,28
1_40,ABBB,A,B,B,B,3,0.02303709233137634,LR,l2,2,28
1_40,BAAA,B,A,A,A,1,-0.0005805954901460397,LR,l2,2,28
1_40,BAAB,B,A,A,B,2,-0.00031202912832852957,LR,l2,2,28
1_40,BABA,B,A,B,A,2,-0.0003132264467280804,LR,l2,2,28
1_40,BABB,B,A,B,B,3,-0.0003501450805655551,LR,l2,2,28
1_40,BBAA,B,B,A,A,2,-0.001449217286813438,LR,l2,2,28
1_40,BBAB,B,B,A,B,3,-0.0008525433066233077,LR,l2,2,28
1_40,BBBA,B,B,B,A,3,-0.00011046977700261237,LR,l2,2,28
1_40,BBBB,B,B,B,B,4,-0.0005025471167156289,LR,l2,2,28
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.0019207364957475976,LR,l2,2,28
1_40,J:weights_only,A,weights_only,A,A,1,-0.004542237825981223,LR,l2,2,28
1_15,AAAA,A,A,A,A,0,-0.012673365121766837,LR,l2,2,29
1_15,AAAB,A,A,A,B,1,-0.009251764852076542,LR,l2,2,29
1_15,AABA,A,A,B,A,1,0.005578783785954401,LR,l2,2,29
1_15,AABB,A,A,B,B,2,0.0036033180353789653,LR,l2,2,29
1_15,ABAA,A,B,A,A,1,-0.00514105029137599,LR,l2,2,29
1_15,ABAB,A,B,A,B,2,-0.004024704845824114,LR,l2,2,29
1_15,ABBA,A,B,B,A,2,0.009615052461629558,LR,l2,2,29
1_15,ABBB,A,B,B,B,3,0.006799527430435481,LR,l2,2,29
1_15,BAAA,B,A,A,A,1,-0.0037731807446084297,LR,l2,2,29
1_15,BAAB,B,A,A,B,2,-0.0029695593594969718,LR,l2,2,29
1_15,BABA,B,A,B,A,2,0.0014622340222014306,LR,l2,2,29
1_15,BABB,B,A,B,B,3,0.0007620283499605038,LR,l2,2,29
1_15,BBAA,B,B,A,A,2,-0.0017352229104570028,LR,l2,2,29
1_15,BBAB,B,B,A,B,3,-0.0016152929835877392,LR,l2,2,29
1_15,BBBA,B,B,B,A,3,0.002074023244632542,LR,l2,2,29
1_15,BBBB,B,B,B,B,4,0.001213258557546182,LR,l2,2,29
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.005936765092355183,LR,l2,2,29
1_15,J:weights_only,A,weights_only,A,A,1,-0.011078821293773322,LR,l2,2,29
1_40,AAAA,A,A,A,A,0,-0.012673365121766837,LR,l2,2,29
1_40,AAAB,A,A,A,B,1,-0.008991175338419134,LR,l2,2,29
1_40,AABA,A,A,B,A,1,0.013893253500646302,LR,l2,2,29
1_40,AABB,A,A,B,B,2,0.008097532417256302,LR,l2,2,29
1_40,ABAA,A,B,A,A,1,0.0008335462752143044,LR,l2,2,29
1_40,ABAB,A,B,A,B,2,-0.00030339877520858957,LR,l2,2,29
1_40,ABBA,A,B,B,A,2,0.03331349314774548,LR,l2,2,29
1_40,ABBB,A,B,B,B,3,0.020244137694164586,LR,l2,2,29
1_40,BAAA,B,A,A,A,1,0.0028975105025401526,LR,l2,2,29
1_40,BAAB,B,A,A,B,2,0.001975903497909986,LR,l2,2,29
1_40,BABA,B,A,B,A,2,0.0028905641182610797,LR,l2,2,29
1_40,BABB,B,A,B,B,3,0.0018440053661620526,LR,l2,2,29
1_40,BBAA,B,B,A,A,2,0.0036752319356744946,LR,l2,2,29
1_40,BBAB,B,B,A,B,3,0.002505470037002597,LR,l2,2,29
1_40,BBBA,B,B,B,A,3,0.004138427613063466,LR,l2,2,29
1_40,BBBB,B,B,B,B,4,0.0026906733940784333,LR,l2,2,29
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.0021730661605967776,LR,l2,2,29
1_40,J:weights_only,A,weights_only,A,A,1,-0.010640272976386004,LR,l2,2,29
1_15,AAAA,A,A,A,A,0,-0.009778113882355938,LR,l2,2,30
1_15,AAAB,A,A,A,B,1,-0.009187485185000035,LR,l2,2,30
1_15,AABA,A,A,B,A,1,0.014670325266658527,LR,l2,2,30
1_15,AABB,A,A,B,B,2,0.00914871464427654,LR,l2,2,30
1_15,ABAA,A,B,A,A,1,0.0044708958781286565,LR,l2,2,30
1_15,ABAB,A,B,A,B,2,0.0020926969450822796,LR,l2,2,30
1_15,ABBA,A,B,B,A,2,0.02355138955442345,LR,l2,2,30
1_15,ABBB,A,B,B,B,3,0.016088961105224838,LR,l2,2,30
1_15,BAAA,B,A,A,A,1,-0.0025993369824969014,LR,l2,2,30
1_15,BAAB,B,A,A,B,2,-0.0023965346029779654,LR,l2,2,30
1_15,BABA,B,A,B,A,2,0.00011326196698679389,LR,l2,2,30
1_15,BABB,B,A,B,B,3,4.8572087483700116e-05,LR,l2,2,30
1_15,BBAA,B,B,A,A,2,-0.001127348389751266,LR,l2,2,30
1_15,BBAB,B,B,A,B,3,-0.0012356596345731348,LR,l2,2,30
1_15,BBBA,B,B,B,A,3,0.0011173082055743347,LR,l2,2,30
1_15,BBBB,B,B,B,B,4,0.0008845488507184883,LR,l2,2,30
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0018461692843367045,LR,l2,2,30
1_15,J:weights_only,A,weights_only,A,A,1,-0.00520428468043028,LR,l2,2,30
1_40,AAAA,A,A,A,A,0,-0.009778113882355938,LR,l2,2,30
1_40,AAAB,A,A,A,B,1,-0.009007484738496486,LR,l2,2,30
1_40,AABA,A,A,B,A,1,0.020279892900272888,LR,l2,2,30
1_40,AABB,A,A,B,B,2,0.01121952963391668,LR,l2,2,30
1_40,ABAA,A,B,A,A,1,0.01095714189002508,LR,l2,2,30
1_40,ABAB,A,B,A,B,2,0.005697321015354802,LR,l2,2,30
1_40,ABBA,A,B,B,A,2,0.04389180781079736,LR,l2,2,30
1_40,ABBB,A,B,B,B,3,0.02592024280450784,LR,l2,2,30
1_40,BAAA,B,A,A,A,1,-0.0001960331309225175,LR,l2,2,30
1_40,BAAB,B,A,A,B,2,-0.000248899910319152,LR,l2,2,30
1_40,BABA,B,A,B,A,2,0.001036317354833683,LR,l2,2,30
