arm,iv,seed,task,window,diag_net,diag_U,diag_D,diag_frozenD,diag_sgd,train_current,train_history,train_actual
SNA,none,0,27,w2_5,0.0039556028156099,0.1177949300913887,0.1138393272757786,0.0041744257176351,0.000174332925367344,0.0031082390928788995,0.0025506779831182998,0.00565891600921576
SNA,none,0,27,w6_10,-0.0034213774874822,0.098503655283493,0.10192503277097562,-0.004839092462619987,-0.0003569561191915147,-0.0073832433990049,-0.0193010316230131,-0.026684273124413103
SNA,none,0,27,w11_20,-0.0102960829250169,0.15353816823447322,0.16383425115949046,-0.013867189413917999,-0.0007081629762943228,-0.006171473413383399,-0.0340756081622624,-0.040247078251306696
SNA,none,0,27,w21_30,0.017780674712685084,0.1329972402216711,0.1152165655089856,0.0215994302538451,0.0009853604559437116,0.0142347590809775,-0.03997415037659241,-0.0257393933297833
SNA,none,0,27,w31_40,0.0012136128360034997,0.1177846974409777,0.11657108460497412,0.0005030814785575008,-4.722885709733537e-05,-0.0010587793934451993,0.06604127243207991,0.06498249369082999
SNA,none,0,28,w1,0.0068210637212592,0.0405145334415598,0.0336934697203005,0.0068210637212592,0.0003091944494483,0.0035301945127905,-0.0002158264914435,0.003314366911944
SNA,none,0,28,w2_5,0.011663369923911098,0.1279562150664661,0.1162928451425546,0.011869703477764691,0.000511275078621204,0.012267176437054201,0.037221420381527204,0.0494885973780601
SNA,none,0,28,w6_10,-0.0094302471724116,0.1195860323670551,0.12901627953946698,-0.0125947784978339,-0.0006008824511125098,-0.0079829407528453,0.0262102985686986,0.0182273652757172
SNA,none,0,28,w11_20,-0.014630183970496355,0.169461713829631,0.18409189780012797,-0.0183484951811015,-0.0007750103885876882,-0.0041921782928966205,-0.0431964453279889,-0.047388636921759104
SNA,none,0,28,w21_30,0.0026534229668966915,0.1401613834500043,0.1375079604831072,0.0037754441461461,0.00010321130157842198,0.00476531703720168,0.011575261199678772,0.0163405845861604
SNA,none,0,28,w31_40,0.004065548257416661,0.12094945357147671,0.11688390531406001,0.004706845829745761,0.00010971358571225638,0.0070497576786216,0.040779668968279004,0.0478294325541306
SNA,none,0,29,w1,-0.0031661727601266,0.0363185932016544,0.039484765961781,-0.0031661727601266,-0.0001891951574873,0.0005152351132735,0.0008168854312516,0.0013321197807529
SNA,none,0,29,w2_5,-0.007400966697174301,0.12300916192370029,0.1304101286208748,-0.0083168699934493,-0.0004996407088055921,-0.003267837706818364,0.0054740003668887,0.0022061709942320998
SNA,none,0,29,w6_10,0.0025192839082260874,0.1297740198156885,0.1272547359074622,0.0031775047733882873,0.00017609124978171858,0.0109101217670391,-0.0020825261775227,0.0088275959559625
SNA,none,0,29,w11_20,-0.0174219996136701,0.17148728820960052,0.18890928782327102,-0.022757970487952202,-0.000981824928887452,-0.011618243152397824,-0.0249012549920496,-0.03651949847698809
SNA,none,0,29,w21_30,-0.00413362878566533,0.1344906679618657,0.13862429674753152,-0.004429526674797144,-0.0003049917520131937,0.007069392877003799,0.005553978768759167,0.012623375845833208
SNA,none,0,29,w31_40,-0.0195517807295697,0.1044764691478435,0.1240282498774137,-0.026234175750725,-0.0010521482935048785,-0.005912313407371502,0.00046338847240670004,-0.0054489242478826
SNA,none,0,30,w1,-0.0031342070774449,0.0382302929028063,0.0413644999802512,-0.0031342070774449,-0.0001639383593148,0.0071912139924956,3.076226604943267e-05,0.0072219753526098
SNA,none,0,30,w2_5,-0.0243724334604985,0.1212541813675242,0.1456266148280228,-0.0282751222340214,-0.0013207441565136,-0.0142260231266374,0.013646161715062272,-0.00057986050824707
SNA,none,0,30,w6_10,-0.009414959589246305,0.10802880916074449,0.1174437687499909,-0.011953860507823164,-0.0006495757622918155,-0.0090700149670498,-0.05868309484403069,-0.0677531100220396
SNA,none,0,30,w11_20,0.0178277058512295,0.1687303966978628,0.1509026908466331,0.021875800134984004,0.0009005774009931088,0.009011582667785602,-0.057313591837172884,-0.04830200354161528
SNA,none,0,30,w21_30,0.0153102201960612,0.11854257681796049,0.1032323566218989,0.019598880451913603,0.0008059668906162896,0.006662138220702484,0.0575508004763815,0.0642129493887224
SNA,none,0,30,w31_40,0.0060083610881362,0.1024968543259235,0.0964884932377868,0.0088524477533033,0.0004234735679468829,-0.013130833178640998,-0.0146423907826429,-0.0277732217676245
SNA,none,0,31,w1,-0.0065899626000537,0.0351322086679904,0.0417221712680441,-0.0065899626000537,-0.0003596144431325,-0.0028815597610426,0.0012722963648274,-0.001609263142189
SNA,none,0,31,w2_5,-0.0130626681329628,0.1213212282967781,0.1343838964297412,-0.014553426376069899,-0.0008682585625424,-0.002299676857294099,-0.011812310256547,-0.014111991059174598
SNA,none,0,31,w6_10,-0.016098475043707,0.1067955692110978,0.122894044254805,-0.0187403051190181,-0.0007926610633244115,-0.0074181861023325,-0.0128991551654873,-0.0203173473337279
SNA,none,0,31,w11_20,-0.017585813471689502,0.1548045728613174,0.1723903863330071,-0.0229746596189032,-0.0009361490784182852,-0.008874230730837901,-0.0848885192291679,-0.09376274447742439
SNA,none,0,31,w21_30,0.0105959112146192,0.12544066528215841,0.1148447540675387,0.0142904816592497,0.0006721814846899284,0.013687955723842859,0.007779147782017199,0.0214670942653521
SNA,none,0,31,w31_40,0.0090230865575138,0.1069119204345087,0.09788883387699439,0.0123994764388801,0.0004889674647472629,-0.007634629562773024,0.018828451714969423,0.011193825532601266
SNA,none,0,32,w1,-0.0020641988927293,0.037229549140728,0.0392937480334574,-0.0020641988927293,-9.498029487642567e-05,-0.0022615273483144,0.0009329677733567,-0.0013285615010972
SNA,none,0,32,w2_5,-0.009443458867306801,0.1302639585321832,0.13970741739949,-0.0105311505257924,-0.00045055767713800965,-0.0065646686698282,-0.012567408337467702,-0.0191320762672465
SNA,none,0,32,w6_10,-0.0036799228612964005,0.1194004635389059,0.12308038640020229,-0.0035463032670100996,-0.0001761951921297524,-0.013751904185534142,-0.053506646713049694,-0.06725854821730841
SNA,none,0,32,w11_20,0.009530142683684793,0.1844926069192485,0.1749624642355632,0.012844572745919302,0.00048562529655095756,-0.000806600619004773,-0.057314441679252294,-0.05812104564798121
SNA,none,0,32,w21_30,0.004972100902916344,0.14863735051772628,0.14366524961480973,0.0063072762994487,6.362112202762141e-05,0.0074056142702586,-0.0350840886980048,-0.0276784684132147
SNA,none,0,32,w31_40,0.0004492767407267951,0.1127596127877162,0.11231033604698978,0.0009917690176695832,-1.877275242302363e-05,0.0012073475791151997,0.027992917104448116,0.029200261564887236
SNA,none,0,33,w1,-0.002819341690158,0.0320728285853181,0.0348921702754762,-0.002819341690158,-0.0001379213181331,0.0016280840456508,-0.0001676616114577,0.0014604214371897
SNA,none,0,33,w2_5,0.0011015534811975002,0.1142398664621883,0.11313831298099081,0.0010137632717174,-1.9380474388725724e-05,0.001693742361642,-0.0061940185907908,-0.0045002770669947
SNA,none,0,33,w6_10,-0.0044224402728564,0.1112823528103037,0.11570479308316012,-0.0053533967929264,-0.00021846807645829904,-2.900217290409922e-05,0.029639719912335397,0.0296107204684657
SNA,none,0,33,w11_20,-0.005675340539764798,0.1655617069024188,0.1712370474421837,-0.006975392935211801,-0.00037379348757813296,-0.0065539057092444,-0.0526877392412375,-0.0592416440676452
SNA,none,0,33,w21_30,0.004767270672921,0.1316720719208278,0.1269048012479067,0.005112348075057199,0.00014143391683035756,0.007599585168093302,0.04977998095337441,0.0573795693539335
SNA,none,0,33,w31_40,-0.001730366522857401,0.1118619347983138,0.1135923013211711,-0.0026639313807979223,-9.042506200910197e-05,0.00857531564033335,0.018338897892209,0.026914222500285703
SNA,none,0,34,w1,0.0032321914281305,0.042748951322285,0.0395167598941545,0.0032321914281305,8.207216428517601e-05,0.0046707224156762,0.0001453025284091,0.0048160204210444
SNA,none,0,34,w2_5,0.0064342045226153995,0.146355082480135,0.1399208779575195,0.0058552069477616,7.710003370637374e-05,-0.006374877685106961,0.0097425560548429,0.0033676748645475006
SNA,none,0,34,w6_10,-0.0019858292065609,0.1275814172793303,0.1295672464858913,-0.002811739481871083,-0.0001697718904185912,-0.0202600864005484,-0.0365426808073851,-0.0568027715640963
SNA,none,0,34,w11_20,0.0118144038010748,0.1713301490612309,0.1595157452601554,0.014454010951755698,0.0005552786268321418,0.00035911164774489945,-0.08697564495835729,-0.08661654179891501
SNA,none,0,34,w21_30,0.005846286580392601,0.1287648036864526,0.1229185171060597,0.007752971347304899,0.00026664448970288454,0.015487158713440703,0.024215053505897595,0.0397022212413964
SNA,none,0,34,w31_40,0.00011694986657973124,0.1057718714876408,0.1056549216210612,0.0007043261664288135,-2.552355445340757e-05,0.004881862459487,0.0261048597886376,0.0309867281927064
SNA,none,0,35,w1,-0.0070293213776671,0.0394667812511782,0.0464961026288453,-0.0070293213776671,-0.000326274061175,-0.0049281305446692,-0.0002564287141164,-0.0051845601249884
SNA,none,0,35,w2_5,0.0010297304024582997,0.1303540988010029,0.1293243683985445,0.0003048422994288997,-0.0001516293274466833,0.0023704138364881,-0.014935924584773603,-0.0125655082994146
SNA,none,0,35,w6_10,-0.0159823463074228,0.10597946020648959,0.1219618065139125,-0.020094017270034,-0.0007899561250445934,-0.0069918310677135,0.00955609260722713,0.002564263546206126
SNA,none,0,35,w11_20,-0.004668717421501002,0.1620200773979125,0.1666887948194134,-0.006710552045996499,-0.00021675712552709605,-0.008970805561021897,-0.12844020632349612,-0.1374110131575587
SNA,none,0,35,w21_30,0.0023970997606856913,0.1376053861105637,0.135208286349878,0.002591796806875963,0.000202866182688291,0.006638667934196002,0.018856907275034196,0.0254955642661608
SNA,none,0,35,w31_40,-0.0014569783216490033,0.1164992747334139,0.1179562530550633,-0.0021374489324854605,-2.5405645558155897e-05,-0.005285847297042701,-0.0275007265994607,-0.032786580960331095
SNA,none,0,36,w1,-0.0153076434152027,0.0336761906414008,0.0489838340566035,-0.0153076434152027,-0.0007006449042256,-0.007333219806953,0.0019025692165385,-0.0054306506658984
SNA,none,0,36,w2_5,-0.0331903780880122,0.1168867884323701,0.1500771665203825,-0.0380601264033132,-0.001773649039258,-0.0171169496467425,-0.054168135678286794,-0.0712850866677243
SNA,none,0,36,w6_10,-0.012447597492778302,0.1167656435417018,0.1292132410344804,-0.0172322971932641,-0.0008701633861387,0.0031648054302705004,-0.0513250984240239,-0.0481602914248553
SNA,none,0,36,w11_20,-0.0013305953860643794,0.17178690656396978,0.1731175019500342,-0.0028979625238134002,-0.00024574766281050417,0.011889024034005201,0.0010958079178758993,0.012984831498843098
SNA,none,0,36,w21_30,0.004694249606184118,0.12209046202596649,0.11739621241978229,0.005876158537953061,0.0003094188515012549,-0.001401853082351398,-0.014599498904397401,-0.016001339042540596
SNA,none,0,36,w31_40,0.004420647100776122,0.10919635047348529,0.10477570337270879,0.004361331510190599,0.0002651143533483872,0.012951036932709402,0.044307859956615694,0.0572589077878722
SNA,none,0,37,w1,-0.0023461588746156,0.0360102165139439,0.0383563753885595,-0.0023461588746156,-0.0001039492102014,0.0020800069221172,0.0002941274761166,0.0023741325891232
SNA,none,0,37,w2_5,-4.210627122349991e-05,0.1282281657752379,0.1282702720464612,-0.0006020825133553997,-1.236804318526209e-05,0.0021342231390235004,-0.0049424639801808,-0.0028082358562357005
SNA,none,0,37,w6_10,-0.020069911582376098,0.12027434945649189,0.1403442610388684,-0.0251009109001478,-0.0010233494262577442,-0.022721394108137602,-0.0017330860089083012,-0.024454487895274497
SNA,none,0,37,w11_20,0.0027574429289049006,0.1770783096936343,0.17432086676472922,0.001902711766014298,4.917312807705364e-06,-0.0032371496834201004,-0.16272313650454343,-0.16596029452052818
SNA,none,0,37,w21_30,0.019789920438978897,0.1498469646863298,0.1300570442473503,0.0250933539636637,0.0009639388082418518,0.010704252810735202,0.0275454000390057,0.0382496488110111
SNA,none,0,37,w31_40,0.0030748626104833993,0.11546017662979188,0.11238531401930808,0.0028108935677315008,4.2682756825545683e-05,0.0036881176160501,0.03626911762389651,0.039957235960658
SNA,none,0,38,w1,-0.0027423959545765,0.0402238710920801,0.0429662670466566,-0.0027423959545765,-0.0001648125436496,-0.0067682342667659,0.0009767074322673,-0.0057915233235133
SNA,none,0,38,w2_5,0.0022326403816231,0.14374964142919688,0.1415170010475738,0.0029911949098324997,-2.397832758379582e-05,0.005695428562113601,-0.013288291047368402,-0.0075928623260567004
SNA,none,0,38,w6_10,-0.0166453012103339,0.1281037541371917,0.1447490553475256,-0.0210835462919468,-0.0009302165897804126,-0.006156904688330726,-0.010684459112359001,-0.0168413628505624
SNA,none,0,38,w11_20,-0.0240114280263264,0.1669103096617738,0.1909217376881006,-0.0304418835451695,-0.0011261000124628867,-0.020090382789330247,-0.1071538968254354,-0.12724429038670082
SNA,none,0,38,w21_30,0.012279349610451401,0.13417504036575958,0.12189569075530741,0.017131635851315698,0.0005364539061419666,0.0069891393374212,-0.04875862996631692,-0.04176948510961674
SNA,none,0,38,w31_40,0.0002270581648279998,0.1118127417783047,0.11158568361347711,0.0002507693949281998,-7.977068307764728e-06,0.0019809777652500986,0.039168804503572706,0.0411497816739556
SNA,none,0,39,w1,-0.0058998862968794,0.0381638139125816,0.0440637002094611,-0.0058998862968794,-0.0005386667674699,-0.009703552326343,-0.0024056554211256,-0.0121092089487592
SNA,none,0,39,w2_5,0.0169374475870173,0.1338894197214595,0.116951972134442,0.0181941244412716,0.00034166865400000004,0.012505955179819703,-0.0099746349721737,0.0025313273735385004
SNA,none,0,39,w6_10,0.0042166094011939995,0.11607986421901849,0.11186325481782429,0.0019645858909591004,0.00021367846845720344,-0.014211095365463802,-0.0208904182128656,-0.0351015156481611
SNA,none,0,39,w11_20,-0.006830064097030299,0.16289981729046718,0.1697298813874974,-0.010944146953089401,-0.00037665689564532533,-0.005260345534679,-0.0315642558626557,-0.03682461513774414
SNA,none,0,39,w21_30,-0.0036540655049726004,0.12300790079129241,0.126661966296265,-0.006663261133006822,-0.0003430295162588314,-0.0041454067263690985,-0.1121695081791967,-0.11631491871619219
SNA,none,0,39,w31_40,0.0019030425235635898,0.1034480769354119,0.101545034411848,0.0018119199074875594,7.263507833013792e-05,0.0094812815390132,-0.0006976951774248998,0.0087835996273403
SNA,none,0,40,w1,-0.0053198976325263,0.0385457304269384,0.0438656280594647,-0.0053198976325263,-0.0002555826607566,0.0025774278907064,0.0001516542962084,0.0027290831040413
SNA,none,0,40,w2_5,-0.011944724625542299,0.1300008199309653,0.14194554455650787,-0.014493186354850699,-0.0007008020506282054,-0.0073711180241592,3.200360351010047e-05,-0.007339115442063801
SNA,none,0,40,w6_10,-0.0008239608399408333,0.1230918776281886,0.1239158384681293,-0.0027174972101935003,-0.00013045124093706057,-0.011749339414324296,-0.058386963818953995,-0.0701363078577211
SNA,none,0,40,w11_20,0.0010964015192052997,0.17149567154022552,0.1703992700210202,-0.00046180210570879966,0.00012743043595265114,-0.003253034511001099,-0.0803048194210477,-0.0835578657275951
SNA,none,0,40,w21_30,0.0166456391904419,0.13374712300424738,0.11710148381380509,0.0209602043413792,0.0009389513566000425,0.0043287089683216986,-0.020688611659867698,-0.0163598956680775
SNA,none,0,40,w31_40,-0.005129845362999403,0.10719158248569571,0.11232142784869541,-0.00896892626256203,-0.00016690946983059822,0.005228778661151,0.0373136952328294,0.0425424813480846
SNA,none,1,21,w1,-0.0104066727108694,0.036449490159124,0.0468561628699934,-0.0104066727108694,-0.0005460249890639,-0.0093376507725058,0.0003874734737142,-0.0089501783363436
SNA,none,1,21,w2_5,-0.0104251447012846,0.1317385189813768,0.1421636636826614,-0.0123246290734063,-0.0007652134843329792,-0.0112839736181411,-0.042468581326336394,-0.0537525568535404
SNA,none,1,21,w6_10,0.014977420500465,0.12584327907092802,0.1108658585704628,0.016617874698158203,0.0006773854367076224,0.014288079352344801,-0.030977136663093697,-0.0166890598735352
SNA,none,1,21,w11_20,-0.039015714668537406,0.1615295573380826,0.2005452720066203,-0.0507341077816428,-0.0023486810318540793,-0.021789268901838597,-0.0430694245666236,-0.06485869328496519
SNA,none,1,21,w21_30,0.0139105472608177,0.1364007644456349,0.12249021718481691,0.0179397494491219,0.0008075858105673148,0.008418838236878725,-0.0846732959280971,-0.07625446650913709
SNA,none,1,21,w31_40,-0.0042846518436571,0.11036676829762371,0.1146514201412811,-0.0070761566624191995,-0.0003200386231011571,0.005313343210584352,0.0558621925751678,0.0611755338018416
SNA,none,1,22,w1,0.0016489713500029,0.0396241309772527,0.0379751596272498,0.0016489713500029,1.803270566504986e-05,0.0004249900486126,-0.0008590961273314,-0.0004341090599461
SNA,none,1,22,w2_5,0.0181109562447382,0.14046632405873272,0.12235536781399409,0.0193011808520624,0.0007554047200226,0.023786658450430098,0.0188910294894847,0.0426776928514077
SNA,none,1,22,w6_10,-0.0104977387509116,0.1233597361292437,0.1338574748801552,-0.0132694190986183,-0.000595074438727047,0.0091550877281938,0.0938743194087171,0.1030294094234855
SNA,none,1,22,w11_20,-0.047985411998290796,0.167358935496966,0.21534434749525722,-0.0639105728167778,-0.002785862255706544,-0.0397341809458263,-0.09380107705393881,-0.1335352647346694
SNA,none,1,22,w21_30,0.00223646733599186,0.11996055823338411,0.1177240908973919,0.002025779305021778,7.337321922509365e-05,0.002667839178365476,-0.06882940868688289,-0.0661615749522555
SNA,none,1,22,w31_40,-0.0048093230704716,0.10149718301265488,0.10630650608312699,-0.007193185983319101,-0.00026950290627408943,-0.0068390982581438,-0.028803405948845704,-0.035642501373415396
SNA,none,1,23,w1,0.0053891907873399,0.040891946165133,0.035502755377793,0.0053891907873399,0.0002662218506674,0.0071841437084996,-0.0003803992464703,0.0068037454976044
SNA,none,1,23,w2_5,0.0159744464432932,0.1333261003368871,0.1173516538935937,0.0169792143769571,0.0007639302898934,0.0177491107168275,0.0346884698094558,0.0524375758751911
SNA,none,1,23,w6_10,-0.009077039644457701,0.11280356910154632,0.121880608746004,-0.0125630081171045,-0.000701742010159321,-0.018388211785811202,0.06716030264771801,0.048772089802867805
SNA,none,1,23,w11_20,-0.0086370226746664,0.15168580525159378,0.16032282792626087,-0.009380655466121098,-0.0005311862351705478,-0.0132569869853594,-0.07705701420600719,-0.0903140091705916
SNA,none,1,23,w21_30,0.005299770676015544,0.12358008305872589,0.11828031238271,0.007058782390461765,0.0003569642457885714,0.010354385758489501,-0.030541075040355303,-0.020186691465678402
SNA,none,1,23,w31_40,-0.0013905944442869807,0.1069080164976864,0.10829861094197339,-0.0035625278953548,-0.0003637828848698058,-0.0057574431223813005,-0.031477902493692096,-0.0372353427382665
SNA,none,1,24,w1,0.0009016538475422,0.0370776307075677,0.0361759768600254,0.0009016538475422,3.925045586264918e-05,-0.0024691901355145,0.0007803488266407,-0.0016888404796765
SNA,none,1,24,w2_5,0.0139940501934053,0.13109786418476083,0.1171038139913552,0.0150679738676459,0.0005472024362285807,-0.0013656752132028996,-0.0105319111908584,-0.011897582527468099
SNA,none,1,24,w6_10,-0.0019567852535209,0.1246992639137317,0.12665604916725268,-0.0052760884871461,-0.00032885127861347925,-0.0057467660197456,-0.0160046860125389,-0.021751446830899503
SNA,none,1,24,w11_20,-0.0032137335465750004,0.16805105395881312,0.1712647875053882,-0.005104591832394499,-0.00010852424574706385,-0.011819913342403201,-0.1207690582640898,-0.1325889776337548
SNA,none,1,24,w21_30,0.0182857500651372,0.1455279374662638,0.1272421874011263,0.024298992130235997,0.0007951395813624826,0.0113522927353142,0.013957014537236901,0.0253093009203257
SNA,none,1,24,w31_40,-0.0026546266327844904,0.1164138066340748,0.1190684332668597,-0.004374653742831,-0.0002454170337501504,-0.0023948767416449995,0.02511470916631218,0.022719840707986456
SNA,none,1,25,w1,-0.0040934277756746,0.0372931584473331,0.0413865862230078,-0.0040934277756746,-0.0001970297222659,-0.010575812888873,-0.0006984795454918,-0.0112742895827129
SNA,none,1,25,w2_5,-0.003432845963494,0.12263621328000299,0.126069059243497,-0.0052440301148369,-0.0003347432593859956,0.0051086635973003995,-0.0269286061241173,-0.0218199461928046
SNA,none,1,25,w6_10,-0.003095345697290336,0.12165665682736901,0.12475200252465961,-0.0059466755454524,-0.00046457335626460324,0.0060881651614031005,0.0025860259676401,0.0086741930013031
SNA,none,1,25,w11_20,-0.004885159469988558,0.1707038109772674,0.1755889704472563,-0.006690093950276909,-0.00016113631602506577,-0.029797628694993902,-0.11730900172146529,-0.14710663739487612
SNA,none,1,25,w21_30,0.016226151566550405,0.1312723658165217,0.11504621424997101,0.020944687818165737,0.0010369709606569551,0.011962697964762,-0.025785677084463898,-0.013822984055233103
