pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_40,J:weights_only,A,weights_only,A,A,1,0.0019532249432453715,LR,none,1,25
1_15,AAAA,A,A,A,A,0,-0.0021649560879491796,LR,none,1,26
1_15,AAAB,A,A,A,B,1,-0.0011042132429481672,LR,none,1,26
1_15,AABA,A,A,B,A,1,0.012201471244955346,LR,none,1,26
1_15,AABB,A,A,B,B,2,0.008722488498475768,LR,none,1,26
1_15,ABAA,A,B,A,A,1,0.0024172388272966513,LR,none,1,26
1_15,ABAB,A,B,A,B,2,0.0022312889202179154,LR,none,1,26
1_15,ABBA,A,B,B,A,2,0.012896923779554877,LR,none,1,26
1_15,ABBB,A,B,B,B,3,0.0094210409978973,LR,none,1,26
1_15,BAAA,B,A,A,A,1,-0.00076948357742151,LR,none,1,26
1_15,BAAB,B,A,A,B,2,-0.000849781862691706,LR,none,1,26
1_15,BABA,B,A,B,A,2,-0.0017220216804315364,LR,none,1,26
1_15,BABB,B,A,B,B,3,-0.0013185939865532693,LR,none,1,26
1_15,BBAA,B,B,A,A,2,-0.0004979996518455695,LR,none,1,26
1_15,BBAB,B,B,A,B,3,-0.0005104193201819282,LR,none,1,26
1_15,BBBA,B,B,B,A,3,-0.0019132880064545318,LR,none,1,26
1_15,BBBB,B,B,B,B,4,-0.0013024842434721916,LR,none,1,26
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0016748515638310474,LR,none,1,26
1_15,J:weights_only,A,weights_only,A,A,1,-0.0013871782982032405,LR,none,1,26
1_40,AAAA,A,A,A,A,0,-0.0021649560879491796,LR,none,1,26
1_40,AAAB,A,A,A,B,1,-0.0015071878342097632,LR,none,1,26
1_40,AABA,A,A,B,A,1,0.02193609841374414,LR,none,1,26
1_40,AABB,A,A,B,B,2,0.01302241504016631,LR,none,1,26
1_40,ABAA,A,B,A,A,1,0.007995692724738754,LR,none,1,26
1_40,ABAB,A,B,A,B,2,0.005739841681918137,LR,none,1,26
1_40,ABBA,A,B,B,A,2,0.02928219241507758,LR,none,1,26
1_40,ABBB,A,B,B,B,3,0.01781896951500436,LR,none,1,26
1_40,BAAA,B,A,A,A,1,-0.002059710627047383,LR,none,1,26
1_40,BAAB,B,A,A,B,2,-0.0014497053919684572,LR,none,1,26
1_40,BABA,B,A,B,A,2,0.00012995364074141067,LR,none,1,26
1_40,BABB,B,A,B,B,3,9.392902852828934e-06,LR,none,1,26
1_40,BBAA,B,B,A,A,2,-0.0020470695754514693,LR,none,1,26
1_40,BBAB,B,B,A,B,3,-0.0014258455391041875,LR,none,1,26
1_40,BBBA,B,B,B,A,3,-0.00025498590703428774,LR,none,1,26
1_40,BBBB,B,B,B,B,4,-0.00028906530608890165,LR,none,1,26
1_40,J:gate2_only,A,gate2_only,A,A,1,0.004917650951307116,LR,none,1,26
1_40,J:weights_only,A,weights_only,A,A,1,0.0007221202109491729,LR,none,1,26
1_15,AAAA,A,A,A,A,0,0.011100192411442066,LR,none,1,27
1_15,AAAB,A,A,A,B,1,0.008400988097832983,LR,none,1,27
1_15,AABA,A,A,B,A,1,0.029608996772965215,LR,none,1,27
1_15,AABB,A,A,B,B,2,0.02071741040405349,LR,none,1,27
1_15,ABAA,A,B,A,A,1,0.008511248721972198,LR,none,1,27
1_15,ABAB,A,B,A,B,2,0.006064678083065988,LR,none,1,27
1_15,ABBA,A,B,B,A,2,0.020938601738074433,LR,none,1,27
1_15,ABBB,A,B,B,B,3,0.014158266460110527,LR,none,1,27
1_15,BAAA,B,A,A,A,1,-0.006028649449922322,LR,none,1,27
1_15,BAAB,B,A,A,B,2,-0.00438966083007298,LR,none,1,27
1_15,BABA,B,A,B,A,2,-0.007653149683839242,LR,none,1,27
1_15,BABB,B,A,B,B,3,-0.005130240935149457,LR,none,1,27
1_15,BBAA,B,B,A,A,2,-0.004869745737015569,LR,none,1,27
1_15,BBAB,B,B,A,B,3,-0.0035039211851889164,LR,none,1,27
1_15,BBBA,B,B,B,A,3,-0.005970445426728179,LR,none,1,27
1_15,BBBB,B,B,B,B,4,-0.0037605404586032527,LR,none,1,27
1_15,J:gate2_only,A,gate2_only,A,A,1,0.009320205526858446,LR,none,1,27
1_15,J:weights_only,A,weights_only,A,A,1,0.008928240858190056,LR,none,1,27
1_40,AAAA,A,A,A,A,0,0.011100192411442066,LR,none,1,27
1_40,AAAB,A,A,A,B,1,0.007054514153081476,LR,none,1,27
1_40,AABA,A,A,B,A,1,0.03283570100371146,LR,none,1,27
1_40,AABB,A,A,B,B,2,0.02006977222947464,LR,none,1,27
1_40,ABAA,A,B,A,A,1,0.013423041113863327,LR,none,1,27
1_40,ABAB,A,B,A,B,2,0.008618763320926131,LR,none,1,27
1_40,ABBA,A,B,B,A,2,0.03229580570172443,LR,none,1,27
1_40,ABBB,A,B,B,B,3,0.018687184952861192,LR,none,1,27
1_40,BAAA,B,A,A,A,1,-0.0015010271382560323,LR,none,1,27
1_40,BAAB,B,A,A,B,2,-0.0009727151513097568,LR,none,1,27
1_40,BABA,B,A,B,A,2,0.0005227449587361457,LR,none,1,27
1_40,BABB,B,A,B,B,3,0.0004261635797620686,LR,none,1,27
1_40,BBAA,B,B,A,A,2,-0.00041302414907437823,LR,none,1,27
1_40,BBAB,B,B,A,B,3,-0.00027447401993654306,LR,none,1,27
1_40,BBBA,B,B,B,A,3,0.0019135690409317662,LR,none,1,27
1_40,BBBB,B,B,B,B,4,0.0011034298269495919,LR,none,1,27
1_40,J:gate2_only,A,gate2_only,A,A,1,0.013430415400405609,LR,none,1,27
1_40,J:weights_only,A,weights_only,A,A,1,0.009292340577261724,LR,none,1,27
1_15,AAAA,A,A,A,A,0,-0.00443541979721709,LR,none,1,28
1_15,AAAB,A,A,A,B,1,-0.0036938668797148262,LR,none,1,28
1_15,AABA,A,A,B,A,1,0.014543072686811574,LR,none,1,28
1_15,AABB,A,A,B,B,2,0.010408922893515709,LR,none,1,28
1_15,ABAA,A,B,A,A,1,-0.001571854343921898,LR,none,1,28
1_15,ABAB,A,B,A,B,2,-0.001555230467157556,LR,none,1,28
1_15,ABBA,A,B,B,A,2,0.008404320408428409,LR,none,1,28
1_15,ABBB,A,B,B,B,3,0.005902294615917181,LR,none,1,28
1_15,BAAA,B,A,A,A,1,-0.0014661403916980229,LR,none,1,28
1_15,BAAB,B,A,A,B,2,-0.0012185589612450291,LR,none,1,28
1_15,BABA,B,A,B,A,2,-0.0017192996342214866,LR,none,1,28
1_15,BABB,B,A,B,B,3,-0.001287341119490254,LR,none,1,28
1_15,BBAA,B,B,A,A,2,-0.004733454478303216,LR,none,1,28
1_15,BBAB,B,B,A,B,3,-0.003604654720219744,LR,none,1,28
1_15,BBBA,B,B,B,A,3,-0.006624974255933521,LR,none,1,28
1_15,BBBB,B,B,B,B,4,-0.004762301023089831,LR,none,1,28
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.001033335650349683,LR,none,1,28
1_15,J:weights_only,A,weights_only,A,A,1,-0.005636995270710324,LR,none,1,28
1_40,AAAA,A,A,A,A,0,-0.00443541979721709,LR,none,1,28
1_40,AAAB,A,A,A,B,1,-0.004024870930453504,LR,none,1,28
1_40,AABA,A,A,B,A,1,0.023634853262504293,LR,none,1,28
1_40,AABB,A,A,B,B,2,0.014255407944666216,LR,none,1,28
1_40,ABAA,A,B,A,A,1,0.007485847670562405,LR,none,1,28
1_40,ABAB,A,B,A,B,2,0.004901965183689881,LR,none,1,28
1_40,ABBA,A,B,B,A,2,0.0272716493960914,LR,none,1,28
1_40,ABBB,A,B,B,B,3,0.01768906980788728,LR,none,1,28
1_40,BAAA,B,A,A,A,1,-0.0038245811237144467,LR,none,1,28
1_40,BAAB,B,A,A,B,2,-0.0028170944735768032,LR,none,1,28
1_40,BABA,B,A,B,A,2,-2.0999255729578918e-05,LR,none,1,28
1_40,BABB,B,A,B,B,3,-0.0002165001685171995,LR,none,1,28
1_40,BBAA,B,B,A,A,2,-0.0019204278520453125,LR,none,1,28
1_40,BBAB,B,B,A,B,3,-0.0013379193732258304,LR,none,1,28
1_40,BBBA,B,B,B,A,3,0.0002936205976210559,LR,none,1,28
1_40,BBBB,B,B,B,B,4,0.00023080614402083393,LR,none,1,28
1_40,J:gate2_only,A,gate2_only,A,A,1,0.006347658033026076,LR,none,1,28
1_40,J:weights_only,A,weights_only,A,A,1,-0.003844488123676058,LR,none,1,28
1_15,AAAA,A,A,A,A,0,-0.01567094657412887,LR,none,1,29
1_15,AAAB,A,A,A,B,1,-0.011753128232425778,LR,none,1,29
1_15,AABA,A,A,B,A,1,0.002490741733600588,LR,none,1,29
1_15,AABB,A,A,B,B,2,0.0009759664239764187,LR,none,1,29
1_15,ABAA,A,B,A,A,1,-3.090069175467093e-05,LR,none,1,29
1_15,ABAB,A,B,A,B,2,-0.0005290522356045012,LR,none,1,29
1_15,ABBA,A,B,B,A,2,0.013717930425654341,LR,none,1,29
1_15,ABBB,A,B,B,B,3,0.008997724819078354,LR,none,1,29
1_15,BAAA,B,A,A,A,1,-0.0020441120407381297,LR,none,1,29
1_15,BAAB,B,A,A,B,2,-0.0013476528686924183,LR,none,1,29
1_15,BABA,B,A,B,A,2,0.0009984471451527496,LR,none,1,29
1_15,BABB,B,A,B,B,3,0.0006248904267374959,LR,none,1,29
1_15,BBAA,B,B,A,A,2,-0.00113053114683253,LR,none,1,29
1_15,BBAB,B,B,A,B,3,-0.0005973535891533101,LR,none,1,29
1_15,BBBA,B,B,B,A,3,0.0018947309662169461,LR,none,1,29
1_15,BBBB,B,B,B,B,4,0.0012829958105015757,LR,none,1,29
1_15,J:gate2_only,A,gate2_only,A,A,1,0.00018057644536382907,LR,none,1,29
1_15,J:weights_only,A,weights_only,A,A,1,-0.01585302078921196,LR,none,1,29
1_40,AAAA,A,A,A,A,0,-0.01567094657412887,LR,none,1,29
1_40,AAAB,A,A,A,B,1,-0.011437992085234536,LR,none,1,29
1_40,AABA,A,A,B,A,1,0.00724293689181768,LR,none,1,29
1_40,AABB,A,A,B,B,2,0.002935223733553407,LR,none,1,29
1_40,ABAA,A,B,A,A,1,0.00558870003252069,LR,none,1,29
1_40,ABAB,A,B,A,B,2,0.0034235587615263326,LR,none,1,29
1_40,ABBA,A,B,B,A,2,0.03169912371453473,LR,none,1,29
1_40,ABBB,A,B,B,B,3,0.018481653171981284,LR,none,1,29
1_40,BAAA,B,A,A,A,1,-0.004379191166440613,LR,none,1,29
1_40,BAAB,B,A,A,B,2,-0.0029318002546180333,LR,none,1,29
1_40,BABA,B,A,B,A,2,-0.004517676678897251,LR,none,1,29
1_40,BABB,B,A,B,B,3,-0.002795734317887363,LR,none,1,29
1_40,BBAA,B,B,A,A,2,-0.0047247708695520915,LR,none,1,29
1_40,BBAB,B,B,A,B,3,-0.0031395188878201273,LR,none,1,29
1_40,BBBA,B,B,B,A,3,-0.004539527566249447,LR,none,1,29
1_40,BBBB,B,B,B,B,4,-0.0027921960130382934,LR,none,1,29
1_40,J:gate2_only,A,gate2_only,A,A,1,0.003030283040457158,LR,none,1,29
1_40,J:weights_only,A,weights_only,A,A,1,-0.013655097508719714,LR,none,1,29
1_15,AAAA,A,A,A,A,0,0.0031450122836145233,LR,none,1,30
1_15,AAAB,A,A,A,B,1,0.002604962437845655,LR,none,1,30
1_15,AABA,A,A,B,A,1,0.016620534706173706,LR,none,1,30
1_15,AABB,A,A,B,B,2,0.012114891032649115,LR,none,1,30
1_15,ABAA,A,B,A,A,1,0.008457372196439421,LR,none,1,30
1_15,ABAB,A,B,A,B,2,0.0061543865300685,LR,none,1,30
1_15,ABBA,A,B,B,A,2,0.022338379040197805,LR,none,1,30
1_15,ABBB,A,B,B,B,3,0.0159965734714595,LR,none,1,30
1_15,BAAA,B,A,A,A,1,-0.00325053673982584,LR,none,1,30
1_15,BAAB,B,A,A,B,2,-0.0023685700760709707,LR,none,1,30
1_15,BABA,B,A,B,A,2,-0.0011451259921823472,LR,none,1,30
1_15,BABB,B,A,B,B,3,-0.0009270976047158489,LR,none,1,30
1_15,BBAA,B,B,A,A,2,-0.00029116243487146455,LR,none,1,30
1_15,BBAB,B,B,A,B,3,-2.3507232897519508e-05,LR,none,1,30
1_15,BBBA,B,B,B,A,3,0.0008511310029771611,LR,none,1,30
1_15,BBBB,B,B,B,B,4,0.0007744148556441621,LR,none,1,30
1_15,J:gate2_only,A,gate2_only,A,A,1,0.010101808284418468,LR,none,1,30
1_15,J:weights_only,A,weights_only,A,A,1,0.002105322377210383,LR,none,1,30
1_40,AAAA,A,A,A,A,0,0.0031450122836145233,LR,none,1,30
1_40,AAAB,A,A,A,B,1,0.0015923923640152196,LR,none,1,30
1_40,AABA,A,A,B,A,1,0.021983012025495893,LR,none,1,30
1_40,AABB,A,A,B,B,2,0.012904406081663843,LR,none,1,30
1_40,ABAA,A,B,A,A,1,0.01344061792337749,LR,none,1,30
1_40,ABAB,A,B,A,B,2,0.00801878465680318,LR,none,1,30
1_40,ABBA,A,B,B,A,2,0.03750744091026237,LR,none,1,30
1_40,ABBB,A,B,B,B,3,0.02203146228414684,LR,none,1,30
1_40,BAAA,B,A,A,A,1,-0.004034442070209556,LR,none,1,30
1_40,BAAB,B,A,A,B,2,-0.0026058280124782447,LR,none,1,30
1_40,BABA,B,A,B,A,2,-0.0032099832618271663,LR,none,1,30
1_40,BABB,B,A,B,B,3,-0.0017871594076535702,LR,none,1,30
1_40,BBAA,B,B,A,A,2,-0.005569286129160933,LR,none,1,30
1_40,BBAB,B,B,A,B,3,-0.0035452740292057773,LR,none,1,30
1_40,BBBA,B,B,B,A,3,-0.005202280809972901,LR,none,1,30
1_40,BBBB,B,B,B,B,4,-0.0028696101760003713,LR,none,1,30
1_40,J:gate2_only,A,gate2_only,A,A,1,0.012436434567414676,LR,none,1,30
1_40,J:weights_only,A,weights_only,A,A,1,0.00437252087083556,LR,none,1,30
1_15,AAAA,A,A,A,A,0,0.004725419117666904,LR,none,1,31
1_15,AAAB,A,A,A,B,1,0.0038741795570603733,LR,none,1,31
1_15,AABA,A,A,B,A,1,0.016259532230035734,LR,none,1,31
1_15,AABB,A,A,B,B,2,0.01228757145269025,LR,none,1,31
