arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
EL,raw,0,0,0.001,1,none,0.8437104167,0.9941666722,0.9941666722,0,0,-44.58963013,13.88702679,-85.52732849,0.0002122636506,25.1461642,0,0,-3.909532547,5.82798624,-11.55906296,0.2950000763,63.42747675,3.112927675,1.516018391,2.91183567
EL,raw,0,0,0.001,2,none,0.6263541667,0.894166708,0.894166708,0.009999999776,0,-71.12287903,20.35961342,-138.5269318,5.328044153e-06,22.13716255,0,0,-9.435609818,7.462379932,-19.29719925,0.1659999639,57.41897206,4.1130023,2.096213818,4.217283249
EL,raw,0,0,0.001,3,none,0.4343791667,0.6791666746,0.6791666746,0.05999999866,0,-85.48699188,24.21886253,-187.3529358,8.080351677e-08,14.87016844,0,0,-8.183012009,5.180867672,-24.39339256,0.1344999522,45.40609054,5.035980701,2.218961239,4.540434361
EL,raw,0,0,0.001,4,none,0.27430625,0.3774999976,0.3774999976,0.1199999973,0,-102.4271774,28.70015907,-226.8822784,2.609995109e-09,9.388237239,0,0,-6.761547089,4.075438499,-21.59573936,0.1142499596,27.42963445,5.606419563,2.252628326,4.289213657
EL,raw,0,0,0.001,5,none,0.2416854167,0.3983333409,0.3983333409,0.1199999973,0,-104.1872864,29.01576233,-226.8511505,2.744009686e-09,13.98752964,0,0,-5.983658791,4.33817482,-23.56363106,0.1164999679,30.77892285,5.463516712,2.299003124,4.204889297
EL,raw,0,0,0.001,6,none,0.1507020833,0.2349999994,0.2349999994,0.1599999964,0,-106.4074097,30.03511429,-235.5792542,1.764774438e-09,15.20129393,0,0,-2.585442066,2.333470106,-22.82931709,0.1134999618,23.36671689,5.648106098,2.328909636,3.584661245
EL,raw,0,0,0.001,7,none,0.1426020833,0.2083333433,0.2083333433,0.1899999976,0,-109.2029343,31.3912487,-278.1677246,1.481485379e-09,14.34534672,0,0,-1.554173589,2.201218128,-17.04791451,0.1149999499,22.16988038,5.655124664,2.331770658,2.886441946
EL,raw,0,0,0.001,8,none,0.1431291667,0.1625000089,0.1625000089,0.2099999934,0,-109.578949,31.36557198,-256.8005981,1.290206941e-09,14.36680025,0,0,-1.5143677,3.498962402,-13.81872272,0.1157499477,23.11623634,5.674532413,2.313896656,2.467167139
EL,raw,0,0,0.001,9,none,0.1405125,0.1724999994,0.1724999994,0.2299999893,0,-113.3781891,33.13632584,-256.7693481,1.161214458e-09,14.40969938,0,0,-1.000347733,3.06777215,-11.47555065,0.1082499623,18.04300137,5.676950455,2.295804977,2.250829935
EL,raw,0,0,0.001,10,none,0.1608833333,0.164166674,0.164166674,0.3100000024,0,-110.965004,31.42492294,-284.3529358,9.91135285e-10,16.73090174,0,0,-1.543833852,3.63795495,-14.24453926,0.112749964,25.95047302,5.686613083,2.34619236,2.152654886
EL,raw,0,0,0.001,11,none,0.12350625,0.1441666633,0.1441666633,0.2999999821,0,-113.546608,31.41373253,-304.7236938,1.013796491e-09,17.43828295,0,0,-1.232031941,3.655190706,-13.76574612,0.1089999676,23.7941215,5.681138992,2.34692502,2.001716375
