arm,mode,seed,task,step,global_step,window_start,window_steps,loss,acc,advantage,confidence,online_acc_window,initial_positive_count,observed,down,up,net,conf,hist,label,correction,roundoff,conf_common,correction_common,zmean_l1,zsd_l1,outputsd_l1,gain_l1,ppos_l1,dead_l1,output_sd_ratio_l1,output_sd_ratio_n_l1,eff_rank_l1,zmean_l2,zsd_l2,outputsd_l2,gain_l2,ppos_l2,dead_l2,output_sd_ratio_l2,output_sd_ratio_n_l2,eff_rank_l2
ELU,early,1005,1,750,750,300,450,2.307393074,0.09416666627,0.002619408304,2.310012579,0.09791667014,3581,True,20.42875481,69.22735596,48.79863358,-5.22266531,0,-1.994950891,56.01625061,6.600515917e-06,-1.30079937,7.511932373,30.49496078,8.39567852,8.39567852,1,0.8311416507,0,66.62457275,100,,-22.92012405,6.279148102,0.0003863362072,1.496647002e-07,0,0,0.005509237293,100,
ELU,early,1001,1,1500,1500,750,750,2.312419653,0.1141666695,0.007806568407,2.320226192,0.09866666794,3285,True,20.63610268,48.2604866,27.62438583,-11.79488754,0,0.2624952197,39.1567688,1.46147795e-06,-1.116170287,5.238754749,33.73825455,8.65990448,8.65990448,1,0.7637333274,0,71.99703217,100,,-25.90761757,6.7247715,4.45586993e-05,1.992162213e-09,0.0001999999949,0.08999999613,0.0005630783271,100,
ELU,early,1002,1,1500,1500,750,750,2.309404373,0.1033333391,0.006492294371,2.315896749,0.0978333354,2812,True,31.27828979,119.5529709,88.27472687,-30.34709167,0,1.002925754,117.618927,1.247824548e-05,-6.865640163,19.08394241,45.50583649,12.32718945,12.32718945,1,0.9001333714,0,93.96055603,100,,-50.6975975,13.43506813,0.001306090504,1.70729345e-06,6.666666013e-05,0,0.02055063099,100,
ELU,early,1003,1,1500,1500,750,750,2.31739831,0.1050000042,0.001307885628,2.318706036,0.09566666931,3529,True,24.97642326,162.3243713,137.3479767,-38.39396286,0,15.62448502,160.1174316,1.803206396e-05,-9.421875954,24.42602921,42.47613525,10.93344116,10.93344116,1,0.8800333142,0,91.52203369,100,,-37.49607468,9.708424568,2.333198381e-06,5.468267766e-12,0,0.25,3.792769348e-05,100,
ELU,early,1004,1,1500,1500,750,750,2.308825016,0.1066666692,0.004965425469,2.313790321,0.09700000286,2895,True,12.15520859,60.75080872,48.59556198,-20.49216843,0,8.959029198,60.128685,3.67964094e-06,-1.769310117,7.320478439,35.73740005,9.770065308,9.770065308,1,0.8600082994,0,82.01194,100,,-32.22890091,8.585607529,0.0004042411165,1.635812197e-07,0,0,0.006583594251,100,
ELU,early,1005,1,1500,1500,750,750,2.309131622,0.1000000015,0.001763868029,2.310895681,0.09558333457,3581,True,22.11642647,85.90885162,63.79242706,-12.64150524,0,1.682591081,74.751297,7.045659004e-06,-4.582993507,11.75797653,38.23661423,10.58211136,10.58211136,1,0.8904499412,0,85.07524872,100,,-31.89327621,8.989145279,0.00011245528,1.265796179e-08,4.166666622e-05,0.02999999933,0.001798836514,100,
ELU,early,1001,1,3000,3000,1500,1500,2.312114239,0.09416666627,0.005292223301,2.317406416,0.09904166311,3285,True,10.59926796,110.2423706,99.64306641,-48.68592834,0,12.32368469,136.0052643,-2.235483043e-05,-8.370130539,19.99777985,50.7865715,13.19748497,13.19748497,1,0.8299999833,0,101.684494,100,,-39.90325928,10.26527119,1.301345378e-06,1.694681613e-12,0,0.25,1.927771154e-05,100,
ELU,early,1002,1,3000,3000,1500,1500,2.308183908,0.1058333367,0.008046966977,2.316231012,0.1002083346,2812,True,59.94971466,305.2853394,245.3355408,-156.8285522,0,26.83756065,375.3266602,1.542996506e-05,-17.99822044,49.44610596,76.79221344,20.76890373,20.76890373,1,0.9599999785,0,169.4219055,100,,-112.083847,30.21999741,0.0001315573754,1.732303723e-08,6.666666741e-05,0,0.002078342019,100,
ELU,early,1003,1,3000,3000,1500,1500,2.30921793,0.09916666895,-0.0005605107872,2.308657646,0.09483333677,3529,True,11.98724842,86.67430878,74.68704987,-31.63298607,0,6.475049973,99.84553528,-0.000571344397,-3.559597015,12.802701,53.5565567,13.93358612,13.93358612,1,0.8900082707,0,115.6118851,100,,-49.25072479,12.76024628,8.406802721e-08,6.978360557e-15,0,0.4399999976,1.211659651e-06,100,
ELU,early,1004,1,3000,3000,1500,1500,2.309472322,0.100833334,0.001984185539,2.311456442,0.09912499785,2895,True,21.25513458,98.01980591,76.76469421,-37.5610733,0,4.423610687,109.9020996,-4.074317985e-06,-3.397338867,12.49614143,45.12921906,12.34985638,12.34985638,1,0.919991672,0,103.0528564,100,,-46.53648758,12.65022373,6.097441292e-05,3.721288611e-09,0,0.05999999866,0.0009651812725,100,
ELU,early,1005,1,3000,3000,1500,1500,2.312074423,0.09750000387,0.009158777073,2.321233273,0.1011250019,3581,True,61.51496887,212.1210327,150.6062012,-15.03642464,0,-14.84015179,180.4825287,-1.02798067e-05,-7.834598064,25.89466095,55.08640671,15.65871239,15.65871239,1,0.9300416112,0,124.0297165,100,,-60.78243637,16.85367203,1.867879632e-06,3.490147841e-12,6.666666741e-05,0.25,2.928525464e-05,100,
ELU,early,1001,1,5000,5000,3000,2000,2.308823347,0.1083333343,0.006257436704,2.315080881,0.1020937487,3285,True,11.55607796,42.8497467,31.2936573,-5.63739109,0,5.387456417,31.54379463,-0.0002061801206,-1.302642107,4.394468784,54.67157745,14.20440197,14.20440197,1,0.8358833194,0,106.6008911,100,,-43.21574783,11.19695568,3.786025218e-07,1.411890759e-13,0,0.3299999833,5.468898962e-06,100,
ELU,early,1002,1,5000,5000,3000,2000,2.328934431,0.1058333367,0.003970573656,2.332905293,0.09849999845,2812,True,51.16194153,204.9232483,153.7613678,8.183141708,0,-34.82727432,180.4049683,0.0003828286717,3.018941402,23.32099915,105.1508789,27.97365379,27.97365379,1,0.969999969,0,224.955368,100,,-151.168335,40.25286102,3.897191709e-05,1.520230941e-09,9.999999747e-05,0.02999999933,0.0006055426202,100,
ELU,early,1003,1,5000,5000,3000,2000,2.314128399,0.1033333391,0.003642064054,2.317770243,0.09775000066,3529,True,1.792743564,64.8110199,63.01837158,2.420990229,0,0.7631853223,59.83481598,-0.0006024077884,-1.8562392,9.478354454,60.57092667,15.73218441,15.73218441,1,0.9048500061,0,130.3925476,100,,-58.61168289,15.28821087,9.265918699e-09,6.295278566e-17,0,0.5799999833,1.413299344e-07,100,
ELU,early,1004,1,5000,5000,3000,2000,2.30351305,0.1075000018,0.006353979465,2.309866905,0.09456250072,2895,True,34.22436905,266.2077637,231.9831848,-82.782341,0,18.72733879,296.0385742,-0.0002833373728,-5.35949564,34.67459869,75.19036102,20.37864494,20.37864494,1,0.9300166368,0,166.0169525,100,,-88.87996674,24.07588577,2.63938631e-07,6.913154944e-14,0,0.349999994,4.036696737e-06,100,
ELU,early,1005,1,5000,5000,3000,2000,2.30539608,0.1075000018,0.008941068314,2.314337492,0.100781247,3581,True,94.23709106,416.9441528,322.7073059,120.5485687,0,-129.8425293,332.0010071,9.628638509e-07,7.669420242,44.56981277,90.34685516,25.57882118,25.57882118,1,0.9500166178,0,195.5261993,100,,-98.82143402,27.71013451,7.694926474e-09,3.810083237e-17,2.499999937e-05,0.5500000119,1.063668407e-07,100,
ELU,early,1001,1,7500,7500,5000,2500,2.315192938,0.1033333391,0.014920054,2.330113173,0.1002250016,3285,True,145.1332245,127.8455276,-17.28771591,-3.871540546,0,-13.41622448,0,7.424787327e-06,-0.1681891531,0,50.27940369,13.1215992,13.1215992,1,0.830016613,0,97.12606049,100,,-52.34577942,13.58237839,3.450869102e-08,1.268743017e-15,0,0.4799999893,4.984140674e-07,100,
ELU,early,1002,1,7500,7500,5000,2500,2.322841883,0.1058333367,0.01691483334,2.339756966,0.09870000184,2812,True,90.97014618,99.08683777,8.116742134,141.4442444,0,-133.3288269,0,0.001351127052,19.44232559,0,105.5782013,28.19425011,28.19425011,1,0.9696666598,0,222.6277924,100,,-175.1697693,45.56094742,3.813094372e-05,1.455254806e-09,8.333332516e-05,0.02999999933,0.000499394082,100,
ELU,early,1003,1,7500,7500,5000,2500,2.309310675,0.1066666692,0.002606443828,2.311917305,0.09417500347,3529,True,380.4329224,381.5346069,1.101855755,-0.5873293877,0,1.689157605,0,2.496696106e-05,-1.689938903,0,54.58652115,14.56061268,14.56061268,1,0.7503250241,0,113.6743164,100,,-84.37873077,22.08457565,0,5.913726699e-23,0,0.8499999642,0,100,
ELU,early,1004,1,7500,7500,5000,2500,2.327141523,0.09666667134,0.003340013791,2.330481768,0.09787499905,2895,True,103.1459732,76.19189453,-26.95425415,-33.6329422,0,6.678604126,0,2.204710472e-05,-3.554891586,0,71.42160034,19.30990028,19.30990028,1,0.9300166368,0,160.7213287,100,,-94.29928589,25.48244667,1.320302374e-07,1.755982309e-14,0,0.3899999857,2.12469763e-06,100,
