registered,arm,seed,unit,t_sub,win_len,d_wmu,d_b,share_unit,routes_same_sign,share_in_unit_interval,d_wmu_ff,d_b_ff,n_ff_intervals,share_unit_ff,pred,pred_meanrecip,pred_ff
0,E_a0p001_1216,0,41,41000,40,-1.4874264539001203,-0.10407428710327293,0.06539380373625037,1,1,0.028251516306455726,-0.005652770041820396,36,-0.2501364445454387,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,43,251000,250,-4.275871800703321,-0.32466635426707935,0.07057138607062986,1,1,-1.3154583063721055,-0.07032575022745347,225,0.05074798623388625,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,45,151000,150,-3.028295872452375,-0.47315608929397257,0.13513139533634674,1,1,-0.424846001311155,-0.023139158076713073,135,0.051651617451637634,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,46,41000,40,-1.5369003127610221,-0.07160937173391092,0.044519080254338685,1,1,-0.822205101485468,-0.08107221929806431,36,0.0897534095373275,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,47,21000,20,-1.7347235450097855,-0.05164294868108854,0.028909492460523732,1,1,-0.18610201130230708,0.013591963420076958,18,-0.07878940146927543,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,48,51000,50,-1.2695901388624247,-0.08385445048010831,0.06195632325135863,1,1,0.014934757050782288,-0.019322278286824868,45,4.4039167555694885,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,50,21000,20,-1.3775683339217082,-0.09244660806366012,0.06288820978840111,1,1,-0.20317560420796177,-0.016998678768192388,18,0.07720555978844006,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,51,31000,30,-1.793912812833689,-0.23972850093134435,0.11788140775303041,1,1,0.04092510629799406,-0.07731077617892756,27,2.124758907336739,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,55,31000,30,-0.9320202320716291,-0.07479031051837004,0.07428439349271565,1,1,-0.2667708930342796,-0.01827788877468589,27,0.06412196768108064,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,57,41000,40,-1.2868788473994377,-0.10041242119711447,0.07238020123827082,1,1,0.004849056973482702,0.006224406253735992,36,0.5621011354818367,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,58,31000,30,-1.3195957929303965,-0.19390398077394266,0.12811629320522228,1,1,-0.3707856234660607,-0.03755036660133282,27,0.09195948315781655,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,59,171000,170,-3.0414408358460676,-0.37441682035284307,0.1096113650032729,1,1,-0.9773243089150666,-0.02517391904724886,153,0.02511118558126286,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,60,121000,120,-0.8498708487607516,-0.09232255494772135,0.09798684068933172,1,1,0.021570483947547903,0.012176482292360458,108,0.3608170940699505,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,61,31000,30,-0.7684350019532111,-0.08432912677300264,0.09888915812977064,1,1,0.02375549270303723,-0.03501974680954703,27,3.1089272736939173,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,62,62000,61,-1.4094995575676879,-0.06481019685192724,0.04395968802189793,1,1,-0.6758829834828728,-0.04663751321833268,55,0.06454836012440403,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,63,11000,10,-0.5470703543249655,-0.00011938310311665479,0.00021817496738477384,1,1,0.0014802777544460355,-0.00014919760442655416,9,-0.11208761878416604,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,64,11000,10,-0.37150203257909453,0.002724646756757085,-0.00738832385473255,0,0,0.026521509396950194,0.0027261830613789367,9,0.09321019308661996,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,66,41000,40,-1.0490136418385099,-0.05455692134809009,0.04943673125038331,1,1,-0.37838654764953084,-0.02341338642610058,36,0.05827125502139441,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,69,41000,40,-1.9874019125781537,-0.12387710206875946,0.058673960764715156,1,1,-0.2208546158828817,-0.03042777025036303,36,0.12108994473742554,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,70,161000,160,-2.035961460964363,-0.2014340167995763,0.09003058189823916,1,1,-1.0900848119491133,-0.07452095757230515,144,0.06398814046999672,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,74,81000,80,-1.4254604047830064,-0.2124562621101933,0.12971127677281674,1,1,0.030633186756822806,0.0051683404766211805,72,0.14436089396189716,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,75,51000,50,-2.177451505453224,-0.17408330407225847,0.0740296521944265,1,1,-0.268096889533076,0.02938496007465119,45,-0.12309799573619137,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,76,11000,10,-0.8285625533190668,-0.1526006008395746,0.1555303011459204,1,1,-0.2954104401373563,-0.04603894456342239,9,0.13483387765881483,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,77,61000,60,-1.2491138452354207,-0.012707323767636891,0.010070621796333248,1,1,-0.02496922840806448,0.049471589803271154,54,2.019053959956249,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,78,121000,120,-1.3143727038433954,-0.2166846609742027,0.14152615437764302,1,1,0.021935202545481647,-0.03328842932127096,108,2.932067682489909,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,79,91000,90,-0.9865139468453812,-0.12953374725316813,0.11606470578105063,1,1,-0.12051115102067289,-0.027637262878936752,81,0.1865511897931266,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,80,61000,60,-0.9460371553022169,-0.17913810607916458,0.15920906922467895,1,1,0.5934628665824038,0.04095468011548442,54,0.06455477205611902,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,82,41000,40,-1.7480529051983922,-0.13503139078709037,0.07170756565436907,1,1,0.3577889969301489,0.05019297933933897,36,0.12302744302161175,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,83,11000,10,-0.8858486637333378,-0.10841927773014792,0.1090443261909492,1,1,-0.2832657387662145,-0.05707397120281865,9,0.16769706716859956,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,85,191000,190,-2.360913126156156,-0.5092748041206407,0.17743604826305817,1,1,-0.6193405938384448,-0.16570463519844125,171,0.2110765457446726,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,87,21000,20,-0.548134148702097,0.0011028571147047028,-0.002016076834479428,0,0,0.06579202265363548,0.006716097117891229,18,0.09262544855739839,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,89,21000,20,-1.4074966823599189,-0.16219884765266984,0.10333140698398308,1,1,-0.062057477615282575,-0.05702722949195044,18,0.478879537744496,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,90,21000,20,-0.9075325735401893,-0.07008127529384178,0.07168605004667793,1,1,0.18686824263303237,0.006957543746432648,18,0.03589586234316328,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,91,62000,61,-1.3003773678702153,-0.37059030763874823,0.22178185315635704,1,1,-0.09092168893580599,-0.019910287108008795,55,0.17964388815135568,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,92,61000,60,-0.058507244212268716,-0.08366926329685409,0.5884886663957857,1,1,0.1195826674035878,0.013715477483733751,54,0.10289323602610975,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,93,21000,20,-0.38104264873720695,-0.016024207946980562,0.04035644798156909,1,1,-0.1689193362943442,-0.0178395282678121,18,0.09552172160414278,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,94,11000,10,-0.3489178360905747,-0.02940003877816899,0.0777125288842597,1,1,0.0370406147233755,-0.0021212358623000638,9,-0.06074666650684905,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,95,111000,110,-1.5141234520680698,-0.3038408613946173,0.1671324674222509,1,1,0.34763884446899507,0.012486302513275538,99,0.03467212056116218,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,97,3000,2,-0.06956392045350768,-0.007730203299929683,0.10001023266126245,1,1,-0.06956392045350768,-0.007730203299929683,2,0.10001023266126245,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,0,99,51000,50,-1.2302277814394067,-0.1573223317369093,0.11338136925143139,1,1,0.0018340604003022065,0.020151347944775758,45,0.9165782881302357,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,0,171000,170,-1.9811217376646155,-0.07308261439221475,0.03557709062345171,1,1,-0.7149852596168288,-0.011127045204807007,153,0.015324138058148298,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,1,131000,130,-0.9632350388494988,-0.30730129919049887,0.2418673830805654,1,1,0.12408418771022811,-0.04913771466813355,117,-0.6556374526194818,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,2,91000,90,-1.4982313721873934,-0.00456044045372872,0.0030346455279882385,1,1,-0.14876503028988614,0.03935483980298732,81,-0.35969994776400477,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,3,192000,191,-1.7467152861401516,-0.2024954935362543,0.10388588840549667,1,1,-1.4353140457861846,-0.13241874369982665,172,0.08446512351332575,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,4,91000,90,-0.5811022775501904,-0.29370482638490936,0.3357366727633464,1,1,-0.03508436678107696,-0.06962595458216228,81,0.6649387918563483,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,5,21000,20,-1.3790251859513774,-0.17541064401069817,0.11284521408322,1,1,-0.5719160035978055,-0.03127126272665259,18,0.05184337348035393,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,6,21000,20,-1.674559521708721,-0.11367027256869733,0.06356580845060174,1,1,-0.02941481686820424,-0.02441263214944156,18,0.4535350011002485,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,7,131000,130,-1.823514973779396,-0.2755617248472815,0.13127758744002443,1,1,0.13605715325061618,-0.00027239063051265333,117,-0.0020060471090909042,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,8,31000,30,-1.0340968182456152,-0.02746480499381576,0.025872077882775145,1,1,-0.026853748544983347,-0.00839521745750016,27,0.23816918365516493,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,11,11000,10,-0.4673708556199969,-0.04401388091426772,0.08606803795622991,1,1,-0.08919913744727737,0.001293284102245773,9,-0.014712150022247284,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,12,11000,10,-0.7235693525893296,-0.03424727405732031,0.0451920330764779,1,1,-0.3178149072090477,-0.021584158421794952,9,0.06359522051622733,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,13,171000,170,-1.841272126888125,-0.24771279250662026,0.11858045991944818,1,1,0.7212752685070702,-0.030319856161892478,153,-0.04388106036970402,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,14,51000,50,-0.9026562425075966,-0.0166250583696117,0.018084843402936104,1,1,-0.13784800758726612,-0.013407478333116174,45,0.08864126977962035,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,15,141000,140,-1.1347840092684685,-0.26609742620468957,0.18994999824150943,1,1,0.25932660322839673,-0.04522397352834062,126,-0.21122567990732516,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,16,21000,20,-0.4853426910123293,-0.03832890047468185,0.07319262892578074,1,1,-0.24823912525671954,-0.019071625369367684,18,0.07134627142641549,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,18,41000,40,-1.5698031738153588,-0.23336648878159671,0.1294201503176902,1,1,-0.3839090337422052,-0.06600898238702868,36,0.14671335670200933,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,19,281000,280,-4.557559199694069,-1.5167037744677012,0.2496934658442248,1,1,-3.905408470783748,-0.8765469649264483,252,0.18330303925056698,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,20,11000,10,-0.5100439453333543,-0.032066573200911,0.05915135771135966,1,1,-0.006788935532448193,-0.03204104508432548,9,0.8251625309976197,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,21,21000,20,-0.9740015651907257,-0.08321806622254435,0.07871407581724538,1,1,-0.04479277280434779,0.016923036967774863,18,-0.6072191378852999,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,22,21000,20,-1.1000820000551812,-0.010957793436938479,0.009862647135704235,1,1,-0.048650422356224965,-0.006181806621177288,18,0.11274038528918762,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,23,12000,11,-0.9995194916675416,-0.07180590663668873,0.0670253003899172,1,1,-0.4270062892124713,-0.03717016750152169,10,0.08007766650781356,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,24,31000,30,-0.8235596708977049,-0.01942106489419193,0.023038563124396626,1,1,-0.03641682947469249,0.029672906405046273,27,-4.399947344981041,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,25,91000,90,-1.5724280809342446,-0.22711032673441522,0.1262047677152062,1,1,-0.33808560253808295,-0.01927279216862665,81,0.05393127027124737,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,26,31000,30,-0.8002650420938728,-0.11705004073701908,0.12760069351066955,1,1,-0.21639800308808255,-0.06436606818687063,27,0.2292532228022749,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,28,41000,40,-1.3721056400476073,-0.23128795032015592,0.14424901765205786,1,1,-0.10988493365547236,-0.11919916646384765,36,0.5203292869376878,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,29,141000,140,-1.8861511602675058,-0.23170240024637234,0.10940435380723483,1,1,0.16287795258171678,0.003944705612807908,126,0.023646102127255146,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,32,101000,100,-2.052803208782535,0.04350723770437104,-0.021652976132244754,0,0,-0.13501472222338506,0.12707594355589058,90,-16.00698909470874,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,33,41000,40,-1.6381050544884985,-0.06045894185946077,0.03559415011118336,1,1,-0.08219130511272033,0.014887128046940035,36,-0.22119174018560508,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,34,11000,10,-0.3666381700797885,0.019126588406476755,-0.05503870781623979,0,0,0.2021321581236375,0.01911540991129569,9,0.08639828261650101,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,37,91000,90,-0.9243074542079945,-0.06140245005316025,0.06229261752136381,1,1,0.1829769946064208,-0.015132660479384885,81,-0.09015889966194192,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,38,51000,50,-1.236444993618349,-0.17366755207986984,0.12315864617308127,1,1,-0.41145786978869203,-0.059589743745046775,45,0.1265047142432421,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,39,31000,30,-0.9984772849939816,-0.13171941656248265,0.11654556802464884,1,1,-0.12416168123349358,-0.040094904443395585,27,0.24409921999880532,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,40,151000,150,-2.840682989291494,-0.46551565814624496,0.1408008736882805,1,1,0.5623517754904577,-0.04683222906517105,135,-0.09084472041829429,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,42,161000,160,-3.9030357595761966,-0.44143614351541793,0.10160870028904619,1,1,0.44280544261342625,0.03669867953735327,144,0.07653464869654115,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,43,11000,10,-0.159345775868438,-0.04531472440124884,0.22141411919513715,1,1,-0.01356574026998647,-0.010075393920793152,9,0.4261806493498395,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,44,21000,20,-0.5123192301237669,0.016213900294434133,-0.03268237472879387,0,0,0.1058242144959376,0.022803743623288616,18,0.1772845029705879,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,45,141000,140,-1.2590778190257268,-0.16115903987313018,0.1134733540136964,1,1,-0.3945964584962587,-0.05680891570390845,126,0.1258490016973471,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,46,21000,20,-1.7174616970198375,-0.009228807059665,0.005344795166163765,1,1,-0.03708500148264626,0.07152632508559897,18,2.0767588931880336,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,48,131000,130,-1.2965515461964046,-0.19693292892482006,0.1318613833657931,1,1,0.0016826017361557533,-0.03359539732089223,117,1.052724987119603,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,50,21000,20,-1.775306940077428,-0.09056541768458715,0.0485378419953732,1,1,-0.4345553857104387,-0.016710900197170808,18,0.037031129333229496,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,51,11000,10,-1.378758260612198,-0.11679376897852034,0.07809408610844708,1,1,-0.48511562677998654,-0.0652096443354031,9,0.11849291275183009,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,54,161000,160,-2.4257044635123854,-0.3554187926310699,0.12779685037186167,1,1,-0.13108982540177583,-0.034804242195472845,144,0.20979799157115891,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,55,111000,110,-0.9942618696303569,-0.1765938945389356,0.15082463608506616,1,1,-0.3253584225050614,-0.07551560554088915,99,0.1883773960338311,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,56,31000,30,-0.8980667943517116,-0.051113709762262705,0.05385035779888411,1,1,-0.07222890816322103,0.0005172717129299786,27,-0.007213218642535653,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,57,91000,90,-1.7107525076991976,-0.403250738581697,0.19075218512134479,1,1,0.25156537737623763,-0.06811687242058317,81,-0.37131331452959654,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,58,41000,40,-1.1151388837727154,-0.1179647973002389,0.09566494619300364,1,1,-0.16533085636468137,-0.036676273114710334,36,0.1815593004525712,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,59,11000,10,-0.928277236478138,-0.07022131455553104,0.0703269068170768,1,1,0.04030500266928172,-0.01036492003938605,9,-0.34618875864545895,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,60,51000,50,-1.1427166937345383,-0.22184221149978622,0.16257430195854466,1,1,-0.1732947031230938,-0.017931330307025206,45,0.09377034070822773,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,61,41000,40,-2.0362357806514626,-0.44777566610254016,0.1802631250704073,1,1,-0.35987490327111044,-0.20157698437395133,36,0.3590280642201422,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,62,201000,200,-2.824847182180932,-0.15281641924921097,0.05132091455052704,1,1,-0.6484903214462664,0.05670650457500567,180,-0.09582300657495313,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,63,7000,6,-0.047721684561452093,-0.005334722098018829,0.10054812291111964,1,1,-0.047721684561452093,-0.005334722098018829,6,0.10054812291111964,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,66,51000,50,-0.2842961137384954,-0.06465016612197783,0.18527254724660858,1,1,0.17507227129214242,0.025415737028745777,45,0.12676936262475602,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,67,121000,120,-1.5881214109730593,-0.06153582774339572,0.03730218999388913,1,1,-0.015325488743017424,0.05240686091915947,108,1.4132934636350312,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,68,11000,10,-0.5175715539444354,0.003286782607672567,-0.0063909778995192585,0,0,-0.012037735108592074,0.029827020368893287,9,1.6766845847064824,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,69,31000,30,-1.275922650931669,-0.048631193442694176,0.03671515027436618,1,1,-0.11410044899403826,0.02978049637177146,27,-0.35318445333076687,0.09758305318051957,0.09758305318051957,0.09758305318051957
