arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,std,10,0,0.0001,1,1,5,0.6721554487,0.8079999685,0.6700000167,0.8079999685,0,0,0.3241900504,5.806621075,-2.555967808,0.5284000039,33.4392793,0,0,1.281901717,2.728577137,-4.240791321,0.7008000016,23.80768351,0.7188282609,0.5982189178,0.6270376444
R,std,10,0,0.0001,2,0,1,0.9608974359,1,1,1,0,0,-0.9818449616,3.704265118,-4.31583786,0.3920000196,31.85861633,0.009999999776,0.009999999776,0.3291413188,2.525136232,-5.674036503,0.55400002,19.47120046,0.6978790164,0.5988306999,0.6769557595
R,std,10,0,0.0001,3,1,5,0.582411859,0.7387999892,0.6220000386,0.7387999892,0,0,0.05187996849,4.782314777,-4.077165604,0.4935999811,39.54807414,0.009999999776,0.009999999776,0.6019490361,2.842493296,-5.503385544,0.5999999642,27.90606978,0.7701208591,0.608661294,0.8289638758
R,std,10,0,0.0001,4,0,1,0.9583733974,1,1,1,0,0,-0.2234698534,4.575194836,-2.447799921,0.4660000205,33.87917537,0.01999999955,0.01999999955,-0.6221283078,2.626725197,-4.020073891,0.3860000074,16.34588491,0.7774442434,0.6104816198,0.8680207729
R,std,10,0,0.0001,5,1,5,0.5280048077,0.6987999678,0.5320000052,0.6987999678,0,0,-0.203391552,4.370114326,-3.075293779,0.4839999974,41.57243901,0,0,-0.8733115196,2.56834507,-6.214241982,0.4159999788,26.6996788,0.8068898916,0.6139580011,1.055304885
R,std,10,0,0.0001,6,0,1,0.9230769231,1,1,1,0,0,-0.7832821012,4.000729561,-4.989391327,0.3760000169,33.35158679,0.03999999911,0.03999999911,-2.017254114,2.580091238,-6.931010246,0.1420000046,12.95708962,0.8127523661,0.6198414564,1.135334492
R,std,10,0,0.0001,7,1,5,0.5625801282,0.7455999851,0.6460000277,0.7455999851,0,0,-0.7681232095,5.663712502,-4.696062088,0.4427999854,37.97082251,0.009999999776,0.009999999776,-2.415362835,3.119113445,-8.207572937,0.2115999907,22.54400789,0.8422185779,0.6248483658,1.321031213
R,std,10,0,0.0001,8,0,1,0.9080929487,1,1,1,0,0,-0.759327054,3.764858246,-12.53961754,0.3400000036,29.79008841,0.08999999613,0.08999999613,-2.91511488,2.610967875,-7.616527557,0.04600000381,8.384591161,0.852886796,0.626414299,1.430158854
R,std,10,0,0.0001,9,1,5,0.5526442308,0.7295999527,0.6800000072,0.7295999527,0,0,-0.2934909463,6.445639133,-4.795042992,0.4671999812,36.80352258,0.009999999776,0.009999999776,-4.383951187,3.80701685,-10.59171486,0.04919999838,15.65997891,0.8886153698,0.6362915039,1.579396367
R,std,10,0,0.0001,10,0,1,0.8977163462,1,0.969999969,1,0,0,-4.221867561,4.9053936,-14.18153381,0.1460000128,20.05167991,0.2999999821,0.2999999821,-5.076941967,2.623385906,-11.86516666,0.006000000052,5.178635488,0.9068642855,0.6396741867,1.640475512
