arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LR,8,0.001,1,none,0.971475,1,1,0,0,-0.6282727122,1.405844331,-3.344549179,0.4202499688,74.68140547,0,0,0.9548957348,1.313024998,0.1419642568,0.7930000424,45.54096776,3.324525595,2.054065228,3.576033354
LR,8,0.001,2,none,0.9466104167,1,1,0,0,-3.011498451,2.068897247,-6.227809429,0.1674999893,73.04728267,0,0,0.5762674212,1.471385598,-1.629880309,0.7015000582,54.67596799,5.261656761,2.811037302,6.023937702
LR,8,0.001,3,none,0.9385416667,1,1,0,0,-4.153649807,2.486100912,-7.881726742,0.1367499977,71.89665903,0,0,0.1871603727,1.780145288,-3.768466473,0.57099998,53.60870601,6.559919357,3.32690239,7.563148975
LR,8,0.001,4,none,0.9219395833,1,1,0,0,-4.608460426,2.909030437,-9.711460114,0.1389999837,70.48159177,0,0,0.3247554898,2.205254078,-6.350620747,0.6107500196,53.94021243,7.72013998,3.825554609,9.097500801
LR,8,0.001,5,none,0.9134729167,1,1,0,0,-5.092620373,3.190088034,-9.457507133,0.1330000013,71.73330983,0,0,-2.203472376,2.718811512,-7.038963318,0.2702499628,59.20223864,8.952435493,4.195488453,10.06653023
LR,8,0.001,6,none,0.8978270833,1,1,0,0,-6.022484303,3.532567978,-10.43831158,0.1262499988,68.79273035,0,0,-4.669826508,3.268395662,-11.42700672,0.1577499956,61.91090156,10.82669258,4.635421753,10.8616991
LR,8,0.001,7,none,0.8700333333,1,1,0,0,-7.116190434,3.909409046,-14.38142872,0.1142500192,64.90873856,0,0,-7.642453671,3.988521814,-13.71690083,0.1225000098,55.54234988,13.58656406,5.135435104,11.63713932
LR,8,0.001,8,none,0.8390916667,1,1,0,0,-7.814609528,4.003315926,-14.15376949,0.1157500073,65.19436565,0,0,-6.962599277,4.090378284,-13.0039959,0.132250011,58.68429744,16.35573387,5.51221323,12.21770573
LR,8,0.001,9,none,0.8367645833,1,1,0,0,-8.430307388,4.099251747,-12.80090809,0.1105000079,63.77152616,0,0,-8.956559181,4.430183411,-13.54028606,0.1157500073,50.852553,17.69512749,5.536248207,12.32085514
LR,8,0.001,10,none,0.8232875,1,1,0,0,-8.402053833,4.188217163,-13.55730152,0.1105000079,64.40378394,0,0,-9.105456352,4.42897892,-14.6324234,0.1157500222,50.27738751,19.70034599,5.55670023,12.29428768
LR,8,0.001,11,none,0.83166875,1,1,0,0,-8.20416069,4.333402634,-13.00864887,0.1127500162,66.67363647,0,0,-9.836905479,4.654389381,-15.72298622,0.1127500162,50.71447504,21.17192078,5.530852318,12.10405827
LR,8,0.001,12,none,0.82998125,1,1,0,0,-8.508042336,4.35170269,-13.25260448,0.1120000184,66.89928844,0,0,-10.38241386,4.84925127,-17.01255226,0.1120000109,46.88154565,22.7581768,5.557344437,12.1872406
LR,8,0.001,13,none,0.8074145833,1,1,0,0,-8.458577156,4.446989536,-14.15608692,0.1127500162,67.03105718,0,0,-10.14710617,4.887894154,-17.8928833,0.1120000109,50.22767193,23.85254478,5.578097343,12.16871548
LR,8,0.001,14,none,0.8274770833,1,1,0,0,-8.653996468,4.608406067,-13.61209297,0.1120000184,68.77159315,0,0,-11.09486198,4.969315052,-17.89093018,0.1097500101,47.03849211,24.9984684,5.432314396,11.97047234
LR,8,0.001,15,none,0.8303833333,1,1,0,0,-9.228304863,4.806707382,-14.4457922,0.1120000109,67.56239788,0,0,-11.29892254,5.148369789,-18.56404305,0.1105000079,47.23125104,26.24085045,5.499005795,11.90814018
LR,8,0.001,16,none,0.81191875,1,1,0,0,-9.454810143,4.836324215,-15.19685745,0.1090000123,65.87158736,0,0,-11.68338394,5.10135746,-19.40822792,0.1067500189,42.26972231,27.94569016,5.561508179,12.03754902
LR,8,0.001,17,none,0.8246645833,1,1,0,0,-9.271303177,4.771564484,-14.33805943,0.1142500192,69.24522295,0,0,-11.31914997,5.23600769,-17.94412613,0.1105000153,49.10347702,28.33944511,5.549714565,11.913661
LR,8,0.001,18,none,0.82895,1,1,0,0,-9.710772514,5.046762943,-17.94252014,0.1112500131,67.36624837,0,0,-11.98835659,5.381615162,-18.29104424,0.1090000123,47.58378719,29.83078957,5.648147106,12.05014992
LR,8,0.001,19,none,0.8184,1,1,0,0,-9.903165817,5.109797478,-16.29790115,0.1120000184,67.49904832,0,0,-11.56130505,5.247009754,-17.63068771,0.1097500101,46.23049596,31.2845192,5.59295845,12.00445747
LR,8,0.001,20,none,0.8028625,1,1,0,0,-9.60351944,5.00407362,-14.67643833,0.1150000095,69.66883091,0,0,-11.78697681,5.413288116,-16.35130692,0.1097500101,48.85015298,32.43176651,5.503401279,11.70903015
LR,8,0.001,21,none,0.81665,1,1,0,0,-9.942318916,5.196988106,-14.61056137,0.1127500162,68.80943522,0,0,-12.6235323,5.441983223,-19.08981133,0.1067500189,43.67033599,33.43480301,5.53239727,11.60978794
LR,8,0.001,22,none,0.8124708333,1,1,0,0,-9.782428741,5.330808163,-16.32021904,0.1157500073,71.19094435,0,0,-12.24808502,5.492801189,-17.33969688,0.1120000109,50.70716807,34.89188004,5.549508572,11.62884903
LR,8,0.001,23,none,0.83170625,1,1,0,0,-9.803904533,5.408176899,-17.85916328,0.1150000095,69.90833237,0,0,-12.53586292,5.743093014,-18.98210907,0.1090000123,49.19978692,35.73332596,5.5483284,11.41358089
LR,8,0.001,24,none,0.8191208333,1,1,0,0,-10.36960125,5.56041193,-17.96654892,0.1105000079,68.15805082,0,0,-12.64689159,5.537865162,-22.57523155,0.1075000092,45.83334772,36.93044281,5.54866457,11.56056118
LR,8,0.001,25,none,0.8214354167,1,1,0,0,-10.59443378,5.56893158,-17.56039238,0.1127500162,69.29556836,0,0,-12.13639069,5.82313633,-19.38993263,0.1112500131,50.42614767,37.69042587,5.533213139,11.48127079
LR,8,0.001,26,none,0.8129895833,0.864166677,0.864166677,0,0,-10.58841896,5.751217842,-19.22341156,0.1112500131,67.75465964,0,0,-12.69001389,5.623478413,-22.99095726,0.1090000123,46.89629061,39.18058395,5.553716183,11.44155407
LR,8,0.001,27,none,0.8039479167,1,1,0,0,-11.50865746,5.724214554,-17.0401001,0.1075000092,66.34614634,0,0,-13.13889122,5.81592083,-22.24312592,0.1060000136,43.1471205,39.57653427,5.575809956,11.36232567
LR,8,0.001,28,none,0.8052333333,1,1,0,0,-11.00026321,5.735449314,-16.55303955,0.1112500131,68.79015317,0,0,-12.08662796,5.692717075,-19.61159515,0.1090000123,49.29355075,40.75073624,5.575072765,11.34863472
LR,8,0.001,29,none,0.820025,1,1,0,0,-10.49846554,5.872347832,-18.5483017,0.1150000095,69.89531005,0,0,-13.29091454,6.234872818,-23.7336235,0.1090000123,49.13746526,41.42020416,5.557305813,11.14653873
LR,8,0.001,30,none,0.820025,1,1,0,0,-11.0485239,6.103336811,-20.51185417,0.1135000065,69.39069175,0,0,-13.36228085,6.419886112,-24.85322762,0.1112500131,49.91393947,42.44571686,5.677577496,11.19647312
LR,8,0.001,31,none,0.8026333333,1,1,0,0,-11.49556446,5.948934555,-17.51586151,0.1142500043,68.00912714,0,0,-13.01676273,6.080969334,-22.03941727,0.1090000123,46.46395343,43.70217133,5.581221104,10.92261791
