seed,env,checkpoint,layer,branch,task,step,ce,acc,online_ce,online_acc
0,RL,50,1,A,51,0,2.375562906265259,0.09666667133569717,,
0,RL,50,1,B20,51,0,2.375562906265259,0.09666667133569717,,
0,RL,50,1,C20,51,0,2.6683332920074463,0.09583333879709244,,
0,RL,50,1,D20,51,0,2.6683332920074463,0.09583333879709244,,
0,RL,50,1,C5,51,0,2.479900360107422,0.09750000387430191,,
0,RL,50,1,D5,51,0,2.479900360107422,0.09750000387430191,,
0,RL,50,1,C10,51,0,2.6979193687438965,0.09583333879709244,,
0,RL,50,1,D10,51,0,2.6979193687438965,0.09583333879709244,,
0,RL,50,1,RB20,51,0,2.375562906265259,0.09666667133569717,,
0,RL,50,1,RC20,51,0,2.9702699184417725,0.09666667133569717,,
0,RL,50,1,RD20,51,0,2.9702699184417725,0.09666667133569717,,
1,RL,50,1,A,51,0,2.3069710731506348,0.1133333370089531,,
1,RL,50,1,B20,51,0,2.3069710731506348,0.1133333370089531,,
1,RL,50,1,C20,51,0,3.535352945327759,0.11166667193174362,,
1,RL,50,1,D20,51,0,3.535352945327759,0.11166667193174362,,
1,RL,50,1,C5,51,0,2.307633876800537,0.1133333370089531,,
1,RL,50,1,D5,51,0,2.307633876800537,0.1133333370089531,,
1,RL,50,1,C10,51,0,2.3992440700531006,0.11250000447034836,,
1,RL,50,1,D10,51,0,2.3992440700531006,0.11250000447034836,,
1,RL,50,1,RB20,51,0,2.3069710731506348,0.1133333370089531,,
1,RL,50,1,RC20,51,0,3.2220284938812256,0.11416666954755783,,
1,RL,50,1,RD20,51,0,3.2220284938812256,0.11416666954755783,,
2,RL,50,1,A,51,0,2.3245997428894043,0.0949999988079071,,
2,RL,50,1,B20,51,0,2.3245997428894043,0.0949999988079071,,
2,RL,50,1,C20,51,0,4.021611213684082,0.09333333373069763,,
2,RL,50,1,D20,51,0,4.021611213684082,0.09333333373069763,,
2,RL,50,1,C5,51,0,2.3997063636779785,0.0949999988079071,,
2,RL,50,1,D5,51,0,2.3997063636779785,0.0949999988079071,,
2,RL,50,1,C10,51,0,2.970315933227539,0.0925000011920929,,
2,RL,50,1,D10,51,0,2.970315933227539,0.0925000011920929,,
2,RL,50,1,RB20,51,0,2.3245997428894043,0.0949999988079071,,
2,RL,50,1,RC20,51,0,6.206228733062744,0.09333333373069763,,
2,RL,50,1,RD20,51,0,6.206228733062744,0.09333333373069763,,
0,RL,50,1,A,51,75,2.310837984085083,0.12083333730697632,2.359100580215454,0.10500000417232513
0,RL,50,1,B20,51,75,2.311723232269287,0.12083333730697632,2.3590519428253174,0.10500000417232513
0,RL,50,1,C20,51,75,2.309847354888916,0.12416666746139526,2.48742938041687,0.11083333939313889
0,RL,50,1,D20,51,75,2.309436798095703,0.12333333492279053,2.5008113384246826,0.10916666686534882
0,RL,50,1,C5,51,75,2.3134610652923584,0.12166666984558105,2.3953940868377686,0.10916666686534882
0,RL,50,1,D5,51,75,2.314420223236084,0.12083333730697632,2.3976964950561523,0.10833333432674408
0,RL,50,1,C10,51,75,2.3027117252349854,0.12166666984558105,2.4955179691314697,0.10833333432674408
0,RL,50,1,D10,51,75,2.3034534454345703,0.12333333492279053,2.501920700073242,0.1066666692495346
0,RL,50,1,RB20,51,75,2.3144445419311523,0.12083333730697632,2.359553813934326,0.10500000417232513
0,RL,50,1,RC20,51,75,2.3079872131347656,0.12083333730697632,2.4368598461151123,0.1066666692495346
0,RL,50,1,RD20,51,75,2.3133652210235596,0.12333333492279053,2.4579873085021973,0.10916666686534882
1,RL,50,1,A,51,75,2.301713466644287,0.10166666656732559,2.3148510456085205,0.1041666716337204
1,RL,50,1,B20,51,75,2.301713466644287,0.10166666656732559,2.3148510456085205,0.1041666716337204
1,RL,50,1,C20,51,75,2.333705186843872,0.10333333909511566,2.863515615463257,0.10000000149011612
1,RL,50,1,D20,51,75,2.425816774368286,0.12916666269302368,2.9672625064849854,0.10249999910593033
1,RL,50,1,C5,51,75,2.3051986694335938,0.10166666656732559,2.314805269241333,0.1041666716337204
1,RL,50,1,D5,51,75,2.3045523166656494,0.10166666656732559,2.3149259090423584,0.1041666716337204
1,RL,50,1,C10,51,75,2.3157434463500977,0.10249999910593033,2.3723506927490234,0.10249999910593033
1,RL,50,1,D10,51,75,2.318060874938965,0.10333333909511566,2.373572826385498,0.10249999910593033
1,RL,50,1,RB20,51,75,2.301713466644287,0.10166666656732559,2.3148510456085205,0.1041666716337204
1,RL,50,1,RC20,51,75,2.3096325397491455,0.10249999910593033,2.4006590843200684,0.10500000417232513
1,RL,50,1,RD20,51,75,2.297929048538208,0.12833333015441895,2.459702491760254,0.10500000417232513
2,RL,50,1,A,51,75,2.315708637237549,0.11749999970197678,2.3297219276428223,0.09750000387430191
2,RL,50,1,B20,51,75,2.3156650066375732,0.11749999970197678,2.329719305038452,0.09750000387430191
2,RL,50,1,C20,51,75,2.318697452545166,0.11749999970197678,2.67612624168396,0.09666667133569717
2,RL,50,1,D20,51,75,2.3746514320373535,0.11833333969116211,2.878119468688965,0.0949999988079071
2,RL,50,1,C5,51,75,2.3191235065460205,0.11666666716337204,2.329071521759033,0.09666667133569717
2,RL,50,1,D5,51,75,2.3188958168029785,0.11666666716337204,2.329102039337158,0.09666667133569717
2,RL,50,1,C10,51,75,2.316509485244751,0.11833333969116211,2.4632744789123535,0.0925000011920929
2,RL,50,1,D10,51,75,2.338357448577881,0.11833333969116211,2.4601733684539795,0.0949999988079071
2,RL,50,1,RB20,51,75,2.3156986236572266,0.11749999970197678,2.3297171592712402,0.09750000387430191
2,RL,50,1,RC20,51,75,2.3199105262756348,0.11916667222976685,2.735318660736084,0.09083333611488342
2,RL,50,1,RD20,51,75,2.3386030197143555,0.12083333730697632,3.0358495712280273,0.09833333641290665
0,RL,50,1,A,51,375,2.308075428009033,0.10750000178813934,2.325626850128174,0.11133333295583725
0,RL,50,1,B20,51,375,2.3080639839172363,0.10750000178813934,2.3260602951049805,0.11133333295583725
0,RL,50,1,C20,51,375,2.2961528301239014,0.11250000447034836,2.346301555633545,0.11699999868869781
0,RL,50,1,D20,51,375,2.2910799980163574,0.1133333370089531,2.3515498638153076,0.11633333563804626
0,RL,50,1,C5,51,375,2.306454658508301,0.10833333432674408,2.333707094192505,0.11266666650772095
0,RL,50,1,D5,51,375,2.3067378997802734,0.10833333432674408,2.335718870162964,0.11249999701976776
0,RL,50,1,C10,51,375,2.2999107837677,0.11166667193174362,2.3479344844818115,0.1145000010728836
0,RL,50,1,D10,51,375,2.2979469299316406,0.11166667193174362,2.3492348194122314,0.1146666631102562
0,RL,50,1,RB20,51,375,2.308037281036377,0.10750000178813934,2.32743501663208,0.11133333295583725
0,RL,50,1,RC20,51,375,2.3050243854522705,0.10833333432674408,2.341743230819702,0.11166666448116302
0,RL,50,1,RD20,51,375,2.2982990741729736,0.10916666686534882,2.3456921577453613,0.11416666209697723
1,RL,50,1,A,51,375,2.305082082748413,0.08833333849906921,2.318617582321167,0.10966666787862778
1,RL,50,1,B20,51,375,2.305082082748413,0.08833333849906921,2.318617582321167,0.10966666787862778
1,RL,50,1,C20,51,375,2.296227216720581,0.09333333373069763,2.4379258155822754,0.11150000244379044
1,RL,50,1,D20,51,375,2.2951927185058594,0.09333333373069763,2.481536388397217,0.10949999839067459
1,RL,50,1,C5,51,375,2.3050742149353027,0.08833333849906921,2.3193328380584717,0.10966666787862778
1,RL,50,1,D5,51,375,2.3050482273101807,0.08833333849906921,2.3191678524017334,0.10966666787862778
1,RL,50,1,C10,51,375,2.2995822429656982,0.09083333611488342,2.331533908843994,0.10966666787862778
1,RL,50,1,D10,51,375,2.2986626625061035,0.09166666865348816,2.3319714069366455,0.11016666889190674
1,RL,50,1,RB20,51,375,2.305082082748413,0.08833333849906921,2.318617582321167,0.10966666787862778
1,RL,50,1,RC20,51,375,2.3004508018493652,0.09000000357627869,2.334731340408325,0.10966666787862778
1,RL,50,1,RD20,51,375,2.2992055416107178,0.09083333611488342,2.3436360359191895,0.11033333092927933
2,RL,50,1,A,51,375,2.322937488555908,0.11749999970197678,2.317941665649414,0.10400000214576721
2,RL,50,1,B20,51,375,2.3229379653930664,0.11749999970197678,2.317936897277832,0.10400000214576721
2,RL,50,1,C20,51,375,2.311809539794922,0.12000000476837158,2.3876051902770996,0.1066666692495346
2,RL,50,1,D20,51,375,2.310194253921509,0.12333333492279053,2.4329779148101807,0.10899999737739563
2,RL,50,1,C5,51,375,2.3232247829437256,0.11749999970197678,2.3185133934020996,0.10400000214576721
2,RL,50,1,D5,51,375,2.3205184936523438,0.11749999970197678,2.318026065826416,0.10433333367109299
2,RL,50,1,C10,51,375,2.3165106773376465,0.11916667222976685,2.3437721729278564,0.1054999977350235
2,RL,50,1,D10,51,375,2.3059401512145996,0.12333333492279053,2.342280626296997,0.1081666648387909
2,RL,50,1,RB20,51,375,2.322937488555908,0.11749999970197678,2.3179397583007812,0.10400000214576721
2,RL,50,1,RC20,51,375,2.3109536170959473,0.12166666984558105,2.3938469886779785,0.10599999874830246
2,RL,50,1,RD20,51,375,2.306664228439331,0.12333333492279053,2.459174871444702,0.10783333331346512
0,RL,50,1,A,51,1500,2.314007520675659,0.12166666984558105,2.3151001930236816,0.10575000196695328
0,RL,50,1,B20,51,1500,2.313403367996216,0.12166666984558105,2.3157103061676025,0.10570833086967468
0,RL,50,1,C20,51,1500,2.29775333404541,0.12916666269302368,2.3088204860687256,0.11308333277702332
0,RL,50,1,D20,51,1500,2.2852578163146973,0.13333334028720856,2.3047890663146973,0.1158749982714653
0,RL,50,1,C5,51,1500,2.3101069927215576,0.12333333492279053,2.3149521350860596,0.10724999755620956
0,RL,50,1,D5,51,1500,2.3120553493499756,0.12250000238418579,2.316450595855713,0.10720833390951157
0,RL,50,1,C10,51,1500,2.3037843704223633,0.12583333253860474,2.3138368129730225,0.1105833351612091
0,RL,50,1,D10,51,1500,2.2848808765411377,0.13250000774860382,2.305086612701416,0.11437499523162842
0,RL,50,1,RB20,51,1500,2.314019203186035,0.12166666984558105,2.3157646656036377,0.10570833086967468
0,RL,50,1,RC20,51,1500,2.3066389560699463,0.12416666746139526,2.3170316219329834,0.1067499965429306
0,RL,50,1,RD20,51,1500,2.2912437915802,0.1300000101327896,2.3093249797821045,0.11233333498239517
1,RL,50,1,A,51,1500,2.3032121658325195,0.10333333909511566,2.317052125930786,0.10841666907072067
1,RL,50,1,B20,51,1500,2.3032121658325195,0.10333333909511566,2.317052125930786,0.10841666907072067
1,RL,50,1,C20,51,1500,2.2905490398406982,0.13083334267139435,2.338606834411621,0.1107499971985817
1,RL,50,1,D20,51,1500,2.2754459381103516,0.13583333790302277,2.341895818710327,0.11370833218097687
1,RL,50,1,C5,51,1500,2.3032097816467285,0.10333333909511566,2.317187786102295,0.1081666648387909
1,RL,50,1,D5,51,1500,2.3032093048095703,0.10333333909511566,2.317185640335083,0.1081666648387909
1,RL,50,1,C10,51,1500,2.297477960586548,0.10583333671092987,2.3160738945007324,0.10866666585206985
1,RL,50,1,D10,51,1500,2.294782876968384,0.10750000178813934,2.3139357566833496,0.10995833575725555
1,RL,50,1,RB20,51,1500,2.3032121658325195,0.10333333909511566,2.317052125930786,0.10841666907072067
1,RL,50,1,RC20,51,1500,2.2929985523223877,0.1066666692495346,2.315279006958008,0.10958333313465118
1,RL,50,1,RD20,51,1500,2.2869551181793213,0.10916666686534882,2.315178871154785,0.1105833351612091
2,RL,50,1,A,51,1500,2.3098227977752686,0.10249999910593033,2.3185620307922363,0.10129166394472122
2,RL,50,1,B20,51,1500,2.3098275661468506,0.10249999910593033,2.318565845489502,0.10129166394472122
2,RL,50,1,C20,51,1500,2.2953736782073975,0.10833333432674408,2.3262674808502197,0.10649999976158142
2,RL,50,1,D20,51,1500,2.2788102626800537,0.1158333346247673,2.328228712081909,0.11079166829586029
2,RL,50,1,C5,51,1500,2.312577247619629,0.10333333909511566,2.318255662918091,0.10183332860469818
2,RL,50,1,D5,51,1500,2.3044276237487793,0.10500000417232513,2.3161463737487793,0.10241666436195374
2,RL,50,1,C10,51,1500,2.2973525524139404,0.10750000178813934,2.317749500274658,0.10462500154972076
2,RL,50,1,D10,51,1500,2.2842819690704346,0.11250000447034836,2.3083040714263916,0.1081250011920929
2,RL,50,1,RB20,51,1500,2.3098180294036865,0.10249999910593033,2.31856632232666,0.10129166394472122
2,RL,50,1,RC20,51,1500,2.294243335723877,0.10916666686534882,2.3269526958465576,0.10649999976158142
2,RL,50,1,RD20,51,1500,2.2763545513153076,0.11500000208616257,2.337146282196045,0.10875000059604645
0,RL,50,1,A,51,3000,2.2983646392822266,0.09583333879709244,2.3118979930877686,0.10616666823625565
0,RL,50,1,B20,51,3000,2.3019824028015137,0.09416666626930237,2.3119354248046875,0.10610416531562805
0,RL,50,1,C20,51,3000,2.278041124343872,0.10333333909511566,2.297023057937622,0.11481250077486038
0,RL,50,1,D20,51,3000,2.2755675315856934,0.10333333909511566,2.2931926250457764,0.11656250059604645
