act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,cap2,0,0.001,7,1,0.8935,0.8416666389,0.8416666389,0.6200000048,0.6200000048,-1.708061337,0.6901137233,-3.484172344,0,32.5483057,0.009999999776,0.009999999776,0.1785606891,0.1481749415,-0.2263888866,0.896666646,30.65378639,1.187399507,1.227973461,9.299571037,0,0.591036788,1.153974979,1.180192842,1.205339163,1.999999925,0.009330323977,0.01252053166,0,0,0.79,1871057,915.1756233,1.084923909,1.144099435,1.195980736,1.282142716,1.999999757,0.04439426828,0.05699852668,0,0,0.55,2393139,457.7871534
R,cap2,0,0.001,7,2,0.6731625,0.8824999928,0.8824999928,0.7200000286,0.7200000286,-1.785096407,0.7632173896,-3.484172344,0,25.64601132,0.009999999776,0.009999999776,0.1320700645,0.1337987781,-0.1800087541,0.8583333492,32.6184377,1.196983218,1.271039844,16.38803673,0,0.591036788,1.151761121,1.177124565,1.205339163,1.999999858,0.01043316163,0.01954999287,0.01,0,0.67,647619,325.2299891,1.084876903,1.143657672,1.195090499,1.280191913,1.999061206,0.05434877461,0.07844735309,0.28,0,0.41,1527277,314.7936578
R,cap2,0,0.001,7,3,0.3289458333,0.4325000048,0.4325000048,0.9100000262,0.9100000262,-1.897152662,0.7774578929,-4.418583393,0,8.584462998,0.009999999776,0.009999999776,0.09917026758,0.08622480929,-0.2657330334,0.9275000095,17.38966749,1.204398155,1.255094647,20.22808456,0,0.591036788,1.145213459,1.176718942,1.205339163,1.999999721,0.01228925543,0.01954999287,0,0,0.52,204450,98.61244941,1.071302658,1.140783826,1.19497944,1.276580548,1.995067675,0.0503672704,0.1098994203,0.15,0,0.19,551813,89.71121979
R,cap2,0,0.001,7,4,0.1290916667,0.1158333346,0.1158333346,0.9800000191,0.9800000191,-1.950828195,0.78188622,-4.9467206,0,1.893673272,0.1199999973,0.1199999973,0.09329713881,0.012827022,-0.3134157658,0.9983333349,1.66267654,1.205574274,1.237680912,21.30006981,0,0.591036788,1.144111837,1.176718942,1.205339163,1.999090951,0.01338976055,0.01614830364,0,0,0.48,39641,9.290099502,1.034229437,1.120584299,1.189983016,1.267188337,1.965490006,0.04897584881,0.09408801422,0.15,0,0.18,124407,8.937379479
R,cap2,0,0.001,7,5,0.10210625,0.1141666695,0.1141666695,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.3000000119,0.3000000119,0.06101590022,0,-0.3260869682,1,1.000002444,1.205574274,1.23365593,21.02046013,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,24,3.576278687e-06,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,0.0625113491,0.06,0,0.08,885,0.09305930138
R,cap2,0,0.001,7,6,0.09702083333,0.1066666692,0.1066666692,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.3799999952,0.3799999952,0.02652630396,0,-0.3260869682,1,1.000002284,1.205574274,1.23365593,20.63806534,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,0.02840401698,0.06,0,0.08,0,0
R,cap2,0,0.001,7,7,0.1050979167,0.1108333319,0.1108333319,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.5299999714,0.5299999714,-0.001099467161,0,-0.3260869682,0,1.000001712,1.205574274,1.23365593,20.26277924,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.001057475572,0.06,0,0.08,0,0
R,cap2,0,0.001,7,8,0.1041916667,0.112499997,0.112499997,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.7300000191,0.7300000191,-0.002650328213,0,-0.3260869682,0,1.000001498,1.205574274,1.23365593,19.85803223,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.002606151509,0.06,0,0.08,0,0
R,cap2,0,0.001,7,9,0.1113958333,0.1158333346,0.1158333346,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.8000000119,0.8000000119,-0.002715700772,0,-0.3260869682,0,1.000001134,1.205574274,1.23365593,19.67096901,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.002708666841,0.06,0,0.08,0,0
R,cap2,0,0.001,7,10,0.10346875,0.1099999994,0.1099999994,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.9100000262,0.9100000262,-0.003325555241,0,-0.3260869682,0,1.000000475,1.205574274,1.23365593,19.46985435,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.003223271691,0.06,0,0.08,0,0
R,cap2,0,0.001,7,11,0.1108666667,0.1141666695,0.1141666695,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.9399999976,0.9399999976,-0.003355115186,0,-0.3260869682,0,1.000001045,1.205574274,1.23365593,19.37508583,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.003340334632,0.06,0,0.08,0,0
R,cap2,0,0.001,7,12,0.1090604167,0.1116666645,0.1116666645,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.9599999785,0.9599999785,-0.003412030172,0,-0.3260869682,0,1.000000323,1.205574274,1.23365593,19.32119751,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.003383572213,0.06,0,0.08,0,0
R,cap2,0,0.001,7,13,0.1101104167,0.1108333319,0.1108333319,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.9700000286,0.9700000286,-0.003412030172,0,-0.3260869682,0,1.000000476,1.205574274,1.23365593,19.25294304,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.003383572213,0.06,0,0.08,0,0
R,cap2,0,0.001,7,14,0.1060729167,0.1083333343,0.1083333343,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.9800000191,0.9800000191,-0.003427516669,0,-0.3260869682,0,1,1.205574274,1.23365593,19.23518372,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.003419772838,0.06,0,0.08,0,0
R,cap2,0,0.001,7,15,0.1054791667,0.1108333319,0.1108333319,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.9900000095,0.9900000095,-0.003427524585,0,-0.3260869682,0,1,1.205574274,1.23365593,19.20851326,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.003419776796,0.06,0,0.08,0,0
R,cap2,0,0.001,7,16,0.1175,0.1174999997,0.1174999997,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.9900000095,0.9900000095,-0.003427524585,0,-0.3260869682,0,1,1.205574274,1.23365593,19.20840645,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.003419776796,0.06,0,0.08,0,0
R,cap2,0,0.001,7,17,0.1079645833,0.1083333343,0.1083333343,1,1,-1.950828195,0.78188622,-4.9467206,0,0,0.9900000095,0.9900000095,-0.003427524585,0,-0.3260869682,0,1,1.205574274,1.23365593,19.20885277,0,0.591036788,1.142659378,1.176718942,1.205339163,1.997919263,0.01338976055,0.01614830364,0,0,0.46,0,0,1.029780937,1.11166797,1.189756172,1.259313321,1.955010146,0.04882517668,-0.003419776796,0.06,0,0.08,0,0
