step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4258,12.9447,0.175101,0.502005,0,1.84447,102.98,0.0179109,15.86,0.160046,6.24819,6.24819,0,1.97184,0,nan,0,0,0,0,0,0.4895,0.501225,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5807,13.4218,0.165652,0.496742,0,1.67497,102.836,0.0162879,16.27,0.1644,6.08271,6.08271,0,1.69122,0,nan,0,0,0,0,0,0.4865,0.498575,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.1738,12.3874,0.182461,0.500752,0,1.13383,61.0237,0.0185802,15.9668,0.172717,5.78983,5.78983,0,1.28678,0,nan,0,0,0,0,0,0.487,0.50195,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3651,12.303,0.184732,0.493734,0,1.23037,73.9842,0.0166301,15.9152,0.192735,5.18846,5.18846,0,1.62958,0,nan,0,0,0,0,0,0.477,0.50205,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.3649,13.1111,0.171554,0.518045,0,1.94056,123.87,0.0156662,16.4585,0.15994,6.25234,6.25234,0,3.57264,0,nan,0,0,0,0,0,0.485,0.499775,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4601,13.1605,0.174291,0.501253,0,0.324112,19.2809,0.01681,16.0834,0.168343,5.94026,5.94026,0,0.695494,0,nan,0,0,0,0,0,0.4885,0.50335,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6405,13.3726,0.174938,0.489474,0,0.0571373,7.04888,0.00810587,15.9954,0.163407,6.1197,6.1197,0,0.322864,0,nan,0,0,0,0,0,0.484,0.5011,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.4427,12.8171,0.182636,0.494737,0,0.0595561,4.6034,0.0129374,16.201,0.166708,5.99851,5.99851,0,0.352107,0,nan,0,0,0,0,0,0.489,0.5006,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.385,12.2679,0.185609,0.500251,0,0.118538,11.9094,0.00995332,16.1002,0.175813,5.68785,5.68785,0,0.421603,0,nan,0,0,0,0,0,0.488,0.503725,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.5073,13.1495,0.1639,0.508521,0,1.13283,66.2766,0.0170924,16.4094,0.159901,6.25387,6.25387,0,1.57925,0,nan,0,0,0,0,0,0.484,0.4965,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4865,12.6259,0.187833,0.499499,0,0.237705,18.3445,0.0129578,16.1827,0.19649,5.08931,5.08931,0,0.496631,0,nan,0,0,0,0,0,0.4925,0.50265,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5663,13.2641,0.173052,0.488972,0,0.138253,11.6555,0.0118616,16.1093,0.153591,6.5108,6.5108,0,0.377334,0,nan,0,0,0,0,0,0.486,0.50315,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.5721,13.1358,0.176159,0.485965,0,0.0244762,2.7813,0.00880029,16.3143,0.169369,5.90426,5.90426,0,0.205286,0,nan,0,0,0,0,0,0.489,0.501575,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3123,12.1233,0.186377,0.494486,0,0.0374713,5.60374,0.00668685,16.2954,0.171307,5.83747,5.83747,0,0.265753,0,nan,0,0,0,0,0,0.481,0.5035,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.4655,12.723,0.158906,0.500251,0,0.124345,11.0106,0.0112932,16.4675,0.183243,5.45723,5.45723,0,0.36017,0,nan,0,0,0,0,0,0.4805,0.4978,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3418,11.5607,0.206926,0.501504,0,0.0774866,7.04785,0.0109944,16.2824,0.24088,4.15144,4.15144,0,0.310155,0,nan,0,0,0,0,0,0.489,0.50075,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.4636,12.6809,0.171254,0.490476,0,0.230409,15.9519,0.014444,15.8403,0.183036,5.46341,5.46341,0,0.526188,0,nan,0,0,0,0,0,0.487,0.502575,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.5514,12.9616,0.184451,0.487218,0,0.169164,12.0229,0.0140702,16.2673,0.16211,6.16863,6.16863,0,0.506838,0,nan,0,0,0,0,0,0.4905,0.500825,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.2617,12.0358,0.187141,0.497995,0,0.134603,11.6457,0.0115581,16.114,0.181343,5.5144,5.5144,0,0.52307,0,nan,0,0,0,0,0,0.4835,0.504625,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.3545,12.1541,0.17434,0.498246,0,0.133903,12.1804,0.0109933,16.1991,0.201583,4.96075,4.96075,0,0.343985,0,nan,0,0,0,0,0,0.4825,0.49685,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2323,11.0931,0.208538,0.500501,0,0.143048,10.7408,0.0133182,15.9253,0.2488,4.0193,4.0193,0,0.478759,0,nan,0,0,0,0,0,0.489,0.5014,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.4047,12.2013,0.173131,0.495739,0,0.0347759,3.74641,0.00928246,15.9547,0.203699,4.90921,4.90921,0,0.255635,0,nan,0,0,0,0,0,0.489,0.5034,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.5833,13.1587,0.176818,0.49198,0,0.0537525,5.4985,0.00977586,16.6346,0.180394,5.54341,5.54341,0,0.251672,0,nan,0,0,0,0,0,0.488,0.50225,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.1166,11.8326,0.184706,0.505764,0,0.066607,6.36987,0.0104566,16.2384,0.178122,5.61414,5.61414,0,0.33523,0,nan,0,0,0,0,0,0.4895,0.504,nan,nan,0,nan
4000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.2689,11.5098,0.186659,0.493985,0,0.0411709,5.32694,0.00772882,16.1194,0.22506,4.44326,4.44326,0,0.252424,0,nan,0,0,0,0,0,0.48,0.500175,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.182,10.6627,0.212497,0.491228,0,0.080878,7.69014,0.0105171,16.206,0.268268,3.72762,3.72762,0,0.274631,0,nan,0,0,0,0,0,0.4925,0.502725,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.2954,11.6206,0.175719,0.494737,0,0.138609,12.2029,0.0113587,16.1624,0.214294,4.66648,4.66648,0,0.336746,0,nan,0,0,0,0,0,0.4815,0.5014,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.4786,12.5267,0.177639,0.498246,0,0.113617,9.0323,0.012579,16.4246,0.201215,4.96981,4.96981,0,0.317397,0,nan,0,0,0,0,0,0.4845,0.50215,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.0048,11.1196,0.186568,0.507769,0,0.143654,12.8121,0.0112123,16.0788,0.207613,4.81666,4.81666,0,0.30764,0,nan,0,0,0,0,0,0.487,0.503475,nan,nan,0,nan
5000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.2609,11.2165,0.193716,0.494236,0,0.0902814,8.41745,0.0107255,16.0459,0.237722,4.20659,4.20659,0,0.273134,0,nan,0,0,0,0,0,0.4765,0.49895,nan,nan,0,nan
6000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0636,10.5456,0.20873,0.502005,0,0.0514459,5.08021,0.0101267,15.8612,0.259665,3.85112,3.85112,0,0.267392,0,nan,0,0,0,0,0,0.4885,0.502725,nan,nan,0,nan
6000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.0002,11.1462,0.182414,0.489724,0,0.0377772,5.05479,0.00747354,15.6207,0.210975,4.73991,4.73991,0,0.199294,0,nan,0,0,0,0,0,0.485,0.500925,nan,nan,0,nan
6000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.2588,11.3634,0.191091,0.506015,0,0.0544062,4.86611,0.0111806,16.0897,0.232437,4.30224,4.30224,0,0.247565,0,nan,0,0,0,0,0,0.478,0.50155,nan,nan,0,nan
6000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,16.798,10.1269,0.204927,0.497243,0,0.568532,32.4723,0.0175082,15.5772,0.243283,4.11044,4.11044,0,0.571464,0,nan,0,0,0,0,0,0.486,0.50365,nan,nan,0,nan
6000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.1432,10.8112,0.216108,0.485213,0,0.130476,10.5908,0.0123197,15.5162,0.248596,4.0226,4.0226,0,0.282403,0,nan,0,0,0,0,0,0.471,0.497475,nan,nan,0,nan
7000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0805,10.8762,0.198883,0.501504,0,0.0353637,3.4858,0.0101451,15.9796,0.227761,4.39057,4.39057,0,0.23047,0,nan,0,0,0,0,0,0.4825,0.499025,nan,nan,0,nan
7000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.749,10.2189,0.189969,0.492231,0,0.103298,8.90528,0.0115996,15.4098,0.224845,4.4475,4.4475,0,0.359336,0,nan,0,0,0,0,0,0.4745,0.5,nan,nan,0,nan
7000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.1907,11.0462,0.185888,0.5,0,0.128621,8.9895,0.0143079,16.0804,0.242787,4.11884,4.11884,0,0.246225,0,nan,0,0,0,0,0,0.4905,0.50225,nan,nan,0,nan
7000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,16.7374,10.5588,0.198545,0.493233,0,0.14695,10.5623,0.0139127,15.6377,0.205585,4.86416,4.86416,0,0.287257,0,nan,0,0,0,0,0,0.49,0.5014,nan,nan,0,nan
7000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.1256,11.0809,0.210053,0.485714,0,0.0882281,7.91761,0.0111433,15.9109,0.235394,4.2482,4.2482,0,0.310737,0,nan,0,0,0,0,0,0.477,0.4967,nan,nan,0,nan
8000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0151,10.6418,0.196022,0.501253,0,0.0665234,6.5979,0.0100825,15.8388,0.232158,4.30742,4.30742,0,0.241721,0,nan,0,0,0,0,0,0.478,0.500025,nan,nan,0,nan
8000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.4423,9.55136,0.190958,0.510276,0,0.110807,8.88812,0.0124669,15.2636,0.226311,4.4187,4.4187,0,0.233539,0,nan,0,0,0,0,0,0.487,0.501,nan,nan,0,nan
8000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.0637,10.521,0.186644,0.498998,0,0.069472,4.92664,0.0141013,15.7122,0.2444,4.09165,4.09165,0,0.21937,0,nan,0,0,0,0,0,0.4915,0.500925,nan,nan,0,nan
8000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,16.6642,10.3185,0.211912,0.499499,0,0.088859,8.71733,0.0101934,15.2731,0.221124,4.52235,4.52235,0,0.232793,0,nan,0,0,0,0,0,0.4885,0.503825,nan,nan,0,nan
8000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,16.8975,10.5251,0.240274,0.486216,0,0.164579,13.6421,0.0120641,15.7259,0.251182,3.98118,3.98118,0,0.30426,0,nan,0,0,0,0,0,0.4835,0.498725,nan,nan,0,nan
9000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8252,9.97224,0.202375,0.511779,0,0.0200303,3.0836,0.00649576,15.7969,0.261881,3.81853,3.81853,0,0.161081,0,nan,0,0,0,0,0,0.485,0.4986,nan,nan,0,nan
9000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.4791,10.0095,0.184906,0.506516,0,0.11737,9.19911,0.0127588,15.4958,0.200802,4.98003,4.98003,0,0.330398,0,nan,0,0,0,0,0,0.4855,0.501425,nan,nan,0,nan
9000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,16.9484,10.2317,0.195688,0.490727,0,0.0261787,2.65959,0.00984313,15.6531,0.251134,3.98193,3.98193,0,0.188177,0,nan,0,0,0,0,0,0.4845,0.500975,nan,nan,0,nan
9000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,16.4976,9.9809,0.227014,0.50401,0,0.0449909,5.55889,0.00809351,15.141,0.237313,4.21384,4.21384,0,0.210326,0,nan,0,0,0,0,0,0.4925,0.503225,nan,nan,0,nan
9000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,16.8256,10.9462,0.220965,0.490727,0,0.0997186,8.35712,0.0119322,15.6806,0.214478,4.66249,4.66249,0,0.430053,0,nan,0,0,0,0,0,0.486,0.5001,nan,nan,0,nan
10000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8458,10.8421,0.1843,0.499248,0,0.0748975,6.73793,0.0111158,16.0075,0.230707,4.3345,4.3345,0,0.209114,0,nan,0,0,0,0,0,0.484,0.4968,nan,nan,0,nan
10000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.251,9.20475,0.206408,0.505514,0,0.124481,9.39787,0.0132457,15.0982,0.231336,4.32271,4.32271,0,0.243578,0,nan,0,0,0,0,0,0.4805,0.500075,nan,nan,0,nan
10000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,16.9238,10.1623,0.185198,0.498246,0,0.0389268,4.25268,0.00915348,15.4604,0.243008,4.11508,4.11508,0,0.150764,0,nan,0,0,0,0,0,0.485,0.5006,nan,nan,0,nan
10000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,16.3496,9.56958,0.219401,0.500501,0,0.111772,8.86804,0.0126039,15.033,0.21945,4.55684,4.55684,0,0.244767,0,nan,0,0,0,0,0,0.4905,0.502175,nan,nan,0,nan
10000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,16.4425,10.4127,0.218915,0.501754,0,0.139261,11.7043,0.0118982,15.2684,0.224564,4.45306,4.45306,0,0.296386,0,nan,0,0,0,0,0,0.4865,0.498325,nan,nan,0,nan
