arm,step,group,rank,seed,unit,ok,eps,rel_err_wu,rel_err_W_other,rel_err_b,rel_err_v,rel_err_c,lambda_x,dyhat1
LR_a0p1_q0,200000,pos,1,1,63,False,0.01,1.2281883866636277e-14,1.3272700002470295e-13,7.774932695938128e-12,0.0004786977195280744,3.1667001276257252e-12,0.00011258969477492905,-0.0007068727317061276
LR_a0p1_q0,200000,pos,1,2,51,True,0.01,1.0707718469272908e-14,1.0989519229820001e-13,9.83665568189324e-13,0.004385003134292785,9.189795335374338e-13,0.0030766614973882296,-0.003727396654320441
LR_a0p1_q0,200000,pos,1,3,74,False,0.01,2.141023651775474e-14,1.2576785285281126e-13,1.4437814422944747e-12,0.0006303933124997667,4.559824316121522e-13,0.0021197928508280713,0.0030278879366976777
LR_a0p1_q0,200000,pos,1,4,74,False,0.01,1.1393729502952782e-14,1.4047195515366482e-13,3.4362601350359863e-12,0.0008490235020790849,1.5456719329876576e-12,0.0003405834732120256,0.0012183204004331217
LR_a0p1_q0,200000,pos,1,5,65,True,0.01,9.74264850632465e-15,1.1685056483013113e-13,1.5301320037886936e-12,0.004940678674224806,4.1047968595096653e-13,0.0018115085829653998,-0.002815466374557253
LR_a0p1_q0,200000,pos,1,6,74,False,0.01,1.8702927168577028e-14,1.3471162787786025e-13,1.7452458832973602e-12,0.000972092747612872,7.677011429969489e-13,0.0020670058375927493,0.0030266735983187553
LR_a0p1_q0,200000,pos,1,7,62,False,0.01,1.0772844331707393e-14,1.2665980469232407e-13,1.990209938441326e-12,0.0006462793868458026,5.280862877266468e-13,0.0013186817689153961,-0.002441879270244264
LR_a0p1_q0,200000,pos,1,8,74,False,0.01,1.959064891413933e-14,1.1954803779450665e-13,1.9506055355254695e-12,0.0005395794805395113,6.208074087514004e-13,0.0009944579216309938,0.0021164655725090147
LR_a0p1_q0,200000,pos,1,9,74,False,0.01,1.9523254194143143e-14,1.2925375142062398e-13,4.392085320085421e-12,0.000861891892391026,1.2586036341244552e-12,0.0003584082532291385,0.001261191132869077
LR_a0p1_q0,200000,pos,2,0,73,False,0.01,1.213780402028664e-14,1.2599566515327152e-13,6.4517327305804354e-12,0.00066509286245653,2.22789887234073e-12,0.00012096276085950505,0.0007275385198085127
LR_a0p1_q0,200000,pos,2,1,74,False,0.01,2.0717796806432906e-14,1.3020743388672543e-13,3.958057419175314e-12,0.00047873327562304697,1.1038359189483454e-12,0.00029765652009397964,-0.001149342874805345
LR_a0p1_q0,200000,pos,2,2,74,False,0.01,1.5087412253125703e-14,1.0607836056626662e-13,2.5042143285475122e-12,0.00043576089750916664,2.6309254229555122e-12,0.0005410859727195582,0.0015631436488569065
LR_a0p1_q0,200000,pos,2,3,73,False,0.01,8.449729673878892e-15,1.3455409664501227e-13,1.891964645007821e-11,0.0006286030829434188,1.5648704580762438e-12,1.0332631358167722e-05,-0.00021139687048399078
LR_a0p1_q0,200000,pos,2,4,73,False,0.01,1.2882768578315005e-14,1.173922108991606e-13,2.4931062818735667e-12,0.0008490054010584384,3.6068501310836796e-14,0.0006271772088923089,0.0016532741123010438
LR_a0p1_q0,200000,pos,2,5,83,True,0.01,2.4532597313081157e-14,1.2443645728418947e-13,4.804114206906944e-13,0.00493440166289359,4.166521897265004e-14,0.018686266280413436,-0.00904256029917967
LR_a0p1_q0,200000,pos,2,6,73,False,0.01,1.6028896139812932e-14,1.29076691003035e-13,3.642594641270317e-12,0.0009721436568553827,1.4825697879690604e-13,0.000512543138906175,-0.0015071620459214936
LR_a0p1_q0,200000,pos,2,7,74,False,0.01,1.1495596879609783e-14,1.2966544668257528e-13,1.629439941730441e-11,0.000645340684521252,1.8982515234663405e-12,3.0638889972316376e-05,-0.00037221228283908345
LR_a0p1_q0,200000,pos,2,8,73,False,0.01,1.5081181346943657e-14,1.2761644799878442e-13,2.7305746181500804e-11,0.0005285850204164637,1.9726843914518008e-11,2.8159253031512843e-06,0.00011262338277751153
LR_a0p1_q0,200000,pos,2,9,73,False,0.01,1.0639639168968054e-14,1.337849726316419e-13,4.741063868283628e-12,0.0008618890786339201,2.0106173650202407e-12,0.0001931324394802372,0.000925804997644249
LR_a0p1_q0,200000,pos,3,0,72,False,0.01,1.5030025103102907e-14,1.2334393958616347e-13,1.2716433619753501e-11,0.0006653274385565731,4.826452845770889e-12,2.85951828333995e-05,0.0003537338213055883
LR_a0p1_q0,200000,pos,3,1,73,False,0.01,1.2827745733289601e-14,1.1883561877976353e-13,2.995699202600277e-12,0.00047860569720718364,3.772641135840537e-12,0.0004905029307614837,0.001475409960599598
LR_a0p1_q0,200000,pos,3,2,75,False,0.01,1.1686048689854212e-14,1.1111415142861425e-13,3.2498576514769365e-13,0.004387602178475818,1.7820205432342202e-13,0.026632637324410673,-0.010966621138711873
LR_a0p1_q0,200000,pos,3,3,72,False,0.01,9.463039960063633e-15,1.1787412793105012e-13,6.06577075298892e-12,0.0006302666190351169,9.113279156614806e-13,0.00015587622413910406,-0.0008210753700673412
LR_a0p1_q0,200000,pos,3,4,72,False,0.01,6.070221296152529e-15,1.25679985097089e-13,1.3859425525377644e-10,0.0008397964024831905,2.85910121989192e-11,2.925232087206042e-07,-3.5705070563030745e-05
LR_a0p1_q0,200000,pos,3,5,62,False,0.01,1.9296011917108732e-14,1.306307000193389e-13,1.3838091453994877e-13,0.004951950861223659,8.84765228015189e-15,0.1737277506067163,0.02757177622774418
LR_a0p1_q0,200000,pos,3,6,72,False,0.01,1.11843609988589e-14,1.2155175167379237e-13,6.737548993292815e-13,0.009722162878377794,1.678987053117829e-13,0.011697313050740085,0.007200087815307886
LR_a0p1_q0,200000,pos,3,7,73,False,0.01,1.5552860880404632e-14,1.218098356445246e-13,2.10384310789486e-12,0.0006461277102951217,7.595858929254557e-13,0.0016517875770125816,-0.002732947473702707
LR_a0p1_q0,200000,pos,3,8,72,False,0.01,1.4027418574701441e-14,1.1232257364052723e-13,1.4460658378933558e-12,0.000539553635836371,2.2469048604428287e-13,0.0010035833381459578,0.0021261540293133424
LR_a0p1_q0,200000,pos,3,9,72,False,0.01,1.5790672955744925e-14,1.2798489985783437e-13,2.4665019520770347e-12,0.0008618918232689352,2.9457724613383266e-13,0.001114939541337648,0.0022244239723058115
LR_a0p1_q0,200000,pos,4,0,71,False,0.01,1.98892320275133e-14,1.2050699781212244e-13,3.3751136344520364e-12,0.0006650335846180062,7.347129635831956e-13,0.00034801431526123173,0.0012340384771750885
LR_a0p1_q0,200000,pos,4,1,72,False,0.01,1.5624374124062942e-14,1.3149427486067345e-13,4.5894398016714454e-12,0.0004786610572955149,4.266213939764934e-12,0.0002515073582086134,0.001056494536506514
LR_a0p1_q0,200000,pos,4,2,73,False,0.01,1.120456592787642e-14,1.1246552780801295e-13,1.486449058782784e-10,0.0003604067427299887,3.401564252779217e-11,1.3443779958437138e-07,2.4639191360259394e-05
LR_a0p1_q0,200000,pos,4,3,71,False,0.01,1.2536506987648712e-14,1.3844080124695589e-13,4.662868989368253e-12,0.0006299634803716862,4.0405778289099616e-13,0.00020539037454678168,-0.000942503842793866
LR_a0p1_q0,200000,pos,4,4,71,False,0.01,1.73175687902134e-14,1.3129149636946357e-13,1.67658476359557e-13,0.008490001682643496,1.3278479143845674e-14,0.166591290221772,-0.026944856639402406
LR_a0p1_q0,200000,pos,4,5,73,False,0.01,8.026814837990649e-15,1.1575360736224076e-13,1.8788949349323897e-12,0.000495136835857744,9.715644474559001e-14,0.0011705944510920908,0.0022632544210835514
LR_a0p1_q0,200000,pos,4,6,71,False,0.01,1.268469639966543e-14,1.2725024465424988e-13,2.016320147926278e-12,0.0009721287984058618,8.265353375541495e-14,0.0014668612408439132,-0.0025497009952470838
LR_a0p1_q0,200000,pos,4,7,72,False,0.01,1.6386243321386598e-14,1.283398776394221e-13,2.9421961045609437e-12,0.0006462206516916567,1.492380249179139e-12,0.0009377083951992147,-0.0020591504975550822
LR_a0p1_q0,200000,pos,4,8,71,False,0.01,1.1707573861070383e-14,1.212806806911518e-13,9.948052266264826e-13,0.000539411250547412,3.296400083118367e-13,0.0029891050883703143,0.0036693454015900412
LR_a0p1_q0,200000,pos,4,9,71,False,0.01,1.2865702032908917e-14,1.2527624305776913e-13,1.9235683929584198e-12,0.0008618896077311048,7.99534094623296e-13,0.0015983554341596703,0.0026633521243401214
LR_a0p1_q0,200000,neg,0,0,61,True,0.01,1.616351947882566e-14,1.245540037026799e-13,2.1763583942704536e-12,0.0006647099131033166,8.8491617185884e-13,0.0011234743514074103,-0.002217235012101063
LR_a0p1_q0,200000,neg,0,1,1,True,0.01,1.42312877880962e-14,1.3354832422103259e-13,5.2852073188467726e-12,0.00047850683542460776,2.238001844854561e-12,0.00016337429857279633,0.0008514982814308475
LR_a0p1_q0,200000,neg,0,2,72,True,0.01,9.070095578863078e-15,1.139629092501924e-13,1.6599027045087647e-11,0.00043228200746011204,4.911628662094946e-12,9.679173212072393e-06,-0.00020906670935469396
LR_a0p1_q0,200000,neg,0,3,75,True,0.01,5.16267655175243e-15,1.2332496758227756e-13,1.696042648430339e-11,0.000632117304515814,4.640098609137594e-13,1.834390813112339e-05,0.00028166897898238816
LR_a0p1_q0,200000,neg,0,4,39,True,0.01,1.160218055294396e-14,1.3652830104060642e-13,1.797051797130599e-12,0.0008487839618187447,3.3849131447304367e-13,0.0009315659753969866,-0.002014914120295625
LR_a0p1_q0,200000,neg,0,5,86,True,0.01,1.616671342437099e-14,1.2376297283502663e-13,2.7080551438971395e-12,0.0004949696896463312,4.580487005782691e-13,0.00047277323296740774,0.0014383235353416716
LR_a0p1_q0,200000,neg,0,6,1,True,0.01,6.288377759192639e-15,1.2409362409910038e-13,4.347251051595304e-11,0.0009726955948276852,7.938146046960562e-12,3.527906060267423e-06,-0.0001250412317143002
LR_a0p1_q0,200000,neg,0,7,71,True,0.01,6.0643421996866036e-15,1.1557142280214764e-13,1.6523568257266256e-11,0.0006442311170759788,2.0048072702467563e-12,2.047638138117878e-05,-0.00030428517377506455
LR_a0p1_q0,200000,neg,0,8,24,True,0.01,9.882198906465161e-15,1.238732906497253e-13,3.125318739684992e-11,0.0005353553269572828,1.778710156305742e-11,2.835097570521635e-06,-0.00011300613134500537
LR_a0p1_q0,200000,neg,0,9,71,True,0.01,1.2865702032908917e-14,1.2527624305776913e-13,1.9235683929584198e-12,0.0008618896077311048,7.99534094623296e-13,0.0015983554341596703,0.0026633521243401214
LR_a0p1_q0,200000,neg,1,0,49,True,0.01,1.2934782204879296e-14,1.2459364456491514e-13,8.280390550119397e-11,0.0006628022047381632,4.065287959025214e-11,4.884921754010961e-07,4.623373215294816e-05
LR_a0p1_q0,200000,neg,1,1,77,True,0.01,7.613612733093859e-15,1.2130511771811596e-13,2.022216881080163e-11,0.0004779608032220466,1.6230182123040596e-11,1.3085587286281801e-05,0.00024098417109205916
LR_a0p1_q0,200000,neg,1,2,49,True,0.01,9.4858173640109e-15,1.1032490527385324e-13,7.807264074600786e-11,0.0004081099162076921,8.677280575198755e-11,3.803682551041881e-07,4.1444593555083595e-05
LR_a0p1_q0,200000,neg,1,3,5,True,0.01,1.6042806247262298e-14,1.2700600667784372e-13,4.6443516042566414e-11,0.0006281810335033747,1.42152081259651e-11,1.4284446939930214e-06,7.860040815598613e-05
LR_a0p1_q0,200000,neg,1,4,92,True,0.01,8.329134440438404e-15,1.307441357464613e-13,1.7013288268693188e-11,0.0008481680731172945,5.005144227245942e-13,1.8305459061835805e-05,-0.0002824490014237428
LR_a0p1_q0,200000,neg,1,5,81,True,0.01,1.1800016830776251e-14,1.1778048322109305e-13,9.67746250216719e-12,0.0004945548627745719,4.273522539462199e-12,3.5738900541823664e-05,0.000395458341627106
LR_a0p1_q0,200000,neg,1,6,12,True,0.01,1.2011557790149777e-14,1.2714929358652241e-13,2.7025332794507916e-12,0.0009721398902731193,1.9091077882867502e-12,0.0010713354490512615,-0.002179001225639802
LR_a0p1_q0,200000,neg,1,7,67,True,0.01,9.149117527343068e-15,1.1502738243929285e-13,6.099270957015182e-11,0.0006479292026583004,1.4174032808621844e-11,2.162243146949214e-06,9.887954326577561e-05
LR_a0p1_q0,200000,neg,1,8,78,True,0.01,1.1653786403259172e-14,1.0829077369119717e-13,1.1513896058479631e-11,0.0005369477604141354,9.346888469486059e-12,2.8924968898313725e-05,0.0003609561559681383
LR_a0p1_q0,200000,neg,1,9,61,True,0.01,8.32937481087244e-15,1.2606753848961728e-13,1.9713242044183038e-11,0.0008618635824809457,6.8875668094952e-12,1.404840315900781e-05,0.00024969243740574523
LR_a0p1_q0,200000,neg,2,0,68,True,0.01,1.230662950290745e-14,1.2704979876806696e-13,1.3895670407387227e-11,0.0006656772773127386,4.923402361676455e-12,2.188158777926137e-05,0.0003094350912267976
LR_a0p1_q0,200000,neg,2,1,31,True,0.01,9.572525889973857e-15,1.170377628315608e-13,1.3787796434841401e-11,0.00047801727894485036,2.0052531418832168e-11,1.7609153064483587e-05,0.00027955105914018267
LR_a0p1_q0,200000,neg,2,2,74,True,0.01,1.5087412253125703e-14,1.0607836056626662e-13,2.5042143285475122e-12,0.00043576089750916664,2.6309254229555122e-12,0.0005410859727195582,0.0015631436488569065
LR_a0p1_q0,200000,neg,2,3,8,True,0.01,9.186809473245303e-15,1.330763336944236e-13,1.05699197425678e-10,0.000599361515194966,1.6159555005129538e-11,4.135946264013063e-07,-4.2294172274842e-05
LR_a0p1_q0,200000,neg,2,4,31,True,0.01,7.0716135319694574e-15,1.2793072585201386e-13,3.1357551829587683e-12,0.000848805650879329,5.66886623220882e-13,0.00032983031237336505,-0.0011989332770197115
LR_a0p1_q0,200000,neg,2,5,7,True,0.01,1.6322493362864615e-14,1.1563650778518154e-13,9.228178856488187e-12,0.0004955723628318818,1.834444420980471e-12,4.607030603258704e-05,-0.0004489941632954221
LR_a0p1_q0,200000,neg,2,6,92,True,0.01,5.592755230753164e-15,1.246121279861797e-13,1.870666329569155e-12,0.0009721410894711292,3.4233743822211594e-12,0.0015075401979696703,-0.0025848133465422914
LR_a0p1_q0,200000,neg,2,7,26,True,0.01,2.032942969773456e-14,1.197883304732662e-13,1.2411217167702955e-11,0.0006445241603827455,5.5745703836713416e-12,2.8198345770855182e-05,-0.00035708039197524747
LR_a0p1_q0,200000,neg,2,8,98,True,0.01,1.1254515042468125e-14,1.2257328945009933e-13,1.915862228659221e-12,0.0005399295911850938,8.695231515137098e-13,0.0010487677029945887,-0.002173490042931878
LR_a0p1_q0,200000,neg,2,9,36,True,0.01,1.0309457945499492e-14,1.2763455605831156e-13,4.356364131492225e-12,0.0008618893546867109,1.123692903527027e-12,0.00035127881482407546,0.0012485843502510626
LR_a0p1_q0,200000,neg,3,0,56,True,0.01,7.059404444747551e-15,1.22183132473503e-13,9.25047985518114e-12,0.0006657114356715737,2.8607487655076364e-12,3.2673576662482885e-05,0.0003781189870055427
LR_a0p1_q0,200000,neg,3,1,13,True,0.01,1.576634625105801e-14,1.1957185846192622e-13,1.4352892864576363e-12,0.00047862670546878057,1.2361970959950816e-13,0.0023329075569253795,0.003217663860554822
LR_a0p1_q0,200000,neg,3,2,87,True,0.01,1.4192080918388923e-14,1.0711841490014065e-13,2.5011653799162216e-11,0.00043501645808299003,2.3878830705275304e-12,5.3638576964571245e-06,0.00015563396306743054
LR_a0p1_q0,200000,neg,3,3,50,True,0.01,6.452470624994073e-15,1.2675664027215434e-13,3.391190819922711e-12,0.0006309031106596312,1.3310123041386048e-12,0.00031701947349271984,0.001170943813292964
LR_a0p1_q0,200000,neg,3,4,57,True,0.01,1.1717808614354313e-14,1.272501907949394e-13,3.9052905262895484e-12,0.0008487261374195736,1.580772867078147e-12,0.00026940795202322034,-0.0010835649204326639
LR_a0p1_q0,200000,neg,3,5,2,True,0.01,1.343683239948788e-14,1.1288504754208617e-13,1.3812174840545538e-11,0.0004957931791044313,2.205520812510058e-12,1.7463917747385966e-05,-0.0002764400643944796
LR_a0p1_q0,200000,neg,3,6,55,True,0.01,1.0497393857409092e-14,1.2566564352469776e-13,9.015696948466057e-12,0.0009719957222301811,1.1590413516069623e-11,9.771069959858943e-05,0.0006580604623183882
LR_a0p1_q0,200000,neg,3,7,31,True,0.01,1.5868673946688662e-14,1.1126683960716217e-13,5.188513998092448e-12,0.0006458164824302348,1.5867785404711861e-12,0.0002238195249380217,-0.0010060120247917114
LR_a0p1_q0,200000,neg,3,8,27,True,0.01,9.76267975131323e-15,1.248463527930619e-13,1.914578857100229e-11,0.0005396528602637299,1.5540531294031703e-11,1.3087307382356639e-05,-0.0002427969092850828
LR_a0p1_q0,200000,neg,3,9,43,True,0.01,5.48738964588106e-15,1.291952301608873e-13,4.8602530743370206e-11,0.0008618423309744753,4.085799467666347e-12,2.9529459723118314e-06,0.00011447737393264069
LR_a0p1_q0,200000,neg,4,0,53,True,0.01,1.0300662385945282e-14,1.2436028745378909e-13,4.164836349018834e-11,0.0006652127829715465,6.612691731474822e-12,1.976795205368135e-06,9.300600422096789e-05
LR_a0p1_q0,200000,neg,4,1,90,True,0.01,9.304976139335824e-15,1.2797425301041601e-13,2.73102669896978e-12,0.00047857070157195997,1.881967479403369e-12,0.0006396927663128225,0.0016849135684036743
LR_a0p1_q0,200000,neg,4,2,73,True,0.01,1.120456592787642e-14,1.1246552780801295e-13,1.486449058782784e-10,0.0003604067427299887,3.401564252779217e-11,1.3443779958437138e-07,2.4639191360259394e-05
LR_a0p1_q0,200000,neg,4,3,25,True,0.01,1.4430491742239565e-14,1.3601544235625676e-13,3.992690600148136e-12,0.0006307733621016998,4.253442777897397e-13,0.0002775712094330386,0.0010956713230069412
LR_a0p1_q0,200000,neg,4,4,44,True,0.01,1.0574256782883558e-14,1.3315003395434717e-13,2.14038559582643e-12,0.0008491296108505993,8.111765497469243e-13,0.0008485178492254495,0.0019230041550759634
LR_a0p1_q0,200000,neg,4,5,64,True,0.01,1.3672503660692218e-14,1.1554815338753083e-13,4.711669323177152e-12,0.0004952847861767436,5.770946843596903e-13,0.00024497235429081444,-0.001035353568810169
LR_a0p1_q0,200000,neg,4,6,95,True,0.01,1.3368437398802395e-14,1.1561707386205415e-13,2.8799576675850366e-11,0.0009723024782214828,4.86787264105192e-11,7.810649962500358e-06,-0.0001860537056884074
LR_a0p1_q0,200000,neg,4,7,46,True,0.01,1.2675682405310014e-14,1.167863764765272e-13,6.049310587148714e-11,0.0006456330451284016,1.995397855064407e-11,1.4232531567671487e-06,8.022232876485828e-05
LR_a0p1_q0,200000,neg,4,8,11,True,0.01,6.937734778024382e-15,1.1612256798610616e-13,1.133318404348707e-11,0.0005404952389673924,5.286851752886479e-12,2.4160400100147402e-05,-0.00032989069328296267
LR_a0p1_q0,200000,neg,4,9,60,True,0.01,8.484897743192175e-15,1.2966376675916567e-13,1.1179219532484162e-11,0.0008618809697220932,2.568749277677205e-12,5.286373192453455e-05,0.0004843628403262919
LR_a0p1_q0,5000000,pos,0,0,62,False,0.01,4.822729620476497e-14,3.016829976497542e-13,7.150113729952955e-12,0.00040718315798842023,2.416080107426467e-13,0.00277294221687206,0.00348337761568813
LR_a0p1_q0,5000000,pos,0,1,62,False,0.01,3.872759074895766e-14,2.9857998831758435e-13,6.844988003494134e-11,0.00037514285779052575,1.9533870058990154e-12,0.00011433237665413772,-0.0007118350239934706
LR_a0p1_q0,5000000,pos,0,2,62,False,0.01,3.0402593592521664e-14,2.7106599453218846e-13,1.6550653764479485e-11,0.0003903815536135582,5.429118153118962e-12,0.0011346657801074738,-0.002254004066671891
LR_a0p1_q0,5000000,pos,0,3,62,False,0.01,4.454902302208087e-14,2.706518582109932e-13,3.5175749245828007e-11,0.00042033886873053036,4.84469547149827e-13,0.00036190789184354044,-0.0012511349384520208
LR_a0p1_q0,5000000,pos,0,4,62,False,0.01,1.8317508472864168e-14,3.111734339894531e-13,1.1717582503312703e-11,0.0004257451698001911,1.072967406782898e-11,0.000922444046660745,0.0019981427393796925
LR_a0p1_q0,5000000,pos,0,5,62,False,0.01,2.5425595900180403e-14,2.599814078751712e-13,9.693120004054384e-12,0.00040528380906807874,2.0318264208786956e-12,0.0011846568122921854,0.002278012919516382
LR_a0p1_q0,5000000,pos,0,6,62,False,0.01,2.5216212432510282e-14,2.798055243866674e-13,4.266309895959483e-11,0.00041226922769167605,1.0708875617956353e-11,7.188042198097727e-05,0.0005648032886213539
LR_a0p1_q0,5000000,pos,0,7,62,False,0.01,1.3609959729486934e-14,3.0478835481065683e-13,1.1886128068449522e-11,0.0003080694095287992,7.063735384885389e-12,0.0004066086501464987,-0.0013719473944143424
LR_a0p1_q0,5000000,pos,0,8,62,False,0.01,2.4945106909747558e-14,2.6945919360508894e-13,8.652197564385184e-12,0.00046186980425856047,1.2731761149435172e-12,0.002167663033697322,-0.0031247400104112795
LR_a0p1_q0,5000000,pos,0,9,62,False,0.01,3.2719245484690266e-14,2.8131971234721306e-13,1.420569929109121e-11,0.00043930147101687607,2.0521397726836403e-12,0.0006797834229143459,-0.0017357214148896554
LR_a0p1_q0,5000000,pos,1,0,74,False,0.01,5.4599474833829545e-14,3.053607257293799e-13,4.705045428784225e-11,0.00040738944154035216,1.1494478257022997e-11,7.819392872089412e-05,0.0005849471965290663
LR_a0p1_q0,5000000,pos,1,1,74,False,0.01,2.65883965971777e-14,3.0069033140499543e-13,2.243166584628492e-11,0.0003751032031356578,2.2174398995878975e-12,0.0012528780426945623,-0.002356400660957443
LR_a0p1_q0,5000000,pos,1,2,74,False,0.01,2.6098046324495335e-14,2.685195631996941e-13,1.9591380606493128e-11,0.0003907355278548032,3.1614825978708107e-12,0.000754793891487362,0.0018383783844941493
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,2.7140562291180167e-14,2.71901990758787e-13,2.1418931189777866e-11,0.00042057230930627555,5.736044332911944e-13,0.0008327349483708228,0.0018978353036169576
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,2.3786661701364515e-14,2.9998047952047997e-13,1.7881980325496265e-11,0.0004256203133017964,1.3936133326134247e-12,0.0002809139852021847,0.0011026639433959937
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,6.009215561284542e-14,2.6035350477354637e-13,5.183919559753572e-12,0.0004056351372814569,4.604116228931894e-13,0.0037071068323525466,-0.0040297439843221304
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,2.3276235452207805e-14,2.9824933736426866e-13,1.2639242901076626e-11,0.00041242821729177437,2.52014255929267e-14,0.0009533874232142206,-0.0020569636499656076
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,5.366559186301672e-14,3.177882334914701e-13,7.221420860689933e-11,0.00030813729533633134,2.1598797210585975e-11,1.4134203629366346e-05,-0.0002557907435585524
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,5.5497942846682127e-14,2.600860998842757e-13,2.2576959915529525e-11,0.0004625719576714506,2.275431808928615e-12,0.0004150293485400787,0.0013672798292865248
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,4.891342969005015e-14,3.0394279839152954e-13,1.1799025004971158e-12,0.004393478751870519,1.7491952700461264e-13,0.09641534520587107,0.02067130129584565
LR_a0p1_q0,5000000,pos,2,0,73,False,0.01,2.5495858220343403e-14,2.7630105348564983e-13,1.3217965805775153e-11,0.00040726852278842823,1.7085138798306365e-13,0.0009331933630217227,0.002020765727317809
LR_a0p1_q0,5000000,pos,2,1,73,False,0.01,7.224596946448607e-14,2.9303214862195163e-13,3.767585460195671e-11,0.00037513532598640504,5.0603402362456836e-12,0.000516023590119196,-0.0015122706197599953
LR_a0p1_q0,5000000,pos,2,2,73,False,0.01,2.254241127013228e-14,2.7055651029548583e-13,1.1300273812181527e-11,0.00039056819205931007,4.247005152261486e-13,0.0021597190069708337,0.0031097060728915043
LR_a0p1_q0,5000000,pos,2,3,73,False,0.01,3.331087594957705e-14,2.661088259491385e-13,7.65270075804211e-11,0.00037972504424519873,7.091069397975479e-12,7.603159696393322e-05,-0.0005734587471869087
LR_a0p1_q0,5000000,pos,2,4,73,False,0.01,1.6876190481156966e-14,2.934181264870518e-13,9.609101565845148e-12,0.00042562822349102457,7.553273544883617e-12,0.001508316171689064,0.0025550693177918324
LR_a0p1_q0,5000000,pos,2,5,73,False,0.01,2.1305962731962846e-14,2.7065371287199907e-13,1.9492380950700918e-11,0.00040518023168489696,2.4659943160695426e-12,0.00026010390993524204,0.0010674151070562455
LR_a0p1_q0,5000000,pos,2,6,73,False,0.01,2.8651262074720453e-14,2.6409049160535445e-13,6.293998407044369e-12,0.0004124114723023294,1.5154764325949218e-12,0.0031447874669204286,-0.003735833892021367
LR_a0p1_q0,5000000,pos,2,7,73,False,0.01,4.6431396452650866e-14,3.1670783769504835e-13,8.311425505799307e-12,0.0003081409458391129,1.9405119473660248e-13,0.0009388545091971856,-0.002084722725658889
LR_a0p1_q0,5000000,pos,2,8,73,False,0.01,1.484074588095222e-14,2.805790702134962e-13,9.91244858326558e-12,0.00046275166141860577,1.68393372814077e-12,0.0016272959742012732,0.002707392849916494
LR_a0p1_q0,5000000,pos,2,9,73,False,0.01,2.3125441796958514e-14,2.8953756971341935e-13,1.1086808554099664e-11,0.00043942441770523195,1.3559194623172571e-12,0.0008904254909200027,0.0019865226859900596
