arm,step,group,rank,seed,unit,ok,eps,rel_err_wu,rel_err_W_other,rel_err_b,rel_err_v,rel_err_c,lambda_x,dyhat1
LR_a0p1_q0,200000,neg,0,9,71,True,0.01,2.155875179124579e-14,1.2549717043296457e-13,1.1643575707593478e-12,0.0012188959699083375,2.0743212253077812e-13,0.0015983554341596703,0.0037665486956169935
LR_a0p1_q0,200000,neg,1,0,49,True,0.01,7.046120239417327e-15,1.1659582040181487e-13,5.833749498783076e-11,0.0009373438661329116,2.833364446166648e-11,4.884921754010961e-07,6.538437104982437e-05
LR_a0p1_q0,200000,neg,1,1,77,True,0.01,1.3185611795423895e-14,1.2310202164943582e-13,1.3275489306002395e-11,0.0006759386504422246,2.531879863236082e-12,1.3085587286281801e-05,0.0003408030830756279
LR_a0p1_q0,200000,neg,1,2,49,True,0.01,7.86136193249559e-15,1.0863944509469872e-13,6.844559910355468e-11,0.0005771545792071661,3.1974274580885103e-12,3.803682551041881e-07,5.8611506292639776e-05
LR_a0p1_q0,200000,neg,1,3,5,True,0.01,1.2367000997398752e-14,1.3046052156991452e-13,3.730863375589795e-11,0.0008883821375625337,4.178861240176985e-12,1.4284446939930214e-06,0.00011115776322225645
LR_a0p1_q0,200000,neg,1,4,92,True,0.01,8.975700271803665e-15,1.2523472791955188e-13,1.1389776739457301e-11,0.0011994907928241129,2.1548867591189486e-12,1.8305459061835805e-05,-0.00039944320849219473
LR_a0p1_q0,200000,neg,1,5,81,True,0.01,8.61882444324813e-15,1.176829609810955e-13,7.20616061833183e-12,0.0006994061941084168,3.2208490723451253e-12,3.5738900541823664e-05,0.000559262550082626
LR_a0p1_q0,200000,neg,1,6,12,True,0.01,1.3964157149572536e-14,1.2940541459246168e-13,2.094156807668509e-12,0.001374813417045494,2.2407427615454816e-13,0.0010713354490512615,-0.003081573085727405
LR_a0p1_q0,200000,neg,1,7,67,True,0.01,9.632128537984168e-15,1.1656125951576727e-13,3.8943289858109725e-11,0.0009163102655778339,1.512794732261723e-11,2.162243146949214e-06,0.00013983679112771716
LR_a0p1_q0,200000,neg,1,8,78,True,0.01,7.750400077549535e-15,1.1440891048373965e-13,7.004452734530303e-12,0.0007593588039009627,1.0201515918539156e-12,2.8924968898313725e-05,0.0005104690911921995
LR_a0p1_q0,200000,neg,1,9,61,True,0.01,6.193547738852733e-15,1.3384462993078683e-13,1.5464413809599805e-11,0.0012188591672861887,6.907119976548665e-13,1.404840315900781e-05,0.0003531184314012
LR_a0p1_q0,200000,neg,2,0,68,True,0.01,8.422493319143233e-15,1.2486308529040694e-13,7.796024609802771e-12,0.0009414098339064547,1.878113239139708e-12,2.188158777926137e-05,0.0004376073026870933
LR_a0p1_q0,200000,neg,2,1,31,True,0.01,1.3984770785830496e-14,1.238249518338235e-13,1.222530728085892e-11,0.0006760185185414879,1.2990505697762318e-11,1.7609153064483587e-05,0.00039534489921180896
LR_a0p1_q0,200000,neg,2,2,74,True,0.01,1.2129113492948721e-14,1.0646095006866293e-13,1.5021740359481514e-12,0.0006162589704881098,1.1648231649362546e-14,0.0005410859727195582,0.0022106189481508032
LR_a0p1_q0,200000,neg,2,3,8,True,0.01,4.65362138572172e-15,1.2823264989185256e-13,6.210546368711459e-11,0.000847625184098845,9.932950632438857e-12,4.135946264013063e-07,-5.981299204042571e-05
LR_a0p1_q0,200000,neg,2,4,31,True,0.01,6.328861406588574e-15,1.2716042197930115e-13,2.405614367741837e-12,0.001200392460485031,1.0450858592069457e-13,0.00032983031237336505,-0.0016955477007416955
LR_a0p1_q0,200000,neg,2,5,7,True,0.01,9.533956034234462e-15,1.1710199853133456e-13,6.119478299020844e-12,0.0007008451580770598,1.2300496231909297e-12,4.607030603258704e-05,-0.000634973635158746
LR_a0p1_q0,200000,neg,2,6,92,True,0.01,2.0290014944540376e-14,1.32965631305256e-13,1.3983468010444486e-12,0.0013748151151732535,2.300662325859212e-12,0.0015075401979696703,-0.0036554780908830964
LR_a0p1_q0,200000,neg,2,7,26,True,0.01,9.06524417760666e-15,1.2630457431134795e-13,1.0355012934352832e-11,0.0009114948086886473,4.884561557981969e-12,2.8198345770855182e-05,-0.000504987933188896
LR_a0p1_q0,200000,neg,2,8,98,True,0.01,1.399533627912192e-14,1.2565673511149874e-13,1.052486934409038e-12,0.0007635757512273916,2.4492419914041614e-13,0.0010487677029945887,-0.0030737790963971424
LR_a0p1_q0,200000,neg,2,9,36,True,0.01,1.8677417185227172e-14,1.3149056910740314e-13,2.503473164635314e-12,0.0012188956168703126,7.588813810621022e-13,0.00035127881482407546,0.0017657649218918512
LR_a0p1_q0,200000,neg,3,0,56,True,0.01,8.878645064454362e-15,1.2416675510298777e-13,8.24899788038057e-12,0.0009414581393639022,5.829142048479147e-13,3.2673576662482885e-05,0.0005347409996140148
LR_a0p1_q0,200000,neg,3,1,13,True,0.01,2.151441299123742e-14,1.3369160099404877e-13,1.2238424447017506e-12,0.0006768803762067081,3.710929108786052e-13,0.0023329075569253795,0.004550463870754394
LR_a0p1_q0,200000,neg,3,2,87,True,0.01,1.2647166913602582e-14,1.0677760482744308e-13,1.7794363289651288e-11,0.0006152061749883063,1.445269026815914e-12,5.3638576964571245e-06,0.00022009966133583358
LR_a0p1_q0,200000,neg,3,3,50,True,0.01,8.215643396180913e-15,1.2143046477830707e-13,2.736624692869995e-12,0.0008922317339524431,3.212246710816626e-14,0.00031701947349271984,0.0016559646215357792
LR_a0p1_q0,200000,neg,3,4,57,True,0.01,9.902795133452441e-15,1.2721652494346273e-13,3.279817308159803e-12,0.0012002800125482098,4.470658653659387e-13,0.00026940795202322034,-0.001532392206187597
LR_a0p1_q0,200000,neg,3,5,2,True,0.01,1.2047509660602242e-14,1.161989479405546e-13,9.594796395469351e-12,0.0007011574371265143,1.5378724441274977e-12,1.7463917747385966e-05,-0.0003909452882499647
LR_a0p1_q0,200000,neg,3,6,55,True,0.01,1.0027331766906264e-14,1.3160874235732793e-13,5.572159342668981e-12,0.001374609532151269,4.807484628761354e-13,9.771069959858943e-05,0.000930638030672174
LR_a0p1_q0,200000,neg,3,7,31,True,0.01,1.3456392706158902e-14,1.198303271721122e-13,3.855480951190513e-12,0.0009133224293032422,8.881631221531318e-13,0.0002238195249380217,-0.001422715849370857
LR_a0p1_q0,200000,neg,3,8,27,True,0.01,6.757711091577451e-15,1.1562293535696165e-13,1.2312823979953434e-11,0.0007631843936826761,5.661659733102519e-12,1.3087307382356639e-05,-0.00034336668201323414
LR_a0p1_q0,200000,neg,3,9,43,True,0.01,7.943089811839349e-15,1.3294473493294917e-13,2.8913919301630636e-11,0.0012188291134405177,6.261365897371074e-13,2.9529459723118314e-06,0.00016189545480039668
LR_a0p1_q0,200000,neg,4,0,53,True,0.01,1.2142390751572718e-14,1.219178222068201e-13,3.2559904143157116e-11,0.0009407529409806965,1.6795073407680376e-12,1.976795205368135e-06,0.00013153035255142217
LR_a0p1_q0,200000,neg,4,1,90,True,0.01,6.911206577254617e-15,1.2048989943607044e-13,2.2473604410478048e-12,0.0006768011761730901,2.5850059572448734e-13,0.0006396927663128225,0.0023828276198629202
LR_a0p1_q0,200000,neg,4,2,73,True,0.01,1.078556528764378e-14,1.0812953573311808e-13,1.1391254295869799e-10,0.0005096921042366476,1.1306190092066321e-10,1.3443779958437138e-07,3.4845078587584813e-05
LR_a0p1_q0,200000,neg,4,3,25,True,0.01,2.0030047813635018e-14,1.2913499688420734e-13,2.8099708836196522e-12,0.0008920482449214116,2.3133996721739925e-13,0.0002775712094330386,0.0015495132448996886
LR_a0p1_q0,200000,neg,4,4,44,True,0.01,2.0516647772120442e-14,1.255323797805139e-13,1.8001424837289123e-12,0.0012008506115728569,1.5710143824102244e-13,0.0008485178492254495,0.002719538556608242
LR_a0p1_q0,200000,neg,4,5,64,True,0.01,1.0859953963052019e-14,1.2246534660937344e-13,2.6610056717134112e-12,0.0007004384618244549,2.375284123401926e-13,0.00024497235429081444,-0.0014642110588627263
LR_a0p1_q0,200000,neg,4,6,95,True,0.01,7.903286195903297e-15,1.3002026989956205e-13,1.730276133270207e-11,0.001375043350321103,4.751689462042447e-12,7.810649962500358e-06,-0.0002631196739143181
LR_a0p1_q0,200000,neg,4,7,46,True,0.01,5.236456307504186e-15,1.163345273480691e-13,3.82979748973055e-11,0.0009130630072926325,1.2265389492617584e-11,1.4232531567671487e-06,0.00011345150534441587
LR_a0p1_q0,200000,neg,4,8,11,True,0.01,1.3234959906738476e-14,1.2040108425251923e-13,1.003054382889991e-11,0.000764375697512313,2.160902579928606e-12,2.4160400100147402e-05,-0.0004665358925414287
LR_a0p1_q0,200000,neg,4,9,60,True,0.01,6.786922307706583e-15,1.3785173207076116e-13,5.865571911612811e-12,0.0012188837552273674,6.494402570282669e-13,5.286373192453455e-05,0.000684992497898996
LR_a0p1_q0,5000000,pos,0,0,62,False,0.01,1.3607698197188745e-14,2.666068528766858e-13,5.262236129636058e-12,0.000575843943980214,5.718139687582404e-13,0.00277294221687206,0.004926239866973006
LR_a0p1_q0,5000000,pos,0,1,62,False,0.01,3.4132175886295206e-14,2.8714831629350833e-13,5.123172494952415e-11,0.0005305321174714498,6.184002500697132e-12,0.00011433237665413772,-0.0010066867451037434
LR_a0p1_q0,5000000,pos,0,2,62,False,0.01,4.2100693267563576e-14,2.6891759920629497e-13,1.193015690852151e-11,0.0005520828882169679,1.149415282035213e-12,0.0011346657801074738,-0.003187643120731498
LR_a0p1_q0,5000000,pos,0,3,62,False,0.01,1.6682592312690732e-14,2.8824881178443135e-13,1.9039377713727223e-11,0.0005944489307896154,4.107413644135829e-13,0.00036190789184354044,-0.0017693719983176755
LR_a0p1_q0,5000000,pos,0,4,62,False,0.01,2.1517941007071278e-14,3.046386722398801e-13,7.537578942287792e-12,0.0006020945918285207,6.708398893125599e-13,0.000922444046660745,0.0028258005615880905
LR_a0p1_q0,5000000,pos,0,5,62,False,0.01,1.995451488367679e-14,2.5104667322993853e-13,7.049233954346276e-12,0.0005731578607435708,1.3003136171782765e-12,0.0011846568122921854,0.0032215967660411977
LR_a0p1_q0,5000000,pos,0,6,62,False,0.01,3.7955916344016416e-14,2.7618120387894784e-13,3.291404673020539e-11,0.0005830367322969608,1.1645805385678185e-11,7.188042198097727e-05,0.0007987524708412447
LR_a0p1_q0,5000000,pos,0,7,62,False,0.01,1.745246511610305e-14,3.16585995554334e-13,8.473240418392895e-12,0.0004356759375140752,4.343811064577165e-12,0.0004066086501464987,-0.0019402266120431928
LR_a0p1_q0,5000000,pos,0,8,62,False,0.01,2.997275177636381e-14,2.7812271272458866e-13,5.858802845968202e-12,0.0006531825422688119,9.125388324589134e-13,0.002167663033697322,-0.004419049701613478
LR_a0p1_q0,5000000,pos,0,9,62,False,0.01,5.667449366310231e-14,2.924490927768968e-13,8.494401338280365e-12,0.0006212660973786116,7.453479050431845e-13,0.0006797834229143459,-0.0024546807654383684
LR_a0p1_q0,5000000,pos,1,0,74,False,0.01,3.532693225941676e-14,3.033231828840814e-13,3.5715130862518816e-11,0.0005761356738974786,1.9567229053086483e-12,7.819392872089412e-05,0.0008272402586035254
LR_a0p1_q0,5000000,pos,1,1,74,False,0.01,2.4739672879976334e-14,3.0288762802603254e-13,1.508241245001277e-11,0.0005304760359549147,7.887619216592321e-13,0.0012528780426945623,-0.0033324537731109407
LR_a0p1_q0,5000000,pos,1,2,74,False,0.01,1.5475014035001174e-14,2.6200802939797273e-13,1.4123573606542606e-11,0.000552583482039469,1.9730417140645783e-13,0.000754793891487362,0.0025998596441251663
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,1.832708018603739e-14,2.909699405752427e-13,1.5238443341477625e-11,0.0005947790616278832,4.172133914624232e-13,0.0008327349483708228,0.0026839444255255624
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,9.947951590071838e-15,3.0809933633574924e-13,1.3816937457509643e-11,0.0006019180199754563,1.1374363555179264e-11,0.0002809139852021847,0.0015594023034904135
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,3.1233552121943615e-14,2.7055930385776743e-13,4.150975346697405e-12,0.0005736547133035135,9.583692681958051e-14,0.0037071068323525466,-0.0056989185955197506
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,2.926092328947696e-14,2.5964781770014686e-13,8.378285190878285e-12,0.0005832615777197085,2.9141102959922435e-12,0.0009533874232142206,-0.0029089858910898276
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,6.955903795218508e-14,2.9484397701040347e-13,4.381805231721884e-11,0.0004357719421200959,1.3375545069377679e-11,1.4134203629366346e-05,-0.0003617427386700032
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,1.4727193183043136e-14,2.620879190033648e-13,1.3407751947346883e-11,0.0006541755364926822,3.5534960803530413e-13,0.0004150293485400787,0.0019336256781361737
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,6.270011801100233e-14,3.1883125333915267e-13,7.215500888976233e-13,0.0062133172368246375,7.677110712842381e-14,0.09641534520587107,0.02923363464448545
LR_a0p1_q0,5000000,pos,2,0,73,False,0.01,5.046612226346818e-14,3.019525595395336e-13,8.376186379434986e-12,0.0005759646678559987,4.854932941104403e-13,0.0009331933630217227,0.0028577942979515765
LR_a0p1_q0,5000000,pos,2,1,73,False,0.01,6.272291431506192e-14,3.132167244670227e-13,2.304764647537157e-11,0.0005305214658607527,6.244999416759803e-13,0.000516023590119196,-0.002138673620442951
LR_a0p1_q0,5000000,pos,2,2,73,False,0.01,2.3241523614910327e-14,2.884487762491829e-13,7.964055026023261e-12,0.0005523468334350359,6.657945214706807e-13,0.0021597190069708337,0.004397788503277142
LR_a0p1_q0,5000000,pos,2,3,73,False,0.01,4.1613914222584054e-14,2.7181670084419094e-13,4.919759043607128e-11,0.0005370123072993887,1.2825712214231553e-12,7.603159696393322e-05,-0.0008109931377332103
LR_a0p1_q0,5000000,pos,2,4,73,False,0.01,2.5002667839984346e-14,2.854030321367652e-13,5.721362783197907e-12,0.0006019292070637229,6.061558041981089e-12,0.001508316171689064,0.0036134136820245816
LR_a0p1_q0,5000000,pos,2,5,73,False,0.01,2.333355221632895e-14,2.7887431254578465e-13,1.4212459395233586e-11,0.0005730113784520992,3.5511852825567986e-12,0.00026010390993524204,0.0015095529210808717
LR_a0p1_q0,5000000,pos,2,6,73,False,0.01,4.2933897593506386e-14,2.647851817368321e-13,5.397467539987557e-12,0.000583237898231368,1.8002428489368662e-12,0.0031447874669204286,-0.005283266956869684
LR_a0p1_q0,5000000,pos,2,7,73,False,0.01,5.0483728720674634e-14,3.089638230808057e-13,5.326991215069149e-12,0.0004357771040388777,2.994709789038288e-12,0.0009388545091971856,-0.0029482431524142064
LR_a0p1_q0,5000000,pos,2,8,73,False,0.01,2.2308043635965965e-14,2.8864042945062455e-13,7.256113640368097e-12,0.0006544296766924777,2.9201688185065194e-13,0.0016272959742012732,0.0038288316870238514
LR_a0p1_q0,5000000,pos,2,9,73,False,0.01,2.371611874362652e-14,2.8155657702373393e-13,6.657465525917121e-12,0.0006214399704424139,1.2154192822017853e-12,0.0008904254909200027,0.002809367324488971
LR_a0p1_q0,5000000,pos,3,0,72,False,0.01,6.90306841126008e-14,2.9816979508421614e-13,3.8907882901247285e-12,0.0005758617692502408,1.100885048258752e-12,0.004409210456104172,0.006211915779734501
LR_a0p1_q0,5000000,pos,3,1,72,False,0.01,3.149409902129818e-14,3.018644752883659e-13,1.4148836302171475e-11,0.0005304664638285414,3.475936357956188e-14,0.0009202222474584108,0.002855986163008318
LR_a0p1_q0,5000000,pos,3,2,72,False,0.01,5.3184705295858564e-14,2.479268429599774e-13,6.167774138302958e-12,0.0005524087760354022,2.8611545186234803e-12,0.003371920847852359,0.005495084816782112
LR_a0p1_q0,5000000,pos,3,3,72,False,0.01,0.6709819386223156,0.6709999178790423,272.75714424684645,2.1099395618608066,2.1074272159325194,8.601331495663204e-05,-0.0008625871140125626
LR_a0p1_q0,5000000,pos,3,4,72,False,0.01,4.640804927288732e-14,2.9208014800408214e-13,1.1099510896320298e-11,0.000602380379398578,5.456791647485512e-12,0.0004381483096287085,0.0019475206047730208
LR_a0p1_q0,5000000,pos,3,5,72,False,0.01,3.305274284137178e-14,2.897761859859748e-13,7.983720130683615e-13,0.005734396484956807,2.3504135459624937e-13,0.10404027230620401,0.03019087101121932
LR_a0p1_q0,5000000,pos,3,6,72,False,0.01,3.317610224704421e-14,2.71088251148276e-13,4.895565868534811e-12,0.000583198182809279,1.1042154042528428e-12,0.0033524706111102403,0.005454932680087426
LR_a0p1_q0,5000000,pos,3,7,72,False,0.01,5.4304813156082464e-14,2.845607557112007e-13,4.7782193613500544e-12,0.00043553685132001344,3.032929839512962e-12,0.0010742103130939212,0.003153615990646025
LR_a0p1_q0,5000000,pos,3,8,72,False,0.01,1.7802229077556096e-14,2.7584136704981017e-13,9.305501250239843e-12,0.0006544633014536946,1.3909606645094648e-12,0.0009268595997956724,0.002889614957392461
LR_a0p1_q0,5000000,pos,3,9,72,False,0.01,2.7687032356075604e-14,2.8739044913809265e-13,1.6076932653590984e-11,0.000621452202579217,4.958978523989499e-12,0.00017586681827293235,0.0012485377787579113
LR_a0p1_q0,5000000,pos,4,0,71,False,0.01,3.2158524286014206e-14,2.8503500330947734e-13,8.071268052153845e-12,0.0005757433921266738,6.311158761422194e-13,0.0012987673948480982,-0.0033714042760403054
LR_a0p1_q0,5000000,pos,4,1,71,False,0.01,2.1710610227088367e-14,2.906441675487122e-13,3.6048299841367853e-11,0.0005304471814716491,2.9563846876149315e-12,0.000165879078841551,0.0012125664343978536
LR_a0p1_q0,5000000,pos,4,2,71,False,0.01,4.398496167911073e-14,2.7027348795272933e-13,2.662053699743544e-11,0.0005514984283573875,9.622846350162e-13,0.00024043255695422927,-0.0014673453900146162
LR_a0p1_q0,5000000,pos,4,3,71,False,0.01,3.479989378692523e-14,2.8220054707215713e-13,4.816478666749464e-11,0.0005639003992729611,1.6613351396951868e-12,0.00011073052038999269,-0.0009787094769136578
LR_a0p1_q0,5000000,pos,4,4,71,False,0.01,5.837596624279054e-14,3.1692191152706886e-13,9.40412093708104e-12,0.0006012030000915781,4.543659471814262e-12,0.0007664984960228361,-0.002575888999733442
LR_a0p1_q0,5000000,pos,4,5,71,False,0.01,2.0522873601805e-14,2.7165275505470557e-13,1.0764747960826104e-11,0.000574010273325982,3.5805533376696507e-13,0.00047288039619432253,-0.002035403690681843
LR_a0p1_q0,5000000,pos,4,6,71,False,0.01,2.413471818011285e-14,2.569380249576367e-13,1.322329991352352e-11,0.0005831081496753725,1.0079350025427962e-12,0.0005125131075332984,0.0021328454857783715
LR_a0p1_q0,5000000,pos,4,7,71,False,0.01,3.447040551870676e-14,3.193384851014327e-13,3.3596812352947704e-12,0.000435679135199026,1.9030508608598634e-12,0.002543033033070227,-0.004852216284758274
LR_a0p1_q0,5000000,pos,4,8,71,False,0.01,2.4234976848176447e-14,2.5948757209408427e-13,8.498303703805859e-12,0.0006518794802056156,1.2144245077012607e-12,0.0012001800860717694,-0.0032881847337669044
LR_a0p1_q0,5000000,pos,4,9,71,False,0.01,4.080547820709546e-14,2.834795727274924e-13,1.2509805018944046e-11,0.0006214530287546767,2.438200129959658e-12,0.0004800901814001818,0.002062866611724467
LR_a0p1_q0,5000000,neg,0,0,13,True,0.01,2.3312512159005565e-14,2.9678587873157813e-13,1.3604553460959158e-11,0.00057558020212741,2.6361200596498784e-12,0.00047869491101267913,-0.0020467959546298206
LR_a0p1_q0,5000000,neg,0,1,37,True,0.01,4.2029141785061336e-14,2.7994599734775123e-13,1.3245361892627375e-11,0.0005304961605766396,2.222822286423511e-13,0.0023276847624180866,-0.004542258188132798
LR_a0p1_q0,5000000,neg,0,2,22,True,0.01,5.141059084018007e-14,2.6681821593818656e-13,1.74683215072287e-11,0.0005517533708035971,2.0409328073872018e-12,0.0004919950365206251,-0.002099017575947372
LR_a0p1_q0,5000000,neg,0,3,36,True,0.01,1.8936205441705572e-14,2.808292556022967e-13,2.397795144462335e-11,0.00060460794171539,6.855814673822784e-13,0.00039196555685631874,-0.0018413827745490795
LR_a0p1_q0,5000000,neg,0,4,43,True,0.01,6.664108789404124e-14,3.0947377883923603e-13,1.2181595473427069e-11,0.0005991549122338115,7.928976456201585e-12,0.0002596635972643084,-0.0014992602463396094
LR_a0p1_q0,5000000,neg,0,5,60,True,0.01,2.2243276924279563e-14,2.626970561774837e-13,1.118333029856865e-11,0.0005724651371693251,1.9811237263146017e-12,0.0004149725954406042,0.0019067098543119583
LR_a0p1_q0,5000000,neg,0,6,56,True,0.01,4.666149295874964e-14,2.74646201937294e-13,8.766214483025712e-12,0.0005830897130170975,2.8875895375534323e-12,0.0011007895556999468,0.0031257846617595343
LR_a0p1_q0,5000000,neg,0,7,2,True,0.01,7.739689273338568e-14,3.2723252018813756e-13,4.7236666347242766e-12,0.0004357842655072139,1.887703541341012e-12,0.0016490793980984198,-0.003907373559012668
LR_a0p1_q0,5000000,neg,0,8,48,True,0.01,4.7333379985008294e-14,2.8359946685533414e-13,4.8847195434675535e-12,0.0006529359108639951,7.049685895718633e-13,0.003213962714862188,-0.005380881371306785
LR_a0p1_q0,5000000,neg,0,9,69,True,0.01,4.236485615086851e-14,2.86206191793389e-13,1.6720327754294862e-11,0.0006211357819684609,2.1195614129063152e-12,0.00022136794567320252,-0.0014007708711042685
LR_a0p1_q0,5000000,neg,1,0,58,True,0.01,1.1848325600821142e-14,2.8046578631952497e-13,1.3665332470102667e-11,0.000575965289974083,6.733492485353037e-13,0.00042703577715458237,0.0019332021772831304
LR_a0p1_q0,5000000,neg,1,1,80,True,0.01,3.3788019855528926e-14,2.785865792978477e-13,7.706453204702021e-11,0.0005303938945914104,1.5352888386111968e-11,6.325502826982133e-05,0.0007487852171080226
LR_a0p1_q0,5000000,neg,1,2,50,True,0.01,1.6677978964549827e-14,2.3373904903989704e-13,6.157292368862325e-12,0.00055196166397647,1.8751984028757445e-12,0.0033694500400302,-0.005493071159389549
LR_a0p1_q0,5000000,neg,1,3,21,True,0.01,4.237042143722013e-14,2.765994154888134e-13,2.1958967058790388e-11,0.0006084467529031836,4.378869611560391e-13,0.0004993077798688672,-0.002078281107360324
LR_a0p1_q0,5000000,neg,1,4,40,True,0.01,2.8106237544440626e-14,3.0511720248838346e-13,1.9408967715431034e-11,0.0006039051688212774,1.4167509382221399e-11,0.00012441707392429514,0.0010377947815923196
LR_a0p1_q0,5000000,neg,1,5,27,True,0.01,2.848397629839408e-14,2.643710689978294e-13,6.272329178472502e-12,0.0005737840745199192,1.2094200075447504e-12,0.0016128428819419864,-0.003758987949713627
LR_a0p1_q0,5000000,neg,1,6,39,True,0.01,5.0475502981361405e-14,2.726720898894346e-13,6.8959995461772586e-12,0.0005831137939714928,1.82057286505253e-13,0.0016175070972646733,0.003789047093284005
LR_a0p1_q0,5000000,neg,1,7,40,True,0.01,1.6128531260200603e-14,2.9436086703585455e-13,4.298146463341849e-12,0.00043579514320376823,2.9819193994854645e-12,0.0012383203684918625,-0.0033859509190669107
LR_a0p1_q0,5000000,neg,1,8,38,True,0.01,3.4998179377212896e-14,2.7255450371873075e-13,7.496449291040588e-12,0.0006522572465188673,8.98399397418447e-13,0.0014983453878507724,-0.0036739984447286796
LR_a0p1_q0,5000000,neg,1,9,57,True,0.01,4.496406284950711e-14,2.942008011199024e-13,5.1249361580468966e-12,0.0006212646724127656,2.5460063796755163e-13,0.0023835639683761714,-0.0045964563532464075
LR_a0p1_q0,5000000,neg,2,0,73,True,0.01,5.046612226346818e-14,3.019525595395336e-13,8.376186379434986e-12,0.0005759646678559987,4.854932941104403e-13,0.0009331933630217227,0.0028577942979515765
LR_a0p1_q0,5000000,neg,2,1,45,True,0.01,3.503807053683097e-14,2.928633388448774e-13,1.7076990749396194e-11,0.000530498679240664,1.6621716013413037e-12,0.0011404788515828376,-0.003179459906693394
LR_a0p1_q0,5000000,neg,2,2,12,True,0.01,4.818650623676924e-14,2.465371029475855e-13,7.811825978135363e-12,0.0005518057193559471,6.206986641729138e-13,0.002232890503605582,-0.004471666722952183
LR_a0p1_q0,5000000,neg,2,3,44,True,0.01,4.052859385542153e-14,2.844919847419161e-13,1.1103030455642505e-10,0.00043490949280948124,5.286027757935071e-13,2.3722098175953682e-05,-0.0004529984047649641
LR_a0p1_q0,5000000,neg,2,4,27,True,0.01,2.6241392702653566e-14,2.814204569569844e-13,7.214615848490048e-12,0.0006028509984215834,3.873877469853209e-12,0.0010806302301528872,0.0030585110030963668
