arm,step,group,rank,seed,unit,mode,t,lr,rel_err,rel_err_vs_pred,cos,surv_emp,surv_pred,surv_PA_emp,surv_PA_pred,eta_lam_max,eta_lam_min_pos,rank_HA,gate_mismatch,v_u,k_u
LR_a0p1_q0,200000,pos,0,1,22,sgd_wonly,2000,0.0025,0.015756044519227685,2.0544953783314837,0.3362706125032576,0.01658206074417501,0.007669058147029579,0.01658206074417502,0.007669058147029583,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,sgd_wonly,2000,0.0025,0.003837732624435779,0.008873336502380084,0.999961057687201,0.43208535342164117,0.43250164393138796,0.4320853534216401,0.43250164393138685,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,sgd_wonly,2000,0.0025,0.007460183637781744,0.039640936619012156,0.9992277137766435,0.18903419163132792,0.1881939296611819,0.18903419163132748,0.18819392966118145,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,sgd_wonly,2000,0.0025,0.009453855102873169,2.729873823805154,0.770818274318131,0.011862257263678927,0.003463110646519003,0.011862257263678929,0.003463110646519003,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,1,0.0025,0.0023897614246130264,0.0024049615552893624,0.9999971687924365,0.9933305951169797,0.993679678312152,0.9933305951169837,0.993679678312156,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,1,0.0025,0.00017687324728990616,0.00017694739918466202,0.9999999872257797,0.9995050497951691,0.9995809382048138,0.9995050497951667,0.9995809382048115,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,1,0.0025,0.0003019284753971483,0.0003021809055914182,0.9999999557228675,0.9992170772419354,0.9991646388319083,0.9992170772419331,0.9991646388319059,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,1,0.0025,0.005729423336696336,0.005807207454725357,0.9999865158171893,0.9840279705744419,0.9866055899267507,0.9840279705744418,0.9866055899267506,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,2,0.0025,0.004518627309721209,0.0045762917384395245,0.9999940823087817,0.9903732385970211,0.9873993110548543,0.9903732385970248,0.987399311054858,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,2,0.0025,0.00024193901682934918,0.00024214191915236216,0.9999999752247255,0.999257247818563,0.9991620520572264,0.9992572478185602,0.999162052057224,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,2,0.0025,0.00042727270446718074,0.0004279874539451183,0.9999999440904744,0.9985965958070887,0.9983299756304791,0.9985965958070864,0.9983299756304767,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,2,0.0025,0.00760565900403951,0.007813573458233417,0.9999696978843248,0.9740130764090986,0.9733906060645248,0.9740130764090986,0.9733906060645247,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,5,0.0025,0.013471707243785352,0.013905626498185745,0.9999912055029637,0.9816312965845114,0.9687954185698138,0.9816312965845149,0.9687954185698174,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,5,0.0025,0.0009673245109142418,0.0009693539049185874,0.9999999853668576,0.9988585733474246,0.99790644676413,0.9988585733474223,0.9979064467641274,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,5,0.0025,0.0018854398548207724,0.0018933347426210389,0.9999999358999705,0.9976815226235806,0.9958301679980069,0.997681522623578,0.9958301679980045,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,5,0.0025,0.02911024937752298,0.03114067297655865,0.9999491212380694,0.9622914436475937,0.9347983391186155,0.9622914436475934,0.9347983391186153,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,10,0.0025,0.03924956968523528,0.04181871222424496,0.9999912618592909,0.977609522978444,0.9385647619842252,0.9776095229784476,0.9385647619842287,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,10,0.0025,0.00291090301451855,0.002923129655096039,0.9999999847431902,0.9987229630269533,0.9958172773636045,0.9987229630269508,0.9958172773636019,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,10,0.0025,0.005883964270913596,0.005933343172874063,0.999999958127105,0.9975546470478909,0.991677726953968,0.9975546470478883,0.9916777269539656,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,10,0.0025,0.081921069804715,0.09374746922774599,0.9999602384424827,0.9553631940241627,0.873848334035552,0.9553631940241626,0.8738483340355517,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,20,0.0025,0.09508414147572396,0.10793920321174486,0.9999928992608083,0.975924526804475,0.880904607839257,0.9759245268044784,0.8809046078392602,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,20,0.0025,0.007151272900597253,0.007211473899790768,0.9999999879851104,0.9988016620001563,0.99165205337632,0.9988016620001539,0.9916520533763176,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,20,0.0025,0.01358264827739444,0.013811578955745167,0.9999999823878607,0.9970061048339239,0.9834247279703312,0.9970061048339215,0.9834247279703288,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,20,0.0025,0.1851479163407714,0.2424631787673639,0.9999547556778221,0.9485833325414822,0.763612509256159,0.9485833325414819,0.7636125092561588,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,50,0.0025,0.24307616438092636,0.33374646695330673,0.9999860328658693,0.9713613154758899,0.7283258055131241,0.9713613154758935,0.7283258055131269,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,50,0.0025,0.01868977937266997,0.01908560249809996,0.9999999653784706,0.9979486119062365,0.979260642912929,0.9979486119062341,0.9792606429129266,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,50,0.0025,0.03774036265530069,0.03935076787721617,0.9999999650255433,0.9968151108173519,0.9590756341289114,0.9968151108173494,0.9590756341289092,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,50,0.0025,0.4417284758872704,0.8668876660788416,0.9999697061492486,0.9512519989461714,0.5095567663170514,0.9512519989461713,0.5095567663170513,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,100,0.0025,0.4390437210028455,0.8276367736920925,0.9999564944226473,0.9694715065865084,0.5304787498074414,0.9694715065865118,0.5304787498074434,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,100,0.0025,0.03920002264574383,0.0408780036348369,0.9999998622305333,0.9981481521991458,0.9589514937157286,0.9981481521991433,0.9589514937157263,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,100,0.0025,0.07670283704617224,0.08338838240335887,0.9999997174640679,0.9965258780375242,0.9198264174876555,0.996525878037522,0.9198264174876533,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,100,0.0025,0.6826859314844093,2.6288225697860717,0.9999492595584413,0.9423604043492453,0.2596926621563375,0.9423604043492451,0.25969266215633746,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,200,0.0025,0.6808132121138399,2.418557634664459,0.9997122387321082,0.9621942703252301,0.28149555022214434,0.9621942703252336,0.2814955502221455,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,200,0.0025,0.07840139433229365,0.0852570580312185,0.9999993435644526,0.9979820249541327,0.919588314947315,0.9979820249541302,0.9195883149473126,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,200,0.0025,0.14984924562487795,0.17710959703065662,0.999998390264505,0.9959222135351312,0.8460820200440067,0.9959222135351288,0.8460820200440046,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,200,0.0025,0.871573285903675,12.87445582294355,0.9972173565965384,0.9390681689244685,0.06769787382783553,0.9390681689244683,0.06769787382783551,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,500,0.0025,0.9089455404117628,21.119585488741986,0.9778917792861593,0.9509875290038411,0.043038038833493476,0.9509875290038448,0.04303803883349363,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,500,0.0025,0.18678615654458516,0.23033487413814446,0.9999967607232318,0.9977051512429256,0.8109330262883216,0.997705151242923,0.8109330262883195,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,500,0.0025,0.3374995526577647,0.5125489436421503,0.9999877688928792,0.9959486136907908,0.658472828486403,0.9959486136907882,0.6584728284864013,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,500,0.0025,0.9237354042248276,157.4714754277217,0.21734763214928068,0.9249926300619356,0.005866049084228054,0.9249926300619354,0.005866049084228055,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,1000,0.0025,0.9424669643113991,104.59892482806706,0.20579638283047064,0.9442800025832501,0.009010293039441517,0.9442800025832535,0.009010293039441522,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,1000,0.0025,0.34020507596395905,0.5173268741505299,0.9999865989628108,0.997800342892759,0.6576211153201513,0.9978003428927567,0.6576211153201496,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,1000,0.0025,0.5611648495476373,1.2941326815259109,0.99992155034358,0.9947268925910024,0.4336223461152131,0.994726892591,0.4336223461152121,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,1000,0.0025,0.9248107336475446,190.5342890504654,0.014738134832295476,0.9248695346531555,0.004853775864997177,0.9248695346531552,0.004853775864997177,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,2000,0.0025,0.9371505009497961,122.19890408743065,0.01216605581905802,0.937212427852232,0.007669058147029579,0.9372124278522355,0.007669058147029583,0.006320964191863284,0.0001416588630352724,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,2000,0.0025,0.5650672427849407,1.3065088901132198,0.9999153600412288,0.9975042614019325,0.43250164393138796,0.99750426140193,0.43250164393138685,0.00041910427234602166,9.392528245957612e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,2000,0.0025,0.8063902103187948,4.284889591128645,0.9991291955665402,0.9943820295662833,0.1881939296611819,0.9943820295662809,0.18819392966118145,0.0008354458596552371,1.872314207358298e-05,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,2000,0.0025,0.920618527249486,265.8357243580592,0.013727666282141024,0.9206595552520411,0.003463110646519003,0.9206595552520409,0.003463110646519003,0.013395018362181488,0.0003375326969083458,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,1,0.0025,0.000496478369516142,0.0004970630622900932,0.9999998991699438,0.9986107550562012,0.9988237050420578,0.9986107550561988,0.9988237050420552,0.0011764142343618634,2.6364569999104405e-05,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,1,0.0025,0.0003056761643139089,0.00030593490266756396,0.9999999546159823,0.9992073597590622,0.9991542699070977,0.9992073597590599,0.9991542699070953,0.0008458158361355126,1.8955543180962893e-05,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,2,0.0025,0.0008394853270513113,0.000841463781719759,0.9999996846406402,0.99737102778263,0.9976487940284202,0.9973710277826275,0.9976487940284179,0.0011764142343618634,2.6364569999104405e-05,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,2,0.0025,0.0003919330746224605,0.00039259685570869075,0.9999999229524082,0.9983152600930606,0.9983092552154245,0.9983152600930582,0.998309255215422,0.0008458158361355126,1.8955543180962893e-05,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,5,0.0025,0.0007360191704759519,0.0007403633647700381,0.9999997452215678,0.9939368268752752,0.9941323483835055,0.9939368268752727,0.9941323483835033,0.0011764142343618634,2.6364569999104405e-05,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,5,0.0025,0.0006790295099549926,0.0006819081870715377,0.9999997965936647,0.9955380952072673,0.9957784974999236,0.9955380952072648,0.9957784974999212,0.0008458158361355126,1.8955543180962893e-05,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,10,0.0025,0.0015027201767511774,0.0015205114793997926,0.9999988593386345,0.9884709826431812,0.9882991329630486,0.9884709826431786,0.9882991329630463,0.0011764142343618634,2.6364569999104405e-05,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,10,0.0025,0.0008821373046346011,0.0008896326199216625,0.9999996478561384,0.991867209469143,0.9915748196286672,0.9918672094691405,0.9915748196286649,0.0008458158361355126,1.8955543180962893e-05,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,20,0.0025,0.001493388754981283,0.0015289596908133738,0.9999988492924123,0.976920182722237,0.9767352036513351,0.9769201827222346,0.9767352036513328,0.0011764142343618634,2.6364569999104405e-05,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,20,0.0025,0.001149986771186486,0.0011696121173546327,0.9999994411045036,0.9827282788672013,0.9832206371010122,0.9827282788671988,0.9832206371010099,0.0008458158361355126,1.8955543180962893e-05,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,50,0.0025,0.002504689397838216,0.002656511380635716,0.9999964964612345,0.9426350082603847,0.9428491125977527,0.9426350082603825,0.9428491125977505,0.0011764142343618634,2.6364569999104405e-05,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,50,0.0025,0.001504297782359194,0.0015693011878452976,0.9999988055151396,0.9588372742731286,0.9585781200004344,0.9588372742731261,0.958578120000432,0.0008458158361355126,1.8955543180962893e-05,6,0,-0.13494502007961273,1.0
