arm,step,rank,seed,unit,ok,delta,t,zbar0,npos0,s_plus,s_minus,pair_mean,db_plus,db_minus,dwmu_plus,dwmu_minus,dyhat_plus,dyhat_minus,npos_A,npos_P,npos_M,dW_other_plus,dv_plus,v_u
LR_a0p1_q0,200000,0,0,42,True,0.005,1,0.07235603160342294,20,0.9957611163650487,0.9957611163650931,-1.1102230246251565e-16,0.004997874763985848,-0.004997874763985848,-1.9069182160435095e-05,1.906918216041694e-05,0.0004658689135215381,0.00046457591461086643,20,20,19,0.00010460949484458665,3.242791068088596e-05,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.005,1,0.016429006160958548,16,0.9998927602029105,0.9998927602029438,-8.326672684688674e-17,0.0049999490432334585,-0.0049999490432334585,-4.852422187936765e-07,4.852422187673273e-07,0.0010795545637072223,0.001079311807606071,16,17,16,1.4390215822198987e-05,7.3832942154555775e-06,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.005,1,0.0017021243259977836,16,0.996527720103374,0.9965277201034239,-1.249000902703301e-16,0.0049984320275067995,-0.004998432027506827,-1.57934269899375e-05,1.57934269899718e-05,0.0005078624617604938,0.000508823492779994,17,17,15,8.691049606150908e-05,4.7641005748846826e-05,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.005,1,-0.01702520317301746,16,0.998068909055122,0.9980689090550332,2.220446049250313e-16,0.004998940254069217,-0.00499894025406919,-8.595708793697575e-06,8.595708793882092e-06,0.0003349203829944886,0.00033493123672791874,16,16,16,6.0368200575572226e-05,2.180571873073199e-05,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.005,1,-0.010941516596184336,15,0.9997094128556538,0.9997094128556427,2.7755575615628914e-17,0.004999851318328308,-0.004999851318328252,-1.3042540500865711e-06,1.3042540500549194e-06,0.0017786779502195333,0.0017228559504202559,15,16,14,3.271401621339295e-05,6.55121051951532e-06,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.005,1,-0.0018984421767352655,15,0.9999885755061944,0.9999885755062055,-2.7755575615628914e-17,0.004999994272136765,-0.004999994272136793,-5.1394605714260554e-08,5.139460571590557e-08,0.0003518056567895181,0.00034079943920454564,15,17,15,5.643937420938335e-06,2.2569712633638203e-06,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.005,1,0.00757580431847843,17,0.9999805947106866,0.9999805947107421,-1.3877787807814457e-16,0.004999990737329013,-0.004999990737329013,-8.776377543163904e-08,8.77637754720393e-08,0.000474711906241961,0.0004607266833447013,17,17,16,6.496299790262486e-06,1.5423866685298585e-06,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.005,1,0.016041921494569955,17,0.9991981598981777,0.9991981598981999,-5.551115123125783e-17,0.004999639185102621,-0.004999639185102621,-3.6483856118328266e-06,3.6483856116239135e-06,0.0029187443204699843,0.00291874380796272,17,17,17,3.479329359108806e-05,1.5448677973664468e-05,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.005,1,-0.05688950097787829,15,0.9947560097455621,0.9947560097454983,1.5959455978986625e-16,0.00499761582953398,-0.004997615829534008,-2.3835780806124165e-05,2.383578080646413e-05,0.000652502770729128,0.0006525031294993327,15,15,15,0.00013037398007465843,4.708648265903154e-05,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.005,1,-0.01524261618506656,14,0.9814594414670047,0.9814594414670488,-1.1102230246251565e-16,0.0049911901463946615,-0.00499119014639466,-8.389293905931703e-05,8.389293905952379e-05,0.0009123025563395112,0.0009120359956309459,14,16,14,0.00018171137397909363,5.395118692254633e-05,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.005,2,0.07235603160342294,20,0.9960242544145848,0.9960242582670281,-9.631115349684194e-12,0.004997999798390272,-0.004997999800220876,-1.7878526317300554e-05,1.7878508885698602e-05,0.0005940206661871255,0.0005912050518149487,20,20,19,9.207184876685257e-05,2.3677265733068153e-05,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.005,2,0.016429006160958548,16,0.9999045855237559,0.9999045855136626,2.5233287681558636e-14,0.0049999546622306185,-0.004999954662225782,-4.3173461163584255e-07,4.317346575532014e-07,0.001085438281018297,0.0010851632479571848,16,17,16,1.2803397090550477e-05,6.569134927536974e-06,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.005,2,0.0017021243259977836,16,0.996771210006453,0.9967712056099309,1.0991305088303704e-11,0.004998547725768909,-0.00499854772367983,-1.4691675736590426e-05,1.4691695630205222e-05,0.0004868288533839733,0.00046747670763141926,17,17,15,6.857169582335288e-05,2.5673979709444643e-05,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.005,2,-0.01702520317301746,16,0.9974907301409597,0.9974906675231099,1.5654462448555506e-10,0.004998651752159966,-0.004998651720914654,-1.1198101455216019e-05,1.1198383299126271e-05,0.00037990530474676405,0.0003799174351184971,16,16,16,7.580071651463578e-05,2.783829233675486e-05,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.005,2,-0.010941516596184336,15,0.9720453437805365,0.972045364934293,-5.288439131057032e-11,0.004985696734699396,-0.004985696745522961,-0.0001254700157968311,0.00012546992085134013,0.0011874270002956554,0.00112599079410187,15,16,14,0.00019236684768272904,6.341437817846586e-05,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.005,2,-0.0018984421767352655,15,0.9988583599810086,0.998858363918198,-9.84297365835829e-12,0.004999457231502191,-0.004999457233373056,-5.1654315972136716e-06,5.16541378209438e-06,0.00021792149455192482,0.00022478199599257497,15,17,15,4.964483058003879e-05,2.7356957726418408e-05,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.005,2,0.00757580431847843,17,0.9999672677561744,0.9999672677570348,-2.1510571102112408e-15,0.0049999843760120954,-0.004999984376012512,-1.4803723125022296e-07,1.480372273414185e-07,0.00046203551267229504,0.0004484275887607134,17,17,16,8.781456519875594e-06,2.2649910410551104e-06,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.005,2,0.016041921494569955,17,0.9989095238843628,0.9989095249653204,-2.7023938642400935e-12,0.004999505135085798,-0.004999505135587841,-4.9575156641272926e-06,4.957510760835795e-06,0.0028478972781731627,0.0028478974481464083,17,17,17,4.515679234059798e-05,2.1852469115544794e-05,0.8494879603385925
