arm,step,group,rank,seed,unit,ok,eps,t,q_mu,q_mu0,q_PA,q_PA0,q_NA_dev,dW_other,db,dv,dv_u,dc,dyhat_rms,dyhat_rms0,gate_mismatch_sup,gate_mismatch_stream,gn_q_mu,gn_q_PA,v_u,k_u,ntk_J2_mean,ntk_J2_max,ntk_Jv2_mean,ntk_JW2_mean,ntk_share_mean,ntk_K_cond
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,200,0.0012155394998301819,0.01,0.0036431522440282544,0.009999999999999976,5.255528760538705e-16,0.0001760785551460625,0.0031715308758643785,0.0001021711012973126,-1.5128473807912712e-05,1.7610817669710954e-06,0.00017711938921684275,nan,0,1,0.00996575979000294,0.009965761249765302,1.036697506904602,1.0,59.31692642953409,167.39056664168754,33.544232772150046,22.60762356075564,0.002422530126704554,1.0089784756494825e+18
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,200,0.00999114126507067,0.010000000000000002,0.00999114129833577,0.010000000000000005,1.0520194949952447e-15,0.00016353885339121934,5.157522002985743e-05,0.0002220412970549365,3.625480315960772e-08,-4.752730343415834e-05,4.349125286714978e-05,nan,0,0,0.009990611919183172,0.0099906119308902,0.5746868848800659,1.0,82.9409566416895,144.80811527538128,32.56718458076007,44.96991137314852,0.0004968150562734773,9275.066068021813
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,200,0.009889204635311377,0.009999999999999998,0.009889220948749495,0.010000000000000004,1.4847121108922792e-15,0.0006295242147682453,0.00019972525577214193,0.0007754812362863461,-9.473829678174894e-05,0.00018744183566854478,0.0002498511334874879,nan,0,0,0.009873810420427249,0.009873834550473247,-1.9212538003921509,1.0,84.29923788056811,136.56671009735092,26.61155350129782,51.68040775788454,0.005574294307423226,9.13057754437211e+16
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,200,0.008523937759185566,0.010000000000000002,0.0085455598885003,0.009999999999999976,9.608841520395776e-16,0.0020503074439689405,0.0008985018484976159,0.0013269170627729266,0.0006554648751067038,7.580073787694097e-05,0.002755669820886052,nan,0,1,0.006536220230813049,0.0066843012992037236,-0.9289692044258118,1.0,84.50454396958513,162.0123742584746,29.328559361750273,49.46354995727322,0.004386138055181609,1151.273262142632
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,200,0.009999790896015714,0.009999999999999998,0.009999790896100954,0.010000000000000007,3.2519669682243964e-15,2.7430846723296905e-05,9.268988832357759e-06,3.0924062565192967e-05,-2.7836528784658254e-06,6.960358205465589e-06,1.4888895478917975e-05,nan,0,0,0.009999725155254876,0.009999725155417114,-0.10224307328462601,1.0,127.4865762176374,200.33511923126719,50.454998762750954,69.4970153404531,1.0317627398676655e-05,2184.3269878741885
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,200,0.009989848806078307,0.009999999999999998,0.009989848910183318,0.01,1.6924432945312298e-15,0.00018901654695125127,5.75551856469639e-05,0.00024514800831025867,6.651916849453876e-06,-5.3664610157544423e-05,4.082093038034179e-05,nan,0,0,0.009989082599073806,0.009989082663911596,0.5881617069244385,1.0,75.52294331226311,139.92053078224097,26.18435218754273,43.9950986179935,0.0005975709557028942,7297.987689756715
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,200,0.0018060165899025059,0.009999999999999998,0.0027002738372231814,0.010000000000000004,1.3896739420657666e-15,0.0012304498206802514,0.0024846583095468363,0.0009377666828221645,-0.000195322010785981,-9.722269172007802e-05,0.001139372405222387,nan,0,6,0.002030021178223344,0.0025636244970104823,0.9382534623146057,1.0,91.53437104411341,152.98519695259762,30.129113401730486,55.08208461283941,0.04776390482261858,2758.17574053473
LR_a0p1_q0,5000000,pos,1,0,74,False,0.01,500,0.009349720189087146,0.010000000000000002,0.009350925971792639,0.009999999999999976,5.016181020345682e-15,0.001883952446164472,0.0005100568533478173,0.0009727478238598014,-0.00022712831625271157,-5.4028873970657365e-05,0.0007115213611058735,nan,0,25,0.00909120695733889,0.009093579980637468,0.28036460280418396,1.0,105.95915153296178,159.319925501189,33.06253369274759,65.47076279898023,0.0014000507973203095,1835.9415403859684
LR_a0p1_q0,5000000,pos,1,1,74,False,0.01,500,0.009967996934731651,0.009999999999999998,0.009967998828324175,0.010000000000000007,1.677036781537317e-15,0.00030968910603410514,9.332138041208068e-05,0.00044961930604234593,-3.0561671414908176e-05,9.460499469038375e-05,4.18502078721428e-05,nan,0,0,0.009966975088008857,0.00996697720263857,-1.0695509910583496,1.0,109.47096668671853,176.15296953929638,38.56967932184991,63.68109542222352,0.001374040673704706,2286.37205710119
LR_a0p1_q0,5000000,pos,1,2,74,False,0.01,500,0.009979386821982373,0.010000000000000002,0.009979388254007996,0.01,1.8271018112250806e-15,0.0004099972987098659,0.00010386948469911842,0.00040769240223872554,2.024860286664598e-05,-8.042067786506735e-05,0.00027067846399336716,nan,0,2,0.009979317226520599,0.009979317781755708,0.8055790066719055,1.0,79.69317241249932,152.33703176066817,31.516139407246655,42.9713742151502,0.0010482173537919187,4153.575021028462
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,500,0.0012156204873198988,0.01,0.0036400526331562062,0.009999999999999976,1.630644582827251e-15,0.00013695749717687703,0.0031706698155675147,0.00014578022170154157,9.058325354915908e-06,7.5960698079358124e-06,8.910063004311147e-05,nan,0,1,0.00996575979000294,0.009965761249765302,1.036697506904602,1.0,59.31692642953409,167.39056664168754,33.544232772150046,22.60762356075564,0.002422530126704554,1.0089784756494825e+18
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,500,0.009990096854100568,0.010000000000000002,0.009990096869783211,0.010000000000000005,1.4887533027572964e-15,0.00016315972810152513,5.191255961066953e-05,0.00023518929264518303,2.3019132800339293e-05,-5.081389079819587e-05,1.5342739429173354e-05,nan,0,0,0.009990611919183172,0.0099906119308902,0.5746868848800659,1.0,82.9409566416895,144.80811527538128,32.56718458076007,44.96991137314852,0.0004968150562734773,9275.066068021813
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,500,0.009882031518723734,0.009999999999999998,0.009882047879331899,0.010000000000000004,3.596472762009553e-15,0.0006084229620383169,0.00019417051255436654,0.0008215978363790665,-0.00010790799969861986,0.00020090500332714534,0.00010351219051651545,nan,0,0,0.009873810420427249,0.009873834550473247,-1.9212538003921509,1.0,84.29923788056811,136.56671009735092,26.61155350129782,51.68040775788454,0.005574294307423226,9.13057754437211e+16
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,500,0.007464067188789088,0.010000000000000002,0.007534438719056678,0.009999999999999976,1.7423587891634272e-15,0.0026053026772775312,0.0012383664800782637,0.0019018514984956722,0.0009979055221350785,-2.8329930875647946e-05,0.000966434611013619,nan,0,6,0.006536220230813049,0.0066843012992037236,-0.9289692044258118,1.0,84.50454396958513,162.0123742584746,29.328559361750273,49.46354995727322,0.004386138055181609,1151.273262142632
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,500,0.009999753026945824,0.009999999999999998,0.009999753027084508,0.010000000000000007,3.1043689656611555e-15,2.783366684277241e-05,9.139884713967593e-06,3.42886780886951e-05,-3.7605839610238556e-06,7.981281640367932e-06,1.0129104808667273e-05,nan,0,0,0.009999725155254876,0.009999725155417114,-0.10224307328462601,1.0,127.4865762176374,200.33511923126719,50.454998762750954,69.4970153404531,1.0317627398676655e-05,2184.3269878741885
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,500,0.009989515161872528,0.009999999999999998,0.009989515274906643,0.01,3.5384869898147086e-15,0.0001891240732411075,5.7599341719170296e-05,0.00024817805533584565,1.3421302110572242e-05,-5.523963825843081e-05,1.8323412995721088e-05,nan,0,0,0.009989082599073806,0.009989082663911596,0.5881617069244385,1.0,75.52294331226311,139.92053078224097,26.18435218754273,43.9950986179935,0.0005975709557028942,7297.987689756715
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,500,0.0017808248950280136,0.009999999999999998,0.0026539610350651307,0.010000000000000004,1.9143163952340895e-15,0.0009899411327639266,0.0024885841220059434,0.0007445881552038828,-0.0002007484388683034,-7.574241648433677e-05,0.00038818946493742514,nan,0,8,0.002030021178223344,0.0025636244970104823,0.9382534623146057,1.0,91.53437104411341,152.98519695259762,30.129113401730486,55.08208461283941,0.04776390482261858,2758.17574053473
LR_a0p1_q0,5000000,pos,1,0,74,False,0.01,1000,0.009135938405368239,0.010000000000000002,0.009138058441403737,0.009999999999999976,3.780244752385314e-15,0.002303164491017254,0.0005973996267559461,0.0010874295878874301,-0.00024348192281314907,-8.752206648532379e-05,0.0005468475101817917,nan,0,44,0.00909120695733889,0.009093579980637468,0.28036460280418396,1.0,105.95915153296178,159.319925501189,33.06253369274759,65.47076279898023,0.0014000507973203095,1835.9415403859684
LR_a0p1_q0,5000000,pos,1,1,74,False,0.01,1000,0.009967480661452562,0.009999999999999998,0.009967482612419906,0.010000000000000007,4.5776723334733456e-15,0.00031309851886009816,9.388956221357567e-05,0.00045369691419852966,-3.190142450226752e-05,9.609526202747354e-05,2.6191072451781452e-05,nan,0,0,0.009966975088008857,0.00996697720263857,-1.0695509910583496,1.0,109.47096668671853,176.15296953929638,38.56967932184991,63.68109542222352,0.001374040673704706,2286.37205710119
LR_a0p1_q0,5000000,pos,1,2,74,False,0.01,1000,0.009977580938263376,0.010000000000000002,0.009977582153346423,0.01,2.4641892855703413e-15,0.0003388280243179527,8.620313831438433e-05,0.00041039123357795924,1.4208648913438537e-05,-8.54840344353125e-05,7.748405686299349e-05,nan,0,2,0.009979317226520599,0.009979317781755708,0.8055790066719055,1.0,79.69317241249932,152.33703176066817,31.516139407246655,42.9713742151502,0.0010482173537919187,4153.575021028462
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,1000,0.0012156704168525612,0.01,0.0036389816078974658,0.009999999999999976,1.964021479345261e-15,0.00012337771866037482,0.003170460895595514,0.00015822688167236118,1.1189446601722608e-05,9.13138849567563e-06,2.599992902192667e-05,nan,0,1,0.00996575979000294,0.009965761249765302,1.036697506904602,1.0,59.31692642953409,167.39056664168754,33.544232772150046,22.60762356075564,0.002422530126704554,1.0089784756494825e+18
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,1000,0.009988922769955895,0.010000000000000002,0.009988922780746567,0.010000000000000005,1.2200388386641528e-15,0.00016488581783819683,5.2484962493108524e-05,0.0002415360651443814,3.6437415043000243e-06,-5.25074185335761e-05,1.038750642396294e-05,nan,0,0,0.009990611919183172,0.0099906119308902,0.5746868848800659,1.0,82.9409566416895,144.80811527538128,32.56718458076007,44.96991137314852,0.0004968150562734773,9275.066068021813
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,1000,0.009876679135893067,0.009999999999999998,0.009876692257043667,0.010000000000000004,5.5133868280322425e-15,0.0006199625914801496,0.00019618400128225093,0.0008535990136488898,-0.00010740708814971356,0.00020955508507825016,5.088952777725083e-05,nan,0,0,0.009873810420427249,0.009873834550473247,-1.9212538003921509,1.0,84.29923788056811,136.56671009735092,26.61155350129782,51.68040775788454,0.005574294307423226,9.13057754437211e+16
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,1000,0.006738329476454672,0.010000000000000002,0.0068665507585603325,0.009999999999999976,2.351203082106116e-15,0.0032373859370038193,0.0015651794253365564,0.0023951286395712296,0.00127822560833446,-4.6410178532241275e-05,0.0003538854347014575,nan,0,10,0.006536220230813049,0.0066843012992037236,-0.9289692044258118,1.0,84.50454396958513,162.0123742584746,29.328559361750273,49.46354995727322,0.004386138055181609,1151.273262142632
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,1000,0.009999719752758002,0.009999999999999998,0.009999719752895353,0.010000000000000007,5.696140850732112e-15,2.861762885612105e-05,9.236495661844555e-06,3.612356386609528e-05,-3.6781485220072074e-06,8.438005151711891e-06,3.699699132864323e-06,nan,0,0,0.009999725155254876,0.009999725155417114,-0.10224307328462601,1.0,127.4865762176374,200.33511923126719,50.454998762750954,69.4970153404531,1.0317627398676655e-05,2184.3269878741885
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,1000,0.009989073611449736,0.009999999999999998,0.009989073704752327,0.01,6.768339872746037e-15,0.0001889338123464634,5.8264743070606514e-05,0.0002522586866006704,1.0903982553989167e-05,-5.73872231852679e-05,1.8594178889563392e-05,nan,0,0,0.009989082599073806,0.009989082663911596,0.5881617069244385,1.0,75.52294331226311,139.92053078224097,26.18435218754273,43.9950986179935,0.0005975709557028942,7297.987689756715
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,1000,0.001042690393385119,0.009999999999999998,0.00256007908620548,0.010000000000000004,3.182088828148818e-15,0.0007518420029507871,0.0026815049193811427,0.0003357613624191149,2.0006501767810825e-05,-2.686274555097068e-05,0.0004188569550302305,nan,0,12,0.002030021178223344,0.0025636244970104823,0.9382534623146057,1.0,91.53437104411341,152.98519695259762,30.129113401730486,55.08208461283941,0.04776390482261858,2758.17574053473
LR_a0p1_q0,5000000,pos,1,0,74,False,0.01,2000,0.008966818038134242,0.010000000000000002,0.0089701741806704,0.009999999999999976,3.986717242336784e-15,0.002572170235552515,0.0006421792250149614,0.0011548243485959514,-0.0002340361110935718,-0.00010638237279714247,0.00021816367073837595,nan,0,77,0.00909120695733889,0.009093579980637468,0.28036460280418396,1.0,105.95915153296178,159.319925501189,33.06253369274759,65.47076279898023,0.0014000507973203095,1835.9415403859684
LR_a0p1_q0,5000000,pos,1,1,74,False,0.01,2000,0.00996734665879389,0.009999999999999998,0.00996734854362713,0.010000000000000007,3.489652062014154e-15,0.0003122123427895403,9.368954106561216e-05,0.0004525334442590104,-3.281315759351422e-05,9.658685582802917e-05,3.193702898799045e-05,nan,0,0,0.009966975088008857,0.00996697720263857,-1.0695509910583496,1.0,109.47096668671853,176.15296953929638,38.56967932184991,63.68109542222352,0.001374040673704706,2286.37205710119
LR_a0p1_q0,5000000,pos,1,2,74,False,0.01,2000,0.00997749440225389,0.010000000000000002,0.009977498942576843,0.01,3.589813656444676e-15,0.0019660497507092293,0.00034290627064936455,0.0005003607848124432,3.721656761568326e-05,-8.98745976800619e-05,0.0006792605889517797,nan,0,15,0.009979317226520599,0.009979317781755708,0.8055790066719055,1.0,79.69317241249932,152.33703176066817,31.516139407246655,42.9713742151502,0.0010482173537919187,4153.575021028462
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,2000,0.001215503379372679,0.01,0.0036383959745294103,0.009999999999999976,1.9275786935424346e-15,0.0001170393148285837,0.003170438058727144,0.00016346944561726657,1.3559609257862704e-05,1.0270415512769748e-05,6.854247276369911e-06,nan,0,1,0.00996575979000294,0.009965761249765302,1.036697506904602,1.0,59.31692642953409,167.39056664168754,33.544232772150046,22.60762356075564,0.002422530126704554,1.0089784756494825e+18
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,2000,0.009987282938930937,0.010000000000000002,0.009987282949680097,0.010000000000000005,3.5407517586847203e-15,0.00016491978587491785,5.2513274137340897e-05,0.00024382686953729467,4.102598151867198e-06,-5.3163437713443784e-05,9.050402986660548e-06,nan,0,0,0.009990611919183172,0.0099906119308902,0.5746868848800659,1.0,82.9409566416895,144.80811527538128,32.56718458076007,44.96991137314852,0.0004968150562734773,9275.066068021813
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,2000,0.009872894862111585,0.009999999999999998,0.009872911358938662,0.010000000000000004,7.746650711751087e-15,0.0006306703945011914,0.00019742120881228523,0.0008708845281565508,-0.00010327329813675235,0.0002150491521968334,3.167970678258586e-05,nan,0,0,0.009873810420427249,0.009873834550473247,-1.9212538003921509,1.0,84.29923788056811,136.56671009735092,26.61155350129782,51.68040775788454,0.005574294307423226,9.13057754437211e+16
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,2000,0.006563242956098304,0.010000000000000002,0.006708388461495319,0.009999999999999976,3.132690438459003e-15,0.0033324696074063464,0.001618916440207697,0.00251189225048169,0.0013276811460725124,-5.5647748661513674e-05,0.00017951113845743859,nan,0,15,0.006536220230813049,0.0066843012992037236,-0.9289692044258118,1.0,84.50454396958513,162.0123742584746,29.328559361750273,49.46354995727322,0.004386138055181609,1151.273262142632
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,2000,0.009999683405872541,0.009999999999999998,0.009999683406020948,0.010000000000000007,7.863209874310352e-15,2.965029968689691e-05,9.417862434574946e-06,3.751927872317933e-05,-3.5279571611035454e-06,8.928158992338453e-06,2.6737375103152765e-06,nan,0,0,0.009999725155254876,0.009999725155417114,-0.10224307328462601,1.0,127.4865762176374,200.33511923126719,50.454998762750954,69.4970153404531,1.0317627398676655e-05,2184.3269878741885
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,2000,0.009982886389637702,0.009999999999999998,0.009982908440268922,0.01,3.976148869383835e-15,0.0015249504089391314,0.000338807105809629,0.0008298546648065394,6.786177053041964e-05,-8.854893438603462e-05,0.0006787149289160227,nan,0,2,0.009989082599073806,0.009989082663911596,0.5881617069244385,1.0,75.52294331226311,139.92053078224097,26.18435218754273,43.9950986179935,0.0005975709557028942,7297.987689756715
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,2000,0.0015440556480412959,0.009999999999999998,0.0025343840856360002,0.010000000000000004,3.975484518613671e-15,0.0009272273877128148,0.0025622101695043104,0.0005501464644895178,-0.00017418824890780282,-3.6913741148336676e-05,0.00016090510600527845,nan,0,17,0.002030021178223344,0.0025636244970104823,0.9382534623146057,1.0,91.53437104411341,152.98519695259762,30.129113401730486,55.08208461283941,0.04776390482261858,2758.17574053473
LR_a0p1_q0,5000000,pos,1,0,74,False,0.01,5000,0.008844332842049583,0.010000000000000002,0.008848751730469812,0.009999999999999976,1.0010587271725426e-14,0.002833400507167858,0.0006814006262892817,0.0013605996828324957,-0.00016807805295082634,-0.00013331873340982625,0.00027536325669486744,nan,0,113,0.00909120695733889,0.009093579980637468,0.28036460280418396,1.0,105.95915153296178,159.319925501189,33.06253369274759,65.47076279898023,0.0014000507973203095,1835.9415403859684
LR_a0p1_q0,5000000,pos,1,1,74,False,0.01,5000,0.009966250599204033,0.009999999999999998,0.009966252312879616,0.010000000000000007,6.089682822230269e-15,0.0003204822949478684,9.538167836129447e-05,0.0004638123760466709,-3.4937484705066524e-05,9.992844489170594e-05,2.56295363038226e-05,nan,0,7,0.009966975088008857,0.00996697720263857,-1.0695509910583496,1.0,109.47096668671853,176.15296953929638,38.56967932184991,63.68109542222352,0.001374040673704706,2286.37205710119
LR_a0p1_q0,5000000,pos,1,2,74,False,0.01,5000,0.009991511071910198,0.010000000000000002,0.009991544085915495,0.01,8.00425519939888e-15,0.0018917682105529152,0.0003863625834224224,0.0012595504580699525,4.018605272693154e-05,-8.308564283909803e-06,0.000739694681579708,nan,0,40,0.009979317226520599,0.009979317781755708,0.8055790066719055,1.0,79.69317241249932,152.33703176066817,31.516139407246655,42.9713742151502,0.0010482173537919187,4153.575021028462
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,5000,0.00791381687565511,0.01,0.007954156784248611,0.009999999999999976,3.567820912478591e-15,0.003885119612756995,0.0014429904994126286,0.00040731179842326006,2.5963074984147738e-05,-9.202449884554431e-05,3.4630037481158767e-05,nan,0,3,0.00996575979000294,0.009965761249765302,1.036697506904602,1.0,59.31692642953409,167.39056664168754,33.544232772150046,22.60762356075564,0.002422530126704554,1.0089784756494825e+18
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,5000,0.009983696444029494,0.010000000000000002,0.009983696454281954,0.010000000000000005,4.778898882125152e-15,0.00016682544953821053,5.308222563520906e-05,0.00024708725362066337,7.060514140233565e-06,-5.416779788136594e-05,4.222898303964188e-06,nan,0,0,0.009990611919183172,0.0099906119308902,0.5746868848800659,1.0,82.9409566416895,144.80811527538128,32.56718458076007,44.96991137314852,0.0004968150562734773,9275.066068021813
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,5000,0.009827012767013178,0.009999999999999998,0.00982727248595657,0.010000000000000004,1.051272538642359e-14,0.0028510962519124293,0.0005005877315378612,0.001943017134127896,-0.00019194816763024036,0.00029512407854737077,0.00016850653312338736,nan,0,2,0.009873810420427249,0.009873834550473247,-1.9212538003921509,1.0,84.29923788056811,136.56671009735092,26.61155350129782,51.68040775788454,0.005574294307423226,9.13057754437211e+16
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,5000,0.006486845488043149,0.010000000000000002,0.006639667003209902,0.009999999999999976,1.3227578354979339e-14,0.0033886865284129303,0.0016389628320987145,0.0025469615737374633,0.0013472557880465086,-5.923134849994405e-05,3.1630718780957e-05,nan,0,25,0.006536220230813049,0.0066843012992037236,-0.9289692044258118,1.0,84.50454396958513,162.0123742584746,29.328559361750273,49.46354995727322,0.004386138055181609,1151.273262142632
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,5000,0.009999635315366698,0.009999999999999998,0.009999635315535611,0.010000000000000007,8.197628590612759e-15,3.071471118878734e-05,9.476390284208855e-06,3.90055295732409e-05,-7.900678635069935e-07,9.461917285680244e-06,1.5216723141906816e-06,nan,0,0,0.009999725155254876,0.009999725155417114,-0.10224307328462601,1.0,127.4865762176374,200.33511923126719,50.454998762750954,69.4970153404531,1.0317627398676655e-05,2184.3269878741885
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,5000,0.009982299024281414,0.009999999999999998,0.009982307956262933,0.01,6.849030016012265e-15,0.0013104794319901566,0.00023561748085223165,0.0006230725104113662,5.722107229799711e-05,-0.0001142459196001866,0.0003072915657917451,nan,0,23,0.009989082599073806,0.009989082663911596,0.5881617069244385,1.0,75.52294331226311,139.92053078224097,26.18435218754273,43.9950986179935,0.0005975709557028942,7297.987689756715
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,5000,0.0013296827241618884,0.009999999999999998,0.0024866719434449387,0.010000000000000004,5.322765855071448e-15,0.0007921410384123822,0.002618009545335241,0.0004029499237540921,-6.800545758001153e-05,-2.299067539490718e-05,3.788136930540664e-05,nan,0,26,0.002030021178223344,0.0025636244970104823,0.9382534623146057,1.0,91.53437104411341,152.98519695259762,30.129113401730486,55.08208461283941,0.04776390482261858,2758.17574053473
LR_a0p1_q0,5000000,pos,1,0,74,False,0.01,10000,0.008838447827271124,0.010000000000000002,0.008843077443739184,0.009999999999999976,1.1729233860929295e-14,0.0028480136664738517,0.00067959671835639,0.0013285054115713,-0.00015882316588278211,-0.00012452527553397097,1.839740702027027e-05,nan,0,152,0.00909120695733889,0.009093579980637468,0.28036460280418396,1.0,105.95915153296178,159.319925501189,33.06253369274759,65.47076279898023,0.0014000507973203095,1835.9415403859684
LR_a0p1_q0,5000000,pos,1,1,74,False,0.01,10000,0.009966031742504274,0.009999999999999998,0.009966033454139225,0.010000000000000007,9.07291596814901e-15,0.00031985199770321075,9.523179783453676e-05,0.00046522041305058155,-3.530556352515646e-05,0.00010080768668685458,6.940093894812966e-06,nan,0,32,0.009966975088008857,0.00996697720263857,-1.0695509910583496,1.0,109.47096668671853,176.15296953929638,38.56967932184991,63.68109542222352,0.001374040673704706,2286.37205710119
LR_a0p1_q0,5000000,pos,1,2,74,False,0.01,10000,0.009983044445568603,0.010000000000000002,0.009983062045757994,0.01,1.3681329203989437e-14,0.0021871565611597107,0.00039515118963954837,0.0008442676016618764,6.180441080694266e-05,-5.0637017656729455e-05,0.0005903736098835884,nan,0,95,0.009979317226520599,0.009979317781755708,0.8055790066719055,1.0,79.69317241249932,152.33703176066817,31.516139407246655,42.9713742151502,0.0010482173537919187,4153.575021028462
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,10000,0.005545528415712272,0.01,0.005808373338361831,0.009999999999999976,3.5030029894470414e-15,0.0005487748082800186,0.0016154811037427305,0.00025403670324161486,-2.4204392781168593e-06,-4.157667732873627e-05,6.02503374693989e-05,nan,0,12,0.00996575979000294,0.009965761249765302,1.036697506904602,1.0,59.31692642953409,167.39056664168754,33.544232772150046,22.60762356075564,0.002422530126704554,1.0089784756494825e+18
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,10000,0.009991638194863027,0.010000000000000002,0.010005013730396266,0.010000000000000005,6.4704097098254884e-15,0.08564894115739748,0.0165368737546072,0.04422341788327277,0.0007325360937600056,0.0007073596336408805,0.010112983738676102,nan,0,237,0.009990611919183172,0.0099906119308902,0.5746868848800659,1.0,82.9409566416895,144.80811527538128,32.56718458076007,44.96991137314852,0.0004968150562734773,9275.066068021813
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,10000,0.009802642960082288,0.009999999999999998,0.009803313693567973,0.010000000000000004,1.3271256801170117e-14,0.004793245590492002,0.0007876602580187945,0.0029208248873449976,-0.00024214931417043672,0.00033548503658564766,0.00011381196311431783,nan,0,11,0.009873810420427249,0.009873834550473247,-1.9212538003921509,1.0,84.29923788056811,136.56671009735092,26.61155350129782,51.68040775788454,0.005574294307423226,9.13057754437211e+16
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,10000,0.006471443172146466,0.010000000000000002,0.006625851208706486,0.009999999999999976,1.3841301140587279e-14,0.0034073723471102916,0.0016436559356486256,0.0025524497112235684,0.0013516395248729385,-5.850314169286719e-05,6.364829309098918e-06,nan,0,51,0.006536220230813049,0.0066843012992037236,-0.9289692044258118,1.0,84.50454396958513,162.0123742584746,29.328559361750273,49.46354995727322,0.004386138055181609,1151.273262142632
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,10000,0.00999962058474144,0.009999999999999998,0.009999620584997655,0.010000000000000007,2.6372987088428613e-14,4.6546189722329946e-05,1.4043790281401073e-05,4.3807164017283854e-05,-2.744780402685887e-07,9.80246324289169e-06,6.38322764631855e-05,nan,0,9,0.009999725155254876,0.009999725155417114,-0.10224307328462601,1.0,127.4865762176374,200.33511923126719,50.454998762750954,69.4970153404531,1.0317627398676655e-05,2184.3269878741885
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,10000,0.009986736522301854,0.009999999999999998,0.009986737468598976,0.01,1.159176450995127e-14,0.0009489248894983023,0.00027303723700494465,0.0003680291142686871,1.0528836413170595e-05,-6.741248043617976e-05,0.00029503463247391353,nan,0,37,0.009989082599073806,0.009989082663911596,0.5881617069244385,1.0,75.52294331226311,139.92053078224097,26.18435218754273,43.9950986179935,0.0005975709557028942,7297.987689756715
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,10000,0.0012516548242124418,0.009999999999999998,0.0024746202912355798,0.010000000000000004,6.915101150704924e-15,0.001487608521006408,0.0026591839085595473,0.0007060360009268458,-3.781053451279437e-05,-3.533687726364754e-05,9.129730392580213e-05,nan,0,156,0.002030021178223344,0.0025636244970104823,0.9382534623146057,1.0,91.53437104411341,152.98519695259762,30.129113401730486,55.08208461283941,0.04776390482261858,2758.17574053473
LR_a0p1_q0,5000000,pos,2,0,73,False,0.01,1,0.009991833011750615,0.010000000000000002,0.009991833487844163,0.009999999999999976,2.180745065084315e-16,0.000173417190530252,5.505267414628533e-05,0.00014638839436070954,2.1585525601608424e-05,-2.857794297950189e-05,0.00168361960263464,0.0028577942979515765,0,0,0.009975076217721316,0.009975077490175042,0.968550980091095,1.0,105.95915153296178,159.319925501189,33.06253369274759,65.47076279898023,0.0010973223040390224,1835.9415403859684
LR_a0p1_q0,5000000,pos,2,1,73,False,0.01,1,0.00999542607514513,0.009999999999999998,0.009995426209293631,0.010000000000000007,5.030982669638279e-17,7.3818677488774e-05,2.2353826269982056e-05,0.00012559688758769953,-1.3765668979037748e-05,2.138673620444287e-05,0.0036465993061643768,0.002138673620442951,0,0,0.008190958094397908,0.008218798866600268,-0.6864072680473328,1.0,109.47096668671853,176.15296953929638,38.56967932184991,63.68109542222352,0.0015228352598921282,2286.37205710119
