arm,step,group,rank,seed,unit,ok,eps,qdir,freeze_others,t,q_NA0,q_mu,q_mu0,q_PA,q_PA0,q_NA_dev,dW_other,db,dv,dv_u,dc,dyhat_rms,dyhat_rms0,gate_mismatch_sup,gate_mismatch_stream,gn_q_mu,gn_q_PA,v_u,k_u,ntk_J2_mean,ntk_J2_max,ntk_Jv2_mean,ntk_JW2_mean,ntk_share_mean,ntk_K_cond
LR_a0p1_q0,200000,pos,0,0,62,False,0.01,munull,False,2,0.007071067811865475,0.007037581033675681,0.007071067811865473,0.0070375903331132425,0.007071067811865495,8.662452602060694e-17,0.0005220968943214406,0.00016493564220838983,0.0001653523286890874,-1.3196388767067191e-05,5.6558231718129015e-05,0.0011694822452835844,nan,0,0,0.007001249927038879,0.007001262031536934,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.01,munull,False,2,0.007071067811865474,0.006985541680487,0.007071067811865487,0.006985607985369469,0.0070710678118655135,1.8580397105684384e-16,0.0006810380997996284,0.00020671045087259951,0.000343597860033829,9.916135696586004e-05,7.40268639582986e-05,0.00429266855848156,nan,0,1,0.006715952656551238,0.0067160674061103424,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.01,munull,False,2,0.007071067811865475,0.007063326236478346,0.00707106781186548,0.007063326664754401,0.00707106781186546,5.834308828396387e-17,0.0002335531585742778,6.745399547944763e-05,0.00012817661172372818,8.396443214556126e-06,2.4736287426385672e-05,0.0004353029942836173,nan,0,0,0.007056196150625664,0.0070561966424034445,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.01,munull,False,2,0.007071067811865474,0.007071061163427478,0.007071067811865473,0.007071061163427799,0.007071067811865477,9.509380204336234e-17,6.539003781566876e-06,2.2578808355920765e-06,2.545043678733825e-06,-7.857396686315743e-07,7.952216859175021e-07,2.078164314005352e-05,nan,0,0,0.007071051974903583,0.007071051974903938,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.01,munull,False,2,0.007071067811865474,0.0070499503615331,0.007071067811865473,0.007049953308662555,0.00707106781186547,1.0386888833297281e-16,0.0004394274051641732,0.00014412035339482978,0.00010046240648687092,-2.9658700449741726e-06,-4.763672550112119e-05,0.0018880656316857787,nan,0,0,0.006779841415416675,0.006780275643238871,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.01,munull,False,2,0.007071067811865476,0.0070549025661299815,0.007071067811865477,0.007054903829176312,0.007071067811865458,4.095845729858008e-17,0.0003591178602016106,0.00011477894051852454,0.0001653671521236107,4.243931763631137e-05,4.011908952977761e-05,0.0006498820681371123,nan,0,0,0.007037417386347506,0.007037419572586644,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.01,munull,False,2,0.007071067811865475,0.007057043643731813,0.0070710678118654745,0.007057044044054787,0.007071067811865478,7.125371940731794e-17,0.00031254727620554166,9.678641378891667e-05,8.067860426651689e-05,6.923385815760241e-06,-4.0898465707761567e-05,0.0006616625695549236,nan,0,0,0.007034829219502997,0.007034829890926518,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
LR_a0p1_q0,200000,pos,0,7,49,True,0.01,munull,False,2,0.0070710678118654745,0.0067719672446213035,0.007071067811865473,0.006772573110315214,0.007071067811865471,7.047591948669984e-17,0.0012726997577362387,0.0003797310904138901,0.0006378264214693746,-0.0002592717596126004,-0.00016886637098212365,0.0014321035059477044,nan,0,0,0.006456034417799064,0.006456953391845528,0.5377517342567444,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.033859599390416995,1480.2762150850003
LR_a0p1_q0,200000,pos,0,8,62,False,0.01,munull,False,2,0.0070710678118654745,0.007070619241438916,0.007071067811865476,0.007070619243589345,0.007071067811865482,1.271891272627695e-16,6.658722066567473e-05,1.8709680041726012e-05,2.3298338541261156e-05,5.877313913327242e-08,5.156972895492551e-06,0.0002160921014889653,nan,0,0,0.007069373461015852,0.0070693734750325535,-0.2582041621208191,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,7.679009812608762e-05,1022.9057309516882
LR_a0p1_q0,200000,pos,0,9,62,False,0.01,munull,False,2,0.007071067811865474,0.007058173135558065,0.007071067811865475,0.00705817383030053,0.007071067811865498,5.929262914415619e-17,0.00028906850090041556,9.04875204813886e-05,8.28063928892744e-05,-2.3425901045648345e-06,3.829179813999439e-05,0.00962959324683797,nan,0,0,0.0025973825750743315,0.002881320779702201,-1.098524570465088,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.025090426003635345,806.8201190211656
LR_a0p1_q0,200000,pos,0,0,62,False,0.01,munull,False,5,0.007071067811865475,0.007034430412738178,0.007071067811865473,0.007034437937822975,0.007071067811865495,1.791052719528782e-16,0.0005373820365740177,0.00017411057183315147,0.00016316141017075112,-1.3694438838918188e-05,6.318889182863052e-05,0.0009138835978976314,nan,0,0,0.007001249927038879,0.007001262031536934,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.01,munull,False,5,0.007071067811865474,0.006907819601756619,0.007071067811865487,0.006907917567980154,0.0070710678118655135,2.4175478909400455e-16,0.0009922494203561103,0.0003168712585274031,0.00045247287111808293,0.00017067870511966454,0.0001456349803635737,0.0015191005971723862,nan,0,1,0.006715952656551238,0.0067160674061103424,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.01,munull,False,5,0.007071067811865475,0.007062520001383146,0.00707106781186548,0.007062520232395269,0.00707106781186546,1.1495763562143305e-16,0.00024597181384570767,7.36591144273034e-05,0.00012288471058413277,1.0767482871432144e-05,2.7968380635901013e-05,0.00038455492666051124,nan,0,0,0.007056196150625664,0.0070561966424034445,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.01,munull,False,5,0.007071067811865474,0.007071058879395056,0.007071067811865473,0.007071058879395127,0.007071067811865477,1.7165622121934615e-16,7.368174135169366e-06,2.3538955182097017e-06,2.9282180341181032e-06,-6.698108589407725e-07,9.57246986621474e-07,1.1783951437729761e-05,nan,0,0,0.007071051974903583,0.007071051974903938,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.01,munull,False,5,0.007071067811865474,0.007051932164557018,0.007071067811865473,0.007051935058257431,0.00707106781186547,1.850768677415316e-16,0.0003584966236841563,0.00011174868896542594,8.190424991901455e-05,-3.00689129784093e-06,-5.07263205321018e-06,0.0015134696190169006,nan,0,0,0.006779841415416675,0.006780275643238871,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.01,munull,False,5,0.007071067811865476,0.0070524934139280385,0.007071067811865477,0.007052494639077106,0.007071067811865458,7.379061378462102e-17,0.0003872942976725988,0.00012351385617043466,0.00018311810941119044,4.403128445332194e-05,4.548981197283197e-05,0.0006902561901408916,nan,0,0,0.007037417386347506,0.007037419572586644,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.01,munull,False,5,0.007071067811865475,0.007054648745497426,0.0070710678118654745,0.007054648974347057,0.007071067811865478,1.8661192117795894e-16,0.0003133428677808699,9.913851090056595e-05,9.195682714584131e-05,8.76955522732814e-06,-4.8412740826897505e-05,0.0004442805183422673,nan,0,0,0.007034829219502997,0.007034829890926518,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
LR_a0p1_q0,200000,pos,0,7,49,True,0.01,munull,False,5,0.0070710678118654745,0.00678069874231252,0.007071067811865473,0.006781181278316449,0.007071067811865471,4.520373056165461e-17,0.0012210054706216723,0.00036955348835513644,0.0006163080356789618,-0.00025365756693884745,-0.00016520255790025695,0.001616730983105387,nan,0,0,0.006456034417799064,0.006456953391845528,0.5377517342567444,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.033859599390416995,1480.2762150850003
LR_a0p1_q0,200000,pos,0,8,62,False,0.01,munull,False,5,0.0070710678118654745,0.007070338619262828,0.007071067811865476,0.007070338620684159,0.007071067811865482,1.5864217575615784e-16,8.260067454773257e-05,2.4796624314969288e-05,3.3011494748261e-05,3.3576455282791073e-08,9.003536335705498e-06,0.0002077649129212169,nan,0,0,0.007069373461015852,0.0070693734750325535,-0.2582041621208191,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,7.679009812608762e-05,1022.9057309516882
LR_a0p1_q0,200000,pos,0,9,62,False,0.01,munull,False,5,0.007071067811865474,0.0070545304452479946,0.007071067811865475,0.007054530952364218,0.007071067811865498,2.0287469655114664e-16,0.0003424389800364619,0.00010912335446523061,0.00010091435730400063,-4.3067157786680355e-06,4.92133164664843e-05,0.009478759089575116,nan,0,0,0.0025973825750743315,0.002881320779702201,-1.098524570465088,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.025090426003635345,806.8201190211656
LR_a0p1_q0,200000,pos,0,0,62,False,0.01,munull,False,10,0.007071067811865475,0.007026221425181701,0.007071067811865473,0.007026224666659066,0.007071067811865495,3.233369045931488e-16,0.0007586948701135838,0.00023651687264066522,0.0001953767143172773,-1.684135793600383e-05,7.702622668256942e-05,0.0006634507113789325,nan,0,1,0.007001249927038879,0.007001262031536934,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.01,munull,False,10,0.007071067811865474,0.006900277664893957,0.007071067811865487,0.006900396488086921,0.0070710678118655135,3.5624255022685444e-16,0.0010343642272196355,0.00032309908492293737,0.00043035751916218923,0.00017887406675559658,0.00014941646356503302,0.001437167303651881,nan,0,1,0.006715952656551238,0.0067160674061103424,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.01,munull,False,10,0.007071067811865475,0.007061077589031152,0.00707106781186548,0.007061077773764626,0.00707106781186546,1.3645717054935003e-16,0.0002703911965284284,8.243143662330893e-05,0.0001400970536248179,2.361592256709677e-05,3.311457761268066e-05,0.0005334309454205959,nan,0,0,0.007056196150625664,0.0070561966424034445,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.01,munull,False,10,0.007071067811865474,0.007071056899512016,0.007071067811865473,0.00707105689951219,0.007071067811865477,1.5762517339192106e-16,8.284365875243463e-06,2.617132829938282e-06,3.480177644557369e-06,-3.257173606593944e-07,1.1621881327583683e-06,8.948967306197821e-06,nan,0,0,0.007071051974903583,0.007071051974903938,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.01,munull,False,10,0.007071067811865474,0.007039892378117016,0.007071067811865473,0.007039900236501721,0.00707106781186547,2.1350118454530307e-16,0.0004194964305532623,0.0001288973732432221,0.00010983929771881,-2.7842585776066686e-05,-1.9082890436589173e-05,0.000943908975177145,nan,0,0,0.006779841415416675,0.006780275643238871,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.01,munull,False,10,0.007071067811865476,0.007053348507459871,0.007071067811865477,0.007053349334606972,0.007071067811865458,2.780854303216497e-16,0.0003563595704897022,0.00011467459016402752,0.00015984153859276685,4.1407898821510525e-05,4.4026783833028826e-05,0.0005695857002915897,nan,0,0,0.007037417386347506,0.007037419572586644,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.01,munull,False,10,0.007071067811865475,0.007045997253649754,0.0070710678118654745,0.007045997759075594,0.007071067811865478,3.8578484140504395e-16,0.0006059417534416076,0.00018612234596870715,0.000139986263002065,1.2697091693603113e-05,-7.391919998755991e-05,0.00046264881315412175,nan,0,1,0.007034829219502997,0.007034829890926518,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
LR_a0p1_q0,200000,pos,0,7,49,True,0.01,munull,False,10,0.0070710678118654745,0.006738909385940368,0.007071067811865473,0.006739348316433772,0.007071067811865471,2.4351719772230965e-16,0.0013699142364722882,0.00042352799404493413,0.0006711154648723079,-0.0002757049760637731,-0.00019105835254273895,0.0011341931625870312,nan,0,0,0.006456034417799064,0.006456953391845528,0.5377517342567444,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.033859599390416995,1480.2762150850003
LR_a0p1_q0,200000,pos,0,8,62,False,0.01,munull,False,10,0.0070710678118654745,0.007070214874075816,0.007071067811865476,0.007070214874967307,0.007071067811865482,2.2209887623031605e-16,8.45658994926454e-05,2.5039477568096656e-05,3.3743993968588404e-05,4.891485722025024e-07,1.0368398513094235e-05,0.0001833364872117478,nan,0,0,0.007069373461015852,0.0070693734750325535,-0.2582041621208191,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,7.679009812608762e-05,1022.9057309516882
LR_a0p1_q0,200000,pos,0,9,62,False,0.01,munull,False,10,0.007071067811865474,0.006390159244521161,0.007071067811865475,0.0063954535085065595,0.007071067811865498,2.8368033261981766e-16,0.0017217276288289893,0.0005894118781116536,0.0007600409269331844,9.02586152404794e-05,0.00019860720069991844,0.007329831350273078,nan,0,0,0.0025973825750743315,0.002881320779702201,-1.098524570465088,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.025090426003635345,806.8201190211656
LR_a0p1_q0,200000,pos,0,0,62,False,0.01,munull,False,20,0.007071067811865475,0.007030635350592698,0.007071067811865473,0.007030636818711458,0.007071067811865495,6.267616100512814e-16,0.000676233061110597,0.00020856505755324566,0.00021227048582178785,-1.8632972046628282e-05,6.990326770331401e-05,0.0006010301181997864,nan,0,1,0.007001249927038879,0.007001262031536934,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.01,munull,False,20,0.007071067811865474,0.006884285488213617,0.007071067811865487,0.006884372852134766,0.0070710678118655135,4.0703601803355833e-16,0.0010574608618321081,0.00033142670722058473,0.0004586680653559949,0.00020854308881174122,0.00016097703089901216,0.0011772312137923618,nan,0,1,0.006715952656551238,0.0067160674061103424,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.01,munull,False,20,0.007071067811865475,0.007062187663683599,0.00707106781186548,0.007062187770555982,0.00707106781186546,1.95284051889224e-16,0.00023614683089938108,7.204216175438845e-05,0.00012382566332412101,1.7336802875481117e-05,2.965260293641414e-05,0.0002897208964217223,nan,0,0,0.007056196150625664,0.0070561966424034445,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.01,munull,False,20,0.007071067811865474,0.0070710560636743115,0.007071067811865473,0.007071056063674497,0.007071067811865477,2.2010999771060687e-16,8.346575318787315e-06,2.6699651514497903e-06,3.728727294426939e-06,-4.1812941843633045e-07,1.2646850393871478e-06,7.2390067625181515e-06,nan,0,0,0.007071051974903583,0.007071051974903938,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.01,munull,False,20,0.007071067811865474,0.007028350723007098,0.007071067811865473,0.0070283627109614145,0.00707106781186547,1.8542424864353184e-16,0.0005225056307848647,0.0001618958916578318,0.0001391396157823054,-6.612346367729227e-06,-2.9923063829928598e-05,0.0010789197994120177,nan,0,1,0.006779841415416675,0.006780275643238871,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.01,munull,False,20,0.007071067811865476,0.007043845474572888,0.007071067811865477,0.007043846790597456,0.007071067811865458,3.6618660012110924e-16,0.0007309651054502521,0.00022112089856493917,0.00021101909048614056,6.99053086995749e-05,6.493139464322506e-05,0.0006107058610852812,nan,0,1,0.007037417386347506,0.007037419572586644,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.01,munull,False,20,0.007071067811865475,0.007048023945471535,0.0070710678118654745,0.0070480250664967225,0.007071067811865478,3.4790708169478305e-16,0.0005724144223225626,0.00017454815725692014,0.0001382318688746688,1.0185168447529591e-05,-6.877084072975936e-05,0.0003723210720966962,nan,0,2,0.007034829219502997,0.007034829890926518,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
LR_a0p1_q0,200000,pos,0,7,49,True,0.01,munull,False,20,0.0070710678118654745,0.0067031825494272106,0.007071067811865473,0.006703857050211074,0.007071067811865471,1.435882132023279e-16,0.0014570117325924717,0.00044720721765973,0.000735603145646569,-0.0002558572670251502,-0.00021050873509359525,0.0015239829799929346,nan,0,0,0.006456034417799064,0.006456953391845528,0.5377517342567444,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.033859599390416995,1480.2762150850003
LR_a0p1_q0,200000,pos,0,8,62,False,0.01,munull,False,20,0.0070710678118654745,0.007070248149792692,0.007071067811865476,0.007070248152577759,0.007071067811865482,3.9126158597743986e-16,7.074803917549298e-05,1.906688495403501e-05,3.073464752952163e-05,4.1379536064312106e-07,9.64403630260291e-06,0.0001384186049966646,nan,0,0,0.007069373461015852,0.0070693734750325535,-0.2582041621208191,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,7.679009812608762e-05,1022.9057309516882
LR_a0p1_q0,200000,pos,0,9,62,False,0.01,munull,False,20,0.007071067811865474,0.005772770699504627,0.007071067811865475,0.005785151550720324,0.007071067811865498,2.4026548734880286e-16,0.0019291699252014327,0.0007086790146672183,0.0007794786742875455,0.00012842087401621072,0.00013663501943167455,0.005784567659589278,nan,0,1,0.0025973825750743315,0.002881320779702201,-1.098524570465088,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.025090426003635345,806.8201190211656
LR_a0p1_q0,200000,pos,0,0,62,False,0.01,munull,False,50,0.007071067811865475,0.007018955124195012,0.007071067811865473,0.007018955998503283,0.007071067811865495,6.333742750298018e-16,0.000714023749546036,0.00021778261546740604,0.00023644356444373567,-2.180356195191635e-05,8.684857856933181e-05,0.00033794976608873286,nan,0,2,0.007001249927038879,0.007001262031536934,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.01,munull,False,50,0.007071067811865474,0.006864679205297124,0.007071067811865487,0.006864728274311879,0.0070710678118655135,5.401163833722586e-16,0.0017169451481444382,0.000485425409636272,0.0005010985885262717,0.00025298470428103403,0.00018366473708042452,0.0029554233795958777,nan,0,3,0.006715952656551238,0.0067160674061103424,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.01,munull,False,50,0.007071067811865475,0.007061213699508469,0.00707106781186548,0.0070612139023871765,0.00707106781186546,4.662587973645644e-16,0.00021787480891808056,7.147105311261986e-05,0.00011959293519459642,2.144917601869245e-05,3.535551761552069e-05,0.0001179989071698652,nan,0,0,0.007056196150625664,0.0070561966424034445,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.01,munull,False,50,0.007071067811865474,0.0070710561531756476,0.007071067811865473,0.007071056153175858,0.007071067811865477,5.769469675478005e-16,7.390270393105086e-06,2.373499980592137e-06,3.42579347322624e-06,-7.940271235309937e-08,1.2162283432870513e-06,4.886911435470954e-06,nan,0,0,0.007071051974903583,0.007071051974903938,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
