arm,step,group,rank,seed,unit,ok,eps,rel_err_wu,rel_err_W_other,rel_err_b,rel_err_v,rel_err_c,lambda_x,dyhat1
LR_a0p1_q0,200000,pos,3,0,72,False,0.01,7.53853650517437e-15,0.0050766046758674525,1.0,1.0,1.0,2.85951828333995e-05,0.000500255167560424
LR_a0p1_q0,200000,pos,3,1,73,False,0.01,8.203882249004581e-15,0.018810063595695915,1.0,1.0,1.0,0.0004905029307614837,0.002086544776340302
LR_a0p1_q0,200000,pos,3,2,75,False,0.01,1.0344912208396234e-14,0.15202023397117237,1.0,1.0,1.0,0.026632637324410673,-0.015509144347773802
LR_a0p1_q0,200000,pos,3,3,72,False,0.01,1.2344216873595222e-14,0.009629629463182477,1.0,1.0,1.0,0.00015587622413910406,-0.0011611759240797422
LR_a0p1_q0,200000,pos,3,4,72,False,0.01,9.101012607498275e-15,0.0006058498784717033,1.0,1.0,1.0,2.925232087206042e-07,-5.049459503572645e-05
LR_a0p1_q0,200000,pos,3,5,62,False,0.01,1.9341782022961116e-14,0.40615061687603476,1.0,1.0,1.0,0.1737277506067163,0.038992379879991906
LR_a0p1_q0,200000,pos,3,6,72,False,0.01,7.074608435306498e-15,0.09712374791291252,1.0,1.0,1.0,0.011697313050740085,0.010182461838685684
LR_a0p1_q0,200000,pos,3,7,73,False,0.01,1.0652808295179896e-14,0.03165271143569478,1.0,1.0,1.0,0.0016517875770125816,-0.0038649713825636574
LR_a0p1_q0,200000,pos,3,8,72,False,0.01,2.6639894201499518e-14,0.03590102493156847,1.0,1.0,1.0,0.0010035833381459578,0.003006835863949132
LR_a0p1_q0,200000,pos,3,9,72,False,0.01,2.9594674670336833e-14,0.02723271702776472,1.0,1.0,1.0,0.001114939541337648,0.0031458105501027123
LR_a0p1_q0,200000,pos,4,0,71,False,0.01,2.0805258260641294e-14,0.01770993624409091,1.0,1.0,1.0,0.00034801431526123173,0.0017451939509112522
LR_a0p1_q0,200000,pos,4,1,72,False,0.01,1.698081809454649e-14,0.013469577721264663,1.0,1.0,1.0,0.0002515073582086134,0.001494108902100587
LR_a0p1_q0,200000,pos,4,2,73,False,0.01,1.078556528764378e-14,0.00034202626053012937,1.0,1.0,1.0,1.3443779958437138e-07,3.4845078587584813e-05
LR_a0p1_q0,200000,pos,4,3,71,False,0.01,1.7036934587960776e-14,0.01105366379025649,1.0,1.0,1.0,0.00020539037454678168,-0.001332901717067845
LR_a0p1_q0,200000,pos,4,4,71,False,0.01,3.557995292194725e-14,0.4485762130756827,1.0,1.0,1.0,0.166591290221772,-0.038105781695641626
LR_a0p1_q0,200000,pos,4,5,73,False,0.01,1.2732913789574533e-14,0.03375344954907203,1.0,1.0,1.0,0.0011705944510920908,0.003200725097397226
LR_a0p1_q0,200000,pos,4,6,71,False,0.01,1.9477002604367825e-14,0.034417154849098804,1.0,1.0,1.0,0.0014668612408439132,-0.0036058217274746052
LR_a0p1_q0,200000,pos,4,7,72,False,0.01,2.1004392164634416e-14,0.02385132983717779,1.0,1.0,1.0,0.0009377083951992147,-0.0029120785606097047
LR_a0p1_q0,200000,pos,4,8,71,False,0.01,4.3395972901628846e-14,0.06194712433995214,1.0,1.0,1.0,0.0029891050883703143,0.005189238031959988
LR_a0p1_q0,200000,pos,4,9,71,False,0.01,2.155875179124579e-14,0.0326045628540136,1.0,1.0,1.0,0.0015983554341596703,0.0037665486956169935
LR_a0p1_q0,200000,neg,0,0,61,True,0.01,1.3031177123987624e-14,0.03181848209426043,1.0,1.0,1.0,0.0011234743514074103,-0.0031356438250817985
LR_a0p1_q0,200000,neg,0,1,1,True,0.01,1.6444123705608226e-14,0.010856101170547063,1.0,1.0,1.0,0.00016337429857279633,0.0012042004179368853
LR_a0p1_q0,200000,neg,0,2,72,True,0.01,1.3458241959899952e-14,0.002902135424272062,1.0,1.0,1.0,9.679173212072393e-06,-0.0002956649758101221
LR_a0p1_q0,200000,neg,0,3,75,True,0.01,6.693278839284101e-15,0.0033035059768680318,1.0,1.0,1.0,1.834390813112339e-05,0.0003983400901766757
LR_a0p1_q0,200000,neg,0,4,39,True,0.01,1.3137117801744283e-14,0.03418613103622827,1.0,1.0,1.0,0.0009315659753969866,-0.0028495188759391273
LR_a0p1_q0,200000,neg,0,5,86,True,0.01,1.2926839219552862e-14,0.021451610757454432,1.0,1.0,1.0,0.00047277323296740774,0.0020340966507606095
LR_a0p1_q0,200000,neg,0,6,1,True,0.01,7.037975541497108e-15,0.0016880335598979655,1.0,1.0,1.0,3.527906060267423e-06,-0.00017683500574620014
LR_a0p1_q0,200000,neg,0,7,71,True,0.01,1.5648899408333796e-14,0.0035250299946638446,1.0,1.0,1.0,2.047638138117878e-05,-0.0004303242195817504
LR_a0p1_q0,200000,neg,0,8,24,True,0.01,1.0382528223277641e-14,0.0019083330063018925,1.0,1.0,1.0,2.835097570521635e-06,-0.00015981480357942193
LR_a0p1_q0,200000,neg,0,9,71,True,0.01,2.155875179124579e-14,0.0326045628540136,1.0,1.0,1.0,0.0015983554341596703,0.0037665486956169935
LR_a0p1_q0,200000,neg,1,0,49,True,0.01,7.046120239417327e-15,0.0006635237261292215,1.0,1.0,1.0,4.884921754010961e-07,6.538437104982437e-05
LR_a0p1_q0,200000,neg,1,1,77,True,0.01,1.3185611795423895e-14,0.0030724469110765536,1.0,1.0,1.0,1.3085587286281801e-05,0.0003408030830756279
LR_a0p1_q0,200000,neg,1,2,49,True,0.01,7.86136193249559e-15,0.0005753086198400433,1.0,1.0,1.0,3.803682551041881e-07,5.8611506292639776e-05
LR_a0p1_q0,200000,neg,1,3,5,True,0.01,1.2367000997398752e-14,0.0009218537994737605,1.0,1.0,1.0,1.4284446939930214e-06,0.00011115776322225645
LR_a0p1_q0,200000,neg,1,4,92,True,0.01,8.975700271803665e-15,0.004792635127868812,1.0,1.0,1.0,1.8305459061835805e-05,-0.00039944320849219473
LR_a0p1_q0,200000,neg,1,5,81,True,0.01,8.61882444324813e-15,0.005898147905816744,1.0,1.0,1.0,3.5738900541823664e-05,0.000559262550082626
LR_a0p1_q0,200000,neg,1,6,12,True,0.01,1.3964157149572536e-14,0.029414033614336362,1.0,1.0,1.0,0.0010713354490512615,-0.003081573085727405
LR_a0p1_q0,200000,neg,1,7,67,True,0.01,9.632128537984168e-15,0.00114548557218051,1.0,1.0,1.0,2.162243146949214e-06,0.00013983679112771716
LR_a0p1_q0,200000,neg,1,8,78,True,0.01,7.750400077549535e-15,0.006095447068141103,1.0,1.0,1.0,2.8924968898313725e-05,0.0005104690911921995
LR_a0p1_q0,200000,neg,1,9,61,True,0.01,6.193547738852733e-15,0.003057260652281501,1.0,1.0,1.0,1.404840315900781e-05,0.0003531184314012
LR_a0p1_q0,200000,neg,2,0,68,True,0.01,8.422493319143233e-15,0.004440854053532715,1.0,1.0,1.0,2.188158777926137e-05,0.0004376073026870933
LR_a0p1_q0,200000,neg,2,1,31,True,0.01,1.3984770785830496e-14,0.0035641571028779124,1.0,1.0,1.0,1.7609153064483587e-05,0.00039534489921180896
LR_a0p1_q0,200000,neg,2,2,74,True,0.01,1.2129113492948721e-14,0.02169801130225747,1.0,1.0,1.0,0.0005410859727195582,0.0022106189481508032
LR_a0p1_q0,200000,neg,2,3,8,True,0.01,4.65362138572172e-15,0.0004960413136630773,1.0,1.0,1.0,4.135946264013063e-07,-5.981299204042571e-05
LR_a0p1_q0,200000,neg,2,4,31,True,0.01,6.328861406588574e-15,0.02034301818433383,1.0,1.0,1.0,0.00032983031237336505,-0.0016955477007416955
LR_a0p1_q0,200000,neg,2,5,7,True,0.01,9.533956034234462e-15,0.006696615127510758,1.0,1.0,1.0,4.607030603258704e-05,-0.000634973635158746
LR_a0p1_q0,200000,neg,2,6,92,True,0.01,2.0290014944540376e-14,0.034891024925331644,1.0,1.0,1.0,0.0015075401979696703,-0.0036554780908830964
LR_a0p1_q0,200000,neg,2,7,26,True,0.01,9.06524417760666e-15,0.004136638255911096,1.0,1.0,1.0,2.8198345770855182e-05,-0.000504987933188896
LR_a0p1_q0,200000,neg,2,8,98,True,0.01,1.399533627912192e-14,0.03670016104011584,1.0,1.0,1.0,0.0010487677029945887,-0.0030737790963971424
LR_a0p1_q0,200000,neg,2,9,36,True,0.01,1.8677417185227172e-14,0.01528722084822697,1.0,1.0,1.0,0.00035127881482407546,0.0017657649218918512
LR_a0p1_q0,200000,neg,3,0,56,True,0.01,8.878645064454362e-15,0.00542656659999977,1.0,1.0,1.0,3.2673576662482885e-05,0.0005347409996140148
LR_a0p1_q0,200000,neg,3,1,13,True,0.01,2.151441299123742e-14,0.04101543750612803,1.0,1.0,1.0,0.0023329075569253795,0.004550463870754394
LR_a0p1_q0,200000,neg,3,2,87,True,0.01,1.2647166913602582e-14,0.002160415390923963,1.0,1.0,1.0,5.3638576964571245e-06,0.00022009966133583358
LR_a0p1_q0,200000,neg,3,3,50,True,0.01,8.215643396180913e-15,0.013732558015874523,1.0,1.0,1.0,0.00031701947349271984,0.0016559646215357792
LR_a0p1_q0,200000,neg,3,4,57,True,0.01,9.902795133452441e-15,0.01838560881937159,1.0,1.0,1.0,0.00026940795202322034,-0.001532392206187597
LR_a0p1_q0,200000,neg,3,5,2,True,0.01,1.2047509660602242e-14,0.0041230289899099005,1.0,1.0,1.0,1.7463917747385966e-05,-0.0003909452882499647
LR_a0p1_q0,200000,neg,3,6,55,True,0.01,1.0027331766906264e-14,0.008883639462653765,1.0,1.0,1.0,9.771069959858943e-05,0.000930638030672174
LR_a0p1_q0,200000,neg,3,7,31,True,0.01,1.3456392706158902e-14,0.011653931421556173,1.0,1.0,1.0,0.0002238195249380217,-0.001422715849370857
LR_a0p1_q0,200000,neg,3,8,27,True,0.01,6.757711091577451e-15,0.004100104242525292,1.0,1.0,1.0,1.3087307382356639e-05,-0.00034336668201323414
LR_a0p1_q0,200000,neg,3,9,43,True,0.01,7.943089811839349e-15,0.0014016748359311569,1.0,1.0,1.0,2.9529459723118314e-06,0.00016189545480039668
LR_a0p1_q0,200000,neg,4,0,53,True,0.01,1.2142390751572718e-14,0.0013347761904122445,1.0,1.0,1.0,1.976795205368135e-06,0.00013153035255142217
LR_a0p1_q0,200000,neg,4,1,90,True,0.01,6.911206577254617e-15,0.021480750570459454,1.0,1.0,1.0,0.0006396927663128225,0.0023828276198629202
LR_a0p1_q0,200000,neg,4,2,73,True,0.01,1.078556528764378e-14,0.00034202626053012937,1.0,1.0,1.0,1.3443779958437138e-07,3.4845078587584813e-05
LR_a0p1_q0,200000,neg,4,3,25,True,0.01,2.0030047813635018e-14,0.01284986055838085,1.0,1.0,1.0,0.0002775712094330386,0.0015495132448996886
LR_a0p1_q0,200000,neg,4,4,44,True,0.01,2.0516647772120442e-14,0.03262701610104227,1.0,1.0,1.0,0.0008485178492254495,0.002719538556608242
LR_a0p1_q0,200000,neg,4,5,64,True,0.01,1.0859953963052019e-14,0.015441804575360641,1.0,1.0,1.0,0.00024497235429081444,-0.0014642110588627263
LR_a0p1_q0,200000,neg,4,6,95,True,0.01,7.903286195903297e-15,0.002511689990773702,1.0,1.0,1.0,7.810649962500358e-06,-0.0002631196739143181
LR_a0p1_q0,200000,neg,4,7,46,True,0.01,5.236456307504186e-15,0.0009293482445832215,1.0,1.0,1.0,1.4232531567671487e-06,0.00011345150534441587
LR_a0p1_q0,200000,neg,4,8,11,True,0.01,1.3234959906738476e-14,0.0055708487245805524,1.0,1.0,1.0,2.4160400100147402e-05,-0.0004665358925414287
LR_a0p1_q0,200000,neg,4,9,60,True,0.01,6.786922307706583e-15,0.005930564115323193,1.0,1.0,1.0,5.286373192453455e-05,0.000684992497898996
LR_a0p1_q0,5000000,pos,0,0,62,False,0.01,1.3607698197188745e-14,0.029877910289057674,1.0,1.0,1.0,0.00277294221687206,0.004926239866973006
LR_a0p1_q0,5000000,pos,0,1,62,False,0.01,3.4132175886295206e-14,0.003480874814574138,1.0,1.0,1.0,0.00011433237665413772,-0.0010066867451037434
LR_a0p1_q0,5000000,pos,0,2,62,False,0.01,4.2100693267563576e-14,0.014643367541739285,1.0,1.0,1.0,0.0011346657801074738,-0.003187643120731498
LR_a0p1_q0,5000000,pos,0,3,62,False,0.01,1.6682592312690732e-14,0.0050360901613770255,1.0,1.0,1.0,0.00036190789184354044,-0.0017693719983176755
LR_a0p1_q0,5000000,pos,0,4,62,False,0.01,2.1517941007071278e-14,0.01851962596630936,1.0,1.0,1.0,0.000922444046660745,0.0028258005615880905
LR_a0p1_q0,5000000,pos,0,5,62,False,0.01,1.995451488367679e-14,0.024655881475634144,1.0,1.0,1.0,0.0011846568122921854,0.0032215967660411977
LR_a0p1_q0,5000000,pos,0,6,62,False,0.01,3.7955916344016416e-14,0.005184701848472755,1.0,1.0,1.0,7.188042198097727e-05,0.0007987524708412447
LR_a0p1_q0,5000000,pos,0,7,62,False,0.01,1.745246511610305e-14,0.020045459162390398,1.0,1.0,1.0,0.0004066086501464987,-0.0019402266120431928
LR_a0p1_q0,5000000,pos,0,8,62,False,0.01,2.997275177636381e-14,0.024350026219492015,1.0,1.0,1.0,0.002167663033697322,-0.004419049701613478
LR_a0p1_q0,5000000,pos,0,9,62,False,0.01,5.667449366310231e-14,0.017128219546484445,1.0,1.0,1.0,0.0006797834229143459,-0.0024546807654383684
LR_a0p1_q0,5000000,pos,1,0,74,False,0.01,3.532693225941676e-14,0.005025979207773463,1.0,1.0,1.0,7.819392872089412e-05,0.0008272402586035254
LR_a0p1_q0,5000000,pos,1,1,74,False,0.01,2.4739672879976334e-14,0.0114786965416933,1.0,1.0,1.0,0.0012528780426945623,-0.0033324537731109407
LR_a0p1_q0,5000000,pos,1,2,74,False,0.01,1.5475014035001174e-14,0.011950336165915263,1.0,1.0,1.0,0.000754793891487362,0.0025998596441251663
LR_a0p1_q0,5000000,pos,1,3,74,False,0.01,1.832708018603739e-14,0.007619934841894873,1.0,1.0,1.0,0.0008327349483708228,0.0026839444255255624
LR_a0p1_q0,5000000,pos,1,4,74,False,0.01,9.947951590071838e-15,0.010223129865156461,1.0,1.0,1.0,0.0002809139852021847,0.0015594023034904135
LR_a0p1_q0,5000000,pos,1,5,74,False,0.01,3.1233552121943615e-14,0.04358969596373405,1.0,1.0,1.0,0.0037071068323525466,-0.0056989185955197506
LR_a0p1_q0,5000000,pos,1,6,74,False,0.01,2.926092328947696e-14,0.01887412185387238,1.0,1.0,1.0,0.0009533874232142206,-0.0029089858910898276
LR_a0p1_q0,5000000,pos,1,7,74,False,0.01,6.955903795218508e-14,0.0037374004591567266,1.0,1.0,1.0,1.4134203629366346e-05,-0.0003617427386700032
LR_a0p1_q0,5000000,pos,1,8,74,False,0.01,1.4727193183043136e-14,0.010671232158218084,1.0,1.0,1.0,0.0004150293485400787,0.0019336256781361737
LR_a0p1_q0,5000000,pos,1,9,74,False,0.01,6.270011801100233e-14,0.19582855914687808,1.0,1.0,1.0,0.09641534520587107,0.02923363464448545
LR_a0p1_q0,5000000,pos,2,0,73,False,0.01,5.046612226346818e-14,0.017353279322491796,1.0,1.0,1.0,0.0009331933630217227,0.0028577942979515765
LR_a0p1_q0,5000000,pos,2,1,73,False,0.01,6.272291431506192e-14,0.007385044211406931,1.0,1.0,1.0,0.000516023590119196,-0.002138673620442951
LR_a0p1_q0,5000000,pos,2,2,73,False,0.01,2.3241523614910327e-14,0.020169899176584984,1.0,1.0,1.0,0.0021597190069708337,0.004397788503277142
LR_a0p1_q0,5000000,pos,2,3,73,False,0.01,4.1613914222584054e-14,0.002311819058815787,1.0,1.0,1.0,7.603159696393322e-05,-0.0008109931377332103
LR_a0p1_q0,5000000,pos,2,4,73,False,0.01,2.5002667839984346e-14,0.023674718258075076,1.0,1.0,1.0,0.001508316171689064,0.0036134136820245816
LR_a0p1_q0,5000000,pos,2,5,73,False,0.01,2.333355221632895e-14,0.011555580522836116,1.0,1.0,1.0,0.00026010390993524204,0.0015095529210808717
LR_a0p1_q0,5000000,pos,2,6,73,False,0.01,4.2933897593506386e-14,0.03424218940675918,1.0,1.0,1.0,0.0031447874669204286,-0.005283266956869684
LR_a0p1_q0,5000000,pos,2,7,73,False,0.01,5.0483728720674634e-14,0.03045919018678991,1.0,1.0,1.0,0.0009388545091971856,-0.0029482431524142064
LR_a0p1_q0,5000000,pos,2,8,73,False,0.01,2.2308043635965965e-14,0.021107874313777183,1.0,1.0,1.0,0.0016272959742012732,0.0038288316870238514
LR_a0p1_q0,5000000,pos,2,9,73,False,0.01,2.371611874362652e-14,0.01960167031914269,1.0,1.0,1.0,0.0008904254909200027,0.002809367324488971
LR_a0p1_q0,5000000,pos,3,0,72,False,0.01,6.90306841126008e-14,0.03763552926507716,1.0,1.0,1.0,0.004409210456104172,0.006211915779734501
LR_a0p1_q0,5000000,pos,3,1,72,False,0.01,3.149409902129818e-14,0.009848569875480941,1.0,1.0,1.0,0.0009202222474584108,0.002855986163008318
LR_a0p1_q0,5000000,pos,3,2,72,False,0.01,5.3184705295858564e-14,0.025154043928375107,1.0,1.0,1.0,0.003371920847852359,0.005495084816782112
LR_a0p1_q0,5000000,pos,3,3,72,False,0.01,0.6709819386223156,0.6709844153768024,1.0,1.0,1.0,8.601331495663204e-05,-0.0008625871140125626
LR_a0p1_q0,5000000,pos,3,4,72,False,0.01,4.640804927288732e-14,0.012766584055688299,1.0,1.0,1.0,0.0004381483096287085,0.0019475206047730208
LR_a0p1_q0,5000000,pos,3,5,72,False,0.01,3.305274284137178e-14,0.22457811632561156,1.0,1.0,1.0,0.10404027230620401,0.03019087101121932
LR_a0p1_q0,5000000,pos,3,6,72,False,0.01,3.317610224704421e-14,0.0353511856027222,1.0,1.0,1.0,0.0033524706111102403,0.005454932680087426
LR_a0p1_q0,5000000,pos,3,7,72,False,0.01,5.4304813156082464e-14,0.03258079677120725,1.0,1.0,1.0,0.0010742103130939212,0.003153615990646025
LR_a0p1_q0,5000000,pos,3,8,72,False,0.01,1.7802229077556096e-14,0.015939936659620357,1.0,1.0,1.0,0.0009268595997956724,0.002889614957392461
LR_a0p1_q0,5000000,pos,3,9,72,False,0.01,2.7687032356075604e-14,0.008713585515999812,1.0,1.0,1.0,0.00017586681827293235,0.0012485377787579113
LR_a0p1_q0,5000000,pos,4,0,71,False,0.01,3.2158524286014206e-14,0.020467237046845697,1.0,1.0,1.0,0.0012987673948480982,-0.0033714042760403054
LR_a0p1_q0,5000000,pos,4,1,71,False,0.01,2.1710610227088367e-14,0.004192032093807184,1.0,1.0,1.0,0.000165879078841551,0.0012125664343978536
LR_a0p1_q0,5000000,pos,4,2,71,False,0.01,4.398496167911073e-14,0.0067501310806707664,1.0,1.0,1.0,0.00024043255695422927,-0.0014673453900146162
LR_a0p1_q0,5000000,pos,4,3,71,False,0.01,3.479989378692523e-14,0.0027893962017733237,1.0,1.0,1.0,0.00011073052038999269,-0.0009787094769136578
LR_a0p1_q0,5000000,pos,4,4,71,False,0.01,5.837596624279054e-14,0.01688304176336341,1.0,1.0,1.0,0.0007664984960228361,-0.002575888999733442
LR_a0p1_q0,5000000,pos,4,5,71,False,0.01,2.0522873601805e-14,0.015580175877202467,1.0,1.0,1.0,0.00047288039619432253,-0.002035403690681843
LR_a0p1_q0,5000000,pos,4,6,71,False,0.01,2.413471818011285e-14,0.01384133096211804,1.0,1.0,1.0,0.0005125131075332984,0.0021328454857783715
LR_a0p1_q0,5000000,pos,4,7,71,False,0.01,3.447040551870676e-14,0.05012674962338438,1.0,1.0,1.0,0.002543033033070227,-0.004852216284758274
LR_a0p1_q0,5000000,pos,4,8,71,False,0.01,2.4234976848176447e-14,0.018134191653210913,1.0,1.0,1.0,0.0012001800860717694,-0.0032881847337669044
LR_a0p1_q0,5000000,pos,4,9,71,False,0.01,4.080547820709546e-14,0.014395252183691106,1.0,1.0,1.0,0.0004800901814001818,0.002062866611724467
LR_a0p1_q0,5000000,neg,0,0,13,True,0.01,2.3312512159005565e-14,0.012432314648422623,1.0,1.0,1.0,0.00047869491101267913,-0.0020467959546298206
LR_a0p1_q0,5000000,neg,0,1,37,True,0.01,4.2029141785061336e-14,0.01558871047660287,1.0,1.0,1.0,0.0023276847624180866,-0.004542258188132798
LR_a0p1_q0,5000000,neg,0,2,22,True,0.01,5.141059084018007e-14,0.009652172467764189,1.0,1.0,1.0,0.0004919950365206251,-0.002099017575947372
LR_a0p1_q0,5000000,neg,0,3,36,True,0.01,1.8936205441705572e-14,0.005240209277638144,1.0,1.0,1.0,0.00039196555685631874,-0.0018413827745490795
LR_a0p1_q0,5000000,neg,0,4,43,True,0.01,6.664108789404124e-14,0.009828951641028313,1.0,1.0,1.0,0.0002596635972643084,-0.0014992602463396094
LR_a0p1_q0,5000000,neg,0,5,60,True,0.01,2.2243276924279563e-14,0.014595275481235119,1.0,1.0,1.0,0.0004149725954406042,0.0019067098543119583
LR_a0p1_q0,5000000,neg,0,6,56,True,0.01,4.666149295874964e-14,0.020279300014874213,1.0,1.0,1.0,0.0011007895556999468,0.0031257846617595343
LR_a0p1_q0,5000000,neg,0,7,2,True,0.01,7.739689273338568e-14,0.04036720087039383,1.0,1.0,1.0,0.0016490793980984198,-0.003907373559012668
LR_a0p1_q0,5000000,neg,0,8,48,True,0.01,4.7333379985008294e-14,0.029622403789084602,1.0,1.0,1.0,0.003213962714862188,-0.005380881371306785
LR_a0p1_q0,5000000,neg,0,9,69,True,0.01,4.236485615086851e-14,0.009775866757050191,1.0,1.0,1.0,0.00022136794567320252,-0.0014007708711042685
LR_a0p1_q0,5000000,neg,1,0,58,True,0.01,1.1848325600821142e-14,0.011742731257794972,1.0,1.0,1.0,0.00042703577715458237,0.0019332021772831304
LR_a0p1_q0,5000000,neg,1,1,80,True,0.01,3.3788019855528926e-14,0.002589557701362854,1.0,1.0,1.0,6.325502826982133e-05,0.0007487852171080226
LR_a0p1_q0,5000000,neg,1,2,50,True,0.01,1.6677978964549827e-14,0.025144925342024522,1.0,1.0,1.0,0.0033694500400302,-0.005493071159389549
LR_a0p1_q0,5000000,neg,1,3,21,True,0.01,4.237042143722013e-14,0.0059109783119038325,1.0,1.0,1.0,0.0004993077798688672,-0.002078281107360324
LR_a0p1_q0,5000000,neg,1,4,40,True,0.01,2.8106237544440626e-14,0.006804090372438441,1.0,1.0,1.0,0.00012441707392429514,0.0010377947815923196
LR_a0p1_q0,5000000,neg,1,5,27,True,0.01,2.848397629839408e-14,0.02876581161913868,1.0,1.0,1.0,0.0016128428819419864,-0.003758987949713627
LR_a0p1_q0,5000000,neg,1,6,39,True,0.01,5.0475502981361405e-14,0.02457617410809361,1.0,1.0,1.0,0.0016175070972646733,0.003789047093284005
LR_a0p1_q0,5000000,neg,1,7,40,True,0.01,1.6128531260200603e-14,0.03498089589330045,1.0,1.0,1.0,0.0012383203684918625,-0.0033859509190669107
