arm,step,group,rank,seed,unit,mode,t,lr,rel_err,rel_err_vs_pred,cos,surv_emp,surv_pred,surv_PA_emp,surv_PA_pred,eta_lam_max,eta_lam_min_pos,rank_HA,gate_mismatch,v_u,k_u
LR_a0p1_q0,200000,pos,0,1,22,sgd_wonly,1,0.00125,0.0011948807123129182,0.0011986686987983297,0.9999992969273899,0.9966645857038458,0.9968398386566623,0.9966645857038497,0.996839838656666,0.003160482095931642,7.08294315176362e-05,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,sgd_wonly,1,0.00125,8.84366236471323e-05,8.845515773592193e-05,0.9999999968080292,0.9997525216113273,0.9997904691002307,0.9997525216113249,0.9997904691002282,0.00020955213617301083,4.696264122978806e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,sgd_wonly,1,0.00125,0.00015096423769795424,0.00015102731887801685,0.9999999889393882,0.9996085276776226,0.9995823194073017,0.9996085276776201,0.9995823194072992,0.00041772292982761853,9.36157103679149e-06,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,sgd_wonly,1,0.00125,0.0028647116683471552,0.0028840265886448664,0.9999966831578739,0.9920105244227135,0.9933027939569771,0.9920105244227135,0.993302793956977,0.006697509181090744,0.0001687663484541729,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,sgd_wonly,2,0.00125,0.0023849901140622805,0.0024001357726298944,0.999997179501339,0.9933431236261744,0.9936896659179333,0.9933431236261782,0.9936896659179372,0.003160482095931642,7.08294315176362e-05,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,sgd_wonly,2,0.00125,0.00014963870685020996,0.00014970143442904102,0.9999999900249945,0.999531389412519,0.9995809821123605,0.9995313894125165,0.999580982112358,0.00020955213617301083,4.696264122978806e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,sgd_wonly,2,0.00125,0.00019360414994565978,0.00019376598071445164,0.999999981231795,0.9991677662874165,0.9991648133062617,0.9991677662874142,0.9991648133062593,0.00041772292982761853,9.36157103679149e-06,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,sgd_wonly,2,0.00125,0.004941466171330518,0.005008325085249578,0.9999895432567055,0.9846253438724585,0.9866504444537813,0.9846253438724584,0.986650444453781,0.006697509181090744,0.0001687663484541729,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,sgd_wonly,5,0.00125,0.0034470655977649587,0.0035020521443752377,0.9999938956067028,0.9845248913612049,0.9842987641692901,0.9845248913612086,0.984298764169294,0.003160482095931642,7.08294315176362e-05,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,sgd_wonly,5,0.00125,0.00013129009730342936,0.00013142773045619427,0.9999999919758153,0.9989178148803062,0.998952784528142,0.9989178148803035,0.9989527845281393,0.00020955213617301083,4.696264122978806e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,sgd_wonly,5,0.00125,0.00033567440271054254,0.0003363763052798511,0.9999999505271902,0.9977943625147369,0.9979133412244225,0.9977943625147345,0.9979133412244201,0.00041772292982761853,9.36157103679149e-06,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,sgd_wonly,5,0.00125,0.009935134818037789,0.010274612738092652,0.9999542374957376,0.9632914811724763,0.9669595410836007,0.9632914811724761,0.9669595410836005,0.006697509181090744,0.0001687663484541729,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,sgd_wonly,10,0.00125,0.003255196463216217,0.003359876414131346,0.9999945983443743,0.9681638125593443,0.968844106743077,0.9681638125593479,0.9688441067430804,0.003160482095931642,7.08294315176362e-05,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,sgd_wonly,10,0.00125,0.0002691866941892878,0.0002697513739296743,0.9999999640911779,0.997937357857552,0.99790666593404,0.9979373578575496,0.9979066659340375,0.00020955213617301083,4.696264122978806e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,sgd_wonly,10,0.00125,0.0004365299244814875,0.00043835742014601526,0.9999999145224131,0.9959759545733327,0.9958310374581568,0.9959759545733304,0.9958310374581544,0.00041772292982761853,9.36157103679149e-06,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,sgd_wonly,10,0.00125,0.009486468314959782,0.010145837646480586,0.9999529121914132,0.9321987163314515,0.9350108532685294,0.9321987163314515,0.9350108532685291,0.006697509181090744,0.0001687663484541729,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,sgd_wonly,20,0.00125,0.008141687955717566,0.008673743154441166,0.9999677876058403,0.9355426786965509,0.9386591014686462,0.9355426786965545,0.9386591014686496,0.003160482095931642,7.08294315176362e-05,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,sgd_wonly,20,0.00125,0.0002673252745129726,0.0002684480006167881,0.9999999645359492,0.9958512464888485,0.9958177147855974,0.995851246488846,0.995817714785595,0.00020955213617301083,4.696264122978806e-06,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,sgd_wonly,20,0.00125,0.0005706706238385517,0.0005754587521972311,0.9999998649667333,0.9914342248392883,0.9916794586225386,0.9914342248392858,0.9916794586225363,0.00041772292982761853,9.36157103679149e-06,6,0,-0.13411523401737213,1.0
