arm,step,group,rank,seed,unit,ok,eps,t,q_mu,q_mu0,q_PA,q_PA0,q_NA_dev,dW_other,db,dv,dv_u,dc,dyhat_rms,dyhat_rms0,gate_mismatch_sup,gate_mismatch_stream,gn_q_mu,gn_q_PA,v_u,k_u,ntk_J2_mean,ntk_J2_max,ntk_Jv2_mean,ntk_JW2_mean,ntk_share_mean,ntk_K_cond
LR_a0p1_q0,200000,pos,0,1,22,True,0.001,2,0.000988138867826737,0.001,0.0009881478831713115,0.001000000000000004,1.522725674148446e-16,9.169578640753903e-05,2.7846548595333183e-05,4.759839420602885e-05,1.3563982257380758e-05,1.0266522129653843e-05,0.0006199631168258295,nan,0,0,0.0009497791331150362,0.0009497953611533124,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.001,2,0.0009989050364304325,0.001,0.000998905097009346,0.0009999999999999976,1.0124674451107312e-16,3.303213850238807e-05,9.540290670558718e-06,1.8124069686351665e-05,1.117649805343346e-06,3.498665138657042e-06,6.163947762569603e-05,nan,0,0,0.0009978968294979637,0.0009978968990458446,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.001,2,0.0009999990597902519,0.0009999999999999998,0.0009999990597902974,0.0010000000000000005,1.936011993312396e-16,9.24742863315994e-07,3.1930867266464597e-07,3.5997664537657976e-07,-1.1130790511168498e-07,1.1245998421394177e-07,2.938850723843019e-06,nan,0,0,0.0009999977603153706,0.000999997760315421,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.001,2,0.0009970134440760274,0.001,0.0009970138608830302,0.0009999999999999994,9.239380522770549e-17,6.21456640770171e-05,2.038212414022321e-05,1.4204739411002138e-05,-3.01612911424165e-07,-6.737145005514256e-06,0.00026540951324707286,nan,0,0,0.0009588143680421066,0.0009588757771296373,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.001,2,0.0009977130991334522,0.0010000000000000002,0.0009977132777951175,0.0009999999999999976,6.7198654207262e-17,5.079697656089725e-05,1.6235394211352092e-05,2.3367016203049612e-05,5.9002343005820634e-06,5.67527854744565e-06,9.194528202491582e-05,nan,0,0,0.000995241111185286,0.0009952414203661904,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.001,2,0.0009980166954979895,0.001,0.000998016752112058,0.0010000000000000005,1.2718416198356338e-16,4.420075312086104e-05,1.368763256013747e-05,1.141077129853236e-05,9.90048927729248e-07,-5.783891647737072e-06,9.370948784076772e-05,nan,0,0,0.0009948750891199676,0.0009948751840735926,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
LR_a0p1_q0,200000,pos,0,7,49,True,0.001,2,0.000957678214925178,0.0009999999999999998,0.0009577639776630889,0.0009999999999999996,6.216531513873246e-17,0.0001800647846268838,5.372656179306279e-05,9.005406629778352e-05,-3.6211229705207515e-05,-2.3892424920124444e-05,0.00020358589800337532,nan,0,0,0.0009130211432798924,0.0009131511058358905,0.5377517342567444,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.033859599390416995,1480.2762150850003
LR_a0p1_q0,200000,pos,0,8,62,False,0.001,2,0.0009999365626905765,0.001,0.0009999365629946935,0.001000000000000001,5.50780017566385e-17,9.41685856793236e-06,2.645949715616459e-06,3.2948824871390185e-06,6.820289943920699e-09,7.293066189850705e-07,3.0560008155237755e-05,nan,0,0,0.000999760382604904,0.0009997603845871652,-0.2582041621208191,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,7.679009812608762e-05,1022.9057309516882
LR_a0p1_q0,200000,pos,0,9,62,False,0.001,2,0.0009981764193415406,0.001,0.000998176517592844,0.0010000000000000033,3.823942209285332e-17,4.088040057165152e-05,1.2796847919969895e-05,1.1710763851246225e-05,-3.4136549720287235e-07,5.415273700182244e-06,0.0013390368931251433,nan,0,0,0.0003673253664341671,0.000407480292420227,-1.098524570465088,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.025090426003635345,806.8201190211656
LR_a0p1_q0,200000,pos,0,0,62,False,0.001,5,0.0009948186941416348,0.001,0.0009948197583467303,0.001000000000000003,2.1628814816431823e-16,7.599727700745198e-05,2.462294788035658e-05,2.3075605367835313e-05,-1.9526041186157528e-06,8.936268050457885e-06,0.00012931082830764054,nan,0,0,0.0009901262600382028,0.0009901279718727341,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.001,5,0.0009765849017455714,0.001,0.0009765987921540634,0.001000000000000004,2.1920251151420957e-16,0.00013946222243832964,4.467625170625118e-05,6.419098836833174e-05,2.4383833109931086e-05,2.089497851764932e-05,0.00020426595765398324,nan,0,0,0.0009497791331150362,0.0009497953611533124,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.001,5,0.0009987905477641613,0.001,0.0009987905804377884,0.0009999999999999976,1.4001021770012365e-16,3.479767385981537e-05,1.0421049827909167e-05,1.737845143343128e-05,1.4473520166258247e-06,3.957411007171618e-06,5.440361020309963e-05,nan,0,0,0.0009978968294979637,0.0009978968990458446,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.001,5,0.0009999987367912682,0.0009999999999999998,0.0009999987367912784,0.0010000000000000005,1.8625720531203204e-16,1.0420013746504496e-06,3.3288662236603696e-07,4.14163039337917e-07,-9.497687296008972e-08,1.3537330140200865e-07,1.6664392049451742e-06,nan,0,0,0.0009999977603153706,0.000999997760315421,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.001,5,0.0009972937490105847,0.001,0.0009972941582680136,0.0009999999999999994,9.437159918155727e-17,5.070014568372204e-05,1.5803961324788095e-05,1.1580674538621583e-05,-3.184620235852087e-07,-7.17442340175678e-07,0.00021298592614971942,nan,0,0,0.0009588143680421066,0.0009588757771296373,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.001,5,0.0009973714854727216,0.0010000000000000002,0.0009973716587811851,0.0009999999999999976,3.356050033753945e-17,5.4794358071675295e-05,1.7474706046584566e-05,2.588264228889587e-05,6.112828612264698e-06,6.436920826830006e-06,9.764264865279723e-05,nan,0,0,0.000995241111185286,0.0009952414203661904,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.001,5,0.0009976780478821246,0.001,0.0009976780802447096,0.0010000000000000005,1.4729197989931244e-16,4.431242851200477e-05,1.4020004016293597e-05,1.30056746612563e-05,1.2529735216038063e-06,-6.846448011299522e-06,6.287734074473332e-05,nan,0,0,0.0009948750891199676,0.0009948751840735926,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
LR_a0p1_q0,200000,pos,0,7,49,True,0.001,5,0.0009588962574445663,0.0009999999999999998,0.0009589646273761525,0.0009999999999999996,1.0250742234691795e-16,0.00017283265016539983,5.231085334315703e-05,8.705445363337981e-05,-3.544543541800227e-05,-2.338436693649637e-05,0.00023079676514820694,nan,0,0,0.0009130211432798924,0.0009131511058358905,0.5377517342567444,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.033859599390416995,1480.2762150850003
LR_a0p1_q0,200000,pos,0,8,62,False,0.001,5,0.0009998968767624314,0.001,0.0009998968769634378,0.001000000000000001,1.7629103129880235e-16,1.1681493664193663e-05,3.506769748347089e-06,4.668516953224511e-06,2.3240995794537866e-09,1.2732912261781415e-06,2.9382385293222624e-05,nan,0,0,0.000999760382604904,0.0009997603845871652,-0.2582041621208191,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,7.679009812608762e-05,1022.9057309516882
LR_a0p1_q0,200000,pos,0,9,62,False,0.001,5,0.0009976612740023394,0.001,0.0009976613457186039,0.0010000000000000033,1.182216513628111e-16,4.8428007475188686e-05,1.543231192011085e-05,1.4271764660364812e-05,-6.219664703266403e-07,6.959783987681156e-06,0.0013151623397804325,nan,0,0,0.0003673253664341671,0.000407480292420227,-1.098524570465088,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.025090426003635345,806.8201190211656
LR_a0p1_q0,200000,pos,0,0,62,False,0.001,10,0.000991853299097251,0.001,0.0009918543539247625,0.001000000000000003,3.7151430547934705e-16,0.0005138549925383198,0.0001475933030694347,4.16638175097858e-05,-2.7047304864691313e-06,1.3852310551204505e-05,0.00022769388071610676,nan,0,1,0.0009901262600382028,0.0009901279718727341,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.001,10,0.0009757150731923046,0.001,0.0009757318670575192,0.001000000000000004,2.6704338934775075e-16,0.00014453303976590562,4.5298952771773395e-05,6.0763530754980534e-05,2.5074532650437575e-05,2.1270937224371345e-05,0.0001999530155467869,nan,0,0,0.0009497791331150362,0.0009497953611533124,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.001,10,0.0009985864207255916,0.001,0.0009985864468479147,0.0009999999999999976,1.3755019098013931e-16,3.825255402896225e-05,1.1662154193957908e-05,1.980500585984156e-05,3.2517968861361934e-06,4.68539598169615e-06,7.54480108556412e-05,nan,0,0,0.0009978968294979637,0.0009978968990458446,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.001,10,0.000999998456795867,0.0009999999999999998,0.0009999984567958917,0.0010000000000000005,8.25353981596756e-17,1.1715620248929758e-06,3.7011083711870414e-07,4.921898086882538e-07,-4.636921098130631e-08,1.6435476962728401e-07,1.2655425664555183e-06,nan,0,0,0.0009999977603153706,0.000999997760315421,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.001,10,0.0009955906612601614,0.001,0.0009955917728976795,0.0009999999999999994,1.4842968006016483e-16,5.932835351371944e-05,1.822965495799882e-05,1.549180080979959e-05,-3.763782076338096e-06,-2.6989356221862604e-06,0.00013328321190411523,nan,0,0,0.0009588143680421066,0.0009588757771296373,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.001,10,0.0009974927797125202,0.0010000000000000002,0.0009974928966700433,0.0009999999999999976,1.0005047331039198e-16,5.04150678837866e-05,1.6223009653238417e-05,2.2586831812526997e-05,5.7469548803701365e-06,6.229317462885797e-06,8.058373548064873e-05,nan,0,0,0.000995241111185286,0.0009952414203661904,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.001,10,0.0009932693351042397,0.001,0.0009932701079749696,0.0010000000000000005,2.490092647894719e-16,0.0004915901746943551,0.0001477575395368319,4.038751763373343e-05,3.2789587276482735e-06,-2.0041505424450712e-05,0.00036978462692247423,nan,0,1,0.0009948750891199676,0.0009948751840735926,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
LR_a0p1_q0,200000,pos,0,7,49,True,0.001,10,0.0009529777419386034,0.0009999999999999998,0.0009530399162158185,0.0009999999999999996,5.368011769510933e-17,0.00019390821042340728,5.995085452734562e-05,9.478268264348123e-05,-3.8508002701553856e-05,-2.7044723643843138e-05,0.000160856941691262,nan,0,0,0.0009130211432798924,0.0009131511058358905,0.5377517342567444,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.033859599390416995,1480.2762150850003
LR_a0p1_q0,200000,pos,0,8,62,False,0.001,10,0.0009998793760233678,0.001,0.0009998793761494458,0.001000000000000001,1.1702666865810997e-16,1.195943267750726e-05,3.5411195743886474e-06,4.772073068940472e-06,6.634070759403699e-08,1.4663157679173366e-06,2.59276550057067e-05,nan,0,0,0.000999760382604904,0.0009997603845871652,-0.2582041621208191,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,7.679009812608762e-05,1022.9057309516882
LR_a0p1_q0,200000,pos,0,9,62,False,0.001,10,0.0009037047480534428,0.001,0.0009044534638631865,0.0010000000000000033,5.6604600290159e-17,0.0002434958272972422,8.335803780204076e-05,0.0001074309701439715,1.2231821836072854e-05,2.8089537314063273e-05,0.0010104793279208605,nan,0,0,0.0003673253664341671,0.000407480292420227,-1.098524570465088,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.025090426003635345,806.8201190211656
LR_a0p1_q0,200000,pos,0,0,62,False,0.001,20,0.0009915579851139864,0.001,0.000991560438443686,0.001000000000000003,3.651303365670925e-16,0.0005108518050806838,0.0001465368466677555,5.3465128775458515e-05,-3.548527058416795e-06,1.4518050816536565e-05,0.00022343750750059845,nan,0,1,0.0009901262600382028,0.0009901279718727341,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.001,20,0.0009735304390752917,0.001,0.0009735428458269132,0.001000000000000004,2.8852939491108476e-16,0.00014767198370714454,4.645843995987763e-05,6.465558024589048e-05,2.915466884340079e-05,2.2858615267407068e-05,0.00016295083577527327,nan,0,0,0.0009497791331150362,0.0009497953611533124,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.001,20,0.0009987437294024432,0.001,0.0009987437445001333,0.0009999999999999976,1.3704921405196294e-16,3.340447437906552e-05,1.0191371795034165e-05,1.7506181658787464e-05,2.374297941434844e-06,4.1951654660143944e-06,4.1901751307228234e-05,nan,0,0,0.0009978968294979637,0.0009978968990458446,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.001,20,0.0009999983385934079,0.0009999999999999998,0.0009999983385934339,0.0010000000000000005,1.7313421063278531e-16,1.180361940688175e-06,3.7758288548437866e-07,5.273490559081991e-07,-5.946081359231581e-08,1.7885003589235282e-07,1.02373878245229e-06,nan,0,0,0.0009999977603153706,0.000999997760315421,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.001,20,0.0009939594791367184,0.001,0.0009939611955873627,0.0009999999999999994,1.427668897037718e-16,7.452912175630174e-05,2.3101392219261143e-05,1.9673069995156247e-05,-7.120096603419057e-07,-4.167207922151084e-06,0.00015524730450557154,nan,0,0,0.0009588143680421066,0.0009588757771296373,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.001,20,0.0009972214093573336,0.0010000000000000002,0.0009972214884668392,0.0009999999999999976,1.444234347985455e-16,5.2056541298643953e-05,1.6666006699293754e-05,2.174917033039729e-05,7.462802955382486e-06,6.792425649632117e-06,5.346546648734971e-05,nan,0,0,0.000995241111185286,0.0009952414203661904,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.001,20,0.0009919180274517933,0.001,0.000991921355564735,0.0010000000000000005,4.811813622946747e-16,0.00047878616880997867,0.0001425621838465441,6.061790013727201e-05,3.2450040456932783e-06,-2.5163500759428636e-05,0.00032791610976648484,nan,0,1,0.0009948750891199676,0.0009948751840735926,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
LR_a0p1_q0,200000,pos,0,7,49,True,0.001,20,0.0009479233734638009,0.0009999999999999998,0.0009480188666483406,0.0009999999999999996,2.325056294399647e-16,0.00020622374595139265,6.329947332793355e-05,0.00010390372011243298,-3.5658252676484814e-05,-2.9795739483473582e-05,0.00021461219423411838,nan,0,0,0.0009130211432798924,0.0009131511058358905,0.5377517342567444,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.033859599390416995,1480.2762150850003
LR_a0p1_q0,200000,pos,0,8,62,False,0.001,20,0.0009998840823297272,0.001,0.0009998840827235976,0.001000000000000001,2.0230005911978702e-16,1.0005286796966055e-05,2.696462197084713e-06,4.346507125731971e-06,5.579865597349354e-08,1.3638721926279018e-06,1.9575433058508478e-05,nan,0,0,0.000999760382604904,0.0009997603845871652,-0.2582041621208191,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,7.679009812608762e-05,1022.9057309516882
LR_a0p1_q0,200000,pos,0,9,62,False,0.001,20,0.0008163808500553564,0.001,0.000818131805290149,0.0010000000000000033,1.0647861790026138e-16,0.0002729502630498424,0.00010025413774064892,0.00011020047999760577,1.7193368117229824e-05,1.9360323699507687e-05,0.0007656020364956531,nan,0,0,0.0003673253664341671,0.000407480292420227,-1.098524570465088,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.025090426003635345,806.8201190211656
LR_a0p1_q0,200000,pos,0,0,62,False,0.001,50,0.0009895801413150546,0.001,0.0009895821412775584,0.001000000000000003,5.543713024195007e-16,0.0005020749359530181,0.00014357490637891595,6.309200134896511e-05,-4.948283935268805e-06,1.766525144569764e-05,0.00016500456097968806,nan,0,1,0.0009901262600382028,0.0009901279718727341,-1.973811149597168,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.0038098217266334337,1606.60387275728
LR_a0p1_q0,200000,pos,0,1,22,True,0.001,50,0.0009721782768265596,0.001,0.0009721852400536311,0.001000000000000004,6.605728486769706e-16,0.0001373904791663494,4.513522920445072e-05,6.77965082665978e-05,3.415884792778989e-05,2.4990011390446654e-05,0.00012247995852934166,nan,0,0,0.0009497791331150362,0.0009497953611533124,-0.36890166997909546,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.015359169830201679,583.7888719830677
LR_a0p1_q0,200000,pos,0,2,32,True,0.001,50,0.0009986058074488546,0.001,0.0009986058361417937,0.0009999999999999976,1.9737003536649147e-16,3.082395264034676e-05,1.0111962197466279e-05,1.6906497065045195e-05,2.948750412332113e-06,5.002298067824373e-06,1.6694464478813548e-05,nan,0,0,0.0009978968294979637,0.0009978968990458446,-0.09499046206474304,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.000897636766421136,909.4244774080943
LR_a0p1_q0,200000,pos,0,3,62,False,0.001,50,0.0009999983512481718,0.0009999999999999998,0.0009999983512482015,0.0010000000000000005,3.503312891042159e-16,1.0451075207670634e-06,3.356530778033297e-07,4.844686655489658e-07,-1.1541960394378936e-08,1.719955047274624e-07,6.911923371312308e-07,nan,0,0,0.0009999977603153706,0.000999997760315421,-0.030498094856739044,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,8.238233093449245e-07,566.8296853687732
LR_a0p1_q0,200000,pos,0,4,62,False,0.001,50,0.0009923080786544396,0.001,0.0009923107109852405,0.0009999999999999994,3.0770730933676866e-16,7.481181477582819e-05,2.1969125655533402e-05,2.2406677636679234e-05,-2.4950363226583505e-06,-1.0715226594626426e-06,0.00014707749439273982,nan,0,2,0.0009588143680421066,0.0009588757771296373,0.15365590155124664,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0005619291424874417,772.7905975078579
LR_a0p1_q0,200000,pos,0,5,39,True,0.001,50,0.0009966047398279432,0.0010000000000000002,0.0009966048662451378,0.0009999999999999976,3.236670480849515e-16,5.1162582096480544e-05,1.6259703414604553e-05,2.508051992364095e-05,9.900384497329995e-06,8.199663321467598e-06,4.846154400081386e-05,nan,0,0,0.000995241111185286,0.0009952414203661904,-0.13411523401737213,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.0019027137192962626,753.6696801153792
LR_a0p1_q0,200000,pos,0,6,62,False,0.001,50,0.0009914680800483487,0.001,0.0009914769541922719,0.0010000000000000005,6.056481054909282e-16,0.0004431360861475814,0.0001283680964243756,8.35140713534534e-05,2.771237454401998e-06,-2.768668453556611e-05,0.0002512415166494549,nan,0,1,0.0009948750891199676,0.0009948751840735926,1.1005325317382812,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0017626072768968562,720.7598598724375
