arm,step,rank,seed,unit,ok,delta,t,zbar0,npos0,s_plus,s_minus,pair_mean,db_plus,db_minus,dwmu_plus,dwmu_minus,dyhat_plus,dyhat_minus,npos_A,npos_P,npos_M,dW_other_plus,dv_plus,v_u
LR_a0p1_q0,200000,0,0,42,True,0.2,1,0.07235603160342294,20,0.995761116365082,0.9957611163650834,-1.3877787807814457e-16,0.1999149905594339,-0.1999149905594339,-0.0007627672864173266,0.0007627672864173132,0.017488198368270844,0.01777155083916265,20,25,12,0.00418437979378187,0.0013104769146018624,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,1,0.016429006160958548,16,0.9928428485485807,0.9998927602029439,-0.0007049911654363229,0.19986396643573345,-0.1999979617293383,-0.001295396726017319,1.9409688749396996e-05,0.03794927421051792,0.03801693662224128,16,22,10,0.00282367319640174,0.0014306693419895245,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,1,0.0017021243259977836,16,0.9965277201033681,1.0034750824429979,-0.0006947362339629892,0.1999372811002722,-0.20006276952140284,-0.0006317370795983502,-0.0006322469671964834,0.017925143460372935,0.017287328871342947,17,24,8,0.0034764198424622537,0.0019044215050545157,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,1,-0.01702520317301746,16,0.998068909055096,0.9988294499378338,-7.605408827378313e-05,0.19995761016276822,-0.1999743049768123,-0.0003438283517488911,0.0002084149892453728,0.012825984626904856,0.014099855403679348,16,23,4,0.00241472802302204,0.0008768632301049976,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,1,-0.010941516596184336,15,0.9997094128556252,0.9997094128556246,5.551115123125783e-17,0.19999405273313142,-0.1999940527331313,-5.217016200634651e-05,5.217016200631351e-05,0.07794068266639846,0.06434395727429075,15,20,10,0.001308560648534473,0.0002620022062039464,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,1,-0.0018984421767352655,15,1.000434056644182,0.9999885755062057,4.454811379762946e-05,0.20000870486563774,-0.1999997708854713,7.810646319866653e-05,2.055784230252336e-06,0.012397367330610953,0.00962709725837674,15,28,4,0.0008939586722642163,0.00035709028183800054,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.2,1,0.00757580431847843,17,0.9983490681451364,0.9999805947107091,-0.0001631526565572805,0.19996847861761374,-0.19999962949316033,-0.00029866498858627813,3.5105510186140988e-06,0.013461717730539821,0.015197842836641561,17,22,10,0.002297149388567095,0.000546314688335614,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.2,1,0.016041921494569955,17,0.9991981598981793,0.9991981598981787,4.85722573273506e-17,0.1999855674041048,-0.1999855674041048,-0.00014593542446901962,0.00014593542446905006,0.1203944120441944,0.10374498354140411,17,20,12,0.00139173174364362,0.0006178811127442525,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.2,1,-0.05688950097787829,15,0.9947560097455272,0.9955684580779515,-8.12448332424276e-05,0.19990463318135993,-0.199919408306601,-0.0009534312322544581,0.000805716691010636,0.022956085199726944,0.017986066185246126,15,23,7,0.005214959202985039,0.0018897298997836386,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.2,1,-0.01524261618506656,14,0.9814594414670477,0.9814594414670488,-1.1102230246251565e-16,0.1996476058557864,-0.1996476058557864,-0.0033557175623766143,0.0033557175623768407,0.03795243489396072,0.03584075204744706,14,20,11,0.007268454959162133,0.0022118450872242275,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.2,2,0.07235603160342294,20,0.9944940632882399,0.9960242460725152,-0.00015301827842754967,0.19989090810884894,-0.1999199917770565,-0.0009920954512006952,0.0007151425625535102,0.019721716999894584,0.018758337949131988,20,25,12,0.00368386464134352,0.0010696286847647993,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,2,0.016429006160958548,16,0.9933964003011666,0.999904585696695,-0.0006508185395528408,0.1998744876072388,-0.1999981864925105,-0.0011952075470055236,1.7269353171537778e-05,0.038491044453743635,0.03824397658595514,16,22,10,0.0026680501632373008,0.0013378069818339145,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,2,0.0017021243259977836,16,0.9972880108819834,1.0035071855276845,-0.0006219174645701042,0.1999517316907335,-0.20006337969390842,-0.0004941295143367322,-0.0006380574116285015,0.016546852649551264,0.01840714403535061,17,24,8,0.0029475347125633338,0.0015090338205047478,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,2,-0.01702520317301746,16,0.9974930287553844,0.9978537993394551,-3.607705840706632e-05,0.19994611596525272,-0.19995483162325337,-0.00044751021417596194,0.00038407175536247313,0.013179179381976094,0.013044039986441044,16,23,4,0.003030281647212167,0.001119865808413337,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,2,-0.010941516596184336,15,0.9720451579971101,0.972046004146041,-8.461489309219417e-08,0.1994278655856629,-0.19942788290326835,-0.005018833986241176,0.00501868207406016,0.04905030455981448,0.04275822520423053,15,20,10,0.007694495768948337,0.002589949792943037,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,2,-0.0018984421767352655,15,0.9995255736679481,0.9988584500278398,6.671236401083191e-05,0.19999143763604627,-0.19997829097157901,-8.632290245646278e-05,0.0002066009660111057,0.006946222116980231,0.009371172855054068,15,28,4,0.0020615058478966703,0.001092593391519114,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.2,2,0.00757580431847843,17,0.9983833682412622,0.9999672679058403,-0.00015838996645781145,0.1999691335122677,-0.199999375043341,-0.00029245986401530886,5.92146217291395e-06,0.014368406702345704,0.014776852465769649,17,22,10,0.002206072496994561,0.0005373755317162793,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.2,2,0.016041921494569955,17,0.9989095070614814,0.9989095503007805,-4.323929894689549e-09,0.19998020509091258,-0.19998020589417054,-0.0001983036786164929,0.000198295834014129,0.11735979343203416,0.10114584670956592,17,20,12,0.0018063146784167735,0.0008740662659157411,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.2,2,-0.05688950097787829,15,0.9947172819382771,0.998546519791392,-0.00038292378531148974,0.1999038176742532,-0.199982118557039,-0.0009603612865979544,0.00027281459876050095,0.02305916108279401,0.019287132711211824,15,24,7,0.005237072140837373,0.0018952228790698419,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.2,2,-0.01524261618506656,14,0.9704160014312585,0.980392915814516,-0.000997691438325756,0.1994261332369972,-0.19962621702870836,-0.005342932950745224,0.003547633865805113,0.03807266024572444,0.04116089870540874,14,20,11,0.010329992376761521,0.0030197153153509668,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.2,5,0.07235603160342294,20,0.9924926123551044,0.9924142788800616,7.833347504301869e-06,0.1998471966209698,-0.1998436223514117,-0.0013486741499488318,0.0013607665753993608,0.01991928365289253,0.018609543189303062,20,25,12,0.005008345643590445,0.0015206982740421486,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,5,0.016429006160958548,16,0.9789244881290152,0.984991458519715,-0.0006066970390699727,0.1995840381911614,-0.19970374783450295,-0.0037991405653583026,0.0027054561305601237,0.03192842393821309,0.03542464685600159,16,22,10,0.007879571269356034,0.0031189205940045056,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,5,0.0017021243259977836,16,0.9947885967941233,1.0017550478344825,-0.0006966451040359284,0.19990140253831934,-0.20003002501059056,-0.0009436831794946844,-0.0003209845563059947,0.017475036797121684,0.020873487983463362,17,24,8,0.0040783134031506865,0.001885333759120154,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,5,-0.01702520317301746,16,0.9973819620144694,0.9978679288176946,-4.8596680322518515e-05,0.19994442876929308,-0.19995514653400454,-0.0004680363663992608,0.0003815607704656697,0.020603200480410398,0.013918694970449267,16,23,4,0.002438997351551446,0.000642919261448568,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,5,-0.010941516596184336,15,0.9398905485407344,0.9595378332093903,-0.0019647284668656007,0.19880202320828083,-0.1991883993227872,-0.010823913500133973,0.007280832680909086,0.04500514151208242,0.036125683101530255,14,19,10,0.013170050332939422,0.0049876294633826096,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,5,-0.0018984421767352655,15,0.9982645154559356,0.9981035211658745,1.609942900611394e-05,0.19996761195013,-0.19996409851621383,-0.00031470885894279387,0.0003433942830389353,0.009279765857630991,0.006617279597563282,15,28,4,0.0025419154891519174,0.0013742331569100634,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.2,5,0.00757580431847843,17,0.9968343255633939,0.9969214906849124,-8.716512151854539e-06,0.19993832158195335,-0.19993969640746145,-0.0005714564692744805,0.0005553982704788933,0.01057870057403586,0.010877971379129093,17,22,10,0.003096970559071969,0.0009956230448687434,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.2,5,0.016041921494569955,17,0.9989302410487041,0.998930264308593,-2.3259888876081547e-09,0.19998034662449576,-0.19998034708045612,-0.00019429841475498025,0.00019429421873751526,0.11755403332477876,0.10133670586072667,17,20,12,0.00175085608785924,0.0008576929646598482,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.2,5,-0.05688950097787829,15,0.9937421431751409,0.9947226988461924,-9.805556710515417e-05,0.1998835727932901,-0.19990588818457342,-0.001135144158261883,0.0009613484153350076,0.01962996394344054,0.014274434794127988,15,24,7,0.004752856027098157,0.0015982038626093879,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.2,5,-0.01524261618506656,14,0.9738137274019459,0.9820589972248539,-0.0008245269822907859,0.19949288668565568,-0.199658382271378,-0.0047301412052667986,0.0032465828264069373,0.04255148714927659,0.037631934581012244,14,20,11,0.007192637208879203,0.002324624791078587,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.2,10,0.07235603160342294,20,0.9955680309609801,0.9926538770764809,0.0002914153884499282,0.19990136866883676,-0.1998478211084327,-0.0007877624766407547,0.0013170456931364842,0.015520010920671574,0.012515547126959958,20,25,12,0.005562105522350007,0.0022426268425333597,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,10,0.016429006160958548,16,0.9691273863687059,0.9750047553704805,-0.0005877369001774622,0.1993983648428407,-0.1995141313684216,-0.005572887569099591,0.004513180294325447,0.024874884769932513,0.03080821107810198,16,22,10,0.010134158433230817,0.003683839122086849,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,10,0.0017021243259977836,16,0.9925351469461471,0.9988300897098793,-0.0006294942763732242,0.19985621033031864,-0.19997136592124823,-0.0013491809410891978,0.0002053479792725823,0.02010013341758738,0.012562516683778608,17,24,8,0.0046965379871424595,0.002322979985934968,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,10,-0.01702520317301746,16,0.9933805956192083,0.9974563301407607,-0.0004075734521552382,0.1998631160936488,-0.19995042838280241,-0.0011869969698073187,0.0004591623546503932,0.013807402741294036,0.007974950367890787,16,23,4,0.004514965315160576,0.0017345317722269882,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,10,-0.010941516596184336,15,0.9566384133587449,0.9286888016185041,0.0027949611740240854,0.19915466353238587,-0.19858775104269494,-0.007826980860636844,0.01284999071899397,0.03720367622348238,0.047685091059497656,14,19,10,0.010376575935796219,0.004202413727497048,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,10,-0.0018984421767352655,15,1.0000602349406693,0.9988020160627875,0.00012582188778818837,0.20000636321921844,-0.1999772925332759,5.683768915319326e-06,0.00021688932071836265,0.007027588360382963,0.005599932626207283,15,28,4,0.002210491656445642,0.001147133432493996,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.2,10,0.00757580431847843,17,0.9942571207800536,0.996170624683208,-0.00019135039031543954,0.19988983086112544,-0.19992582850335125,-0.00103840670511477,0.0006917035667096608,0.010633588837671841,0.009449225135293185,16,22,10,0.0036587062569574387,0.0013778218599598934,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.2,10,0.016041921494569955,17,0.8850131793679834,0.8826537329702252,0.00023594463977581748,0.1977640956333583,-0.1977172549706115,-0.020761459759761527,0.02118650837656647,0.07207595803065042,0.07884886411370848,17,20,12,0.020025620970129235,0.008626333671947496,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.2,10,-0.05688950097787829,15,0.9960636671117292,0.9919485027152487,0.00041151643964805473,0.19993916017889093,-0.1998533546082364,-0.0007264267565451115,0.0014636540651865662,0.017274562651362974,0.013665888000684393,15,23,7,0.005516017570468784,0.001979078376184677,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.2,10,-0.01524261618506656,14,0.9483173434946909,0.969037966910889,-0.0020720623416198014,0.19898945114164784,-0.19941112076832812,-0.009325982442709876,0.005603527386150237,0.03465832365573764,0.0330051613764238,14,19,11,0.012729788693188672,0.0038180197829170534,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.2,20,0.07235603160342294,20,0.9818042778527797,0.9914478644687883,-0.0009643586616008698,0.19962553315980155,-0.19982503827961476,-0.003264677589245683,0.0015354653858570123,0.01782538891783,0.010669232949785768,20,25,12,0.007655223585003809,0.0036273264137981756,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,20,0.016429006160958548,16,0.9557992919525765,0.9550420009368784,7.572910156979779e-05,0.19914363990985667,-0.19914685371680763,-0.007983781519341267,0.008138453529432044,0.02092067063623558,0.026312693792312193,16,22,10,0.011291971326910613,0.004605677596862971,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,20,0.0017021243259977836,16,0.9950999040357884,0.9952032922956416,-1.0338825985320432e-05,0.1999045073644344,-0.19989839966361894,-0.0008845265572765214,0.000857741204490744,0.01270725409622629,0.010503342560579547,17,24,8,0.004861391383512586,0.002523432909888901,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,20,-0.01702520317301746,16,0.9938904713308361,0.9962940379259431,-0.00024035665951070706,0.19987176180155408,-0.19992818411108465,-0.0010936675353868035,0.0006693765258959534,0.007827196508710636,0.006615102983912657,16,23,4,0.00459588083570269,0.0018045921975106767,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,20,-0.010941516596184336,15,0.9123843607054835,0.8979957068797642,0.00143886538257193,0.19829601600018493,-0.19796470947762673,-0.01581914385908839,0.018365568101673765,0.03475561511323455,0.039470893617819795,14,19,11,0.015047969947392204,0.00570988229382113,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,20,-0.0018984421767352655,15,0.998726016952031,0.9995851646816128,-8.591477295817607e-05,0.19998071071285764,-0.19999342085033228,-0.00023550732245139898,7.638791400978364e-05,0.00830692647979727,0.004655827613851464,15,28,4,0.002511511131534042,0.0012621757894255468,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.2,20,0.00757580431847843,17,0.9932537955330668,0.9945935196280149,-0.00013397240949480915,0.1998677822252601,-0.1998949852240732,-0.001217023118646893,0.0009762812984702119,0.008841380389736453,0.00835931328896571,16,22,10,0.0039988914529081624,0.0016337640543219512,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.2,20,0.016041921494569955,17,0.8651985181825985,0.8244044786918167,0.004079403949078193,0.19738161201980536,-0.196598106051539,-0.02434190838328549,0.031717210313175655,0.06942364176620411,0.06160099885741186,17,20,13,0.01938412729658491,0.008573151500754505,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.2,20,-0.05688950097787829,15,0.9936192076737423,0.9889090808255648,0.00047101268481775094,0.199891071634575,-0.19979365417780118,-0.0011672300998265095,0.002011838012688276,0.01592127635339735,0.012599381884979003,15,24,7,0.005605092483840875,0.0022030779703726268,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.2,20,-0.01524261618506656,14,0.9377191590058892,0.9620240538052135,-0.002430489479932442,0.198769513202267,-0.19925447964032167,-0.011225681401088934,0.006849668879279004,0.028120153194807408,0.03070523149726603,15,19,11,0.013347288853656918,0.003926933148223359,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.2,50,0.07235603160342294,20,0.9706183089593003,0.9851847709649029,-0.0014566462005602548,0.19940200033415717,-0.19969317326938876,-0.00527833854229716,0.002656219076408216,0.010126528784366732,0.008502500430510837,20,25,12,0.007923538171620531,0.00422055446956231,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,50,0.016429006160958548,16,0.9312692954939411,0.9215554821299277,0.0009713813364013515,0.19867277425542018,-0.1985212312605294,-0.01241891515663158,0.014210134834544128,0.023183583960204673,0.01808645225235397,16,22,10,0.011387557092158591,0.005575166083993913,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,50,0.0017021243259977836,16,0.9879173567774432,0.9918302952758954,-0.00039129384984522286,0.1997547722749159,-0.19983194957248687,-0.002171300919427259,0.0014658905173077661,0.005700396224010186,0.007164502921609053,16,24,8,0.006655144736506805,0.004037956596583534,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,50,-0.01702520317301746,16,0.9849590612188748,0.996659305945723,-0.0011700244726848275,0.19970032021766912,-0.19993213184451333,-0.0027085079738942432,0.0006002706553687915,0.005954097492545253,0.006240944174068541,16,23,4,0.004343761096412262,0.0021041158210109274,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,50,-0.010941516596184336,15,0.855914576786613,0.8507151407682789,0.0005199436018334114,0.19721867302800283,-0.19703909227331406,-0.02603575767068017,0.026896064119658274,0.05792913580052655,0.050648567488436116,14,19,12,0.017105728397642357,0.005879787955877488,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,50,-0.0018984421767352655,15,0.9944948905325547,1.0024521175096734,-0.000795722697711887,0.19989129092248717,-0.2000578728200052,-0.0009923128159763056,-0.00043255068192957723,0.004565277294953053,0.006446876071402274,16,28,4,0.003103424726092483,0.0016669676348410624,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.2,50,0.00757580431847843,17,0.9877313400805215,0.9882659890522629,-5.34648971741436e-05,0.19976205507303543,-0.19977111915560838,-0.002215787056931039,0.0021179213451558757,0.007362967428739234,0.0076357849784995544,17,22,10,0.00499292895032783,0.0022295361042569345,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.2,50,0.016041921494569955,17,0.7282899397167022,0.6194513668666625,0.010883857285003982,0.19456439345471516,-0.19243636255733468,-0.04890640551137454,0.06854608918400228,0.0427447100704817,0.033052446780341395,16,19,14,0.027303654499203106,0.012354038086309393,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.2,50,-0.05688950097787829,15,0.9830074173611633,0.9612645799200155,0.0021742837441147828,0.19968354492115753,-0.199285320780778,-0.0030820614489248175,0.007032404796774937,0.010044212471160621,0.011953873078800307,15,23,7,0.0071637876628744025,0.0032964434162840615,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.2,50,-0.01524261618506656,14,0.8904319752013423,0.8873929843114431,0.0003038990889899229,0.1978441624927204,-0.19776008323452,-0.01975776745245181,0.020281486372231025,0.023442079814434802,0.02377102366321603,16,19,12,0.018127198464588604,0.005784629253185096,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.2,100,0.07235603160342294,20,0.9636031241713233,0.9825299707625248,-0.001892684659120153,0.19927098094044848,-0.19963835957392684,-0.006550356106183861,0.0031323654214218573,0.009949576469191585,0.008485939890999083,20,25,12,0.009272916357515641,0.0041701326466222184,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,100,0.016429006160958548,16,0.8982762470925612,0.9076127941153623,-0.000933654702280115,0.19803016463630901,-0.19827667563110843,-0.018374915217796804,0.01675411680803591,0.016229320390033403,0.012753733546250205,16,22,10,0.01381155887206033,0.0073522473988436735,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,100,0.0017021243259977836,16,0.987583838294835,0.986160974993166,0.00014228633016689918,0.1997516640256334,-0.19971426432608896,-0.002234896366666346,0.0024820693274556585,0.004883473967604249,0.006564885249806456,16,24,8,0.006375450972765511,0.004104196696729319,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,100,-0.01702520317301746,16,0.9714985036063889,1.0008541229800652,-0.002935561937367631,0.1994480520575613,-0.20001216045254058,-0.005148351336283565,-0.00015866414347252394,0.007876168264411175,0.004143011663853042,16,22,4,0.005892433041543022,0.002600359962085512,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,100,-0.010941516596184336,15,0.7224679600868247,0.7617894551729134,-0.003932149508608873,0.19463913122978738,-0.19531810091961654,-0.050145539212422534,0.042960209885033615,0.01587058474428946,0.01761884285262895,14,19,13,0.024512071361342293,0.00868603914826232,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,100,-0.0018984421767352655,15,0.9915996832029375,1.0016919189001563,-0.0010092235697218843,0.19983300551849031,-0.20004434905561289,-0.0015130688779028548,-0.00029403472441843494,0.0031580148250518686,0.003189302038157098,16,28,4,0.0037421401011747293,0.002150464517445122,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.2,100,0.00757580431847843,17,0.9842282088257571,0.983691395702039,5.368131237180884e-05,0.19969282315206305,-0.19968166469200146,-0.0028471813869116206,0.002943385551593657,0.0063233008613173625,0.0053374837681442674,17,22,10,0.005528993969047407,0.0024852166995587184,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.2,100,0.016041921494569955,17,0.5816661616361785,0.49319727233824967,0.008846888929792886,0.19169701632898473,-0.18991220266210923,-0.07536378400174897,0.09127274819445928,0.042683721347807915,0.019510895623805168,16,18,14,0.03356418135789938,0.013329917977701576,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.2,100,-0.05688950097787829,15,0.9761803759383143,0.9349265479577856,0.004125382798052871,0.1995390996357599,-0.19876895788460383,-0.004303024448097031,0.011783648293046914,0.008904640696615118,0.00885872366534755,15,23,7,0.007984680738210148,0.004501473312507869,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.2,100,-0.01524261618506656,14,0.8478852956790783,0.8566884432830829,-0.0008803147604004719,0.19703713741616813,-0.19717448483621292,-0.02746007828035282,0.02583679617959618,0.020297023875659247,0.018996594113124366,15,19,12,0.018618415454834798,0.007210003002106127,-0.4197583496570587
