act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,ref,0,0.001,3,1,0.9702416667,1,1,0.1599999964,0.1599999964,-0.6210947633,1.475260854,-3.766282082,0.3083333373,65.2243328,0.03999999911,0.03999999911,1.520516038,1.362769365,-2.083062172,0.8799999952,30.35382054,3.383577585,2.08487463,3.836388111,0,0.5944502481,3.382809791,3.785218896,4.194010361,5.867570159,0.004358252287,0.01822079625,0,0.85,nan,nan,nan,1.841181379,2.06736546,2.232528166,3.358831436,3.554236314,0.03241965296,0.07452634349,0,0.94,nan,nan,nan
R,ref,0,0.001,3,2,0.8936770833,0.9883333445,0.9883333445,0.3400000036,0.3400000036,-4.175711155,2.764799595,-7.947927475,0.02916666679,56.77564562,0,0,0.2678198218,1.848916888,-1.22634089,0.5508333445,63.08434857,4.726159573,3.234867334,8.18362999,0,0.5944502481,4.71710253,6.304826841,7.052126687,8.108353612,0.01606856347,-0.0207959339,0.78,0.85,nan,nan,nan,2.786573791,3.197549855,3.67864588,3.995898105,5.507210227,0.03594877164,-0.05335454457,1,1,nan,nan,nan
R,ref,0,0.001,3,3,0.2106125,0.25,0.25,0.6000000238,0.6000000238,-8.2733078,3.416022301,-11.21250534,0,33.36938991,0,0,-0.7679751515,0.6743539572,-1.829355478,0.04333333299,37.45001028,4.961489201,3.396802187,10.69654846,0,0.5944502481,4.955180969,6.726668168,7.922500661,8.498940682,0.02786475429,-0.08619751409,0.78,0.85,nan,nan,nan,2.921759498,3.362879951,3.827136969,4.421688564,5.85822855,0.03932576407,-0.7878218591,1,1,nan,nan,nan
R,ref,0,0.001,3,4,0.1336833333,0.1400000006,0.1400000006,0.8100000024,0.8100000024,-8.915790558,3.540525675,-15.15262699,0,15.17955629,0.01999999955,0.01999999955,-1.012292504,0.3373000622,-2.744974136,0.009999999776,15.80645791,4.961489201,3.376737833,11.52673054,0,0.5944502481,4.865441137,6.774642575,8.039287148,8.484359306,0.03391744132,-0.113083601,0.78,0.85,nan,nan,nan,2.914791285,3.368982773,3.850048275,4.413763588,5.776420713,0.03877843493,-1.018963516,1,1,nan,nan,nan
R,ref,0,0.001,3,5,0.1268895833,0.1316666603,0.1316666603,0.8999999762,0.8999999762,-8.961931229,3.576286554,-16.29259491,0,8.375482636,0.07999999821,0.07999999821,-0.9649866819,0.1874117404,-2.746174574,0.003333333414,8.07757172,5.087795258,3.382480145,11.46080685,0,0.5944502481,4.953804048,6.699529216,7.989994386,8.491263855,0.03586768921,-0.1230630577,0.78,0.85,nan,nan,nan,2.942865351,3.369987159,3.834370892,4.534393898,5.797227934,0.03942615913,-0.9608796537,1,1,nan,nan,nan
R,ref,0,0.001,3,6,0.1083541667,0.1183333322,0.1183333322,0.9399999976,0.9399999976,-9.052387238,3.597094774,-18.33763313,0,5.059200708,0.2099999934,0.2099999934,-0.9745681882,0.1076001748,-2.781317234,0.001666666707,4.608501542,5.064656258,3.41031456,11.81123447,0,0.5944502481,4.900932095,6.699529216,8.010310315,8.451128501,0.03657105819,-0.1321368143,0.78,0.85,nan,nan,nan,2.935458769,3.370095063,3.884921186,4.520948429,5.821827321,0.03909366317,-0.9702071249,1,1,nan,nan,nan
R,ref,0,0.001,3,7,0.1008104167,0.1091666669,0.1091666669,0.9599999785,0.9599999785,-9.177010536,3.597094774,-18.53390694,0,2.903316328,0.2300000042,0.2300000042,-1.055909514,0.10207849,-2.786319017,0.0008333333535,3.335190131,5.070957661,3.408374548,12.03906536,0,0.5944502481,4.845822014,6.699529216,8.026135852,8.451128501,0.03739488697,-0.1321368143,0.78,0.85,nan,nan,nan,2.91913957,3.38636739,3.90779942,4.565410912,5.819461954,0.0392611643,-1.036894321,1,1,nan,nan,nan
R,ref,0,0.001,3,8,0.1088416667,0.1141666695,0.1141666695,0.9599999785,0.9599999785,-9.177010536,3.597094774,-18.53390694,0,2.820416795,0.2399999946,0.2399999946,-0.8984827399,0.1178097054,-2.786130905,0.0008333333535,3.43582904,5.070957661,3.411129236,12.31546783,0,0.5944502481,4.845822014,6.699529216,8.035898596,8.451128501,0.03797411335,-0.1321368143,0.78,0.85,nan,nan,nan,2.926727553,3.384426866,3.908131247,4.554469776,5.806132936,0.03964688673,-0.8947367072,1,1,nan,nan,nan
R,ref,0,0.001,3,9,0.1066708333,0.1141666695,0.1141666695,0.9700000286,0.9700000286,-9.052387238,3.597094774,-18.53390694,0,2.790589817,0.2300000042,0.2300000042,-1.006205916,0.1064337268,-2.787060022,0.0008333333535,3.352414383,5.070957661,3.409147739,12.56516933,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03680081406,-0.1321368143,0.78,0.85,nan,nan,nan,2.925445735,3.388829448,3.93532865,4.592611344,5.83354519,0.03944220313,-0.9601091444,1,1,nan,nan,nan
R,ref,0,0.001,3,10,0.1084708333,0.1141666695,0.1141666695,0.9700000286,0.9700000286,-9.052387238,3.597094774,-18.53390694,0,2.768270038,0.2800000012,0.2800000012,-0.8456202149,0.09937044233,-2.78711319,0.0008333333535,3.449055036,5.070957661,3.414996624,12.8915329,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03793930092,-0.1321368143,0.78,0.85,nan,nan,nan,2.926715393,3.394742916,3.893373886,4.576956807,5.865811859,0.04086606603,-0.8345673382,1,1,nan,nan,nan
R,ref,0,0.001,3,11,0.103425,0.1099999994,0.1099999994,0.9800000191,0.9800000191,-9.177010536,3.597094774,-19.07332611,0,1.985073862,0.349999994,0.349999994,-0.9316425323,0.08886211365,-2.787927151,0.0008333333535,2.772257429,5.070957661,3.426924706,12.88261986,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03778822157,-0.1321368143,0.78,0.85,nan,nan,nan,2.925586107,3.403945258,3.892021902,4.614476674,5.86682201,0.04086549236,-0.9153591394,1,1,nan,nan,nan
R,ref,0,0.001,3,12,0.1089770833,0.1150000021,0.1150000021,0.9800000191,0.9800000191,-9.177010536,3.597094774,-18.73970795,0,1.823765745,0.3899999857,0.3899999857,-0.817004025,0.08389525861,-2.787691116,0.0008333333535,2.513956454,5.070957661,3.437073469,13.20511723,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.926697207,3.399368295,3.895770104,4.649683506,5.882954101,0.04182559194,-0.7815720737,1,1,nan,nan,nan
R,ref,0,0.001,3,13,0.1067854167,0.112499997,0.112499997,0.9800000191,0.9800000191,-9.414017677,3.597094774,-18.74695015,0,1.718162396,0.4199999869,0.4199999869,-0.9693018794,0.08055824041,-2.787616253,0.0008333333535,2.408195697,5.070957661,3.447089195,13.4731741,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.925445395,3.411845951,3.94143406,4.674076622,5.882954101,0.04139011069,-0.9383629262,1,1,nan,nan,nan
R,ref,0,0.001,3,14,0.1224520833,0.1225000024,0.1225000024,0.9900000095,0.9900000095,-9.507328987,3.637667418,-21.45473099,0,1,0.6800000072,0.6800000072,-0.9354172945,0.02354108915,-2.787264585,0,1.973002299,5.070957661,3.439808607,13.48759651,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.40803114,3.931169883,4.645390906,5.882954101,0.04107415782,-0.9051157832,1,1,nan,nan,nan
R,ref,0,0.001,3,15,0.1139604167,0.1141666695,0.1141666695,1,1,-9.507328987,3.637667418,-23.26869011,0,0,0.9599999785,0.9599999785,-0.9348573685,0,-2.787221193,0,1.000000629,5.070957661,3.439808607,13.48443794,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.410757427,3.923784875,4.639451607,5.882954101,0.04090837644,-0.9051157832,1,1,nan,nan,nan
R,ref,0,0.001,3,16,0.1060541667,0.1091666669,0.1091666669,1,1,-9.507328987,3.637667418,-23.26869011,0,0,0.9800000191,0.9800000191,-0.9348573685,0,-2.787221193,0,1,5.070957661,3.439808607,13.46217346,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.410757427,3.923784875,4.639451607,5.882954101,0.04090837644,-0.9051157832,1,1,nan,nan,nan
R,ref,0,0.001,3,17,0.1157104167,0.1158333346,0.1158333346,1,1,-9.507328987,3.637667418,-23.26869011,0,0,0.9800000191,0.9800000191,-0.9348573685,0,-2.787221193,0,1.000000156,5.070957661,3.439808607,13.45966911,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.410757427,3.923784875,4.639451607,5.882954101,0.04090837644,-0.9051157832,1,1,nan,nan,nan
R,ref,0,0.001,3,18,0.1138395833,0.1141666695,0.1141666695,1,1,-9.507328987,3.637667418,-23.26869011,0,0,0.9800000191,0.9800000191,-0.9348573685,0,-2.787221193,0,1.000000012,5.070957661,3.439808607,13.44992352,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.410757427,3.923784875,4.639451607,5.882954101,0.04090837644,-0.9051157832,1,1,nan,nan,nan
R,ref,0,0.001,3,19,0.1107083333,0.1108333319,0.1108333319,1,1,-9.507328987,3.637667418,-23.26869011,0,0,0.9800000191,0.9800000191,-0.9348573685,0,-2.787221193,0,1,5.070957661,3.439808607,13.44719028,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.410757427,3.923784875,4.639451607,5.882954101,0.04090837644,-0.9051157832,1,1,nan,nan,nan
R,ref,0,0.001,3,20,0.10461875,0.1099999994,0.1099999994,1,1,-9.507328987,3.637667418,-23.26869011,0,0,0.9900000095,0.9900000095,-0.9348573685,0,-2.787221193,0,1,5.070957661,3.439808607,13.44909382,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.410757427,3.923784875,4.639451607,5.882954101,0.04090837644,-0.9051157832,1,1,nan,nan,nan
R,ref,0,0.001,3,21,0.1091875,0.1099999994,0.1099999994,1,1,-9.507328987,3.637667418,-23.26869011,0,0,1,1,-0.9348573685,0,-2.787221193,0,0,5.070957661,3.439808607,13.44794941,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.410757427,3.923784875,4.639451607,5.882954101,0.04090837644,-0.9051157832,1,1,nan,nan,nan
R,ref,0,0.001,3,22,0.1165291667,0.1166666672,0.1166666672,1,1,-9.507328987,3.637667418,-23.26869011,0,0,1,1,-0.9348573685,0,-2.787221193,0,0,5.070957661,3.439808607,13.44794941,0,0.5944502481,4.845822014,6.699529216,7.967109968,8.451128501,0.03877403791,-0.1321368143,0.78,0.85,nan,nan,nan,2.924791106,3.410757427,3.923784875,4.639451607,5.882954101,0.04090837644,-0.9051157832,1,1,nan,nan,nan
