act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,shell,0.001,0.001,9,1,0.957175,0.9991666675,0.9991666675,0,0,-0.3268355727,0.8083773851,-2.249561071,0.7477965355,74.40573932,0,0,0.3831440508,0.6630601883,-0.1818697006,1.277422428,52.7925026,1.405152082,0.9244890213,1.719633579,0.7628430724,0.3831163049,2.844956636,0,1.200000048,0.9428024292,0.5389710069,3,0.02999999933,1.200000048,0.08715835994,0.3020448972,0.315116887,0.08715835994
SNA,shell,0.001,0.001,9,2,0.9637770833,1,1,0,0,-0.7289340496,1.015093207,-3.678925753,0.6863666773,65.67439148,0,0,0.3134994507,0.7297104597,-6.676103592,1.311348081,50.75634289,1.22780633,0.9218968153,1.86684382,0.6042260528,0.4067049026,3,0.02999999933,1.200000048,0.8357696533,0.1939360201,3,0.02999999933,1.200000048,0.06809521545,0.2665311681,0.3049921693,0.06809521545
SNA,shell,0.001,0.001,9,3,0.9669729167,1,1,0,0,-0.5369566083,1.123526335,-8.087926865,0.7334823012,63.51177541,0,0,-0.601449728,1.599035621,-6.714948177,0.829182148,58.7211537,1.360107899,1.020793557,1.988125563,0.5469911098,0.261985153,3,0.009999999776,1.200000048,0.3759394288,0.1824986935,3,0.05999999866,1.200000048,0.09509301261,0.3201025968,0.3695398779,0.09509301261
SNA,shell,0.001,0.001,9,4,0.96783125,0.9825000167,0.9825000167,0,0,-0.8435572386,1.291668773,-6.973471642,0.7141571641,67.57922415,0,0,-1.234287858,1.944071412,-6.605029583,0.6425442696,65.46736185,1.514378548,1.145533442,2.065257788,0.4854947329,0.2689364552,1.920777678,0,1.200000048,0.3099833131,0.1602503955,3,0.02999999933,1.200000048,0.1406856213,0.4014354889,0.4569025324,0.1406856213
SNA,shell,0.001,0.001,9,5,0.9671354167,1,1,0,0,-0.5551326275,1.333735228,-9.088687897,0.8100190163,59.89918829,0,0,-2.156490088,2.804676771,-10.87863159,0.6521120667,62.44786755,1.426107168,1.185775995,2.159500599,0.4594733417,0.24267371,3,0.009999999776,1.200000048,0.2190403789,0.1191876084,3,0.02999999933,1.200000048,0.1309249303,0.3860574285,0.443222397,0.1309249303
SNA,shell,0.001,0.001,9,6,0.96883125,0.8383333087,0.8383333087,0,0,-0.6859289408,1.326102734,-9.432126999,0.7732307315,62.73728744,0,0,-1.988561153,2.418357611,-6.352313519,0.6170110106,65.05127032,1.387367487,1.12970674,2.136130571,0.4739979506,0.2294667512,3,0.009999999776,1.200000048,0.228048265,0.1339923888,2.766424417,0,1.200000048,0.1220971254,0.3704302382,0.4290723759,0.1220971254
SNA,shell,0.001,0.001,9,7,0.96833125,1,1,0,0,-0.5085594654,1.344545364,-12.06929398,0.8221494555,61.98413286,0,0,-1.694466829,2.542020321,-7.696906567,0.6803823709,67.15206243,1.499690056,1.193965673,2.155833006,0.4556346834,0.1821603775,1.885995269,0,1.200000048,0.2428497225,0.1095795855,0.683560431,0,1.200000048,0.1422954383,0.4053453841,0.4672339496,0.1422954383
SNA,shell,0.001,0.001,9,8,0.96763125,1,1,0,0,-0.6417560577,1.420760155,-15.57591152,0.7665552497,59.782346,0,0,-2.513735056,2.795502424,-8.502288818,0.6269439459,64.31462214,1.57220757,1.20986867,2.208250284,0.4343500435,0.1443799734,2.595266581,0,1.200000048,0.2197216153,0.1246971264,1.253325701,0,1.200000048,0.1612117624,0.4367669294,0.4988785777,0.1612117624
SNA,shell,0.001,0.001,9,9,0.9669479167,1,1,0,0,-0.5912094712,1.296906948,-11.16517353,0.8417238593,61.024933,0,0,-1.875845909,2.523325205,-8.840732574,0.6693441272,63.0697861,1.367378235,1.141517758,2.142167091,0.4752922058,0.1875361651,3,0.009999999776,1.200000048,0.2436725497,0.104689151,3,0.009999999776,1.200000048,0.1236624598,0.373175381,0.4353979036,0.1236624598
SNA,shell,0.001,0.001,9,10,0.96689375,1,1,0,0,-0.7982519269,1.350948572,-10.1432333,0.7312346101,64.98285138,0,0,-1.69895339,2.446871042,-6.069666386,0.644438982,65.61656388,1.528389335,1.110576034,2.15672636,0.4557653368,0.2084525377,1.819920182,0,1.200000048,0.2572328746,0.1492489129,1.835081339,0,1.200000048,0.1524709894,0.4215241011,0.4842562069,0.1524709894
