arm,iv,seed,task,step,CE_before,CE_after,CE_improvement,acc_before,acc_after,logit_change_rms,credit_D_only,credit_N_only,credit_both,credit_rest,credit_downstream
SNA,l2,2,21,20,3.9184132257314275,1.092079541729421,2.8263336840020066,0.111328125,0.6171875,2.3407855241014137,0.3533844936263781,0.530016075019774,0.12442801990849459,1.473564396829068,0.3449406986182921
SNA,l2,2,21,300,3.9184132257314275,0.2834836413766806,3.634929584354747,0.111328125,0.90234375,4.299964168273825,0.694972661981565,0.6163520470392249,0.27818757711713626,1.7851078892052192,0.26030940901160177
SNA,l2,2,21,625,3.9184132257314275,0.24886792945945915,3.669545296271968,0.111328125,0.91796875,4.632833256426712,0.7634093651596605,0.6037564004046819,0.29059518430918746,1.7834936280967726,0.22829071830166558
SNA,l2,2,22,20,3.569979044571428,1.02135075217644,2.548628292394988,0.087890625,0.65234375,2.4541435256875137,0.5384625105148657,0.563068928023403,0.13970221049105547,1.0406656223640887,0.266729021001575
SNA,l2,2,22,300,3.569979044571428,0.3448035729799104,3.2251754715915175,0.087890625,0.904296875,4.491901365623885,0.8173034162201569,0.6070069188335744,0.14626686591854782,1.364292692510068,0.2903055781091705
SNA,l2,2,22,625,3.569979044571428,0.25378823887237223,3.3161908056990557,0.087890625,0.91796875,4.597762174565358,0.9469747646087741,0.6255328155229937,0.18463475544473043,1.3374822652633094,0.22156620485924838
SNA,l2,2,23,20,3.069584484187803,1.110276422737084,1.959308061450719,0.126953125,0.623046875,2.491402740891273,0.2693697338275955,0.35233244633320676,0.011720058337342337,1.1498435014532278,0.17604232149934662
SNA,l2,2,23,300,3.069584484187803,0.2555188010910087,2.8140656830967945,0.126953125,0.921875,4.332019682647913,0.6243425168806642,0.6237287950259298,0.016449924802526234,1.3568745920630694,0.19266985432460446
SNA,l2,2,23,625,3.069584484187803,0.25637960943113897,2.8132048747566643,0.126953125,0.927734375,4.640369789293524,0.6552108361543567,0.6009069328516007,0.01900808851350279,1.3349483470842582,0.20313067015294511
SNA,l2,2,24,20,3.081869329170646,0.9594875338035365,2.12238179536711,0.095703125,0.662109375,2.3386905874314463,0.3558670155551007,0.450684528855884,0.08364128793667339,1.042739877662579,0.18944908535687272
SNA,l2,2,24,300,3.081869329170646,0.2859986018999268,2.795870727270719,0.095703125,0.90625,4.105160220766133,0.6236398781948578,0.5801916358092798,0.11286177633937806,1.3165654461434095,0.16261199078379446
SNA,l2,2,24,625,3.081869329170646,0.23528555927239073,2.8465837698982552,0.095703125,0.92578125,3.937395567808501,0.6323936809684595,0.5946542496297954,0.131257122072905,1.3582340585868762,0.13004465864021908
SNA,l2,2,25,20,2.99239959263599,1.0153505123300466,1.9770490803059433,0.126953125,0.662109375,2.5648061316786355,0.26965169611905193,0.26307151413098856,0.09265468735962529,1.1375969793740528,0.21407420332222485
SNA,l2,2,25,300,2.99239959263599,0.2943832009930265,2.6980163916429634,0.126953125,0.9140625,4.363829098609553,0.5296702171011423,0.3925861272066015,0.1751206070388912,1.4121743248786862,0.1884651154176423
SNA,l2,2,25,625,2.99239959263599,0.24956888578944436,2.7428307068465454,0.126953125,0.90625,4.109017362802645,0.5531276187070625,0.39531924943480296,0.15882883035556628,1.511602365722028,0.12395264262708573
SNA,l2,2,26,20,3.4262678823818176,0.9851411004564801,2.4411267819253375,0.078125,0.6640625,2.440419982917009,0.3822543315616595,0.39744245449686977,0.09685485304472458,1.3121861886398638,0.25238895418222007
SNA,l2,2,26,300,3.4262678823818176,0.2509877698142505,3.175280112567567,0.078125,0.931640625,4.174611478744284,0.8084744320031364,0.5965747967640589,0.10953879602511744,1.481503335895496,0.1791887518797581
SNA,l2,2,26,625,3.4262678823818176,0.21244583206690754,3.21382205031491,0.078125,0.935546875,4.526686015215255,0.9313758353110952,0.6053492524643355,0.12591498537318258,1.4157067284169693,0.13547524874932754
SNA,l2,2,27,20,4.30429671142793,0.9971003030368829,3.307196408391047,0.142578125,0.654296875,2.9410287281089014,0.5715495190400869,0.587908430850109,0.11127456280089332,1.6081652983756463,0.42829859732431147
