arm,iv,seed,task,step,n_D,recovery,leftover,returned_fraction,D_only_n,D_only_star_sum,D_only_star_negative_sum,D_only_star_mean,D_only_row_sum,D_only_bias_sum,D_only_gate_before,D_only_near_abs_zmax,N_only_n,N_only_star_sum,N_only_star_negative_sum,N_only_star_mean,N_only_row_sum,N_only_bias_sum,N_only_gate_before,N_only_near_abs_zmax,both_n,both_star_sum,both_star_negative_sum,both_star_mean,both_row_sum,both_bias_sum,both_gate_before,both_near_abs_zmax,rest_n,rest_star_sum,rest_star_negative_sum,rest_star_mean,rest_row_sum,rest_bias_sum,rest_gate_before,rest_near_abs_zmax,star_all_mean
LR,l2,1,21,20,25,-1.095182180404663,2.2662017345428467,0.0,20,-4.417891502380371,-4.752436637878418,-0.22089457511901855,-4.2986931800842285,-0.1191980242729187,0.5113281011581421,2.2697410583496094,20,-2.867933750152588,-3.7852494716644287,-0.14339669048786163,-2.8413403034210205,-0.026593301445245743,0.4738866686820984,0.22250589728355408,5,0.11557064950466156,-0.4046975076198578,0.023114129900932312,0.12290750443935394,-0.0073368363082408905,0.6125780940055847,0.2145298421382904,55,0.08696788549423218,-4.338164806365967,0.0015812342753633857,0.04064851999282837,0.04631921648979187,0.2807670533657074,1.0709645748138428,-0.07083287090063095
LR,l2,1,21,300,25,-0.14018487930297852,1.681707501411438,0.08,20,-1.3670979738235474,-2.822685956954956,-0.06835489720106125,-1.3123960494995117,-0.05470174923539162,0.5113281011581421,2.2697410583496094,20,-1.9688295125961304,-3.336988687515259,-0.0984414741396904,-1.9771852493286133,0.008355725556612015,0.4738866686820984,0.22250589728355408,5,0.09051358699798584,-0.562684178352356,0.01810271665453911,0.06185448169708252,0.028658999130129814,0.6125780940055847,0.2145298421382904,55,1.001058578491211,-4.093771457672119,0.018201064318418503,0.842962920665741,0.1580961048603058,0.2807670533657074,1.0709645748138428,-0.022443557158112526
LR,l2,1,21,625,25,-0.09946723282337189,1.4477216005325317,0.16,20,-1.4143887758255005,-2.570256471633911,-0.07071943581104279,-1.31094229221344,-0.10344632714986801,0.5113281011581421,2.2697410583496094,20,-1.9788856506347656,-2.7844738960266113,-0.0989442840218544,-1.9979441165924072,0.019058488309383392,0.4738866686820984,0.22250589728355408,5,0.015044748783111572,-0.4974123239517212,0.003008949803188443,-0.010149747133255005,0.025194503366947174,0.6125780940055847,0.2145298421382904,55,4.446916580200195,-2.60754656791687,0.08085303008556366,4.35326623916626,0.0936504453420639,0.2807670533657074,1.0709645748138428,0.010686869733035564
LR,l2,1,22,20,25,-0.012894561514258385,1.368489384651184,0.2,22,-0.2992699146270752,-2.408679485321045,-0.013603177852928638,-0.2669747471809387,-0.03229526802897453,0.3713423013687134,2.8199570178985596,22,-0.7869540452957153,-3.222895860671997,-0.03577063977718353,-0.7637286186218262,-0.02322549745440483,0.47313565015792847,0.20760533213615417,3,0.8347212076187134,-0.021552130579948425,0.2782404124736786,0.8229414224624634,0.011779838241636753,0.4931640625,0.1950155347585678,53,-1.2840243577957153,-4.6764936447143555,-0.024226874113082886,-1.3004595041275024,0.01643545925617218,0.30397260189056396,1.1402990818023682,-0.015355268493294716
LR,l2,1,22,300,25,0.4933193027973175,0.9017854332923889,0.12,22,1.50983464717865,-1.148745059967041,0.06862884759902954,1.4690485000610352,0.040785856544971466,0.3713423013687134,2.8199570178985596,22,-2.484323263168335,-4.113442420959473,-0.11292378604412079,-2.522148847579956,0.037825196981430054,0.47313565015792847,0.20760533213615417,3,0.30443263053894043,0.0,0.10147754102945328,0.28877732157707214,0.015655312687158585,0.4931640625,0.1950155347585678,53,-0.31194567680358887,-4.164975166320801,-0.005885767284780741,-0.37236353754997253,0.06041776388883591,0.30397260189056396,1.1402990818023682,-0.009820017963647842
LR,l2,1,22,625,25,0.4754144847393036,0.9478374719619751,0.08,22,0.4157763719558716,-1.660365343093872,0.01889892667531967,0.3950674533843994,0.020708780735731125,0.3713423013687134,2.8199570178985596,22,-1.4071979522705078,-3.2445781230926514,-0.06396353989839554,-1.5033735036849976,0.09617561101913452,0.47313565015792847,0.20760533213615417,3,0.4669692814350128,0.0,0.15565642714500427,0.43882864713668823,0.028140630573034286,0.4931640625,0.1950155347585678,53,1.6645255088806152,-3.430342197418213,0.03140614181756973,1.7221870422363281,-0.057661499828100204,0.30397260189056396,1.1402990818023682,0.011400729417800903
LR,l2,1,23,20,25,-0.1796385794878006,1.5232641696929932,0.04,18,0.3546174168586731,-0.9084030389785767,0.019700966775417328,0.3497786521911621,0.004838752560317516,0.31464844942092896,2.4774699211120605,18,-2.4238858222961426,-2.8811473846435547,-0.13466031849384308,-2.379443407058716,-0.04444202408194542,0.40507808327674866,0.20102256536483765,7,-1.4903693199157715,-1.5963265895843506,-0.21290990710258484,-1.4635674953460693,-0.02680177241563797,0.5070591568946838,0.19524866342544556,57,-3.9077694416046143,-6.233329772949219,-0.06855735927820206,-3.7995312213897705,-0.10823821276426315,0.3767474889755249,1.402020812034607,-0.07467406988143921
LR,l2,1,23,300,25,0.10425464063882828,1.3381437063217163,0.08,18,1.1796026229858398,-0.734591007232666,0.06553348153829575,1.135098934173584,0.04450388252735138,0.31464844942092896,2.4774699211120605,18,-0.9255378246307373,-2.1477315425872803,-0.051418766379356384,-0.961463451385498,0.03592574596405029,0.40507808327674866,0.20102256536483765,7,-0.5815640687942505,-1.182478427886963,-0.08308058232069016,-0.5742448568344116,-0.007319235242903233,0.5070591568946838,0.19524866342544556,57,-2.141315460205078,-6.278047561645508,-0.03756693750619888,-2.1663317680358887,0.025016188621520996,0.3767474889755249,1.402020812034607,-0.02468814328312874
LR,l2,1,23,625,25,0.25018182396888733,1.158756971359253,0.0,18,2.8755404949188232,-0.46435409784317017,0.1597522497177124,2.820988655090332,0.054552193731069565,0.31464844942092896,2.4774699211120605,18,-0.5592572689056396,-1.8519947528839111,-0.03106984868645668,-0.6028043627738953,0.0435471273958683,0.40507808327674866,0.20102256536483765,7,-0.24875088036060333,-0.6594059467315674,-0.03553583845496178,-0.23396891355514526,-0.01478196494281292,0.5070591568946838,0.19524866342544556,57,1.647254228591919,-4.636112689971924,0.028899196535348892,1.5859849452972412,0.06126919761300087,0.3767474889755249,1.402020812034607,0.03714786469936371
LR,l2,1,24,20,25,-1.1799676418304443,2.8399405479431152,0.08,17,-3.56514835357666,-4.331577301025391,-0.2097146064043045,-3.474536657333374,-0.09061168879270554,0.6298253536224365,2.859339714050293,17,-0.03967580199241638,-1.295459270477295,-0.0023338706232607365,-0.04356980323791504,0.003893934190273285,0.45569851994514465,0.15989577770233154,8,-1.1415667533874512,-1.4885752201080322,-0.1426958441734314,-1.1236810684204102,-0.017885791137814522,0.5284667015075684,0.14145177602767944,58,-1.4069173336029053,-4.798688888549805,-0.024257196113467216,-1.385143518447876,-0.02177373319864273,0.2683560252189636,1.0223424434661865,-0.061533089727163315
LR,l2,1,24,300,25,-0.6491947174072266,2.6205902099609375,0.0,17,-2.83443546295166,-4.174321174621582,-0.16673149168491364,-2.7207834720611572,-0.11365217715501785,0.6298253536224365,2.859339714050293,17,0.8085358738899231,-1.0968713760375977,0.047560933977365494,0.6685749888420105,0.13996082544326782,0.45569851994514465,0.15989577770233154,8,-0.6158819198608398,-1.0210683345794678,-0.07698523998260498,-0.6421666145324707,0.026284687221050262,0.5284667015075684,0.14145177602767944,58,-1.1501150131225586,-5.068065643310547,-0.01982956938445568,-1.1693885326385498,0.019272923469543457,0.2683560252189636,1.0223424434661865,-0.03791896998882294
LR,l2,1,24,625,25,-0.43806976079940796,2.264331817626953,0.0,17,-2.680149555206299,-3.491830348968506,-0.15765585005283356,-2.5464847087860107,-0.13366468250751495,0.6298253536224365,2.859339714050293,17,0.45453977584838867,-1.9101439714431763,0.02673763409256935,0.3138081431388855,0.14073161780834198,0.45569851994514465,0.15989577770233154,8,-0.37501490116119385,-0.7925621271133423,-0.04687686264514923,-0.40192151069641113,0.026906678453087807,0.5284667015075684,0.14145177602767944,58,2.3867242336273193,-3.505326271057129,0.04115041717886925,2.3668010234832764,0.01992323249578476,0.2683560252189636,1.0223424434661865,-0.002139003248885274
LR,l2,1,25,20,25,-0.16684602200984955,1.5394152402877808,0.0,21,-2.1768672466278076,-2.6311397552490234,-0.10366034507751465,-2.1193599700927734,-0.05750738084316254,0.31051895022392273,2.3446645736694336,21,-3.91528058052063,-4.699740409851074,-0.18644192814826965,-3.887582302093506,-0.027698755264282227,0.4426897466182709,0.1705618053674698,4,-0.42205578088760376,-0.6734974384307861,-0.10551394522190094,-0.4138305187225342,-0.008225249126553535,0.5706542730331421,0.1273128092288971,54,-3.459500312805176,-6.45237922668457,-0.06406482309103012,-3.428293228149414,-0.031207118183374405,0.4886718988418579,1.44028639793396,-0.09973703324794769
LR,l2,1,25,300,25,0.5652194023132324,1.3152198791503906,0.0,21,-0.23745453357696533,-2.2765653133392334,-0.011307358741760254,-0.2274918556213379,-0.009962484240531921,0.31051895022392273,2.3446645736694336,21,-3.4653170108795166,-4.2918243408203125,-0.1650151014328003,-3.5077245235443115,0.042407214641571045,0.4426897466182709,0.1705618053674698,4,-0.36009764671325684,-0.8515769839286804,-0.09002441167831421,-0.35351240634918213,-0.006585285067558289,0.5706542730331421,0.1273128092288971,54,-3.1756680011749268,-6.372322082519531,-0.058808665722608566,-3.364370822906494,0.18870258331298828,0.4886718988418579,1.44028639793396,-0.07238537073135376
LR,l2,1,25,625,25,0.4690164625644684,1.1632634401321411,0.04,21,0.15148545801639557,-1.6933364868164062,0.00721359346061945,0.21955445408821106,-0.06806889176368713,0.31051895022392273,2.3446645736694336,21,-1.638027548789978,-2.4616591930389404,-0.07800131291151047,-1.691731572151184,0.05370406433939934,0.4426897466182709,0.1705618053674698,4,-0.09927183389663696,-0.4975796341896057,-0.02481795847415924,-0.08151626586914062,-0.0177555363625288,0.5706542730331421,0.1273128092288971,54,-0.738743782043457,-5.570382595062256,-0.013680440373718739,-0.8943610191345215,0.1556173413991928,0.4886718988418579,1.44028639793396,-0.02324557490646839
LR,l2,1,26,20,25,0.13337315618991852,1.2733198404312134,0.04,18,1.4114673137664795,-0.6321994662284851,0.07841484993696213,1.3698985576629639,0.04156852513551712,0.3363281488418579,2.632512092590332,18,-1.711860179901123,-2.124340772628784,-0.09510334581136703,-1.6920039653778076,-0.0198561679571867,0.3877929449081421,0.16539160907268524,7,-0.4895761013031006,-0.9390500783920288,-0.06993944197893143,-0.4805874228477478,-0.008988618850708008,0.5168526768684387,0.13542556762695312,57,-1.8260186910629272,-4.432283878326416,-0.03203541412949562,-1.7635180950164795,-0.0625007301568985,0.4152960181236267,1.2630269527435303,-0.026159875094890594
LR,l2,1,26,300,25,0.4952395260334015,1.1380709409713745,0.08,18,1.8243011236190796,-0.24922055006027222,0.10135006159543991,1.7837649583816528,0.04053588956594467,0.3363281488418579,2.632512092590332,18,-0.9195773005485535,-1.6291241645812988,-0.0510876290500164,-0.915916919708252,-0.003660183399915695,0.3877929449081421,0.16539160907268524,7,-0.7473429441452026,-1.2063307762145996,-0.10676328092813492,-0.7513275146484375,0.003984502516686916,0.5168526768684387,0.13542556762695312,57,3.8779807090759277,-2.470088005065918,0.06803474575281143,3.736212730407715,0.14176812767982483,0.4152960181236267,1.2630269527435303,0.04035361111164093
LR,l2,1,26,625,25,0.4995497465133667,1.0957502126693726,0.12,18,1.921005129814148,-0.2480267733335495,0.10672250390052795,1.9024708271026611,0.01853412203490734,0.3363281488418579,2.632512092590332,18,-1.2396084070205688,-1.6836402416229248,-0.06886713206768036,-1.221697211265564,-0.017911123111844063,0.3877929449081421,0.16539160907268524,7,-0.29450899362564087,-1.123429775238037,-0.04207271337509155,-0.2734621465206146,-0.021046828478574753,0.5168526768684387,0.13542556762695312,57,4.046541690826416,-3.2591207027435303,0.07099196314811707,3.9652299880981445,0.08131179213523865,0.4152960181236267,1.2630269527435303,0.0443342886865139
LR,l2,1,27,20,25,-0.16212627291679382,1.4635065793991089,0.08,17,-0.754326343536377,-1.65683114528656,-0.044372137635946274,-0.7752355337142944,0.020909201353788376,0.33627068996429443,3.1252331733703613,17,-0.6379693746566772,-1.4132144451141357,-0.03752760961651802,-0.6296618580818176,-0.008307562209665775,0.42550551891326904,0.13549011945724487,8,-0.9365402460098267,-1.2272920608520508,-0.11706753075122833,-0.9105778336524963,-0.025962378829717636,0.49990230798721313,0.1482226401567459,58,-4.938531398773193,-7.48675537109375,-0.08514709025621414,-4.838669776916504,-0.09986156225204468,0.39364561438560486,1.3286240100860596,-0.07267367094755173
LR,l2,1,27,300,25,0.18208731710910797,1.2670491933822632,0.12,17,-0.7338194847106934,-1.9966740608215332,-0.04316585138440132,-0.8119637966156006,0.07814431190490723,0.33627068996429443,3.1252331733703613,17,0.1089998185634613,-1.6658375263214111,0.006411754060536623,0.08995294570922852,0.019047105684876442,0.42550551891326904,0.13549011945724487,8,-0.5358547568321228,-1.0476069450378418,-0.06698184460401535,-0.5578272342681885,0.02197246626019478,0.49990230798721313,0.1482226401567459,58,-2.981959342956543,-7.111542701721191,-0.05141309276223183,-3.0297980308532715,0.04783855751156807,0.39364561438560486,1.3286240100860596,-0.041426338255405426
LR,l2,1,27,625,25,0.21639038622379303,1.1327849626541138,0.08,17,-0.5079848766326904,-1.72511887550354,-0.029881462454795837,-0.5988452434539795,0.09086015075445175,0.33627068996429443,3.1252331733703613,17,1.6700987815856934,-1.1380434036254883,0.09824110567569733,1.6199783086776733,0.05012056976556778,0.42550551891326904,0.13549011945724487,8,-0.5810601711273193,-1.217124581336975,-0.07263252139091492,-0.5918943881988525,0.010834189131855965,0.49990230798721313,0.1482226401567459,58,1.0500720739364624,-4.845272064208984,0.018104691058397293,0.9948784112930298,0.05519363656640053,0.39364561438560486,1.3286240100860596,0.01631125994026661
LR,l2,1,28,20,25,-0.44602617621421814,2.1396894454956055,0.0,21,-3.674025774002075,-4.235618591308594,-0.1749536097049713,-3.5964269638061523,-0.07759833335876465,0.4126395285129547,3.019564151763916,21,-2.417524814605713,-3.4073750972747803,-0.11512023210525513,-2.354140281677246,-0.0633845403790474,0.41054683923721313,0.18234066665172577,4,-0.0698232650756836,-0.14531570672988892,-0.0174558162689209,-0.07956232130527496,0.009739087894558907,0.510009765625,0.18240945041179657,54,-2.518549680709839,-4.901561737060547,-0.046639807522296906,-2.496319055557251,-0.022230491042137146,0.3957356810569763,1.2435659170150757,-0.08679923415184021
LR,l2,1,28,300,25,0.346896231174469,1.918747901916504,0.12,21,-1.9179433584213257,-3.891056537628174,-0.0913306325674057,-1.8933241367340088,-0.0246189646422863,0.4126395285129547,3.019564151763916,21,-1.95142662525177,-2.7454869747161865,-0.09292507916688919,-1.8834354877471924,-0.0679914578795433,0.41054683923721313,0.18234066665172577,4,0.2267146110534668,-0.3064955770969391,0.0566786527633667,0.19049832224845886,0.03621629253029823,0.510009765625,0.18240945041179657,54,0.29200541973114014,-4.132049083709717,0.005407507997006178,0.26683688163757324,0.02516883984208107,0.3957356810569763,1.2435659170150757,-0.03350650146603584
LR,l2,1,28,625,25,0.2879474461078644,1.665313720703125,0.16,21,-1.7916297912597656,-3.127880096435547,-0.08531570434570312,-1.7663798332214355,-0.025249801576137543,0.4126395285129547,3.019564151763916,21,-0.41182830929756165,-1.9522442817687988,-0.019610872492194176,-0.40355849266052246,-0.00826980546116829,0.41054683923721313,0.18234066665172577,4,-0.2896234393119812,-0.7350939512252808,-0.0724058598279953,-0.30885380506515503,0.019230308011174202,0.510009765625,0.18240945041179657,54,2.1642508506774902,-3.6650192737579346,0.04007871821522713,2.175379514694214,-0.011128457263112068,0.3957356810569763,1.2435659170150757,-0.0032883055973798037
LR,l2,1,29,20,25,-0.6748930811882019,2.02397084236145,0.0,19,-2.6165614128112793,-3.049234390258789,-0.13771376013755798,-2.556211471557617,-0.06034981086850166,0.4548931121826172,3.024650812149048,19,-3.8675942420959473,-4.2287750244140625,-0.2035575956106186,-3.7886266708374023,-0.0789676159620285,0.45646587014198303,0.18248194456100464,6,-0.7398278713226318,-1.3929829597473145,-0.12330464273691177,-0.7286442518234253,-0.011183656752109528,0.589550793170929,0.14746123552322388,56,-6.63892936706543,-8.990570068359375,-0.1185523122549057,-6.512859344482422,-0.1260698288679123,0.37343400716781616,1.2906516790390015,-0.13862913846969604
LR,l2,1,29,300,25,-0.09165746718645096,1.6719157695770264,0.04,19,-1.7533928155899048,-2.564788818359375,-0.09228383004665375,-1.668403148651123,-0.08498940616846085,0.4548931121826172,3.024650812149048,19,-4.003088474273682,-4.263829231262207,-0.21068887412548065,-3.9654312133789062,-0.03765753656625748,0.45646587014198303,0.18248194456100464,6,0.22742819786071777,-0.5714572668075562,0.03790469840168953,0.22068890929222107,0.006739340722560883,0.589550793170929,0.14746123552322388,56,-2.874807834625244,-6.491121292114258,-0.05133585259318352,-3.0890653133392334,0.2142576426267624,0.37343400716781616,1.2906516790390015,-0.08403860777616501
LR,l2,1,29,625,25,0.134548619389534,1.5104092359542847,0.16,19,-0.5582576990127563,-2.066472053527832,-0.02938198484480381,-0.4868948459625244,-0.07136313617229462,0.4548931121826172,3.024650812149048,19,-2.639707565307617,-3.184635639190674,-0.1389319747686386,-2.597755193710327,-0.04195200651884079,0.45646587014198303,0.18248194456100464,6,-0.2326725721359253,-0.9205108880996704,-0.03877876326441765,-0.24167856574058533,0.009006040170788765,0.589550793170929,0.14746123552322388,56,-1.0933618545532227,-5.303590774536133,-0.01952431909739971,-1.317768931388855,0.22440733015537262,0.37343400716781616,1.2906516790390015,-0.045239996165037155
LR,l2,1,30,20,25,-0.4182099997997284,1.5821404457092285,0.04,22,-1.0938670635223389,-2.251354694366455,-0.04972122982144356,-1.04191255569458,-0.05195438861846924,0.4205611050128937,3.122316598892212,22,-7.1476216316223145,-7.5362396240234375,-0.3248918950557709,-7.005590438842773,-0.14203029870986938,0.490234375,0.18195077776908875,3,-0.35054969787597656,-0.4605170488357544,-0.11684989929199219,-0.32857370376586914,-0.021975994110107422,0.585156261920929,0.12062785029411316,53,-0.716468095779419,-3.544271945953369,-0.013518266379833221,-0.6871781349182129,-0.029290122911334038,0.3036409318447113,1.5742601156234741,-0.09308505058288574
LR,l2,1,30,300,25,0.013745810836553574,1.432383418083191,0.04,22,0.7294270992279053,-1.6933295726776123,0.03315577656030655,0.7716989517211914,-0.0422716848552227,0.4205611050128937,3.122316598892212,22,-4.067127227783203,-5.068551063537598,-0.1848694235086441,-3.9560887813568115,-0.11103880405426025,0.490234375,0.18195077776908875,3,-0.5632824897766113,-0.5632824897766113,-0.1877608299255371,-0.5360721945762634,-0.027210336178541183,0.585156261920929,0.12062785029411316,53,3.7409560680389404,-2.475536584854126,0.07058407366275787,3.6368520259857178,0.10410407930612564,0.3036409318447113,1.5742601156234741,-0.001600266550667584
LR,l2,1,30,625,25,0.20807361602783203,1.1418286561965942,0.0,22,1.5513973236083984,-1.4295563697814941,0.07051806151866913,1.6050589084625244,-0.05366159975528717,0.4205611050128937,3.122316598892212,22,-2.558422088623047,-3.7306723594665527,-0.11629191040992737,-2.4570629596710205,-0.1013592779636383,0.490234375,0.18195077776908875,3,0.04632648825645447,-0.2903732359409332,0.01544216275215149,0.05517590045928955,-0.008849425241351128,0.585156261920929,0.12062785029411316,53,2.1247265338897705,-3.4579086303710938,0.04008917883038521,2.1146128177642822,0.010113697499036789,0.3036409318447113,1.5742601156234741,0.011640283279120922
LR,l2,1,31,20,25,-0.8230726718902588,2.273587226867676,0.04,18,-2.174165725708008,-3.292635202407837,-0.12078698724508286,-2.132005214691162,-0.042160335928201675,0.5127929449081421,3.536085367202759,18,-0.6027258634567261,-1.652970790863037,-0.033484771847724915,-0.5823562145233154,-0.02036956697702408,0.3980468511581421,0.2128387689590454,7,-1.6218962669372559,-1.779414415359497,-0.23169946670532227,-1.5841139554977417,-0.0377822183072567,0.4485490620136261,0.21195566654205322,57,-2.060136318206787,-4.221828460693359,-0.0361427441239357,-1.984449028968811,-0.07568760961294174,0.3003597855567932,1.3215596675872803,-0.0645892471075058
