arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,2,2,0.001,2,none,0.9789854167,1,1,0,0,-4.800830841,24.55489922,-12.82314777,0.4690001011,75.38628629,0,0,-20.62462044,20.55963516,-34.77155685,0.2184999585,72.96447067,5.554288864,1.258801699,1.393281937,1700,2100,1200,560
LR,std,2,2,0.001,3,none,0.980875,1,1,0,0,-5.608278751,29.28129768,-13.04566288,0.473500073,75.73584454,0,0,-31.37250137,25.67372513,-47.13774872,0.1899999529,74.56586944,6.783437729,1.464756966,1.362175584,1600,1800,1200,643
LR,std,2,2,0.001,4,none,0.9801916667,1,1,0,0,-7.195538998,33.00194931,-16.71133423,0.4667500854,76.1809289,0,0,-37.82992935,31.97639465,-54.5194931,0.1817499548,81.99740404,7.892956257,1.621947289,1.292592287,1600,2000,1200,858
LR,std,2,2,0.001,5,none,0.9779104167,1,1,0,0,-7.253427982,35.68841171,-17.92399406,0.4727500975,76.26077837,0,0,-44.85250092,36.16674805,-74.29225159,0.1712499559,81.24953886,8.804675102,1.768592715,1.185027599,1800,2300,1200,919
LR,std,2,2,0.001,6,none,0.9777895833,1,1,0,0,-8.619672775,38.6014328,-22.20557404,0.4705000818,76.05152742,0,0,-53.7172699,41.80605698,-77.19888306,0.1712499559,80.97189895,9.707344055,1.910004377,1.123820662,1900,2100,1200,886
LR,std,2,2,0.001,7,none,0.9780520833,1,1,0,0,-8.755429268,41.55071259,-25.04123497,0.4667500854,76.05150648,0,0,-60.191082,47.27355194,-88.44812775,0.1682499498,82.54701143,10.53580666,2.032474279,1.10906899,1800,2100,1200,715
LR,std,2,2,0.001,8,none,0.9773875,1,1,0,0,-8.755267143,45.48867035,-26.08073235,0.4757501483,75.76000314,0,0,-68.24833679,52.5426445,-97.98035431,0.1667499542,82.27818926,11.39312172,2.168790102,1.108172774,2100,2400,1200,739
LR,std,2,2,0.001,9,none,0.9762833333,1,1,0,0,-9.371861458,46.27672195,-30.24004364,0.4720000923,76.74301956,0,0,-70.24546051,55.5551033,-101.5524979,0.1637499481,83.93375271,12.08483887,2.276848078,1.059831858,2100,2400,1200,885
LR,std,2,2,0.001,10,none,0.9752041667,1,1,0,0,-10.82048988,47.0170517,-27.94584656,0.4592500925,76.91382221,0,0,-76.18006897,61.71775055,-106.9303207,0.16899997,83.63713187,12.76897335,2.359654188,1.08177495,2200,3000,1200,729
LR,std,2,2,0.001,11,none,0.97480625,1,1,0,0,-12.55826569,49.62089157,-29.22041321,0.463750124,75.80420988,0,0,-88.45957947,68.35053253,-122.1014481,0.155499965,83.10518549,13.41780186,2.471975088,1.075725317,2000,2200,1200,776
LR,std,2,2,0.001,12,none,0.9751791667,1,1,0,0,-12.10255623,53.47343826,-28.73831367,0.4660000801,76.2743268,0,0,-95.32082367,71.10262299,-126.6112137,0.1517499536,82.55738175,14.06960201,2.585487604,1.06073606,2400,2600,1199,693
LR,std,2,2,0.001,13,none,0.9745041667,1,1,0,0,-12.22060871,55.64207458,-29.47049522,0.4592500925,76.59975253,0,0,-96.24909973,72.89009857,-138.2156067,0.1592499614,83.93872459,14.69576359,2.649784803,1.032411814,2300,2600,1200,740
LR,std,2,2,0.001,14,none,0.9739395833,1,1,0,0,-13.28883648,55.77450562,-33.37424088,0.4592500925,76.57297146,0,0,-99.31962585,77.79574585,-144.4952545,0.1614999473,84.07737,15.22792149,2.765350819,1.027902603,2500,2900,1200,976
LR,std,2,2,0.001,15,none,0.9735354167,1,1,0,0,-15.13613987,58.29663086,-30.10091209,0.454750061,75.8158414,0,0,-106.5672531,81.91773987,-142.6424561,0.155499965,82.63509725,15.71970081,2.845104456,0.9893282652,2400,2900,1200,926
LR,std,2,2,0.001,16,none,0.97363125,1,1,0,0,-14.46250343,58.33921051,-33.33165359,0.4570001364,76.10733905,0,0,-111.8620071,84.96516418,-164.1256104,0.1502499431,84.33520838,16.30162048,2.895730972,1.017804384,2400,3100,1199,668
LR,std,2,2,0.001,17,none,0.97184375,1,1,0,0,-16.74842834,61.35572052,-32.12899017,0.4502501488,76.32404934,0,0,-115.0324478,87.60249329,-172.7934875,0.1547499597,83.453889,16.72187614,2.951393366,1.012125373,2500,3000,1200,854
LR,std,2,2,0.001,18,none,0.9707145833,1,1,0,0,-16.59709358,62.21435547,-33.02526855,0.4502500892,76.12771528,0,0,-111.9693527,91.06912994,-161.7534943,0.1667499542,84.5878981,17.24736786,2.987636805,1.00088346,2900,3300,1200,741
LR,std,2,2,0.001,19,none,0.9691354167,1,1,0,0,-18.40096092,63.94966507,-41.86442947,0.4517501295,76.30089155,0,0,-114.5748978,94.62084961,-164.4090424,0.1689999402,85.46559869,17.73913383,3.054966688,0.9979291558,2800,3300,1200,933
LR,std,2,2,0.001,20,none,0.9702458333,1,1,0,0,-18.25523949,64.83509827,-37.40592957,0.4480001032,75.90484227,0,0,-119.6649017,95.35324097,-172.7673492,0.1599999666,84.27908726,18.2285881,3.152821302,0.9956194758,2900,3400,1200,783
LR,std,2,2,0.001,21,none,0.9685166667,1,1,0,0,-17.96704865,65.27947998,-37.24964905,0.4487501085,76.20683693,0,0,-132.6635132,99.80175018,-196.9318237,0.1479999572,83.0954608,18.67813683,3.215039015,0.9435588121,3100,3400,1200,766
LR,std,2,2,0.001,22,none,0.9725604167,1,1,0,0,-17.56266594,65.96070099,-38.97968674,0.4585001171,76.94379711,0,0,-131.7880859,101.3057098,-195.9717102,0.1562499702,83.67395526,19.07696152,3.232112885,0.9608348012,2600,3100,1200,949
LR,std,2,2,0.001,23,none,0.9704,1,1,0,0,-18.77247047,65.40895081,-38.8578949,0.4412501156,77.43529794,0,0,-133.5126495,103.8669357,-184.4732361,0.1592499614,84.36190195,19.55153847,3.30800724,0.9753346443,2700,3400,1200,792
LR,std,2,2,0.001,24,none,0.9688791667,1,1,0,0,-19.33057594,68.1398468,-39.58251572,0.4442501068,76.74393527,0,0,-141.255661,108.8003922,-199.0959473,0.1539999545,82.8872444,19.89558792,3.349555731,0.9407556057,2700,3200,1200,948
LR,std,2,2,0.001,25,none,0.9693708333,1,1,0,0,-19.38048935,69.79122925,-39.078125,0.4495001435,77.15193068,0,0,-142.3742676,110.8339691,-208.9476166,0.1569999605,84.55966622,20.28115273,3.388640642,0.9840838909,3200,3300,1200,769
LR,std,2,2,0.001,26,none,0.96786875,1,1,0,0,-20.75185585,69.0898819,-37.82958984,0.4397500753,77.47444726,0,0,-141.0939789,109.0059052,-202.2483673,0.1539999694,85.0375122,20.50489235,3.406237602,1.007121444,2800,3200,981,704
LR,std,2,2,0.001,27,none,0.9663729167,1,1,0,0,-21.39946365,69.24286652,-39.04636765,0.4412501156,77.27170654,0,0,-154.1039581,113.4653854,-208.3019867,0.1479999572,83.41065219,20.91147614,3.432936668,0.997656703,3400,3900,1200,837
LR,std,2,2,0.001,28,none,0.9666875,1,1,0,0,-21.4773941,71.10629272,-41.53631592,0.4442501068,76.88349778,0,0,-155.9485168,118.2849808,-241.1637573,0.1479999572,83.78208757,21.28368378,3.458441019,1.020907044,3100,3600,1045,802
LR,std,2,2,0.001,29,none,0.9631020833,1,1,0,0,-19.11045647,71.35747528,-45.91667938,0.4427500963,76.46582417,0,0,-167.1649628,118.9064178,-275.574707,0.1412499547,81.51002711,21.69121361,3.518007994,1.034430385,3200,4300,1199,826
LR,std,2,2,0.001,30,none,0.96569375,1,1,0,0,-21.77192497,71.09591675,-45.02938461,0.4435000718,76.56961867,0,0,-173.442276,123.4225616,-275.9465637,0.1412499547,81.29657001,21.98334694,3.579574585,1.051655889,3700,3900,1200,909
LR,std,2,2,0.001,31,none,0.9665604167,1,1,0,0,-21.92777443,74.34719086,-47.38986969,0.4397500753,76.82373723,0,0,-178.0748749,128.4264526,-305.9542236,0.1449999511,80.34349351,22.37767792,3.619609356,1.032691717,3200,3500,1200,892
LR,std,2,2,0.001,32,none,0.9663520833,1,1,0,0,-21.52740097,76.00082397,-42.99425888,0.4435001314,76.83623712,0,0,-184.4443512,132.8659515,-315.106781,0.1427499503,80.49625235,22.67345238,3.697399378,1.044458866,3400,4000,1200,933
LR,std,2,2,0.001,33,none,0.96363125,1,1,0,0,-22.83449173,77.12123108,-45.46635437,0.4405000806,77.14949719,0,0,-185.0406342,133.752243,-295.8981018,0.1434999555,81.40493695,23.0151844,3.695219994,1.107835174,3100,3500,1148,727
LR,std,2,2,0.001,34,none,0.9614833333,1,1,0,0,-23.08995247,76.43058014,-43.73301315,0.4375001192,77.27564541,0,0,-187.9085541,137.5106506,-282.1287231,0.1434999555,80.54113808,23.31658936,3.767329216,1.126365662,4100,4300,1200,761
LR,std,2,2,0.001,35,none,0.9643333333,1,1,0,0,-23.67290688,76.95006561,-49.27633667,0.4412501156,77.57309402,0,0,-203.3261719,144.0636139,-354.4956665,0.1389999539,79.60153888,23.69695091,3.804312706,1.151495218,3500,3900,1200,765
LR,std,2,2,0.001,36,none,0.9621875,1,1,0,0,-21.7899456,76.64932251,-46.85919189,0.4457501471,76.89220776,0,0,-211.6865692,141.8851471,-378.3809204,0.131499961,78.08767803,24.09144402,3.850261211,1.214221716,3400,4600,1200,885
LR,std,2,2,0.001,37,none,0.9585895833,1,1,0,0,-21.85707664,78.50188446,-44.69828415,0.4480001032,77.6600166,0,0,-219.9875641,150.2711182,-378.5372009,0.131499961,77.56348291,24.46581841,3.941727877,1.221297145,3800,4500,1200,903
LR,std,2,2,0.001,38,none,0.9630541667,1,1,0,0,-23.88690758,77.99164581,-42.76481247,0.4375001192,78.2071405,0,0,-217.5922546,152.2819977,-342.4115295,0.1344999522,78.01084723,24.8150177,3.976791382,1.22507143,3400,4300,1200,973
LR,std,2,2,0.001,39,none,0.9662875,1,1,0,0,-23.62678337,79.81843567,-48.46967697,0.4412501156,78.22645706,0,0,-213.9654694,148.1607819,-336.2364807,0.133749947,79.17154761,25.00873947,3.9510777,1.268597722,3600,4000,1200,698
LR,std,2,2,0.001,40,none,0.9644041667,1,1,0,0,-24.39812279,79.55222321,-49.61755371,0.4330000877,78.38782856,0,0,-205.5809174,148.3981781,-339.9017639,0.1404999644,81.69464075,25.38220024,3.998151779,1.267557502,3700,4000,1199,962
LR,std,2,2,0.001,41,none,0.964325,1,1,0,0,-25.86177444,81.9716568,-50.78290558,0.4345000684,77.9693734,0,0,-215.3904419,157.7681885,-338.4394836,0.1389999539,81.06631902,25.71422195,4.069797039,1.28002131,3600,4000,1200,863
LR,std,2,2,0.001,42,none,0.9621854167,1,1,0,0,-26.72556496,80.24523926,-51.89042282,0.4330000877,78.0451463,0,0,-222.2953644,160.7896423,-354.3520813,0.1374999583,80.49032523,25.96077347,4.141090393,1.322523952,4300,4700,1200,937
LR,std,2,2,0.001,43,none,0.9540479167,1,1,0,0,-27.86290169,80.22264862,-52.0693779,0.4285001159,77.30325667,0,0,-219.4617767,156.9712067,-388.3268738,0.136749953,79.29553938,26.13022423,4.117750645,1.347401977,4200,5400,1200,770
LR,std,2,2,0.001,44,none,0.9567770833,1,1,0,0,-28.08846092,81.52451324,-53.56816864,0.427750051,77.88205406,0,0,-216.8963623,162.0107422,-402.7105713,0.1404999644,80.14329698,26.27615929,4.125294209,1.357518792,4600,4900,1200,895
LR,std,2,2,0.001,45,none,0.9610104167,1,1,0,0,-26.82561684,82.98740387,-55.3043251,0.4360000789,77.92830015,0,0,-225.9584503,167.6356354,-454.6569824,0.136749953,79.02013372,26.69756889,4.170193672,1.359578848,3800,4300,1200,804
LR,std,2,2,0.001,46,none,0.9592979167,1,1,0,0,-26.26501274,83.78533173,-53.26553345,0.434500128,77.89501713,0,0,-233.8282928,163.512207,-487.625061,0.1307499558,79.00321627,27.00453568,4.18632412,1.374650955,4500,4900,1200,769
LR,std,2,2,0.001,47,none,0.9582520833,1,1,0,0,-29.72159195,83.15223694,-51.5663681,0.4277501106,78.11378365,0,0,-232.8047638,165.6229858,-414.3636169,0.133749947,79.29726141,27.27977753,4.243187904,1.340665936,4300,4800,1200,978
LR,std,2,2,0.001,48,none,0.9633208333,1,1,0,0,-29.38109398,82.86265564,-54.50514984,0.4262501001,78.11831785,0,0,-236.0945587,166.9153595,-439.2720947,0.1412499547,79.6758677,27.4542923,4.262533188,1.354929328,4000,4400,1200,880
LR,std,2,2,0.001,49,none,0.959425,1,1,0,0,-29.89649773,85.47071075,-60.09625244,0.4270001352,77.49397801,0,0,-234.1548462,165.9504089,-406.4494324,0.1329999566,79.47686435,27.77271843,4.305510998,1.388715386,4200,4600,1200,887
LR,std,2,2,0.001,50,none,0.9589645833,1,1,0,0,-29.97649193,85.11274719,-55.48744202,0.4195001125,77.99483447,0,0,-235.9389191,165.702301,-418.0505981,0.1344999671,79.52659528,28.04225731,4.251070023,1.384550929,3800,5000,1200,931
LR,std,3,3,0.001,1,none,0.9818666667,1,1,0,0,-1.946430683,16.52050591,-7.180484295,0.4997501373,72.42699046,0,0,-8.151245117,13.79714108,-20.11034584,0.3557500839,75.62361829,3.682543993,1.002203703,1.297854185,1800,1900,1200,929
LR,std,3,3,0.001,2,none,0.9795395833,1,1,0,0,-3.822339773,25.26821136,-11.81241226,0.4847501218,74.39604949,0,0,-23.054142,21.81401253,-38.98389816,0.2102499753,78.15684309,5.627048492,1.283132553,1.377824783,1400,2600,1200,882
LR,std,3,3,0.001,3,none,0.9787270833,1,1,0,0,-5.375609875,28.9695015,-14.35086632,0.4787501097,76.00157742,0,0,-33.52640533,27.84664917,-50.98736954,0.1719999611,78.05747705,6.964724541,1.468933821,1.357220888,1600,1900,1028,596
LR,std,3,3,0.001,4,none,0.9802458333,1,1,0,0,-5.632688046,32.67068481,-17.52490044,0.4817501009,75.99872937,0,0,-38.13305664,31.70824432,-58.38132477,0.1862499714,79.55601995,7.942518234,1.61192286,1.242569089,1800,2000,1200,762
LR,std,3,3,0.001,5,none,0.9796854167,1,1,0,0,-6.214129925,36.2819519,-15.62012386,0.4847501218,76.33339402,0,0,-45.5583725,37.40191269,-71.01380157,0.1757499427,80.99876554,8.847447395,1.733004928,1.167746544,1700,2000,1200,628
LR,std,3,3,0.001,6,none,0.9800916667,1,1,0,0,-7.531915188,38.67454147,-18.53254318,0.4742500782,76.47725259,0,0,-49.72396469,42.54329681,-79.80802917,0.1749999523,81.42153613,9.68396759,1.862380385,1.124338031,1800,2000,1200,767
LR,std,3,3,0.001,7,none,0.9779041667,1,1,0,0,-7.41039896,40.51594162,-19.19626808,0.4810001254,77.19743269,0,0,-58.70778656,46.73389435,-98.43314362,0.1697499454,83.10523159,10.59752655,2.00329566,1.112264752,1800,2000,1200,701
LR,std,3,3,0.001,8,none,0.9774291667,1,1,0,0,-8.505969048,44.20112991,-18.4136467,0.4757501483,77.61484091,0,0,-64.48973846,51.39846802,-102.2259369,0.1719999462,83.09498944,11.30995274,2.133054018,1.092387199,1800,2400,1200,659
LR,std,3,3,0.001,9,none,0.9764958333,1,1,0,0,-8.793700218,46.32178879,-21.77010918,0.4750001132,76.92525755,0,0,-72.12833405,56.88735962,-113.9905853,0.1652499735,83.80089091,12.09443665,2.275862932,1.087905526,2000,2400,1200,974
LR,std,3,3,0.001,10,none,0.9746604167,1,1,0,0,-9.106528282,48.87234116,-23.6554985,0.4832500815,76.90871957,0,0,-81.98587799,62.29523468,-120.3485718,0.160749957,82.68219739,12.85300636,2.354808092,1.06122911,2100,2500,1199,695
LR,std,3,3,0.001,11,none,0.9756875,1,1,0,0,-10.68406677,51.29920578,-25.9330349,0.4720001221,76.71293736,0,0,-90.79393768,66.81977081,-128.4073792,0.1539999694,83.18963951,13.4939518,2.448372126,1.004756451,2100,2500,1200,956
LR,std,3,3,0.001,12,none,0.974925,1,1,0,0,-10.46188354,52.1505928,-28.24722099,0.4682501256,77.27678108,0,0,-91.9267807,68.59550476,-122.3024139,0.1577499658,84.25707571,14.19698143,2.536535501,1.026825309,2200,2400,1200,963
LR,std,3,3,0.001,13,none,0.9744395833,1,1,0,0,-11.03688812,53.56135178,-25.97108459,0.4750001132,77.39902672,0,0,-96.85297394,73.45304108,-149.8272247,0.1622499675,84.72588992,14.75791359,2.611145258,1.017211437,2200,2500,1200,812
LR,std,3,3,0.001,14,none,0.9735354167,1,1,0,0,-11.81219864,55.51937485,-25.69169998,0.4705000818,77.06587963,0,0,-104.1026459,78.15566254,-153.3581543,0.1569999456,84.17469077,15.24944973,2.691850662,1.028210998,2400,2900,1200,685
LR,std,3,3,0.001,15,none,0.9750208333,1,1,0,0,-12.4738493,56.56383514,-29.05735397,0.4697500765,76.91423629,0,0,-106.9163742,82.14720154,-150.6212311,0.1607499421,84.50006326,15.7777853,2.783322334,1.011374116,2400,3000,1200,918
LR,std,3,3,0.001,16,none,0.9716354167,1,1,0,0,-13.08330441,58.70293045,-32.21619797,0.4630000889,75.66074775,0,0,-116.5739059,86.61270142,-164.8953552,0.1547499448,83.90115551,16.36477852,2.869101286,1.013496161,2500,3100,1199,855
LR,std,3,3,0.001,17,none,0.9733520833,1,1,0,0,-13.33069897,60.89121628,-31.51524162,0.463750124,76.06923287,0,0,-122.2378159,91.02284241,-157.8967438,0.1524999589,83.48562391,16.86953354,2.954991579,1.013270259,2500,2700,1200,664
LR,std,3,3,0.001,18,none,0.9712520833,1,1,0,0,-14.45651722,63.49226761,-29.9160881,0.4652501047,76.43518486,0,0,-121.5692062,92.83985138,-181.3661041,0.1547499448,83.0093929,17.27430916,2.979887724,0.9958276749,2800,3200,1200,940
LR,std,3,3,0.001,19,none,0.9706229167,1,1,0,0,-15.03275776,62.10464096,-38.50141525,0.4592500925,76.9758829,0,0,-125.3445587,94.21305084,-191.762619,0.1509999633,83.96637336,17.69584274,3.035733938,1.010182023,2400,3400,1200,803
LR,std,3,3,0.001,20,none,0.97116875,1,1,0,0,-16.90295601,64.62207031,-34.95080185,0.4540001154,76.95040385,0,0,-129.3413086,97.56247711,-188.19104,0.1517499536,83.1507933,18.14725304,3.095558405,1.023985744,2600,3800,1200,945
LR,std,3,3,0.001,21,none,0.9691625,1,1,0,0,-15.69452381,64.36413574,-38.99081421,0.4577501118,77.13645629,0,0,-135.0155487,99.10512543,-202.8504791,0.1494999528,82.44944767,18.58719444,3.124079704,0.9918392301,2600,3000,1199,962
LR,std,3,3,0.001,22,none,0.97190625,1,1,0,0,-16.10394859,64.49498749,-37.96450806,0.4585001171,77.93547076,0,0,-127.4998245,100.2502518,-170.4435425,0.1599999517,85.03268941,18.97260666,3.151783228,0.9599750042,2400,2800,1200,887
LR,std,3,3,0.001,23,none,0.9729270833,1,1,0,0,-16.59229851,65.54639435,-35.50572205,0.4562501013,77.57510615,0,0,-132.5918274,103.7490997,-195.1262512,0.1584999561,83.91415552,19.3619709,3.232896566,0.9680406451,2500,3200,1200,848
LR,std,3,3,0.001,24,none,0.9709520833,1,1,0,0,-18.23156929,69.21092987,-41.66759872,0.454750061,76.63743608,0,0,-147.1750488,106.5043411,-227.3632812,0.150249958,82.69173428,19.83742142,3.299752951,0.95463866,2600,3500,1200,740
LR,std,3,3,0.001,25,none,0.969475,1,1,0,0,-17.09063911,70.83335876,-37.91749191,0.4562501013,76.50728893,0,0,-152.5473785,110.8615112,-219.3414612,0.1472499669,83.51807319,20.27257347,3.322663546,0.9518908262,2600,3200,1200,982
LR,std,3,3,0.001,26,none,0.969875,1,1,0,0,-18.60975647,71.94765472,-36.32524872,0.4600001276,77.23823407,0,0,-153.029129,111.6459198,-214.02005,0.1517499536,83.98610518,20.61559296,3.366911888,0.9600310326,2800,3300,1200,934
LR,std,3,3,0.001,27,none,0.9711104167,1,1,0,0,-17.22351837,70.20532227,-38.12699509,0.4600001276,77.25738517,0,0,-152.0793304,112.9393234,-254.2255249,0.1509999484,83.69582859,20.8928299,3.410978079,0.9540215731,2500,3200,1200,763
LR,std,3,3,0.001,28,none,0.9699208333,1,1,0,0,-19.11218262,71.24899292,-39.33644485,0.4562501013,76.7171192,0,0,-155.7166748,115.103241,-232.4342804,0.1539999694,84.23618469,21.15371895,3.42809844,0.9642412066,3300,3400,1200,758
LR,std,3,3,0.001,29,none,0.96991875,1,1,0,0,-20.51199341,73.18640137,-42.66988373,0.4442501068,76.57605638,0,0,-160.650177,118.0737991,-228.3527679,0.1487499475,84.39432121,21.57949448,3.451544523,0.9755705595,3000,3300,1200,793
LR,std,3,3,0.001,30,none,0.9703895833,1,1,0,0,-20.36885834,71.26500702,-44.73869324,0.4495000839,77.39712648,0,0,-160.1742401,118.5893555,-241.3333435,0.1524999589,83.99042881,21.74801254,3.500943184,0.9718796015,3000,3300,1200,784
LR,std,3,3,0.001,31,none,0.9710729167,1,1,0,0,-20.87813187,71.90455627,-48.99396515,0.4495001435,77.26760673,0,0,-160.3693848,120.9728622,-219.089386,0.1509999484,84.9008405,22.16182137,3.508975506,0.9610127211,2900,3200,1200,813
LR,std,3,3,0.001,32,none,0.9695479167,1,1,0,0,-19.76798248,73.50370789,-46.89306641,0.4450001121,77.2418074,0,0,-165.4701385,122.0699921,-236.8195343,0.1479999572,83.09711223,22.53299904,3.546475172,0.9537674189,3100,3500,1200,839
LR,std,3,3,0.001,33,none,0.97006875,1,1,0,0,-19.12921333,74.48788452,-41.2493782,0.4457500875,77.71509537,0,0,-166.7712555,125.5398026,-235.3784485,0.155499965,84.25971549,22.80859184,3.555114269,0.9456260204,2800,3600,1200,903
LR,std,3,3,0.001,34,none,0.9684729167,1,1,0,0,-20.79634857,72.87163544,-39.73981094,0.4457501471,77.65609856,0,0,-162.4702454,126.3983078,-259.7140808,0.1547499597,84.66100467,23.01986313,3.587250233,0.9469131231,2800,3300,1200,766
LR,std,3,3,0.001,35,none,0.967425,1,1,0,0,-21.96228981,74.73891449,-45.6074295,0.4442501068,77.36573662,0,0,-178.550415,129.6323395,-249.28302,0.1464999467,83.70926893,23.31136703,3.626821756,0.9656540155,3000,3300,1200,746
LR,std,3,3,0.001,36,none,0.96513125,1,1,0,0,-21.31654358,72.82274628,-43.89507294,0.4450001121,78.04139831,0,0,-171.9802856,123.9922028,-257.8964539,0.1457499564,84.49277506,23.59082603,3.614310741,0.986503005,3300,4600,1200,725
LR,std,3,3,0.001,37,none,0.9669520833,1,1,0,0,-20.33925819,74.7633667,-46.61408234,0.4510001242,78.00956127,0,0,-177.6512451,131.04216,-257.7670898,0.1464999467,83.66624576,23.85313034,3.643301487,0.9477878213,3000,3400,1200,897
LR,std,3,3,0.001,38,none,0.9698875,1,1,0,0,-22.81139755,75.70895386,-46.15237808,0.4405000806,78.23758456,0,0,-170.0163116,132.2182007,-241.0995331,0.1517499536,84.35525585,24.08504295,3.646248817,0.9502924085,2600,3100,1200,700
LR,std,3,3,0.001,39,none,0.96726875,1,1,0,0,-22.80958748,78.54693604,-45.32453156,0.4412501156,77.75771347,0,0,-179.0884552,135.2407532,-291.9534912,0.1532499492,83.8150771,24.43000412,3.679163694,0.9512907863,3600,3800,1200,919
LR,std,3,3,0.001,40,none,0.9668333333,1,1,0,0,-22.72254562,77.00991821,-50.19332123,0.4367500842,77.94130035,0,0,-188.776413,138.7500763,-274.9595032,0.1464999616,83.43502323,24.69824982,3.706902027,1.051713467,4400,4500,1200,684
LR,std,3,3,0.001,41,none,0.9616166667,1,1,0,0,-22.66927147,78.84648132,-49.57128525,0.4442501068,77.93956723,0,0,-188.143158,136.8765411,-335.6776428,0.1434999555,82.80267899,25.04862976,3.761785746,1.054771543,4200,4600,1199,870
LR,std,3,3,0.001,42,none,0.9664708333,1,1,0,0,-24.0310955,79.44729614,-50.42826462,0.4442501068,77.45502532,0,0,-190.7711487,139.0142517,-347.3753052,0.1457499415,81.84007345,25.1792717,3.782376528,1.095534682,3000,4300,1200,886
LR,std,3,3,0.001,43,none,0.9635041667,1,1,0,0,-23.03009224,79.38893127,-46.83672333,0.4360001087,77.57704545,0,0,-201.4117126,144.3483887,-292.6471558,0.1457499415,80.92117055,25.60515594,3.807723761,1.07894218,3300,4100,1199,803
LR,std,3,3,0.001,44,none,0.9669,1,1,0,0,-21.47097969,80.55568695,-49.93016434,0.4442501068,77.82756833,0,0,-209.7970886,146.424881,-373.4573975,0.1382499635,81.0604531,25.90600967,3.852026224,1.125327826,3300,4100,1200,756
LR,std,3,3,0.001,45,none,0.96500625,1,1,0,0,-23.33558273,79.30884552,-48.68732452,0.4382501245,78.11385817,0,0,-202.6611938,143.3684387,-375.6272888,0.1412499547,81.8990914,26.08235359,3.876460791,1.148237824,3200,4500,1200,691
LR,std,3,3,0.001,46,none,0.9644229167,1,1,0,0,-24.87322044,83.26313782,-50.67549133,0.4382501245,77.95412896,0,0,-219.2519379,154.6764069,-480.0087585,0.1374999583,79.79727364,26.59658051,3.981727123,1.170553565,3400,3700,1200,798
LR,std,3,3,0.001,47,none,0.9654395833,1,1,0,0,-24.89517403,78.87416077,-52.66462326,0.4367500842,78.23016995,0,0,-215.4564056,148.9975128,-452.6569824,0.1389999539,80.21932642,26.71306229,3.953669548,1.181912661,4100,4200,1200,792
LR,std,3,3,0.001,48,none,0.9639354167,1,1,0,0,-25.15400124,80.67987061,-44.05952835,0.4307501316,78.52580604,0,0,-215.9568634,149.6393585,-423.2508545,0.1397499591,79.98947503,26.95929146,3.963619232,1.201681733,4000,4200,1200,753
LR,std,3,3,0.001,49,none,0.9608208333,1,1,0,0,-25.65357018,82.57187653,-46.89912033,0.430750072,78.67961912,0,0,-209.7166901,150.5807495,-342.269165,0.1412499547,81.10288473,27.17495346,3.975863695,1.187130928,3800,4300,1200,757
LR,std,3,3,0.001,50,none,0.9643229167,0.9941666722,0.9941666722,0,0,-28.06149101,81.052742,-46.65418243,0.4240001142,78.87978157,0,0,-208.8560181,153.2068024,-332.200592,0.1457499415,82.62215948,27.31689262,3.954904318,1.212569952,3300,3800,1200,804
LR,std,4,4,0.001,1,none,0.98135625,1,1,0,0,-1.428835392,16.16219139,-4.707997322,0.5095001459,72.61123601,0,0,-7.462558746,13.01299667,-20.92027092,0.361000061,75.16204256,3.631729603,1.002825141,1.321236849,1500,1700,1200,660
LR,std,4,4,0.001,2,none,0.97941875,1,1,0,0,-2.254367352,23.37664986,-9.272681236,0.503500104,75.00138117,0,0,-22.61195183,20.83950615,-37.53753281,0.2132499814,77.50642503,5.59052372,1.271532178,1.362449288,1800,2000,1183,952
LR,std,4,4,0.001,3,none,0.9787791667,1,1,0,0,-3.230768681,26.82744789,-11.88506413,0.4945001304,76.61264614,0,0,-29.23792648,24.89720726,-54.69728088,0.1824999601,78.28244837,6.771582603,1.453178048,1.298970222,1600,1900,1200,710
LR,std,4,4,0.001,4,none,0.98015625,1,1,0,0,-4.262747288,30.43224716,-11.00982285,0.5020001531,76.66610532,0,0,-36.47664261,30.39529991,-65.40983582,0.1832499653,79.04320727,7.817325115,1.587806702,1.212688565,1800,2100,1200,947
LR,std,4,4,0.001,5,none,0.9793791667,1,1,0,0,-4.184885979,33.47356796,-12.58661842,0.4937501252,77.29792652,0,0,-42.87304306,34.82493591,-67.30076599,0.1757499725,81.3184383,8.792581558,1.730787277,1.195205212,1800,2100,1195,935
LR,std,4,4,0.001,6,none,0.97818125,1,1,0,0,-4.367528915,36.9967308,-17.38036156,0.4982501268,77.15728321,0,0,-50.95679855,40.44353485,-82.18641663,0.1787499487,79.78885321,9.64907074,1.875559449,1.152569532,1800,2300,1200,904
