arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LL,raw,0,0,0.001,1,none,0.88324375,1,1,0,0,-3.861036539,7.492933273,-46.94361115,0.3835000694,60.65704565,0,0,0.2790530026,7.363230705,-6.139903069,0.5410000682,62.16467844,5.668112755,1.470995784,2.37848711
LL,raw,0,0,0.001,2,none,0.8585625,1,1,0,0,-14.5251236,10.76325512,-42.02901077,0.1697499454,64.71801802,0,0,-4.681040764,9.335838318,-19.01851654,0.326500088,72.243714,9.101080894,2.079406261,3.239963531
LL,raw,0,0,0.001,3,none,0.8261708333,1,1,0,0,-23.78787422,12.59547329,-44.76742172,0.1254999638,64.86803498,0,0,-12.64129448,9.375652313,-26.83446693,0.1667499542,72.27533966,12.18538857,2.667293549,3.856303453
LL,raw,0,0,0.001,4,none,0.7688854167,0.9983333349,0.9983333349,0,0,-26.58678055,13.07098103,-45.80632782,0.1149999648,65.85684557,0,0,-15.6562376,9.069731712,-27.77234077,0.1397499442,70.44746609,14.3926897,3.144218922,4.421617031
LL,raw,0,0,0.001,5,none,0.7500416667,0.9741666913,0.9741666913,0,0,-27.95479965,13.05685616,-47.28058243,0.112749964,63.06463408,0,0,-16.09057236,8.364078522,-32.48785782,0.1269999593,65.44087169,15.80851078,3.290837765,4.60083437
LL,raw,0,0,0.001,6,none,0.7384708333,0.9958333373,0.9958333373,0,0,-29.41386795,12.8434248,-61.95183182,0.1089999676,60.59243395,0,0,-16.70686531,8.169689178,-31.14142036,0.1239999682,65.1167129,17.0796299,3.487725019,4.69127655
LL,raw,0,0,0.001,7,none,0.7544604167,0.9991666675,0.9991666675,0,0,-27.01012421,12.84909821,-45.27132416,0.1112499535,65.48773784,0,0,-16.35907173,8.954356194,-30.9519043,0.1344999671,68.87681292,18.21693993,3.565117836,4.75890255
LL,raw,0,0,0.001,8,none,0.7339895833,0.9966666698,0.9966666698,0,0,-27.82017708,12.78807354,-48.83791733,0.1089999676,63.72165774,0,0,-16.93375778,8.755803108,-29.45023155,0.1329999566,67.19660796,19.08689117,3.613016844,4.692625523
LL,raw,0,0,0.001,9,none,0.7514416667,0.9933333397,0.9933333397,0,0,-28.96645927,13.06387711,-48.86015701,0.1104999557,64.95106154,0,0,-19.17109489,9.356633186,-32.5216713,0.124749966,66.5609349,20.12571526,3.722730398,4.713007927
LL,raw,0,0,0.001,10,none,0.7399854167,0.9975000024,0.9975000024,0,0,-27.9312439,13.08293533,-61.48953247,0.1089999676,64.6029646,0,0,-18.59924698,9.000175476,-30.80304718,0.1239999533,65.42859099,21.05145073,3.793904781,4.715547085
LL,raw,0,0,0.001,11,none,0.7381979167,0.9991666675,0.9991666675,0,0,-28.01931763,13.11722374,-58.56906509,0.1089999676,64.75054449,0,0,-18.14375496,9.153442383,-30.40841866,0.1239999533,66.86044304,21.77735329,3.847126484,4.6359272
LL,raw,0,0,0.001,12,none,0.7399125,0.9991666675,0.9991666675,0,0,-27.2269268,13.36317348,-55.45190048,0.1104999706,65.47013983,0,0,-20.0659256,9.654994011,-34.61460876,0.1232499629,65.86447392,22.56911087,3.88832736,4.586182594
LL,raw,0,0,0.001,13,none,0.7383145833,0.8766666651,0.8766666651,0,0,-30.2011528,13.58050251,-52.07061386,0.1089999676,64.55638739,0,0,-21.18738365,9.843869209,-32.6781044,0.1202499643,64.59299246,23.29384613,3.944018364,4.494935513
LL,raw,0,0,0.001,14,none,0.73031875,0.9916666746,0.9916666746,0,0,-30.4527874,13.43520641,-61.83045197,0.1089999676,64.51282195,0,0,-20.11345673,10.04563904,-38.06404114,0.123249948,63.48522549,24.10312462,4.06186676,4.544948101
LL,raw,0,0,0.001,15,none,0.73161875,0.9708333611,0.9708333611,0,0,-27.74788094,13.46937943,-52.04008102,0.111249961,68.24230351,0,0,-18.31813049,10.18401337,-35.57000732,0.1352499574,71.09890174,24.84580803,4.097490788,4.453745365
LL,raw,0,0,0.001,16,none,0.7389625,0.9983333349,0.9983333349,0,0,-31.07139969,14.02855682,-54.56992722,0.112749964,65.85140241,0,0,-18.5104847,10.22232628,-38.02754211,0.1329999566,68.32678705,25.57963943,4.108718395,4.369995594
LL,raw,0,0,0.001,17,none,0.7408020833,0.9816666842,0.9816666842,0,0,-31.47403145,14.03626251,-51.15956116,0.1089999676,65.86662938,0,0,-21.51331139,10.36612034,-35.45273209,0.1217499599,67.69540181,26.29439354,4.143467903,4.384836197
LL,raw,0,0,0.001,18,none,0.737775,0.9941666722,0.9941666722,0,0,-30.71815491,14.51896381,-62.60321808,0.1089999676,64.36956133,0,0,-20.88302422,10.34996414,-39.1971283,0.1217499599,66.12307208,27.02565575,4.26200819,4.423976421
LL,raw,0,0,0.001,19,none,0.71890625,0.9966666698,0.9966666698,0,0,-31.30006027,14.28122139,-55.57552338,0.1089999676,63.64011178,0,0,-21.02144432,10.53176785,-36.94639206,0.1239999682,67.66442473,27.61815643,4.260003567,4.32945776
LL,raw,0,0,0.001,20,none,0.7352375,0.9966666698,0.9966666698,0,0,-32.69115448,14.76496601,-53.62150574,0.1074999645,64.72780772,0,0,-19.4491024,10.61962509,-38.02567291,0.126249969,69.58797185,28.17053795,4.302734375,4.290195942
LL,raw,0,0,0.001,21,none,0.7277875,0.9483333826,0.9483333826,0,0,-31.85386848,14.73708534,-49.7461586,0.1104999557,66.15573118,0,0,-21.1005249,11.3000145,-41.34161377,0.1329999566,71.03826979,28.77716255,4.400150776,4.439027309
LL,raw,0,0,0.001,22,none,0.7290041667,0.9958333373,0.9958333373,0,0,-32.43193436,14.85778904,-53.77863312,0.1089999676,65.13166213,0,0,-21.21310234,10.87940884,-38.9524765,0.124749966,67.96770323,29.42440987,4.460004807,4.500946999
LL,raw,0,0,0.001,23,none,0.7456958333,0.9991666675,0.9991666675,0,0,-32.02006912,15.35665607,-64.4274826,0.1082499698,64.92021435,0,0,-21.56994629,11.59883595,-46.84950638,0.1299999505,70.18464306,30.08189011,4.503614426,4.436470509
LL,raw,0,0,0.001,24,none,0.721225,0.9958333373,0.9958333373,0,0,-32.30345917,15.3006258,-57.5314064,0.1104999557,66.4375954,0,0,-20.42109108,11.45087814,-37.76704025,0.133749947,72.89625204,30.6428051,4.556723118,4.419098854
LL,raw,0,0,0.001,25,none,0.7317708333,0.9991666675,0.9991666675,0,0,-34.84681702,15.15691662,-56.8940239,0.1074999645,62.42119309,0,0,-23.22587585,11.26594639,-40.13738251,0.119499974,66.39345003,31.17625046,4.599869251,4.453889847
LL,raw,0,0,0.001,26,none,0.7364354167,1,1,0,0,-31.2385025,15.64945507,-64.7219162,0.1119999588,65.81840566,0,0,-21.67636108,11.88911629,-40.78115845,0.1307499558,71.9189461,31.65480995,4.62618351,4.401486874
LL,raw,0,0,0.001,27,none,0.7237375,0.9866666794,0.9866666794,0,0,-32.96897888,15.37236118,-52.28494263,0.1097499654,65.527728,0,0,-21.65016747,11.62602234,-41.92418671,0.1269999743,69.51284687,32.22296524,4.705561161,4.461927414
