seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm
0,2,30000,0.4978096214318142,0.411975,49437,120000,0,7498,0.062483333333333335,0.0,601.6814819575993,0.5014012349646662,-1.9740950591870974,64.36295407287238,0.0,9.827579639318932,-0.06804593624779955,0.0018741888079307728,0.9980166666666667,119762,120000,35,119206,0.9933833333333334,0.35000000000000003,2.8513925066679167,0.002376160422223264,-29.31056041559108,56.698077168739395,0.0,1.1168609729734562,0.02733356026583351,252.22249596704722,0.39666667580604553,1.708395004272461,0.32169583333333335,2.01203828125,0.11083333333333334,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
1,2,30000,0.49088873887510515,0.29686666666666667,35624,120000,0,95,0.0007916666666666668,0.0,600.0752001904631,0.5000626668253859,-1.2325783662750232,25.498957293198107,0.0,4.911005932428448,-0.14508039486128838,4.167189157424893e-05,0.9999416666666666,119993,120000,22,119735,0.9977916666666667,0.22,0.8446933761557258,0.0007039111467964383,-9.492275890799737,21.47398555734134,0.0,1.0397205650351027,0.00940734743293433,93.59461668147084,0.33000001311302185,1.8760021924972534,0.2771895833333333,2.1126079427083333,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
2,2,30000,0.4622659688993945,0.29315,35178,120000,0,125,0.0010416666666666667,0.0,567.4884236777873,0.47290701973148946,-3.380507519534347,21.983224494549777,0.0,4.142967951404304,-0.06406874762949884,1.666666667842863e-05,0.9999833333333333,119998,120000,13,119626,0.9968833333333333,0.13,0.9297292067455389,0.0007747743389546158,-8.101329979585525,15.749410605649855,0.0,0.9968401276236784,0.004733837013482116,68.5121201308891,0.32500001788139343,1.9028942584991455,0.2760375,2.1040596354166667,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
3,2,30000,0.47619224702993534,0.4409416666666667,52913,120000,0,9153,0.07627500000000001,0.0,575.3010055110784,0.4794175045925654,-3.341608093533106,70.4983690969883,0.0,9.640050395964053,-0.02373812921810895,0.0006421620751008496,0.9993333333333333,119920,120000,9,119563,0.9963583333333333,0.09,1.6586211386435843,0.001382184282202987,-37.573127365008425,61.266072318916486,0.0,1.0738507539469846,0.004822141318581999,279.6336234716509,0.3566666841506958,1.8087397813796997,0.30781875,2.0569143229166666,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
4,2,30000,0.49194377675578294,0.405525,48663,120000,0,4925,0.04104166666666667,0.0,595.2795830509378,0.4960663192091149,-1.8609489971057824,55.81630776428947,0.0,8.326197052692144,-0.10677294117340352,0.0005760018242529412,0.9993916666666667,119927,120000,2,119335,0.9944583333333333,0.02,1.6304871713117701,0.0013587393094264752,-18.748658324913293,43.16017294689133,0.0,1.057650457246283,0.01893553796573542,218.89854065533385,0.3633333444595337,1.8264557123184204,0.2986916666666667,2.078788020833333,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
5,2,30000,0.47879288651984064,0.4098833333333333,49186,120000,0,4015,0.03345833333333333,0.0,579.6503952512631,0.4830419960427193,-1.5470634708511954,53.33349508388231,0.0,7.626097805992865,-0.10949929255992175,0.00014179281846468753,0.9998333333333334,119980,120000,5,119561,0.9963416666666667,0.05,1.1113869488001629,0.0009261557906668024,-28.178160287145264,41.49126177154927,0.0,1.0348330314334062,0.017421777597628533,224.1951870677258,0.30916666984558105,1.9334567785263062,0.25566666666666665,2.154617447916667,0.11,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
6,2,30000,0.48318598375229793,0.4230583333333333,50767,120000,0,6954,0.05795,0.0,584.3399345788598,0.4869499454823832,-2.868611712555968,62.195864705626725,0.0,9.017327339345684,-0.11713026123354212,0.0007016336801310187,0.9992666666666666,119912,120000,35,119571,0.996425,0.35000000000000003,1.4384630496136601,0.0011987192080113835,-29.052310789057973,50.91267825764036,0.0,1.0774590976745935,0.012706782396999189,249.0814997618327,0.35750001668930054,1.8236850500106812,0.29251875,2.0940915364583335,0.1175,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
7,2,30000,0.4605995292089724,0.4139583333333333,49675,120000,0,2667,0.022225,0.0,558.6183750557617,0.4655153125464681,-4.982972279892537,45.25567085121675,0.0,7.406644604178504,-0.11203499080380425,0.00014166666757984815,0.9998583333333333,119983,120000,27,119661,0.997175,0.27,0.9929345459819681,0.0008274454549849734,-19.419009138368775,32.28856133500711,0.0,1.0339813878686785,0.0029236793913878503,157.2799179402915,0.33500000834465027,1.8700087070465088,0.28370416666666665,2.099922005208333,0.11833333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
8,2,30000,0.46320591317822596,0.2502916666666667,30035,120000,0,4,3.3333333333333335e-05,0.0,571.5880720855487,0.47632339340462393,-2.622152266238395,18.068790290085264,0.0,3.729361998974176,-0.0812733641784871,4.972232929874609e-16,1.0,120000,120000,2,119409,0.995075,0.02,1.0762990973909086,0.0008969159144924238,-7.996160672268505,13.886930103842408,0.0,1.0202117820822796,0.0008275707051507197,55.04890598718497,0.35333335399627686,1.889032006263733,0.30064375,2.0876747395833335,0.11416666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
9,2,30000,0.481100487363611,0.42515,51018,120000,0,6849,0.057075,0.0,581.6738953209673,0.4847282461008061,-3.1250159279336573,62.02260521857443,0.0,8.945407326690363,-0.0852180059417151,0.0007836668392390866,0.999175,119901,120000,12,119481,0.9956750000000001,0.12,1.7037139436036943,0.0014197616196697453,-30.779276389048814,53.288407816015244,0.0,1.164372262598122,0.023662974674371073,244.59024732195397,0.3566666841506958,1.8342682123184204,0.30923333333333336,2.072180078125,0.10583333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r
