seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2,neffS2,zeroS2
30,S2dyn_10r,1,0,0.004355484341566642,0.9531416666666667,0.0033821726699670156,-0.1920028156046096,-49.31958529727297,-49.51158811287758,0.004355484341566642,0.9531416666666667
30,S2dyn_10r,1,750,0.0007422254798874034,0.9959666666666667,0.00021222513417402903,0.19514272712142217,-65.25009263183873,-65.0549499047173,0.0007422254798874034,0.9959666666666667
30,S2dyn_10r,1,1500,0.0011727487437985253,0.9916666666666667,0.0005829371392726898,0.4536724425129898,-64.73211435954124,-64.27844191702825,0.0011727487437985253,0.9916666666666667
30,S2dyn_10r,1,2250,0.0020111363624568915,0.98775,0.0013530871813495955,0.6635553039061604,-63.566693521508576,-62.90313821760242,0.0020111363624568915,0.98775
30,S2dyn_10r,1,3000,0.0031355603766800915,0.9803916666666667,0.0024179112151265143,1.5658365561029572,-64.0367587617714,-62.47092220566844,0.0031355603766800915,0.9803916666666667
30,S2dyn_10r,1,3750,0.004725278328683288,0.9736416666666666,0.0039058453167478244,1.8948592195440312,-63.14985904146582,-61.254999821921785,0.004725278328683288,0.9736416666666666
30,S2dyn_10r,1,4500,0.006278536888148788,0.9661333333333333,0.005403871185084184,2.4422672043828024,-63.096617295772084,-60.65435009138928,0.006278536888148788,0.9661333333333333
30,S2dyn_10r,1,5250,0.008364087104665137,0.9592583333333333,0.0073929413189490634,2.6823958513568233,-62.98896659790724,-60.30657074655042,0.008364087104665137,0.9592583333333333
30,S2dyn_10r,1,6000,0.01177704062114442,0.9487416666666667,0.010594566648701826,3.623558532241824,-62.56217939527482,-58.938620863032995,0.01177704062114442,0.9487416666666667
30,S2dyn_10r,2,0,0.01177704062114442,0.9487416666666667,0.010594566648701826,3.623558532241824,-62.56217939527482,-58.938620863032995,0.01177704062114442,0.9487416666666667
30,S2dyn_10r,2,750,0.0010485188594262518,0.9944416666666667,0.0006690263450145721,-0.31885781924249024,-72.55219494722088,-72.87105276646338,0.0010485188594262518,0.9944416666666667
30,S2dyn_10r,2,1500,0.0014117665935190265,0.9920666666666667,0.0009453719849387805,-0.1256119860820385,-71.71030514787485,-71.83591713395688,0.0014117665935190265,0.9920666666666667
30,S2dyn_10r,2,2250,0.001869705955728802,0.9898333333333333,0.0013886283695697785,-0.1408842296195663,-71.00059633488183,-71.1414805645014,0.001869705955728802,0.9898333333333333
30,S2dyn_10r,2,3000,0.003133020720891626,0.9838833333333333,0.002576841182510058,0.5579220211169682,-70.6687241763552,-70.11080215523823,0.003133020720891626,0.9838833333333333
30,S2dyn_10r,2,3750,0.004154198733797032,0.97855,0.0035801060557365417,0.5788955445815256,-69.90626139367495,-69.32736584909343,0.004154198733797032,0.97855
30,S2dyn_10r,2,4500,0.00599045510980191,0.9710583333333334,0.005335099911689759,0.4072617972775052,-68.31851030054726,-67.91124850326976,0.00599045510980191,0.9710583333333334
30,S2dyn_10r,2,5250,0.007457225629024895,0.9663916666666666,0.006704207124809424,0.6705492059150934,-68.31660738224338,-67.64605817632828,0.007457225629024895,0.9663916666666666
30,S2dyn_10r,2,6000,0.009849232659004661,0.9569333333333333,0.00892980740169684,0.8920719030593599,-67.02917613236829,-66.13710422930893,0.009849232659004661,0.9569333333333333
30,S2dyn_m50,1,0,0.004355484341566642,0.9531416666666667,0.0033821726699670156,-0.1920028156046096,-49.31958529727297,-49.51158811287758,0.0025473088309269907,0.9765833333333334
30,S2dyn_m50,1,750,0.0006620682192789329,0.9963583333333333,0.0001246140753229459,0.19352426401841416,-65.25009263183873,-65.05656836782032,0.0004248695939143448,0.998175
30,S2dyn_m50,1,1500,0.0013486997984010042,0.9907166666666667,0.0007677861705422402,0.9283152293987955,-64.73211435954124,-63.803799130142444,0.0007393642391965836,0.9953666666666666
30,S2dyn_m50,1,2250,0.0028423761322598252,0.983725,0.002242715701957544,1.3089695475787448,-63.566693521508576,-62.25772397392983,0.001490367691533369,0.9918833333333333
30,S2dyn_m50,1,3000,0.009840363522076186,0.9661083333333333,0.009031035716831684,2.8920202747543913,-64.0367587617714,-61.144738487017,0.0046653473821886395,0.9833083333333333
30,S2dyn_m50,1,3750,0.024921236299101243,0.9377583333333334,0.023662498940527438,4.674513562952929,-63.14985904146582,-58.475345478512885,0.012247124088704325,0.96935
30,S2dyn_m50,1,4500,0.03859040239038488,0.914975,0.03719370756049951,5.956643327544883,-63.096617295772084,-57.1399739682272,0.01884747140234402,0.9583583333333333
30,S2dyn_m50,1,5250,0.0498716387324358,0.9020833333333333,0.04830789850403865,6.2427646117899105,-62.98896659790724,-56.746201986117335,0.024169284250073406,0.9519833333333333
30,S2dyn_m50,1,6000,0.06309835825236096,0.8851083333333334,0.06149654336124659,7.154645704691125,-62.56217939527482,-55.40753369058369,0.030883973006649815,0.9434416666666666
30,S2dyn_m50,2,0,0.06309835825236096,0.8851083333333334,0.06149654336124659,7.154645704691125,-62.56217939527482,-55.40753369058369,0.030883973006649815,0.9434416666666666
30,S2dyn_m50,2,750,0.02009038589200034,0.955475,0.01933725698639949,1.7526616287107095,-72.55219494722088,-70.79953331851017,0.009966719485824003,0.9780833333333333
30,S2dyn_m50,2,1500,0.02743084772656351,0.9398,0.02643814666668574,3.318756064831772,-71.71030514787485,-68.39154908304307,0.013415957522062904,0.9705583333333333
30,S2dyn_m50,2,2250,0.036677773657932705,0.9239,0.03552811583628257,4.111215244256307,-71.00059633488183,-66.88938109062553,0.017793248008754606,0.9628
30,S2dyn_m50,2,3000,0.04801390458247942,0.9057,0.04655269762575626,3.913687046806972,-70.6687241763552,-66.75503712954823,0.023230060652257856,0.9536166666666667
30,S2dyn_m50,2,3750,0.0594206388941781,0.893325,0.05786235563804706,3.4830517891173263,-69.90626139367495,-66.42320960455763,0.028648688134496784,0.94745
30,S2dyn_m50,2,4500,0.06982526924160906,0.883375,0.06812541777739922,2.2795133137295993,-68.31851030054726,-66.03899698681766,0.033905903725768294,0.94285
30,S2dyn_m50,2,5250,0.07767473412278603,0.8763166666666666,0.07604396883398294,2.3486496966071777,-68.31660738224338,-65.9679576856362,0.03755119627582122,0.9394833333333333
30,S2dyn_m50,2,6000,0.08816432705349313,0.8651833333333333,0.08654153024156888,2.064100634968036,-67.02917613236829,-64.96507549740025,0.04275277367568067,0.933675
30,S2dyn_m25,1,0,0.004355484341566642,0.9531416666666667,0.0033821726699670156,-0.1920028156046096,-49.31958529727297,-49.51158811287758,0.0016660034695030524,0.9886166666666667
30,S2dyn_m25,1,750,0.0006859710505546646,0.9958833333333333,0.0001458645780881246,0.24250675212536105,-65.25009263183873,-65.00758587971336,0.0003105667137313254,0.99895
30,S2dyn_m25,1,1500,0.0015550832549278521,0.9879916666666667,0.0010728368957837423,1.2283643192720095,-64.73211435954124,-63.50375004026923,0.0005540949932519231,0.9968833333333333
30,S2dyn_m25,1,2250,0.012956804055755233,0.9583666666666667,0.012011717157065869,3.2239080613681486,-63.566693521508576,-60.342785460140426,0.0032322106412753715,0.989575
30,S2dyn_m25,1,3000,0.03367836753452483,0.927725,0.03242441547214985,5.555905438907348,-64.0367587617714,-58.48085332286405,0.008250652889170325,0.9822
30,S2dyn_m25,1,3750,0.06007710509673967,0.88295,0.058315432700018086,7.628089127774327,-63.14985904146582,-55.521769913691486,0.014934537315290762,0.9707416666666666
30,S2dyn_m25,1,4500,0.09429049598863276,0.8488,0.09233208579321703,8.895175629901017,-63.096617295772084,-54.201441665871066,0.022984681324173865,0.9621333333333333
30,S2dyn_m25,1,5250,0.11718524559517564,0.8330583333333333,0.11534972311953703,9.941498921917212,-62.98896659790724,-53.047467675990035,0.028997166445949407,0.9580083333333334
30,S2dyn_m25,1,6000,0.14246397351901163,0.80345,0.14055759064455828,12.265557374014376,-62.56217939527482,-50.29662202126044,0.03519839626152397,0.9506916666666667
30,S2dyn_m25,2,0,0.14246397351901163,0.80345,0.14055759064455828,12.265557374014376,-62.56217939527482,-50.29662202126044,0.03519839626152397,0.9506916666666667
30,S2dyn_m25,2,750,0.07156987835352371,0.8943083333333334,0.07044748550107081,1.6131965013602672,-72.55219494722088,-70.93899844586062,0.018028706164658473,0.9739416666666667
30,S2dyn_m25,2,1500,0.07512754411948681,0.887425,0.07388807839254538,1.394296384091683,-71.71030514787485,-70.31600876378316,0.01870145952453677,0.97185
30,S2dyn_m25,2,2250,0.0809460086353604,0.8809333333333333,0.07967751970638831,0.9080646372648344,-71.00059633488183,-70.092531697617,0.019960537570516183,0.9700166666666666
30,S2dyn_m25,2,3000,0.09103182684332743,0.870025,0.08974195767740409,1.7112164531352039,-70.6687241763552,-68.95750772321999,0.02201978357905467,0.96755
30,S2dyn_m25,2,3750,0.10521925536775328,0.8578166666666667,0.10385417209913334,1.598906619491331,-69.90626139367495,-68.30735477418362,0.025449847787665344,0.9647916666666667
30,S2dyn_m25,2,4500,0.11577845881687526,0.8463833333333334,0.11441735949665308,1.4838631545766374,-68.31851030054726,-66.83464714597062,0.028131339402765826,0.9618416666666667
30,S2dyn_m25,2,5250,0.12565561296037725,0.8357583333333334,0.12434124284038942,1.6427085982960183,-68.31660738224338,-66.67389878394735,0.03049765734721822,0.9594583333333333
30,S2dyn_m25,2,6000,0.13769966877274065,0.8201833333333334,0.13626565585583447,2.4229597590330756,-67.02917613236829,-64.60621637333522,0.033331085688792055,0.9554666666666667
30,S2dyn_s50,1,0,0.004355484341566642,0.9531416666666667,0.0033821726699670156,-0.1920028156046096,-49.31958529727297,-49.51158811287758,0.004355484341566642,0.9531416666666667
30,S2dyn_s50,1,750,0.000709889716547747,0.9961666666666666,0.0001928968831896782,-0.015704273015231106,-65.25009263183873,-65.26579690485396,0.000709889716547747,0.9961666666666666
30,S2dyn_s50,1,1500,0.0009908298668659693,0.9923,0.00044289244612058005,0.4129254875801837,-64.73211435954124,-64.31918887196106,0.0009908298668659693,0.9923
30,S2dyn_s50,1,2250,0.00135339369700745,0.9902833333333333,0.0007827607810497284,0.2631135900781433,-63.566693521508576,-63.303579931430434,0.00135339369700745,0.9902833333333333
30,S2dyn_s50,1,3000,0.001576069321027177,0.988575,0.0010112582127253214,0.24119414704947073,-64.0367587617714,-63.795564614721926,0.001576069321027177,0.988575
30,S2dyn_s50,1,3750,0.003011997432552226,0.9826916666666666,0.002316320307056109,0.5784611026505222,-63.14985904146582,-62.571397938815295,0.003011997432552226,0.9826916666666666
30,S2dyn_s50,1,4500,0.005079432552809198,0.9730916666666667,0.004215701070427895,1.344336976710411,-63.096617295772084,-61.752280319061676,0.005079432552809198,0.9730916666666667
30,S2dyn_s50,1,5250,0.005650326080679882,0.9698,0.004893151256938775,1.7351429041571371,-62.98896659790724,-61.25382369375011,0.005650326080679882,0.9698
30,S2dyn_s50,1,6000,0.007815430645220854,0.9630583333333333,0.006880628882348538,1.788284208584536,-62.56217939527482,-60.77389518669028,0.007815430645220854,0.9630583333333333
30,S2dyn_s50,2,0,0.007815430645220854,0.9630583333333333,0.006880628882348538,1.788284208584536,-62.56217939527482,-60.77389518669028,0.007815430645220854,0.9630583333333333
30,S2dyn_s50,2,750,0.001055528008970472,0.9923833333333333,0.0007377336204051971,-0.2025604870227825,-72.55219494722088,-72.75475543424366,0.001055528008970472,0.9923833333333333
30,S2dyn_s50,2,1500,0.0013712928857087406,0.9888166666666667,0.000995923979083697,-0.4280522560227313,-71.71030514787485,-72.13835740389759,0.0013712928857087406,0.9888166666666667
30,S2dyn_s50,2,2250,0.0021956265996782146,0.985225,0.0017260027592380842,-0.35553008937017877,-71.00059633488183,-71.35612642425201,0.0021956265996782146,0.985225
30,S2dyn_s50,2,3000,0.00306261816634647,0.98175,0.0025664153029521307,-0.43300508477615707,-70.6687241763552,-71.10172926113135,0.00306261816634647,0.98175
30,S2dyn_s50,2,3750,0.003959487593923132,0.9776666666666667,0.0034205527593692145,-0.2443691686144933,-69.90626139367495,-70.15063056228945,0.003959487593923132,0.9776666666666667
30,S2dyn_s50,2,4500,0.005468326032581199,0.9720166666666666,0.004769928377866745,-0.3770810377055391,-68.31851030054726,-68.6955913382528,0.005468326032581199,0.9720166666666666
30,S2dyn_s50,2,5250,0.007154901545027224,0.9681916666666667,0.006383274534841378,0.23719007114704582,-68.31660738224338,-68.07941731109634,0.007154901545027224,0.9681916666666667
30,S2dyn_s50,2,6000,0.008153982419642245,0.9643833333333334,0.0073183737342556315,-0.15826216082666264,-67.02917613236829,-67.18743829319496,0.008153982419642245,0.9643833333333334
30,S2dyn_a02,1,0,0.023553067765086345,0.9346833333333333,0.013039730547368527,-0.1920028156046096,-48.25863248876836,-48.45063530437297,0.023553067765086345,0.9346833333333333
30,S2dyn_a02,1,750,0.004688508727515005,0.9854666666666667,0.0028475031420588494,0.3560706562268334,-64.23156487889116,-63.87549422266433,0.004688508727515005,0.9854666666666667
30,S2dyn_a02,1,1500,0.005393678070861334,0.9808083333333333,0.004254228529334068,1.3348875272138723,-63.71153177566677,-62.3766442484529,0.005393678070861334,0.9808083333333333
30,S2dyn_a02,1,2250,0.00775143945635278,0.9645583333333333,0.006829394218325615,3.075259034120955,-62.53183451797813,-59.45657548385718,0.00775143945635278,0.9645583333333333
30,S2dyn_a02,1,3000,0.010878101938866852,0.95085,0.009826732571423054,4.450834827636035,-62.98769670038161,-58.536861872745575,0.010878101938866852,0.95085
30,S2dyn_a02,1,3750,0.012036322265328492,0.94575,0.010964723991851012,4.369766124236778,-62.083707981269555,-57.71394185703278,0.012036322265328492,0.94575
30,S2dyn_a02,1,4500,0.014673279187430437,0.9368,0.013387562889357408,4.9112594468578425,-62.01076355232025,-57.09950410546241,0.014673279187430437,0.9368
30,S2dyn_a02,1,5250,0.018523007083713638,0.9267916666666667,0.017288391875227294,5.779871026061227,-61.883786453404774,-56.103915427343544,0.018523007083713638,0.9267916666666667
30,S2dyn_a02,1,6000,0.021708283854906894,0.9188,0.020377476975818477,5.987782917828527,-61.42816549975872,-55.440382581930194,0.021708283854906894,0.9188
