seed,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,state_sha256,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee
30,1,0.8046354166666667,0.5779124946575758,0.10333333333333333,2.314998534520467,0.9991666666666666,0.11416666666666667,True,0.16008727998238706,0.2268852588410179,0.1979794183295477,0.28415107730931294,0.17628185795304793,0.29997837768557173,0.475765306122449,0.0,0.0,0.20284438775510205,0.0,0.0,0.20280612244897958,0.0,0.0,0.20283163265306123,0.0,0.0,1.0,2ee6d0d13fa18224f608cba5b9812aaa5e1bbb67f2a399061bf654a90b553922,0.5964932266765957,-0.5266378363203105,0.74261708522404,0.04265000000000001,-0.6326602542168209,1.1739155865225677,-0.6326602542168209,0.31328333333333336,0.5964932267094653,0.0,0.0,0.742617085249795,0.7797260847008489,-0.25177876386675047,0.865787367839428,0.009349999999999999,0.2413696931045502,1.2948650952157377,0.2413696931045502,0.5697916666666668,0.7797260846520463,0.0,0.0,0.8657873678093021,2.398914351931614,3.943701982498169,
30,2,0.7724895833333333,0.6947327277209648,0.10666666666666667,5.178584362665812,0.9999166666666667,0.11416666666666667,True,0.1215733472474767,0.46626316480493796,0.1779737111636071,0.8982270719328275,0.16272894756806028,1.3050938727489363,0.20283163265306123,0.0,0.0,0.20280612244897958,0.0,0.0,0.2028188775510204,0.0,0.0,0.20357142857142857,0.0,0.0,1.0,3168dd6a2c7fc0c5ff5a1c1349d811532eb69f0af9fee904041609dc8ea0d281,0.39017131813204337,-1.060880908816465,0.5100818243724011,0.26026666666666665,-1.6930841224226285,1.94270263564686,-1.6930841224226285,0.22039999999999998,0.39017131818979983,0.0,0.0,0.5100818244521335,0.6502301603839422,-0.4800918396535851,0.7444758041062142,0.07523333333333333,-0.19200281560460958,1.7642483705452023,-0.19200281560460958,0.4630916666666667,0.6502301603222889,0.0,0.0,0.744475804035839,5.445326245002302,3.777907609939575,
30,3,0.7775104166666666,0.6710929861211334,0.10916666666666666,4.813826061884562,0.9994166666666666,0.10916666666666666,True,0.12319487435206612,0.5004839063622056,0.16612068693120818,0.8383863842270026,0.15775968752586778,1.1117614650477967,0.20357142857142857,0.0,0.0,0.20350765306122448,0.0,0.0,0.2032780612244898,0.0,0.0,0.20377551020408163,0.0,0.0,1.0,6457b9b1d2b6348dd27ecdcd342313116cce9355fa5b57a8bf959b500555c521,0.35842137132701973,-1.2113450818495775,0.4417595214684053,0.3825416666666666,-2.237102603488202,2.593685140422163,-2.237102603488202,0.23491666666666666,0.35842137133330104,0.0001333333333333333,0.0,0.4417595214672152,0.4513164514218827,-0.931870132816887,0.52712598762804,0.297025,-1.40771523828618,2.6950561809375158,-1.40771523828618,0.3251833333333334,0.45131645142833393,2.5e-05,0.0,0.5271259876347281,6.796400110980094,3.647852897644043,
30,4,0.7741458333333333,0.6789195216759981,0.10666666666666667,4.80813468615214,0.9995,0.1175,True,0.12763251665561862,0.5164693781019499,0.16358475519655258,0.7525949344077768,0.160544641041876,1.1113130406010896,0.20377551020408163,0.0,0.0,0.2036734693877551,0.0,0.0,0.2037372448979592,0.0,0.0,0.20540816326530612,0.0,0.0,1.0,8722a182222b379918c78e8e4e34018562ec07194fcd41ecf1408e6c0d685d8b,0.3542252894613056,-1.2393513215225773,0.4166532005717468,0.4391250000000001,-2.5133790766429662,3.2368784678121125,-2.5133790766429662,0.25669166666666665,0.3542252894764145,0.0011416666666666667,0.0,0.4166532006615956,0.28482000962929477,-1.5095912360081556,0.3315969594712498,0.5529333333333334,-3.768396436320651,4.1725780222664,-3.768396436320651,0.21030000000000001,0.2848200095196565,0.007966666666666667,0.0,0.3315969591144919,10.724485106955706,3.725818634033203,
30,5,0.721,0.8110554791331525,0.10666666666666667,4.602246869405111,1.0,0.1125,True,0.12668849507554114,0.5876851790041352,0.1467901229734707,0.7429143594345078,0.166617266923519,1.1920833075419068,0.20540816326530612,0.0,0.0,0.2051658163265306,0.0,0.0,0.2059311224489796,0.0,0.0,0.21073979591836733,0.0,0.0,1.0,5131f8d7e486f80d9feea0338bb236f9de9358d6ab36594442f180366f620d5a,0.38623803111972976,-1.1907252879575863,0.4362544297392236,0.44515,-2.337435634823155,3.8182862434127585,-2.337435634823155,0.3043583333333333,0.3862380310441057,0.00405,0.0,0.43625442950009663,0.17758739711791846,-2.2953156635477714,0.20136139423072186,0.7391,-8.05395878818302,6.50786931425381,-8.05395878818302,0.1385833333333333,0.17758739582101504,0.13351666666666667,0.0,0.20136139027577588,18.942148610738897,3.7013890743255615,
30,6,0.6393645833333333,1.0144877434958084,0.09666666666666666,5.2622639815012615,0.9764166666666667,0.11416666666666667,True,0.16143773456921431,0.7618650425380717,0.17954839853518934,0.7962310535367578,0.20398492853625308,1.2281945262414713,0.21073979591836733,0.0,0.0,0.20941326530612245,0.0,0.0,0.20974489795918366,0.0,0.0,0.21396683673469388,0.0,0.0,0.9858333468437195,753297e9a25ffac2793fd23d88d232d404822dab15840bdb0e320da9dcac9ba7,0.3889074548677621,-1.2247479492592035,0.42947087199022854,0.47130833333333333,-2.5398752553085955,4.444001368855639,-2.5398752553085955,0.3215,0.3889074545840422,0.012016666666666665,0.0,0.42947087127949096,0.1178030785827489,-2.8745338018174067,0.13264556426204385,0.8282583333333335,-11.863873061028974,8.215562413161935,-11.863873061028974,0.09402499999999998,0.11780307664821546,0.29018333333333335,0.0,0.13264555154749622,23.655994251951398,3.5947418212890625,
30,7,0.42465625,1.4957395466975867,0.1025,4.2621657752990725,0.7401666666666666,0.1125,True,0.17031976137817156,0.6404913449659944,0.17676607313660497,0.6753508471107731,0.2210331069509266,0.8491408008073146,0.21396683673469388,0.0,0.0,0.21267857142857144,0.0,0.0,0.21348214285714287,0.0,0.0,0.21552295918367348,0.0,0.0,0.7983333468437195,6e4b06680e23f70ce1fc8531ee679fffc88dfb711cb3c2f655a150a141e6190d,0.4135000417921475,-1.1478071058043284,0.4483894074571526,0.4643083333333333,-2.1649146664084404,4.952930400722902,-2.1649146664084404,0.3547166666666668,0.413500041454037,0.018516666666666664,0.0,0.448389406661191,0.056139204128502006,-3.8661773984799415,0.062990648712879,0.9187416666666667,-19.59376884562312,11.064204396908604,-19.59376884562312,0.04545833333333334,0.05613920209258794,0.5546083333333333,0.0,0.06299054379383154,33.386220622913754,3.707571268081665,
30,8,0.30782291666666667,1.7622479092131058,0.105,3.4671112887064615,0.5804166666666667,0.11583333333333333,True,0.15877935842096727,0.4943277156174493,0.15358327762472374,0.5288483453720498,0.21903157830577888,0.37796465466575074,0.21552295918367348,0.0,0.0,0.21369897959183673,0.0,0.0,0.21559948979591836,0.0,0.0,0.21729591836734694,0.0,0.0,0.6424999833106995,baf5e2defa01f266306edf5a95a9c2602e11393b33165fb9841d249be80f8334,0.42264103958441906,-1.1465016209925039,0.4543749091013447,0.46445000000000003,-2.0161565715360243,5.327756841561762,-2.0161565715360243,0.36798333333333333,0.4226410392214854,0.028300000000000006,0.0,0.45437490816504167,0.033449383547558026,-5.099028594125401,0.036939999893887264,0.9534916666666666,-27.519244890818744,13.752255915780509,-27.519244890818744,0.028416666666666673,0.03344938205828269,0.7365666666666665,0.0,0.0369398319544551,40.60126383440465,3.581360340118408,
30,9,0.19263541666666667,2.06361410694321,0.06916666666666667,3.387720177968343,0.30333333333333334,0.11916666666666667,True,0.13979133413310288,0.5622258770745248,0.12535527408181224,0.5155719876832638,0.22003119695727946,0.3653051706108575,0.21715561224489796,0.0,0.0,0.21576530612244899,0.0,0.0,0.21801020408163266,0.0,0.0,0.22182397959183672,0.0068,0.0,0.3491666615009308,57b70a4f0b32d377926a4f62cdff8766f90f20190fe9ef92c8c1b02fcef9c200,0.3750456349514318,-1.4191867398537037,0.4021752626899185,0.5291583333333333,-2.7382078029985326,5.650619923709481,-2.7382078029985326,0.32965000000000005,0.37504563431541127,0.04818333333333334,0.0,0.40217526111364554,0.010725361898644195,-7.311227832398802,0.012196457040840578,0.9855250000000001,-37.435058558464426,15.989888124529665,-37.435058558464426,0.009225,0.010725360962251821,0.8820916666666669,0.0,0.012193360495834518,51.43875261742214,3.550119400024414,
30,10,0.14202083333333335,2.208742731591066,0.09083333333333334,3.025572551091512,0.18516666666666667,0.1175,True,0.11955429929738177,0.5164977174717933,0.09652001055170938,0.47712525100602454,0.2182547534812329,0.27146587070698536,0.22182397959183672,0.0068,0.0,0.22145408163265307,0.0068,0.0,0.22457908163265305,0.0083,0.0,0.23517857142857143,0.0169,0.0,0.20916666090488434,490204d4ad9739d19dbae82c306d775fdbb236c8a2fe5d92e018baf04f76579f,0.34118417276810736,-1.7256247893256254,0.3641406421573689,0.5778916666666667,-3.465896316682866,5.92950373160243,-3.465896316682866,0.30354999999999993,0.34118417186786737,0.08126666666666667,0.0,0.36414063975544914,0.003382173086119273,-11.048790413888142,0.0044435266884167825,0.9954083333333332,-49.51158811279408,18.44432378440743,-49.51158811279408,0.002941666666666667,0.003382172671953837,0.9531416666666667,0.03,0.004355484343366711,62.69215879452568,3.645766258239746,
