act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,cap2,0,0.001,8,1,0.9124604167,1,1,0,0,-0.2270066142,0.4983108342,-0.9280618429,0.3782499731,74.18767004,0,0,0.4264816046,0.2740423381,0.1468302608,0.9557501078,32.66480617,1.172123551,1.199164391,7.589797497,0,1.133806783,1.15709276,1.181462803,1.2066529,2.000000007,0.005224261926,0.03683226928,0,0,0.99,2740249,1308.900912,1.108049099,1.148390972,1.205419362,1.246783405,2.00000002,0.03380444697,0.1232602596,0,0,0.99,2457591,394.8001593
LR,cap2,0,0.001,8,2,0.9059354167,0.989166677,0.989166677,0,0,-0.4978313148,0.5008153915,-1.78747189,0.2379999757,73.22454032,0,0,0.1564141661,0.2163314372,-0.01399030164,0.7915000319,48.53851785,1.180502892,1.191377282,11.44694996,0,1.131171556,1.157092865,1.181389307,1.206652901,1.999999849,0.006831738195,0.01304638619,0.01,0,0.82,2701464,1047.346046,1.108049135,1.148390859,1.205196833,1.246783451,1.999999856,0.02711504417,0.1614852101,0.01,0,0.64,2321116,220.0587234
LR,cap2,0,0.001,8,3,0.90810625,1,1,0,0,-0.3875646591,0.4914302528,-1.807123065,0.2904999852,58.12305065,0,0,0.3621042967,0.2319983095,0.07266461849,0.9624999762,35.80633379,1.18039465,1.191244245,14.65059853,0,1.133886076,1.15709283,1.181462806,1.206652803,2.000000007,0.006147512606,0.03731099702,0.01,0,1,2641875,864.5343206,1.108049064,1.148390922,1.20541942,1.246783623,1.999999995,0.03069505883,0.1669155061,0.01,0,1,2304103,164.0384389
LR,cap2,0,0.001,8,4,0.87569375,0.9975000024,0.9975000024,0,0,-0.5241761208,0.5226274133,-1.508807063,0.2207499743,78.15085939,0,0,0.0960098505,0.233228758,-0.2544744611,0.6955000162,57.31427906,1.179548502,1.221842289,16.71707726,0,1.133886029,1.157091219,1.181061738,1.206652864,1.999999947,0.007777899239,0.006185328122,0.01,0,0.92,2668350,1234.002047,1.108049097,1.148261536,1.205327263,1.246783488,1.999999866,0.03349554772,0.1500319317,0,0,0.77,2037564,172.5346462
LR,cap2,0,0.001,8,5,0.9111666667,1,1,0,0,-0.3791841865,0.4700593352,-1.72087872,0.2649999559,73.73676515,0,0,0.1967048645,0.2135364115,-0.09154015779,0.8274999261,47.5731598,1.188123226,1.213157535,19.20113182,0,1.133886043,1.157092925,1.181462836,1.20665283,1.999999904,0.007847709647,-0.002238046494,0.01,0,0.97,2674105,745.4621556,1.108049142,1.148390822,1.205419347,1.246783549,1.999999972,0.03292429316,0.1556268856,0.01,0,1,2274805,131.9434963
LR,cap2,0,0.001,8,6,0.9092083333,1,1,0,0,-0.4963651001,0.5322596431,-1.474788785,0.2484999597,67.01902395,0,0,0.2514611781,0.2497339696,-0.1275371015,0.8605000973,47.03606973,1.178391695,1.209437609,20.76831245,0,1.133886096,1.157092775,1.181463042,1.206652945,1.999999987,0.007274445177,-0.00732031744,0.01,0,0.99,2531941,972.5255752,1.108047148,1.148390811,1.205419472,1.246772508,2.000000001,0.0350739644,0.1416052207,0.01,0,1,1918846,129.0186534
LR,cap2,0,0.001,8,7,0.9013708333,0.9641666412,0.9641666412,0,0,-0.6834620237,0.5315620303,-1.61088109,0.1892499924,73.24850983,0,0,-0.02193844691,0.2307400703,-0.9433858991,0.5034999847,59.24648359,1.184396505,1.231189847,22.35447693,0,1.133886102,1.156962748,1.181462987,1.206437348,2.000000021,0.007745694813,-0.03193593584,0.01,0,0.95,2651430,998.5423867,1.099441649,1.14408879,1.202469205,1.245331483,1.998329879,0.04592896775,0.1082010977,0.01,0,0.41,2040894,132.1780456
LR,cap2,0,0.001,8,8,0.9157833333,1,1,0,0,-0.4565052688,0.4906761944,-1.623546243,0.2552499771,72.59593744,0,0,0.1336749792,0.2256188989,-0.1992699802,0.7570000291,54.03903378,1.18208921,1.234497547,23.72165298,0,1.13388618,1.15709292,1.181462777,1.206642526,2.000000009,0.007590197042,-0.03423951566,0.01,0,0.98,2602421,724.5487673,1.10804623,1.148390933,1.205419401,1.246783469,2.000000005,0.0412791176,0.115175046,0.01,0,1,2171722,111.5912632
LR,cap2,0,0.001,8,9,0.90805625,1,1,0,0,-0.4513241053,0.5131136775,-1.343167782,0.2529999614,79.08698923,0,0,0.1414993554,0.2676106989,-0.09833079576,0.7382500172,55.45351784,1.182529926,1.277585149,25.02918053,0,1.133885988,1.157092804,1.181462839,1.206652958,1.999999989,0.008088494541,-0.03393923212,0.01,0,0.98,2543928,975.5518738,1.108049038,1.148390845,1.205419369,1.246783614,1.999999992,0.05209056163,0.113044899,0.01,0,1,1976847,124.7669107
LR,cap2,0,0.001,8,10,0.9054666667,1,1,0,0,-0.4781048,0.5016584992,-1.377889752,0.2432499379,62.91611812,0,0,0.2234214991,0.2426734865,-0.1489542574,0.8560000658,44.36286599,1.178594828,1.320396185,26.18973541,0,1.133886115,1.157092806,1.181462854,1.206652836,1.99999994,0.00715167653,-0.02121325303,0.01,0,0.98,2558420,977.2908456,1.108049244,1.148390838,1.20541935,1.246783494,1.999999987,0.06163198311,0.09018926322,0.01,0,1,1895396,119.4041494
