arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,1,1,0.001,6,none,0.9868604167,1,1,0,0,-7.08245039,34.82217026,-20.69812965,0.4697501361,76.66945878,0,0,-41.14810562,34.8009491,-61.82010651,0.1847499609,81.96086292,9.065790176,1.769159555,1.041520119,1100,1200,1200,798
LR,std,1,1,0.001,7,none,0.9886604167,1,1,0,0,-7.501380444,35.82083511,-19.90292358,0.4742500782,77.49437205,0,0,-43.23522186,36.87278366,-68.53279877,0.1869999617,79.09143477,9.724223137,1.851218224,1.00099659,900,1000,1200,666
LR,std,1,1,0.001,8,none,0.9892770833,1,1,0,0,-8.596046448,36.96210861,-18.84005165,0.4660000801,77.74797625,0,0,-48.13048172,41.52842712,-74.60108185,0.187749967,82.14426221,10.32756519,1.961083174,0.9906777143,900,1100,1200,954
LR,std,1,1,0.001,9,none,0.9895333333,1,1,0,0,-7.354480267,39.116642,-22.8409729,0.4757501483,77.56692725,0,0,-48.41553116,43.45417023,-72.18643188,0.192999959,82.91799209,10.9399271,2.014978886,0.9281005859,900,1100,1200,850
LR,std,1,1,0.001,10,none,0.9910958333,1,1,0,0,-8.920916557,39.49381256,-24.24851799,0.4652501643,78.70232697,0,0,-47.49009323,42.86478806,-83.19496155,0.1974999607,80.3472724,11.44417953,2.048070431,0.9312856793,800,900,1200,915
LR,std,1,1,0.001,11,none,0.9909416667,1,1,0,0,-8.757823944,40.27902222,-18.26268959,0.4675001204,78.63003895,0,0,-52.19536591,47.1440239,-80.44887543,0.2019999474,84.22193587,11.90050602,2.136943579,0.9348880649,800,1000,1200,998
LR,std,1,1,0.001,12,none,0.9915895833,1,1,0,0,-8.247443199,40.7878952,-20.32562828,0.4765000939,79.24333254,0,0,-53.06733704,47.47879028,-84.56327057,0.2042499781,84.57641006,12.2956562,2.170301914,0.9206198454,700,800,1200,986
LR,std,2,2,0.001,1,none,0.9818020833,1,1,0,0,-2.585354567,17.28269386,-10.20638275,0.4937501252,72.48089832,0,0,-7.248851299,13.36138344,-16.59329224,0.3670000732,76.68559946,3.730238199,0.9868544936,1.306160569,1400,2000,1200,910
LR,std,2,2,0.001,2,none,0.9789854167,1,1,0,0,-4.800830841,24.55489922,-12.82314777,0.4690001011,75.38628629,0,0,-20.62462044,20.55963516,-34.77155685,0.2184999585,72.96447067,5.554288864,1.258801699,1.393281937,1700,2100,1200,560
LR,std,2,2,0.001,3,none,0.980875,1,1,0,0,-5.608278751,29.28129768,-13.04566288,0.473500073,75.73584454,0,0,-31.37250137,25.67372513,-47.13774872,0.1899999529,74.56586944,6.783437729,1.464756966,1.362175584,1600,1800,1200,643
LR,std,2,2,0.001,4,none,0.9828791667,1,1,0,0,-5.6987257,31.08252525,-16.86400414,0.4795001447,76.15707615,0,0,-36.70101166,30.37724876,-62.83610916,0.1809999645,75.77083421,7.737058163,1.590211987,1.238431454,1300,1600,1200,863
LR,std,2,2,0.001,5,none,0.9855729167,1,1,0,0,-6.896598339,32.44137192,-15.75080395,0.477250129,77.29085031,0,0,-36.76416779,32.51316833,-52.60927963,0.1884999573,81.44599503,8.512084007,1.686721802,1.161965251,1300,1600,1200,1024
LR,std,2,2,0.001,6,none,0.98628125,1,1,0,0,-6.741964817,34.23838806,-17.80081367,0.4697501361,78.06646067,0,0,-38.36662674,34.1996727,-59.00220108,0.192999959,76.13585498,9.23095417,1.790419698,1.096624136,1100,1500,1200,890
LR,std,2,2,0.001,7,none,0.9873541667,1,1,0,0,-7.110827923,36.70788574,-19.01461029,0.4780001044,77.31909209,0,0,-45.56844711,38.38406372,-73.70837402,0.1832499802,80.7627651,9.932292938,1.884389043,1.04610765,1000,1200,1200,690
LR,std,2,2,0.001,8,none,0.9896541667,1,1,0,0,-7.483856201,36.71748352,-17.61274529,0.4705000818,78.09798138,0,0,-46.60531616,40.01031494,-69.93513489,0.2004999667,83.37529524,10.49020004,1.974535227,1.033296347,900,1200,1200,945
LR,std,2,2,0.001,9,none,0.98966875,1,1,0,0,-8.148492813,38.20627213,-23.39543533,0.473500073,77.95071299,0,0,-47.4664917,43.21393585,-80.6868515,0.2072499841,80.85270834,11.05160522,2.05487895,1.023972034,900,1000,1200,742
LR,std,2,2,0.001,10,none,0.9896541667,1,1,0,0,-6.877929688,38.57915497,-26.47444153,0.4802500904,78.39556641,0,0,-49.49716949,45.61420441,-78.87094879,0.2012499869,83.30793123,11.61450768,2.100441217,0.9787573814,900,1100,1200,1034
LR,std,2,2,0.001,11,none,0.9905791667,1,1,0,0,-8.438213348,40.01789093,-23.66456413,0.4705000818,78.46860558,0,0,-51.24340057,47.37363052,-100.6835785,0.2034999877,80.97218036,12.05030537,2.15645647,0.9924507141,800,1000,1200,720
LR,std,2,2,0.001,12,none,0.9912791667,1,1,0,0,-9.270401955,40.73469162,-24.12210464,0.4645001292,77.05362935,0,0,-57.36019516,50.37405014,-87.72640991,0.1944999546,80.88540126,12.61124611,2.208385706,0.9703093171,800,900,1200,759
LR,std,3,3,0.001,1,none,0.9818666667,1,1,0,0,-1.946430683,16.52050591,-7.180484295,0.4997501373,72.42699046,0,0,-8.151245117,13.79714108,-20.11034584,0.3557500839,75.62361829,3.682543993,1.002203703,1.297854185,1800,1900,1200,929
LR,std,3,3,0.001,2,none,0.9795395833,1,1,0,0,-3.822339773,25.26821136,-11.81241226,0.4847501218,74.39604949,0,0,-23.054142,21.81401253,-38.98389816,0.2102499753,78.15684309,5.627048492,1.283132553,1.377824783,1400,2600,1200,882
LR,std,3,3,0.001,3,none,0.9787270833,1,1,0,0,-5.375609875,28.9695015,-14.35086632,0.4787501097,76.00157742,0,0,-33.52640533,27.84664917,-50.98736954,0.1719999611,78.05747705,6.964724541,1.468933821,1.357220888,1600,1900,1028,596
LR,std,3,3,0.001,4,none,0.9841583333,1,1,0,0,-4.40361166,30.01138306,-13.46870136,0.4922501147,77.148636,0,0,-34.67509079,29.18747139,-58.30205917,0.1847499609,78.39671103,7.769125938,1.574815154,1.197920918,1300,1400,1200,789
LR,std,3,3,0.001,5,none,0.9858645833,1,1,0,0,-5.57316637,32.84897614,-17.56040001,0.4840001166,77.48017227,0,0,-37.56996918,34.02671432,-62.56895828,0.1929999888,80.06424424,8.544953346,1.694488883,1.129619241,1200,1500,1200,831
LR,std,3,3,0.001,6,none,0.98765625,1,1,0,0,-6.345067024,33.65034485,-18.00498772,0.4765000939,77.41007914,0,0,-41.56185913,37.25423431,-75.1509552,0.1892499626,77.97043956,9.240700722,1.785612464,1.092011809,1000,1300,1200,712
LR,std,3,3,0.001,7,none,0.9887020833,1,1,0,0,-6.011246681,36.25162125,-16.80154228,0.4840001464,76.94967355,0,0,-48.44608307,39.22101593,-75.92243958,0.1757499725,79.68975597,9.956622124,1.860553265,1.039844513,1000,1200,1200,826
LR,std,3,3,0.001,8,none,0.98949375,1,1,0,0,-7.313315392,37.68769836,-20.96656609,0.4750000536,77.29329986,0,0,-49.74222946,41.665802,-71.70471191,0.1914999634,82.6200493,10.52027893,1.930500984,1.025141478,1000,1100,1200,735
LR,std,3,3,0.001,9,none,0.9899333333,1,1,0,0,-7.497988701,38.81190872,-20.80896378,0.4660001099,78.31794957,0,0,-50.49208832,44.7554245,-96.74375916,0.192999959,80.67412643,11.02230072,2.008954287,0.9859942794,900,1100,1200,735
LR,std,3,3,0.001,10,none,0.99070625,1,1,0,0,-7.410973549,39.77924347,-18.70099258,0.4772500694,78.6532907,0,0,-50.99808884,43.8051796,-80.30830383,0.1952499747,81.73873362,11.56417465,2.061933041,0.9865630269,800,900,1200,817
LR,std,3,3,0.001,11,none,0.9907729167,1,1,0,0,-8.526831627,41.05018234,-20.03863716,0.4712501168,77.69228206,0,0,-54.99542999,47.49807358,-83.44366455,0.1839999706,80.39237992,12.03632259,2.114749908,0.9831860662,900,1000,1200,736
LR,std,3,3,0.001,12,none,0.9916229167,1,1,0,0,-8.88114357,40.71022797,-22.84597015,0.4615001082,78.75463025,0,0,-54.0385704,48.48000336,-84.68083954,0.206499964,82.18849557,12.42494392,2.156517744,0.9578183889,700,900,1200,960
LR,std,4,4,0.001,1,none,0.98135625,1,1,0,0,-1.428835392,16.16219139,-4.707997322,0.5095001459,72.61123601,0,0,-7.462558746,13.01299667,-20.92027092,0.361000061,75.16204256,3.631729603,1.002825141,1.321236849,1500,1700,1200,660
LR,std,4,4,0.001,2,none,0.97941875,1,1,0,0,-2.254367352,23.37664986,-9.272681236,0.503500104,75.00138117,0,0,-22.61195183,20.83950615,-37.53753281,0.2132499814,77.50642503,5.59052372,1.271532178,1.362449288,1800,2000,1183,952
LR,std,4,4,0.001,3,none,0.9787791667,1,1,0,0,-3.230768681,26.82744789,-11.88506413,0.4945001304,76.61264614,0,0,-29.23792648,24.89720726,-54.69728088,0.1824999601,78.28244837,6.771582603,1.453178048,1.298970222,1600,1900,1200,710
LR,std,4,4,0.001,4,none,0.9842083333,1,1,0,0,-3.32967329,28.482584,-14.21569061,0.5020001531,76.59242401,0,0,-34.36658859,28.45064926,-51.82292557,0.187749967,79.60487044,7.63119173,1.559131026,1.2101686,1200,1700,1200,614
LR,std,4,4,0.001,5,none,0.9855229167,1,1,0,0,-3.720624208,30.97559738,-12.40019894,0.4997500777,76.84496598,0,0,-39.89494705,33.56571579,-64.77339935,0.1839999557,76.39829899,8.543021202,1.679490328,1.120221496,1200,1500,1200,906
LR,std,4,4,0.001,6,none,0.9865833333,1,1,0,0,-4.02568388,32.0060463,-14.20387936,0.4945001304,78.49445051,0,0,-40.36001205,34.32679749,-59.97498322,0.1869999766,83.48082049,9.260719299,1.781479597,1.042442322,1200,1400,1200,934
LR,std,4,4,0.001,7,none,0.9872625,1,1,0,0,-4.307566643,34.61688232,-13.62821674,0.4922501147,77.87891474,0,0,-43.66178513,37.6669426,-69.94992065,0.1892499626,77.59399606,9.904110909,1.894779921,1.007016897,1100,1300,1200,930
LR,std,4,4,0.001,8,none,0.9885145833,1,1,0,0,-4.726775169,35.42378616,-17.37238121,0.4915001094,77.45789299,0,0,-48.35912323,41.20144272,-80.11651611,0.1824999601,81.0185629,10.49414444,1.97176218,0.9576700926,1000,1300,1200,1019
LR,std,4,4,0.001,9,none,0.9886958333,1,1,0,0,-4.928138733,36.38175964,-14.11750984,0.4945001304,79.02228367,0,0,-46.81929016,40.82505798,-89.63919067,0.1997499615,78.91313271,11.09176254,2.03333807,0.9360195398,1000,1200,1200,901
LR,std,4,4,0.001,10,none,0.9893916667,1,1,0,0,-5.431981087,37.39814758,-18.33188248,0.4900000989,77.66235416,0,0,-51.34621811,45.37917709,-84.97543335,0.1982499808,82.4372002,11.60709667,2.118321657,0.9494211674,900,1000,1200,845
LR,std,4,4,0.001,11,none,0.9907979167,1,1,0,0,-5.647050858,37.10330582,-15.75540733,0.4885000587,78.95961699,0,0,-53.65643311,45.88772964,-82.68050385,0.1862499565,81.63172357,12.02615452,2.139799833,0.9210395813,900,1200,1200,807
LR,std,4,4,0.001,12,none,0.9909208333,1,1,0,0,-6.091123104,39.48579788,-15.05995846,0.4915001094,79.10737909,0,0,-54.22186279,46.91001892,-82.19931793,0.1847499609,83.26224897,12.5349741,2.223454952,0.9287186861,800,900,1200,789
LR,std,5,5,0.001,1,none,0.9818229167,1,1,0,0,-2.073890924,15.83433342,-7.186792374,0.4975001216,72.95980762,0,0,-6.677743912,12.19318962,-17.94221878,0.3625000715,71.98452762,3.488804579,0.9750592113,1.315016389,1300,1600,1200,893
LR,std,5,5,0.001,2,none,0.98001875,1,1,0,0,-3.189168692,23.99893761,-12.4853096,0.4967500865,74.34388574,0,0,-22.86058426,21.6361351,-35.29482651,0.2139999717,79.80041968,5.404466152,1.248408914,1.341705084,1500,1800,1192,736
LR,std,5,5,0.001,3,none,0.9798979167,1,1,0,0,-3.380889177,27.33218765,-13.7858448,0.4952501655,75.8650606,0,0,-31.08949661,25.29994011,-49.50230408,0.1839999706,77.94510376,6.663409233,1.437926054,1.319077253,1600,1800,1200,829
LR,std,5,5,0.001,4,none,0.9837,1,1,0,0,-4.647843361,30.04249191,-14.32947826,0.4825001061,76.47487557,0,0,-34.20585632,29.22241402,-55.8907547,0.1877499521,81.29438595,7.499483585,1.562008262,1.190933943,1200,1500,1200,827
LR,std,5,5,0.001,5,none,0.9857958333,1,1,0,0,-6.92713213,32.85287094,-15.13988972,0.4697500765,75.55574555,0,0,-37.58798599,33.33972931,-59.74365997,0.1967499554,77.81590888,8.372711182,1.657261133,1.102500677,1200,1500,1200,800
LR,std,5,5,0.001,6,none,0.9860395833,1,1,0,0,-6.824002266,33.07023239,-15.40462112,0.4787501097,77.37866022,0,0,-40.14252853,35.44552612,-59.21312714,0.2012499869,77.34323099,9.100528717,1.758123398,1.048770666,1100,1500,1200,967
LR,std,5,5,0.001,7,none,0.9886291667,1,1,0,0,-6.755242825,35.50460434,-14.47643471,0.4720000923,77.69667075,0,0,-43.081604,37.80236816,-64.23677063,0.1959999651,77.44095834,9.785470963,1.862050056,1.000770688,1100,1100,1200,794
LR,std,5,5,0.001,8,none,0.98945625,1,1,0,0,-6.358552933,35.98647308,-16.98727226,0.4750001132,78.70201738,0,0,-42.83956528,40.30301285,-70.16004181,0.2049999833,73.07275781,10.42173195,1.921580791,0.9674504995,800,1000,1200,678
LR,std,5,5,0.001,9,none,0.9907125,1,1,0,0,-7.28231144,37.32888031,-15.836483,0.4727501571,78.87957626,0,0,-45.6582756,42.99028015,-79.12730408,0.2042499781,77.80455187,10.93554783,2.015289068,0.968115747,700,1000,1200,1053
LR,std,5,5,0.001,10,none,0.99014375,1,1,0,0,-7.309398174,37.37829208,-16.2361393,0.4720001221,78.28590644,0,0,-53.67052841,45.98846436,-85.6398468,0.1922499686,70.53375547,11.52495384,2.121197939,0.9814072847,900,1100,1200,691
LR,std,5,5,0.001,11,none,0.99130625,1,1,0,0,-7.76924324,39.63839722,-21.69652748,0.4727500975,78.64306508,0,0,-53.0490036,47.5957756,-94.08718109,0.1922499686,73.2363358,11.97958279,2.142416,0.9565291405,800,900,1200,854
LR,std,5,5,0.001,12,none,0.9918479167,1,1,0,0,-7.889557362,41.4824295,-21.16719246,0.4765001535,78.42635192,0,0,-52.0720253,49.08001709,-92.28516388,0.2034999579,69.88144833,12.47331715,2.210344553,0.9363795519,700,800,1200,926
LR,std,6,6,0.001,1,none,0.982675,1,1,0,0,-1.5684582,16.00991058,-8.257948875,0.5132501125,71.61798101,0,0,-6.672194958,12.8133316,-22.29081345,0.361000061,75.11494297,3.506937265,0.9912722707,1.310495019,1300,1400,1200,522
LR,std,6,6,0.001,2,none,0.9807458333,1,1,0,0,-2.70014286,23.36921501,-10.32471561,0.5027500987,74.57210673,0,0,-22.33761787,20.78636932,-41.42469025,0.217749998,75.48124973,5.318573475,1.255160451,1.334879518,1700,1900,1200,750
LR,std,6,6,0.001,3,none,0.9805020833,1,1,0,0,-4.021325111,26.92157555,-11.11531448,0.4907500744,76.3204145,0,0,-30.52143288,24.53393555,-46.36990356,0.187749967,77.08131366,6.578273773,1.409275532,1.233558178,1400,2000,1200,602
LR,std,6,6,0.001,4,none,0.9835479167,1,1,0,0,-4.36367178,30.1416111,-10.89833069,0.4982501268,76.43422481,0,0,-32.48994827,28.2200737,-54.12487793,0.1884999573,79.43255387,7.503816128,1.544116616,1.14218688,1400,1500,1200,991
LR,std,6,6,0.001,5,none,0.9865458333,1,1,0,0,-4.649841785,31.56153297,-12.25442123,0.4862501025,77.22908736,0,0,-36.65151978,31.59651947,-54.38909149,0.1952499747,79.22104146,8.331066132,1.648483872,1.036363959,1100,1200,1200,716
LR,std,6,6,0.001,6,none,0.9868958333,1,1,0,0,-5.192020893,33.04164505,-15.84623718,0.4825001061,77.18514468,0,0,-41.32982635,35.12319946,-64.76580811,0.1884999573,81.76206881,9.047106743,1.747817039,1.023051143,1100,1300,1200,744
LR,std,6,6,0.001,7,none,0.9874666667,1,1,0,0,-5.284358025,35.28167725,-18.30631256,0.4885001183,77.65119864,0,0,-44.62490845,38.75033188,-68.80880737,0.1974999756,80.75191309,9.701849937,1.871694565,1.004175186,1100,1200,1200,805
LR,std,6,6,0.001,8,none,0.9889229167,1,1,0,0,-5.582444191,35.39631271,-14.81383514,0.4847501218,77.90596352,0,0,-50.78066635,41.9171257,-72.33914185,0.1817499548,78.48103403,10.40101242,1.950701952,0.9883819222,1100,1200,1200,721
LR,std,6,6,0.001,9,none,0.9898666667,1,1,0,0,-6.317130089,36.59739304,-16.02457428,0.4795001447,78.7419611,0,0,-49.06612778,42.47152328,-78.19297028,0.1974999607,79.12881571,10.92001724,2.043050289,0.9476177096,800,1000,1200,977
LR,std,6,6,0.001,10,none,0.9904770833,1,1,0,0,-6.886255741,39.95528793,-17.21994209,0.4810001254,78.02749065,0,0,-56.53417969,46.8691864,-85.4596405,0.1959999651,80.2523043,11.41012573,2.112080574,0.9332129955,800,900,1200,766
LR,std,6,6,0.001,11,none,0.99155625,1,1,0,0,-7.303339958,38.76437378,-16.77459908,0.4757501483,78.70962806,0,0,-56.10365295,47.15581894,-87.86244202,0.1914999634,77.13175654,12.02250004,2.155763149,0.9183335304,700,1000,1200,759
LR,std,6,6,0.001,12,none,0.991175,1,1,0,0,-7.456549644,40.20882797,-17.96319008,0.4742500782,79.01564539,0,0,-57.42480087,47.96290207,-89.35949707,0.1892499775,72.26644,12.44342709,2.204886198,0.9120073318,700,900,1200,833
LR,std,7,7,0.001,1,none,0.9814104167,1,1,0,0,-1.880218148,16.96611023,-6.833805561,0.4967500865,72.69406416,0,0,-7.627387047,13.24009609,-18.03999138,0.3482500911,76.54420227,3.732453108,1.004415631,1.272811532,1900,2000,1200,503
LR,std,7,7,0.001,2,none,0.97910625,1,1,0,0,-3.146011591,23.63629723,-11.32228947,0.4975001216,75.33946678,0,0,-21.38180542,20.42026711,-36.81703949,0.2139999717,75.65317017,5.596936703,1.274149776,1.336051226,1500,1800,1195,905
LR,std,7,7,0.001,3,none,0.98120625,1,1,0,0,-4.61333704,27.89328194,-11.83357906,0.4877501428,76.52538817,0,0,-32.41343307,26.84788704,-46.23669052,0.1967499852,73.47512325,6.839269638,1.471389294,1.275715113,1500,1900,1200,904
LR,std,7,7,0.001,4,none,0.9822729167,1,1,0,0,-4.427669525,30.6823101,-14.96695709,0.4892500937,76.43059249,0,0,-36.70297241,31.2872982,-57.98672104,0.187749967,75.30154129,7.792695522,1.586762905,1.187840462,1400,1600,1200,972
LR,std,7,7,0.001,5,none,0.98690625,1,1,0,0,-5.07572937,32.63553238,-16.25038719,0.491500169,77.18281349,0,0,-38.78826904,33.33221436,-66.81155396,0.1772499681,74.97499172,8.567245483,1.712066293,1.130528212,1100,1300,1200,686
LR,std,7,7,0.001,6,none,0.9879416667,1,1,0,0,-6.336880207,33.91351318,-15.83610344,0.4795001447,77.5977403,0,0,-42.82081604,36.79131699,-66.21867371,0.1989999861,79.17644381,9.303307533,1.811845183,1.072735548,1000,1400,1200,752
LR,std,7,7,0.001,7,none,0.9878291667,1,1,0,0,-6.300971508,35.04206467,-17.73108101,0.4817501009,78.19511077,0,0,-44.07645416,38.3435173,-67.87744904,0.1854999661,79.87931335,10.0078373,1.89379704,1.001506448,1000,1500,1200,665
LR,std,7,7,0.001,8,none,0.9889479167,1,1,0,0,-6.13577652,36.78676987,-17.60493851,0.4787501097,78.61677792,0,0,-47.79887009,41.0046196,-76.6709137,0.1884999573,83.1075197,10.58401299,1.981026411,0.9625316262,1000,1000,1200,741
LR,std,7,7,0.001,9,none,0.9898395833,1,1,0,0,-6.453435421,37.01171112,-17.43735695,0.4780001044,79.20990515,0,0,-47.65637207,43.49541473,-80.67082214,0.2072499692,82.59388084,11.13420486,2.05525732,0.9340479374,900,1100,1200,725
LR,std,7,7,0.001,10,none,0.9908895833,1,1,0,0,-6.529312611,38.45858765,-18.41045952,0.4870001376,78.34217345,0,0,-50.05257797,46.61510849,-83.92578125,0.2004999667,83.20564387,11.7419548,2.123124123,0.9377114773,800,1000,1200,835
LR,std,7,7,0.001,11,none,0.9905083333,1,1,0,0,-6.771417141,38.33919525,-20.00634193,0.4810000658,79.00778173,0,0,-56.7845192,48.92503357,-93.4721756,0.1869999617,82.44636822,12.21733856,2.216136217,0.8931752443,900,900,1200,793
LR,std,7,7,0.001,12,none,0.9916145833,1,1,0,0,-6.990331173,39.24180222,-19.22639275,0.4780001044,79.34329543,0,0,-55.27885437,48.62107849,-88.63384247,0.1922499686,80.78902942,12.69884205,2.237881899,0.8933117986,800,1000,1200,1005
LR,std,8,8,0.001,1,none,0.98105625,1,1,0,0,-1.699763417,17.34164238,-7.949130058,0.5057501197,72.38960212,0,0,-9.239178658,14.12604523,-19.61858559,0.3302500844,75.97993022,3.788887024,1.012984157,1.325615525,1400,2100,1200,500
LR,std,8,8,0.001,2,none,0.9805958333,1,1,0,0,-3.456598282,25.09811592,-12.48249912,0.4982501268,74.28883355,0,0,-25.13942719,22.40116119,-41.50679779,0.2027499676,77.42819141,5.577061653,1.300027013,1.391408682,1800,1900,1200,865
LR,std,8,8,0.001,3,none,0.9799729167,1,1,0,0,-3.635092497,28.60154533,-10.75469303,0.4915001094,76.31351571,0,0,-33.41896057,26.7883873,-54.19913864,0.1764999628,78.63473111,6.795152187,1.469303489,1.321986079,1600,2000,1200,860
LR,std,8,8,0.001,4,none,0.9837291667,1,1,0,0,-4.131682396,30.90696335,-14.14415264,0.4982501268,76.60951749,0,0,-36.5619545,28.96278381,-56.89676666,0.1644999534,75.37406922,7.679454327,1.583229661,1.208884001,1300,1600,1200,666
LR,std,8,8,0.001,5,none,0.9869041667,1,1,0,0,-5.352962494,33.12498474,-17.93838501,0.4885000587,76.66254752,0,0,-39.99886322,33.89351654,-57.39266968,0.1847499609,77.9326605,8.465687752,1.671084642,1.115635395,1200,1400,1200,726
LR,std,8,8,0.001,6,none,0.98568125,1,1,0,0,-6.267680168,35.42664719,-15.49340725,0.4817501009,76.91881447,0,0,-43.12878418,35.5738678,-65.65009308,0.1854999661,81.34165572,9.296977043,1.791387081,1.093509197,1200,1500,1200,966
LR,std,8,8,0.001,7,none,0.9887270833,1,1,0,0,-5.212562084,35.82744217,-15.77678394,0.4952501059,77.55514328,0,0,-47.00695419,38.6423645,-79.53274536,0.1862499714,77.25232574,9.897566795,1.898548841,1.071685195,1100,1300,1200,980
LR,std,8,8,0.001,8,none,0.98980625,1,1,0,0,-6.405403614,36.90525436,-17.87781906,0.4810000658,78.15369859,0,0,-48.40527344,41.30922318,-71.63870239,0.1862499565,82.82369016,10.44011402,1.936030269,1.055419683,900,1200,1200,670
