arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA1,2,0.001,1,none,0.9667708333,1,1,0,0,-1.384612799,2.175125837,-5.68684721,0.2925663888,82.3281126,0,0,0.603648603,1.852783084,-0.2676817179,0.6142272949,57.43601806,5.279574871,2.225586176,2.945645571,0.4725869894,0.2579841614,0.8443617225,0,1,0.5591842532,0.3931641877,0.6877056956,0,1
SWA1,2,0.001,2,none,0.9500666667,1,1,0,0,-3.824641466,4.614705086,-12.10317898,0.2309837341,65.32162994,0,0,-11.83932972,7.807088375,-23.56414032,0.05018300563,64.9500519,8.944805145,4.021960735,5.033455849,0.2231567353,0.1205793917,0.4223663807,0,1,0.1323934197,0.09050861001,0.201879859,0,1
SWA1,2,0.001,3,none,0.9623520833,1,1,0,0,-4.826435089,5.92863369,-15.0361414,0.2389249206,64.63951309,0,0,-22.73052216,10.27730465,-46.07320023,-0.03810197487,62.30663931,11.55313969,5.070296288,6.106464386,0.1734963506,0.09839834273,0.2647033036,0,1,0.1004431844,0.06484849006,0.1623958051,0,1
SWA1,2,0.001,4,none,0.9472083333,1,1,0,0,-7.099299908,7.628154755,-19.00625992,0.2039080262,59.23295475,0,0,-41.9779892,14.705863,-87.51670837,-0.05977326632,49.45127834,14.79312515,5.938287258,6.641695023,0.1359374672,0.09357937425,0.1892202049,0,1,0.070112288,0.04542164505,0.1077333018,0,1
SWA1,2,0.001,5,none,0.9246,1,1,0,0,-9.700137138,9.242505074,-36.45458984,0.1727959514,59.23691397,0,0,-61.89619064,18.36042595,-114.5941162,-0.05990425125,43.05534258,18.06080818,6.632109165,6.869264126,0.111371316,0.06648488343,0.1823676676,0,1,0.05603066832,0.03820786253,0.09302825481,0,1
SWA1,2,0.001,6,none,0.8868645833,1,1,0,0,-14.21599293,11.88362312,-59.53542328,0.1282373965,71.32198302,0,0,-52.69505692,14.56536388,-104.5250168,-0.05943808332,49.65289117,21.92844391,7.07088995,6.960586071,0.08646057546,0.0490434207,0.2374939173,0,1,0.07101364434,0.04971424863,0.08962199837,0,1
SWA1,2,0.001,7,none,0.8669270833,1,1,0,0,-20.04105377,14.12543488,-80.67236328,0.09007224441,69.44824792,0,0,-60.79187012,15.33409119,-136.6733704,-0.0508655943,47.77628629,26.61991882,7.697338104,6.775865078,0.07213672996,0.03841336444,0.2145580351,0,1,0.06661316007,0.04999748245,0.08418886364,0,1
SWA1,2,0.001,8,none,0.8181520833,1,1,0,0,-26.8536377,16.88343239,-75.59631348,0.06087356433,63.8672372,0,0,-67.65049744,16.70601082,-205.7572327,-0.04859651625,46.0678515,31.29992676,8.362271309,6.402074337,0.05941673741,0.03044744395,0.2078721374,0,1,0.06174040958,0.03432084247,0.08105258644,0,1
SWA1,2,0.001,9,none,0.7075770833,0.9183333516,0.9183333516,0,0,-29.43230438,19.23614311,-84.17884064,0.02473197691,5.930682449,0,0,-1821.778564,518.7373047,-3620.44165,-0.06380827725,2.111196419,34.94969559,9.822117805,5.88710165,0.0537285544,0.01125762239,0.1603400111,0,1,0.001962351147,0.001000000047,0.04057589546,0.05999999866,1
SWA1,2,0.001,10,none,0.6400541667,0.8716666698,0.8716666698,0,0,-35.10218811,22.03140259,-97.73254395,0.03208738193,3.847265271,0,0,-3523.682617,1034.68335,-5783.140625,-0.06369662285,2.178098471,38.40594482,11.11847305,5.756666183,0.04671231657,0.006589363795,0.1077777818,0,1,0.001000000047,0.001000000047,0.009988049977,0.5,1
SWA1,2,0.001,11,none,0.5781979167,0.9016666412,0.9016666412,0,0,-39.15942383,23.9739666,-101.6499481,0.02377896383,3.102559886,0,0,-4823.503418,1415.421021,-7987.148438,-0.04016462713,2.521874829,41.4329071,11.76635838,5.678463459,0.04276133329,0.004582755733,0.07793875784,0,1,0.001000000047,0.001000000047,0.001609220984,0.9599999785,1.371872544
SWA1,2,0.001,12,none,0.55768125,0.7749999762,0.7749999762,0,0,-41.58101654,25.83970642,-117.288414,0.02949445695,2.935293043,0,0,-6091.407715,1805.17334,-10077.17676,-0.02246806212,2.766008875,44.89387131,12.42750931,5.676882744,0.03951632231,0.003913468681,0.0711209327,0,1,0.001000000047,0.001000000047,0.001000000047,1,1.753782153
SWA1,2,0.001,13,none,0.5005208333,0.7124999762,0.7124999762,0,0,-45.13935471,28.73170662,-129.0094757,0.02442358248,3.097314504,0,0,-7347.915039,2158.662109,-12066.42871,-0.01186115947,3.02475463,50.55292892,13.20213032,5.687253475,0.0358611308,0.003517098725,0.05727797002,0,1,0.001000000047,0.001000000047,0.001000000047,1,2.091912031
SWA1,2,0.001,14,none,0.4511791667,0.7183333039,0.7183333039,0,0,-51.20930481,31.52005577,-130.6664886,0.03992643207,3.368257248,0,0,-8368.614258,2367.629639,-13366.13574,-0.006903368514,3.29449332,57.203022,14.09202671,5.702176094,0.03230032325,0.003383680014,0.0508797206,0,1,0.001000000047,0.001000000047,0.001000000047,1,2.292549133
SWA1,2,0.001,15,none,0.4004625,0.6608333588,0.6608333588,0,0,-53.25940704,34.82694244,-144.5853424,0.05303848535,4.047734694,0,0,-9432.082031,2567.586426,-14648.65625,-0.004092338961,3.874547423,63.6504097,14.79303455,5.662603378,0.02955356613,0.003285097191,0.05241926387,0,1,0.001000000047,0.001000000047,0.001000000047,1,2.492422819
SWA1,2,0.001,16,none,0.3904604167,0.6491666436,0.6491666436,0,0,-36.30405045,38.30883789,-146.6980743,0.151347056,5.279487386,0,0,-9924.177734,2715.448975,-15133.83008,-0.002952341689,4.867568949,70.21230316,15.55572128,5.66057682,0.02685959451,0.003299246309,0.04970879853,0,1,0.001000000047,0.001000000047,0.001000000047,1,2.630690575
SWA1,2,0.001,17,none,0.393275,0.6775000095,0.6775000095,0,0,-32.04813004,37.38125992,-195.1006775,0.1997206062,6.349386317,0,0,-10520.18555,2839.334473,-15362.54492,-0.002323297085,5.74118998,74.16426849,16.28332329,5.677601814,0.02753867395,0.003337090835,0.05624471232,0,1,0.001000000047,0.001000000047,0.001000000047,1,2.758164883
SWA1,2,0.001,18,none,0.4140625,0.6266666651,0.6266666651,0,0,-29.11681557,37.71811295,-201.2750549,0.2245346904,7.346054906,0,0,-10796,2948.052979,-15281.84668,-0.002027055249,6.449143792,78.38899994,16.89834785,5.715005875,0.02694864199,0.003337754635,0.05375734344,0,1,0.001000000047,0.001000000047,0.001000000047,1,2.859346628
SWA1,2,0.001,19,none,0.3872625,0.635833323,0.635833323,0,0,-26.12066078,37.67628479,-213.906662,0.2849086821,7.884895026,0,0,-11497.34766,3121.579346,-16172.69336,-0.001499621198,6.875748345,81.79187012,17.41568756,5.751502991,0.02750714496,0.003303383011,0.04489680007,0,1,0.001000000047,0.001000000047,0.001000000047,1,2.991880178
SWA1,2,0.001,20,none,0.3620166667,0.6208333373,0.6208333373,0,0,-17.4096508,38.23586655,-221.8942719,0.3170321584,8.509292487,0,0,-11859.00879,3250.966797,-17401.54688,-0.001357877278,7.300687171,84.68572235,17.94586945,5.787861347,0.02714438364,0.003267039079,0.04023519531,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.162528515
SWA1,2,0.001,21,none,0.3640604167,0.6091666818,0.6091666818,0,0,-11.80960941,38.74538803,-228.0216675,0.3645923734,9.33995811,0,0,-12236.16602,3420.832031,-17112.85352,-0.001312877983,8.182366428,88.01676178,18.43749428,5.799307346,0.02639759332,0.003279425902,0.03938869387,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.304686546
SWA1,2,0.001,22,none,0.3561791667,0.5933333039,0.5933333039,0,0,-21.20776367,38.45844269,-201.1985779,0.3168141544,9.769794968,0,0,-12630.31641,3550.155029,-16887.07617,-0.001149608637,8.120673901,90.13848114,18.90813255,5.905714989,0.02651465684,0.003268983448,0.04169330373,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.437809229
SWA1,2,0.001,23,none,0.3533625,0.6133333445,0.6133333445,0,0,-13.67500019,40.24670029,-218.5124664,0.368065536,10.45287893,0,0,-13175.79297,3736.575439,-17125.13281,-0.001030940562,8.663738937,92.05228424,19.15628624,5.841035843,0.02568111196,0.00323768775,0.04121018201,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.599448919
SWA1,2,0.001,24,none,0.34224375,0.5758333206,0.5758333206,0,0,-14.94272995,39.72837448,-215.4097595,0.3639426529,10.98302517,0,0,-13464.74512,3823.246338,-18111.32031,-0.0008462872356,8.976521539,94.09619141,19.55588531,5.851644516,0.0255739484,0.003263374791,0.03941172361,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.694445848
SWA1,2,0.001,25,none,0.3279645833,0.5491666794,0.5491666794,0,0,-10.41955662,40.63642502,-215.2892151,0.3939539194,11.48179005,0,0,-13768.26172,3945.245117,-18539.19336,-0.0007605534629,9.433015212,96.60936737,19.76216698,5.837050438,0.02477190085,0.003266668646,0.0378495492,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.812115908
SWA1,2,0.001,26,none,0.3257166667,0.5274999738,0.5274999738,0,0,-13.4472456,40.75960922,-194.239212,0.3796164393,11.67187161,0,0,-14459.12695,4140.130859,-18821.43359,-0.0005966196186,9.605232964,98.62830353,20.18600845,5.875036716,0.02484579012,0.003241200699,0.03892039135,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.978862524
SWA1,2,0.001,27,none,0.3182041667,0.5191666484,0.5191666484,0,0,-6.428122044,41.27954483,-155.3048401,0.4419665635,12.44084895,0,0,-14697.71289,4270.19873,-18443.62109,-0.0006888196804,10.24634685,100.9530334,20.37339401,6.107490063,0.02479537763,0.00323719671,0.03768343106,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.122067451
SWA1,2,0.001,28,none,0.30340625,0.4966666698,0.4966666698,0,0,-7.329618931,42.23758316,-204.1068268,0.4278960228,12.9988332,0,0,-14682.64355,4369.686523,-18586.34375,-0.0007055183523,10.69933231,102.6226044,20.55407333,6.089864731,0.0244016666,0.003222940257,0.04075074196,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.250435829
SWA1,2,0.001,29,none,0.3115395833,0.4975000024,0.4975000024,0,0,-8.361023903,42.15867615,-227.6166077,0.4372717738,13.54429968,0,0,-14520.12988,4285.556641,-18466.16016,-0.0007434722502,11.08490674,103.7189636,20.90101051,6.244534969,0.02440635674,0.003250331618,0.03642914072,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.155575275
SWA1,2,0.001,30,none,0.3221270833,0.5208333135,0.5208333135,0,0,-3.34249258,42.62115479,-274.0622559,0.4698751867,14.58732007,0,0,-14291.37793,4253.568848,-17471.83398,-0.0007036552997,11.73151307,105.7974167,21.20848274,6.387108326,0.02422763221,0.003293950344,0.03525294736,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.14096117
SWA1,2,0.001,31,none,0.3030875,0.4941666722,0.4941666722,0,0,-6.46246767,43.09820938,-280.2219543,0.4447582364,14.63486924,0,0,-14408.8418,4248.345215,-18426.69336,-0.0006496087881,11.74596417,107.8676147,21.50841331,6.091279984,0.02378667891,0.003337763483,0.03349918872,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.124261379
SWA1,2,0.001,32,none,0.29988125,0.4908333421,0.4908333421,0,0,-9.777430534,43.94778442,-197.2828064,0.4136580527,15.14916697,0,0,-14436.80176,4394.124023,-18140.60156,-0.0007252290961,12.55210608,109.6399841,21.63504028,6.069747448,0.02348365262,0.003358211135,0.03486848995,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.252386093
