arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA1,5,0.001,1,none,0.9189541667,1,1,0,0,5.709032536,3.685986757,-8.054645538,0.9390594959,0.9895368814,2.661549549,0,0,-141.8794556,235.1637421,-7683.826172,0.3219277561,0.4479514062,12.15907145,0,0,-1796.266235,1967.355469,-10234.55566,0.1682686955,69.88024698,0,0,-1185.041748,1381.109375,-4031.219238,0.1853521466,85.85841376,4.760939598,11.03084087,6.830348492,1.988154531,1.157277584,0.2187113911,0.04610413313,0.4539789259,0,1,0.003858040785,0.001000000047,0.008961535059,0.1875,1,0.001000000047,0.001000000047,0.001000000047,1,1.90744555,0.001000000047,0.001000000047,0.001075908542,0.9799999595,1.328716993
SWA1,5,0.001,2,none,0.7244,1,1,0,0,5.358563423,3.501186132,-6.056513786,0.9439259171,0.9866648316,2.723633699,0,0,-953.3266602,521.8051147,-6848.062988,0.1008003503,0.1543507725,10.65004588,0,0,-3399.135742,2167.97583,-12535.04199,0.0269854553,31.82993728,0,0,-9248.788086,2147.01416,-24776.08789,-0.003571724985,54.76688158,5.442349911,11.58358002,8.170427322,2.743501902,1.555411577,0.1837228239,0.044178579,0.4429447055,0,1,0.001688608085,0.001000000047,0.006689023226,0.25,1,0.001000000047,0.001000000047,0.001000000047,1,2.106284618,0.001000000047,0.001000000047,0.001000000047,1,2.075996876
SWA1,5,0.001,3,none,0.1161666667,0.1258333325,0.1258333325,0,0,0.6162377,4.513833046,-5.079331398,0.9047327042,0.9665650725,2.738857602,0,0,-758.9594727,432.1484375,-5265.413574,0.01740229316,0.04581255466,5.025881657,0.01999999955,0,-18698.4043,4829.61377,-68753.45312,-2.619385384e-07,2.570456314,0.8899999857,0,-82277,15394.0625,-214854.9688,-7.875315932e-15,2.919124962,5.738840103,11.0440731,8.804502487,2.858481646,2.063933372,0.1840713173,0.04683408141,2.31132555,0,1,0.001682392322,0.001000000047,0.003972006496,0.1875,1,0.001000000047,0.001000000047,0.001000000047,1,4.667073727,0.001000000047,0.001000000047,0.001000000047,1,14.93024063
SWA1,5,0.001,4,none,0.1044354167,0.113333337,0.113333337,0,0,0.6597352624,4.740961075,-5.804307461,0.868662715,0.9375934005,2.832996579,0,0,-921.4480591,480.969574,-4476.958984,0.0003334389185,0.02354980819,4.032919078,0.09999999404,0,-18555.67188,5315.218262,-65810.10156,-2.304079203e-07,1.98248302,0.8700000048,0.009999999776,-107068.8438,18021.06836,-267691.0938,-1.896735355e-19,1.376903295,5.746296406,12.46403885,9.191905022,2.964287996,3.942056179,0.173916623,0.04968902096,1.686297059,0,1,0.002073196229,0.001000000047,0.004959082231,0.125,1,0.001000000047,0.001000000047,0.001000000047,1,5.080164909,0.001000000047,0.001000000047,0.001000000047,1,17.43608856
SWA1,5,0.001,5,none,0.1102875,0.1125000045,0.1125000045,0,0,0.4320806861,4.168548584,-4.637281895,0.7572368383,0.8525788188,3.015641381,0,0,-795.8743896,408.4983826,-3202.338867,-0.01212946698,0.005237498321,3.44482984,0.2299999893,0,-28687.87109,5595.095215,-67512.72656,-2.884116945e-09,1.568396301,0.9099999666,0.0700000003,-108800.5391,16380.14746,-289370.0312,-4.155449244e-21,1.817380539,5.189659119,13.90512466,9.736845016,3.010935307,5.359961033,0.1817465723,0.0547054559,1.780150414,0,1,0.002028339077,0.001000000047,0.008020918816,0.125,1,0.001000000047,0.001000000047,0.001000000047,1,5.409176826,0.001000000047,0.001000000047,0.001000000047,1,15.83514023
SWA1,5,0.001,6,none,0.10700625,0.1125000045,0.1125000045,0,0,1.12803185,3.774715185,-3.693631649,0.9931743741,1.028280616,2.90824484,0,0,-631.3928833,471.1732483,-3490.422119,0.004175450187,0.03503694758,2.996309226,0.3400000036,0,-38505.375,8894.310547,-95690.96094,-1.288064794e-11,1.56351219,0.969999969,0.1999999881,-173467.6094,31506.18164,-438165.6562,-1.546023652e-28,1.000453104,5.030068398,12.97626877,9.789066315,3.010935307,5.782421589,0.151852265,0.05160929263,1.860915065,0,1,0.002029937692,0.001000000047,0.004625597037,0.1875,1,0.001000000047,0.001000000047,0.001000000047,1,8.643442154,0.001000000047,0.001000000047,0.001000000047,1,30.59282875
SWA1,5,0.001,7,none,0.1025958333,0.1075000018,0.1075000018,0,0,0.4795484543,3.542062998,-3.120578051,0.793497622,0.886274755,2.786814816,0,0,-912.0769043,527.9043579,-3872.429688,-0.009255541489,0.007418128662,2.690844713,0.3299999833,0,-42436.8125,10584.46582,-104826.6797,-7.615286006e-12,1.533334531,1,0.3199999928,-212818.9688,39490.26562,-519949.2812,-3.562457312e-35,1.967995213,4.795663357,13.09520149,9.84096241,3.010935307,6.053372383,0.135154739,0.0496054925,1.685115933,0,1,0.001843399717,0.001000000047,0.005176942796,0.1875,1,0.001000000047,0.001000000047,0.001000000047,1,10.17525768,0.001000000047,0.001000000047,0.001000000047,1,37.89860153
SWA1,5,0.001,8,none,0.116325,0.1174999997,0.1174999997,0,0,0.783123672,3.730398178,-3.73119545,0.9222455025,0.9914968014,2.775488359,0,0,-1139.114624,552.1593018,-4078.46167,-0.02356410772,-0.01402186789,2.56269114,0.3899999857,0,-46041.38281,10591.37305,-109952.9297,-7.34211086e-13,1.684339251,1,0.3299999833,-211790.75,38203.71484,-538368.375,-4.970397133e-36,1.028981841,4.817419052,13.61437607,9.887058258,3.010935307,6.156219006,0.1317138374,0.04925438017,1.692163587,0,1,0.001812881324,0.001000000047,0.005565132014,0.3125,1,0.001000000047,0.001000000047,0.001000000047,1,10.26943207,0.001000000047,0.001000000047,0.001000000047,1,36.96446228
SWA1,5,0.001,9,none,0.1245729167,0.125,0.125,0,0,1.145316601,3.781330585,-3.991878748,1.002710223,1.034705281,2.751434029,0,0,-1191.998413,581.7571411,-4164.435059,-0.02149654739,-0.0108895991,2.424053607,0.5199999809,0,-50744.98438,11502.38672,-117985.6797,-2.001821696e-13,1.585889934,1,0.4799999893,-231593.4531,41917.46484,-582418.0625,-1.74747804e-39,1.978672698,4.770060539,13.76468849,9.888451576,3.010935307,6.195082188,0.1292679757,0.04866667092,1.673706174,0,1,0.001678867615,0.001000000047,0.004858363885,0.3125,1,0.001000000047,0.001000000047,0.001000000047,1,11.14165401,0.001000000047,0.001000000047,0.001000000047,1,40.62851334
SWA1,5,0.001,10,none,0.1153791667,0.1158333346,0.1158333346,0,0,2.823232412,3.464019299,-2.964749575,1.031272054,1.046302676,2.689862709,0,0,-1348.633545,663.5081787,-4254.607422,-0.01975543052,-0.008638725616,2.47482781,0.5399999619,0,-62852.74219,14466.02734,-148729.4219,-3.074863218e-15,1.502927491,1,0.7099999785,-313919.2188,58380.5625,-731335.0625,0,1.024016538,4.700697422,13.67516232,9.888454437,3.010935307,6.199524879,0.119851999,0.04724037647,1.614511251,0,1,0.001510437578,0.001000000047,0.004934288096,0.3125,1,0.001000000047,0.001000000047,0.001000000047,1,14.14978027,0.001000000047,0.001000000047,0.001000000047,1,56.86245728
