act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,l2,0.001,0.001,6,1,0.9470520833,1,1,0,0,-0.1000986248,0.7830392718,-1.316369414,0.4734999537,58.6697424,0,0,0.5194467902,0.3630624712,0.2831662297,0.9384999871,21.56222173,1.29966855,0.9050405622,2.770523071,0.3087361759,0.01965838028,1.299487218,1.6759943,1.910681923,2.242030269,0.001004560136,-0.002250800724,0,0.62,nan,nan,nan,0.7484266268,0.8999629952,1.059809318,1.176350963,1.580312193,0.01340418899,0.07565013692,0,0.04,nan,nan,nan
LR,l2,0.001,0.001,6,2,0.9549729167,1,1,0,0,-0.338549763,0.8316889405,-1.354434133,0.381249994,61.99104486,0,0,0.3775184751,0.3536716104,-0.01255661529,0.8905000687,25.64360232,1.357790112,0.9729660153,2.860055208,0.3384524908,0.05799649301,1.363305706,1.719621044,1.872302155,2.409249226,0.00164995258,-0.007309042616,0.57,0.64,nan,nan,nan,0.650594421,0.9678707131,1.193251062,1.31355703,1.670771863,0.0106827634,0.0934060365,0.6,0.18,nan,nan,nan
LR,l2,0.001,0.001,6,3,0.9525958333,1,1,0,0,-0.3557469249,0.8544340134,-2.885178804,0.3759999573,67.34417225,0,0,0.306073457,0.3577948809,-0.01284922101,0.8410000205,27.08284847,1.391528845,0.9510040283,2.896314383,0.3479104914,0.1844482733,1.392902339,1.71451615,1.931901297,2.429358973,0.001912349233,-0.009664401878,0.64,0.66,nan,nan,nan,0.6031842393,0.939832777,1.256279391,1.498863035,1.664523973,0.009584919234,0.06965706125,0.54,0.25,nan,nan,nan
LR,l2,0.001,0.001,6,4,0.95050625,1,1,0,0,-0.1808801591,0.7670106888,-0.7477108836,0.3984999955,62.34896419,0,0,0.2653257549,0.306705296,-6.339565317e-08,0.8500000238,22.28873145,1.22951293,0.8772292137,2.812588215,0.3017516634,0.0183892642,1.234248951,1.617636631,1.899196598,2.140183512,0.0009830479975,-0.002985725296,0.47,0.57,nan,nan,nan,0.2644132776,0.8769537248,1.293737703,1.58051947,1.501673086,0.006466351671,0.06568205357,0.42,0.25,nan,nan,nan
LR,l2,0.001,0.001,6,5,0.95144375,0.9950000048,0.9950000048,0,0,-0.1820509285,0.7502869368,-0.6984990835,0.4044999778,59.93421049,0,0,0.1990114599,0.2956494689,-0.002577325562,0.8027499318,20.35145355,1.204641104,0.8575868011,2.843280792,0.294072932,0.005893975773,1.235691021,1.567670173,1.824420246,2.118862306,0.0006296503472,-0.0006394942466,0.38,0.54,nan,nan,nan,4.825636987e-08,0.8594853472,1.309156994,1.644767267,1.492305254,0.006797601511,0.06332946941,0.44,0.29,nan,nan,nan
LR,l2,0.001,0.001,6,6,0.95043125,1,1,0,0,-0.1760566533,0.744259119,-0.6452665329,0.4052499533,59.45429174,0,0,0.2205103487,0.2984499633,-4.096586963e-06,0.8042500019,18.59042157,1.234603047,0.8741257191,2.836913586,0.2976221739,0.002078592946,1.240689727,1.608556443,1.745418594,2.141848086,0.0007566972123,-0.001814772666,0.43,0.54,nan,nan,nan,9.178616218e-10,0.8709978137,1.319567622,1.684185023,1.50012474,0.005758845567,0.05507962964,0.43,0.29,nan,nan,nan
LR,l2,0.001,0.001,6,7,0.9506541667,0.9900000095,0.9900000095,0,0,-0.441052258,0.827175498,-2.733113289,0.3362499475,64.6463082,0,0,0.1632907093,0.3378484249,-0.1148201004,0.728499949,21.1287766,1.36506021,0.912305057,2.924513817,0.3500610731,0.1491188492,1.372627504,1.811370466,2.058841873,2.345423699,0.001965676213,-0.004372223746,0.61,0.62,nan,nan,nan,0.05726980443,0.9219258961,1.400072124,1.620744093,1.613890274,0.005297513235,0.04869299009,0.46,0.33,nan,nan,nan
LR,l2,0.001,0.001,6,8,0.9452125,0.9925000072,0.9925000072,0,0,-0.1881255507,0.7229438424,-0.9820818305,0.3782499731,62.33882013,0,0,0.1793557703,0.2810428441,-0.1939548403,0.7802500129,17.12598135,1.179193258,0.8548983932,2.860187769,0.2976606794,0.01015796912,1.177458399,1.528770979,1.77113506,2.065645751,0.000904972917,-0.001652566367,0.42,0.55,nan,nan,nan,2.982585612e-05,0.8555679502,1.341926006,1.616507337,1.48308663,0.005332825914,0.05518898927,0.45,0.29,nan,nan,nan
LR,l2,0.001,0.001,6,9,0.95226875,0.9991666675,0.9991666675,0,0,-0.1414161325,0.7455280423,-0.8287335038,0.4059999585,60.6320847,0,0,0.1687854677,0.2948565781,-4.222926509e-05,0.7352500558,15.9032855,1.239744544,0.8605052233,2.803829908,0.2937207088,0.002216433972,1.242534963,1.537837508,1.83136468,2.170442844,0.0006272295939,-0.000342309766,0.44,0.62,nan,nan,nan,1.473386593e-10,0.8701833227,1.306925698,1.614737947,1.515899243,0.005287048177,0.04484374635,0.49,0.29,nan,nan,nan
LR,l2,0.001,0.001,6,10,0.9492958333,1,1,0,0,-0.1642497331,0.7215940356,-0.7265291214,0.4089999795,64.58761792,0,0,0.1940414757,0.3121819198,-0.0009232828161,0.7825000286,16.34853634,1.166683078,0.9191999435,2.811795235,0.2938606039,0.005855041796,1.168089436,1.568027402,1.700440665,2.041060166,0.0008340451601,-0.001077664259,0.46,0.51,nan,nan,nan,0.0002206581359,0.9214032562,1.308921559,1.556848444,1.588012218,0.005556121944,0.03980718181,0.49,0.24,nan,nan,nan
