act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,l2,0.001,0.001,2,1,0.9523979167,1,1,0.2199999988,0.2199999988,-0.0002239819587,0.7565845847,-0.4869054258,0.4499999881,49.44261971,0.09000000358,0.09000000358,0.6849317551,0.3811870813,-0.0004192994093,0.9808333516,13.84560864,1.213896751,0.9258309603,2.700402975,0.2766886951,0.0002292182452,1.21712381,1.557226568,1.73991877,2.106108858,0.0008910005006,-2.472595384e-06,0,0.54,nan,nan,nan,0.0001142480137,0.9269924265,1.066290317,1.240601879,1.577052897,0.009199032207,0.05111753009,0,0.02,nan,nan,nan
R,l2,0.001,0.001,2,2,0.9520041667,1,1,0.2599999905,0.2599999905,-0.1528277546,0.7719439268,-1.145067096,0.3041666746,50.5505952,0.1299999952,0.1299999952,0.4911472201,0.3406814039,-0.003486749018,0.9466666579,16.81638364,1.261835456,0.9444277883,2.789128542,0.3004374103,0.0001652305441,1.257118677,1.674299903,1.998712606,2.136382424,0.0007015971206,-3.451266025e-06,0.57,0.53,nan,nan,nan,0.0002140107938,0.9374739959,1.213198914,1.447635752,1.623569063,0.009489946552,0.06398435682,0.61,0.17,nan,nan,nan
R,l2,0.001,0.001,2,3,0.953225,1,1,0.3700000048,0.3700000048,-0.0610547252,0.7306395173,-1.958165288,0.2441666722,46.87008058,0.03999999911,0.03999999911,0.3907451928,0.3289017081,-0.01803703234,0.9008333087,18.92815787,1.063754559,0.9580093622,2.864567041,0.2924704484,0.0002139420339,1.091616048,1.785539354,1.886629577,1.892203432,0.0002723014464,-7.299126082e-06,0.5,0.47,nan,nan,nan,0.0001781046182,0.9507297828,1.215831825,1.563921364,1.630099135,0.01003396318,0.08511481062,0.64,0.17,nan,nan,nan
R,l2,0.001,0.001,2,4,0.9449666667,1,1,0.2700000107,0.2700000107,-0.1599034071,0.6964437962,-0.9441146851,0.2483333349,46.69164795,0.03999999911,0.03999999911,0.3874242306,0.3105296195,-1.174872978e-06,0.9141666889,17.35126527,1.264656544,0.9233303666,2.864015579,0.3009016587,0.0001786073756,1.272205221,1.730694549,2.01892239,2.182819757,0.0005183379326,-4.143022807e-06,0.53,0.52,nan,nan,nan,0.0001283917077,0.9224181413,1.242130157,1.68666645,1.614492443,0.01105016234,0.09963384643,0.63,0.19,nan,nan,nan
R,l2,0.001,0.001,2,5,0.9476354167,1,1,0.3000000119,0.3000000119,-0.0999578312,0.7797137499,-1.404858828,0.2483333349,47.11015252,0.1000000015,0.1000000015,0.3722316921,0.3068769872,-0.0003107201483,0.9058333039,16.41685667,1.209584117,0.8843482733,2.88378334,0.3103873434,0.0002178009488,1.218114938,1.767123523,2.118875363,2.146769417,0.00058956117,-3.439281136e-05,0.54,0.53,nan,nan,nan,0.0002004739583,0.8798783302,1.322339098,1.526419909,1.558047999,0.009541705657,0.08550703153,0.56,0.25,nan,nan,nan
R,l2,0.001,0.001,2,6,0.9348979167,1,1,0.2800000012,0.2800000012,-0.1313580722,0.7285516858,-0.8542339206,0.2558333278,47.80117814,0.05999999866,0.05999999866,0.3906629086,0.3044950366,-8.877553046e-05,0.9291666746,14.50020149,1.212919474,0.8618986011,2.818536282,0.2977210042,0.0002183273127,1.220971406,1.802855607,1.99297617,2.136339421,0.0007733380808,-1.072785926e-05,0.54,0.51,nan,nan,nan,0.0001647576394,0.8567136459,1.312658847,1.696067518,1.460695336,0.009976415318,0.09523630142,0.51,0.22,nan,nan,nan
R,l2,0.001,0.001,2,7,0.9410958333,0.9916666746,0.9916666746,0.3199999928,0.3199999928,-0.2330646962,0.7601059079,-1.987182379,0.2008333355,48.45537202,0.03999999911,0.03999999911,0.3956644833,0.3045958579,-0.0233545471,0.9083333611,14.00300018,1.173576236,0.9229272008,2.902200699,0.3025814611,0.0002574922739,1.184816707,1.662179546,1.827979965,2.054982264,0.001023351405,-3.645855577e-05,0.55,0.52,nan,nan,nan,0.001246957333,0.917532855,1.318072153,1.558617896,1.587197909,0.009758065962,0.100915093,0.57,0.24,nan,nan,nan
R,l2,0.001,0.001,2,8,0.9434583333,1,1,0.25,0.25,-0.2671526968,0.7529668212,-0.9682301879,0.2475000024,51.2131181,0.02999999933,0.02999999933,0.3784710765,0.2939732671,-8.309588156e-05,0.9225000143,14.08862133,1.157729506,0.911801517,2.850245476,0.2917962991,0.0001897825926,1.173884373,1.642982348,2.087988495,2.037189488,0.0004241494764,-4.690634341e-05,0.51,0.51,nan,nan,nan,0.2606289342,0.9026877459,1.255187935,1.41699753,1.554900573,0.00925731829,0.108962696,0.53,0.18,nan,nan,nan
R,l2,0.001,0.001,2,9,0.9422270833,1,1,0.3000000119,0.3000000119,-0.1090655923,0.694806397,-1.296945095,0.2483333349,44.1748792,0.1000000015,0.1000000015,0.4509637058,0.3067547679,-0.0009917193092,0.959166646,12.04010372,1.068430424,0.941157639,2.807371616,0.2928763603,0.0001900819392,1.08658368,1.703003474,2.053170697,1.895082342,0.0004458717014,-4.570570809e-06,0.5,0.49,nan,nan,nan,0.0001909558147,0.937768018,1.199164939,1.451487037,1.582391137,0.007180704543,0.09391561151,0.52,0.23,nan,nan,nan
R,l2,0.001,0.001,2,10,0.94551875,1,1,0.349999994,0.349999994,-0.1822553724,0.3840803504,-1.091086268,0.2049999982,44.54209802,0.1099999994,0.1099999994,0.3491553664,0.308483541,-0.0006173415459,0.9100000262,13.62587967,0.3859001398,0.888718009,2.828845739,0.300135821,0.0002001496551,0.7738103531,1.783894851,2.148636147,1.341689597,0.0004206394926,-2.490534825e-05,0.51,0.5,nan,nan,nan,7.747141443e-05,0.8859173081,1.334914794,1.534252093,1.487366848,0.008816226808,0.1091950163,0.52,0.24,nan,nan,nan
