arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,steps,stop_step,tc,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,2,0,0.001,15,none,0.9144444444,1,1,0,0,-4.172358513,23.63085556,-15.61858463,0.4780001342,76.84407921,0,0,-21.96742249,21.26156998,-36.19734573,0.2207499743,80.79699166,6.486531734,1.269083023,0.7980383039,900,900,18700,300,400,1200,1200
LR,std,2,0,0.001,16,none,0.9144444444,1,1,0,0,-4.408763409,23.58296776,-13.06656933,0.4810000658,77.3932288,0,0,-23.21448135,21.36196709,-36.17376328,0.2057499737,80.62897761,6.61811161,1.286647439,0.797436893,900,900,19600,300,400,1200,1200
LR,std,2,0,0.001,17,none,0.9163888889,1,1,0,0,-4.136348724,23.79017258,-14.26578999,0.4802500904,77.38150182,0,0,-23.11185074,21.89710236,-39.98368835,0.2199999839,79.54422325,6.736748695,1.297525167,0.789755404,900,900,20500,300,400,1200,1200
LR,std,2,0,0.001,18,none,0.9215277778,1,1,0,0,-4.906686306,24.4823513,-12.53207207,0.4690001011,77.27952421,0,0,-23.02518272,22.37039757,-38.79108047,0.2124999762,81.40660611,6.866672039,1.305043221,0.7702389359,900,900,21400,300,400,1200,1200
LR,std,2,0,0.001,19,none,0.921796875,1,1,0,0,-4.89073801,24.73490715,-15.56313229,0.4780001044,77.38751754,0,0,-24.81869125,23.11358833,-39.89086533,0.2214999944,80.72739148,6.992923737,1.314203382,0.7538568377,800,800,22200,200,300,1200,1200
LR,std,2,0,0.001,20,none,0.9238194444,1,1,0,0,-4.565839767,25.24308777,-12.24159813,0.48025015,77.35615693,0,0,-24.14321899,22.97692299,-45.03790283,0.206499964,81.26128851,7.138145924,1.329959393,0.747820735,900,900,23100,300,400,1200,1200
LR,std,2,0,0.001,21,none,0.91578125,1,1,0,0,-4.162460327,25.22986412,-13.60994434,0.4787501097,77.80024743,0,0,-25.3631649,23.3819828,-40.05955887,0.2004999816,80.79126592,7.236992359,1.339902997,0.7298281789,800,800,23900,300,300,1200,1200
LR,std,2,0,0.001,22,none,0.9309027778,1,1,0,0,-5.072683811,25.56833649,-12.89148998,0.4697501361,77.70445357,0,0,-24.31967735,23.52951431,-41.86618423,0.2169999778,82.63964556,7.311441898,1.350069165,0.7270528078,900,900,24800,300,400,1200,1200
LR,std,2,0,0.001,23,none,0.9245138889,1,1,0,0,-4.136548042,25.65711021,-16.2829361,0.4802500904,77.76789307,0,0,-26.61839294,23.78289986,-39.56458282,0.2147499919,81.25954086,7.414019108,1.360250473,0.7159056664,900,900,25700,300,400,1200,1200
LR,std,2,0,0.001,24,none,0.913046875,1,1,0,0,-4.865670681,25.46041298,-12.39356995,0.4712501168,77.96711997,0,0,-25.13570976,24.13079262,-41.25564957,0.2102499753,81.47396538,7.532204628,1.36114037,0.7011489868,800,800,26500,300,300,1200,1200
LR,std,2,0,0.001,25,none,0.9244444444,1,1,0,0,-4.534753323,26.11343956,-18.01612663,0.4787501097,77.95054797,0,0,-27.03180885,24.4718399,-39.20939636,0.2027499676,80.95141381,7.638641357,1.364939094,0.6943560839,900,900,27400,300,400,1200,1200
LR,std,2,0,0.001,26,none,0.909140625,1,1,0,0,-5.116140842,26.27231216,-13.87625313,0.4727500975,78.05799757,0,0,-25.86301422,24.51484489,-43.00651932,0.2169999927,81.59092389,7.718497276,1.380114436,0.6854029894,800,800,28200,300,300,1200,1200
LR,std,2,0,0.001,27,none,0.916953125,1,1,0,0,-4.820865154,26.884058,-16.65497208,0.4772500694,78.0972346,0,0,-27.60482407,25.13046455,-42.36303329,0.1967499554,81.07556672,7.870666504,1.394885182,0.6783791184,800,800,29000,300,300,1200,1200
LR,std,2,0,0.001,28,none,0.917890625,1,1,0,0,-5.178667068,26.7959919,-13.53772831,0.473500073,78.55229,0,0,-26.65240479,25.44546127,-44.48651886,0.2109999955,81.56490715,7.942886829,1.393633485,0.6593319178,800,800,29800,300,300,1200,1200
LR,std,2,0,0.001,29,none,0.915546875,1,1,0,0,-5.020005226,26.46581841,-18.11883926,0.473500073,77.97856094,0,0,-28.49946976,25.82622337,-46.08336258,0.1937499791,80.88717033,8.03924942,1.395302534,0.6605452895,800,800,30600,300,300,1200,1200
LR,std,2,0,0.001,30,none,0.920546875,1,1,0,0,-5.317320347,26.39333725,-13.23141098,0.4697500765,78.73282877,0,0,-26.74051476,25.27354431,-43.996418,0.2222499847,82.23903626,8.12468338,1.407175422,0.652671814,800,800,31400,300,300,1200,1200
LR,std,2,0,0.001,31,none,0.92375,1,1,0,0,-5.327196598,27.19867516,-17.67974091,0.4727500975,78.49909698,0,0,-28.05183983,25.29880333,-46.04063034,0.1937499642,81.31100306,8.227882385,1.421524763,0.6474238634,800,800,32200,200,300,1200,1200
LR,std,2,0,0.001,32,none,0.920390625,1,1,0,0,-5.454440117,26.56793022,-13.53901768,0.4697500765,78.64281995,0,0,-26.93912888,25.55500793,-43.58808517,0.2237500101,81.98432864,8.295499802,1.419009686,0.6379616261,800,800,33000,300,300,1200,1199
LR,std,2,0,0.001,33,none,0.916328125,1,1,0,0,-4.833795071,27.53178978,-18.3235836,0.4742500782,78.77926881,0,0,-28.07880211,26.21981239,-43.32437134,0.2117499858,81.77281223,8.408499718,1.415336013,0.6389019489,800,800,33800,300,300,1200,1200
LR,std,2,0,0.001,34,none,0.9221875,1,1,0,0,-5.944543839,27.02700424,-13.48043251,0.4682501256,79.18018059,0,0,-26.20308685,24.91864967,-39.63084412,0.217749998,83.71286571,8.468334198,1.423999786,0.6409185529,800,800,34600,300,300,1200,1200
LR,std,2,0,0.001,35,none,0.92359375,1,1,0,0,-5.565865993,27.79396629,-14.90296459,0.4727500975,78.41694416,0,0,-29.87088013,27.32040215,-43.04631424,0.2012499869,81.08917163,8.557216644,1.440624714,0.6331672668,800,800,35400,200,300,1200,1200
LR,std,2,0,0.001,36,none,0.920625,1,1,0,0,-5.740759373,27.52906227,-13.89208508,0.4667500854,79.11806801,0,0,-26.39650154,26.47404099,-44.40915298,0.2139999419,83.60628742,8.65387249,1.442668438,0.625666678,800,800,36200,200,300,1200,1200
LR,std,2,0,0.001,37,none,0.92625,1,1,0,0,-5.883702755,27.92882919,-16.4885807,0.4690001011,78.21242934,0,0,-29.7502327,27.7910099,-45.55368042,0.2042499781,80.83095538,8.762565613,1.456377387,0.626072228,800,800,37000,200,300,1200,1200
LR,std,2,0,0.001,38,none,0.926015625,1,1,0,0,-5.466928482,27.36531258,-15.76316452,0.4742500782,79.07852648,0,0,-28.74849701,26.92197418,-44.54946899,0.2162499726,83.01089567,8.83193779,1.454502225,0.621340692,800,800,37800,200,300,1200,1200
LR,std,2,0,0.001,39,none,0.924375,1,1,0,0,-5.760495663,28.19373894,-17.28718376,0.4727500975,78.44171061,0,0,-29.23753357,28.1696434,-50.35954285,0.211749956,80.64318375,8.954356194,1.465427995,0.6037989855,800,800,38600,300,300,1200,1200
LR,std,2,0,0.001,40,none,0.92203125,1,1,0,0,-6.117431164,28.06658363,-15.50139713,0.4675001204,78.86566871,0,0,-28.08847427,27.76776505,-45.54948425,0.2237499803,83.22436776,9.008956909,1.455132484,0.6037120223,800,800,39400,200,300,1200,1200
LR,std,2,0,0.001,41,none,0.927109375,1,1,0,0,-5.486455441,28.34934235,-18.62893867,0.4660001099,78.97998717,0,0,-30.70179749,28.33406448,-43.86139679,0.201249972,80.61623708,9.103654861,1.473299623,0.6002637744,800,800,40200,300,300,1200,1200
LR,std,2,0,0.001,42,none,0.928125,1,1,0,0,-5.952514648,27.9963398,-13.64931488,0.4675001204,79.34125869,0,0,-28.04351616,27.42103386,-44.3028717,0.2169999778,83.55304816,9.167276382,1.485078812,0.5985261798,800,800,41000,300,300,1200,1200
LR,std,2,0,0.001,43,none,0.924296875,1,1,0,0,-5.932350636,28.56069565,-17.69947052,0.4735001326,78.96633874,0,0,-31.15550232,28.25762177,-46.15392303,0.2004999667,79.4688809,9.228678703,1.484989166,0.6108302474,800,800,41800,300,300,1200,1200
LR,std,2,0,0.001,44,none,0.921171875,1,1,0,0,-5.679059982,27.78624916,-14.15131187,0.4682500958,79.94078691,0,0,-28.48451805,27.04491806,-46.00679016,0.2102499753,83.70935802,9.321276665,1.490208507,0.5976614952,800,800,42600,300,300,1200,1200
LR,std,2,0,0.001,45,none,0.92703125,1,1,0,0,-5.844611168,28.24290466,-17.04283333,0.4705000818,79.06327255,0,0,-32.0929451,28.53930664,-46.54616928,0.1914999634,79.14121166,9.393782616,1.489916086,0.5971832871,800,800,43400,200,300,1200,1200
LR,std,2,0,0.001,46,none,0.924609375,1,1,0,0,-6.212898254,28.70452309,-13.95240593,0.4712501168,79.22865946,0,0,-30.37047005,28.59417534,-46.71902466,0.2079999894,82.80244567,9.46963501,1.495829821,0.5831285119,800,800,44200,200,300,1200,1200
LR,std,2,0,0.001,47,none,0.92421875,1,1,0,0,-6.198411942,29.27713203,-17.57363701,0.4675001204,79.45110715,0,0,-32.069767,29.07566833,-47.49419403,0.1884999573,80.33595997,9.582819939,1.502211094,0.5979848504,800,800,45000,200,300,1200,1200
LR,std,2,0,0.001,48,none,0.92671875,1,1,0,0,-5.75488472,28.55323982,-13.99002934,0.4682501256,79.9225992,0,0,-30.27191734,28.03144455,-45.66017151,0.2049999684,83.09355546,9.654909134,1.503719211,0.5889281034,800,800,45800,300,300,1200,1200
LR,std,2,0,0.001,49,none,0.924375,1,1,0,0,-5.990962982,29.40864944,-18.39836311,0.463750124,79.45689982,0,0,-31.55339622,28.91654778,-50.92446136,0.2049999833,80.57300644,9.74252224,1.504339337,0.5931117535,800,800,46600,300,300,1200,1200
LR,std,2,0,0.001,50,none,0.921640625,1,1,0,0,-6.205610275,28.52838135,-14.95150089,0.4615000486,80.23303187,0,0,-29.89769936,28.10391235,-45.38655853,0.2154999822,84.40132604,9.789524078,1.512684226,0.5873040557,800,800,47400,300,300,1200,1200
