step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,sign_match_mean,sign_clone_frac,eval_loss,w_D_all,w_D_alive,n_alive,w_paircos_all,w_paircos_alive,w_rnorm_mean,w_rnorm_alive
190000,B_w100_K10000_c1.0_lr0.01_s6_nfix,0,0,0,82.6981,36.5399,0.522165,0,0.0705882,0.922147,0.922147,100,0.0685382,0.0685382,1.41636,1.41636
190000,B_w100_K10000_c1.0_lr0.01_s7_nfix,0,0,0,83.3104,37.0574,0.519654,0,0.0696615,0.924581,0.924581,100,0.0660801,0.0660801,1.38985,1.38985
190000,B_w100_K10000_c1.0_lr0.01_s8_nfix,0.04,0,0.01,80.4956,34.96,0.531804,0,0.0700102,0.903383,0.912154,96,0.087492,0.0782444,1.39569,1.39601
190000,B_w100_K10000_c1.0_lr0.01_s9_nfix,0,0,0,82.1153,34.6764,0.519519,0,0.0735665,0.915304,0.915304,100,0.0754504,0.0754504,1.39173,1.39173
190000,B_w100_K10000_c1.0_lr0.01_s10_nfix,0,0,0,83.1643,39.1031,0.520558,0.00020202,0.0718585,0.924577,0.924577,100,0.0660836,0.0660836,1.39752,1.39752
190000,B_w100_K10000_c1.0_lr0.01_s11_nfix,0,0,0,83.1794,37.3469,0.525397,0,0.0718749,0.91333,0.91333,100,0.077444,0.077444,1.41183,1.41183
190000,B_w100_K10000_c1.25_lr0.01_s0,0,0,0,79.5619,32.5374,0.504079,0,0.0420743,0.968562,0.968562,100,0.0216542,0.0216542,0.81565,0.81565
190000,B_w100_K10000_c1.25_lr0.01_s1,0,0,0,79.4019,33.7014,0.507629,0,0.04112,0.965337,0.965337,100,0.0249124,0.0249124,0.819587,0.819587
190000,B_w100_K10000_c1.25_lr0.01_s2,0,0,0,77.3777,30.3024,0.506965,0,0.0492805,0.965916,0.965916,100,0.0243272,0.0243272,0.881536,0.881536
190000,B_w100_K10000_c1.25_lr0.01_s3,0,0,0,79.4755,31.9502,0.508437,0,0.0444646,0.962859,0.962859,100,0.0274155,0.0274155,0.837069,0.837069
190000,B_w100_K10000_c1.25_lr0.01_s4,0,0,0,77.0754,29.1062,0.509408,0,0.0482287,0.966313,0.966313,100,0.0239261,0.0239261,0.862813,0.862813
190000,B_w100_K10000_c1.25_lr0.01_s5,0,0,0,78.7038,30.6365,0.507879,0,0.0434118,0.972132,0.972132,100,0.018048,0.018048,0.838672,0.838672
190000,B_w100_K10000_c1.25_lr0.01_s6,0,0,0,78.9128,31.7594,0.50885,0.00020202,0.0482225,0.967858,0.967858,100,0.0223658,0.0223658,0.833815,0.833815
190000,B_w100_K10000_c1.25_lr0.01_s7,0,0,0,77.3421,28.58,0.501683,0,0.0498914,0.978767,0.978767,100,0.0113469,0.0113469,0.82345,0.82345
190000,B_w100_K10000_c1.25_lr0.01_s8,0,0,0,79.1716,32.5295,0.510322,0,0.0450838,0.957872,0.957872,100,0.0324524,0.0324524,0.832634,0.832634
190000,B_w100_K10000_c1.25_lr0.01_s9,0,0,0,79.3939,33.4042,0.5071,0,0.0452416,0.966219,0.966219,100,0.0240208,0.0240208,0.850866,0.850866
190000,B_w100_K10000_c1.25_lr0.01_s10,0,0,0,78.9876,31.5655,0.509004,0,0.0390502,0.960393,0.960393,100,0.0299058,0.0299058,0.858072,0.858072
190000,B_w100_K10000_c1.25_lr0.01_s11,0,0,0,78.8448,31.6095,0.504165,0,0.0444006,0.974039,0.974039,100,0.0161218,0.0161218,0.825917,0.825917
190000,B_w100_K10000_c1.25_lr0.01_s0_nfix,0,0,0,78.5316,26.1244,0.543656,0,0.0707752,0.863398,0.863398,100,0.127881,0.127881,1.41882,1.41882
190000,B_w100_K10000_c1.25_lr0.01_s1_nfix,0,0,0,80.5998,33.164,0.538759,0,0.103247,0.878145,0.878145,100,0.112985,0.112985,1.42546,1.42546
190000,B_w100_K10000_c1.25_lr0.01_s2_nfix,0.01,0,0,81.027,33.0752,0.534392,0,0.101281,0.88141,0.88384,99,0.109687,0.107141,1.41342,1.41217
190000,B_w100_K10000_c1.25_lr0.01_s3_nfix,0,0,0,80.5843,32.2596,0.540924,0,0.0879027,0.876415,0.876415,100,0.114732,0.114732,1.4124,1.4124
190000,B_w100_K10000_c1.25_lr0.01_s4_nfix,0,0,0,81.9139,32.9583,0.533314,0,0.0856748,0.88749,0.88749,100,0.103545,0.103545,1.39913,1.39913
190000,B_w100_K10000_c1.25_lr0.01_s5_nfix,0,0,0,82.2442,36.5709,0.531111,0,0.0694141,0.896071,0.896071,100,0.0948775,0.0948775,1.42741,1.42741
190000,B_w100_K10000_c1.25_lr0.01_s6_nfix,0,0,0,81.1663,34.5842,0.536325,0,0.080529,0.878214,0.878214,100,0.112915,0.112915,1.42477,1.42477
190000,B_w100_K10000_c1.25_lr0.01_s7_nfix,0.01,0,0,79.782,32.6417,0.528783,0,0.0787777,0.891241,0.894013,99,0.0997566,0.0968648,1.38892,1.38777
190000,B_w100_K10000_c1.25_lr0.01_s8_nfix,0,0,0,80.7125,33.9815,0.532266,0,0.0823149,0.88419,0.88419,100,0.106879,0.106879,1.42152,1.42152
190000,B_w100_K10000_c1.25_lr0.01_s9_nfix,0,0,0,82.2889,32.4357,0.535681,0,0.0857405,0.874784,0.874784,100,0.11638,0.11638,1.3841,1.3841
190000,B_w100_K10000_c1.25_lr0.01_s10_nfix,0,0,0,81.2716,32.4016,0.535479,0,0.0889769,0.87606,0.87606,100,0.115091,0.115091,1.40558,1.40558
190000,B_w100_K10000_c1.25_lr0.01_s11_nfix,0.01,0,0,80.4595,32.4664,0.538393,0,0.0797553,0.87695,0.879865,99,0.114192,0.111157,1.39919,1.39628
190000,B_w100_K10000_c1.5_lr0.01_s0,0,0,0,78.6196,31.527,0.514497,0,0.0476983,0.948765,0.948765,100,0.0416517,0.0416517,0.882023,0.882023
190000,B_w100_K10000_c1.5_lr0.01_s1,0,0,0,78.3107,29.5433,0.51291,0,0.0412932,0.957706,0.957706,100,0.0326206,0.0326206,0.887737,0.887737
190000,B_w100_K10000_c1.5_lr0.01_s2,0,0,0,79.4075,31.7851,0.511554,0,0.0565257,0.956522,0.956522,100,0.0338159,0.0338159,0.871262,0.871262
190000,B_w100_K10000_c1.5_lr0.01_s3,0,0,0,77.7608,31.0379,0.509274,0,0.0590065,0.95227,0.95227,100,0.0381108,0.0381108,0.861325,0.861325
190000,B_w100_K10000_c1.5_lr0.01_s4,0,0,0,78.1331,27.251,0.505714,0,0.0472317,0.96629,0.96629,100,0.0239498,0.0239498,0.8589,0.8589
190000,B_w100_K10000_c1.5_lr0.01_s5,0,0,0,78.0367,27.2885,0.511342,0,0.0532724,0.953932,0.953932,100,0.0364321,0.036432,0.866795,0.866795
190000,B_w100_K10000_c1.5_lr0.01_s6,0.01,0,0,78.4749,29.0199,0.509187,0,0.049307,0.951676,0.953634,99,0.0387116,0.0366355,0.929978,0.929053
190000,B_w100_K10000_c1.5_lr0.01_s7,0,0,0,78.0234,29.4272,0.508899,0,0.0419133,0.96066,0.96066,100,0.0296359,0.0296359,0.863649,0.863649
190000,B_w100_K10000_c1.5_lr0.01_s8,0,0,0,77.3777,29.2546,0.51064,0,0.0409174,0.954032,0.954032,100,0.0363313,0.0363313,0.861419,0.861419
190000,B_w100_K10000_c1.5_lr0.01_s9,0,0,0,78.278,29.7547,0.512516,0,0.0381494,0.95988,0.95988,100,0.0304246,0.0304245,0.858352,0.858352
190000,B_w100_K10000_c1.5_lr0.01_s10,0,0,0,76.2603,26.0228,0.505589,0,0.0573764,0.962066,0.962066,100,0.0282163,0.0282163,0.864138,0.864138
190000,B_w100_K10000_c1.5_lr0.01_s11,0,0,0,78.6327,29.841,0.506773,0,0.0412988,0.960111,0.960111,100,0.0301909,0.0301909,0.857837,0.857837
190000,B_w100_K10000_c1.5_lr0.01_s0_nfix,0,0,0,79.3334,30.7507,0.535594,0,0.0763248,0.874467,0.874467,100,0.1167,0.1167,1.38135,1.38135
190000,B_w100_K10000_c1.5_lr0.01_s1_nfix,0,0,0,81.0751,33.288,0.54405,0.00020202,0.0927146,0.853944,0.853944,100,0.13743,0.13743,1.39872,1.39872
190000,B_w100_K10000_c1.5_lr0.01_s2_nfix,0,0,0,80.7023,32.8869,0.531813,0,0.0779634,0.888415,0.888415,100,0.102611,0.102611,1.40906,1.40906
190000,B_w100_K10000_c1.5_lr0.01_s3_nfix,0.05,0,0,79.2493,30.9679,0.537941,0,0.0650906,0.869654,0.882933,95,0.121562,0.107674,1.39527,1.3961
190000,B_w100_K10000_c1.5_lr0.01_s4_nfix,0.04,0,0,79.6604,28.8279,0.54733,0,0.0769619,0.844177,0.853741,96,0.147296,0.137272,1.41784,1.41732
190000,B_w100_K10000_c1.5_lr0.01_s5_nfix,0.07,0,0,80.1347,31.9322,0.549485,0,0.0673687,0.84967,0.867095,93,0.141747,0.12348,1.4214,1.41343
190000,B_w100_K10000_c1.5_lr0.01_s6_nfix,0.07,0,0,79.2684,32.3348,0.541443,0,0.0770614,0.857493,0.877117,93,0.133845,0.113349,1.43424,1.42656
190000,B_w100_K10000_c1.5_lr0.01_s7_nfix,0.07,0,0,76.9637,29.153,0.54608,0,0.0782782,0.851963,0.8695,93,0.139431,0.121049,1.42238,1.42355
190000,B_w100_K10000_c1.5_lr0.01_s8_nfix,0.03,0,0,79.9703,32.1056,0.536527,0,0.107446,0.870476,0.877762,97,0.120732,0.113094,1.42682,1.42326
190000,B_w100_K10000_c1.5_lr0.01_s9_nfix,0.04,0,0,80.8222,35.0744,0.542655,0,0.0603379,0.872366,0.882886,96,0.118822,0.10782,1.41073,1.40514
190000,B_w100_K10000_c1.5_lr0.01_s10_nfix,0.05,0,0,79.2551,32.6289,0.538066,0,0.0675924,0.866404,0.880657,95,0.124844,0.109975,1.41837,1.42118
190000,B_w100_K10000_c1.5_lr0.01_s11_nfix,0.01,0,0,80.2943,33.323,0.540375,0,0.0818693,0.864858,0.868052,99,0.126406,0.12309,1.39116,1.39017
190000,B_w100_K10000_c2.0_lr0.01_s0,0.04,0,0,76.6551,25.5632,0.514728,0,0.0472163,0.934323,0.943084,96,0.0562391,0.0469885,0.939916,0.932141
190000,B_w100_K10000_c2.0_lr0.01_s1,0.01,0,0,78.482,28.3318,0.5167,0,0.0443109,0.939917,0.942378,99,0.050589,0.0480057,0.939426,0.934335
190000,B_w100_K10000_c2.0_lr0.01_s2,0.03,0,0,77.5927,26.3841,0.520308,0,0.0556923,0.911619,0.918244,97,0.0791727,0.0721913,0.988016,0.982862
190000,B_w100_K10000_c2.0_lr0.01_s3,0.03,0,0,74.5536,23.5318,0.511938,0,0.0494415,0.948494,0.953188,97,0.0419255,0.0368831,0.917934,0.915745
190000,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,76.9887,26.7527,0.514748,0.00020202,0.0491663,0.93709,0.93709,100,0.0534445,0.0534445,0.939534,0.939534
190000,B_w100_K10000_c2.0_lr0.01_s5,0.01,0,0,77.2142,25.5424,0.513026,0,0.0523243,0.940634,0.942887,99,0.0498651,0.0474913,0.932464,0.932387
190000,B_w100_K10000_c2.0_lr0.01_s6,0.02,0,0,76.5529,27.1766,0.521799,0,0.0379037,0.929154,0.932445,98,0.0614607,0.0579421,0.968748,0.966303
190000,B_w100_K10000_c2.0_lr0.01_s7,0.21,0,0,73.9219,24.8896,0.532795,0.00040404,0.0610791,0.902229,0.948323,79,0.0886578,0.0395192,1.11583,1.02343
190000,B_w100_K10000_c2.0_lr0.01_s8,0.03,0,0,74.3868,20.3781,0.516874,0.00020202,0.0549865,0.936054,0.941792,97,0.0544908,0.0483977,0.948587,0.947105
190000,B_w100_K10000_c2.0_lr0.01_s9,0.05,0,0,78.1993,32.1902,0.52734,0.00020202,0.0476277,0.916456,0.927996,95,0.0742867,0.0621322,1.00169,0.994631
190000,B_w100_K10000_c2.0_lr0.01_s10,0,0,0,76.0597,25.7382,0.514392,0,0.0502029,0.939154,0.939154,100,0.0513592,0.0513592,0.949826,0.949826
190000,B_w100_K10000_c2.0_lr0.01_s11,0,0,0,78.0183,28.7336,0.515248,0,0.0554157,0.925186,0.925186,100,0.0654684,0.0654684,0.95386,0.95386
190000,B_w100_K10000_c2.0_lr0.01_s0_nfix,0.27,0,0.04,72.2137,22.7477,0.566619,0.000606061,0.0821196,0.810585,0.887706,73,0.181228,0.0999648,1.41102,1.38695
190000,B_w100_K10000_c2.0_lr0.01_s1_nfix,0.12,0,0,76.0134,26.631,0.539586,0,0.0843588,0.867819,0.892241,88,0.123415,0.0975034,1.41029,1.40032
190000,B_w100_K10000_c2.0_lr0.01_s2_nfix,0.17,0,0,76.5362,28.7964,0.545916,0,0.0684888,0.853821,0.895094,83,0.137555,0.0939901,1.42007,1.40289
190000,B_w100_K10000_c2.0_lr0.01_s3_nfix,0.1,0,0,78.108,26.8275,0.539538,0,0.0785607,0.853523,0.874658,90,0.137855,0.115514,1.3898,1.38535
190000,B_w100_K10000_c2.0_lr0.01_s4_nfix,0.16,0,0,76.7662,28.0384,0.548475,0,0.0639959,0.840714,0.878128,84,0.150794,0.111292,1.408,1.39727
190000,B_w100_K10000_c2.0_lr0.01_s5_nfix,0.07,0,0,78.1554,29.2552,0.54202,0,0.080819,0.856878,0.873101,93,0.134467,0.117409,1.3968,1.39369
190000,B_w100_K10000_c2.0_lr0.01_s6_nfix,0.22,0,0,76.0166,27.578,0.553766,0,0.0734049,0.838022,0.892731,78,0.153513,0.0956754,1.41345,1.3873
190000,B_w100_K10000_c2.0_lr0.01_s7_nfix,0.07,0,0,76.9487,26.7011,0.544502,0.00020202,0.093523,0.860363,0.876028,93,0.130946,0.11445,1.40944,1.40248
190000,B_w100_K10000_c2.0_lr0.01_s8_nfix,0.14,0,0,76.8404,26.764,0.541626,0,0.0707309,0.845877,0.875455,86,0.145579,0.114245,1.38229,1.37368
190000,B_w100_K10000_c2.0_lr0.01_s9_nfix,0.1,0,0,76.639,27.6014,0.537893,0,0.081825,0.859945,0.881525,90,0.131368,0.10857,1.39229,1.38777
190000,B_w100_K10000_c2.0_lr0.01_s10_nfix,0.13,0,0,72.4303,19.6852,0.544964,0,0.0783556,0.83953,0.866481,87,0.15199,0.123444,1.41652,1.40601
190000,B_w100_K10000_c2.0_lr0.01_s11_nfix,0.11,0,0,78.7485,27.5799,0.552766,0,0.0847488,0.840394,0.865332,89,0.151117,0.124834,1.40325,1.39854
200000,B_w100_K10000_c-2.0_lr0.01_s0,0.02,0,0,73.3113,18.0762,0.518932,0,0.0605414,0.930235,0.934572,98,0.060369,0.0557931,0.933036,0.926908
200000,B_w100_K10000_c-2.0_lr0.01_s1,0.01,0,0,75.4822,26.0757,0.517201,0,0.0698937,0.933211,0.934672,99,0.0573629,0.05579,0.93643,0.935698
200000,B_w100_K10000_c-2.0_lr0.01_s2,0.02,0,0,74.644,22.2369,0.518134,0,0.075484,0.925467,0.929406,98,0.0651844,0.0610126,0.947147,0.94376
200000,B_w100_K10000_c-2.0_lr0.01_s3,0,0,0,78.1259,29.3082,0.513362,0,0.0580374,0.942531,0.942531,100,0.0479482,0.0479482,0.91122,0.91122
200000,B_w100_K10000_c-2.0_lr0.01_s4,0.02,0,0,77.9777,29.6742,0.524281,0.00020202,0.0505599,0.92295,0.92736,98,0.0677276,0.0630797,0.944814,0.942936
200000,B_w100_K10000_c-2.0_lr0.01_s5,0.08,0,0,76.9058,26.6858,0.530524,0,0.045343,0.916457,0.933074,92,0.0742861,0.0566721,0.985655,0.970797
200000,B_w100_K10000_c-2.0_lr0.01_s6,0.05,0,0,77.2872,29.9685,0.516037,0,0.0557203,0.927369,0.936981,95,0.0632638,0.0530511,0.963559,0.953648
200000,B_w100_K10000_c-2.0_lr0.01_s7,0.04,0,0,78.2136,30.8048,0.517932,0,0.0465311,0.935892,0.942938,96,0.0546542,0.0471367,0.936736,0.928947
200000,B_w100_K10000_c-2.0_lr0.01_s8,0.01,0,0,76.7612,27.4694,0.516893,0,0.0434727,0.938951,0.940345,99,0.0515651,0.0500595,0.919959,0.919638
200000,B_w100_K10000_c-2.0_lr0.01_s9,0.01,0,0,76.0457,25.3899,0.513612,0,0.0408255,0.932215,0.933202,99,0.0583691,0.0572759,0.929739,0.931791
200000,B_w100_K10000_c-2.0_lr0.01_s10,0.02,0,0,75.5428,25.3971,0.512506,0,0.0571562,0.942131,0.945301,98,0.0483524,0.0449534,0.935667,0.934518
200000,B_w100_K10000_c-2.0_lr0.01_s11,0.05,0,0,77.4426,30.739,0.523867,0,0.0497834,0.9173,0.925973,95,0.0734342,0.0641767,0.940884,0.939132
200000,B_w100_K10000_c-2.0_lr0.01_s0_nfix,0.17,0,0,76.2779,27.0946,0.545878,0,0.0868702,0.842561,0.878772,83,0.148928,0.110511,1.4081,1.38886
200000,B_w100_K10000_c-2.0_lr0.01_s1_nfix,0.16,0,0,76.9319,27.8281,0.551659,0.00020202,0.0568668,0.837748,0.879017,84,0.15379,0.110392,1.39076,1.37432
200000,B_w100_K10000_c-2.0_lr0.01_s2_nfix,0.13,0,0,78.8009,27.3164,0.546907,0.00020202,0.0817484,0.854013,0.885345,87,0.13736,0.10436,1.39991,1.38902
200000,B_w100_K10000_c-2.0_lr0.01_s3_nfix,0.12,0,0,78.4664,31.0496,0.546792,0,0.093806,0.859236,0.887591,88,0.132085,0.102207,1.40773,1.39837
200000,B_w100_K10000_c-2.0_lr0.01_s4_nfix,0.22,0,0,76.638,28.8281,0.546551,0,0.111755,0.846954,0.898362,78,0.144491,0.0899711,1.44607,1.43476
200000,B_w100_K10000_c-2.0_lr0.01_s5_nfix,0.16,0,0,78.1085,28.5377,0.551217,0.00020202,0.0703538,0.829132,0.867695,84,0.162493,0.121851,1.387,1.36233
200000,B_w100_K10000_c-2.0_lr0.01_s6_nfix,0.13,0,0.01,77.2918,28.3616,0.556258,0,0.0885958,0.834064,0.864266,87,0.157511,0.125685,1.40427,1.39646
200000,B_w100_K10000_c-2.0_lr0.01_s7_nfix,0.51,0,0.19,59.0905,20.1118,0.606859,0.00888889,0.072723,0.740528,0.92352,49,0.251992,0.0572398,1.42361,1.41957
200000,B_w100_K10000_c-2.0_lr0.01_s8_nfix,0.12,0,0,76.7842,26.9982,0.539875,0,0.0898366,0.846851,0.872122,88,0.144595,0.117854,1.42256,1.41357
200000,B_w100_K10000_c-2.0_lr0.01_s9_nfix,0.13,0,0,77.5483,29.2494,0.53267,0,0.0686586,0.867004,0.899791,87,0.124238,0.0897467,1.37715,1.36234
200000,B_w100_K10000_c-2.0_lr0.01_s10_nfix,0.14,0,0,78.3651,29.05,0.549476,0,0.0829395,0.836766,0.864265,86,0.154782,0.125567,1.42328,1.41442
200000,B_w100_K10000_c-2.0_lr0.01_s11_nfix,0.12,0,0,76.8023,26.3262,0.539432,0,0.0885246,0.85218,0.879722,88,0.139212,0.110167,1.41655,1.40109
200000,B_w100_K10000_c-1.5_lr0.01_s0,0,0,0,78.5546,32.2019,0.507023,0,0.0469465,0.97028,0.97028,100,0.0199193,0.0199193,0.86029,0.86029
200000,B_w100_K10000_c-1.5_lr0.01_s1,0,0,0,77.0234,27.6648,0.5048,0,0.0502947,0.967477,0.967477,100,0.0227507,0.0227507,0.845011,0.845011
200000,B_w100_K10000_c-1.5_lr0.01_s2,0,0,0,79.3327,32.7928,0.514401,0,0.043752,0.951073,0.951073,100,0.03932,0.03932,0.898982,0.898982
200000,B_w100_K10000_c-1.5_lr0.01_s3,0,0,0,79.6154,31.8114,0.508793,0,0.035679,0.966036,0.966036,100,0.0242057,0.0242057,0.855292,0.855292
200000,B_w100_K10000_c-1.5_lr0.01_s4,0,0,0,77.263,30.2963,0.506686,0,0.0368,0.961502,0.961502,100,0.0287855,0.0287855,0.85978,0.85978
200000,B_w100_K10000_c-1.5_lr0.01_s5,0.05,0,0.01,78.2953,30.8849,0.524608,0,0.0478439,0.928899,0.941018,95,0.0617187,0.048971,1.01009,0.998359
200000,B_w100_K10000_c-1.5_lr0.01_s6,0,0,0,77.3495,26.7349,0.506907,0,0.0555983,0.966992,0.966992,100,0.0232408,0.0232408,0.846254,0.846254
200000,B_w100_K10000_c-1.5_lr0.01_s7,0,0,0,77.9483,28.9965,0.51468,0,0.0502605,0.953636,0.953636,100,0.0367316,0.0367316,0.868877,0.868877
200000,B_w100_K10000_c-1.5_lr0.01_s8,0,0,0,78.2323,31.4036,0.507465,0,0.0426111,0.967735,0.967735,100,0.0224896,0.0224896,0.850097,0.850097
200000,B_w100_K10000_c-1.5_lr0.01_s9,0,0,0,78.2859,26.3744,0.513439,0,0.0566202,0.954879,0.954879,100,0.0354761,0.0354761,0.881769,0.881769
200000,B_w100_K10000_c-1.5_lr0.01_s10,0,0,0,78.2179,29.3818,0.508812,0,0.0481941,0.953958,0.953958,100,0.0364056,0.0364056,0.88685,0.88685
200000,B_w100_K10000_c-1.5_lr0.01_s11,0,0,0,78.3699,29.1179,0.507186,0,0.0564372,0.975095,0.975095,100,0.0150555,0.0150555,0.860179,0.860179
200000,B_w100_K10000_c-1.5_lr0.01_s0_nfix,0.04,0,0,78.308,28.7618,0.545849,0,0.0718501,0.857732,0.868586,96,0.133604,0.122271,1.41336,1.40963
200000,B_w100_K10000_c-1.5_lr0.01_s1_nfix,0,0,0,78.7996,28.9514,0.547734,0,0.0987112,0.860402,0.860402,100,0.130908,0.130908,1.41918,1.41918
200000,B_w100_K10000_c-1.5_lr0.01_s2_nfix,0.01,0,0,79.4975,30.0672,0.531727,0,0.0770077,0.883472,0.885874,99,0.107604,0.105087,1.38728,1.38554
200000,B_w100_K10000_c-1.5_lr0.01_s3_nfix,0,0,0,79.518,31.4536,0.53594,0.00020202,0.0664058,0.868396,0.868396,100,0.122833,0.122833,1.41181,1.41181
200000,B_w100_K10000_c-1.5_lr0.01_s4_nfix,0.03,0,0,80.4564,30.6408,0.550361,0,0.0827055,0.858653,0.86508,97,0.132674,0.125909,1.42256,1.41713
200000,B_w100_K10000_c-1.5_lr0.01_s5_nfix,0,0,0,80.8263,32.6282,0.537835,0,0.075371,0.876501,0.876501,100,0.114645,0.114645,1.38656,1.38656
200000,B_w100_K10000_c-1.5_lr0.01_s6_nfix,0.01,0,0,78.4757,30.1733,0.541279,0,0.0704334,0.866471,0.869174,99,0.124777,0.121957,1.39933,1.39853
200000,B_w100_K10000_c-1.5_lr0.01_s7_nfix,0,0,0,81.4916,35.902,0.540183,0.00020202,0.0802672,0.86829,0.86829,100,0.122939,0.122939,1.41063,1.41063
200000,B_w100_K10000_c-1.5_lr0.01_s8_nfix,0.04,0,0,78.0079,28.5942,0.544493,0,0.0766137,0.875273,0.88479,96,0.115886,0.105897,1.40873,1.40061
200000,B_w100_K10000_c-1.5_lr0.01_s9_nfix,0.03,0,0,80.1396,28.8919,0.536469,0,0.0947272,0.870996,0.877745,97,0.120206,0.113112,1.41344,1.41229
200000,B_w100_K10000_c-1.5_lr0.01_s10_nfix,0.03,0,0,79.9851,31.904,0.538009,0,0.0729176,0.872097,0.880871,97,0.119094,0.109953,1.42811,1.42593
200000,B_w100_K10000_c-1.5_lr0.01_s11_nfix,0.01,0,0,80.27,32.8515,0.540279,0,0.0747514,0.874845,0.877481,99,0.116318,0.113565,1.38969,1.3887
200000,B_w100_K10000_c-1.25_lr0.01_s0,0,0,0,78.7433,32.1183,0.507128,0,0.0417341,0.964349,0.964349,100,0.0259105,0.0259105,0.842929,0.842929
200000,B_w100_K10000_c-1.25_lr0.01_s1,0,0,0,78.6712,31.1324,0.507792,0,0.0507314,0.970493,0.970493,100,0.0197037,0.0197037,0.822358,0.822358
200000,B_w100_K10000_c-1.25_lr0.01_s2,0,0,0,78.4464,30.3374,0.506417,0,0.0495861,0.975647,0.975647,100,0.0144979,0.0144979,0.837541,0.837541
200000,B_w100_K10000_c-1.25_lr0.01_s3,0,0,0,77.7461,30.1388,0.509206,0,0.0532248,0.959782,0.959782,100,0.0305227,0.0305227,0.85634,0.85634
200000,B_w100_K10000_c-1.25_lr0.01_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200000,B_w100_K10000_c-1.25_lr0.01_s5,0,0,0,77.3044,28.2421,0.507658,0,0.0525517,0.965421,0.965421,100,0.0248274,0.0248274,0.83545,0.83545
200000,B_w100_K10000_c-1.25_lr0.01_s6,0,0,0,79.236,30.4029,0.509197,0,0.0393656,0.963952,0.963952,100,0.0263111,0.0263111,0.808818,0.808818
200000,B_w100_K10000_c-1.25_lr0.01_s7,0,0,0,77.6516,28.1652,0.50659,0,0.050481,0.968839,0.968839,100,0.0213749,0.0213749,0.864899,0.864899
200000,B_w100_K10000_c-1.25_lr0.01_s8,0,0,0,77.1765,27.7566,0.508831,0,0.0503637,0.963713,0.963713,100,0.0265522,0.0265522,0.894221,0.894221
200000,B_w100_K10000_c-1.25_lr0.01_s9,0,0,0,77.7856,29.9679,0.504194,0,0.0566459,0.973484,0.973484,100,0.0166826,0.0166826,0.828045,0.828045
200000,B_w100_K10000_c-1.25_lr0.01_s10,0,0,0,77.5118,29.5641,0.506551,0,0.0409986,0.971273,0.971273,100,0.0189163,0.0189163,0.822188,0.822188
200000,B_w100_K10000_c-1.25_lr0.01_s11,0.01,0,0,78.3642,31.8985,0.507706,0,0.0483397,0.968156,0.970177,99,0.0220649,0.0199228,0.883843,0.882105
200000,B_w100_K10000_c-1.25_lr0.01_s0_nfix,0.03,0,0,82.3387,37.1733,0.531958,0.00020202,0.0785997,0.886124,0.895383,97,0.104925,0.0952897,1.42931,1.43381
200000,B_w100_K10000_c-1.25_lr0.01_s1_nfix,0,0,0,81.1173,33.2562,0.53012,0,0.106499,0.894232,0.894232,100,0.0967353,0.0967353,1.39061,1.39061
200000,B_w100_K10000_c-1.25_lr0.01_s2_nfix,0,0,0,81.1704,32.0737,0.53695,0,0.078183,0.879859,0.879859,100,0.111253,0.111253,1.42722,1.42722
200000,B_w100_K10000_c-1.25_lr0.01_s3_nfix,0.01,0,0,82.2677,33.7282,0.538288,0.00020202,0.0873525,0.875587,0.878697,99,0.115569,0.112337,1.41905,1.41754
200000,B_w100_K10000_c-1.25_lr0.01_s4_nfix,0.01,0,0,81.0194,33.3407,0.527215,0,0.0623027,0.907528,0.909938,99,0.0833051,0.0807774,1.388,1.38751
200000,B_w100_K10000_c-1.25_lr0.01_s5_nfix,0.01,0,0,80.5611,31.892,0.53695,0,0.0861353,0.871601,0.873463,99,0.119595,0.117624,1.42454,1.42304
200000,B_w100_K10000_c-1.25_lr0.01_s6_nfix,0,0,0,81.6758,34.6984,0.536364,0,0.0829235,0.879254,0.879254,100,0.111864,0.111864,1.41166,1.41166
200000,B_w100_K10000_c-1.25_lr0.01_s7_nfix,0,0,0,82.3331,35.6105,0.52581,0,0.0775524,0.894683,0.894683,100,0.0962798,0.0962798,1.38293,1.38293
200000,B_w100_K10000_c-1.25_lr0.01_s8_nfix,0,0,0,80.8996,33.9162,0.529187,0,0.0548428,0.87709,0.87709,100,0.114051,0.114051,1.4301,1.4301
200000,B_w100_K10000_c-1.25_lr0.01_s9_nfix,0.01,0,0,80.4191,31.8134,0.53265,0,0.0858719,0.880126,0.883302,99,0.110984,0.107685,1.41423,1.41136
200000,B_w100_K10000_c-1.25_lr0.01_s10_nfix,0.02,0,0,80.2636,32.3104,0.533151,0,0.0745347,0.890314,0.895381,98,0.100693,0.0953879,1.4031,1.40221
200000,B_w100_K10000_c-1.25_lr0.01_s11_nfix,0.01,0,0,81.6053,34.9468,0.527696,0,0.110484,0.90147,0.903599,99,0.0894238,0.0871809,1.4085,1.40912
200000,B_w100_K10000_c-1.0_lr0.01_s0,0,0,0,78.8505,33.7259,0.503656,0,0.0389748,0.97905,0.97905,100,0.0110608,0.0110608,0.808485,0.808485
