run_id,norm,c,seed,Dstar,invD,rel_drift,n_alive,dead,loss,rnorm
B_w100_K10000_c-0.5_lr0.01_s6_nfix,fixed,-0.5,6,0.9813580243902439,1.018996100451045,0.00262218586074885,97.97560975609755,0.02024390243902439,0.08273643170731707,1.4032541463414634
B_w100_K10000_c-0.5_lr0.01_s7,free,-0.5,7,0.9904254390243903,1.0096671193997613,0.0023710361247248684,100.0,0.0,0.04284468536585366,0.693749731707317
B_w100_K10000_c-0.5_lr0.01_s7_nfix,fixed,-0.5,7,0.978918,1.0215360224247587,0.0027933137271027725,99.41463414634147,0.005853658536585366,0.07869819756097561,1.3908041463414635
B_w100_K10000_c-0.5_lr0.01_s8,free,-0.5,8,0.9893823658536582,1.0107315781165966,0.0023622522619864846,99.90243902439025,0.000975609756097561,0.04186496585365854,0.6921737560975609
B_w100_K10000_c-0.5_lr0.01_s8_nfix,fixed,-0.5,8,0.9753500975609758,1.0252728763760472,0.006166384040254963,95.60975609756098,0.04390243902439025,0.08117251707317073,1.425968048780488
B_w100_K10000_c-0.5_lr0.01_s9,free,-0.5,9,0.9898685853658536,1.0102351107853391,0.001312397488416349,99.65853658536585,0.003414634146341464,0.04253716341463414,0.6942285121951219
B_w100_K10000_c-0.5_lr0.01_s9_nfix,fixed,-0.5,9,0.9737813414634144,1.0269245850379345,0.008840375110861753,98.90243902439025,0.010975609756097562,0.08324703902439023,1.4181068292682928
B_w100_K10000_c-0.75_lr0.01_s0,free,-0.75,0,0.9875644146341463,1.0125921764510526,0.00041723031504679143,99.48780487804878,0.005121951219512195,0.043472070731707314,0.7042994878048779
B_w100_K10000_c-0.75_lr0.01_s0_nfix,fixed,-0.75,0,0.969348463414634,1.0316207615137623,0.013896693691044773,96.2439024390244,0.037560975609756096,0.07695435365853658,1.3979829268292683
B_w100_K10000_c-0.75_lr0.01_s1,free,-0.75,1,0.9882293414634149,1.0119108571692017,0.002432563184198797,99.95121951219512,0.0004878048780487805,0.0428145512195122,0.7040710487804878
B_w100_K10000_c-0.75_lr0.01_s10,free,-0.75,10,0.9865619268292682,1.013621114706829,0.0005549557944115369,99.7560975609756,0.0024390243902439024,0.04502395853658536,0.7046886585365855
B_w100_K10000_c-0.75_lr0.01_s10_nfix,fixed,-0.75,10,0.9678649024390243,1.033202048633022,0.004755263828737013,94.8780487804878,0.051219512195121955,0.07622998536585365,1.3910419512195122
B_w100_K10000_c-0.75_lr0.01_s11,free,-0.75,11,0.9879053414634147,1.0122427301776393,0.001175111527369568,99.65853658536585,0.003414634146341464,0.04048114146341463,0.6920893658536584
B_w100_K10000_c-0.75_lr0.01_s11_nfix,fixed,-0.75,11,0.9718398048780489,1.0289761697150126,0.012256375371424558,95.48780487804878,0.0451219512195122,0.08118630487804877,1.4012443902439027
B_w100_K10000_c-0.75_lr0.01_s1_nfix,fixed,-0.75,1,0.9637941219512196,1.0375659876151568,0.011349099224434474,97.7560975609756,0.022439024390243905,0.0771552243902439,1.3903078048780486
B_w100_K10000_c-0.75_lr0.01_s2,free,-0.75,2,0.9842809268292684,1.015970108474385,0.013358959096639852,100.0,0.0,0.04198593414634147,0.701818219512195
B_w100_K10000_c-0.75_lr0.01_s2_nfix,fixed,-0.75,2,0.9672182926829268,1.0338927701895932,0.010986548046383849,96.97560975609755,0.030243902439024396,0.07818700487804878,1.4138624390243901
B_w100_K10000_c-0.75_lr0.01_s3,free,-0.75,3,0.9864079756097562,1.0137793131506685,0.00867306217294117,100.0,0.0,0.04341639024390244,0.7026428536585366
B_w100_K10000_c-0.75_lr0.01_s3_nfix,fixed,-0.75,3,0.9661396829268292,1.0350470202927533,0.00473528602130525,94.5609756097561,0.05439024390243904,0.07765528292682927,1.3888865853658536
B_w100_K10000_c-0.75_lr0.01_s4,free,-0.75,4,0.9883598048780489,1.0117772850175624,0.0004652765368522959,100.0,0.0,0.040944809756097565,0.7012127317073171
B_w100_K10000_c-0.75_lr0.01_s4_nfix,fixed,-0.75,4,0.9637795853658537,1.0375816371130095,0.007958504225348646,94.1951219512195,0.05804878048780489,0.07917196585365853,1.3830265853658537
B_w100_K10000_c-0.75_lr0.01_s5,free,-0.75,5,0.9857061951219511,1.0145010804931387,0.006329588891146775,99.92682926829268,0.0007317073170731707,0.04387873170731708,0.7087826829268291
B_w100_K10000_c-0.75_lr0.01_s5_nfix,fixed,-0.75,5,0.9651452926829268,1.0361134303625763,0.005444685822772019,97.3170731707317,0.02682926829268293,0.07711868292682926,1.3820434146341465
B_w100_K10000_c-0.75_lr0.01_s6,free,-0.75,6,0.9873694878048782,1.012792082752326,0.007008245959048869,98.41463414634147,0.01585365853658537,0.0431552756097561,0.7133839756097561
B_w100_K10000_c-0.75_lr0.01_s6_nfix,fixed,-0.75,6,0.964714243902439,1.0365763813694964,0.0021317211341684342,97.41463414634147,0.025853658536585368,0.07706800975609755,1.3968458536585366
B_w100_K10000_c-0.75_lr0.01_s7,free,-0.75,7,0.9856673170731707,1.014541095842955,0.004712539855203987,100.0,0.0,0.043206229268292685,0.7033440731707317
B_w100_K10000_c-0.75_lr0.01_s7_nfix,fixed,-0.75,7,0.964227243902439,1.0370999225792261,0.019345288647836714,96.02439024390245,0.03975609756097561,0.07931448292682926,1.3984692682926827
B_w100_K10000_c-0.75_lr0.01_s8,free,-0.75,8,0.9875679268292683,1.0125885752594728,0.001226015432731878,100.0,0.0,0.044119368292682926,0.6990583414634146
B_w100_K10000_c-0.75_lr0.01_s8_nfix,fixed,-0.75,8,0.9716104146341463,1.0292191036018727,0.012603107089110992,96.82926829268293,0.03170731707317073,0.07908202682926829,1.396230731707317
B_w100_K10000_c-0.75_lr0.01_s9,free,-0.75,9,0.9864554634146341,1.0137305099801275,0.0016158299183152986,99.51219512195122,0.004878048780487805,0.04361779024390244,0.7093360487804877
B_w100_K10000_c-0.75_lr0.01_s9_nfix,fixed,-0.75,9,0.965157487804878,1.0361003386860383,0.008798058661322432,95.6829268292683,0.04317073170731708,0.07581336829268293,1.4189139024390243
B_w100_K10000_c-1.0_lr0.01_s0,free,-1.0,0,0.9811659512195122,1.019195579256576,0.006109292681535339,98.7560975609756,0.012439024390243903,0.043041404878048785,0.7170589512195122
B_w100_K10000_c-1.0_lr0.01_s0_nfix,fixed,-1.0,0,0.948476975609756,1.0543218504140504,0.009329029133564886,92.41463414634147,0.07585365853658536,0.07818683170731706,1.373370975609756
B_w100_K10000_c-1.0_lr0.01_s1,free,-1.0,1,0.9801682926829268,1.02023296148745,0.0037419798847030373,99.17073170731707,0.008292682926829267,0.04254019756097561,0.7148017317073171
B_w100_K10000_c-1.0_lr0.01_s10,free,-1.0,10,0.9804575121951219,1.0199320088446515,0.0007173071651331599,99.8780487804878,0.0012195121951219512,0.04259876829268293,0.7128061219512195
B_w100_K10000_c-1.0_lr0.01_s10_nfix,fixed,-1.0,10,0.9516155853658538,1.050844495800838,0.0205000208832459,94.2439024390244,0.05756097560975611,0.07722346341463415,1.3796853658536585
B_w100_K10000_c-1.0_lr0.01_s11,free,-1.0,11,0.9843851463414632,1.0158625449770047,0.005399390837140114,98.36585365853658,0.016341463414634147,0.042461824390243895,0.7146223902439025
B_w100_K10000_c-1.0_lr0.01_s11_nfix,fixed,-1.0,11,0.9612118292682926,1.040353405514406,0.009817717214870954,87.90243902439025,0.12097560975609756,0.07601353658536585,1.3710507317073173
B_w100_K10000_c-1.0_lr0.01_s1_nfix,fixed,-1.0,1,0.9547596585365853,1.0473840102678376,0.01923474387202067,89.8780487804878,0.10121951219512194,0.08244499268292683,1.4022575609756096
B_w100_K10000_c-1.0_lr0.01_s2,free,-1.0,2,0.9815576585365853,1.0187888518855943,0.00027410744796139844,100.0,0.0,0.043518741463414626,0.719778756097561
B_w100_K10000_c-1.0_lr0.01_s2_nfix,fixed,-1.0,2,0.9613585609756099,1.0401946168609304,0.013971024244518989,85.58536585365853,0.14414634146341465,0.08049775853658536,1.3876475609756098
B_w100_K10000_c-1.0_lr0.01_s3,free,-1.0,3,0.9818043170731707,1.0185329017304303,0.005283985445001343,98.97560975609755,0.01024390243902439,0.04284262195121952,0.7198093658536585
B_w100_K10000_c-1.0_lr0.01_s3_nfix,fixed,-1.0,3,0.9563164390243902,1.0456789815515193,0.008353925740134164,83.65853658536585,0.16341463414634147,0.07752736097560976,1.3970992682926828
B_w100_K10000_c-1.0_lr0.01_s4,free,-1.0,4,0.982545268292683,1.0177648117298934,0.004368232387069293,98.82926829268293,0.011707317073170732,0.042282826829268295,0.7173829756097562
B_w100_K10000_c-1.0_lr0.01_s4_nfix,fixed,-1.0,4,0.9630516829268294,1.0383658714565351,0.022465056482960585,89.4390243902439,0.10560975609756097,0.07835857560975609,1.3833870731707318
B_w100_K10000_c-1.0_lr0.01_s5_nfix,fixed,-1.0,5,0.9588131707317071,1.042956052884486,0.01652399972701444,83.1219512195122,0.16878048780487806,0.07723081463414636,1.401929512195122
B_w100_K10000_c-1.0_lr0.01_s6,free,-1.0,6,0.9830591951219511,1.017232741387407,0.00172015119878084,100.0,0.0,0.04140659024390244,0.7097939512195123
B_w100_K10000_c-1.0_lr0.01_s6_nfix,fixed,-1.0,6,0.9483270975609757,1.0544884803691923,0.003463770533283543,89.0,0.11000000000000001,0.07894642195121951,1.3907378048780488
B_w100_K10000_c-1.0_lr0.01_s7,free,-1.0,7,0.9814839024390244,1.0188654113582123,0.006125731257811084,99.09756097560975,0.009024390243902438,0.044941846341463414,0.7196875853658536
B_w100_K10000_c-1.0_lr0.01_s7_nfix,fixed,-1.0,7,0.9579121219512196,1.0439370972392015,0.00750724629657792,90.70731707317073,0.09292682926829267,0.07926348780487806,1.3908243902439024
B_w100_K10000_c-1.0_lr0.01_s8_nfix,fixed,-1.0,8,0.9679638780487806,1.0330964023324896,0.0057360679939848745,82.09756097560975,0.17902439024390243,0.07820408292682927,1.3745919512195124
B_w100_K10000_c-1.0_lr0.01_s9,free,-1.0,9,0.9761536585365854,1.0244288808988988,0.004791493028351124,99.58536585365853,0.004146341463414634,0.04395587073170733,0.7208906585365854
B_w100_K10000_c-1.0_lr0.01_s9_nfix,fixed,-1.0,9,0.9567527073170733,1.0452021638947862,0.016844070189557067,90.6829268292683,0.09317073170731707,0.07754119024390244,1.381040731707317
B_w100_K10000_c-1.25_lr0.01_s0,free,-1.25,0,0.9767874390243902,1.0237641886537714,0.003967653403528108,97.90243902439025,0.020975609756097562,0.043965465853658535,0.7409837804878049
B_w100_K10000_c-1.25_lr0.01_s0_nfix,fixed,-1.25,0,0.949609512195122,1.0530644303345225,0.027088970698500404,81.63414634146342,0.18365853658536585,0.07789068048780488,1.3999168292682929
B_w100_K10000_c-1.25_lr0.01_s1,free,-1.25,1,0.9786721463414635,1.0217926439801783,0.01467543454473582,99.63414634146342,0.0036585365853658543,0.045765939024390245,0.726977512195122
B_w100_K10000_c-1.25_lr0.01_s10,free,-1.25,10,0.9765241463414636,1.0240402183053932,0.0030131544923804746,99.97560975609755,0.00024390243902439024,0.0439566756097561,0.7338892195121951
B_w100_K10000_c-1.25_lr0.01_s10_nfix,fixed,-1.25,10,0.9445158536585365,1.0587434780756175,0.028551581742466598,84.7560975609756,0.15243902439024393,0.07655374146341463,1.3769819512195123
B_w100_K10000_c-1.25_lr0.01_s11,free,-1.25,11,0.9743432682926827,1.0263323333184977,0.0033723134830335754,94.04878048780488,0.05951219512195122,0.044799570731707324,0.7613361951219512
B_w100_K10000_c-1.25_lr0.01_s11_nfix,fixed,-1.25,11,0.9462491219512197,1.0568041510442228,0.015616840491556263,79.09756097560975,0.20902439024390246,0.08344816341463415,1.3754587804878047
B_w100_K10000_c-1.25_lr0.01_s1_nfix,fixed,-1.25,1,0.9456377073170732,1.057487441820781,0.023800696675674474,84.4390243902439,0.15560975609756098,0.07618687317073171,1.3707470731707319
B_w100_K10000_c-1.25_lr0.01_s2,free,-1.25,2,0.9730674390243903,1.0276780004093167,0.002450070291205819,99.29268292682927,0.007073170731707318,0.043900321951219505,0.7308798292682928
B_w100_K10000_c-1.25_lr0.01_s2_nfix,fixed,-1.25,2,0.9509151463414632,1.0516185422509938,0.018190457842724925,79.65853658536585,0.20341463414634145,0.07898228292682927,1.3890331707317074
B_w100_K10000_c-1.25_lr0.01_s3,free,-1.25,3,0.9770769268292683,1.0234608683730972,0.007260388607449893,99.95121951219512,0.0004878048780487805,0.04409632682926829,0.735103756097561
B_w100_K10000_c-1.25_lr0.01_s3_nfix,fixed,-1.25,3,0.9535301219512196,1.048734567455183,0.012734560950835905,80.21951219512195,0.19780487804878047,0.07957243658536585,1.3825748780487805
B_w100_K10000_c-1.25_lr0.01_s4_nfix,fixed,-1.25,4,0.9468589512195122,1.0561235110171843,0.008433804932714091,86.0,0.14,0.07788505365853658,1.372008536585366
B_w100_K10000_c-1.25_lr0.01_s5,free,-1.25,5,0.9771501951219512,1.023384127631676,0.00228249605285722,100.0,0.0,0.04397686585365854,0.7341384390243904
B_w100_K10000_c-1.25_lr0.01_s5_nfix,fixed,-1.25,5,0.9480041951219512,1.0548476527272752,0.02763274500571528,81.6829268292683,0.18317073170731707,0.08059930487804878,1.3934336585365856
B_w100_K10000_c-1.25_lr0.01_s6,free,-1.25,6,0.9762110243902438,1.0243686815815414,0.003451915441655997,99.82926829268293,0.001707317073170732,0.0418193756097561,0.723581756097561
B_w100_K10000_c-1.25_lr0.01_s6_nfix,fixed,-1.25,6,0.9486254878048782,1.0541567909101859,0.008260622378944106,83.97560975609755,0.16024390243902442,0.07851704634146342,1.3851668292682926
B_w100_K10000_c-1.25_lr0.01_s7,free,-1.25,7,0.9712156097560976,1.0296374872425405,0.005676344828536463,97.90243902439025,0.020975609756097562,0.04605660243902438,0.7535652195121951
B_w100_K10000_c-1.25_lr0.01_s7_nfix,fixed,-1.25,7,0.9510039024390244,1.0515203959051231,0.01712606505826294,85.1951219512195,0.1480487804878049,0.07573278292682926,1.3574412195121954
B_w100_K10000_c-1.25_lr0.01_s8,free,-1.25,8,0.9729091463414634,1.0278452040053372,0.009391962411664982,96.95121951219512,0.030487804878048787,0.043271153658536586,0.7492303414634146
B_w100_K10000_c-1.25_lr0.01_s8_nfix,fixed,-1.25,8,0.944290731707317,1.058995885930129,0.017571228727466127,80.29268292682927,0.19707317073170733,0.08115903414634146,1.4089758536585366
B_w100_K10000_c-1.25_lr0.01_s9,free,-1.25,9,0.9754406341463414,1.0251777145568184,0.003106088440431255,99.48780487804878,0.005121951219512195,0.0426152975609756,0.7256340487804879
B_w100_K10000_c-1.25_lr0.01_s9_nfix,fixed,-1.25,9,0.9516715853658536,1.0507826600870587,0.027482111111698855,84.39024390243902,0.15609756097560978,0.07974594634146343,1.3899834146341463
B_w100_K10000_c-1.5_lr0.01_s0,free,-1.5,0,0.9688662926829268,1.0321341629409562,0.01724777462344311,97.60975609756098,0.023902439024390248,0.046045541463414635,0.7620092439024391
B_w100_K10000_c-1.5_lr0.01_s0_nfix,fixed,-1.5,0,0.9376756829268292,1.0664668159876278,0.01730168875837814,81.29268292682927,0.18707317073170732,0.08103779756097561,1.388048048780488
B_w100_K10000_c-1.5_lr0.01_s1,free,-1.5,1,0.975134731707317,1.0254993156167738,0.002999145998472255,98.4390243902439,0.015609756097560976,0.04555702682926829,0.7483660487804877
B_w100_K10000_c-1.5_lr0.01_s10,free,-1.5,10,0.9688430731707317,1.0321588993017219,0.009398795780571987,98.21951219512195,0.017804878048780486,0.046685665853658534,0.7652638780487805
B_w100_K10000_c-1.5_lr0.01_s10_nfix,fixed,-1.5,10,0.943701780487805,1.0596567906050725,0.023687132219480846,77.8780487804878,0.221219512195122,0.08095590487804878,1.403910243902439
B_w100_K10000_c-1.5_lr0.01_s11,free,-1.5,11,0.9740693902439024,1.026620906083092,0.0017870071752394256,97.41463414634147,0.025853658536585368,0.044328114634146334,0.755434487804878
B_w100_K10000_c-1.5_lr0.01_s11_nfix,fixed,-1.5,11,0.9483122439024387,1.0545049970934244,0.012588056035616526,76.6829268292683,0.23317073170731703,0.0764428,1.3558931707317072
B_w100_K10000_c-1.5_lr0.01_s1_nfix,fixed,-1.5,1,0.9356286829268293,1.0688000680695302,0.028294526680064873,80.1219512195122,0.19878048780487806,0.08249308048780489,1.393650975609756
B_w100_K10000_c-1.5_lr0.01_s2,free,-1.5,2,0.9699011951219514,1.0310328567790497,0.001748868826729818,94.63414634146342,0.05365853658536586,0.044282468292682925,0.7757160731707317
B_w100_K10000_c-1.5_lr0.01_s2_nfix,fixed,-1.5,2,0.9461652195121951,1.056897864535287,0.0005964291921257437,79.46341463414635,0.20536585365853657,0.07911474146341463,1.3545243902439024
B_w100_K10000_c-1.5_lr0.01_s3,free,-1.5,3,0.9699753414634148,1.0309540431113295,0.00538923143644142,98.3170731707317,0.016829268292682928,0.04624878048780488,0.7517458536585365
B_w100_K10000_c-1.5_lr0.01_s3_nfix,fixed,-1.5,3,0.9435391707317075,1.059839412098289,0.020214409427456698,79.58536585365853,0.20414634146341465,0.07881808780487805,1.37944
B_w100_K10000_c-1.5_lr0.01_s4,free,-1.5,4,0.9715792682926829,1.0292520977287418,0.006978938884121945,97.5609756097561,0.024390243902439025,0.04489613170731707,0.7495351707317074
B_w100_K10000_c-1.5_lr0.01_s4_nfix,fixed,-1.5,4,0.9422185853658536,1.061324851294151,0.010273047673151854,74.04878048780488,0.25951219512195123,0.07842343902439025,1.3827280487804876
B_w100_K10000_c-1.5_lr0.01_s5,free,-1.5,5,0.9705618048780488,1.0303310875968894,0.001995044085928618,89.02439024390245,0.10975609756097564,0.047667307317073165,0.800401780487805
B_w100_K10000_c-1.5_lr0.01_s5_nfix,fixed,-1.5,5,0.9460186829268292,1.0570615761056232,0.01801316901307439,81.92682926829268,0.18073170731707316,0.07713114390243903,1.365180243902439
B_w100_K10000_c-1.5_lr0.01_s6,free,-1.5,6,0.9749991463414636,1.0256419236389573,0.003150050109040787,100.0,0.0,0.04493155121951219,0.7421949024390243
B_w100_K10000_c-1.5_lr0.01_s6_nfix,fixed,-1.5,6,0.9492138292682927,1.0535034037281739,0.0259254853959118,78.07317073170732,0.21926829268292683,0.07993869756097562,1.3663865853658537
B_w100_K10000_c-1.5_lr0.01_s7,free,-1.5,7,0.9729448536585364,1.0278074818318108,0.0032548335162632795,97.92682926829268,0.020731707317073172,0.04456371219512195,0.7478274146341463
B_w100_K10000_c-1.5_lr0.01_s7_nfix,fixed,-1.5,7,0.935242024390244,1.0692419437118181,0.008490682623839488,81.65853658536585,0.1834146341463415,0.0763954975609756,1.3827939024390246
B_w100_K10000_c-1.5_lr0.01_s8,free,-1.5,8,0.9687691707317073,1.0322376374185238,0.011937414662360988,99.04878048780488,0.00951219512195122,0.046212409756097556,0.7595691463414634
B_w100_K10000_c-1.5_lr0.01_s8_nfix,fixed,-1.5,8,0.9470074634146342,1.0559578869571842,0.006546313418853053,81.36585365853658,0.18634146341463417,0.07940979512195123,1.3817765853658537
B_w100_K10000_c-1.5_lr0.01_s9,free,-1.5,9,0.971059512195122,1.0298030011975856,0.008144263416000542,96.36585365853658,0.036341463414634144,0.04592673902439025,0.7640940975609756
B_w100_K10000_c-1.5_lr0.01_s9_nfix,fixed,-1.5,9,0.9459841219512194,1.0571001952309365,0.0033348012047390713,77.26829268292683,0.22731707317073171,0.07732853658536586,1.3795758536585367
B_w100_K10000_c-2.0_lr0.01_s0,free,-2.0,0,0.9659179268292682,1.035284647094821,0.008793116201196488,89.7560975609756,0.10243902439024391,0.049413914634146336,0.8152100731707316
B_w100_K10000_c-2.0_lr0.01_s0_nfix,fixed,-2.0,0,0.9387070243902438,1.065295107011232,0.025870361320929725,69.41463414634147,0.3058536585365854,0.07589108780487805,1.36802
B_w100_K10000_c-2.0_lr0.01_s1,free,-2.0,1,0.9652223658536584,1.0360306965282386,0.007537993294238998,91.63414634146342,0.08365853658536586,0.04927494390243903,0.8160148292682926
B_w100_K10000_c-2.0_lr0.01_s10,free,-2.0,10,0.9643130731707318,1.0370076148733802,0.015243563893536817,88.95121951219512,0.11048780487804878,0.049173978048780494,0.8203184390243902
B_w100_K10000_c-2.0_lr0.01_s10_nfix,fixed,-2.0,10,0.937011243902439,1.0672230525593558,0.018490602489321245,66.26829268292683,0.33731707317073173,0.08364317804878049,1.3772631707317076
