activation,seed,cell,early_test_acc,early_test_ce,early_train_probe_ce,early_task_train_ce,early_online_ce,early_actual_train_mean,early_test_zmean,early_test_zsd,early_cnorm,early_gate_mean,early_gate_low_frac,early_positive_frac,late_test_acc,late_test_ce,late_train_probe_ce,late_task_train_ce,late_online_ce,late_actual_train_mean,late_test_zmean,late_test_zsd,late_cnorm,late_gate_mean,late_gate_low_frac,late_positive_frac,all_test_acc,all_test_ce,all_train_probe_ce,all_task_train_ce,all_online_ce,all_actual_train_mean,all_test_zmean,all_test_zsd,all_cnorm,all_gate_mean,all_gate_low_frac,all_positive_frac,L,early_adapt_ce_auc,early_adapt_ce_gain,late_adapt_ce_auc,late_adapt_ce_gain,all_adapt_ce_auc,all_adapt_ce_gain,initial_projection_test_ce_delta
ELU1,2,n10_d1,91.5869140625,0.2747567057609558,0.28807171285152433,0.2199990183115005,0.5189659467835723,-1.0000000009943162,-1.0191769180247192,3.1334497682108946,9.999999999950525,0.4961019798576357,0.25442919921875,0.369716064453125,91.7919921875,0.26254314705729487,0.26799547523260114,0.19949144944548605,0.490000139515698,-0.9999999994774031,-1.009530367717707,3.1185276030940736,9.99999999966019,0.4966253556915687,0.25300170898437496,0.3697548828125,91.82177734375,0.26368423253297807,0.2728227570652962,0.2037266771495342,0.4904236228831037,-1.0000000010290737,-1.0140959958741704,3.119831830279931,9.999999999796707,0.4960542874615672,0.253555224609375,0.36940527343749996,-0.205078125,0.5329659134328365,4.156006217002869,0.5053735187202693,3.6882645435631276,0.5049809145414829,3.7605384990572928,5.885046482086182
ELU1,2,n10_d4,90.06103515625,0.32521089911460876,0.32951769381761553,0.26741095781326296,0.6341907285861671,-4.000000004895144,-4.00266583166492,3.327538602908716,10.000000000043887,0.1796329280110454,0.635098388671875,0.106942138671875,89.7314453125,0.33467062562704086,0.3397786900401115,0.27365823537111283,0.6487777297887952,-3.9999999993544373,-4.003361221717794,3.3241981605566573,10.000000000497277,0.17976132108513684,0.63437646484375,0.106899658203125,89.9541015625,0.32838418930768964,0.33576480686664584,0.27140347972512247,0.6400145734443143,-4.000000000245524,-4.004343239825921,3.3144121930470942,10.000000000280124,0.1789800566680002,0.6357562011718749,0.10630791015625,0.32958984375,0.6651248738229275,3.490491133928299,0.6841081848680972,3.5104846850037577,0.6681972654151916,3.4402775886654853,1.4562277793884277
ELU1,2,n5_d1,92.65625,0.23769826889038081,0.2437210731208324,0.18629921525716778,0.4472010008270667,-0.9999999978217552,-1.0211552525592626,2.0711582529463772,5.000000000069013,0.4878501010709958,0.15169653320312498,0.29975146484375,92.74169921875,0.2312474191188812,0.2342738643288612,0.17224885448813435,0.4465318316981569,-1.0000000022080178,-1.0194793864621754,2.0555835902986512,5.000000000295621,0.48761697440174734,0.151228759765625,0.29935327148437507,92.8125,0.2307523737847805,0.23658847630023958,0.17405916512012481,0.4401012988276482,-0.9999999993832698,-1.0189787447499414,2.052567890412284,4.999999999884526,0.48810368915028185,0.150797998046875,0.29960512695312497,-0.08544921875,0.46709428935050956,3.953127717971802,0.4670066362738609,3.8801964461803435,0.4588197691315412,3.771055287271738,1.9253969192504883
ELU1,2,n5_d4,91.14501953125,0.3040988236665726,0.2999932810664177,0.25129067748785017,0.6182437155549974,-4.000000004678954,-3.9874324473655802,2.4149807188581187,5.000000000084668,0.11547043191132875,0.693423095703125,0.052038818359375,90.68603515625,0.3088827788829803,0.30919310003519057,0.252286808937788,0.6237332109378277,-4.000000002439575,-3.994889556934308,2.366727036929476,4.999999999926425,0.11235086795231145,0.69532763671875,0.049197265625,91.0048828125,0.30289244890213013,0.3036212086677551,0.24836918860673904,0.6138935041592345,-4.000000001479713,-3.993136845780151,2.368173629223107,5.0000000000599485,0.1127771971922458,0.69554990234375,0.04958740234375,0.458984375,0.650933953756094,3.063006064295769,0.6527409949302674,3.183439534902573,0.6436000958025455,3.1369162130355837,0.7076382637023926
ELU1,2,ref,92.37060546875,0.2443387500941753,0.2584038734436035,0.21120391264557833,0.46914965626992294,-2.9093424503228844,-2.9328155163593825,2.248786909351385,4.481945790701302,0.34454875442788413,0.40050244140624996,0.22872045898437499,90.7568359375,0.2978243172168732,0.3173508420586586,0.2604612834751606,0.5556358501674606,-6.429715962724565,-6.4754578540056045,4.552275242831709,7.92522821558577,0.2764201678022805,0.565042724609375,0.20502270507812498,91.4951171875,0.2744713218510151,0.2900796128809452,0.23515724241733552,0.5137771187755689,-5.089015429548416,-5.127719779202772,3.6095826650334373,6.387046283406035,0.29201503292153486,0.509988427734375,0.20346689453124994,1.61376953125,0.49358689797818667,4.013170982152223,0.5834556185126305,4.1836330711841585,0.5418119441586733,4.063177801817655,0.0
LR,0,n10_d1,90.12939453125,0.3314734444022179,0.32661467641592024,0.23895906880497927,0.5687426582188904,-0.9999999981572811,-1.0090665077397343,3.079226911381677,10.000000000239613,0.43236521090076163,0.0,0.36929467773437497,90.3564453125,0.31970757991075516,0.3128011077642441,0.22776434943079943,0.5439525617410987,-0.9999999994744861,-1.0114891022524133,3.0657749563015857,9.999999999669978,0.4309363290671899,0.0,0.36770703125000004,90.47119140625,0.3154034024477005,0.3098712876439095,0.22672821655869485,0.5411482258816063,-0.9999999991257975,-1.0088364655145003,3.0666149308349806,9.999999999953975,0.4310881161763136,0.0,0.36787568359375,-0.22705078125,0.6266230495989322,4.390517105162144,0.5953055944561958,3.5063510701060294,0.5899216577458382,3.680010353922844,11.651773452758789
LR,0,n10_d4,89.12841796875,0.3604143768548965,0.3552408188581467,0.2772469311952591,0.6143593536628782,-3.9999999990551816,-4.007025006513055,3.135071099872005,9.999999999885924,0.18329790174282604,0.0,0.09255322265625002,89.25048828125,0.36207466423511503,0.3628486588597298,0.28320103585720063,0.6242375260610877,-3.9999999974916456,-4.0146897173122715,3.130580292493751,10.000000000338982,0.1828619642435478,0.0,0.09206884765625001,89.19580078125,0.3612237322330475,0.35870166927576064,0.27900645419955256,0.6183472059658169,-4.000000000231627,-4.010381315722131,3.1296676986818777,10.000000000078792,0.18328739881315592,0.0,0.09254155273437499,-0.1220703125,0.6683312112569809,3.603112706542015,0.6686884535133839,3.3544003456830978,0.6685160602283478,3.4620587265491487,1.970705509185791
LR,0,n5_d1,91.77734375,0.2736907497048378,0.2638006113469601,0.18540485501289364,0.4697359766862542,-0.9999999997301673,-1.0111153430151565,1.9822941047669242,4.999999999935553,0.3669541514387492,0.0,0.29661572265625,91.95068359375,0.2643479511141777,0.256894513964653,0.17560092434287067,0.45887927394103256,-0.9999999994973381,-1.007381474354758,1.9342713263678757,4.999999999997316,0.3641179209746951,0.0,0.29346435546875005,91.93798828125,0.26560360729694366,0.2584285551309586,0.17770688831806183,0.45915724334096153,-0.9999999998642639,-1.0094859929205207,1.9457992172559166,5.000000000153156,0.3643089512478164,0.0,0.293676611328125,-0.17333984375,0.5152110280573369,3.471695493161678,0.4987584161102772,3.164669580757618,0.5022929467892646,3.2706030267477035,1.7788934707641602
LR,0,n5_d4,89.93408203125,0.33640386164188385,0.34611025750637053,0.28513447344303133,0.5452336927621811,-4.000000001053829,-4.000975160037841,2.1304608477563898,5.000000000066645,0.12323630516258158,0.0,0.025818115234375,89.66796875,0.3465844213962555,0.35449993163347243,0.2930669873952866,0.5482351401540637,-4.000000000854679,-4.003993506426734,2.024342036349771,4.999999999820937,0.11750825341425294,0.0,0.01945361328125,89.962890625,0.33799716860055923,0.345798559486866,0.28585951328277587,0.5446774170580208,-4.000000000075897,-4.003482539706741,2.067617097341776,4.999999999945147,0.11999801903513069,0.0,0.02222001953125,0.26611328125,0.5959765442848206,3.5230437010526656,0.5939433767259121,3.4447107017040253,0.5904940007317067,3.418653005063534,2.834228515625
LR,0,ref,90.93505859375,0.29069513231515887,0.28624704778194426,0.22512286156415934,0.48433533133123063,-2.2530167029063453,-2.2642713700285784,1.8924146398434865,4.448081809618655,0.2580719494705863,0.0,0.175635498046875,89.4482421875,0.3479811668395996,0.3481228113174438,0.2814226895570755,0.5759107496997714,-4.056144422090763,-4.069735136389288,3.024952547516131,8.063423318013566,0.24535659304632645,0.0,0.16150732421875003,90.18701171875,0.3196674177050591,0.3192890101671219,0.254245989471674,0.5354747946045324,-3.2361717838150073,-3.2502827111635075,2.4851214936670263,6.401110165493952,0.2446239807428519,0.0,0.16069331054687502,1.48681640625,0.5350568476319313,3.3728725776076316,0.6296054126143455,3.7243326902389526,0.5852814852941036,3.556207301914692,0.0
LR,1,n10_d1,90.3271484375,0.3082666307687759,0.3138731122016907,0.2406893134117126,0.5683438953637332,-1.0000000015264656,-1.0315572277711023,3.0621095289362517,10.000000000214044,0.42921696871847415,0.0,0.3657966308593751,90.68603515625,0.29621129035949706,0.2956475093960762,0.2256183601915836,0.5394488010048122,-1.0000000026308773,-1.020554107064123,3.06895281536178,10.00000000072161,0.42912336520300415,0.0,0.365692626953125,90.65625,0.2948316726088524,0.29751045018434524,0.22623331978917122,0.5398000791286826,-0.9999999993959229,-1.0240331914390826,3.0635567153007828,10.000000000358037,0.42985835055334976,0.0,0.36650927734374994,-0.35888671875,0.5945012998878956,4.427247759699822,0.5596811295986175,3.3858293533325194,0.5631307073783876,3.682796439230442,14.939682483673096
LR,1,n10_d4,89.1162109375,0.3439856871962547,0.34916063100099565,0.28486132323741914,0.6260723171436786,-3.9999999974248377,-4.025975990445852,3.1265318242126545,10.000000000215927,0.18214543592442164,0.0,0.09127270507812499,89.43115234375,0.34263552725315094,0.3459986612200737,0.28398547917604444,0.6246436917485297,-3.999999999198759,-4.026556414985958,3.1299237962456816,9.999999999861155,0.18252688123629007,0.0,0.091696533203125,89.39697265625,0.33961794257164,0.3458879145979881,0.2813743388652801,0.6212407663129568,-4.00000000098365,-4.0244842703472985,3.1224614755514875,10.000000000145441,0.18205561170582032,0.0,0.09117290039062499,-0.31494140625,0.650723362904787,3.6809163823723794,0.6434534056901932,3.3849412888288497,0.6449862280404568,3.500454066991806,3.3458385467529297
LR,1,n5_d1,91.9775390625,0.2550498522818089,0.25572092533111573,0.18593116328120227,0.4665706788293272,-1.000000000596405,-1.0307214596825998,1.960284500750102,5.0000000002375655,0.36248183699302905,0.0,0.29164648437500007,92.11669921875,0.24833404496312142,0.24685937389731408,0.1759410850703716,0.46030384849429123,-1.0000000037076628,-1.0240301855281353,1.935584268209111,5.000000000221344,0.3620740244937041,0.0,0.29119335937500007,92.05224609375,0.24870126515626909,0.24923723697662353,0.1771389839053154,0.45763064252376556,-1.0000000010280568,-1.0254627519048942,1.931851197308669,4.999999999972613,0.3623068907042562,0.0,0.291452099609375,-0.13916015625,0.4845170768588781,3.322018035501242,0.48243959180414675,3.1195222906768323,0.48128833597421655,3.240790202319622,2.5986175537109375
LR,1,n5_d4,89.9267578125,0.31957504600286485,0.3300887763500214,0.29190236777067186,0.5487789102931321,-3.999999999084731,-4.014782925211241,2.094328689305585,5.00000000015005,0.12088984520552908,0.0,0.023210937499999997,89.72900390625,0.3254528269171715,0.33905243426561354,0.29414915591478347,0.551539761697054,-3.9999999997844404,-4.0185288205207375,2.0276030211545963,5.000000000152799,0.11699321435260564,0.0,0.01888134765625,89.9404296875,0.32145742982625963,0.33486297458410264,0.2899714496731758,0.548368511474222,-3.999999999546528,-4.017113540546212,2.0616686090764245,5.000000000099153,0.1189273793884658,0.0,0.021030419921875,0.19775390625,0.5720785483181476,3.502853073179722,0.5665280234456063,3.38714150339365,0.5696126653492452,3.461720909178257,3.173536777496338
LR,1,ref,91.50146484375,0.2685138925909996,0.2771551631391048,0.22266565933823584,0.480965941575244,-2.2230593578838853,-2.253893617237256,1.8751974837128915,4.423888648532905,0.25431045045337664,0.0,0.1714560546875,89.90234375,0.3185586377978325,0.32980713099241254,0.27986987233161925,0.5753483340720088,-3.955396238457529,-4.00857574291452,2.9657790539612425,8.068263480610025,0.24306748172199147,0.0,0.1589638671875,90.49072265625,0.2976639002561569,0.30504859253764155,0.25246013939380646,0.5341869386267514,-3.161217158093478,-3.2012380992549976,2.463519418235675,6.384402227597323,0.2460322961702077,0.0,0.16225810546875,1.59912109375,0.5080994779706002,3.4255784168839454,0.5966365239977838,3.5464638069272043,0.5615492898762227,3.56066377222538,0.0
LR,2,n10_d1,90.89599609375,0.29398570358753207,0.30331936329603193,0.234318283200264,0.5638543337053806,-0.9999999998251173,-1.023812181957327,3.046321650623068,10.000000000187919,0.42810603122031343,0.0,0.364562255859375,91.11328125,0.2939400658011436,0.297495411336422,0.22759003043174744,0.5467338952197135,-0.9999999964089146,-1.0171532349351493,3.0707688067200123,10.00000000127292,0.4295516122726076,0.0,0.36616845703125006,91.0830078125,0.2909056547284126,0.29865643531084063,0.22666953176259994,0.5417686729410515,-0.9999999987614562,-1.0171876222473355,3.059152564266059,10.000000000408562,0.42935899996823884,0.0,0.365954443359375,-0.21728515625,0.5836841867208481,4.37623732984066,0.5665121855020523,3.6371425166726112,0.5616512508630752,3.7347814628481864,11.101192712783812
LR,2,n10_d4,89.9755859375,0.32917982041835786,0.3415852978825569,0.2739428967237473,0.6163218581125884,-4.000000004811826,-4.019271610167992,3.124556715722206,9.99999999942466,0.18255039197843867,0.0,0.09172265625,89.81689453125,0.3461749255657196,0.35228734612464907,0.28397750705480573,0.6356057145977021,-4.000000000453827,-4.017411071615988,3.127390181101588,9.999999999454847,0.18274836561092342,0.0,0.09194262695312501,89.86181640625,0.3373892903327942,0.34694235265254975,0.27855617612600325,0.619837775140576,-4.000000000479388,-4.016545212358854,3.1275270057738793,9.999999999794216,0.18291258924346399,0.0,0.09212509765625,0.15869140625,0.6427071605205535,3.5747051388025284,0.6611310082435609,3.534571725130081,0.6445923355460168,3.455304915904999,1.534686803817749
LR,2,n5_d1,92.51708984375,0.24055589511990547,0.2464624263346195,0.1824195489287376,0.46545057650521393,-1.0000000010549683,-1.0237169521006098,1.9513784447172164,4.999999999832601,0.36164577742410076,0.0,0.290717529296875,92.5927734375,0.24116119220852847,0.24242138490080828,0.17601076439023014,0.46383588252440094,-0.9999999971758136,-1.0163020913010254,1.9357812100533078,4.999999999682638,0.3615471201977016,0.0,0.29060791015625004,92.5537109375,0.23923556938767432,0.24310521095991133,0.1762164732813835,0.4590298194109945,-0.9999999999561868,-1.016990927785079,1.9341560350594083,4.999999999941888,0.36228223738398446,0.0,0.29142470703125,-0.07568359375,0.4782055311411619,3.4829622976481915,0.48472796263992785,3.3534840695559978,0.4744514455157518,3.31620073184371,1.6078827381134033
LR,2,n5_d4,90.70068359375,0.306632299721241,0.3275562435388565,0.2828648090362549,0.5499024132603406,-4.000000002323086,-4.009853347765762,2.095071322950557,4.999999999860045,0.12180654442276133,0.0,0.024229492187499996,90.35888671875,0.32082559913396835,0.33109094947576523,0.28863052278757095,0.5525689346908033,-4.000000002324131,-4.010305365226397,2.043810577102991,4.999999999806171,0.1185842543890339,0.0,0.020649169921875002,90.4814453125,0.31611359745264056,0.3319849845767021,0.2863366970419884,0.5475149150302931,-4.000000000885434,-4.010394448603043,2.062155747845393,4.999999999954826,0.11929335595035985,0.0,0.021437060546875,0.341796875,0.5768227308213711,3.5340563341975213,0.5789099768579006,3.6594513431191444,0.5721686699962617,3.5045227274298667,0.582249641418457
LR,2,ref,91.8896484375,0.2591842845082283,0.2725448563694954,0.2238043442368507,0.4892084935346245,-2.2488420430203364,-2.2726560807114344,1.8835384799600714,4.470272258512848,0.2497676037812107,0.0,0.166408447265625,90.0390625,0.32599800527095796,0.34005427807569505,0.28278123736381533,0.5900793299996108,-4.143851775889182,-4.175489486507675,2.957316405199714,8.134311618343283,0.2199902600805126,0.0,0.133322509765625,90.88720703125,0.2954505679011345,0.3100301441550255,0.25529704838991163,0.5425172308904156,-3.304040929143264,-3.3312702762814,2.4719244354517453,6.437449287299581,0.2329697278324602,0.0,0.147744140625,1.8505859375,0.5136326770722865,3.576580636203289,0.6146771480381489,3.706065979599953,0.565770420526266,3.604455921947956,0.0
