act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
R,none,0.0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1.0,1.0,0.0,0.03319778038,0.0,0.0,1.474277606e-17,0.0,ref
R,none,0.0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1.0,1.0,0.0,4.45198491e-05,0.0,0.0,0.0,0.0,ref
R,none,0.0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1.0,1.0,0.0,0.03340909083,0.0,0.0,0.0,0.0,ref
R,none,0.0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1.0,1.0,0.0,0.0003121393494,0.0,0.0,0.0,0.0,ref
R,none,0.0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1.0,1.0,0.0,0.003260951522,0.0,0.0,0.0,0.0,ref
R,none,0.0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1.0,1.0,0.0,4.022925306e-05,0.0,0.0,0.0,0.0,ref
R,none,0.0,0,1,W1,2,78400,1005.071263,31.70285891,5.761751502,5.502295421,0.2128799474,30.99190281,1.005071263,0.9604980401,0.6729410535,0.2875569866,0.0,ref
R,none,0.0,0,1,b1,1,100,0.393301062,0.6271371955,0.2109972727,2.972252615,0.4011576759,0.5758950804,0.000393301062,0.0003316551437,0.0001731724354,0.0001584827083,0.0,ref
R,none,0.0,0,1,W2,2,10000,445.3695072,21.10377945,5.78005976,3.651135166,0.4407181582,19.26810891,0.4453695072,0.3712600209,0.2348163852,0.1364436357,0.0,ref
R,none,0.0,0,1,b2,1,100,1.076966922,1.037770168,0.5586943256,1.857491871,0.5830748398,0.844379652,0.001076966922,0.0007129769968,0.0002295136629,0.0004834633339,0.0,ref
R,none,0.0,0,1,W3,2,1000,165.7846877,12.87574028,1.805810489,7.130172494,0.657569623,11.76720627,0.1657846877,0.1384671435,0.1225433455,0.01592379796,0.0,ref
R,none,0.0,0,1,b3,1,10,0.05276883634,0.2297146846,0.2005723138,1.145296079,0.8303362175,0.1283884485,5.276883634e-05,1.648359371e-05,8.492777785e-07,1.563431594e-05,0.0,ref
R,none,0.0,0,2,W1,2,78400,2150.029772,46.36841351,5.761751502,8.047624666,0.1506027945,45.85582275,2.150029772,2.10275648,1.648901,0.4538554805,0.0,ref
R,none,0.0,0,2,b1,1,100,0.6333278732,0.7958189953,0.2109972727,3.771702757,0.3498745275,0.7485645688,0.0006333278732,0.0005603489136,0.0003420164472,0.0002183324664,0.0,ref
R,none,0.0,0,2,W2,2,10000,1071.251144,32.72997318,5.78005976,5.662566571,0.2936293795,31.52081721,1.071251144,0.9935619176,0.7262978331,0.2672640845,0.0,ref
R,none,0.0,0,2,b2,1,100,51.27956162,7.160974907,0.5586943256,12.81733961,0.3599608438,6.979358217,0.05127956162,0.04871144113,0.04359010888,0.005121332251,0.0,ref
R,none,0.0,0,2,W3,2,1000,996.2116624,31.56282089,1.805810489,17.4784791,0.5716639579,30.56643511,0.9962116624,0.9343069552,0.8854796679,0.04882728734,0.0,ref
R,none,0.0,0,2,b3,1,10,0.181685096,0.4262453472,0.2005723138,2.125145486,0.2912222586,0.4148727647,0.000181685096,0.0001721194109,5.0928318e-05,0.0001211910929,0.0,ref
R,none,0.0,0,3,W1,2,78400,2298.195614,47.93949951,5.761751502,8.320299738,0.1449293452,47.44818159,2.298195614,2.251329936,1.778962427,0.4723675084,0.0,ref
R,none,0.0,0,3,b1,1,100,1.293706073,1.137412007,0.2109972727,5.390647907,0.2284734766,1.108405541,0.001293706073,0.001228562843,0.0008582442591,0.0003703185835,0.0,ref
R,none,0.0,0,3,W2,2,10000,1177.19328,34.31025037,5.78005976,5.935968103,0.2708548223,33.21404916,1.17719328,1.103173062,0.8139717761,0.2892012857,0.0,ref
R,none,0.0,0,3,b2,1,100,99.76704806,9.988345612,0.5586943256,17.87801514,0.3216620435,9.82288965,0.09976704806,0.09648916108,0.08891832338,0.007570837699,0.0,ref
R,none,0.0,0,3,W3,2,1000,1396.666716,37.37200444,1.805810489,20.69541885,0.476858635,36.54537428,1.396666716,1.335564381,1.264954152,0.07061022901,0.0,ref
