step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,cos_e1W_e1Sig,cos_e1W_e1M2,cos_e1W_e1Sig_pca,cos_e1W_mu,cos_e1W_e1Sig_signed,top1_frac_alive,w_norm_mean,e1_stability
2000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.73124,4.25417,0.198453,0.495238,0,0.00646705,2.91038,0.00222206,4.83699,0.330938,3.02171,3.02171,0,0.20238,nan,nan,nan,nan,nan,0.330938,1.3408,0.611593
2000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.59348,3.60242,0.146705,0.533333,0,0.0822948,9.73759,0.00845125,4.87729,0.310968,3.21576,3.21576,0,0.314671,0.0764463,0.0764463,0.277913,nan,0.0764463,0.310968,1.28256,0.982571
2000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.65847,4.01643,0.264916,0.533333,0,0.0535858,8.49663,0.00630671,4.7574,0.408362,2.44881,2.44881,0,0.32622,0.0328095,0.0328095,0.0223672,nan,0.0328095,0.408362,1.40981,0.990691
2000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.44324,2.77666,0.205637,0.542857,0,0.0950805,7.61949,0.0124786,4.77916,0.335421,2.98133,2.98133,0,0.239982,0.331537,0.331537,0.183807,nan,-0.331537,0.335421,1.35717,0.658033
2000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.51136,2.87946,0.204601,0.457143,0,1.87354,23.3983,0.0800714,4.74979,0.362246,2.76056,2.76056,0,0.393113,0.35621,0.35621,0.374197,nan,0.35621,0.362246,1.39707,0.938956
3000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.62311,4.26209,0.198171,0.485714,0,0.0160167,6.92854,0.0023117,4.86422,0.336858,2.96861,2.96861,0,0.260089,nan,nan,nan,nan,nan,0.336858,1.24021,0.980997
3000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.67307,4.20202,0.153734,0.476191,0,0.0136956,3.72392,0.00367773,4.83109,0.354871,2.81793,2.81793,0,0.265363,nan,nan,nan,nan,nan,0.354871,1.35213,0.998812
3000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.73536,4.22538,0.1807,0.476191,0,0.00549428,2.65037,0.00207302,4.83817,0.363066,2.75432,2.75432,0,0.176721,nan,nan,nan,nan,nan,0.363066,1.36974,0.977148
3000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.706,4.08812,0.194161,0.457143,0,0.0216485,4.3218,0.00500913,4.83235,0.343816,2.90853,2.90853,0,0.223612,nan,nan,nan,nan,nan,0.343816,1.33662,0.966659
3000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.5984,3.48885,0.168297,0.514286,0,0.149056,11.6826,0.0127588,4.8696,0.306644,3.26111,3.26111,0,0.285496,0.297662,0.297662,0.306207,nan,0.297662,0.306644,1.28256,0.910769
3000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.66813,4.14078,0.266986,0.561905,0,0.060969,9.81371,0.00621264,4.74088,0.405532,2.46589,2.46589,0,0.274804,0.0311736,0.0311736,0.0367614,nan,0.0311736,0.405532,1.40953,0.993855
3000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.4714,2.90432,0.201206,0.52381,0,0.149757,5.80967,0.0257771,4.7354,0.355261,2.81484,2.81484,0,0.241218,0.271282,0.271282,0.198353,nan,0.271282,0.35526,1.34633,0.970885
3000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.55806,3.05197,0.241214,0.419048,0,0.0212006,4.62385,0.00458507,4.68181,0.384546,2.60047,2.60047,0,0.158459,0.140751,0.140751,0.150231,nan,0.140751,0.384546,1.35891,0.885903
4000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.5964,4.23951,0.193691,0.47619,0,0.0223877,7.24169,0.0030915,4.87291,0.338516,2.95407,2.95407,0,0.252046,nan,nan,nan,nan,nan,0.338516,1.23132,0.990457
4000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.66378,4.20732,0.151863,0.485714,0,0.00837882,3.74091,0.00223978,4.83595,0.348832,2.86671,2.86671,0,0.244262,nan,nan,nan,nan,nan,0.348832,1.35018,0.998491
4000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.73868,4.17376,0.195363,0.457143,0,0.00573972,3.10421,0.00184901,4.83737,0.377144,2.65151,2.65151,0,0.166707,nan,nan,nan,nan,nan,0.377144,1.37002,0.992964
4000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.69949,3.93631,0.201519,0.466667,0,0.00760687,2.99102,0.00254324,4.79189,0.359697,2.78012,2.78012,0,0.181779,nan,nan,nan,nan,nan,0.359697,1.32205,0.984418
4000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.52879,3.09497,0.176106,0.495238,0,0.0290251,10.6214,0.00273271,4.86381,0.30392,3.29034,3.29034,0,0.231154,0.381981,0.381981,0.337875,nan,0.381981,0.30392,1.28932,0.97191
4000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.66024,4.09491,0.267187,0.542857,0,0.0517399,10.5605,0.0048994,4.72614,0.403439,2.47869,2.47869,0,0.253585,0.000471944,0.000471944,0.0107193,nan,0.000471944,0.403439,1.40835,0.996258
4000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.46972,2.83631,0.213743,0.504762,0,0.119105,6.81935,0.0174658,4.67149,0.390916,2.5581,2.5581,0,0.219846,0.241842,0.241842,0.175412,nan,-0.241842,0.390915,1.34786,0.986502
4000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.58477,3.16254,0.242076,0.419048,0,0.086197,5.20833,0.0165498,4.70502,0.391797,2.55234,2.55234,0,0.165794,0.094105,0.094105,0.110461,nan,0.094105,0.391797,1.3551,0.984487
5000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.57951,4.27205,0.184863,0.466667,0,0.00881405,6.05449,0.00145579,4.8797,0.333353,2.99983,2.99983,0,0.225812,nan,nan,nan,nan,nan,0.333353,1.21702,0.992387
5000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.65351,4.20215,0.147751,0.504762,0,0.00615554,3.11133,0.00197843,4.8354,0.346565,2.88546,2.88546,0,0.237245,nan,nan,nan,nan,nan,0.346565,1.34175,0.999313
5000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.75234,4.19162,0.197392,0.438095,0,0.00923727,3.14343,0.0029386,4.82936,0.376603,2.65531,2.65531,0,0.166666,nan,nan,nan,nan,nan,0.376603,1.36435,0.989265
5000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.69097,3.77755,0.210982,0.447619,0,0.00966296,2.77162,0.0034864,4.75954,0.384985,2.5975,2.5975,0,0.178256,nan,nan,nan,nan,nan,0.384985,1.31548,0.992879
5000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.45296,2.78491,0.18281,0.485714,0,0.0272118,7.69722,0.00353528,4.85877,0.318234,3.14234,3.14234,0,0.20148,0.446642,0.446642,0.423658,nan,0.446642,0.318234,1.28171,0.985865
5000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.63581,3.90658,0.280441,0.552381,0,0.0215447,6.58788,0.00327035,4.70962,0.415967,2.40404,2.40404,0,0.22696,0.0467863,0.0467863,0.029139,nan,-0.0467863,0.415967,1.39637,0.996795
5000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.43514,2.66812,0.234839,0.504762,0,0.0812092,6.55736,0.0123844,4.66746,0.412451,2.42453,2.42453,0,0.194185,0.247052,0.247052,0.211336,nan,-0.247052,0.412451,1.3499,0.983859
5000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.58432,3.12407,0.217143,0.447619,0,0.106737,5.821,0.0183365,4.74911,0.388022,2.57717,2.57717,0,0.169598,0.0569035,0.0569035,0.0653963,nan,0.0569035,0.388022,1.34863,0.989255
6000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.54717,4.23555,0.188743,0.457143,0,0.0142135,6.51518,0.0021816,4.87528,0.338975,2.95007,2.95007,0,0.22537,nan,nan,nan,nan,nan,0.338975,1.20404,0.99838
6000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.63797,4.18429,0.143629,0.504762,0,0.0038029,3.34385,0.00113728,4.83596,0.344885,2.89952,2.89952,0,0.22548,nan,nan,nan,nan,nan,0.344885,1.33758,0.998956
6000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.75013,4.23124,0.185434,0.438095,0,0.00679515,3.15313,0.00215505,4.8577,0.365757,2.73405,2.73405,0,0.158035,nan,nan,nan,nan,nan,0.365757,1.36373,0.988341
6000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.65267,3.6262,0.207584,0.447619,0,0.00459619,2.83603,0.00162064,4.7512,0.388474,2.57418,2.57418,0,0.154429,nan,nan,nan,nan,nan,0.388474,1.31102,0.992643
6000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.4332,2.70469,0.181027,0.466667,0,0.185472,8.94386,0.0207374,4.84975,0.315939,3.16517,3.16517,0,0.207191,0.463903,0.463903,0.422365,nan,-0.463903,0.315939,1.2849,0.995528
6000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.61332,3.65335,0.274095,0.542857,0,0.0203409,7.21488,0.0028193,4.70833,0.411452,2.43042,2.43042,0,0.195404,0.0613517,0.0613517,0.0335894,nan,-0.0613517,0.411452,1.39939,0.997573
6000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.52513,3.02442,0.204303,0.495238,0,0.46619,9.05409,0.0514895,4.70393,0.39162,2.5535,2.5535,0,0.376903,0.235838,0.235838,0.20684,nan,-0.235838,0.39162,1.33982,0.988318
6000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.6056,3.24775,0.217027,0.457143,0,0.0484226,4.77101,0.0101493,4.7106,0.399563,2.50274,2.50274,0,0.131448,0.0308804,0.0308804,0.0279739,nan,0.0308804,0.399563,1.35481,0.986094
7000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.51074,4.11049,0.205461,0.466667,0,0.0181656,6.80228,0.00267052,4.85295,0.354951,2.81729,2.81729,0,0.213598,nan,nan,nan,nan,nan,0.354951,1.19881,0.995229
7000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.63287,4.19003,0.140537,0.504762,0,0.00442466,3.42564,0.00129163,4.84152,0.34478,2.9004,2.9004,0,0.223502,nan,nan,nan,nan,nan,0.34478,1.33161,0.999814
7000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.74598,4.20062,0.181707,0.447619,0,0.00690688,2.86407,0.00241156,4.86072,0.375814,2.66089,2.66089,0,0.154899,nan,nan,nan,nan,nan,0.375814,1.36148,0.991841
7000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.6721,3.61512,0.207564,0.428571,0,0.0094255,3.03636,0.00310421,4.76476,0.387378,2.58146,2.58146,0,0.159583,nan,nan,nan,nan,nan,0.387378,1.31789,0.988688
7000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.39744,2.61494,0.180654,0.457143,0,0.0732334,6.53616,0.0112043,4.85151,0.321947,3.1061,3.1061,0,0.18259,0.483131,0.483131,0.459003,nan,0.483131,0.321947,1.28142,0.995487
7000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.5474,3.17055,0.279829,0.552381,0,0.022177,6.7874,0.00326738,4.69007,0.411825,2.42822,2.42822,0,0.18297,0.103309,0.103309,0.0586084,nan,-0.103309,0.411825,1.39723,0.997269
7000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.46844,2.69672,0.243254,0.47619,0,0.057031,5.69284,0.010018,4.61493,0.428811,2.33203,2.33203,0,0.190475,0.218083,0.218083,0.164386,nan,0.218083,0.428811,1.3563,0.99271
7000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.61528,3.23056,0.216376,0.447619,0,0.267368,6.43281,0.0415631,4.71458,0.400622,2.49612,2.49612,0,0.167149,0.0158315,0.0158315,0.0067419,nan,0.0158315,0.400622,1.35276,0.987298
8000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.50598,4.16647,0.192861,0.457143,0,0.0101396,6.54079,0.0015502,4.86123,0.353444,2.8293,2.8293,0,0.198811,nan,nan,nan,nan,nan,0.353444,1.188,0.987139
8000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.62246,4.16468,0.148734,0.495238,0,0.00888664,4.03465,0.00220258,4.83546,0.34215,2.9227,2.9227,0,0.226313,nan,nan,nan,nan,nan,0.34215,1.32938,0.999074
8000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.75252,4.13757,0.213274,0.447619,0,0.0119045,3.01293,0.00395113,4.81221,0.40026,2.49838,2.49838,0,0.166357,nan,nan,nan,nan,nan,0.40026,1.36095,0.992321
8000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.67384,3.62021,0.214228,0.438095,0,0.00588772,3.12698,0.00188287,4.77065,0.376169,2.65838,2.65838,0,0.142618,nan,nan,nan,nan,nan,0.376169,1.32293,0.987396
8000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.37639,2.55017,0.182854,0.466667,0,0.0163431,6.52211,0.0025058,4.82916,0.329199,3.03767,3.03767,0,0.161607,0.498814,0.498814,0.478135,nan,0.498814,0.329199,1.28767,0.994722
8000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.51512,2.89361,0.27725,0.52381,0,0.07677,7.01988,0.0109361,4.69191,0.409144,2.44413,2.44413,0,0.16677,0.118757,0.118757,0.058602,nan,-0.118757,0.409144,1.39859,0.999209
8000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.4836,2.76055,0.256752,0.438095,0,0.0272727,7.11345,0.00383397,4.57319,0.42524,2.35161,2.35161,0,0.175451,0.165033,0.165033,0.0896429,nan,-0.165033,0.42524,1.35992,0.98437
8000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.63953,3.32118,0.222629,0.438095,0,0.0279697,4.51743,0.00619152,4.69,0.40681,2.45815,2.45815,0,0.128279,0.0328959,0.0328959,0.0280102,nan,0.0328959,0.40681,1.35522,0.991304
9000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.49165,4.18583,0.185434,0.457143,0,0.0165731,6.86123,0.00241548,4.85119,0.349705,2.85956,2.85956,0,0.200001,nan,nan,nan,nan,nan,0.349705,1.18121,0.995641
9000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.62067,4.17411,0.147294,0.495238,0,0.00321947,3.08399,0.00104393,4.83671,0.347245,2.87981,2.87981,0,0.21184,nan,nan,nan,nan,nan,0.347245,1.31813,0.999478
9000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.74329,4.07131,0.212668,0.447619,0,0.00811999,3.06457,0.00264964,4.81107,0.392324,2.54891,2.54891,0,0.149425,nan,nan,nan,nan,nan,0.392324,1.36009,0.987936
9000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.66204,3.57289,0.219146,0.428571,0,0.0101107,2.92647,0.00345492,4.74039,0.391693,2.55302,2.55302,0,0.157728,nan,nan,nan,nan,nan,0.391693,1.32237,0.993781
9000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.36612,2.51482,0.178594,0.466667,0,0.022933,7.06077,0.00324794,4.82656,0.327165,3.05656,3.05656,0,0.150834,0.503277,0.503277,0.481379,nan,0.503277,0.327165,1.29463,0.998566
9000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.4961,2.77413,0.269373,0.504762,0,0.0410029,6.48266,0.00632501,4.69297,0.403989,2.47531,2.47531,0,0.146183,0.100185,0.100185,0.0445352,nan,-0.100185,0.403989,1.39799,0.996917
9000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.55203,3.0215,0.224509,0.447619,0,0.234587,6.92567,0.0338721,4.58033,0.41455,2.41225,2.41225,0,0.19981,0.147537,0.147537,0.0864199,nan,-0.147537,0.41455,1.35453,0.98832
9000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.6721,3.43284,0.206291,0.447619,0,0.0667557,4.94317,0.0135046,4.73591,0.390434,2.56125,2.56125,0,0.134942,0.0934712,0.0934712,0.0941639,nan,0.0934712,0.390434,1.35514,0.97972
10000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.47746,4.16299,0.183235,0.457143,0,0.0119606,6.87912,0.00173867,4.84646,0.343222,2.91357,2.91357,0,0.190933,nan,nan,nan,nan,nan,0.343222,1.17959,0.997682
10000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.61493,4.15971,0.152246,0.485714,0,0.00513822,3.05218,0.00168346,4.83278,0.346854,2.88305,2.88305,0,0.214807,nan,nan,nan,nan,nan,0.346854,1.31295,0.999695
10000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.75759,4.12332,0.196549,0.447619,0,0.00397612,2.78053,0.00142999,4.82913,0.378242,2.64381,2.64381,0,0.134872,nan,nan,nan,nan,nan,0.378242,1.36116,0.995071
10000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.65534,3.52736,0.226769,0.447619,0,0.00466482,2.63252,0.001772,4.74012,0.388935,2.57112,2.57112,0,0.128753,nan,nan,nan,nan,nan,0.388935,1.33153,0.912987
10000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.37852,2.51918,0.183892,0.466667,0,0.0229815,6.09689,0.00376938,4.79852,0.326658,3.0613,3.0613,0,0.15115,0.478818,0.478818,0.451557,nan,0.478818,0.326658,1.28634,0.996821
10000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.47557,2.66296,0.259071,0.504762,0,0.0334026,5.54753,0.00602117,4.71059,0.402509,2.48442,2.48442,0,0.139924,0.123593,0.123593,0.0619656,nan,-0.123593,0.402509,1.39532,0.998991
10000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.50247,2.80908,0.237118,0.447619,0,0.0791631,6.2466,0.012673,4.54622,0.421822,2.37067,2.37067,0,0.186792,0.175509,0.175509,0.105561,nan,-0.175509,0.421822,1.36342,0.991528
10000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.66068,3.4224,0.198625,0.438095,0,0.0959655,5.14738,0.0186436,4.74938,0.388421,2.57453,2.57453,0,0.130244,0.0146262,0.0146262,0.0164174,nan,0.0146262,0.388421,1.35912,0.981664
11000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.51172,4.43658,0.149337,0.447619,0,0.0276518,5.62185,0.00491863,4.88379,0.327922,3.04951,3.04951,0,0.233386,nan,nan,nan,nan,nan,0.327922,1.15015,0.954178
11000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.67788,4.21755,0.185889,0.476191,0,0.153831,10.4196,0.0147636,4.81783,0.355838,2.81026,2.81026,0,0.461019,nan,nan,nan,nan,nan,0.355838,1.31549,0.951439
11000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.69163,3.79723,0.255125,0.438095,0,0.0261543,6.37156,0.00410485,4.57986,0.468277,2.13549,2.13549,0,0.237342,nan,nan,nan,nan,nan,0.468277,1.3597,0.453077
11000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.59402,3.74003,0.255522,0.495238,0,0.0164138,4.72538,0.00347353,4.76236,0.408164,2.45,2.45,0,0.246075,nan,nan,nan,nan,nan,0.408164,1.31062,0.392765
11000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.45663,2.66079,0.178348,0.438095,0,0.0486993,7.05282,0.00690494,4.84126,0.321905,3.10651,3.10651,0,0.433412,0.388304,0.388304,0.373428,nan,0.388304,0.321905,1.24494,0.614827
11000,B_w5_K10000_c0.0_k16_lr0.003_s1,0,0,0,4.49664,2.89986,0.241334,0.485714,0,0.109868,7.197,0.0152657,4.7446,0.412629,2.42348,2.42348,0,0.576369,0.234606,0.234606,0.213773,nan,-0.234606,0.412629,1.3518,0.952186
11000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.31344,2.24162,0.222839,0.419048,0,0.0666062,7.66216,0.00869288,4.64391,0.347292,2.87942,2.87942,0,0.317919,0.198393,0.198393,0.0916044,nan,0.198393,0.347292,1.2798,0.491801
11000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.49634,2.72065,0.148738,0.504762,0,0.0454183,9.07355,0.00500557,4.8879,0.312036,3.20476,3.20476,0,0.195069,0.051767,0.051767,0.00935647,nan,-0.051767,0.312036,1.35986,0.880016
12000,B_w5_K10000_c0.0_lr0.003_s0,0,0,0,4.47429,4.40465,0.149304,0.457143,0,0.0154472,5.71072,0.00270495,4.8624,0.330656,3.02429,3.02429,0,0.208668,nan,nan,nan,nan,nan,0.330656,1.13028,0.997157
12000,B_w5_K10000_c0.0_lr0.003_s1,0,0,0,4.6803,4.03717,0.234185,0.457143,0,0.0313358,8.20286,0.00382011,4.73295,0.367242,2.723,2.723,0,0.261087,nan,nan,nan,nan,nan,0.367242,1.3251,0.895416
12000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.62909,3.46273,0.309063,0.495238,0,0.0128331,4.75326,0.00269986,4.38025,0.543273,1.8407,1.8407,0,0.194318,nan,nan,nan,nan,nan,0.543273,1.3562,0.990908
12000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.54395,3.60772,0.319922,0.476191,0,0.0112455,4.67188,0.00240706,4.64078,0.494127,2.02377,2.02377,0,0.199795,nan,nan,nan,nan,nan,0.494127,1.30478,0.975452
12000,B_w5_K10000_c0.0_k16_lr0.003_s0,0,0,0,4.50092,2.72136,0.165516,0.438095,0,0.0545267,8.62625,0.00632102,4.87621,0.335586,2.97986,2.97986,0,0.325795,0.257842,0.257842,0.247221,nan,0.257842,0.335586,1.24699,0.946838
