act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
R,l2rest,0,0.001,1,1,0.9676916667,1,1,0.1800000072,0.1800000072,-0.6137208343,1.995022416,-7.589641094,0.3425000012,66.68854303,0,0,2.164031506,3.4120121,-0.5679298043,0.7258333564,43.52405543,5.95985651,3.713371515,0.6614207029,0.00458809624,0.6072840879,5.963854006,6.890678055,9.042668035,10.35596688,2.552797761e-05,-0.005045600468,0,0.83,nan,nan,nan,3.496165432,3.717618936,4.023960801,4.531308156,6.580400867,9.598469827e-05,-0.02248928417,0,1,nan,nan,nan,4.621440723,0.00458809624
R,l2rest,0,0.001,1,2,0.9601958333,1,1,0.1899999976,0.1899999976,-2.991466522,3.786776543,-10.68649673,0.150000006,68.09046688,0,0,0.8447336555,7.514223576,-4.721477985,0.5416666865,62.93376768,9.780596733,6.4376297,0.7550750971,0.005745325317,0.6072840879,9.78497221,11.05107739,14.39867933,17.10225949,9.256969392e-07,-0.002364579355,0.82,0.83,nan,nan,nan,5.817372161,6.440992659,7.107583912,7.477555504,11.34760357,3.29031609e-06,-0.002282545785,1,1,nan,nan,nan,12.60352267,0.005745325317
R,l2rest,0,0.001,1,3,0.9477645833,0.9983333349,0.9983333349,0.200000003,0.200000003,-5.680086136,5.348064423,-14.47589397,0.09499999881,67.78303984,0,0,-1.025709987,11.87610245,-7.99915123,0.4683333337,74.47886257,12.55702972,8.173184395,0.9840349555,0.01056416705,0.6072840879,12.58559763,14.52962061,17.02356387,21.95254307,1.378654458e-06,-2.027524735e-40,0.82,0.83,nan,nan,nan,7.577060597,8.189201846,9.168171574,9.671058842,14.38882482,5.639045849e-06,-0.00183004071,1,1,nan,nan,nan,21.08945207,0.01056416705
R,l2rest,0,0.001,1,4,0.8916875,0.9800000191,0.9800000191,0.200000003,0.200000003,-8.606458664,6.829619408,-18.35277176,0.06333333254,69.73649581,0,0,-3.017577887,14.79023933,-9.637392998,0.4399999976,78.53513214,14.69233513,9.74739933,1.362469912,0.02241210887,0.6072840879,14.70674183,18.07326655,21.86770112,25.31895746,5.039126382e-06,-1.444458457e-40,0.82,0.83,nan,nan,nan,8.773569334,9.753192285,10.77201026,11.53658265,17.13082398,1.448682509e-05,-0.009110561572,1,1,nan,nan,nan,29.36366505,0.02241210887
R,l2rest,0,0.001,1,5,0.8062958333,0.9191666842,0.9191666842,0.200000003,0.200000003,-11.49102497,7.836368084,-22.13018417,0.04083333164,71.24809809,0,0,-2.762812614,15.71093178,-12.20020962,0.4600000083,78.465067,16.16009521,11.04758835,1.684880257,0.04607502845,0.6072840879,16.16572181,19.89395659,25.60967759,27.87973565,7.965209418e-06,-1.840654578e-40,0.82,0.83,nan,nan,nan,9.929689337,11.07067382,12.73899994,13.97381432,19.58977058,3.729221615e-05,-0.001539541467,1,1,nan,nan,nan,36.65176006,0.04607502845
R,l2rest,0,0.001,1,6,0.6677041667,0.7816666961,0.7816666961,0.200000003,0.200000003,-14.18808079,8.443985939,-29.15082741,0.02500000037,72.67521736,0,0,-2.335684061,13.73249054,-6.929044724,0.4058333337,78.2979566,17.16763306,12.22950649,1.876263261,0.06823534665,0.6072840879,17.25172544,21.29219782,28.02813836,29.84817671,6.733721328e-06,-1.444458457e-40,0.82,0.83,nan,nan,nan,10.83140297,12.2597526,14.13343761,15.21186276,21.63238018,1.942209667e-05,-0.001457788749,1,1,nan,nan,nan,42.86130861,0.06823534665
R,l2rest,0,0.001,1,7,0.4829416667,0.5708333254,0.5708333254,0.2099999934,0.2099999934,-17.84488106,9.330928802,-29.42895126,0.009999999776,71.81654036,0,0,-1.706482887,11.81440163,-4.788481236,0.3025000095,75.5329748,17.94869232,13.08572483,1.818007708,0.06632210361,0.6072840879,18.02523264,21.79180594,29.03655599,31.3336757,2.418922048e-06,-1.134953665e-40,0.82,0.83,nan,nan,nan,11.53766115,13.08859144,15.09725903,17.13431349,23.37672311,7.896977477e-06,-0.0005877686199,1,1,nan,nan,nan,47.68195195,0.06632210361
R,l2rest,0,0.001,1,8,0.4115395833,0.473333329,0.473333329,0.2300000042,0.2300000042,-19.76609039,9.70524025,-32.24705505,0.006666666828,71.05034315,0,0,-1.276014447,11.55997562,-4.36636734,0.2391666621,73.63017432,18.61070824,13.82544613,1.565737367,0.05820750974,0.6072840879,18.6526421,22.28464916,29.34814891,32.53185493,2.930937505e-06,-1.134953665e-40,0.82,0.83,nan,nan,nan,12.08496763,13.82722975,16.04711737,18.01398758,24.63941978,1.305326063e-05,-0.000967417669,1,1,nan,nan,nan,51.68219478,0.05820750974
R,l2rest,0,0.001,1,9,0.3402291667,0.4025000036,0.4025000036,0.25,0.25,-21.42376709,10.1551609,-33.07534027,0.004999999888,69.00897744,0,0,-1.24301362,11.63199234,-3.934494972,0.1933333278,72.3816213,18.80059433,14.3697567,1.394273162,0.04677708752,0.6072840879,18.81747615,22.86835857,30.0283261,33.02816308,2.004540763e-06,-6.622886867e-41,0.82,0.83,nan,nan,nan,12.27388061,14.3746203,16.55454325,18.78421172,25.86021705,8.507049643e-06,-0.0009046168998,1,1,nan,nan,nan,54.61892369,0.04677708752
R,l2rest,0,0.001,1,10,0.3210770833,0.3799999952,0.3799999952,0.25,0.25,-21.33802986,10.21875954,-35.756073,0.004999999888,69.14001087,0,0,-1.335733771,12.49497795,-4.516527176,0.1758333296,73.08000056,19.17490005,14.81167412,1.333263755,0.03835680784,0.6072840879,19.39115577,23.36235943,30.53361808,33.77812942,4.614721213e-06,-6.914567142e-41,0.82,0.83,nan,nan,nan,12.28296631,14.8656828,17.15462474,19.80553507,26.79035532,1.982081914e-05,-0.003000697587,1,1,nan,nan,nan,57.03602341,0.03835680784
R,l2rest,0,0.001,1,11,0.2901708333,0.3433333337,0.3433333337,0.25,0.25,-22.28745842,10.50508785,-38.36388016,0.004166666884,68.51481006,0,0,-1.270570397,13.00611115,-3.8957026,0.148333326,73.35388831,19.7080574,15.10247517,1.201525927,0.03171525884,0.6072840879,19.75195954,23.83609761,31.11301385,34.47522962,4.628226383e-07,2.613561766e-41,0.82,0.83,nan,nan,nan,12.3163077,15.15729656,17.24848427,20.83180214,27.47415793,4.2099657e-06,-0.001457036589,1,1,nan,nan,nan,59.21311818,0.03171525884
R,l2rest,0,0.001,1,12,0.2873083333,0.3383333385,0.3383333385,0.2700000107,0.2700000107,-23.13077545,10.80002022,-36.9860611,0.004999999888,67.59584954,0,0,-1.452893019,13.73319149,-4.092545509,0.148333326,73.38571024,19.85743904,15.40638828,1.226262212,0.02807869899,0.6072840879,19.90419066,24.29688786,32.46587566,34.99794995,1.112162696e-06,2.006309076e-41,0.82,0.83,nan,nan,nan,12.43482978,15.41880257,17.56910123,20.88324995,27.80686049,7.222897257e-06,-0.002474163077,1,1,nan,nan,nan,61.21941853,0.02807869899
R,l2rest,0,0.001,1,13,0.2865770833,0.3408333361,0.3408333361,0.2700000107,0.2700000107,-23.42348862,11.03346634,-37.67648315,0.004999999888,68.40712215,0,0,-1.670294881,13.91073322,-4.220355034,0.1508333385,74.3713305,20.29754066,15.77844143,1.189166427,0.02716108053,0.6072840879,20.35856916,24.78095948,33.15899368,35.25827764,5.247878186e-07,8.873021876e-42,0.82,0.83,nan,nan,nan,12.68873691,15.78155038,17.85399095,21.0650651,28.27707178,4.114888143e-06,-0.0008168501081,1,1,nan,nan,nan,63.20711583,0.02716108053
