arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3
ref,raw,0,0,0.001,11,none,0.1063395833,0.1075000018,0.1075000018,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,0.9799999595,0.9799999595,-0.09600716829,0,-1.119050264,0,1,0.9800000191,-9.6007168e+10,0,0,1,0,3.017737175e+11,-3.000693228e+11,1.119050264,nan,0.6640157104,0.7406784892,4.876070976
ref,raw,0,0,0.001,12,none,0.1180520833,0.1183333397,0.1183333397,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,13,none,0.11964375,0.1200000048,0.1200000048,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,14,none,0.1125,0.1125000045,0.1125000045,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,15,none,0.1089791667,0.1091666669,0.1091666669,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,16,none,0.1216666667,0.1216666698,0.1216666698,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,17,none,0.1133333333,0.113333337,0.113333337,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,18,none,0.1114979167,0.1116666719,0.1116666719,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,19,none,0.1115041667,0.113333337,0.113333337,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,20,none,0.11406875,0.1141666695,0.1141666695,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,21,none,0.12235,0.1225000024,0.1225000024,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,22,none,0.10985,0.1099999994,0.1099999994,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,23,none,0.1108020833,0.1108333394,0.1108333394,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,24,none,0.1170979167,0.1174999997,0.1174999997,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,25,none,0.1122270833,0.1125000045,0.1125000045,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,26,none,0.102425,0.1083333343,0.1083333343,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,27,none,0.1112770833,0.1116666719,0.1116666719,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,28,none,0.1165333333,0.1166666672,0.1166666672,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,29,none,0.11131875,0.1116666719,0.1116666719,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,30,none,0.1172854167,0.1174999997,0.1174999997,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,31,none,0.10560625,0.1058333367,0.1058333367,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,32,none,0.1148666667,0.1150000021,0.1150000021,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,33,none,0.1165958333,0.1166666672,0.1166666672,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,34,none,0.1135354167,0.1141666695,0.1141666695,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,35,none,0.1130645833,0.113333337,0.113333337,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,36,none,0.1103645833,0.1108333394,0.1108333394,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,37,none,0.1131583333,0.113333337,0.113333337,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,38,none,0.1221208333,0.1225000024,0.1225000024,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,39,none,0.1116666667,0.1116666719,0.1116666719,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,40,none,0.1091666667,0.1091666669,0.1091666669,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,41,none,0.1122458333,0.1125000045,0.1125000045,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,42,none,0.1147875,0.1150000021,0.1150000021,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,43,none,0.1154875,0.1158333346,0.1158333346,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,44,none,0.1173020833,0.1174999997,0.1174999997,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,45,none,0.1154708333,0.1158333346,0.1158333346,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,46,none,0.1161270833,0.1166666672,0.1166666672,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,47,none,0.1139875,0.1141666695,0.1141666695,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,48,none,0.11561875,0.1158333346,0.1158333346,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,49,none,0.1081520833,0.1083333343,0.1083333343,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,0,0,0.001,50,none,0.1091666667,0.1091666669,0.1091666669,1,1,-6.966255665,1.848003387,-56.98672104,0,0,1,-3.716792583,0,0,1,-0.3564374447,0.008176352829,203247360,56.98672104,1,1,-0.09600716829,0,-1.119050264,0,0,1,-9.6007168e+10,0,0,1,0,3.009928561e+11,-3.009928561e+11,1.119050264,nan,0.6640157104,0.7406784892,4.875775814
ref,raw,1,1,0.001,1,none,0.1786875,0.1808333397,0.1808333397,0.9799999595,0.9799999595,-6.428249836,1.804477453,-21.00889397,0,1.880701931,0.9986749887,-3.621967793,0,0.001325000077,0.9799999595,-0.3632951677,0.005021841731,-3453735680,21.00889397,0.3100000024,0.3100000024,-0.116597347,0.5314691067,-1.763198137,0.04416666925,4.728102175,0.7080333233,-0.4145241976,0.04416666925,0.02836666442,0.4499999881,1.616612196,0.698916018,-3.259456225e+11,1.763198137,0.2196512967,0.6592844725,0.643366158,4.126215935
ref,raw,1,1,0.001,2,none,0.116575,0.1166666672,0.1166666672,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,0.9799999595,0.9799999595,-0.07163216919,0,-1.951721072,0,1,0.9800000191,-7.163216691e+10,0,0,1,0,3.566771569e+11,-3.521271235e+11,1.951721072,nan,0.6592844725,0.639644742,4.007509708
ref,raw,1,1,0.001,3,none,0.11403125,0.1141666695,0.1141666695,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,0.9899999499,0.9899999499,-0.07163216919,0,-1.951721072,0,1,0.9900000095,-7.163216691e+10,0,0,1,0,3.558168658e+11,-3.530316841e+11,1.951721072,nan,0.6592844725,0.639644742,4.008002758
ref,raw,1,1,0.001,4,none,0.1097520833,0.1099999994,0.1099999994,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,0.9899999499,0.9899999499,-0.07163216919,0,-1.951721072,0,1,0.9900000095,-7.163216691e+10,0,0,1,0,3.552409354e+11,-3.536076145e+11,1.951721072,nan,0.6592844725,0.639644742,4.007271767
ref,raw,1,1,0.001,5,none,0.11968125,0.1200000048,0.1200000048,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,6,none,0.1113666667,0.1116666719,0.1116666719,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,7,none,0.1114708333,0.1116666719,0.1116666719,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,8,none,0.1088666667,0.1108333394,0.1108333394,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,9,none,0.11,0.1099999994,0.1099999994,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,10,none,0.1138708333,0.1141666695,0.1141666695,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,11,none,0.11273125,0.1150000021,0.1150000021,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,12,none,0.1166666667,0.1166666672,0.1166666672,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,13,none,0.1190416667,0.1191666722,0.1191666722,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
ref,raw,1,1,0.001,14,none,0.1113020833,0.1116666719,0.1116666719,1,1,-6.428249836,1.804477453,-54.0190773,0,0,1,-3.621967793,0,0,1,-0.3634653389,0.005393170752,-4123790592,54.0190773,1,1,-0.07163216919,0,-1.951721072,0,0,1,-7.163216691e+10,0,0,1,0,3.54466005e+11,-3.544660378e+11,1.951721072,nan,0.6592844725,0.639644742,4.007266045
