seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2
3,NC_r,1,0,0.3203386745200939,0.00020833333333333335,0.23031926527818045,-3.102541122439907,0.0,-3.102541122439907
3,NC_r,1,750,0.12687615732622948,0.0016833333333333333,0.05411079171995322,-5.347376237456625,0.0,-5.347376237456625
3,NC_r,1,1500,0.2119733405746981,0.000625,0.12865478876531125,-4.122506855164033,0.0,-4.122506855164033
3,NC_r,1,2250,0.3003564348516796,0.000225,0.20736340342114368,-3.232525839310667,0.0,-3.232525839310667
3,NC_r,1,3000,0.3409689446154065,0.000175,0.2465092993274331,-2.8840983236677014,0.0,-2.8840983236677014
3,NC_r,1,3750,0.3658104674455868,0.00013333333333333334,0.27109753291954597,-2.6925126520153135,0.0,-2.6925126520153135
3,NC_r,1,4500,0.3847742454351431,0.00014166666666666668,0.2908167740071813,-2.552291164738095,0.0,-2.552291164738095
3,NC_r,1,5250,0.3963376488290703,0.00014166666666666668,0.3030266178190708,-2.465992637589077,0.0,-2.465992637589077
3,NC_r,1,6000,0.34459749985274185,9.166666666666667e-05,0.2438580830961466,-2.812406391084722,0.0,-2.812406391084722
3,NC_r,2,0,0.34459749985274185,9.166666666666667e-05,0.2438580830961466,-2.812406391084722,0.0,-2.812406391084722
3,NC_r,2,750,0.13499161882396454,0.0019416666666666666,0.06445627286632856,-5.257479559708014,0.0,-5.257479559708014
3,NC_r,2,1500,0.216091563553261,0.0006666666666666666,0.13421866798400878,-4.12554494883592,0.0,-4.12554494883592
3,NC_r,2,2250,0.2875071755785662,0.0003083333333333333,0.1978386548747619,-3.3954940150711144,0.0,-3.3954940150711144
3,NC_r,2,3000,0.3423022949557126,0.00020833333333333335,0.24997601071496806,-2.915819078487938,0.0,-2.915819078487938
3,NC_r,2,3750,0.353802572320698,0.000175,0.26234716798315444,-2.8257457354516644,0.0,-2.8257457354516644
3,NC_r,2,4500,0.3467667208872657,0.00010833333333333333,0.2515740371207396,-2.8601462005639218,0.0,-2.8601462005639218
3,NC_r,2,5250,0.373292234166327,0.0001,0.27916119170238574,-2.654023157383447,0.0,-2.654023157383447
3,NC_r,2,6000,0.3818110767275039,0.00011666666666666667,0.2887392567574978,-2.5919929749039623,0.0,-2.5919929749039623
3,NC_free_r,1,0,0.3203386745200939,0.00020833333333333335,0.23031926527818045,-3.102541122439907,0.0,-3.102541122439907
3,NC_free_r,1,750,0.05767616882709585,0.02115,0.01992129355420669,-8.0162680043865,0.0,-8.0162680043865
3,NC_free_r,1,1500,0.08145936108196639,0.010075,0.04406016268531481,-6.858780588292827,0.0,-6.858780588292827
3,NC_free_r,1,2250,0.14505802230035716,0.005975,0.09826002954045931,-5.695909633509256,0.0,-5.695909633509256
3,NC_free_r,1,3000,0.17735033727966687,0.007158333333333333,0.12976846336076656,-5.373553388983973,0.0,-5.373553388983973
3,NC_free_r,1,3750,0.22288937008343357,0.006075,0.17169296513646842,-4.804263200268491,0.0,-4.804263200268491
3,NC_free_r,1,4500,0.23447178306573005,0.007516666666666666,0.18412025096863507,-4.763377544537217,0.0,-4.763377544537217
3,NC_free_r,1,5250,0.2411385217383944,0.008583333333333333,0.1919566956654191,-4.7516069365590345,0.0,-4.7516069365590345
3,NC_free_r,1,6000,0.24471689832323976,0.009458333333333332,0.19658856405864159,-4.769028612955194,0.0,-4.769028612955194
3,NC_free_r,2,0,0.24471689832323976,0.009458333333333332,0.19658856405864159,-4.769028612955194,0.0,-4.769028612955194
3,NC_free_r,2,750,0.009210101354343183,0.6949583333333333,0.0016068331768115361,-21.694945412150396,0.0,-21.694945412150396
3,NC_free_r,2,1500,0.011872087746985107,0.6130666666666666,0.0038175183549523355,-19.713583108864785,0.0,-19.713583108864785
3,NC_free_r,2,2250,0.016378212739217916,0.5112166666666667,0.007082003848751386,-17.506673100538364,0.0,-17.506673100538364
3,NC_free_r,2,3000,0.0278353100535334,0.35139166666666666,0.016395560355484486,-14.440996098673716,0.0,-14.440996098673716
3,NC_free_r,2,3750,0.04692088935258673,0.23931666666666668,0.03214320377310117,-12.1754318511395,0.0,-12.1754318511395
3,NC_free_r,2,4500,0.07160906125624378,0.17370833333333333,0.05254933051218589,-10.622781485810519,0.0,-10.622781485810519
3,NC_free_r,2,5250,0.09597476309274874,0.14669166666666666,0.07451019011338551,-9.777671420428172,0.0,-9.777671420428172
3,NC_free_r,2,6000,0.11535081827295633,0.12646666666666667,0.09189853943785031,-9.105115266960835,0.0,-9.105115266960835
3,SC_fix_r,1,0,0.007644631107356902,0.940825,0.006580654928088188,-3.102541122439907,-46.94959088293289,-50.0521320053728
