arm,iv,seed,task,step,n_D,recovery,leftover,returned_fraction,D_only_n,D_only_star_sum,D_only_star_negative_sum,D_only_star_mean,D_only_row_sum,D_only_bias_sum,D_only_gate_before,D_only_near_abs_zmax,N_only_n,N_only_star_sum,N_only_star_negative_sum,N_only_star_mean,N_only_row_sum,N_only_bias_sum,N_only_gate_before,N_only_near_abs_zmax,both_n,both_star_sum,both_star_negative_sum,both_star_mean,both_row_sum,both_bias_sum,both_gate_before,both_near_abs_zmax,rest_n,rest_star_sum,rest_star_negative_sum,rest_star_mean,rest_row_sum,rest_bias_sum,rest_gate_before,rest_near_abs_zmax,star_all_mean
SNA,l2,2,2,20,25,0.06581709533929825,1.1963727474212646,0.08,17,0.43820813298225403,-1.1648128032684326,0.025776948779821396,0.4397870898246765,-0.0015788744203746319,1.2601890563964844,0.6237549781799316,17,-1.3612231016159058,-2.5665550231933594,-0.08007194846868515,-1.3361433744430542,-0.02507965639233589,0.9867731928825378,0.07066076248884201,8,-0.06350186467170715,-0.8090663552284241,-0.007937733083963394,-0.04824274778366089,-0.015259124338626862,1.003869652748108,0.058917224407196045,58,-4.113023281097412,-7.8454670906066895,-0.07091419398784637,-4.063318729400635,-0.049704886972904205,1.1361563205718994,0.6557216644287109,-0.05099539831280708
SNA,l2,2,2,300,25,0.30360856652259827,1.0159388780593872,0.0,17,1.161573052406311,-1.130368947982788,0.06832782924175262,1.176255464553833,-0.014682367444038391,1.2601890563964844,0.6237549781799316,17,1.1411139965057373,-0.7044816613197327,0.06712435185909271,1.0969038009643555,0.04421026259660721,0.9867731928825378,0.07066076248884201,8,0.2613770365715027,-0.4539112448692322,0.032672129571437836,0.30451563000679016,-0.04313860088586807,1.003869652748108,0.058917224407196045,58,-3.9844202995300293,-9.475565910339355,-0.06869690120220184,-3.942615270614624,-0.04180493950843811,1.1361563205718994,0.6557216644287109,-0.014203562401235104
SNA,l2,2,2,625,25,0.18590788543224335,1.07302725315094,0.04,17,0.46887433528900146,-1.0778326988220215,0.02758084237575531,0.4879670739173889,-0.019092608243227005,1.2601890563964844,0.6237549781799316,17,-0.17729902267456055,-1.32564377784729,-0.010429354384541512,-0.240959033370018,0.06366008520126343,0.9867731928825378,0.07066076248884201,8,-0.8127347230911255,-0.892626166343689,-0.10159184038639069,-0.7261749505996704,-0.0865597203373909,1.003869652748108,0.058917224407196045,58,-5.569726467132568,-9.923075675964355,-0.09602976590394974,-5.620570659637451,0.0508447140455246,1.1361563205718994,0.6557216644287109,-0.060908861458301544
SNA,l2,2,3,20,25,-0.07178305089473724,1.2473676204681396,0.0,20,-1.011340856552124,-1.8285491466522217,-0.05056704208254814,-0.995026171207428,-0.01631472073495388,0.8894016146659851,1.0389888286590576,20,-2.819660186767578,-3.32948637008667,-0.14098301529884338,-2.772871255874634,-0.04678889364004135,0.9937832951545715,0.10948058217763901,5,-0.3613063097000122,-0.663138747215271,-0.0722612589597702,-0.3627915680408478,0.0014852599706500769,0.9699190855026245,0.0884447693824768,55,-6.924900054931641,-8.942904472351074,-0.1259072721004486,-6.799450397491455,-0.12544897198677063,1.0627658367156982,1.0407068729400635,-0.11117208749055862
SNA,l2,2,3,300,25,0.40984389185905457,1.0622977018356323,0.12,20,-0.5853705406188965,-2.243507146835327,-0.029268527403473854,-0.5596926808357239,-0.025677908211946487,0.8894016146659851,1.0389888286590576,20,0.1093597263097763,-2.047868251800537,0.005467986222356558,0.034407347440719604,0.07495233416557312,0.9937832951545715,0.10948058217763901,5,-0.5192985534667969,-0.6195652484893799,-0.10385970771312714,-0.49935853481292725,-0.019940048456192017,0.9699190855026245,0.0884447693824768,55,-0.024758845567703247,-4.811478137969971,-0.00045016082003712654,-0.18048584461212158,0.15572693943977356,1.0627658367156982,1.0407068729400635,-0.01020068395882845
SNA,l2,2,3,625,25,0.4675460159778595,0.8986018300056458,0.16,20,0.6035772562026978,-1.1085940599441528,0.030178863555192947,0.6319529414176941,-0.028375528752803802,0.8894016146659851,1.0389888286590576,20,-0.7251058220863342,-1.884749174118042,-0.03625529259443283,-0.8167052268981934,0.09159937500953674,0.9937832951545715,0.10948058217763901,5,-0.326768159866333,-0.326768159866333,-0.0653536319732666,-0.3188396990299225,-0.007928505539894104,0.9699190855026245,0.0884447693824768,55,-1.4024441242218018,-6.033390998840332,-0.02549898438155651,-1.6548434495925903,0.2523994445800781,1.0627658367156982,1.0407068729400635,-0.01850740611553192
SNA,l2,2,4,20,25,-0.17618641257286072,1.366666555404663,0.0,21,-2.5194666385650635,-2.7171823978424072,-0.11997459828853607,-2.50937819480896,-0.010088441893458366,0.9603347778320312,1.5456867218017578,21,-1.7578532695770264,-3.047811985015869,-0.083707295358181,-1.7657995223999023,0.007946396246552467,0.9825562238693237,0.14033856987953186,4,-0.07797008752822876,-0.33064740896224976,-0.01949252188205719,-0.080034539103508,0.002064482308924198,0.9887723922729492,0.12567304074764252,54,-1.1919877529144287,-3.896007537841797,-0.02207384817302227,-1.1577547788619995,-0.03423299267888069,0.9289391040802002,0.9769851565361023,-0.05547277629375458
SNA,l2,2,4,300,25,0.5171765685081482,1.1694120168685913,0.12,21,-0.3537910282611847,-1.9630861282348633,-0.016847191378474236,-0.4095691442489624,0.055778153240680695,0.9603347778320312,1.5456867218017578,21,-1.9165921211242676,-3.0785045623779297,-0.09126628935337067,-1.9612096548080444,0.04461751878261566,0.9825562238693237,0.14033856987953186,4,-0.05312088131904602,-0.40545302629470825,-0.013280220329761505,-0.05817987024784088,0.0050589824095368385,0.9887723922729492,0.12567304074764252,54,-1.7286547422409058,-5.136826515197754,-0.03201212361454964,-1.812010645866394,0.08335568755865097,0.9289391040802002,0.9769851565361023,-0.040521588176488876
SNA,l2,2,4,625,25,0.1791578233242035,1.4985642433166504,0.0,21,-1.7185200452804565,-2.911846160888672,-0.08183428645133972,-1.7375833988189697,0.019063396379351616,0.9603347778320312,1.5456867218017578,21,-2.0911142826080322,-3.0803260803222656,-0.09957686811685562,-2.1139204502105713,0.022806456312537193,0.9825562238693237,0.14033856987953186,4,-0.337015300989151,-0.40329477190971375,-0.08425382524728775,-0.3293084502220154,-0.007706841453909874,0.9887723922729492,0.12567304074764252,54,-0.9177581667900085,-4.204769611358643,-0.016995521262288094,-1.09159517288208,0.17383676767349243,0.9289391040802002,0.9769851565361023,-0.050644077360630035
SNA,l2,2,5,20,25,-0.1388166844844818,1.3981282711029053,0.0,19,-0.553770899772644,-1.305077314376831,-0.02914583683013916,-0.547629714012146,-0.006141180172562599,0.8001030087471008,1.475501298904419,19,-2.490070104598999,-3.372302293777466,-0.13105632364749908,-2.4512054920196533,-0.03886467218399048,1.0249065160751343,0.14046654105186462,6,-1.1739341020584106,-1.1739341020584106,-0.1956556886434555,-1.1575390100479126,-0.0163952074944973,1.0052293539047241,0.12476340681314468,56,-4.38782262802124,-6.725091934204102,-0.07835397869348526,-4.319617748260498,-0.06820494681596756,0.8922011256217957,1.3537588119506836,-0.08605597168207169
SNA,l2,2,5,300,25,0.3301096260547638,1.4400646686553955,0.04,19,-0.4237990379333496,-2.2104687690734863,-0.022305212914943695,-0.42010241746902466,-0.003696553409099579,0.8001030087471008,1.475501298904419,19,-1.085845708847046,-1.4248201847076416,-0.057149775326251984,-1.0845553874969482,-0.0012903567403554916,1.0249065160751343,0.14046654105186462,6,-0.7377948760986328,-0.7377948760986328,-0.12296581268310547,-0.7407692074775696,0.0029743178747594357,1.0052293539047241,0.12476340681314468,56,-3.678065299987793,-6.075913429260254,-0.06567973643541336,-3.722393035888672,0.044327449053525925,0.8922011256217957,1.3537588119506836,-0.059255052357912064
SNA,l2,2,5,625,25,0.37718385457992554,1.2651785612106323,0.0,19,-0.4375790059566498,-2.0383031368255615,-0.02303047478199005,-0.4303574860095978,-0.007221478037536144,0.8001030087471008,1.475501298904419,19,-1.0965824127197266,-2.004951238632202,-0.05771486461162567,-1.1230518817901611,0.026469610631465912,1.0249065160751343,0.14046654105186462,6,-0.4900277853012085,-0.8261498212814331,-0.08167129755020142,-0.5278005599975586,0.03777273744344711,1.0052293539047241,0.12476340681314468,56,-3.7677149772644043,-6.381355285644531,-0.06728062778711319,-3.916250705718994,0.14853535592556,0.8922011256217957,1.3537588119506836,-0.05791904404759407
SNA,l2,2,6,20,25,-0.4079150855541229,1.7192500829696655,0.04,20,-2.783316135406494,-2.9792373180389404,-0.13916580379009247,-2.7551846504211426,-0.02813103422522545,0.6887815594673157,1.2249174118041992,20,-4.006775379180908,-4.445518970489502,-0.20033876597881317,-3.9365954399108887,-0.07017963379621506,1.0400044918060303,0.14053796231746674,5,-0.17792406678199768,-0.44070523977279663,-0.035584814846515656,-0.1789724975824356,0.0010484037920832634,0.9448713064193726,0.13347144424915314,55,-3.1469829082489014,-6.150062084197998,-0.05721786990761757,-3.100796699523926,-0.04618573933839798,0.896582305431366,1.8468577861785889,-0.10114999115467072
SNA,l2,2,6,300,25,0.17877493798732758,1.2259212732315063,0.04,20,-0.5589162707328796,-1.5635197162628174,-0.027945812791585922,-0.6134694814682007,0.05455312877893448,0.6887815594673157,1.2249174118041992,20,-0.9215210676193237,-1.866143822669983,-0.04607605189085007,-0.9210636615753174,-0.00045734643936157227,1.0400044918060303,0.14053796231746674,5,0.30045515298843384,-0.13695599138736725,0.06009102985262871,0.306323766708374,-0.005868640728294849,0.9448713064193726,0.13347144424915314,55,-0.9070640206336975,-5.046759605407715,-0.016492072492837906,-1.02067232131958,0.113608218729496,0.896582305431366,1.8468577861785889,-0.02087046578526497
SNA,l2,2,6,625,25,0.3647034168243408,1.0402798652648926,0.04,20,0.30111929774284363,-1.037034034729004,0.015055964700877666,0.24634072184562683,0.054778654128313065,0.6887815594673157,1.2249174118041992,20,-0.5808588266372681,-1.4704458713531494,-0.029042940586805344,-0.5831810235977173,0.0023222286254167557,1.0400044918060303,0.14053796231746674,5,-0.28944551944732666,-0.29099756479263306,-0.05788910388946533,-0.2708704173564911,-0.018575115129351616,0.9448713064193726,0.13347144424915314,55,0.21199434995651245,-4.49186897277832,0.003854442620649934,0.034856900572776794,0.17713738977909088,0.896582305431366,1.8468577861785889,-0.0035719075240194798
SNA,l2,2,7,20,25,0.4448024034500122,1.0371689796447754,0.04,19,0.3698806166648865,-0.9917856454849243,0.019467400386929512,0.3452054262161255,0.024674976244568825,0.5798202157020569,1.3422250747680664,19,-2.3241424560546875,-2.8929028511047363,-0.12232328951358795,-2.2895820140838623,-0.034560851752758026,0.927849531173706,0.13471952080726624,6,0.7039252519607544,-0.11853788793087006,0.11732087284326553,0.6933624744415283,0.010562729090452194,0.9057629704475403,0.14450931549072266,56,-7.1975998878479,-8.77306079864502,-0.12852856516838074,-7.042500972747803,-0.15509949624538422,0.8554974794387817,2.8218700885772705,-0.08447936922311783
SNA,l2,2,7,300,25,0.9743421077728271,0.9444233179092407,0.12,19,2.7033631801605225,-0.32550472021102905,0.14228227734565735,2.6073622703552246,0.0960008054971695,0.5798202157020569,1.3422250747680664,19,0.27146220207214355,-0.9820149540901184,0.014287483878433704,0.22651302814483643,0.044949229806661606,0.927849531173706,0.13471952080726624,6,0.7285875082015991,-0.23842555284500122,0.12143125385046005,0.7129209041595459,0.015666594728827477,0.9057629704475403,0.14450931549072266,56,-4.521845817565918,-6.956815242767334,-0.08074724674224854,-4.470001220703125,-0.051844798028469086,0.8554974794387817,2.8218700885772705,-0.008184329606592655
SNA,l2,2,7,625,25,0.8824335336685181,0.7528039813041687,0.24,19,2.0847525596618652,-0.3771340847015381,0.10972382128238678,2.046590566635132,0.03816184401512146,0.5798202157020569,1.3422250747680664,19,0.8667101263999939,-0.8335528373718262,0.04561632126569748,0.8057276010513306,0.06098245456814766,0.927849531173706,0.13471952080726624,6,0.5799242258071899,-0.33816275000572205,0.09665403515100479,0.5534161925315857,0.0265080276876688,0.9057629704475403,0.14450931549072266,56,-3.071471691131592,-5.857198715209961,-0.05484770983457565,-3.095653533935547,0.024181805551052094,0.8554974794387817,2.8218700885772705,0.00459914980456233
SNA,l2,2,8,20,25,-0.5532278418540955,1.948634386062622,0.0,23,-3.3811659812927246,-3.8794443607330322,-0.14700721204280853,-3.3365044593811035,-0.04466225951910019,0.8352536559104919,1.7508227825164795,23,-3.8293135166168213,-4.344710826873779,-0.16649189591407776,-3.7406868934631348,-0.08862651139497757,1.036901593208313,0.11907386779785156,2,-0.02076280117034912,-0.3044714331626892,-0.01038140058517456,-0.030184000730514526,0.009421179071068764,0.9528768062591553,0.056197647005319595,52,-8.758563041687012,-9.71545696258545,-0.16843390464782715,-8.58851146697998,-0.17005299031734467,0.8122498989105225,2.891085147857666,-0.1598980575799942
